ENSVURP00010020817	ENSVURG00010015921	Vombatus_ursinus
ENSONIP00000003570	ENSONIG00000002850	Oreochromis_niloticus
ENSHCOP00000001878	ENSHCOG00000002919	Hippocampus_comes
ENSGMOP00000020202	ENSGMOG00000018734	Gadus_morhua
ENSLOCP00000005809	ENSLOCG00000004835	Lepisosteus_oculatus
ENSPREP00000004438	ENSPREG00000003135	Poecilia_reticulata
ENSXMAP00000034973	ENSXMAG00000028127	Xiphophorus_maculatus
ENSCVAP00000005179	ENSCVAG00000006524	Cyprinodon_variegatus
ENSFHEP00000008073	ENSFHEG00000009254	Fundulus_heteroclitus
ENSKMAP00000008767	ENSKMAG00000006597	Kryptolebias_marmoratus
ENSORLP00000040400	ENSORLG00000027096	Oryzias_latipes_ASM223467v1
ENSORLP00020012109	ENSORLG00020013045	Oryzias_latipes_ASM223471v1
ENSORLP00015002636	ENSORLG00015000909	Oryzias_latipes_ASM223469v1
ENSPRNP00000009011	ENSPRNG00000005315	Parambassis_ranga
ENSMALP00000004020	ENSMALG00000002934	Monopterus_albus
ENSCSEP00000013537	ENSCSEG00000008724	Cynoglossus_semilaevis
ENSACLP00000012571	ENSACLG00000008591	Astatotilapia_calliptera
ENSMZEP00005000255	ENSMZEG00005000299	Maylandia_zebra
ENSHBUP00000019748	ENSHBUG00000021945	Haplochromis_burtoni
ENSAPOP00000015831	ENSAPOG00000018881	Acanthochromis_polyacanthus
ENSAPEP00000032507	ENSAPEG00000023075	Amphiprion_percula
ENSLCAP00010052110	ENSLCAG00010024252	Lates_calcarifer
ENSMAMP00000028346	ENSMAMG00000019077	Mastacembelus_armatus
ENSATEP00000021048	ENSATEG00000014642	Anabas_testudineus
ENSBSLP00000005456	ENSBSLG00000002962	Betta_splendens
ENSSDUP00000016388	ENSSDUG00000011958	Seriola_dumerili
ENSLBEP00000010219	ENSLBEG00000007927	Labrus_bergylta
ENSLCRP00005011402	ENSLCRG00005005146	Larimichthys_crocea
ENSPMGP00000019960	ENSPMGG00000016172	Periophthalmus_magnuspinnatus
ENSECRP00000024668	ENSECRG00000016716	Erpetoichthys_calabaricus
ENSCMIP00000038443	ENSCMIG00000016135	Callorhinchus_milii
ENSPMAP00000008543	ENSPMAG00000007770	Petromyzon_marinus
ENSCINP00000031282	ENSCING00000020417	Ciona_intestinalis	ENSCINT00000033589
ENSCINP00000025517	ENSCING00000014023	Ciona_intestinalis	ENSCINT00000025763
ENSCSAVP00000017412	ENSCSAVG00000010254	Ciona_savignyi	ENSCSAVT00000017603
FBpp0074963	FBgn0004401	Drosophila_melanogaster
FBpp0076068	FBgn0027567	Drosophila_melanogaster
