ENSVURP00010005348	ENSVURG00010004194	Vombatus_ursinus
ENSDORP00000000921	ENSDORG00000000985	Dipodomys_ordii
ENSCCNP00000027534	ENSCCNG00000026602	Castor_canadensis
MGP_SPRETEiJ_P0091139	MGP_SPRETEiJ_G0033256	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000040481	ENSMUSG00000041523	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000008360	ENSMSIG00000007385	Mus_spicilegus
MGP_CAROLIEiJ_P0087551	MGP_CAROLIEiJ_G0032119	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0023208	MGP_PahariEiJ_G0014988	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000016303	ENSRNOG00000043324	Rattus_norvegicus
ENSMUGP00000014125	ENSMUGG00000012244	Meriones_unguiculatus
ENSCGRP00000003053	ENSCGRG00000002236	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001012988	ENSCGRG00001014244	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015020286	ENSCGRG00015015517	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000006311	ENSMAUG00000008297	Mesocricetus_auratus
ENSPEMP00000000976	ENSPEMG00000000692	Peromyscus_maniculatus_bairdii
ENSMOCP00000019333	ENSMOCG00000017361	Microtus_ochrogaster
ENSNGAP00000022950	ENSNGAG00000021655	Nannospalax_galili
ENSJJAP00000019440	ENSJJAG00000020399	Jaculus_jaculus
ENSOCUP00000024413	ENSOCUG00000022756	Oryctolagus_cuniculus
ENSOPRP00000014766	ENSOPRG00000016169	Ochotona_princeps
ENSPTRP00000065108	ENSPTRG00000045425	Pan_troglodytes
ENSPPAP00000030507	ENSPPAG00000038237	Pan_paniscus
ENSP00000264031	ENSG00000110375	Homo_sapiens
ENSGGOP00000008880	ENSGGOG00000009084	Gorilla_gorilla
ENSGGOP00000046351	ENSGGOG00000038631	Gorilla_gorilla
ENSPPYP00000004520	ENSPPYG00000003946	Pongo_abelii
ENSCANP00000013174	ENSCANG00000030020	Colobus_angolensis_palliatus
ENSPTEP00000017072	ENSPTEG00000018626	Piliocolobus_tephrosceles
ENSRROP00000012564	ENSRROG00000030585	Rhinopithecus_roxellana
ENSRBIP00000019092	ENSRBIG00000033540	Rhinopithecus_bieti
ENSPANP00000001693	ENSPANG00000018904	Papio_anubis
ENSTGEP00000030315	ENSTGEG00000024338	Theropithecus_gelada
ENSCATP00000014641	ENSCATG00000031353	Cercocebus_atys
ENSMLEP00000030347	ENSMLEG00000039375	Mandrillus_leucophaeus
ENSMFAP00000034706	ENSMFAG00000003839	Macaca_fascicularis
ENSMNEP00000035679	ENSMNEG00000041004	Macaca_nemestrina
ENSMMUP00000067267	ENSMMUG00000056344	Macaca_mulatta
ENSCSAP00000015486	ENSCSAG00000002559	Chlorocebus_sabaeus
ENSCCAP00000016184	ENSCCAG00000025890	Cebus_capucinus_imitator
ENSSBOP00000039859	ENSSBOG00000035943	Saimiri_boliviensis_boliviensis
ENSCJAP00000054566	ENSCJAG00000013652	Callithrix_jacchus
ENSANAP00000011301	ENSANAG00000023625	Aotus_nancymaae
ENSTSYP00000008531	ENSTSYG00000009291	Carlito_syrichta
ENSMICP00000046169	ENSMICG00000045198	Microcebus_murinus
ENSPSMP00000003432	ENSPSMG00000002815	Prolemur_simus
ENSPCOP00000025323	ENSPCOG00000024878	Propithecus_coquereli
ENSOGAP00000006489	ENSOGAG00000007253	Otolemur_garnettii
ENSLAFP00000004274	ENSLAFG00000005108	Loxodonta_africana
ENSPCAP00000004498	ENSPCAG00000004833	Procavia_capensis
ENSETEP00000011107	ENSETEG00000013694	Echinops_telfairi
ENSDNOP00000013539	ENSDNOG00000017469	Dasypus_novemcinctus
ENSTBEP00000003795	ENSTBEG00000004390	Tupaia_belangeri
ENSSPUP00000005670	ENSSPUG00000004348	Sphenodon_punctatus
ENSCPRP00005009647	ENSCPRG00005006860	Crocodylus_porosus
ENSLOCP00000003758	ENSLOCG00000003180	Lepisosteus_oculatus
ENSSFOP00015013906	ENSSFOG00015008962	Scleropages_formosus
