ENSPMAP00000009295	ENSPMAG00000008429	Petromyzon_marinus
ENSABRP00000023279	ENSABRG00000019632	Anser_brachyrhynchus
ENSGALP00000059970	ENSGALG00000010298	Gallus_gallus
ENSMGAP00000004988	ENSMGAG00000005098	Meleagris_gallopavo
ENSCJPP00005010270	ENSCJPG00005008972	Coturnix_japonica
ENSNMEP00000016281	ENSNMEG00000014389	Numida_meleagris
ENSCGRP00000019167	ENSCGRG00000013958	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001001437	ENSCGRG00001001182	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015032979	ENSCGRG00015024863	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000006540	ENSMAUG00000008454	Mesocricetus_auratus
ENSMOCP00000020339	ENSMOCG00000018050	Microtus_ochrogaster
ENSMUGP00000003097	ENSMUGG00000002907	Meriones_unguiculatus
ENSNGAP00000004841	ENSNGAG00000006685	Nannospalax_galili
ENSNGAP00000002858	ENSNGAG00000002881	Nannospalax_galili
ENSPEMP00000013503	ENSPEMG00000013551	Peromyscus_maniculatus_bairdii
ENSRNOP00000017756	ENSRNOG00000013254	Rattus_norvegicus
ENSCSAP00000011920	ENSCSAG00000015839	Chlorocebus_sabaeus
ENSBIXP00005031208	ENSBIXG00005011479	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000004593	ENSBIXG00000010914	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSUAMP00000018174	ENSUAMG00000014425	Ursus_americanus
ENSUMAP00000011531	ENSUMAG00000008669	Ursus_maritimus
ENSCHIP00000022852	ENSCHIG00000020652	Capra_hircus
ENSOARP00000011099	ENSOARG00000010351	Ovis_aries
ENSBTAP00000000989	ENSBTAG00000000744	Bos_taurus
ENSBBBP00000013453	ENSBBBG00000021119	Bison_bison_bison
ENSTTRP00000011793	ENSTTRG00000012439	Tursiops_truncatus
ENSPVAP00000015735	ENSPVAG00000016671	Pteropus_vampyrus
ENSPPRP00000003352	ENSPPRG00000022826	Panthera_pardus
ENSPPRP00000023013	ENSPPRG00000013351	Panthera_pardus
ENSMPUP00000014099	ENSMPUG00000014208	Mustela_putorius_furo
ENSPPRP00000002986	ENSPPRG00000023069	Panthera_pardus
ENSSSCP00000039236	ENSSSCG00000038895	Sus_scrofa_strain_reference
ENSCATP00000031489	ENSCATG00000038873	Cercocebus_atys
ENSODEP00000025998	ENSODEG00000019355	Octodon_degus
ENSCCNP00000020741	ENSCCNG00000020668	Castor_canadensis
ENSPTEP00000033143	ENSPTEG00000031709	Piliocolobus_tephrosceles
ENSRBIP00000004298	ENSRBIG00000019701	Rhinopithecus_bieti
ENSTGEP00000005896	ENSTGEG00000004859	Theropithecus_gelada
ENSMLEP00000036030	ENSMLEG00000042120	Mandrillus_leucophaeus
ENSMFAP00000041111	ENSMFAG00000041261	Macaca_fascicularis
ENSMNEP00000038746	ENSMNEG00000042347	Macaca_nemestrina
ENSPANP00000002958	ENSPANG00000008817	Papio_anubis
ENSPPYP00000020722	ENSPPYG00000018486	Pongo_abelii
ENSP00000221114	ENSG00000104671	Homo_sapiens
ENSPPAP00000025234	ENSPPAG00000035745	Pan_paniscus
ENSRROP00000030098	ENSRROG00000038808	Rhinopithecus_roxellana
ENSMMUP00000032160	ENSMMUG00000013735	Macaca_mulatta
ENSSBOP00000022933	ENSSBOG00000027970	Saimiri_boliviensis_boliviensis
ENSCJAP00000022619	ENSCJAG00000012338	Callithrix_jacchus
ENSCCAP00000018279	ENSCCAG00000026928	Cebus_capucinus_imitator
ENSANAP00000013443	ENSANAG00000024624	Aotus_nancymaae
ENSPCOP00000012117	ENSPCOG00000017597	Propithecus_coquereli
ENSOPRP00000004324	ENSOPRG00000004704	Ochotona_princeps
ENSEASP00005024935	ENSEASG00005016965	Equus_asinus_asinus
ENSECAP00000019619	ENSECAG00000022136	Equus_caballus
ENSHGLP00000002144	ENSHGLG00000001627	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100012079	ENSHGLG00100008953	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000005514	ENSFDAG00000014500	Fukomys_damarensis
ENSCPOP00000009904	ENSCPOG00000011021	Cavia_porcellus
ENSUPAP00010021083	ENSUPAG00010016743	Urocitellus_parryii
ENSSTOP00000010347	ENSSTOG00000011527	Ictidomys_tridecemlineatus
ENSMMMP00000015744	ENSMMMG00000014013	Marmota_marmota_marmota
ENSSDAP00000012733	ENSSDAG00000011474	Spermophilus_dauricus
ENSPSMP00000007341	ENSPSMG00000005446	Prolemur_simus
ENSMICP00000039646	ENSMICG00000006096	Microcebus_murinus
ENSNLEP00000014459	ENSNLEG00000011906	Nomascus_leucogenys
ENSTSYP00000029912	ENSTSYG00000030715	Carlito_syrichta
ENSPSMP00000001235	ENSPSMG00000000915	Prolemur_simus
ENSODEP00000025188	ENSODEG00000018436	Octodon_degus
ENSCAPP00000006104	ENSCAPG00000008289	Cavia_aperea
ENSTSYP00000024122	ENSTSYG00000013306	Carlito_syrichta
ENSJJAP00000004585	ENSJJAG00000009554	Jaculus_jaculus
ENSMLUP00000021759	ENSMLUG00000028330	Myotis_lucifugus
ENSSARP00000011869	ENSSARG00000013141	Sorex_araneus
ENSUMAP00000009721	ENSUMAG00000007352	Ursus_maritimus
ENSUAMP00000032974	ENSUAMG00000025142	Ursus_americanus
ENSMPUP00000011255	ENSMPUG00000011347	Mustela_putorius_furo
ENSNVIP00000008253	ENSNVIG00000006540	Neovison_vison
ENSCAFP00020001120	ENSCAFG00020001017	Canis_lupus_dingo
ENSCAFP00000009758	ENSCAFG00000006518	Canis_lupus_familiaris
ENSPTIP00000021569	ENSPTIG00000018684	Panthera_tigris_altaica
ENSPPRP00000014491	ENSPPRG00000007370	Panthera_pardus
ENSFCAP00000037691	ENSFCAG00000000133	Felis_catus
ENSOGAP00000003207	ENSOGAG00000003603	Otolemur_garnettii
ENSETEP00000009983	ENSETEG00000012307	Echinops_telfairi
ENSPCAP00000008469	ENSPCAG00000009097	Procavia_capensis
ENSDNOP00000024076	ENSDNOG00000039427	Dasypus_novemcinctus
ENSDNOP00000027130	ENSDNOG00000037495	Dasypus_novemcinctus
ENSPCIP00000003642	ENSPCIG00000002984	Phascolarctos_cinereus
ENSPCIP00000030335	ENSPCIG00000022565	Phascolarctos_cinereus
ENSMODP00000055530	ENSMODG00000019010	Monodelphis_domestica
ENSODEP00000008597	ENSODEG00000006428	Octodon_degus
ENSDORP00000000027	ENSDORG00000000033	Dipodomys_ordii
ENSGGOP00000049463	ENSGGOG00000013074	Gorilla_gorilla
ENSOPRP00000004645	ENSOPRG00000005061	Ochotona_princeps
ENSOCUP00000045645	ENSOCUG00000010968	Oryctolagus_cuniculus
ENSMMMP00000008045	ENSMMMG00000007221	Marmota_marmota_marmota
ENSCANP00000018875	ENSCANG00000032868	Colobus_angolensis_palliatus
ENSRBIP00000039588	ENSRBIG00000043249	Rhinopithecus_bieti
ENSMNEP00000019747	ENSMNEG00000033718	Macaca_nemestrina
ENSMFAP00000041229	ENSMFAG00000041374	Macaca_fascicularis
ENSPANP00000023982	ENSPANG00000030129	Papio_anubis
ENSTGEP00000031392	ENSTGEG00000025128	Theropithecus_gelada
ENSNLEP00000026172	ENSNLEG00000013489	Nomascus_leucogenys
ENSPCOP00000025538	ENSPCOG00000025003	Propithecus_coquereli
ENSSDAP00000026090	ENSSDAG00000023669	Spermophilus_dauricus
ENSOPRP00000002475	ENSOPRG00000002703	Ochotona_princeps
ENSMSIP00000002607	ENSMSIG00000002475	Mus_spicilegus
ENSEEUP00000007540	ENSEEUG00000008292	Erinaceus_europaeus
MGP_SPRETEiJ_P0087648	MGP_SPRETEiJ_G0032088	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000113716	ENSMUSG00000031516	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0084174	MGP_CAROLIEiJ_G0030971	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0047073	MGP_PahariEiJ_G0021440	Mus_pahari_strain_PAHARI_EIJ
ENSPEMP00000025556	ENSPEMG00000021943	Peromyscus_maniculatus_bairdii
ENSCLAP00000001785	ENSCLAG00000001329	Chinchilla_lanigera
ENSSHAP00000013683	ENSSHAG00000011698	Sarcophilus_harrisii
ENSCANP00000031077	ENSCANG00000039207	Colobus_angolensis_palliatus
ENSPTRP00000044768	ENSPTRG00000020134	Pan_troglodytes
ENSAMEP00000001581	ENSAMEG00000001497	Ailuropoda_melanoleuca
ENSUPAP00010006649	ENSUPAG00010005331	Urocitellus_parryii
ENSFCAP00000023912	ENSFCAG00000013842	Felis_catus
ENSVVUP00000026884	ENSVVUG00000019760	Vulpes_vulpes
ENSVPAP00000004423	ENSVPAG00000004770	Vicugna_pacos
ENSBMUP00000019495	ENSBMUG00000014725	Bos_mutus
ENSCHOP00000002260	ENSCHOG00000002554	Choloepus_hoffmanni
ENSLAFP00000014971	ENSLAFG00000017860	Loxodonta_africana
ENSOANP00000007672	ENSOANG00000004843	Ornithorhynchus_anatinus
ENSVURP00010028688	ENSVURG00010021962	Vombatus_ursinus
ENSVURP00010028700	ENSVURG00010021967	Vombatus_ursinus
ENSXETP00000019674	ENSXETG00000001221	Xenopus_tropicalis
ENSLACP00000006315	ENSLACG00000005604	Latimeria_chalumnae
ENSATEP00000030587	ENSATEG00000021125	Anabas_testudineus
ENSBSLP00000047424	ENSBSLG00000022566	Betta_splendens
ENSMAMP00000002917	ENSMAMG00000002028	Mastacembelus_armatus
ENSSLDP00000032069	ENSSLDG00000024624	Seriola_lalandi_dorsalis
ENSSDUP00000004788	ENSSDUG00000003551	Seriola_dumerili
ENSLCAP00010060229	ENSLCAG00010028022	Lates_calcarifer
ENSAPEP00000029996	ENSAPEG00000021316	Amphiprion_percula
ENSAOCP00000000472	ENSAOCG00000003326	Amphiprion_ocellaris
ENSAPOP00000002127	ENSAPOG00000003515	Acanthochromis_polyacanthus
ENSSPAP00000024876	ENSSPAG00000018797	Stegastes_partitus
ENSPRNP00000049928	ENSPRNG00000023777	Parambassis_ranga
ENSAPOP00000007483	ENSAPOG00000009467	Acanthochromis_polyacanthus
ENSGWIP00000050614	ENSGWIG00000024560	Gouania_willdenowi
ENSSMAP00000020091	ENSSMAG00000012302	Scophthalmus_maximus
ENSMALP00000002729	ENSMALG00000002045	Monopterus_albus
ENSCGOP00000001633	ENSCGOG00000000927	Cottoperca_gobio
ENSMMOP00000010632	ENSMMOG00000008197	Mola_mola
ENSTRUP00000048571	ENSTRUG00000004797	Takifugu_rubripes
ENSTNIP00000007810	ENSTNIG00000005141	Tetraodon_nigroviridis
ENSLCRP00005045013	ENSLCRG00005017204	Larimichthys_crocea
ENSLCRP00005003081	ENSLCRG00005001488	Larimichthys_crocea
ENSPLAP00000016707	ENSPLAG00000020962	Poecilia_latipinna
ENSPFOP00000016503	ENSPFOG00000016433	Poecilia_formosa
ENSPMEP00000010433	ENSPMEG00000012404	Poecilia_mexicana
ENSPREP00000015518	ENSPREG00000010472	Poecilia_reticulata
ENSXMAP00000028743	ENSXMAG00000023015	Xiphophorus_maculatus
ENSXCOP00000018150	ENSXCOG00000013682	Xiphophorus_couchianus
ENSGAFP00000008890	ENSGAFG00000006042	Gambusia_affinis
ENSFHEP00000013851	ENSFHEG00000015367	Fundulus_heteroclitus
ENSCVAP00000011215	ENSCVAG00000013460	Cyprinodon_variegatus
ENSKMAP00000000481	ENSKMAG00000000386	Kryptolebias_marmoratus
ENSACLP00000017586	ENSACLG00000011976	Astatotilapia_calliptera
ENSMZEP00005031838	ENSMZEG00005023748	Maylandia_zebra
ENSPNYP00000020008	ENSPNYG00000015135	Pundamilia_nyererei
ENSHBUP00000013153	ENSHBUG00000014920	Haplochromis_burtoni
ENSNBRP00000022454	ENSNBRG00000017226	Neolamprologus_brichardi
ENSONIP00000011149	ENSONIG00000008868	Oreochromis_niloticus
ENSACIP00000018583	ENSACIG00000014499	Amphilophus_citrinellus
ENSLBEP00000014757	ENSLBEG00000011514	Labrus_bergylta
ENSLBEP00000038618	ENSLBEG00000028789	Labrus_bergylta
ENSGACP00000020970	ENSGACG00000015891	Gasterosteus_aculeatus
ENSORLP00000006089	ENSORLG00000004837	Oryzias_latipes_ASM223467v1
ENSORLP00020025694	ENSORLG00020007810	Oryzias_latipes_ASM223471v1
ENSORLP00015005141	ENSORLG00015005933	Oryzias_latipes_ASM223469v1
ENSOMEP00000030366	ENSOMEG00000014586	Oryzias_melastigma
ENSCSEP00000009508	ENSCSEG00000006103	Cynoglossus_semilaevis
ENSHCOP00000024671	ENSHCOG00000014195	Hippocampus_comes
ENSPMGP00000028785	ENSPMGG00000023057	Periophthalmus_magnuspinnatus
ENSGMOP00000005291	ENSGMOG00000005001	Gadus_morhua
ENSCHAP00000035479	ENSCHAG00000016796	Clupea_harengus
ENSAOCP00000004346	ENSAOCG00000007764	Amphiprion_ocellaris
ENSAPEP00000033175	ENSAPEG00000023550	Amphiprion_percula
ENSAPOP00000018981	ENSAPOG00000022362	Acanthochromis_polyacanthus
ENSSPAP00000006252	ENSSPAG00000004804	Stegastes_partitus
ENSORLP00000040813	ENSORLG00000026244	Oryzias_latipes_ASM223467v1
ENSORLP00020015216	ENSORLG00020016235	Oryzias_latipes_ASM223471v1
ENSORLP00015012933	ENSORLG00015013813	Oryzias_latipes_ASM223469v1
ENSOMEP00000004048	ENSOMEG00000004999	Oryzias_melastigma
ENSTRUP00000049769	ENSTRUG00000000046	Takifugu_rubripes
ENSTNIP00000005783	ENSTNIG00000003203	Tetraodon_nigroviridis
ENSPFOP00000017216	ENSPFOG00000017154	Poecilia_formosa
ENSPMEP00000008097	ENSPMEG00000009853	Poecilia_mexicana
ENSPLAP00000008262	ENSPLAG00000010791	Poecilia_latipinna
ENSPREP00000025098	ENSPREG00000016932	Poecilia_reticulata
ENSXMAP00000012508	ENSXMAG00000012493	Xiphophorus_maculatus
ENSXCOP00000003069	ENSXCOG00000002432	Xiphophorus_couchianus
ENSGAFP00000024576	ENSGAFG00000016581	Gambusia_affinis
ENSFHEP00000008845	ENSFHEG00000010070	Fundulus_heteroclitus
ENSCVAP00000027577	ENSCVAG00000000366	Cyprinodon_variegatus
ENSPRNP00000024944	ENSPRNG00000012665	Parambassis_ranga
ENSSMAP00000017808	ENSSMAG00000010905	Scophthalmus_maximus
ENSGACP00000025733	ENSGACG00000019464	Gasterosteus_aculeatus
ENSMMOP00000015768	ENSMMOG00000012037	Mola_mola
ENSLCRP00005008639	ENSLCRG00005004004	Larimichthys_crocea
ENSLBEP00000037529	ENSLBEG00000028012	Labrus_bergylta
ENSBSLP00000000878	ENSBSLG00000000686	Betta_splendens
ENSMALP00000004462	ENSMALG00000003228	Monopterus_albus
ENSMAMP00000006669	ENSMAMG00000004366	Mastacembelus_armatus
ENSATEP00000026347	ENSATEG00000018250	Anabas_testudineus
ENSSDUP00000014976	ENSSDUG00000010926	Seriola_dumerili
ENSSLDP00000016258	ENSSLDG00000012895	Seriola_lalandi_dorsalis
ENSLCAP00010049063	ENSLCAG00010022819	Lates_calcarifer
ENSCSEP00000004263	ENSCSEG00000002774	Cynoglossus_semilaevis
ENSHBUP00000004542	ENSHBUG00000005870	Haplochromis_burtoni
ENSACLP00000004418	ENSACLG00000002952	Astatotilapia_calliptera
ENSMZEP00005000751	ENSMZEG00005000647	Maylandia_zebra
ENSPNYP00000001418	ENSPNYG00000001127	Pundamilia_nyererei
ENSNBRP00000013323	ENSNBRG00000010333	Neolamprologus_brichardi
ENSONIP00000009514	ENSONIG00000007544	Oreochromis_niloticus
ENSACIP00000014692	ENSACIG00000011410	Amphilophus_citrinellus
ENSGWIP00000033080	ENSGWIG00000016983	Gouania_willdenowi
ENSPMGP00000022253	ENSPMGG00000018008	Periophthalmus_magnuspinnatus
ENSGMOP00000010296	ENSGMOG00000009637	Gadus_morhua
ENSHHUP00000031222	ENSHHUG00000019819	Hucho_hucho
ENSELUP00000032582	ENSELUG00000010524	Esox_lucius
ENSHHUP00000007249	ENSHHUG00000004385	Hucho_hucho
ENSELUP00000031993	ENSELUG00000009745	Esox_lucius
ENSCHAP00000053807	ENSCHAG00000024408	Clupea_harengus
ENSSFOP00015027286	ENSSFOG00015017515	Scleropages_formosus
ENSPKIP00000019873	ENSPKIG00000004859	Paramormyrops_kingsleyae
ENSPNAP00000037445	ENSPNAG00000029171	Pygocentrus_nattereri
ENSAMXP00000038461	ENSAMXG00000029107	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSIPUP00000018567	ENSIPUG00000012563	Ictalurus_punctatus
ENSEEEP00000037113	ENSEEEG00000017621	Electrophorus_electricus
ENSDCDP00000045776	ENSDCDG00000028813	Denticeps_clupeoides
ENSLOCP00000016264	ENSLOCG00000013206	Lepisosteus_oculatus
ENSECRP00000004636	ENSECRG00000003149	Erpetoichthys_calabaricus
ENSCMIP00000036728	ENSCMIG00000015504	Callorhinchus_milii
ENSCINP00000005799	ENSCING00000002842	Ciona_intestinalis
ENSCSAVP00000018581	ENSCSAVG00000010916	Ciona_savignyi
FBpp0080701	FBgn0086446	Drosophila_melanogaster	FBtr0081157
Y54E10A.5.2	WBGene00021827	Caenorhabditis_elegans_strain_N2	Y54E10A.5.2
