ENSGAGP00000001847	ENSGAGG00000001477	Gopherus_agassizii	ENSGAGT00000002100
ENSCABP00000030736	ENSCABG00000022472	Chelonoidis_abingdonii	ENSCABT00000033690
ENSCPBP00000036457	ENSCPBG00000025317	Chrysemys_picta_bellii
ENSXETP00000037747	ENSXETG00000012777	Xenopus_tropicalis
ENSLACP00000023158	ENSLACG00000008995	Latimeria_chalumnae	ENSLACT00000025181
ENSCMIP00000023256	ENSCMIG00000010358	Callorhinchus_milii	ENSCMIT00000023653
ENSVURP00010009379	ENSVURG00010007265	Vombatus_ursinus
ENSPCIP00000041504	ENSPCIG00000030327	Phascolarctos_cinereus
ENSMEUP00000010964	ENSMEUG00000012029	Notamacropus_eugenii
ENSMODP00000057904	ENSMODG00000002848	Monodelphis_domestica
ENSSHAP00000009238	ENSSHAG00000007996	Sarcophilus_harrisii
ENSMICP00000008736	ENSMICG00000009602	Microcebus_murinus
ENSPCOP00000018346	ENSPCOG00000021063	Propithecus_coquereli
ENSPSMP00000037510	ENSPSMG00000025768	Prolemur_simus
ENSOGAP00000006094	ENSOGAG00000006812	Otolemur_garnettii
ENSPTRP00000035905	ENSPTRG00000021007	Pan_troglodytes
ENSPPAP00000028551	ENSPPAG00000037309	Pan_paniscus
ENSP00000265381	ENSG00000107282	Homo_sapiens
ENSGGOP00000016016	ENSGGOG00000016410	Gorilla_gorilla
ENSPPYP00000021589	ENSPPYG00000019278	Pongo_abelii
ENSNLEP00000028550	ENSNLEG00000000681	Nomascus_leucogenys
ENSMFAP00000016512	ENSMFAG00000031379	Macaca_fascicularis
ENSMNEP00000025097	ENSMNEG00000036013	Macaca_nemestrina
ENSCATP00000028203	ENSCATG00000037394	Cercocebus_atys
ENSPANP00000019276	ENSPANG00000025107	Papio_anubis
ENSMLEP00000034589	ENSMLEG00000041409	Mandrillus_leucophaeus
ENSMMUP00000053377	ENSMMUG00000011401	Macaca_mulatta
ENSTGEP00000030365	ENSTGEG00000024368	Theropithecus_gelada
ENSCSAP00000004681	ENSCSAG00000008422	Chlorocebus_sabaeus
ENSRROP00000035984	ENSRROG00000041442	Rhinopithecus_roxellana
ENSRBIP00000019742	ENSRBIG00000033857	Rhinopithecus_bieti
ENSCANP00000014056	ENSCANG00000030452	Colobus_angolensis_palliatus
ENSPTEP00000043286	ENSPTEG00000039440	Piliocolobus_tephrosceles
ENSCCAP00000007269	ENSCCAG00000021335	Cebus_capucinus_imitator
ENSSBOP00000025544	ENSSBOG00000029213	Saimiri_boliviensis_boliviensis
ENSCJAP00000002972	ENSCJAG00000001668	Callithrix_jacchus
ENSANAP00000002735	ENSANAG00000018915	Aotus_nancymaae
ENSMSIP00000012981	ENSMSIG00000011254	Mus_spicilegus
MGP_SPRETEiJ_P0050400	MGP_SPRETEiJ_G0023745	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000025830	ENSMUSG00000024897	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0048408	MGP_CAROLIEiJ_G0022826	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0021379	MGP_PahariEiJ_G0014319	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000020123	ENSRNOG00000014928	Rattus_norvegicus
ENSMUGP00000017248	ENSMUGG00000014685	Meriones_unguiculatus
ENSCGRP00001016837	ENSCGRG00001017033	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000004621	ENSCGRG00000003395	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015002574	ENSCGRG00015001994	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000007692	ENSMAUG00000009290	Mesocricetus_auratus
ENSMOCP00000009705	ENSMOCG00000009892	Microtus_ochrogaster
ENSPEMP00000009783	ENSPEMG00000010980	Peromyscus_maniculatus_bairdii
ENSNGAP00000015734	ENSNGAG00000016667	Nannospalax_galili
ENSJJAP00000020751	ENSJJAG00000021335	Jaculus_jaculus
ENSUPAP00010029882	ENSUPAG00010023495	Urocitellus_parryii
ENSSTOP00000029017	ENSSTOG00000012678	Ictidomys_tridecemlineatus
ENSMMMP00000012346	ENSMMMG00000011033	Marmota_marmota_marmota
ENSCCNP00000009865	ENSCCNG00000010222	Castor_canadensis
ENSDORP00000002947	ENSDORG00000003149	Dipodomys_ordii
ENSCLAP00000008636	ENSCLAG00000006043	Chinchilla_lanigera
ENSODEP00000005584	ENSODEG00000004217	Octodon_degus
ENSCPOP00000025098	ENSCPOG00000032780	Cavia_porcellus
ENSCAPP00000010226	ENSCAPG00000011525	Cavia_aperea
ENSHGLP00100018370	ENSHGLG00100013542	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000010899	ENSHGLG00000007815	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000016730	ENSFDAG00000005361	Fukomys_damarensis
ENSTBEP00000015279	ENSTBEG00000017545	Tupaia_belangeri
ENSSDAP00000021638	ENSSDAG00000019669	Spermophilus_dauricus
ENSOCUP00000011628	ENSOCUG00000013515	Oryctolagus_cuniculus
ENSTSYP00000011247	ENSTSYG00000012255	Carlito_syrichta
ENSBIXP00005011398	ENSBIXG00005000159	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSUAMP00000021328	ENSUAMG00000016734	Ursus_americanus
ENSUMAP00000029948	ENSUMAG00000021636	Ursus_maritimus
ENSAMEP00000007373	ENSAMEG00000006989	Ailuropoda_melanoleuca
ENSNVIP00000013230	ENSNVIG00000010432	Neovison_vison
ENSMPUP00000009494	ENSMPUG00000009571	Mustela_putorius_furo
ENSCAFP00020034272	ENSCAFG00020026571	Canis_lupus_dingo
ENSVVUP00000005280	ENSVVUG00000004105	Vulpes_vulpes
ENSCAFP00000002781	ENSCAFG00000001897	Canis_lupus_familiaris
ENSPTIP00000015413	ENSPTIG00000014499	Panthera_tigris_altaica
ENSPPRP00000015106	ENSPPRG00000007808	Panthera_pardus
ENSFCAP00000042819	ENSFCAG00000043283	Felis_catus
ENSEASP00005013748	ENSEASG00005009603	Equus_asinus_asinus
ENSECAP00000053895	ENSECAG00000000271	Equus_caballus
ENSCHIP00000016720	ENSCHIG00000016850	Capra_hircus
ENSOARP00000013914	ENSOARG00000012988	Ovis_aries
ENSBIXP00000016302	ENSBIXG00000003777	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000070141	ENSBTAG00000008877	Bos_taurus
ENSBMUP00000002600	ENSBMUG00000002030	Bos_mutus
ENSBBBP00000024020	ENSBBBG00000004757	Bison_bison_bison
ENSTTRP00000002970	ENSTTRG00000003168	Tursiops_truncatus
ENSSSCP00000019515	ENSSSCG00000005250	Sus_scrofa_strain_reference
ENSPVAP00000013565	ENSPVAG00000014391	Pteropus_vampyrus
ENSSARP00000010432	ENSSARG00000011544	Sorex_araneus
ENSEEUP00000002055	ENSEEUG00000002247	Erinaceus_europaeus
ENSETEP00000012134	ENSETEG00000014975	Echinops_telfairi
ENSOPRP00000000876	ENSOPRG00000000949	Ochotona_princeps
ENSMLUP00000007103	ENSMLUG00000007778	Myotis_lucifugus
ENSLAFP00000003657	ENSLAFG00000004384	Loxodonta_africana
ENSPCAP00000010458	ENSPCAG00000011194	Procavia_capensis
ENSDNOP00000030936	ENSDNOG00000044531	Dasypus_novemcinctus
ENSOANP00000003321	ENSOANG00000002093	Ornithorhynchus_anatinus
ENSNPEP00000006227	ENSNPEG00000004699	Nothoprocta_perdicaria
ENSCHAP00000053923	ENSCHAG00000024443	Clupea_harengus
ENSDCDP00000034584	ENSDCDG00000022754	Denticeps_clupeoides
ENSPNAP00000022228	ENSPNAG00000006888	Pygocentrus_nattereri
ENSAMXP00000008807	ENSAMXG00000008572	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSIPUP00000024058	ENSIPUG00000016234	Ictalurus_punctatus
ENSEEEP00000026943	ENSEEEG00000013008	Electrophorus_electricus
ENSDARP00000141700	ENSDARG00000103848	Danio_rerio
ENSXMAP00000009461	ENSXMAG00000009438	Xiphophorus_maculatus
ENSXCOP00000008584	ENSXCOG00000006572	Xiphophorus_couchianus
ENSPREP00000018336	ENSPREG00000012388	Poecilia_reticulata
ENSFHEP00000000287	ENSFHEG00000001009	Fundulus_heteroclitus
ENSCVAP00000014206	ENSCVAG00000000428	Cyprinodon_variegatus
ENSGWIP00000023521	ENSGWIG00000012548	Gouania_willdenowi
ENSORLP00000021658	ENSORLG00000017317	Oryzias_latipes_ASM223467v1
ENSORLP00015024645	ENSORLG00015005319	Oryzias_latipes_ASM223469v1
ENSORLP00020030096	ENSORLG00020014396	Oryzias_latipes_ASM223471v1
ENSOMEP00000036044	ENSOMEG00000023621	Oryzias_melastigma
ENSPMGP00000019706	ENSPMGG00000015978	Periophthalmus_magnuspinnatus
ENSHCOP00000017565	ENSHCOG00000001466	Hippocampus_comes
ENSSDUP00000009384	ENSSDUG00000006871	Seriola_dumerili
ENSSLDP00000014935	ENSSLDG00000011900	Seriola_lalandi_dorsalis
ENSLBEP00000012785	ENSLBEG00000009816	Labrus_bergylta
ENSLCRP00005011520	ENSLCRG00005005191	Larimichthys_crocea
ENSMMOP00000001905	ENSMMOG00000001600	Mola_mola
ENSCGOP00000017751	ENSCGOG00000008386	Cottoperca_gobio
ENSMZEP00005024678	ENSMZEG00005018435	Maylandia_zebra
ENSPNYP00000008263	ENSPNYG00000006301	Pundamilia_nyererei
ENSACLP00000025923	ENSACLG00000017620	Astatotilapia_calliptera
ENSHBUP00000009757	ENSHBUG00000011344	Haplochromis_burtoni
ENSONIP00000017497	ENSONIG00000013918	Oreochromis_niloticus
ENSNBRP00000011465	ENSNBRG00000008905	Neolamprologus_brichardi
ENSACIP00000009571	ENSACIG00000007492	Amphilophus_citrinellus
ENSPRNP00000034137	ENSPRNG00000017164	Parambassis_ranga
ENSAOCP00000027347	ENSAOCG00000016219	Amphiprion_ocellaris
ENSAPEP00000018073	ENSAPEG00000012903	Amphiprion_percula
ENSAPOP00000011489	ENSAPOG00000014062	Acanthochromis_polyacanthus
ENSSPAP00000016058	ENSSPAG00000012091	Stegastes_partitus
ENSMALP00000010924	ENSMALG00000007762	Monopterus_albus
ENSBSLP00000048363	ENSBSLG00000022972	Betta_splendens
ENSSMAP00000028228	ENSSMAG00000017237	Scophthalmus_maximus
ENSLCAP00010051327	ENSLCAG00010023904	Lates_calcarifer
ENSCSEP00000013892	ENSCSEG00000008905	Cynoglossus_semilaevis
ENSATEP00000015454	ENSATEG00000010723	Anabas_testudineus
ENSMAMP00000027470	ENSMAMG00000018471	Mastacembelus_armatus
ENSCHAP00000020471	ENSCHAG00000010366	Clupea_harengus
ENSGMOP00000010806	ENSGMOG00000010102	Gadus_morhua
ENSTNIP00000006231	ENSTNIG00000003636	Tetraodon_nigroviridis
ENSTRUP00000032672	ENSTRUG00000012897	Takifugu_rubripes
ENSHHUP00000015017	ENSHHUG00000009220	Hucho_hucho
ENSHHUP00000000640	ENSHHUG00000000443	Hucho_hucho
ENSHHUP00000009530	ENSHHUG00000005805	Hucho_hucho
ENSELUP00000005235	ENSELUG00000006278	Esox_lucius
ENSAMXP00000043390	ENSAMXG00000020879	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005013158	ENSAMXG00005006870	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000019668	ENSPNAG00000026308	Pygocentrus_nattereri
ENSIPUP00000028539	ENSIPUG00000019338	Ictalurus_punctatus
ENSEEEP00000023997	ENSEEEG00000011652	Electrophorus_electricus
ENSDARP00000119815	ENSDARG00000074328	Danio_rerio
ENSCHAP00000020551	ENSCHAG00000010378	Clupea_harengus
ENSAOCP00000030000	ENSAOCG00000020653	Amphiprion_ocellaris
ENSSPAP00000007070	ENSSPAG00000005384	Stegastes_partitus
ENSACIP00000023845	ENSACIG00000018519	Amphilophus_citrinellus
ENSACIP00000023813	ENSACIG00000018439	Amphilophus_citrinellus
ENSTRUP00000032673	ENSTRUG00000012403	Takifugu_rubripes
ENSTNIP00000008302	ENSTNIG00000005600	Tetraodon_nigroviridis
ENSMMOP00000015740	ENSMMOG00000012009	Mola_mola
ENSGWIP00000029051	ENSGWIG00000015186	Gouania_willdenowi
ENSCSEP00000024224	ENSCSEG00000015462	Cynoglossus_semilaevis
ENSBSLP00000026779	ENSBSLG00000013012	Betta_splendens
ENSHCOP00000002925	ENSHCOG00000004239	Hippocampus_comes
ENSLCRP00005065127	ENSLCRG00005023755	Larimichthys_crocea
ENSCGOP00000014517	ENSCGOG00000007068	Cottoperca_gobio
ENSLBEP00000023668	ENSLBEG00000018162	Labrus_bergylta
ENSAPOP00000015537	ENSAPOG00000000505	Acanthochromis_polyacanthus
ENSAPEP00000027243	ENSAPEG00000019368	Amphiprion_percula
ENSPRNP00000053117	ENSPRNG00000025042	Parambassis_ranga
ENSMZEP00005019423	ENSMZEG00005014578	Maylandia_zebra
ENSACLP00000041012	ENSACLG00000027630	Astatotilapia_calliptera
ENSHBUP00000028351	ENSHBUG00000012031	Haplochromis_burtoni
ENSPNYP00000022354	ENSPNYG00000016798	Pundamilia_nyererei
ENSNBRP00000029203	ENSNBRG00000022188	Neolamprologus_brichardi
ENSXMAP00000005068	ENSXMAG00000005061	Xiphophorus_maculatus
ENSXCOP00000007434	ENSXCOG00000005729	Xiphophorus_couchianus
ENSGAFP00000006396	ENSGAFG00000004365	Gambusia_affinis
ENSPREP00000009397	ENSPREG00000006387	Poecilia_reticulata
ENSPMEP00000021484	ENSPMEG00000001722	Poecilia_mexicana
ENSPFOP00000022358	ENSPFOG00000018087	Poecilia_formosa
ENSPLAP00000019191	ENSPLAG00000001115	Poecilia_latipinna
ENSFHEP00000004109	ENSFHEG00000005016	Fundulus_heteroclitus
ENSCVAP00000008734	ENSCVAG00000010581	Cyprinodon_variegatus
ENSKMAP00000010533	ENSKMAG00000007909	Kryptolebias_marmoratus
ENSORLP00000016914	ENSORLG00000013487	Oryzias_latipes_ASM223467v1
ENSORLP00015034220	ENSORLG00015020060	Oryzias_latipes_ASM223469v1
ENSORLP00020024466	ENSORLG00020005868	Oryzias_latipes_ASM223471v1
ENSOMEP00000032056	ENSOMEG00000017249	Oryzias_melastigma
ENSSDUP00000003622	ENSSDUG00000002746	Seriola_dumerili
ENSSLDP00000019763	ENSSLDG00000015434	Seriola_lalandi_dorsalis
ENSLCAP00010049576	ENSLCAG00010023070	Lates_calcarifer
ENSSMAP00000022770	ENSSMAG00000013909	Scophthalmus_maximus
ENSMALP00000029690	ENSMALG00000020552	Monopterus_albus
ENSMAMP00000002025	ENSMAMG00000001114	Mastacembelus_armatus
ENSATEP00000006750	ENSATEG00000004636	Anabas_testudineus
ENSPMGP00000021698	ENSPMGG00000017567	Periophthalmus_magnuspinnatus
ENSHHUP00000054186	ENSHHUG00000032519	Hucho_hucho
ENSHHUP00000079628	ENSHHUG00000046382	Hucho_hucho
ENSELUP00000011914	ENSELUG00000012214	Esox_lucius
ENSMAMP00000002696	ENSMAMG00000001849	Mastacembelus_armatus
ENSPRNP00000009314	ENSPRNG00000005470	Parambassis_ranga
ENSPNYP00000027643	ENSPNYG00000020804	Pundamilia_nyererei
ENSSFOP00015018905	ENSSFOG00015012122	Scleropages_formosus
ENSPKIP00000014276	ENSPKIG00000001349	Paramormyrops_kingsleyae
ENSLOCP00000011543	ENSLOCG00000009455	Lepisosteus_oculatus	ENSLOCT00000011560
ENSECRP00000002780	ENSECRG00000001855	Erpetoichthys_calabaricus	ENSECRT00000002823
ENSHHUP00000014343	ENSHHUG00000008887	Hucho_hucho
ENSCJPP00005006604	ENSCJPG00005006161	Coturnix_japonica
ENSPMAP00000002752	ENSPMAG00000002517	Petromyzon_marinus	ENSPMAT00000002765
ENSEBUP00000006918	ENSEBUG00000004530	Eptatretus_burgeri	ENSEBUT00000007383
ENSCSAVP00000018584	ENSCSAVG00000010919	Ciona_savignyi
