ENSSFOP00015037049	ENSSFOG00015023566	Scleropages_formosus
ENSPRNP00000027563	ENSPRNG00000013620	Parambassis_ranga
ENSACLP00000011033	ENSACLG00000007488	Astatotilapia_calliptera
ENSMZEP00005037974	ENSMZEG00005028392	Maylandia_zebra
ENSHBUP00000000156	ENSHBUG00000001313	Haplochromis_burtoni
ENSPNYP00000010975	ENSPNYG00000008281	Pundamilia_nyererei
ENSNBRP00000017508	ENSNBRG00000013339	Neolamprologus_brichardi
ENSONIP00000024349	ENSONIG00000019345	Oreochromis_niloticus
ENSACIP00000017769	ENSACIG00000013821	Amphilophus_citrinellus
ENSGWIP00000053992	ENSGWIG00000025243	Gouania_willdenowi
ENSCSEP00000007858	ENSCSEG00000005052	Cynoglossus_semilaevis
ENSFHEP00000004930	ENSFHEG00000005940	Fundulus_heteroclitus
ENSCVAP00000006405	ENSCVAG00000008071	Cyprinodon_variegatus
ENSPMEP00000015920	ENSPMEG00000018533	Poecilia_mexicana
ENSPFOP00000017959	ENSPFOG00000017794	Poecilia_formosa
ENSPLAP00000001539	ENSPLAG00000002651	Poecilia_latipinna
ENSPREP00000003724	ENSPREG00000002626	Poecilia_reticulata
ENSXMAP00000025829	ENSXMAG00000023068	Xiphophorus_maculatus
ENSXMAP00000019108	ENSXMAG00000019051	Xiphophorus_maculatus
ENSXCOP00000024639	ENSXCOG00000018410	Xiphophorus_couchianus
ENSGAFP00000010843	ENSGAFG00000007335	Gambusia_affinis
ENSKMAP00000007526	ENSKMAG00000005590	Kryptolebias_marmoratus
ENSORLP00015027139	ENSORLG00015009125	Oryzias_latipes_ASM223469v1
ENSORLP00020013176	ENSORLG00020014118	Oryzias_latipes_ASM223471v1
ENSORLP00000020144	ENSORLG00000016093	Oryzias_latipes_ASM223467v1
ENSOMEP00000021341	ENSOMEG00000023215	Oryzias_melastigma
ENSHCOP00000007637	ENSHCOG00000009750	Hippocampus_comes
ENSPMGP00000016538	ENSPMGG00000013589	Periophthalmus_magnuspinnatus
ENSHHUP00000016540	ENSHHUG00000010313	Hucho_hucho
ENSGMOP00000019170	ENSGMOG00000017795	Gadus_morhua
ENSHHUP00000035687	ENSHHUG00000021612	Hucho_hucho
ENSHHUP00000071278	ENSHHUG00000041857	Hucho_hucho
ENSELUP00000020477	ENSELUG00000019762	Esox_lucius
ENSCPUP00000025670	ENSCPUG00000017329	Calidris_pugnax
ENSCPGP00000014176	ENSCPGG00000009973	Calidris_pygmaea
ENSMUNP00000008758	ENSMUNG00000006920	Melopsittacus_undulatus
ENSPMJP00000009591	ENSPMJG00000007650	Parus_major
ENSCCEP00000023268	ENSCCEG00000020867	Cyanistes_caeruleus
ENSFALP00000002859	ENSFALG00000002721	Ficedula_albicollis
ENSLSDP00000017626	ENSLSDG00000012615	Lonchura_striata_domestica
ENSJHYP00000022126	ENSJHYG00000016105	Junco_hyemalis
ENSZALP00000020951	ENSZALG00000016003	Zonotrichia_albicollis
ENSSCAP00000008192	ENSSCAG00000004857	Serinus_canaria
ENSLCOP00000008711	ENSLCOG00000006352	Lepidothrix_coronata
ENSMVIP00005018876	ENSMVIG00005013016	Manacus_vitellinus
ENSAOWP00000017693	ENSAOWG00000012086	Apteryx_owenii
ENSARWP00000011235	ENSARWG00000007810	Apteryx_rowi
ENSTGUP00000001231	ENSTGUG00000001174	Taeniopygia_guttata
ENSGALP00000048669	ENSGALG00000034347	Gallus_gallus
ENSCJPP00005007328	ENSCJPG00005006012	Coturnix_japonica
ENSMGAP00000000466	ENSMGAG00000000968	Meleagris_gallopavo
ENSNMEP00000008351	ENSNMEG00000008155	Numida_meleagris
ENSABRP00000018933	ENSABRG00000016228	Anser_brachyrhynchus
ENSAPLP00000003896	ENSAPLG00000004318	Anas_platyrhynchos_platyrhynchos
ENSAHAP00000012140	ENSAHAG00000008786	Apteryx_haastii
ENSAOWP00000017689	ENSAOWG00000012033	Apteryx_owenii
ENSARWP00000011234	ENSARWG00000007808	Apteryx_rowi
ENSDNVP00000026600	ENSDNVG00000018494	Dromaius_novaehollandiae
ENSNPEP00000003654	ENSNPEG00000002785	Nothoprocta_perdicaria
ENSCPRP00005006664	ENSCPRG00005004750	Crocodylus_porosus
ENSCABP00000023736	ENSCABG00000017476	Chelonoidis_abingdonii
ENSGAGP00000024886	ENSGAGG00000011981	Gopherus_agassizii
ENSPSIP00000020149	ENSPSIG00000017820	Pelodiscus_sinensis
ENSPVIP00000015734	ENSPVIG00000012129	Pogona_vitticeps	ENSPVIT00000019659
ENSACAP00000009849	ENSACAG00000009963	Anolis_carolinensis	ENSACAT00000010051
ENSNSUP00000020018	ENSNSUG00000014596	Notechis_scutatus
ENSNSUP00000020019	ENSNSUG00000014597	Notechis_scutatus
ENSNSUP00000001215	ENSNSUG00000001091	Notechis_scutatus
ENSNSUP00000001218	ENSNSUG00000001096	Notechis_scutatus
ENSSMRP00000023851	ENSSMRG00000018511	Salvator_merianae
ENSSPUP00000021777	ENSSPUG00000015766	Sphenodon_punctatus
ENSPTRP00000078913	ENSPTRG00000001825	Pan_troglodytes
ENSPPAP00000036218	ENSPPAG00000040735	Pan_paniscus
ENSP00000411831	ENSG00000116852	Homo_sapiens
ENSGGOP00000001182	ENSGGOG00000001197	Gorilla_gorilla
ENSPPYP00000023772	ENSPPYG00000000371	Pongo_abelii
ENSNLEP00000021958	ENSNLEG00000018074	Nomascus_leucogenys
ENSMFAP00000042472	ENSMFAG00000039907	Macaca_fascicularis
ENSMMUP00000042578	ENSMMUG00000005921	Macaca_mulatta
ENSMNEP00000011517	ENSMNEG00000030089	Macaca_nemestrina
ENSPANP00000022385	ENSPANG00000018968	Papio_anubis
ENSMLEP00000031476	ENSMLEG00000039847	Mandrillus_leucophaeus
ENSCATP00000010521	ENSCATG00000029377	Cercocebus_atys
ENSTGEP00000027776	ENSTGEG00000022371	Theropithecus_gelada
ENSCSAP00000009971	ENSCSAG00000013828	Chlorocebus_sabaeus
ENSCANP00000006867	ENSCANG00000022489	Colobus_angolensis_palliatus
ENSPTEP00000042376	ENSPTEG00000038643	Piliocolobus_tephrosceles
ENSRROP00000023264	ENSRROG00000035471	Rhinopithecus_roxellana
ENSRBIP00000002566	ENSRBIG00000011702	Rhinopithecus_bieti
ENSCCAP00000029723	ENSCCAG00000032793	Cebus_capucinus_imitator
ENSSBOP00000029080	ENSSBOG00000030857	Saimiri_boliviensis_boliviensis
ENSCJAP00000076825	ENSCJAG00000005270	Callithrix_jacchus
ENSANAP00000010375	ENSANAG00000023183	Aotus_nancymaae
ENSTSYP00000026607	ENSTSYG00000006540	Carlito_syrichta
ENSPCOP00000016904	ENSPCOG00000020212	Propithecus_coquereli
ENSPSMP00000035776	ENSPSMG00000024619	Prolemur_simus
ENSMICP00000037756	ENSMICG00000011648	Microcebus_murinus
ENSOGAP00000001651	ENSOGAG00000001849	Otolemur_garnettii
ENSHGLP00000010010	ENSHGLG00000007186	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100023718	ENSHGLG00100017430	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000015640	ENSFDAG00000003751	Fukomys_damarensis
ENSCLAP00000016050	ENSCLAG00000011048	Chinchilla_lanigera
ENSODEP00000014689	ENSODEG00000010856	Octodon_degus
ENSCPOP00000001639	ENSCPOG00000001811	Cavia_porcellus
ENSCAPP00000000332	ENSCAPG00000000259	Cavia_aperea
ENSUPAP00010012565	ENSUPAG00010010173	Urocitellus_parryii
ENSMMMP00000012303	ENSMMMG00000010947	Marmota_marmota_marmota
ENSSDAP00000023567	ENSSDAG00000021451	Spermophilus_dauricus
ENSSTOP00000010667	ENSSTOG00000011868	Ictidomys_tridecemlineatus
ENSCCNP00000025510	ENSCCNG00000024860	Castor_canadensis
ENSDORP00000014492	ENSDORG00000015395	Dipodomys_ordii
MGP_SPRETEiJ_P0021163	MGP_SPRETEiJ_G0015458	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000015274	ENSMSIG00000012992	Mus_spicilegus
ENSMUSP00000074661	ENSMUSG00000041642	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0020110	MGP_CAROLIEiJ_G0014651	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0075400	MGP_PahariEiJ_G0027887	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000011324	ENSRNOG00000008471	Rattus_norvegicus
ENSMUGP00000005774	ENSMUGG00000005275	Meriones_unguiculatus
ENSMOCP00000023148	ENSMOCG00000019937	Microtus_ochrogaster
ENSPEMP00000003598	ENSPEMG00000005001	Peromyscus_maniculatus_bairdii
ENSCGRP00000017983	ENSCGRG00000013075	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001017360	ENSCGRG00001017388	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015030457	ENSCGRG00015022860	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000006222	ENSMAUG00000008131	Mesocricetus_auratus
ENSNGAP00000025658	ENSNGAG00000023527	Nannospalax_galili
ENSJJAP00000011593	ENSJJAG00000014842	Jaculus_jaculus
ENSOCUP00000003132	ENSOCUG00000003606	Oryctolagus_cuniculus
ENSOPRP00000014483	ENSOPRG00000015818	Ochotona_princeps
ENSTBEP00000001850	ENSTBEG00000002055	Tupaia_belangeri
ENSCHIP00000018450	ENSCHIG00000017694	Capra_hircus
ENSOARP00000018372	ENSOARG00000017121	Ovis_aries
ENSBIXP00005016734	ENSBIXG00005020306	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000006933	ENSBIXG00000012988	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000066795	ENSBTAG00000047274	Bos_taurus
ENSBMUP00000006215	ENSBMUG00000004858	Bos_mutus
ENSBBBP00000017038	ENSBBBG00000009240	Bison_bison_bison
ENSTTRP00000013005	ENSTTRG00000013692	Tursiops_truncatus
ENSSSCP00000057459	ENSSSCG00000021706	Sus_scrofa_strain_reference
ENSPVAP00000013716	ENSPVAG00000014545	Pteropus_vampyrus
ENSECAP00000031287	ENSECAG00000032106	Equus_caballus
ENSECAP00000032593	ENSECAG00000031524	Equus_caballus
ENSECAP00000034119	ENSECAG00000024729	Equus_caballus
ENSEASP00005004067	ENSEASG00005003075	Equus_asinus_asinus
ENSDNOP00000004371	ENSDNOG00000005611	Dasypus_novemcinctus
ENSUAMP00000005587	ENSUAMG00000004951	Ursus_americanus
ENSUMAP00000001098	ENSUMAG00000000108	Ursus_maritimus
ENSUAMP00000034935	ENSUAMG00000026464	Ursus_americanus
ENSAMEP00000013182	ENSAMEG00000012441	Ailuropoda_melanoleuca
ENSNVIP00000017313	ENSNVIG00000013391	Neovison_vison
ENSMPUP00000010480	ENSMPUG00000010558	Mustela_putorius_furo
ENSVVUP00000001613	ENSVVUG00000001308	Vulpes_vulpes
ENSVVUP00000001561	ENSVVUG00000001272	Vulpes_vulpes
ENSCAFP00000016271	ENSCAFG00000024839	Canis_lupus_familiaris
ENSCAFP00020023126	ENSCAFG00020017993	Canis_lupus_dingo
ENSPPRP00000021771	ENSPPRG00000012700	Panthera_pardus
ENSPTIP00000011595	ENSPTIG00000011877	Panthera_tigris_altaica
ENSFCAP00000037030	ENSFCAG00000004597	Felis_catus
ENSEEUP00000005403	ENSEEUG00000005843	Erinaceus_europaeus
ENSPCAP00000000069	ENSPCAG00000000061	Procavia_capensis
ENSLAFP00000028469	ENSLAFG00000016500	Loxodonta_africana
ENSETEP00000016214	ENSETEG00000019960	Echinops_telfairi
ENSPCIP00000041618	ENSPCIG00000030397	Phascolarctos_cinereus
ENSVURP00010005329	ENSVURG00010004167	Vombatus_ursinus
ENSMEUP00000014786	ENSMEUG00000016156	Notamacropus_eugenii
ENSMODP00000035924	ENSMODG00000000144	Monodelphis_domestica
ENSSHAP00000002290	ENSSHAG00000002035	Sarcophilus_harrisii
ENSOANP00000007286	ENSOANG00000004596	Ornithorhynchus_anatinus
ENSCMIP00000005988	ENSCMIG00000002736	Callorhinchus_milii
ENSLACP00000020207	ENSLACG00000017760	Latimeria_chalumnae
ENSECRP00000019380	ENSECRG00000012971	Erpetoichthys_calabaricus
ENSCINP00000030469	ENSCING00000022458	Ciona_intestinalis
