ENSCABP00000014575	ENSCABG00000010884	Chelonoidis_abingdonii
ENSACIP00000016181	ENSACIG00000012593	Amphilophus_citrinellus
ENSGACP00000013877	ENSGACG00000010502	Gasterosteus_aculeatus
ENSHCOP00000027182	ENSHCOG00000018790	Hippocampus_comes
ENSAPEP00000013963	ENSAPEG00000009948	Amphiprion_percula
ENSAOCP00000026784	ENSAOCG00000015239	Amphiprion_ocellaris
ENSAPOP00000019874	ENSAPOG00000023385	Acanthochromis_polyacanthus
ENSSPAP00000028686	ENSSPAG00000021588	Stegastes_partitus
ENSPRNP00000053634	ENSPRNG00000025261	Parambassis_ranga
ENSMAMP00000029762	ENSMAMG00000020059	Mastacembelus_armatus
ENSMALP00000015120	ENSMALG00000010621	Monopterus_albus
ENSSMAP00000020000	ENSSMAG00000012278	Scophthalmus_maximus
ENSLCAP00010021357	ENSLCAG00010010086	Lates_calcarifer
ENSSDUP00000013914	ENSSDUG00000010129	Seriola_dumerili
ENSSLDP00000029960	ENSSLDG00000023102	Seriola_lalandi_dorsalis
ENSCSEP00000028850	ENSCSEG00000018473	Cynoglossus_semilaevis
ENSCGOP00000031190	ENSCGOG00000014587	Cottoperca_gobio
ENSLBEP00000019609	ENSLBEG00000015076	Labrus_bergylta
ENSGWIP00000007230	ENSGWIG00000004223	Gouania_willdenowi
ENSTRUP00000055176	ENSTRUG00000025595	Takifugu_rubripes
ENSTNIP00000010946	ENSTNIG00000008121	Tetraodon_nigroviridis
ENSMMOP00000008752	ENSMMOG00000006767	Mola_mola
ENSAOCP00000027397	ENSAOCG00000016277	Amphiprion_ocellaris
ENSAPEP00000003217	ENSAPEG00000002333	Amphiprion_percula
ENSAPOP00000020848	ENSAPOG00000024467	Acanthochromis_polyacanthus
ENSSPAP00000019722	ENSSPAG00000014878	Stegastes_partitus
ENSLCRP00005023193	ENSLCRG00005009355	Larimichthys_crocea
ENSBSLP00000027982	ENSBSLG00000013972	Betta_splendens
ENSHHUP00000004870	ENSHHUG00000002996	Hucho_hucho
ENSHHUP00000051729	ENSHHUG00000031116	Hucho_hucho
ENSHHUP00000044163	ENSHHUG00000027027	Hucho_hucho
ENSELUP00000023125	ENSELUG00000022012	Esox_lucius
ENSIPUP00000010659	ENSIPUG00000007268	Ictalurus_punctatus
ENSCHAP00000000854	ENSCHAG00000000642	Clupea_harengus
ENSSFOP00015002704	ENSSFOG00015001809	Scleropages_formosus
ENSPKIP00000014227	ENSPKIG00000001372	Paramormyrops_kingsleyae
ENSECRP00000027100	ENSECRG00000018339	Erpetoichthys_calabaricus
ENSLACP00000009396	ENSLACG00000008288	Latimeria_chalumnae
ENSPVIP00000034086	ENSPVIG00000024905	Pogona_vitticeps
ENSXETP00000027773	ENSXETG00000008876	Xenopus_tropicalis
ENSLACP00000014207	ENSLACG00000012510	Latimeria_chalumnae
ENSAMXP00000053423	ENSAMXG00000041109	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000044851
ENSAMXP00005014655	ENSAMXG00005007790	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000030222	ENSPNAG00000016824	Pygocentrus_nattereri
ENSIPUP00000006300	ENSIPUG00000004353	Ictalurus_punctatus
ENSEEEP00000051061	ENSEEEG00000023973	Electrophorus_electricus
ENSDARP00000066505	ENSDARG00000045230	Danio_rerio
ENSDCDP00000001355	ENSDCDG00000000745	Denticeps_clupeoides	ENSDCDT00000001483
ENSCHAP00000018095	ENSCHAG00000009430	Clupea_harengus	ENSCHAT00000019888
ENSTRUP00000041825	ENSTRUG00000016356	Takifugu_rubripes
ENSMMOP00000003119	ENSMMOG00000002347	Mola_mola
ENSLBEP00000022167	ENSLBEG00000017032	Labrus_bergylta
ENSSDUP00000004165	ENSSDUG00000003052	Seriola_dumerili
ENSSLDP00000027799	ENSSLDG00000021459	Seriola_lalandi_dorsalis
ENSLCAP00010021302	ENSLCAG00010010045	Lates_calcarifer
ENSSMAP00000019400	ENSSMAG00000011804	Scophthalmus_maximus
ENSATEP00000021487	ENSATEG00000014914	Anabas_testudineus
ENSAOCP00000020141	ENSAOCG00000004043	Amphiprion_ocellaris
ENSAPEP00000007994	ENSAPEG00000005788	Amphiprion_percula
ENSAPOP00000024419	ENSAPOG00000007038	Acanthochromis_polyacanthus
ENSORLP00020026933	ENSORLG00020009763	Oryzias_latipes_ASM223471v1
ENSORLP00000010215	ENSORLG00000008136	Oryzias_latipes_ASM223467v1
ENSORLP00015007281	ENSORLG00015008217	Oryzias_latipes_ASM223469v1
ENSOMEP00000013745	ENSOMEG00000015206	Oryzias_melastigma
ENSPRNP00000039917	ENSPRNG00000019634	Parambassis_ranga
ENSPNYP00000023907	ENSPNYG00000017959	Pundamilia_nyererei
ENSACLP00000019035	ENSACLG00000012961	Astatotilapia_calliptera
ENSMZEP00005014761	ENSMZEG00005011113	Maylandia_zebra
ENSHBUP00000003178	ENSHBUG00000004551	Haplochromis_burtoni
ENSONIP00000025108	ENSONIG00000019934	Oreochromis_niloticus
ENSACIP00000000695	ENSACIG00000000613	Amphilophus_citrinellus
ENSSPAP00000015954	ENSSPAG00000012023	Stegastes_partitus
ENSNBRP00000029379	ENSNBRG00000022350	Neolamprologus_brichardi
ENSMALP00000003831	ENSMALG00000002810	Monopterus_albus
ENSPLAP00000000489	ENSPLAG00000001338	Poecilia_latipinna
ENSPMEP00000032221	ENSPMEG00000020130	Poecilia_mexicana
ENSPFOP00000018557	ENSPFOG00000018459	Poecilia_formosa
ENSPREP00000025728	ENSPREG00000017368	Poecilia_reticulata
ENSXCOP00000003713	ENSXCOG00000002769	Xiphophorus_couchianus
ENSXMAP00000018678	ENSXMAG00000018640	Xiphophorus_maculatus
ENSGAFP00000030560	ENSGAFG00000020595	Gambusia_affinis
ENSFHEP00000034743	ENSFHEG00000022615	Fundulus_heteroclitus
ENSCVAP00000019529	ENSCVAG00000022894	Cyprinodon_variegatus
ENSKMAP00000014324	ENSKMAG00000010752	Kryptolebias_marmoratus
ENSBSLP00000031089	ENSBSLG00000015346	Betta_splendens
ENSGACP00000011346	ENSGACG00000008583	Gasterosteus_aculeatus
ENSHCOP00000026779	ENSHCOG00000018010	Hippocampus_comes
ENSLCRP00005031003	ENSLCRG00005012304	Larimichthys_crocea
ENSCGOP00000020408	ENSCGOG00000009885	Cottoperca_gobio
ENSMAMP00000013214	ENSMAMG00000008769	Mastacembelus_armatus
ENSGWIP00000035540	ENSGWIG00000018360	Gouania_willdenowi
ENSPMGP00000005172	ENSPMGG00000004333	Periophthalmus_magnuspinnatus
ENSHHUP00000072021	ENSHHUG00000042281	Hucho_hucho
ENSELUP00000010187	ENSELUG00000010688	Esox_lucius
ENSGMOP00000003094	ENSGMOG00000002955	Gadus_morhua
ENSCSEP00000019652	ENSCSEG00000012552	Cynoglossus_semilaevis
ENSSFOP00015026360	ENSSFOG00015016958	Scleropages_formosus
ENSPKIP00000027677	ENSPKIG00000009630	Paramormyrops_kingsleyae
ENSLOCP00000009651	ENSLOCG00000007947	Lepisosteus_oculatus
ENSECRP00000026401	ENSECRG00000017840	Erpetoichthys_calabaricus
ENSECRP00000030176	ENSECRG00000020484	Erpetoichthys_calabaricus
FBpp0074584	FBgn0031066	Drosophila_melanogaster
