ENSPCIP00000034351	ENSPCIG00000025413	Phascolarctos_cinereus
ENSANAP00000000393	ENSANAG00000003240	Aotus_nancymaae
ENSOCUP00000009918	ENSOCUG00000029884	Oryctolagus_cuniculus
ENSOCUP00000006940	ENSOCUG00000039012	Oryctolagus_cuniculus
ENSOPRP00000002351	ENSOPRG00000002564	Ochotona_princeps
ENSSTOP00000002908	ENSSTOG00000003267	Ictidomys_tridecemlineatus
ENSMMMP00000006923	ENSMMMG00000006212	Marmota_marmota_marmota
ENSSDAP00000020876	ENSSDAG00000019005	Spermophilus_dauricus
ENSUPAP00010007556	ENSUPAG00010006082	Urocitellus_parryii
ENSSDAP00000020856	ENSSDAG00000018990	Spermophilus_dauricus
ENSSDAP00000020869	ENSSDAG00000018994	Spermophilus_dauricus
ENSMMMP00000006927	ENSMMMG00000006214	Marmota_marmota_marmota
ENSTBEP00000007049	ENSTBEG00000008160	Tupaia_belangeri
ENSTBEP00000013399	ENSTBEG00000015423	Tupaia_belangeri
ENSMICP00000003429	ENSMICG00000003768	Microcebus_murinus
ENSMICP00000046459	ENSMICG00000046051	Microcebus_murinus
ENSPSMP00000009241	ENSPSMG00000006775	Prolemur_simus
ENSOGAP00000019960	ENSOGAG00000013189	Otolemur_garnettii
ENSTTRP00000016587	ENSTTRG00000000988	Tursiops_truncatus
ENSTTRP00000007213	ENSTTRG00000007638	Tursiops_truncatus
ENSOARP00000021082	ENSOARG00000019628	Ovis_aries
ENSCHIP00000008622	ENSCHIG00000011750	Capra_hircus
ENSBIXP00000040618	ENSBIXG00000024723	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005000409	ENSBIXG00005030257	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000017865	ENSBTAG00000027696	Bos_taurus
ENSBBBP00000023320	ENSBBBG00000007701	Bison_bison_bison
ENSBMUP00000032775	ENSBMUG00000024488	Bos_mutus
ENSOARP00000021073	ENSOARG00000019620	Ovis_aries
ENSCHIP00000008569	ENSCHIG00000011716	Capra_hircus
ENSBIXP00000021682	ENSBIXG00000003786	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005000423	ENSBIXG00005030242	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000039681	ENSBTAG00000027694	Bos_taurus
ENSBMUP00000032773	ENSBMUG00000024480	Bos_mutus
ENSBBBP00000009692	ENSBBBG00000017832	Bison_bison_bison
ENSVPAP00000004753	ENSVPAG00000005128	Vicugna_pacos
ENSUAMP00000007234	ENSUAMG00000006297	Ursus_americanus
ENSUMAP00000022424	ENSUMAG00000016390	Ursus_maritimus
ENSAMEP00000020723	ENSAMEG00000019656	Ailuropoda_melanoleuca
ENSAMEP00000020694	ENSAMEG00000019627	Ailuropoda_melanoleuca
ENSAMEP00000020663	ENSAMEG00000019596	Ailuropoda_melanoleuca
ENSCAFP00020008567	ENSCAFG00020006961	Canis_lupus_dingo
ENSVVUP00000017136	ENSVVUG00000012634	Vulpes_vulpes
ENSCAFP00020008570	ENSCAFG00020006963	Canis_lupus_dingo
ENSVVUP00000013800	ENSVVUG00000010109	Vulpes_vulpes
ENSMPUP00000018991	ENSMPUG00000019114	Mustela_putorius_furo
ENSFCAP00000022247	ENSFCAG00000048732	Felis_catus
ENSPPRP00000028825	ENSPPRG00000021116	Panthera_pardus
ENSFCAP00000021745	ENSFCAG00000049217	Felis_catus
ENSPPRP00000028819	ENSPPRG00000021101	Panthera_pardus
ENSECAP00000037400	ENSECAG00000029002	Equus_caballus
ENSECAP00000034072	ENSECAG00000000927	Equus_caballus
ENSEASP00005032921	ENSEASG00005022512	Equus_asinus_asinus
ENSEASP00005032916	ENSEASG00005022507	Equus_asinus_asinus
ENSPVAP00000009788	ENSPVAG00000010387	Pteropus_vampyrus
ENSPVAP00000009789	ENSPVAG00000010388	Pteropus_vampyrus
ENSMLUP00000004676	ENSMLUG00000005133	Myotis_lucifugus
ENSMLUP00000004674	ENSMLUG00000005126	Myotis_lucifugus
MGP_SPRETEiJ_P0054487	MGP_SPRETEiJ_G0024604	Mus_spretus_strain_SPRET/EiJ
MGP_PahariEiJ_P0029434	MGP_PahariEiJ_G0016584	Mus_pahari_strain_PAHARI_EIJ
ENSCAPP00000008760	ENSCAPG00000010387	Cavia_aperea
ENSPSMP00000010565	ENSPSMG00000007645	Prolemur_simus
ENSSARP00000001317	ENSSARG00000001464	Sorex_araneus
ENSSARP00000006548	ENSSARG00000007239	Sorex_araneus
ENSHGLP00000028118	ENSHGLG00000020287	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000002238	ENSFDAG00000011998	Fukomys_damarensis
ENSCLAP00000020011	ENSCLAG00000013714	Chinchilla_lanigera
ENSCLAP00000025811	ENSCLAG00000017938	Chinchilla_lanigera
ENSODEP00000026204	ENSODEG00000019592	Octodon_degus
ENSODEP00000026607	ENSODEG00000020058	Octodon_degus
ENSCPOP00000000603	ENSCPOG00000000681	Cavia_porcellus
ENSTSYP00000004570	ENSTSYG00000004999	Carlito_syrichta
ENSVPAP00000004752	ENSVPAG00000005127	Vicugna_pacos
ENSCGRP00015028855	ENSCGRG00015021831	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001001155	ENSCGRG00001000892	Cricetulus_griseus_CHOK1GS_HDv1
ENSPEMP00000030974	ENSPEMG00000025624	Peromyscus_maniculatus_bairdii
ENSMUSP00000097574	ENSMUSG00000075271	Mus_musculus_strain_reference_(CL57BL6)
ENSMOCP00000003504	ENSMOCG00000002802	Microtus_ochrogaster
MGP_PahariEiJ_P0063399	MGP_PahariEiJ_G0025134	Mus_pahari_strain_PAHARI_EIJ
MGP_PahariEiJ_P0063398	MGP_PahariEiJ_G0025133	Mus_pahari_strain_PAHARI_EIJ
ENSMUSP00000097575	ENSMUSG00000075272	Mus_musculus_strain_reference_(CL57BL6)
ENSRNOP00000013565	ENSRNOG00000052519	Rattus_norvegicus
ENSCGRP00000026553	ENSCGRG00000019633	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015028865	ENSCGRG00015021840	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001002106	ENSCGRG00001002157	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015028880	ENSCGRG00015021854	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000025832	ENSCGRG00000018847	Cricetulus_griseus_CriGri_1.0
ENSMOCP00000002014	ENSMOCG00000001580	Microtus_ochrogaster
MGP_CAROLIEiJ_P0052404	MGP_CAROLIEiJ_G0023681	Mus_caroli_strain_CAROLI_EIJ
MGP_CAROLIEiJ_P0052405	MGP_CAROLIEiJ_G0023682	Mus_caroli_strain_CAROLI_EIJ
ENSMUSP00000097576	ENSMUSG00000075273	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000035210	ENSMSIG00000029327	Mus_spicilegus
ENSRNOP00000045862	ENSRNOG00000059460	Rattus_norvegicus
ENSPEMP00000002020	ENSPEMG00000001902	Peromyscus_maniculatus_bairdii
ENSNGAP00000024233	ENSNGAG00000022555	Nannospalax_galili
ENSJJAP00000011577	ENSJJAG00000014867	Jaculus_jaculus
ENSJJAP00000007746	ENSJJAG00000012087	Jaculus_jaculus
ENSCCNP00000013705	ENSCCNG00000014198	Castor_canadensis
ENSCCNP00000013708	ENSCCNG00000014208	Castor_canadensis
ENSCCNP00000013710	ENSCCNG00000014209	Castor_canadensis
ENSDORP00000000608	ENSDORG00000028567	Dipodomys_ordii
ENSDORP00000020374	ENSDORG00000028697	Dipodomys_ordii
ENSDORP00000017300	ENSDORG00000023150	Dipodomys_ordii
ENSCHOP00000000882	ENSCHOG00000001001	Choloepus_hoffmanni
ENSCHOP00000000109	ENSCHOG00000000128	Choloepus_hoffmanni
ENSDNOP00000027800	ENSDNOG00000044838	Dasypus_novemcinctus
ENSDNOP00000028160	ENSDNOG00000032224	Dasypus_novemcinctus
ENSLAFP00000012554	ENSLAFG00000014996	Loxodonta_africana
ENSLAFP00000004780	ENSLAFG00000005704	Loxodonta_africana
ENSPCAP00000012012	ENSPCAG00000012892	Procavia_capensis
ENSPCAP00000016113	ENSPCAG00000015504	Procavia_capensis
ENSETEP00000010877	ENSETEG00000013416	Echinops_telfairi
ENSOANP00000013746	ENSOANG00000008625	Ornithorhynchus_anatinus
ENSARWP00000006620	ENSARWG00000004669	Apteryx_rowi
ENSAHAP00000011129	ENSAHAG00000008066	Apteryx_haastii
ENSAOWP00000027793	ENSAOWG00000018730	Apteryx_owenii
ENSDNVP00000025015	ENSDNVG00000017392	Dromaius_novaehollandiae
ENSNPEP00000020217	ENSNPEG00000015030	Nothoprocta_perdicaria
ENSGALP00000014995	ENSGALG00000009224	Gallus_gallus
ENSMGAP00000009810	ENSMGAG00000009509	Meleagris_gallopavo
ENSCJPP00005022178	ENSCJPG00005017717	Coturnix_japonica
ENSNMEP00000026323	ENSNMEG00000022212	Numida_meleagris
ENSABRP00000002729	ENSABRG00000002659	Anser_brachyrhynchus
ENSAPLP00000001651	ENSAPLG00000002228	Anas_platyrhynchos_platyrhynchos
ENSCCEP00000001530	ENSCCEG00000001767	Cyanistes_caeruleus
ENSPMJP00000025106	ENSPMJG00000018408	Parus_major
ENSFALP00000015868	ENSFALG00000015252	Ficedula_albicollis
ENSLSDP00000015252	ENSLSDG00000010997	Lonchura_striata_domestica
ENSTGUP00000009387	ENSTGUG00000009110	Taeniopygia_guttata
ENSSCAP00000022627	ENSSCAG00000016236	Serinus_canaria
ENSZALP00000022827	ENSZALG00000017711	Zonotrichia_albicollis
ENSJHYP00000016349	ENSJHYG00000012502	Junco_hyemalis
ENSLCOP00000023224	ENSLCOG00000016293	Lepidothrix_coronata
ENSMVIP00005001839	ENSMVIG00005001446	Manacus_vitellinus
ENSCPUP00000006915	ENSCPUG00000005001	Calidris_pugnax
ENSCPGP00000024857	ENSCPGG00000017122	Calidris_pygmaea
ENSCPRP00005019752	ENSCPRG00005013775	Crocodylus_porosus
ENSCABP00000024472	ENSCABG00000018022	Chelonoidis_abingdonii
ENSGAGP00000025244	ENSGAGG00000018464	Gopherus_agassizii
ENSCPBP00000004089	ENSCPBG00000003305	Chrysemys_picta_bellii
ENSPSIP00000001481	ENSPSIG00000001485	Pelodiscus_sinensis
ENSPVIP00000000991	ENSPVIG00000000928	Pogona_vitticeps
ENSACAP00000011902	ENSACAG00000012154	Anolis_carolinensis
ENSNSUP00000021967	ENSNSUG00000015968	Notechis_scutatus
ENSSMRP00000021401	ENSSMRG00000016654	Salvator_merianae
ENSXETP00000008653	ENSXETG00000011214	Xenopus_tropicalis	ENSXETT00000020305
ENSLACP00000015704	ENSLACG00000013829	Latimeria_chalumnae	ENSLACT00000015814
ENSAMXP00005026407	ENSAMXG00005012472	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000054563	ENSAMXG00000013648	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000035879	ENSPNAG00000026240	Pygocentrus_nattereri
ENSEEEP00000042818	ENSEEEG00000020091	Electrophorus_electricus
ENSIPUP00000022843	ENSIPUG00000015452	Ictalurus_punctatus
ENSDARP00000055421	ENSDARG00000038024	Danio_rerio
ENSCHAP00000045550	ENSCHAG00000020808	Clupea_harengus
ENSDCDP00000052508	ENSDCDG00000031644	Denticeps_clupeoides
ENSORLP00015008895	ENSORLG00015009737	Oryzias_latipes_ASM223469v1
ENSORLP00020032954	ENSORLG00020018728	Oryzias_latipes_ASM223471v1
ENSORLP00000038375	ENSORLG00000000342	Oryzias_latipes_ASM223467v1
ENSOMEP00000012692	ENSOMEG00000014108	Oryzias_melastigma
ENSGWIP00000029922	ENSGWIG00000012994	Gouania_willdenowi
ENSGWIP00000029996	ENSGWIG00000015625	Gouania_willdenowi
ENSHCOP00000021095	ENSHCOG00000007684	Hippocampus_comes
ENSCSEP00000013960	ENSCSEG00000008953	Cynoglossus_semilaevis
ENSSDUP00000032417	ENSSDUG00000023287	Seriola_dumerili
ENSSLDP00000008248	ENSSLDG00000006526	Seriola_lalandi_dorsalis
ENSSMAP00000023685	ENSSMAG00000014427	Scophthalmus_maximus
ENSAOCP00000019914	ENSAOCG00000003656	Amphiprion_ocellaris
ENSAPEP00000007446	ENSAPEG00000005347	Amphiprion_percula
ENSAPOP00000008241	ENSAPOG00000010410	Acanthochromis_polyacanthus
ENSSPAP00000007294	ENSSPAG00000005567	Stegastes_partitus
ENSXMAP00000035095	ENSXMAG00000013083	Xiphophorus_maculatus
ENSGAFP00000007702	ENSGAFG00000005235	Gambusia_affinis
ENSPFOP00000008490	ENSPFOG00000008355	Poecilia_formosa
ENSPLAP00000029381	ENSPLAG00000000715	Poecilia_latipinna
ENSPMEP00000009059	ENSPMEG00000010965	Poecilia_mexicana
ENSPREP00000019922	ENSPREG00000013454	Poecilia_reticulata
ENSXCOP00000024500	ENSXCOG00000018298	Xiphophorus_couchianus
ENSCVAP00000003764	ENSCVAG00000005202	Cyprinodon_variegatus
ENSFHEP00000015697	ENSFHEG00000017406	Fundulus_heteroclitus
ENSMZEP00005003320	ENSMZEG00005002536	Maylandia_zebra
ENSACLP00000028539	ENSACLG00000019339	Astatotilapia_calliptera
ENSPNYP00000013104	ENSPNYG00000009919	Pundamilia_nyererei
ENSHBUP00000016672	ENSHBUG00000018686	Haplochromis_burtoni
ENSNBRP00000011999	ENSNBRG00000009331	Neolamprologus_brichardi
ENSONIP00000011909	ENSONIG00000009478	Oreochromis_niloticus
ENSACIP00000023450	ENSACIG00000018196	Amphilophus_citrinellus
ENSPRNP00000022196	ENSPRNG00000009593	Parambassis_ranga
ENSLCAP00010031025	ENSLCAG00010014579	Lates_calcarifer
ENSKMAP00000014675	ENSKMAG00000011014	Kryptolebias_marmoratus
ENSMALP00000030171	ENSMALG00000020832	Monopterus_albus
ENSMAMP00000029035	ENSMAMG00000019512	Mastacembelus_armatus
ENSATEP00000028292	ENSATEG00000019509	Anabas_testudineus
ENSBSLP00000007854	ENSBSLG00000003777	Betta_splendens
ENSTRUP00000001054	ENSTRUG00000000444	Takifugu_rubripes
ENSTRUP00000055717	ENSTRUG00000002112	Takifugu_rubripes
ENSTNIP00000014229	ENSTNIG00000011290	Tetraodon_nigroviridis
ENSMMOP00000026636	ENSMMOG00000020172	Mola_mola
ENSGACP00000019732	ENSGACG00000014954	Gasterosteus_aculeatus
ENSLCRP00005003875	ENSLCRG00005001969	Larimichthys_crocea
ENSLBEP00000008849	ENSLBEG00000006842	Labrus_bergylta
ENSPMGP00000009632	ENSPMGG00000007981	Periophthalmus_magnuspinnatus
ENSGMOP00000010257	ENSGMOG00000009584	Gadus_morhua
ENSELUP00000034324	ENSELUG00000012860	Esox_lucius
ENSHHUP00000008824	ENSHHUG00000005273	Hucho_hucho
ENSHHUP00000000751	ENSHHUG00000000517	Hucho_hucho
ENSHHUP00000022841	ENSHHUG00000014310	Hucho_hucho
ENSSFOP00015037266	ENSSFOG00015023716	Scleropages_formosus
ENSPKIP00000001225	ENSPKIG00000019578	Paramormyrops_kingsleyae
ENSLOCP00000008219	ENSLOCG00000006800	Lepisosteus_oculatus
ENSECRP00000025888	ENSECRG00000017206	Erpetoichthys_calabaricus
ENSECRP00000029274	ENSECRG00000019520	Erpetoichthys_calabaricus
ENSCMIP00000025771	ENSCMIG00000011002	Callorhinchus_milii
ENSHHUP00000014703	ENSHHUG00000009111	Hucho_hucho
ENSNSUP00000021968	ENSNSUG00000015969	Notechis_scutatus
ENSPMAP00000000184	ENSPMAG00000000160	Petromyzon_marinus
ENSEBUP00000011571	ENSEBUG00000007419	Eptatretus_burgeri
ENSCINP00000008390	ENSCING00000004071	Ciona_intestinalis
F54C1.5a.1	WBGene00001117	Caenorhabditis_elegans_strain_N2
FBpp0307812	FBgn0032470	Drosophila_melanogaster
