ENSGALP00000058371	ENSGALG00000032456	Gallus_gallus
ENSP00000354876	ENSG00000198712	Homo_sapiens
ENSGGOP00000020982	ENSGGOG00000028325	Gorilla_gorilla
ENSPPYP00000023442	ENSPPYG00000020958	Pongo_abelii
ENSMLEP00000000004	ENSMLEG00000000019	Mandrillus_leucophaeus
ENSMFAP00000046139	ENSMFAG00000046418	Macaca_fascicularis
ENSCSAP00000000004	ENSCSAG00000000019	Chlorocebus_sabaeus
ENSRBIP00000000004	ENSRBIG00000000019	Rhinopithecus_bieti
ENSRROP00000000004	ENSRROG00000000019	Rhinopithecus_roxellana
ENSSBOP00000000004	ENSSBOG00000000019	Saimiri_boliviensis_boliviensis
ENSXETP00000000005	ENSXETG00000021441	Xenopus_tropicalis
ENSMALP00000000005	ENSMALG00000000020	Monopterus_albus	ENSMALT00000000020
ENSCSEP00000000005	ENSCSEG00000000020	Cynoglossus_semilaevis	ENSCSET00000000020
ENSSFOP00015000005	ENSSFOG00015000020	Scleropages_formosus
ENSTRUP00000047832	ENSTRUG00000018676	Takifugu_rubripes
ENSTNIP00000002153	ENSTNIG00000000112	Tetraodon_nigroviridis
ENSGACP00000027663	ENSGACG00000020938	Gasterosteus_aculeatus
ENSSDUP00000000005	ENSSDUG00000000020	Seriola_dumerili
ENSSLDP00000000005	ENSSLDG00000000020	Seriola_lalandi_dorsalis
ENSLCRP00005000005	ENSLCRG00005000020	Larimichthys_crocea
ENSHCOP00000000005	ENSHCOG00000000020	Hippocampus_comes
ENSPREP00000000005	ENSPREG00000000020	Poecilia_reticulata	ENSPRET00000000020
ENSXMAP00000020459	ENSXMAG00000020799	Xiphophorus_maculatus	ENSXMAT00000020874
ENSFHEP00000000005	ENSFHEG00000000020	Fundulus_heteroclitus	ENSFHET00000000020
ENSCVAP00000000005	ENSCVAG00000000020	Cyprinodon_variegatus	ENSCVAT00000000020
ENSKMAP00000000005	ENSKMAG00000000020	Kryptolebias_marmoratus	ENSKMAT00000000020
ENSORLP00000025884	ENSORLG00000021766	Oryzias_latipes_ASM223467v1	ENSORLT00000026747
ENSMZEP00005000005	ENSMZEG00005000020	Maylandia_zebra	ENSMZET00005000020
ENSNBRP00000000005	ENSNBRG00000000020	Neolamprologus_brichardi	ENSNBRT00000000020
ENSAOCP00000000005	ENSAOCG00000000020	Amphiprion_ocellaris
ENSELUP00000000005	ENSELUG00000000020	Esox_lucius
ENSIPUP00000000005	ENSIPUG00000000020	Ictalurus_punctatus
ENSPNAP00000000005	ENSPNAG00000000020	Pygocentrus_nattereri
ENSDARP00000087872	ENSDARG00000063908	Danio_rerio
ENSLOCP00000022474	ENSLOCG00000020984	Lepisosteus_oculatus
ENSLACP00000021808	ENSLACG00000022074	Latimeria_chalumnae
ENSCMIP00000000005	ENSCMIG00000000020	Callorhinchus_milii
ENSPMAP00000011434	ENSPMAG00000013098	Petromyzon_marinus
FBpp0100177	FBgn0013675	Drosophila_melanogaster
ENSCINP00000036591	ENSCING00000025203	Ciona_intestinalis
ENSCSAVP00000020156	ENSCSAVG00000012499	Ciona_savignyi
MTCE.31.1	WBGene00010965	Caenorhabditis_elegans_strain_N2
Q0250_mRNA	Q0250	Saccharomyces_cerevisiae_strain_S288C
