FBpp0075964	FBgn0036125	Drosophila_melanogaster	FBtr0076235
C02C2.5.1	WBGene00015334	Caenorhabditis_elegans_strain_N2	C02C2.5.1
ENSACAP00000006555	ENSACAG00000006702	Anolis_carolinensis
ENSFCAP00000045597	ENSFCAG00000003732	Felis_catus
ENSECAP00000016356	ENSECAG00000018766	Equus_caballus
ENSEASP00005024715	ENSEASG00005016792	Equus_asinus_asinus
ENSMLUP00000007646	ENSMLUG00000008377	Myotis_lucifugus
ENSBIXP00000017273	ENSBIXG00000000279	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000015589	ENSBMUG00000011858	Bos_mutus
ENSBIXP00005017601	ENSBIXG00005021090	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000067543	ENSBTAG00000015935	Bos_taurus
ENSBBBP00000003913	ENSBBBG00000012867	Bison_bison_bison
ENSOARP00000003144	ENSOARG00000002957	Ovis_aries
ENSCHIP00000033280	ENSCHIG00000026899	Capra_hircus
ENSSSCP00000058555	ENSSSCG00000004093	Sus_scrofa_strain_reference
ENSCSAP00000010567	ENSCSAG00000014444	Chlorocebus_sabaeus
ENSMNEP00000024275	ENSMNEG00000035661	Macaca_nemestrina
ENSPPYP00000019149	ENSPPYG00000017103	Pongo_abelii
ENSCJAP00000024695	ENSCJAG00000013438	Callithrix_jacchus
ENSTSYP00000031223	ENSTSYG00000012151	Carlito_syrichta
ENSPCOP00000027700	ENSPCOG00000026393	Propithecus_coquereli
ENSPSMP00000028813	ENSPSMG00000020030	Prolemur_simus
ENSMICP00000029469	ENSMICG00000004582	Microcebus_murinus
ENSOGAP00000006050	ENSOGAG00000006759	Otolemur_garnettii
ENSCCNP00000018509	ENSCCNG00000018760	Castor_canadensis
ENSDORP00000015240	ENSDORG00000016201	Dipodomys_ordii
ENSCGRP00000006017	ENSCGRG00000004409	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001025348	ENSCGRG00001022969	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015011591	ENSCGRG00015008916	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000013880	ENSMAUG00000013810	Mesocricetus_auratus
ENSMOCP00000012332	ENSMOCG00000012475	Microtus_ochrogaster
ENSPEMP00000008310	ENSPEMG00000009998	Peromyscus_maniculatus_bairdii
ENSMUSP00000019896	ENSMUSG00000019762	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000034719	ENSMSIG00000028971	Mus_spicilegus
MGP_SPRETEiJ_P0023189	MGP_SPRETEiJ_G0015883	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0022102	MGP_CAROLIEiJ_G0015078	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0056179	MGP_PahariEiJ_G0023697	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000021893	ENSRNOG00000016286	Rattus_norvegicus
ENSNGAP00000000495	ENSNGAG00000000377	Nannospalax_galili
ENSCLAP00000003810	ENSCLAG00000002712	Chinchilla_lanigera
ENSODEP00000001661	ENSODEG00000001311	Octodon_degus
ENSCAPP00000000390	ENSCAPG00000000335	Cavia_aperea
ENSCPOP00000019011	ENSCPOG00000022358	Cavia_porcellus
ENSHGLP00000017131	ENSHGLG00000012265	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100001360	ENSHGLG00100001077	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000019186	ENSFDAG00000009302	Fukomys_damarensis
ENSSDAP00000004601	ENSSDAG00000004341	Spermophilus_dauricus
ENSUPAP00010016996	ENSUPAG00010013543	Urocitellus_parryii
ENSSTOP00000001798	ENSSTOG00000002022	Ictidomys_tridecemlineatus
ENSMMMP00000003274	ENSMMMG00000002984	Marmota_marmota_marmota
ENSOCUP00000011535	ENSOCUG00000013408	Oryctolagus_cuniculus
ENSLAFP00000004023	ENSLAFG00000004806	Loxodonta_africana
ENSDNOP00000019948	ENSDNOG00000040086	Dasypus_novemcinctus
ENSPTRP00000079408	ENSPTRG00000051321	Pan_troglodytes
ENSPPAP00000024142	ENSPPAG00000035207	Pan_paniscus
ENSP00000229447	ENSG00000009765	Homo_sapiens
ENSGGOP00000045136	ENSGGOG00000036276	Gorilla_gorilla
ENSNLEP00000018655	ENSNLEG00000015363	Nomascus_leucogenys
ENSCANP00000021582	ENSCANG00000034203	Colobus_angolensis_palliatus
ENSPTEP00000037373	ENSPTEG00000034961	Piliocolobus_tephrosceles
ENSRROP00000043791	ENSRROG00000044909	Rhinopithecus_roxellana
ENSRBIP00000002299	ENSRBIG00000011296	Rhinopithecus_bieti
ENSPANP00000030607	ENSPANG00000026300	Papio_anubis
ENSMFAP00000015623	ENSMFAG00000031023	Macaca_fascicularis
ENSCATP00000040908	ENSCATG00000043048	Cercocebus_atys
ENSTGEP00000033870	ENSTGEG00000027030	Theropithecus_gelada
ENSMMUP00000014152	ENSMMUG00000010802	Macaca_mulatta
ENSMLEP00000020971	ENSMLEG00000034675	Mandrillus_leucophaeus
ENSSBOP00000019116	ENSSBOG00000026146	Saimiri_boliviensis_boliviensis
ENSCCAP00000038286	ENSCCAG00000036983	Cebus_capucinus_imitator
ENSANAP00000023749	ENSANAG00000029610	Aotus_nancymaae
ENSTBEP00000001632	ENSTBEG00000001886	Tupaia_belangeri
ENSVPAP00000011591	ENSVPAG00000012469	Vicugna_pacos
ENSTTRP00000006221	ENSTTRG00000006575	Tursiops_truncatus
ENSPVAP00000016422	ENSPVAG00000017407	Pteropus_vampyrus
ENSCHOP00000012291	ENSCHOG00000013874	Choloepus_hoffmanni
ENSPCAP00000015541	ENSPCAG00000016607	Procavia_capensis
ENSJJAP00000025020	ENSJJAG00000024322	Jaculus_jaculus
ENSOPRP00000009510	ENSOPRG00000010409	Ochotona_princeps
ENSSARP00000012503	ENSSARG00000013836	Sorex_araneus
ENSEEUP00000009018	ENSEEUG00000009909	Erinaceus_europaeus
ENSETEP00000008487	ENSETEG00000010449	Echinops_telfairi
ENSCPOP00000012820	ENSCPOG00000014230	Cavia_porcellus
ENSOANP00000001706	ENSOANG00000001070	Ornithorhynchus_anatinus
ENSXETP00000030720	ENSXETG00000006785	Xenopus_tropicalis
ENSLACP00000000866	ENSLACG00000000779	Latimeria_chalumnae
ENSPNAP00000033772	ENSPNAG00000022631	Pygocentrus_nattereri
ENSAMXP00000033738	ENSAMXG00000030031	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSIPUP00000000862	ENSIPUG00000000621	Ictalurus_punctatus
ENSEEEP00000004114	ENSEEEG00000002187	Electrophorus_electricus
ENSDARP00000101952	ENSDARG00000076056	Danio_rerio
ENSCHAP00000000628	ENSCHAG00000000452	Clupea_harengus
ENSDCDP00000015017	ENSDCDG00000011659	Denticeps_clupeoides
ENSCSEP00000004168	ENSCSEG00000002719	Cynoglossus_semilaevis
ENSHCOP00000005783	ENSHCOG00000007479	Hippocampus_comes
ENSGACP00000014694	ENSGACG00000011113	Gasterosteus_aculeatus
ENSAPEP00000011339	ENSAPEG00000008105	Amphiprion_percula
ENSAOCP00000030100	ENSAOCG00000020839	Amphiprion_ocellaris
ENSAPOP00000019434	ENSAPOG00000000652	Acanthochromis_polyacanthus
ENSSPAP00000016377	ENSSPAG00000012339	Stegastes_partitus
ENSPRNP00000033984	ENSPRNG00000017097	Parambassis_ranga
ENSGWIP00000029741	ENSGWIG00000015535	Gouania_willdenowi
ENSMZEP00005020534	ENSMZEG00005015400	Maylandia_zebra
ENSACLP00000014438	ENSACLG00000009842	Astatotilapia_calliptera
ENSHBUP00000029306	ENSHBUG00000013642	Haplochromis_burtoni
ENSPNYP00000017964	ENSPNYG00000013579	Pundamilia_nyererei
ENSNBRP00000026777	ENSNBRG00000020462	Neolamprologus_brichardi
ENSONIP00000000633	ENSONIG00000000497	Oreochromis_niloticus
ENSACIP00000022226	ENSACIG00000017286	Amphilophus_citrinellus
ENSFHEP00000006923	ENSFHEG00000008007	Fundulus_heteroclitus
ENSCVAP00000020265	ENSCVAG00000000788	Cyprinodon_variegatus
ENSGAFP00000006463	ENSGAFG00000004400	Gambusia_affinis
ENSXMAP00000015157	ENSXMAG00000015122	Xiphophorus_maculatus
ENSPFOP00000011713	ENSPFOG00000011699	Poecilia_formosa
ENSPMEP00000000155	ENSPMEG00000000916	Poecilia_mexicana
ENSPLAP00000021748	ENSPLAG00000005726	Poecilia_latipinna
ENSPREP00000016894	ENSPREG00000011415	Poecilia_reticulata
ENSKMAP00000015866	ENSKMAG00000011854	Kryptolebias_marmoratus
ENSORLP00015000163	ENSORLG00015023143	Oryzias_latipes_ASM223469v1
ENSORLP00000039225	ENSORLG00000028824	Oryzias_latipes_ASM223467v1
ENSORLP00020002712	ENSORLG00020003480	Oryzias_latipes_ASM223471v1
ENSOMEP00000015712	ENSOMEG00000017325	Oryzias_melastigma
ENSPMGP00000021724	ENSPMGG00000017576	Periophthalmus_magnuspinnatus
ENSMAMP00000024196	ENSMAMG00000016255	Mastacembelus_armatus
ENSMALP00000023039	ENSMALG00000016053	Monopterus_albus
ENSATEP00000006104	ENSATEG00000004277	Anabas_testudineus
ENSBSLP00000048379	ENSBSLG00000022978	Betta_splendens
ENSSDUP00000017482	ENSSDUG00000012760	Seriola_dumerili
ENSSLDP00000006682	ENSSLDG00000005322	Seriola_lalandi_dorsalis
ENSLCAP00010035657	ENSLCAG00010016728	Lates_calcarifer
ENSSMAP00000017080	ENSSMAG00000010471	Scophthalmus_maximus
ENSCGOP00000052057	ENSCGOG00000022979	Cottoperca_gobio
ENSLBEP00000012121	ENSLBEG00000009336	Labrus_bergylta
ENSLCRP00005007855	ENSLCRG00005003806	Larimichthys_crocea
ENSTRUP00000040829	ENSTRUG00000015968	Takifugu_rubripes
ENSTNIP00000019407	ENSTNIG00000016313	Tetraodon_nigroviridis
ENSMMOP00000020318	ENSMMOG00000015434	Mola_mola
ENSGMOP00000001067	ENSGMOG00000001040	Gadus_morhua
ENSHHUP00000010669	ENSHHUG00000006516	Hucho_hucho
ENSELUP00000030154	ENSELUG00000007281	Esox_lucius
ENSPKIP00000006751	ENSPKIG00000022903	Paramormyrops_kingsleyae
ENSSFOP00015028127	ENSSFOG00015018043	Scleropages_formosus
ENSLOCP00000019970	ENSLOCG00000016202	Lepisosteus_oculatus
ENSECRP00000018017	ENSECRG00000012047	Erpetoichthys_calabaricus
ENSCMIP00000014852	ENSCMIG00000007293	Callorhinchus_milii
