ENSABRP00000001870	ENSABRG00000001308	Anser_brachyrhynchus
ENSMEUP00000006815	ENSMEUG00000007463	Notamacropus_eugenii
ENSSHAP00000001358	ENSSHAG00000001210	Sarcophilus_harrisii
ENSMODP00000011696	ENSMODG00000009362	Monodelphis_domestica
ENSPTRP00000021626	ENSPTRG00000012655	Pan_troglodytes
ENSPPAP00000019138	ENSPPAG00000032733	Pan_paniscus
ENSGGOP00000025563	ENSGGOG00000004876	Gorilla_gorilla
ENSP00000376335	ENSG00000163328	Homo_sapiens
ENSPPYP00000014456	ENSPPYG00000012947	Pongo_abelii
ENSNLEP00000007143	ENSNLEG00000005896	Nomascus_leucogenys
ENSRROP00000009352	ENSRROG00000029108	Rhinopithecus_roxellana
ENSRBIP00000006915	ENSRBIG00000027170	Rhinopithecus_bieti
ENSPTEP00000042604	ENSPTEG00000038846	Piliocolobus_tephrosceles
ENSCANP00000005881	ENSCANG00000019760	Colobus_angolensis_palliatus
ENSTGEP00000025113	ENSTGEG00000020259	Theropithecus_gelada
ENSPANP00000003057	ENSPANG00000006559	Papio_anubis
ENSCATP00000019018	ENSCATG00000033300	Cercocebus_atys
ENSMFAP00000001125	ENSMFAG00000035341	Macaca_fascicularis
ENSMMUP00000027646	ENSMMUG00000021012	Macaca_mulatta
ENSMNEP00000008047	ENSMNEG00000028550	Macaca_nemestrina
ENSMLEP00000007757	ENSMLEG00000027961	Mandrillus_leucophaeus
ENSCSAP00000010693	ENSCSAG00000014572	Chlorocebus_sabaeus
ENSCCAP00000028915	ENSCCAG00000032455	Cebus_capucinus_imitator
ENSCJAP00000014759	ENSCJAG00000007947	Callithrix_jacchus
ENSSBOP00000037775	ENSSBOG00000034957	Saimiri_boliviensis_boliviensis
ENSANAP00000013997	ENSANAG00000024897	Aotus_nancymaae
ENSTSYP00000022995	ENSTSYG00000012367	Carlito_syrichta
ENSPSMP00000035116	ENSPSMG00000024199	Prolemur_simus
ENSPCOP00000006428	ENSPCOG00000014376	Propithecus_coquereli
ENSMICP00000041312	ENSMICG00000000369	Microcebus_murinus
ENSOGAP00000014835	ENSOGAG00000016571	Otolemur_garnettii
ENSCCNP00000032459	ENSCCNG00000030786	Castor_canadensis
ENSDORP00000024275	ENSDORG00000013683	Dipodomys_ordii
ENSPEMP00000025648	ENSPEMG00000022602	Peromyscus_maniculatus_bairdii
ENSMOCP00000004661	ENSMOCG00000003950	Microtus_ochrogaster
ENSCGRP00000021057	ENSCGRG00000015306	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001012966	ENSCGRG00001014219	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015001204	ENSCGRG00015000923	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000021885	ENSMAUG00000019481	Mesocricetus_auratus
ENSMSIP00000007899	ENSMSIG00000006975	Mus_spicilegus
MGP_SPRETEiJ_P0054396	MGP_SPRETEiJ_G0024582	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000075788	ENSMUSG00000041762	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0052314	MGP_CAROLIEiJ_G0023659	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0063312	MGP_PahariEiJ_G0025111	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000071125	ENSRNOG00000018485	Rattus_norvegicus
ENSMUGP00000027836	ENSMUGG00000023139	Meriones_unguiculatus
ENSMUGP00000027800	ENSMUGG00000023062	Meriones_unguiculatus
ENSNGAP00000019436	ENSNGAG00000019246	Nannospalax_galili
ENSSTOP00000030577	ENSSTOG00000001239	Ictidomys_tridecemlineatus
ENSMMMP00000027132	ENSMMMG00000023705	Marmota_marmota_marmota
ENSSDAP00000013386	ENSSDAG00000011989	Spermophilus_dauricus
ENSCLAP00000003937	ENSCLAG00000002801	Chinchilla_lanigera
ENSODEP00000012501	ENSODEG00000009263	Octodon_degus
ENSCPOP00000029568	ENSCPOG00000010286	Cavia_porcellus
ENSCAPP00000006529	ENSCAPG00000008668	Cavia_aperea
ENSHGLP00100006535	ENSHGLG00100004900	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000017500	ENSHGLG00000012529	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000019526	ENSFDAG00000009093	Fukomys_damarensis
ENSOCUP00000003196	ENSOCUG00000003683	Oryctolagus_cuniculus
ENSOPRP00000009621	ENSOPRG00000010525	Ochotona_princeps
ENSTBEP00000006881	ENSTBEG00000007934	Tupaia_belangeri
ENSSSCP00000033274	ENSSSCG00000015965	Sus_scrofa_strain_reference
ENSVPAP00000008998	ENSVPAG00000009666	Vicugna_pacos
ENSBIXP00000021964	ENSBIXG00000007536	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005026555	ENSBIXG00005028873	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000074293	ENSBTAG00000021636	Bos_taurus
ENSBMUP00000025583	ENSBMUG00000019186	Bos_mutus
ENSBBBP00000008974	ENSBBBG00000017134	Bison_bison_bison
ENSCHIP00000029869	ENSCHIG00000024827	Capra_hircus
ENSOARP00000000296	ENSOARG00000000298	Ovis_aries
ENSTTRP00000005326	ENSTTRG00000005642	Tursiops_truncatus
ENSMLUP00000012591	ENSMLUG00000013828	Myotis_lucifugus
ENSPVAP00000009914	ENSPVAG00000010522	Pteropus_vampyrus
ENSUMAP00000021111	ENSUMAG00000015425	Ursus_maritimus
ENSUAMP00000007125	ENSUAMG00000006210	Ursus_americanus
ENSAMEP00000012904	ENSAMEG00000012251	Ailuropoda_melanoleuca
ENSMPUP00000013858	ENSMPUG00000013963	Mustela_putorius_furo
ENSNVIP00000010720	ENSNVIG00000008500	Neovison_vison
ENSCAFP00020007491	ENSCAFG00020005897	Canis_lupus_dingo
ENSCAFP00000019541	ENSCAFG00000013254	Canis_lupus_familiaris
ENSVVUP00000017505	ENSVVUG00000012912	Vulpes_vulpes
ENSPPRP00000008548	ENSPPRG00000003324	Panthera_pardus
ENSPTIP00000022032	ENSPTIG00000018965	Panthera_tigris_altaica
ENSFCAP00000042153	ENSFCAG00000000439	Felis_catus
ENSEEUP00000003933	ENSEEUG00000004303	Erinaceus_europaeus
ENSSARP00000010930	ENSSARG00000012113	Sorex_araneus
ENSEASP00005033022	ENSEASG00005022591	Equus_asinus_asinus
ENSECAP00000006758	ENSECAG00000008471	Equus_caballus
ENSLAFP00000008583	ENSLAFG00000010245	Loxodonta_africana
ENSPCAP00000012076	ENSPCAG00000012907	Procavia_capensis
ENSETEP00000011351	ENSETEG00000013985	Echinops_telfairi
ENSCHOP00000006882	ENSCHOG00000007767	Choloepus_hoffmanni
ENSDNOP00000005878	ENSDNOG00000007590	Dasypus_novemcinctus
ENSOANP00000013710	ENSOANG00000008605	Ornithorhynchus_anatinus
ENSXETP00000033913	ENSXETG00000015738	Xenopus_tropicalis
ENSLACP00000000284	ENSLACG00000000254	Latimeria_chalumnae
ENSSFOP00015002120	ENSSFOG00015001445	Scleropages_formosus
ENSPKIP00000007244	ENSPKIG00000023215	Paramormyrops_kingsleyae
ENSELUP00000026529	ENSELUG00000002455	Esox_lucius
ENSHHUP00000037620	ENSHHUG00000023540	Hucho_hucho
ENSHHUP00000037610	ENSHHUG00000023539	Hucho_hucho
ENSPMGP00000011519	ENSPMGG00000009540	Periophthalmus_magnuspinnatus
ENSHCOP00000012188	ENSHCOG00000015184	Hippocampus_comes
ENSGWIP00000047966	ENSGWIG00000023565	Gouania_willdenowi
ENSAPOP00000027125	ENSAPOG00000011469	Acanthochromis_polyacanthus
ENSPLAP00000012935	ENSPLAG00000016355	Poecilia_latipinna
ENSPMEP00000007906	ENSPMEG00000009596	Poecilia_mexicana
ENSGAFP00000013311	ENSGAFG00000008977	Gambusia_affinis
ENSXMAP00000005042	ENSXMAG00000005021	Xiphophorus_maculatus
ENSXCOP00000018673	ENSXCOG00000013863	Xiphophorus_couchianus
ENSCVAP00000022934	ENSCVAG00000005946	Cyprinodon_variegatus
ENSLBEP00000008194	ENSLBEG00000006296	Labrus_bergylta
ENSORLP00000001600	ENSORLG00000001303	Oryzias_latipes_ASM223467v1
ENSORLP00015027616	ENSORLG00015009790	Oryzias_latipes_ASM223469v1
ENSORLP00020022685	ENSORLG00020003115	Oryzias_latipes_ASM223471v1
ENSOMEP00000022142	ENSOMEG00000001524	Oryzias_melastigma
ENSMAMP00000033257	ENSMAMG00000022372	Mastacembelus_armatus
ENSCGOP00000040756	ENSCGOG00000018145	Cottoperca_gobio
ENSGACP00000015802	ENSGACG00000011939	Gasterosteus_aculeatus
ENSLCRP00005021235	ENSLCRG00005008632	Larimichthys_crocea
ENSTRUP00000025216	ENSTRUG00000010023	Takifugu_rubripes
ENSTNIP00000006140	ENSTNIG00000003551	Tetraodon_nigroviridis
ENSHBUP00000015963	ENSHBUG00000017909	Haplochromis_burtoni
ENSACLP00000039811	ENSACLG00000026841	Astatotilapia_calliptera
ENSPNYP00000009446	ENSPNYG00000007158	Pundamilia_nyererei
ENSMZEP00005036634	ENSMZEG00005027322	Maylandia_zebra
ENSONIP00000001665	ENSONIG00000001317	Oreochromis_niloticus
ENSFHEP00000027730	ENSFHEG00000000881	Fundulus_heteroclitus
ENSPRNP00000019177	ENSPRNG00000010018	Parambassis_ranga
ENSKMAP00000021530	ENSKMAG00000015977	Kryptolebias_marmoratus
ENSSPAP00000018376	ENSSPAG00000013855	Stegastes_partitus
ENSSDUP00000028786	ENSSDUG00000020739	Seriola_dumerili
ENSSLDP00000008499	ENSSLDG00000006689	Seriola_lalandi_dorsalis
ENSATEP00000023421	ENSATEG00000016233	Anabas_testudineus
ENSBSLP00000040731	ENSBSLG00000019629	Betta_splendens
ENSMALP00000031472	ENSMALG00000021729	Monopterus_albus
ENSLCAP00010002328	ENSLCAG00010001183	Lates_calcarifer
ENSSMAP00000003793	ENSSMAG00000002336	Scophthalmus_maximus
ENSACIP00000017406	ENSACIG00000013555	Amphilophus_citrinellus
ENSPREP00000010126	ENSPREG00000006890	Poecilia_reticulata
ENSAPEP00000012986	ENSAPEG00000009198	Amphiprion_percula
ENSAOCP00000020866	ENSAOCG00000005270	Amphiprion_ocellaris
ENSNBRP00000014981	ENSNBRG00000011602	Neolamprologus_brichardi
ENSACLP00000013821	ENSACLG00000009438	Astatotilapia_calliptera
ENSCVAP00000004618	ENSCVAG00000005924	Cyprinodon_variegatus
ENSGMOP00000012920	ENSGMOG00000012075	Gadus_morhua
ENSCHAP00000017618	ENSCHAG00000009142	Clupea_harengus
ENSDCDP00000055012	ENSDCDG00000032641	Denticeps_clupeoides
ENSAMXP00005053601	ENSAMXG00005023922	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000034484	ENSAMXG00000033114	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00000005031	ENSAMXG00000004910	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000006672	ENSPNAG00000012683	Pygocentrus_nattereri
ENSIPUP00000028228	ENSIPUG00000019106	Ictalurus_punctatus
ENSEEEP00000046509	ENSEEEG00000021909	Electrophorus_electricus
ENSDARP00000125851	ENSDARG00000071086	Danio_rerio
ENSHHUP00000026341	ENSHHUG00000016685	Hucho_hucho
ENSDCDP00000058603	ENSDCDG00000034002	Denticeps_clupeoides	ENSDCDT00000070701
ENSCHAP00000059313	ENSCHAG00000026613	Clupea_harengus	ENSCHAT00000063858
ENSAMXP00005040456	ENSAMXG00005018958	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000015630	ENSAMXG00000015191	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000014930	ENSPNAG00000020898	Pygocentrus_nattereri
ENSIPUP00000029719	ENSIPUG00000020087	Ictalurus_punctatus
ENSEEEP00000009702	ENSEEEG00000004937	Electrophorus_electricus
ENSDARP00000112722	ENSDARG00000090804	Danio_rerio
ENSFHEP00000024001	ENSFHEG00000000139	Fundulus_heteroclitus
ENSCVAP00000015955	ENSCVAG00000018822	Cyprinodon_variegatus
ENSPMEP00000001126	ENSPMEG00000001984	Poecilia_mexicana
ENSPFOP00000013757	ENSPFOG00000013585	Poecilia_formosa
ENSPLAP00000028455	ENSPLAG00000017848	Poecilia_latipinna
ENSPREP00000007644	ENSPREG00000005252	Poecilia_reticulata
ENSXMAP00000005433	ENSXMAG00000005409	Xiphophorus_maculatus
ENSXCOP00000025687	ENSXCOG00000019189	Xiphophorus_couchianus
ENSGAFP00000005694	ENSGAFG00000003846	Gambusia_affinis
ENSKMAP00000021130	ENSKMAG00000015700	Kryptolebias_marmoratus
ENSORLP00020034561	ENSORLG00020000630	Oryzias_latipes_ASM223471v1
ENSORLP00000021891	ENSORLG00000017509	Oryzias_latipes_ASM223467v1
ENSORLP00015031067	ENSORLG00015015119	Oryzias_latipes_ASM223469v1
ENSOMEP00000003639	ENSOMEG00000004547	Oryzias_melastigma
ENSGWIP00000035618	ENSGWIG00000018402	Gouania_willdenowi
ENSACLP00000013787	ENSACLG00000009422	Astatotilapia_calliptera
ENSMZEP00005006389	ENSMZEG00005004929	Maylandia_zebra
ENSPNYP00000010576	ENSPNYG00000008006	Pundamilia_nyererei
ENSHBUP00000032903	ENSHBUG00000019481	Haplochromis_burtoni
ENSNBRP00000014955	ENSNBRG00000011562	Neolamprologus_brichardi
ENSACIP00000000675	ENSACIG00000000582	Amphilophus_citrinellus
ENSTRUP00000045069	ENSTRUG00000017582	Takifugu_rubripes
ENSTNIP00000020071	ENSTNIG00000016951	Tetraodon_nigroviridis
ENSMMOP00000001966	ENSMMOG00000001645	Mola_mola
ENSCSEP00000008686	ENSCSEG00000005546	Cynoglossus_semilaevis
ENSHCOP00000022435	ENSHCOG00000010153	Hippocampus_comes
ENSCGOP00000027144	ENSCGOG00000012639	Cottoperca_gobio
ENSGACP00000006216	ENSGACG00000004687	Gasterosteus_aculeatus
ENSLCRP00005049950	ENSLCRG00005018468	Larimichthys_crocea
ENSAOCP00000008495	ENSAOCG00000012497	Amphiprion_ocellaris
ENSAPEP00000031256	ENSAPEG00000022183	Amphiprion_percula
ENSAPOP00000013010	ENSAPOG00000015767	Acanthochromis_polyacanthus
ENSSPAP00000000432	ENSSPAG00000000364	Stegastes_partitus
ENSPRNP00000054048	ENSPRNG00000025436	Parambassis_ranga
ENSLBEP00000021191	ENSLBEG00000016274	Labrus_bergylta
ENSMALP00000013119	ENSMALG00000009285	Monopterus_albus
ENSMAMP00000008894	ENSMAMG00000006021	Mastacembelus_armatus
ENSATEP00000022558	ENSATEG00000015655	Anabas_testudineus
ENSBSLP00000010653	ENSBSLG00000005380	Betta_splendens
ENSSLDP00000023963	ENSSLDG00000018668	Seriola_lalandi_dorsalis
ENSSDUP00000029846	ENSSDUG00000021535	Seriola_dumerili
ENSSMAP00000024512	ENSSMAG00000014982	Scophthalmus_maximus
ENSLCAP00010034364	ENSLCAG00010016029	Lates_calcarifer
ENSPMGP00000000563	ENSPMGG00000000509	Periophthalmus_magnuspinnatus
ENSGMOP00000004772	ENSGMOG00000004473	Gadus_morhua
ENSHHUP00000055620	ENSHHUG00000033265	Hucho_hucho
ENSHHUP00000017134	ENSHHUG00000010542	Hucho_hucho
ENSELUP00000041667	ENSELUG00000022612	Esox_lucius
ENSLOCP00000008879	ENSLOCG00000007323	Lepisosteus_oculatus
ENSECRP00000013347	ENSECRG00000008887	Erpetoichthys_calabaricus
ENSCMIP00000029271	ENSCMIG00000012683	Callorhinchus_milii
ENSEBUP00000008488	ENSEBUG00000005492	Eptatretus_burgeri
ENSEBUP00000006446	ENSEBUG00000004262	Eptatretus_burgeri
ENSPMAP00000008976	ENSPMAG00000008123	Petromyzon_marinus
ENSCINP00000001108	ENSCING00000012876	Ciona_intestinalis
FBpp0305332	FBgn0036741	Drosophila_melanogaster
