ENSSMRP00000019518	ENSSMRG00000015217	Salvator_merianae
ENSUMAP00000031298	ENSUMAG00000022616	Ursus_maritimus
ENSAMEP00000016454	ENSAMEG00000015605	Ailuropoda_melanoleuca
ENSBIXP00005029622	ENSBIXG00005009593	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000035629	ENSBIXG00000003326	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000008106	ENSBTAG00000006162	Bos_taurus
ENSBMUP00000004469	ENSBMUG00000003503	Bos_mutus
ENSBBBP00000024434	ENSBBBG00000019370	Bison_bison_bison
ENSCHIP00000014825	ENSCHIG00000015693	Capra_hircus
ENSTTRP00000008066	ENSTTRG00000008476	Tursiops_truncatus
ENSSSCP00000067371	ENSSSCG00000022162	Sus_scrofa_strain_reference
ENSPVAP00000015463	ENSPVAG00000016388	Pteropus_vampyrus
ENSEASP00005022209	ENSEASG00005015171	Equus_asinus_asinus
ENSECAP00000029407	ENSECAG00000007084	Equus_caballus
ENSUAMP00000035665	ENSUAMG00000027083	Ursus_americanus
ENSAMEP00000016451	ENSAMEG00000015601	Ailuropoda_melanoleuca
ENSNVIP00000002486	ENSNVIG00000001990	Neovison_vison
ENSMPUP00000007523	ENSMPUG00000007579	Mustela_putorius_furo
ENSCAFP00020016960	ENSCAFG00020013586	Canis_lupus_dingo
ENSCAFP00000045434	ENSCAFG00000008938	Canis_lupus_familiaris
ENSVVUP00000009227	ENSVVUG00000006886	Vulpes_vulpes
ENSPPRP00000017535	ENSPPRG00000009467	Panthera_pardus
ENSPTIP00000025074	ENSPTIG00000020981	Panthera_tigris_altaica
ENSFCAP00000040426	ENSFCAG00000028676	Felis_catus
ENSCCNP00000027741	ENSCCNG00000026792	Castor_canadensis
ENSDORP00000025154	ENSDORG00000024898	Dipodomys_ordii
ENSPEMP00000001042	ENSPEMG00000000746	Peromyscus_maniculatus_bairdii
ENSMOCP00000012424	ENSMOCG00000012533	Microtus_ochrogaster
ENSCGRP00001015015	ENSCGRG00001015733	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000019918	ENSCGRG00000014500	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015014516	ENSCGRG00015011174	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000007113	ENSMAUG00000008864	Mesocricetus_auratus
MGP_SPRETEiJ_P0077603	MGP_SPRETEiJ_G0029582	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000038548	ENSMSIG00000032098	Mus_spicilegus
ENSMUSP00000145402	ENSMUSG00000051343	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0074705	MGP_CAROLIEiJ_G0028575	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0050780	MGP_PahariEiJ_G0022310	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000072006	ENSRNOG00000056009	Rattus_norvegicus
ENSMUGP00000024445	ENSMUGG00000020410	Meriones_unguiculatus
ENSNGAP00000014438	ENSNGAG00000015746	Nannospalax_galili
ENSJJAP00000018327	ENSJJAG00000019618	Jaculus_jaculus
ENSCLAP00000010565	ENSCLAG00000007292	Chinchilla_lanigera
ENSODEP00000014005	ENSODEG00000010350	Octodon_degus
ENSCPOP00000020505	ENSCPOG00000026289	Cavia_porcellus
ENSHGLP00000022466	ENSHGLG00000016021	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100014253	ENSHGLG00100010535	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000007826	ENSFDAG00000016237	Fukomys_damarensis
ENSSTOP00000014843	ENSSTOG00000023937	Ictidomys_tridecemlineatus
ENSUPAP00010003523	ENSUPAG00010002906	Urocitellus_parryii
ENSMMMP00000000212	ENSMMMG00000000200	Marmota_marmota_marmota
ENSDNOP00000020573	ENSDNOG00000037773	Dasypus_novemcinctus
ENSETEP00000011454	ENSETEG00000014108	Echinops_telfairi
ENSPCAP00000014763	ENSPCAG00000015796	Procavia_capensis
ENSLAFP00000020641	ENSLAFG00000031092	Loxodonta_africana
ENSCAPP00000001369	ENSCAPG00000002616	Cavia_aperea
ENSSDAP00000017736	ENSSDAG00000016165	Spermophilus_dauricus
ENSVURP00010000297	ENSVURG00010000284	Vombatus_ursinus
ENSOANP00000018724	ENSOANG00000011818	Ornithorhynchus_anatinus
ENSNSUP00000000258	ENSNSUG00000000279	Notechis_scutatus
ENSMEUP00000014390	ENSMEUG00000015725	Notamacropus_eugenii
ENSPCIP00000040254	ENSPCIG00000029467	Phascolarctos_cinereus
ENSSHAP00000008402	ENSSHAG00000007282	Sarcophilus_harrisii
ENSXETP00000001171	ENSXETG00000001401	Xenopus_tropicalis
ENSLACP00000002969	ENSLACG00000002655	Latimeria_chalumnae
ENSPKIP00000019359	ENSPKIG00000004565	Paramormyrops_kingsleyae
ENSSFOP00015029795	ENSSFOG00015019157	Scleropages_formosus
ENSEEEP00000047954	ENSEEEG00000022586	Electrophorus_electricus
ENSEEEP00000047957	ENSEEEG00000022589	Electrophorus_electricus
ENSDCDP00000024222	ENSDCDG00000018254	Denticeps_clupeoides
ENSAMXP00005035642	ENSAMXG00005017086	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000051821	ENSAMXG00000029127	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000016733	ENSPNAG00000022985	Pygocentrus_nattereri
ENSIPUP00000004134	ENSIPUG00000002927	Ictalurus_punctatus
ENSDARP00000134520	ENSDARG00000101188	Danio_rerio
ENSCHAP00000003828	ENSCHAG00000002468	Clupea_harengus
ENSPMGP00000005548	ENSPMGG00000004655	Periophthalmus_magnuspinnatus
ENSHCOP00000021000	ENSHCOG00000007513	Hippocampus_comes
ENSBSLP00000056174	ENSBSLG00000026211	Betta_splendens
ENSBSLP00000056167	ENSBSLG00000026208	Betta_splendens
ENSLBEP00000011120	ENSLBEG00000008566	Labrus_bergylta
ENSPRNP00000045160	ENSPRNG00000021896	Parambassis_ranga
ENSMALP00000021528	ENSMALG00000015053	Monopterus_albus
ENSATEP00000001917	ENSATEG00000001378	Anabas_testudineus
ENSSLDP00000009250	ENSSLDG00000007355	Seriola_lalandi_dorsalis
ENSSDUP00000005103	ENSSDUG00000003770	Seriola_dumerili
ENSLCAP00010051946	ENSLCAG00010024188	Lates_calcarifer
ENSLCRP00005022921	ENSLCRG00005009246	Larimichthys_crocea
ENSLBEP00000034987	ENSLBEG00000026288	Labrus_bergylta
ENSTRUP00000052116	ENSTRUG00000022069	Takifugu_rubripes
ENSMAMP00000028583	ENSMAMG00000019239	Mastacembelus_armatus
ENSPMEP00000020041	ENSPMEG00000023096	Poecilia_mexicana
ENSPFOP00000026733	ENSPFOG00000023820	Poecilia_formosa
ENSPLAP00000010406	ENSPLAG00000013323	Poecilia_latipinna
ENSPREP00000019667	ENSPREG00000013312	Poecilia_reticulata
ENSXMAP00000033536	ENSXMAG00000021113	Xiphophorus_maculatus
ENSXCOP00000000678	ENSXCOG00000000473	Xiphophorus_couchianus
ENSGAFP00000003497	ENSGAFG00000002389	Gambusia_affinis
ENSCVAP00000016834	ENSCVAG00000019853	Cyprinodon_variegatus
ENSFHEP00000022831	ENSFHEG00000003467	Fundulus_heteroclitus
ENSKMAP00000026128	ENSKMAG00000019366	Kryptolebias_marmoratus
ENSORLP00020024187	ENSORLG00020005441	Oryzias_latipes_ASM223471v1
ENSORLP00000039212	ENSORLG00000000677	Oryzias_latipes_ASM223467v1
ENSORLP00015030530	ENSORLG00015014277	Oryzias_latipes_ASM223469v1
ENSOMEP00000029431	ENSOMEG00000013031	Oryzias_melastigma
ENSAOCP00000006327	ENSAOCG00000009954	Amphiprion_ocellaris
ENSAPEP00000005741	ENSAPEG00000004142	Amphiprion_percula
ENSAPOP00000021115	ENSAPOG00000001495	Acanthochromis_polyacanthus
ENSSPAP00000002698	ENSSPAG00000002077	Stegastes_partitus
ENSGWIP00000039580	ENSGWIG00000020090	Gouania_willdenowi
ENSACLP00000004726	ENSACLG00000003152	Astatotilapia_calliptera
ENSPNYP00000011057	ENSPNYG00000008395	Pundamilia_nyererei
ENSMZEP00005011768	ENSMZEG00005008832	Maylandia_zebra
ENSHBUP00000004830	ENSHBUG00000006159	Haplochromis_burtoni
ENSONIP00000003013	ENSONIG00000002408	Oreochromis_niloticus
ENSNBRP00000016391	ENSNBRG00000012648	Neolamprologus_brichardi
ENSACIP00000025885	ENSACIG00000020052	Amphilophus_citrinellus
ENSMMOP00000005157	ENSMMOG00000004108	Mola_mola
ENSGACP00000023158	ENSGACG00000017526	Gasterosteus_aculeatus
ENSSMAP00000019119	ENSSMAG00000011727	Scophthalmus_maximus
ENSCSEP00000004675	ENSCSEG00000003032	Cynoglossus_semilaevis
ENSCGOP00000015752	ENSCGOG00000007595	Cottoperca_gobio
ENSTNIP00000018814	ENSTNIG00000015739	Tetraodon_nigroviridis
ENSGMOP00000017562	ENSGMOG00000016361	Gadus_morhua
ENSHHUP00000031437	ENSHHUG00000019983	Hucho_hucho
ENSHHUP00000010703	ENSHHUG00000006538	Hucho_hucho
ENSELUP00000009328	ENSELUG00000009903	Esox_lucius
ENSCMIP00000031433	ENSCMIG00000013488	Callorhinchus_milii
ENSSFOP00015015548	ENSSFOG00015010049	Scleropages_formosus
ENSPKIP00000010533	ENSPKIG00000025221	Paramormyrops_kingsleyae
ENSCVAP00000011811	ENSCVAG00000014124	Cyprinodon_variegatus
ENSCSEP00000024544	ENSCSEG00000015684	Cynoglossus_semilaevis
ENSLBEP00000022956	ENSLBEG00000017599	Labrus_bergylta
ENSGACP00000006450	ENSGACG00000004886	Gasterosteus_aculeatus
ENSLCAP00010027984	ENSLCAG00010013165	Lates_calcarifer
ENSSDUP00000003994	ENSSDUG00000002997	Seriola_dumerili
ENSMALP00000003550	ENSMALG00000002601	Monopterus_albus
ENSMAMP00000000141	ENSMAMG00000000102	Mastacembelus_armatus
ENSATEP00000027019	ENSATEG00000018693	Anabas_testudineus
ENSLCRP00005037927	ENSLCRG00005014746	Larimichthys_crocea
ENSSLDP00000011479	ENSSLDG00000009115	Seriola_lalandi_dorsalis
ENSSPAP00000019490	ENSSPAG00000014719	Stegastes_partitus
ENSCGOP00000051088	ENSCGOG00000022629	Cottoperca_gobio
ENSAOCP00000024327	ENSAOCG00000011051	Amphiprion_ocellaris
ENSAOCP00000021934	ENSAOCG00000000366	Amphiprion_ocellaris
ENSXCOP00000021663	ENSXCOG00000016197	Xiphophorus_couchianus
ENSHCOP00000008965	ENSHCOG00000011316	Hippocampus_comes
ENSLBEP00000011587	ENSLBEG00000008932	Labrus_bergylta
ENSAPOP00000003822	ENSAPOG00000005351	Acanthochromis_polyacanthus
ENSAPEP00000007499	ENSAPEG00000005419	Amphiprion_percula
ENSPRNP00000048034	ENSPRNG00000023025	Parambassis_ranga
ENSXMAP00000038899	ENSXMAG00000024920	Xiphophorus_maculatus
ENSGAFP00000026031	ENSGAFG00000017565	Gambusia_affinis
ENSPFOP00000023378	ENSPFOG00000022278	Poecilia_formosa
ENSPMEP00000013077	ENSPMEG00000015315	Poecilia_mexicana
ENSPLAP00000030907	ENSPLAG00000022408	Poecilia_latipinna
ENSPREP00000010351	ENSPREG00000007054	Poecilia_reticulata
ENSFHEP00000007340	ENSFHEG00000008453	Fundulus_heteroclitus
ENSKMAP00000022393	ENSKMAG00000016621	Kryptolebias_marmoratus
ENSORLP00020007713	ENSORLG00020008592	Oryzias_latipes_ASM223471v1
ENSORLP00015005113	ENSORLG00015005892	Oryzias_latipes_ASM223469v1
ENSORLP00000039038	ENSORLG00000029383	Oryzias_latipes_ASM223467v1
ENSOMEP00000027018	ENSOMEG00000009212	Oryzias_melastigma
ENSACLP00000020257	ENSACLG00000013769	Astatotilapia_calliptera
ENSMZEP00005019655	ENSMZEG00005014757	Maylandia_zebra
ENSHBUP00000027366	ENSHBUG00000010460	Haplochromis_burtoni
ENSPNYP00000023996	ENSPNYG00000018134	Pundamilia_nyererei
ENSNBRP00000031733	ENSNBRG00000024120	Neolamprologus_brichardi
ENSONIP00000015467	ENSONIG00000012280	Oreochromis_niloticus
ENSACIP00000006352	ENSACIG00000004987	Amphilophus_citrinellus
ENSGWIP00000030230	ENSGWIG00000015753	Gouania_willdenowi
ENSTRUP00000045138	ENSTRUG00000017608	Takifugu_rubripes
ENSTNIP00000013460	ENSTNIG00000010548	Tetraodon_nigroviridis
ENSBSLP00000056092	ENSBSLG00000026189	Betta_splendens
ENSMMOP00000028264	ENSMMOG00000021363	Mola_mola
ENSSMAP00000012710	ENSSMAG00000007830	Scophthalmus_maximus
ENSHCOP00000008960	ENSHCOG00000011306	Hippocampus_comes
ENSPMGP00000007450	ENSPMGG00000006170	Periophthalmus_magnuspinnatus
ENSGMOP00000021812	ENSGMOG00000020325	Gadus_morhua
ENSHHUP00000022548	ENSHHUG00000014122	Hucho_hucho
ENSELUP00000000380	ENSELUG00000001197	Esox_lucius
ENSLBEP00000008759	ENSLBEG00000006774	Labrus_bergylta
ENSLBEP00000022924	ENSLBEG00000017573	Labrus_bergylta
ENSXCOP00000021666	ENSXCOG00000016200	Xiphophorus_couchianus
ENSCVAP00000011812	ENSCVAG00000014131	Cyprinodon_variegatus
ENSDCDP00000050240	ENSDCDG00000030669	Denticeps_clupeoides
ENSCHAP00000027528	ENSCHAG00000013355	Clupea_harengus
ENSPNAP00000012761	ENSPNAG00000018537	Pygocentrus_nattereri
ENSAMXP00000038159	ENSAMXG00000038496	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSIPUP00000009017	ENSIPUG00000006171	Ictalurus_punctatus
ENSDARP00000138627	ENSDARG00000104179	Danio_rerio
ENSLOCP00000011356	ENSLOCG00000009311	Lepisosteus_oculatus
ENSECRP00000006330	ENSECRG00000004223	Erpetoichthys_calabaricus
ENSPMAP00000007112	ENSPMAG00000006463	Petromyzon_marinus
ENSEBUP00000018053	ENSEBUG00000011279	Eptatretus_burgeri
