ENSPVIP00000001416	ENSPVIG00000001308	Pogona_vitticeps	ENSPVIT00000001863
ENSACAP00000002598	ENSACAG00000002691	Anolis_carolinensis	ENSACAT00000002664
ENSNSUP00000018385	ENSNSUG00000013452	Notechis_scutatus
ENSPMEP00000003329	ENSPMEG00000004465	Poecilia_mexicana
ENSPFOP00000018229	ENSPFOG00000018136	Poecilia_formosa
ENSPLAP00000004629	ENSPLAG00000006376	Poecilia_latipinna
ENSPREP00000001157	ENSPREG00000000860	Poecilia_reticulata
ENSFHEP00000013786	ENSFHEG00000015335	Fundulus_heteroclitus
ENSCVAP00000014857	ENSCVAG00000017573	Cyprinodon_variegatus
ENSKMAP00000018954	ENSKMAG00000014079	Kryptolebias_marmoratus
ENSORLP00000034697	ENSORLG00000013186	Oryzias_latipes_ASM223467v1
ENSORLP00020008226	ENSORLG00020009133	Oryzias_latipes_ASM223471v1
ENSORLP00015029113	ENSORLG00015012067	Oryzias_latipes_ASM223469v1
ENSOMEP00000027155	ENSOMEG00000009454	Oryzias_melastigma
ENSPMGP00000028124	ENSPMGG00000022637	Periophthalmus_magnuspinnatus
ENSGMOP00000005055	ENSGMOG00000004755	Gadus_morhua
ENSHHUP00000042792	ENSHHUG00000026323	Hucho_hucho
ENSHHUP00000082148	ENSHHUG00000047726	Hucho_hucho
ENSELUP00000005330	ENSELUG00000006367	Esox_lucius
ENSLOCP00000013399	ENSLOCG00000010924	Lepisosteus_oculatus
ENSECRP00000005824	ENSECRG00000003898	Erpetoichthys_calabaricus
ENSCMIP00000022074	ENSCMIG00000010010	Callorhinchus_milii
