ENSCHAP00000030108	ENSCHAG00000014243	Clupea_harengus
ENSSHAP00000008549	ENSSHAG00000007406	Sarcophilus_harrisii	ENSSHAT00000008619
ENSPVIP00000028047	ENSPVIG00000020827	Pogona_vitticeps
ENSNSUP00000010140	ENSNSUG00000007719	Notechis_scutatus
ENSSMRP00000022037	ENSSMRG00000017122	Salvator_merianae
ENSOANP00000010582	ENSOANG00000006636	Ornithorhynchus_anatinus	ENSOANT00000010584
ENSXETP00000036436	ENSXETG00000013511	Xenopus_tropicalis
ENSLACP00000001806	ENSLACG00000001612	Latimeria_chalumnae
ENSCMIP00000042857	ENSCMIG00000017813	Callorhinchus_milii
ENSPMAP00000008691	ENSPMAG00000007882	Petromyzon_marinus
ENSEBUP00000015527	ENSEBUG00000009781	Eptatretus_burgeri
