ENSPMAP00000010789	ENSPMAG00000009818	Petromyzon_marinus
ENSCCNP00000015529	ENSCCNG00000015922	Castor_canadensis
ENSDORP00000002860	ENSDORG00000003044	Dipodomys_ordii
ENSCLAP00000017201	ENSCLAG00000011810	Chinchilla_lanigera
ENSODEP00000010208	ENSODEG00000007628	Octodon_degus
ENSCPOP00000004272	ENSCPOG00000004740	Cavia_porcellus
ENSCAPP00000003221	ENSCAPG00000006016	Cavia_aperea
ENSHGLP00000001156	ENSHGLG00000000906	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100005184	ENSHGLG00100003931	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000010212	ENSFDAG00000006599	Fukomys_damarensis
ENSMMMP00000014871	ENSMMMG00000013234	Marmota_marmota_marmota
ENSMMMP00000014878	ENSMMMG00000013256	Marmota_marmota_marmota
ENSUPAP00010026191	ENSUPAG00010020696	Urocitellus_parryii
ENSUPAP00010026184	ENSUPAG00010020694	Urocitellus_parryii
ENSSDAP00000008571	ENSSDAG00000007814	Spermophilus_dauricus
ENSSDAP00000008586	ENSSDAG00000007824	Spermophilus_dauricus
ENSSTOP00000000040	ENSSTOG00000000046	Ictidomys_tridecemlineatus
ENSTBEP00000014249	ENSTBEG00000016341	Tupaia_belangeri
ENSBMUP00000014685	ENSBMUG00000011157	Bos_mutus
ENSBMUP00000014657	ENSBMUG00000011130	Bos_mutus
ENSBTAP00000059804	ENSBTAG00000014567	Bos_taurus
ENSDNOP00000032949	ENSDNOG00000045381	Dasypus_novemcinctus
ENSPPAP00000013415	ENSPPAG00000029749	Pan_paniscus
ENSPTRP00000089511	ENSPTRG00000015307	Pan_troglodytes
ENSP00000353452	ENSG00000065534	Homo_sapiens
ENSGGOP00000016232	ENSGGOG00000016624	Gorilla_gorilla
ENSPPYP00000015066	ENSPPYG00000013471	Pongo_abelii
ENSNLEP00000000538	ENSNLEG00000000375	Nomascus_leucogenys
ENSMFAP00000002184	ENSMFAG00000040304	Macaca_fascicularis
ENSMNEP00000029700	ENSMNEG00000038322	Macaca_nemestrina
ENSMMUP00000019460	ENSMMUG00000014818	Macaca_mulatta
ENSCATP00000037501	ENSCATG00000041417	Cercocebus_atys
ENSTGEP00000009925	ENSTGEG00000008162	Theropithecus_gelada
ENSPANP00000011923	ENSPANG00000023054	Papio_anubis
ENSMLEP00000014726	ENSMLEG00000031399	Mandrillus_leucophaeus
ENSCSAP00000003862	ENSCSAG00000007684	Chlorocebus_sabaeus
ENSCANP00000039049	ENSCANG00000043176	Colobus_angolensis_palliatus
ENSPTEP00000014232	ENSPTEG00000015742	Piliocolobus_tephrosceles
ENSRROP00000002410	ENSRROG00000008666	Rhinopithecus_roxellana
ENSRBIP00000023109	ENSRBIG00000035470	Rhinopithecus_bieti
ENSCJAP00000014081	ENSCJAG00000007474	Callithrix_jacchus
ENSSBOP00000002656	ENSSBOG00000011699	Saimiri_boliviensis_boliviensis
ENSCCAP00000005458	ENSCCAG00000020251	Cebus_capucinus_imitator
ENSCCAP00000032767	ENSCCAG00000034417	Cebus_capucinus_imitator
ENSANAP00000014148	ENSANAG00000024928	Aotus_nancymaae
ENSTSYP00000000015	ENSTSYG00000000015	Carlito_syrichta
ENSMICP00000051573	ENSMICG00000049443	Microcebus_murinus
ENSMICP00000050877	ENSMICG00000049105	Microcebus_murinus
ENSPSMP00000016792	ENSPSMG00000011980	Prolemur_simus
ENSPCOP00000009193	ENSPCOG00000015942	Propithecus_coquereli
ENSOGAP00000013043	ENSOGAG00000014552	Otolemur_garnettii
ENSSARP00000012394	ENSSARG00000013707	Sorex_araneus
ENSCHOP00000002359	ENSCHOG00000002654	Choloepus_hoffmanni
ENSLAFP00000011014	ENSLAFG00000013157	Loxodonta_africana
ENSPCAP00000008723	ENSPCAG00000009226	Procavia_capensis
ENSETEP00000015857	ENSETEG00000019520	Echinops_telfairi
ENSPCIP00000050640	ENSPCIG00000006541	Phascolarctos_cinereus
ENSVURP00010008677	ENSVURG00010006724	Vombatus_ursinus
ENSMEUP00000000738	ENSMEUG00000000779	Notamacropus_eugenii
ENSMODP00000022873	ENSMODG00000018341	Monodelphis_domestica
ENSOANP00000021580	ENSOANG00000013686	Ornithorhynchus_anatinus
ENSXETP00000044015	ENSXETG00000021228	Xenopus_tropicalis
ENSLACP00000000277	ENSLACG00000000248	Latimeria_chalumnae
ENSSFOP00015036808	ENSSFOG00015023399	Scleropages_formosus
ENSPKIP00000012133	ENSPKIG00000025683	Paramormyrops_kingsleyae
ENSSFOP00015020922	ENSSFOG00015013458	Scleropages_formosus
ENSPKIP00000031130	ENSPKIG00000011697	Paramormyrops_kingsleyae
ENSHHUP00000054002	ENSHHUG00000032376	Hucho_hucho
ENSHHUP00000017424	ENSHHUG00000010728	Hucho_hucho
ENSELUP00000035149	ENSELUG00000014006	Esox_lucius
ENSPFOP00000000274	ENSPFOG00000000276	Poecilia_formosa
ENSPLAP00000022357	ENSPLAG00000006831	Poecilia_latipinna
ENSPMEP00000015194	ENSPMEG00000017679	Poecilia_mexicana
ENSPREP00000027073	ENSPREG00000018225	Poecilia_reticulata
ENSXMAP00000007518	ENSXMAG00000007480	Xiphophorus_maculatus
ENSGAFP00000013134	ENSGAFG00000008864	Gambusia_affinis
ENSCVAP00000007894	ENSCVAG00000009635	Cyprinodon_variegatus
ENSKMAP00000004306	ENSKMAG00000003278	Kryptolebias_marmoratus
ENSORLP00000042373	ENSORLG00000020132	Oryzias_latipes_ASM223467v1
ENSORLP00020000483	ENSORLG00020001178	Oryzias_latipes_ASM223471v1
ENSORLP00015021870	ENSORLG00015001001	Oryzias_latipes_ASM223469v1
ENSOMEP00000013648	ENSOMEG00000015111	Oryzias_melastigma
ENSACLP00000015147	ENSACLG00000010318	Astatotilapia_calliptera
ENSMZEP00005007783	ENSMZEG00005005949	Maylandia_zebra
ENSPNYP00000031091	ENSPNYG00000023446	Pundamilia_nyererei
ENSHBUP00000020026	ENSHBUG00000022274	Haplochromis_burtoni
ENSNBRP00000028750	ENSNBRG00000021820	Neolamprologus_brichardi
ENSONIP00000007280	ENSONIG00000005779	Oreochromis_niloticus
ENSACIP00000024515	ENSACIG00000018968	Amphilophus_citrinellus
ENSAPEP00000016198	ENSAPEG00000011475	Amphiprion_percula
ENSAOCP00000007289	ENSAOCG00000002633	Amphiprion_ocellaris
ENSSPAP00000011572	ENSSPAG00000008748	Stegastes_partitus
ENSTNIP00000022871	ENSTNIG00000019629	Tetraodon_nigroviridis
ENSLCAP00010040985	ENSLCAG00010019209	Lates_calcarifer
ENSMMOP00000022123	ENSMMOG00000016785	Mola_mola
ENSLCRP00005041674	ENSLCRG00005015971	Larimichthys_crocea
ENSCGOP00000043109	ENSCGOG00000019440	Cottoperca_gobio
ENSLBEP00000033512	ENSLBEG00000025239	Labrus_bergylta
ENSAPOP00000022314	ENSAPOG00000003455	Acanthochromis_polyacanthus
ENSGWIP00000012083	ENSGWIG00000007045	Gouania_willdenowi
ENSAOCP00000031857	ENSAOCG00000023813	Amphiprion_ocellaris
ENSFHEP00000012389	ENSFHEG00000013880	Fundulus_heteroclitus
ENSXCOP00000019431	ENSXCOG00000014595	Xiphophorus_couchianus
ENSTNIP00000005577	ENSTNIG00000003008	Tetraodon_nigroviridis
ENSHCOP00000002746	ENSHCOG00000003953	Hippocampus_comes
ENSPMGP00000001222	ENSPMGG00000001057	Periophthalmus_magnuspinnatus
ENSMALP00000024838	ENSMALG00000017289	Monopterus_albus
ENSMAMP00000026021	ENSMAMG00000017367	Mastacembelus_armatus
ENSSDUP00000004727	ENSSDUG00000003519	Seriola_dumerili
ENSSLDP00000027163	ENSSLDG00000020953	Seriola_lalandi_dorsalis
ENSPRNP00000030545	ENSPRNG00000015182	Parambassis_ranga
ENSSMAP00000027081	ENSSMAG00000016457	Scophthalmus_maximus
ENSATEP00000017637	ENSATEG00000012111	Anabas_testudineus
ENSBSLP00000010624	ENSBSLG00000005170	Betta_splendens
ENSGACP00000000378	ENSGACG00000000294	Gasterosteus_aculeatus
ENSGMOP00000014769	ENSGMOG00000013753	Gadus_morhua
ENSCSEP00000025035	ENSCSEG00000015990	Cynoglossus_semilaevis
ENSDCDP00000057067	ENSDCDG00000033418	Denticeps_clupeoides
ENSCHAP00000057460	ENSCHAG00000025851	Clupea_harengus
ENSAMXP00005054445	ENSAMXG00005024313	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000011420	ENSAMXG00000011112	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000012786	ENSPNAG00000018584	Pygocentrus_nattereri
ENSIPUP00000031294	ENSIPUG00000021069	Ictalurus_punctatus
ENSEEEP00000027051	ENSEEEG00000013052	Electrophorus_electricus
ENSDARP00000046902	ENSDARG00000034801	Danio_rerio
ENSCHAP00000021916	ENSCHAG00000010889	Clupea_harengus
ENSDCDP00000031318	ENSDCDG00000021733	Denticeps_clupeoides
ENSAMXP00000015557	ENSAMXG00000015117	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005026979	ENSAMXG00005013513	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000033174	ENSPNAG00000021621	Pygocentrus_nattereri
ENSIPUP00000019723	ENSIPUG00000013381	Ictalurus_punctatus
ENSEEEP00000041775	ENSEEEG00000019756	Electrophorus_electricus
ENSDARP00000019103	ENSDARG00000004753	Danio_rerio
ENSLOCP00000006699	ENSLOCG00000005547	Lepisosteus_oculatus
ENSECRP00000012164	ENSECRG00000008099	Erpetoichthys_calabaricus
ENSCMIP00000022754	ENSCMIG00000010160	Callorhinchus_milii
ENSCSAVP00000004783	ENSCSAVG00000002854	Ciona_savignyi
ENSCINP00000014369	ENSCING00000006993	Ciona_intestinalis
