ENSCABP00000018885	ENSCABG00000013950	Chelonoidis_abingdonii
ENSODEP00000018569	ENSODEG00000013686	Octodon_degus
ENSHGLP00000014727	ENSHGLG00000010529	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100023398	ENSHGLG00100017197	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000002929	ENSFDAG00000012507	Fukomys_damarensis
ENSCAPP00000017727	ENSCAPG00000017312	Cavia_aperea
ENSCPOP00000015328	ENSCPOG00000020483	Cavia_porcellus
ENSUPAP00010008156	ENSUPAG00010006513	Urocitellus_parryii
ENSSTOP00000002017	ENSSTOG00000002242	Ictidomys_tridecemlineatus
ENSSDAP00000017266	ENSSDAG00000015557	Spermophilus_dauricus
ENSMMMP00000002982	ENSMMMG00000002627	Marmota_marmota_marmota
ENSOCUP00000022483	ENSOCUG00000021923	Oryctolagus_cuniculus
ENSOPRP00000005929	ENSOPRG00000006461	Ochotona_princeps
ENSPTRP00000089985	ENSPTRG00000005455	Pan_troglodytes
ENSPPAP00000019860	ENSPPAG00000033142	Pan_paniscus
ENSP00000261726	ENSG00000111249	Homo_sapiens
ENSGGOP00000011896	ENSGGOG00000012173	Gorilla_gorilla
ENSPPYP00000005657	ENSPPYG00000004959	Pongo_abelii
ENSNLEP00000000561	ENSNLEG00000000470	Nomascus_leucogenys
ENSCANP00000009486	ENSCANG00000028157	Colobus_angolensis_palliatus
ENSPTEP00000013438	ENSPTEG00000015058	Piliocolobus_tephrosceles
ENSRROP00000003073	ENSRROG00000012252	Rhinopithecus_roxellana
ENSRBIP00000026587	ENSRBIG00000037165	Rhinopithecus_bieti
ENSCATP00000029733	ENSCATG00000038075	Cercocebus_atys
ENSMLEP00000033024	ENSMLEG00000040689	Mandrillus_leucophaeus
ENSTGEP00000021624	ENSTGEG00000017449	Theropithecus_gelada
ENSPANP00000034001	ENSPANG00000011477	Papio_anubis
ENSMFAP00000002963	ENSMFAG00000045750	Macaca_fascicularis
ENSMMUP00000066240	ENSMMUG00000001909	Macaca_mulatta
ENSMNEP00000032698	ENSMNEG00000039638	Macaca_nemestrina
ENSCSAP00000015448	ENSCSAG00000002603	Chlorocebus_sabaeus
ENSCCAP00000004818	ENSCCAG00000020003	Cebus_capucinus_imitator
ENSSBOP00000016994	ENSSBOG00000025164	Saimiri_boliviensis_boliviensis
ENSCJAP00000021531	ENSCJAG00000011694	Callithrix_jacchus
ENSANAP00000028010	ENSANAG00000031856	Aotus_nancymaae
ENSTSYP00000026674	ENSTSYG00000025567	Carlito_syrichta
ENSPCOP00000011337	ENSPCOG00000017186	Propithecus_coquereli
ENSPSMP00000037436	ENSPSMG00000025731	Prolemur_simus
ENSMICP00000034802	ENSMICG00000012274	Microcebus_murinus
ENSOGAP00000018676	ENSOGAG00000029919	Otolemur_garnettii
ENSTBEP00000004858	ENSTBEG00000005622	Tupaia_belangeri
ENSBIXP00005018339	ENSBIXG00005003666	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000009344	ENSBIXG00000015078	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000029613	ENSBTAG00000008571	Bos_taurus
ENSBMUP00000028364	ENSBMUG00000021242	Bos_mutus
ENSBBBP00000022382	ENSBBBG00000016307	Bison_bison_bison
ENSCHIP00000022653	ENSCHIG00000020521	Capra_hircus
ENSOARP00000019190	ENSOARG00000017879	Ovis_aries
ENSTTRP00000000892	ENSTTRG00000000945	Tursiops_truncatus
ENSSSCP00000010495	ENSSSCG00000009831	Sus_scrofa_strain_reference
ENSUMAP00000009653	ENSUMAG00000007274	Ursus_maritimus
ENSUAMP00000033177	ENSUAMG00000025292	Ursus_americanus
ENSAMEP00000014556	ENSAMEG00000013799	Ailuropoda_melanoleuca
ENSMPUP00000002185	ENSMPUG00000002207	Mustela_putorius_furo
ENSNVIP00000021489	ENSNVIG00000016757	Neovison_vison
ENSCAFP00020021546	ENSCAFG00020017026	Canis_lupus_dingo
ENSCAFP00000012593	ENSCAFG00000008575	Canis_lupus_familiaris
ENSVVUP00000022007	ENSVVUG00000016142	Vulpes_vulpes
ENSPPRP00000020866	ENSPPRG00000011831	Panthera_pardus
ENSPTIP00000023126	ENSPTIG00000019695	Panthera_tigris_altaica
ENSFCAP00000052043	ENSFCAG00000003176	Felis_catus
ENSPVAP00000012428	ENSPVAG00000013176	Pteropus_vampyrus
ENSMLUP00000002947	ENSMLUG00000003239	Myotis_lucifugus
ENSEASP00005017596	ENSEASG00005012173	Equus_asinus_asinus
ENSECAP00000045342	ENSECAG00000007841	Equus_caballus
ENSEEUP00000007277	ENSEEUG00000007929	Erinaceus_europaeus
ENSLAFP00000000967	ENSLAFG00000001145	Loxodonta_africana
ENSPCAP00000003769	ENSPCAG00000003973	Procavia_capensis
ENSETEP00000016259	ENSETEG00000020014	Echinops_telfairi
ENSDNOP00000024438	ENSDNOG00000039959	Dasypus_novemcinctus
ENSOANP00000007581	ENSOANG00000004793	Ornithorhynchus_anatinus
ENSXETP00000035221	ENSXETG00000014351	Xenopus_tropicalis
ENSLACP00000016358	ENSLACG00000014413	Latimeria_chalumnae
ENSCHAP00000053564	ENSCHAG00000024338	Clupea_harengus
ENSDCDP00000016088	ENSDCDG00000013124	Denticeps_clupeoides
ENSAMXP00005034429	ENSAMXG00005016595	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000038329	ENSAMXG00000006105	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000023196	ENSPNAG00000007702	Pygocentrus_nattereri
ENSIPUP00000037358	ENSIPUG00000024992	Ictalurus_punctatus
ENSEEEP00000023310	ENSEEEG00000011300	Electrophorus_electricus
ENSDARP00000118737	ENSDARG00000086345	Danio_rerio
ENSPMGP00000004516	ENSPMGG00000003828	Periophthalmus_magnuspinnatus
ENSPMGP00000004517	ENSPMGG00000003831	Periophthalmus_magnuspinnatus
ENSGWIP00000028808	ENSGWIG00000015038	Gouania_willdenowi
ENSMMOP00000022146	ENSMMOG00000016820	Mola_mola
ENSHHUP00000080007	ENSHHUG00000046605	Hucho_hucho
ENSAMXP00000036684	ENSAMXG00000030160	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSMMOP00000022156	ENSMMOG00000016826	Mola_mola
ENSTRUP00000040518	ENSTRUG00000015853	Takifugu_rubripes
ENSHCOP00000004406	ENSHCOG00000005886	Hippocampus_comes
ENSATEP00000019565	ENSATEG00000013587	Anabas_testudineus
ENSBSLP00000028980	ENSBSLG00000014450	Betta_splendens
ENSMAMP00000030131	ENSMAMG00000020312	Mastacembelus_armatus
ENSLCAP00010059605	ENSLCAG00010027764	Lates_calcarifer
ENSSMAP00000001200	ENSSMAG00000000750	Scophthalmus_maximus
ENSCSEP00000016835	ENSCSEG00000010819	Cynoglossus_semilaevis
ENSCSEP00000016863	ENSCSEG00000010825	Cynoglossus_semilaevis
ENSCSEP00000016295	ENSCSEG00000010481	Cynoglossus_semilaevis
ENSSDUP00000006263	ENSSDUG00000004626	Seriola_dumerili
ENSSLDP00000017322	ENSSLDG00000013650	Seriola_lalandi_dorsalis
ENSSPAP00000010670	ENSSPAG00000008115	Stegastes_partitus
ENSSPAP00000010730	ENSSPAG00000008136	Stegastes_partitus
ENSAPEP00000001992	ENSAPEG00000001396	Amphiprion_percula
ENSAOCP00000002524	ENSAOCG00000005698	Amphiprion_ocellaris
ENSAPOP00000024909	ENSAPOG00000007651	Acanthochromis_polyacanthus
ENSPRNP00000047170	ENSPRNG00000022704	Parambassis_ranga
ENSACLP00000001610	ENSACLG00000001120	Astatotilapia_calliptera
ENSHBUP00000021641	ENSHBUG00000001465	Haplochromis_burtoni
ENSNBRP00000014160	ENSNBRG00000010931	Neolamprologus_brichardi
ENSNBRP00000014108	ENSNBRG00000010920	Neolamprologus_brichardi
ENSPNYP00000009919	ENSPNYG00000007536	Pundamilia_nyererei
ENSPNYP00000009903	ENSPNYG00000007485	Pundamilia_nyererei
ENSMZEP00005003427	ENSMZEG00005002643	Maylandia_zebra
ENSMZEP00005003488	ENSMZEG00005002664	Maylandia_zebra
ENSONIP00000020114	ENSONIG00000015972	Oreochromis_niloticus
ENSACIP00000014057	ENSACIG00000010891	Amphilophus_citrinellus
ENSFHEP00000023847	ENSFHEG00000005155	Fundulus_heteroclitus
ENSCVAP00000014367	ENSCVAG00000017033	Cyprinodon_variegatus
ENSGAFP00000017411	ENSGAFG00000011782	Gambusia_affinis
ENSGAFP00000017420	ENSGAFG00000011786	Gambusia_affinis
ENSXMAP00000004159	ENSXMAG00000004131	Xiphophorus_maculatus
ENSXCOP00000011630	ENSXCOG00000008779	Xiphophorus_couchianus
ENSPMEP00000011245	ENSPMEG00000000265	Poecilia_mexicana
ENSPMEP00000033286	ENSPMEG00000021709	Poecilia_mexicana
ENSPFOP00000021330	ENSPFOG00000005210	Poecilia_formosa
ENSPLAP00000013971	ENSPLAG00000017612	Poecilia_latipinna
ENSPLAP00000028327	ENSPLAG00000017650	Poecilia_latipinna
ENSPLAP00000017679	ENSPLAG00000022139	Poecilia_latipinna
ENSPREP00000023515	ENSPREG00000015884	Poecilia_reticulata
ENSKMAP00000009475	ENSKMAG00000007108	Kryptolebias_marmoratus
ENSORLP00015028083	ENSORLG00015010493	Oryzias_latipes_ASM223469v1
ENSORLP00000031394	ENSORLG00000015973	Oryzias_latipes_ASM223467v1
ENSORLP00020019439	ENSORLG00020020433	Oryzias_latipes_ASM223471v1
ENSOMEP00000035080	ENSOMEG00000022110	Oryzias_melastigma
ENSLCRP00005058709	ENSLCRG00005021784	Larimichthys_crocea
ENSLCRP00005058710	ENSLCRG00005021786	Larimichthys_crocea
ENSMALP00000004533	ENSMALG00000003286	Monopterus_albus
ENSATEP00000019583	ENSATEG00000013652	Anabas_testudineus
ENSXCOP00000011633	ENSXCOG00000008783	Xiphophorus_couchianus
ENSPMEP00000011247	ENSPMEG00000013308	Poecilia_mexicana
ENSOMEP00000035068	ENSOMEG00000022076	Oryzias_melastigma
ENSHCOP00000020072	ENSHCOG00000005847	Hippocampus_comes
ENSOANP00000030979	ENSOANG00000031981	Ornithorhynchus_anatinus
ENSGACP00000017880	ENSGACG00000013522	Gasterosteus_aculeatus
ENSLBEP00000001592	ENSLBEG00000001200	Labrus_bergylta
ENSTNIP00000014400	ENSTNIG00000011453	Tetraodon_nigroviridis
ENSHHUP00000084913	ENSHHUG00000049224	Hucho_hucho
ENSHHUP00000084911	ENSHHUG00000049219	Hucho_hucho
ENSHHUP00000042847	ENSHHUG00000026356	Hucho_hucho
ENSELUP00000042929	ENSELUG00000024422	Esox_lucius
ENSGMOP00000018825	ENSGMOG00000017485	Gadus_morhua
ENSSFOP00015022616	ENSSFOG00015014536	Scleropages_formosus
ENSPKIP00000038133	ENSPKIG00000016035	Paramormyrops_kingsleyae
ENSCHAP00000025513	ENSCHAG00000012465	Clupea_harengus
ENSDCDP00000032388	ENSDCDG00000022242	Denticeps_clupeoides
ENSPKIP00000010178	ENSPKIG00000025000	Paramormyrops_kingsleyae
ENSSFOP00015009790	ENSSFOG00015006340	Scleropages_formosus
ENSCMIP00000014400	ENSCMIG00000007140	Callorhinchus_milii
