ENSSFOP00015031896	ENSSFOG00015020414	Scleropages_formosus
ENSDNOP00000002458	ENSDNOG00000003179	Dasypus_novemcinctus
ENSMICP00000018625	ENSMICG00000000179	Microcebus_murinus
ENSPSMP00000031167	ENSPSMG00000021626	Prolemur_simus
ENSOGAP00000012052	ENSOGAG00000013455	Otolemur_garnettii
ENSTSYP00000007501	ENSTSYG00000008168	Carlito_syrichta
ENSCCAP00000030423	ENSCCAG00000033244	Cebus_capucinus_imitator
ENSSBOP00000026042	ENSSBOG00000029468	Saimiri_boliviensis_boliviensis
ENSCJAP00000036803	ENSCJAG00000019797	Callithrix_jacchus
ENSANAP00000005915	ENSANAG00000021012	Aotus_nancymaae
ENSTGEP00000021818	ENSTGEG00000017624	Theropithecus_gelada
ENSCATP00000033295	ENSCATG00000039648	Cercocebus_atys
ENSMMUP00000034409	ENSMMUG00000020122	Macaca_mulatta
ENSMFAP00000019619	ENSMFAG00000032796	Macaca_fascicularis
ENSRROP00000024622	ENSRROG00000036109	Rhinopithecus_roxellana
ENSRBIP00000007270	ENSRBIG00000027507	Rhinopithecus_bieti
ENSCANP00000027668	ENSCANG00000037231	Colobus_angolensis_palliatus
ENSPTRP00000030289	ENSPTRG00000017739	Pan_troglodytes
ENSPPAP00000014322	ENSPPAG00000030304	Pan_paniscus
ENSP00000011619	ENSG00000010017	Homo_sapiens
ENSGGOP00000020618	ENSGGOG00000023138	Gorilla_gorilla
ENSPPYP00000018168	ENSPPYG00000016245	Pongo_abelii
ENSMLEP00000019680	ENSMLEG00000034042	Mandrillus_leucophaeus
ENSPANP00000013668	ENSPANG00000018772	Papio_anubis
ENSMNEP00000016448	ENSMNEG00000032264	Macaca_nemestrina
ENSCSAP00000003812	ENSCSAG00000007548	Chlorocebus_sabaeus
ENSNLEP00000001064	ENSNLEG00000000899	Nomascus_leucogenys
ENSPCOP00000013257	ENSPCOG00000018232	Propithecus_coquereli
ENSSBOP00000037950	ENSSBOG00000035051	Saimiri_boliviensis_boliviensis
ENSBIXP00000027284	ENSBIXG00000008073	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSPTEP00000001773	ENSPTEG00000001989	Piliocolobus_tephrosceles
ENSHGLP00100012741	ENSHGLG00100009433	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000024338	ENSHGLG00000017346	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000015472	ENSFDAG00000003362	Fukomys_damarensis
ENSCLAP00000004781	ENSCLAG00000003398	Chinchilla_lanigera
ENSODEP00000007438	ENSODEG00000005549	Octodon_degus
ENSCCNP00000008587	ENSCCNG00000009057	Castor_canadensis
ENSCGRP00001010635	ENSCGRG00001012457	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015002699	ENSCGRG00015002157	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000015261	ENSCGRG00000011080	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000010123	ENSMAUG00000011112	Mesocricetus_auratus
ENSMOCP00000008880	ENSMOCG00000008938	Microtus_ochrogaster
ENSPEMP00000008561	ENSPEMG00000010137	Peromyscus_maniculatus_bairdii
ENSMUSP00000130636	ENSMUSG00000038546	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0035815	MGP_SPRETEiJ_G0019349	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000004726	ENSMSIG00000004304	Mus_spicilegus
MGP_CAROLIEiJ_P0034201	MGP_CAROLIEiJ_G0018470	Mus_caroli_strain_CAROLI_EIJ
ENSRNOP00000024174	ENSRNOG00000017951	Rattus_norvegicus
ENSMUGP00000024086	ENSMUGG00000020082	Meriones_unguiculatus
ENSNGAP00000024438	ENSNGAG00000022708	Nannospalax_galili
ENSJJAP00000019621	ENSJJAG00000020538	Jaculus_jaculus
ENSSDAP00000006749	ENSSDAG00000006220	Spermophilus_dauricus
ENSSTOP00000007447	ENSSTOG00000008308	Ictidomys_tridecemlineatus
ENSMMMP00000018004	ENSMMMG00000015964	Marmota_marmota_marmota
ENSUPAP00010020953	ENSUPAG00010016584	Urocitellus_parryii
ENSPVAP00000005776	ENSPVAG00000006110	Pteropus_vampyrus
ENSMLUP00000013324	ENSMLUG00000014642	Myotis_lucifugus
ENSECAP00000003233	ENSECAG00000003632	Equus_caballus
ENSEASP00005017099	ENSEASG00005011831	Equus_asinus_asinus
ENSBIXP00005026052	ENSBIXG00005007792	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000073262	ENSBTAG00000021556	Bos_taurus
ENSBMUP00000000090	ENSBMUG00000000115	Bos_mutus
ENSBBBP00000003344	ENSBBBG00000012378	Bison_bison_bison
ENSOARP00000014201	ENSOARG00000013253	Ovis_aries
ENSCHIP00000024503	ENSCHIG00000021656	Capra_hircus
ENSTTRP00000007390	ENSTTRG00000007813	Tursiops_truncatus
ENSSSCP00000001127	ENSSSCG00000001056	Sus_scrofa_strain_reference
ENSVPAP00000005201	ENSVPAG00000005595	Vicugna_pacos
ENSMPUP00000000693	ENSMPUG00000000694	Mustela_putorius_furo
ENSNVIP00000025773	ENSNVIG00000019916	Neovison_vison
ENSUAMP00000018123	ENSUAMG00000014389	Ursus_americanus
ENSUMAP00000024568	ENSUMAG00000017815	Ursus_maritimus
ENSAMEP00000000485	ENSAMEG00000000415	Ailuropoda_melanoleuca
ENSCAFP00020016157	ENSCAFG00020012897	Canis_lupus_dingo
ENSCAFP00000030151	ENSCAFG00000009853	Canis_lupus_familiaris
ENSVVUP00000004826	ENSVVUG00000003683	Vulpes_vulpes
ENSPTIP00000004207	ENSPTIG00000006754	Panthera_tigris_altaica
ENSPPRP00000007093	ENSPPRG00000002341	Panthera_pardus
ENSFCAP00000035746	ENSFCAG00000038622	Felis_catus
ENSEEUP00000007209	ENSEEUG00000007901	Erinaceus_europaeus
ENSLAFP00000008746	ENSLAFG00000010441	Loxodonta_africana
ENSPCAP00000001347	ENSPCAG00000001434	Procavia_capensis
ENSCHOP00000006009	ENSCHOG00000006785	Choloepus_hoffmanni
ENSOPRP00000005654	ENSOPRG00000006154	Ochotona_princeps
ENSOCUP00000034926	ENSOCUG00000007255	Oryctolagus_cuniculus
ENSTBEP00000013836	ENSTBEG00000015930	Tupaia_belangeri
ENSCPOP00000010552	ENSCPOG00000011734	Cavia_porcellus
ENSCAPP00000003934	ENSCAPG00000006596	Cavia_aperea
ENSETEP00000015581	ENSETEG00000019180	Echinops_telfairi
ENSOANP00000011111	ENSOANG00000006975	Ornithorhynchus_anatinus
ENSCPUP00000003129	ENSCPUG00000002392	Calidris_pugnax
ENSCPGP00000019833	ENSCPGG00000013860	Calidris_pygmaea
ENSMUNP00000011729	ENSMUNG00000009225	Melopsittacus_undulatus
ENSTGUP00000006286	ENSTGUG00000006110	Taeniopygia_guttata
ENSLSDP00000014810	ENSLSDG00000010687	Lonchura_striata_domestica
ENSJHYP00000020014	ENSJHYG00000015148	Junco_hyemalis
ENSZALP00000001194	ENSZALG00000001436	Zonotrichia_albicollis
ENSPMJP00000024818	ENSPMJG00000018204	Parus_major
ENSSCAP00000001252	ENSSCAG00000001010	Serinus_canaria
ENSCCEP00000001008	ENSCCEG00000001192	Cyanistes_caeruleus
ENSMVIP00005019554	ENSMVIG00005013797	Manacus_vitellinus
ENSFALP00000014065	ENSFALG00000013461	Ficedula_albicollis
ENSLCOP00000005809	ENSLCOG00000004309	Lepidothrix_coronata
ENSABRP00000012729	ENSABRG00000011354	Anser_brachyrhynchus
ENSAPLP00000017780	ENSAPLG00000004706	Anas_platyrhynchos_platyrhynchos
ENSNMEP00000001521	ENSNMEG00000001930	Numida_meleagris
ENSNMEP00000001517	ENSNMEG00000001927	Numida_meleagris
ENSGALP00000020696	ENSGALG00000012696	Gallus_gallus
ENSCJPP00005021632	ENSCJPG00005017299	Coturnix_japonica
ENSMGAP00000002457	ENSMGAG00000002794	Meleagris_gallopavo
ENSAOWP00000002338	ENSAOWG00000001626	Apteryx_owenii
ENSAHAP00000000493	ENSAHAG00000000427	Apteryx_haastii
ENSARWP00000021236	ENSARWG00000014495	Apteryx_rowi
ENSNPEP00000020947	ENSNPEG00000015555	Nothoprocta_perdicaria
ENSDNVP00000022538	ENSDNVG00000015647	Dromaius_novaehollandiae
ENSCPRP00005003921	ENSCPRG00005002842	Crocodylus_porosus
ENSCABP00000001930	ENSCABG00000001543	Chelonoidis_abingdonii
ENSGAGP00000001057	ENSGAGG00000000811	Gopherus_agassizii
ENSCPBP00000023410	ENSCPBG00000016684	Chrysemys_picta_bellii
ENSPSIP00000010720	ENSPSIG00000009714	Pelodiscus_sinensis
ENSSPUP00000012929	ENSSPUG00000009965	Sphenodon_punctatus
ENSSPUP00000012946	ENSSPUG00000009975	Sphenodon_punctatus
ENSNSUP00000023531	ENSNSUG00000017037	Notechis_scutatus
ENSNSUP00000023530	ENSNSUG00000017036	Notechis_scutatus
ENSPVIP00000006373	ENSPVIG00000005283	Pogona_vitticeps
ENSACAP00000003529	ENSACAG00000003604	Anolis_carolinensis
ENSSMRP00000007100	ENSSMRG00000005725	Salvator_merianae
ENSXETP00000020490	ENSXETG00000012374	Xenopus_tropicalis
ENSLACP00000004321	ENSLACG00000003845	Latimeria_chalumnae
ENSCMIP00000017669	ENSCMIG00000008379	Callorhinchus_milii
ENSECRP00000020897	ENSECRG00000013907	Erpetoichthys_calabaricus
ENSLOCP00000014152	ENSLOCG00000011518	Lepisosteus_oculatus
ENSUAMP00000018129	ENSUAMG00000014396	Ursus_americanus
MGP_PahariEiJ_P0040808	MGP_PahariEiJ_G0019538	Mus_pahari_strain_PAHARI_EIJ
ENSOANP00000029728	ENSOANG00000029014	Ornithorhynchus_anatinus
ENSCMIP00000024306	ENSCMIG00000010781	Callorhinchus_milii
ENSPMAP00000003246	ENSPMAG00000002980	Petromyzon_marinus
ENSPMAP00000003351	ENSPMAG00000003041	Petromyzon_marinus
ENSEBUP00000013627	ENSEBUG00000008589	Eptatretus_burgeri
