ENSAHAP00000010472	ENSAHAG00000007591	Apteryx_haastii
ENSGAFP00000006697	ENSGAFG00000004519	Gambusia_affinis
ENSVURP00010011764	ENSVURG00010009101	Vombatus_ursinus
ENSGMOP00000015046	ENSGMOG00000014080	Gadus_morhua
ENSSCAP00000005535	ENSSCAG00000004394	Serinus_canaria
ENSMZEP00005027679	ENSMZEG00005020641	Maylandia_zebra
ENSUMAP00000004646	ENSUMAG00000003748	Ursus_maritimus
ENSPTEP00000008617	ENSPTEG00000009747	Piliocolobus_tephrosceles
ENSMOCP00000025998	ENSMOCG00000021939	Microtus_ochrogaster
ENSCSEP00000015853	ENSCSEG00000010184	Cynoglossus_semilaevis	ENSCSET00000016051
ENSCCAP00000005325	ENSCCAG00000020050	Cebus_capucinus_imitator
ENSMUNP00000015601	ENSMUNG00000012032	Melopsittacus_undulatus
ENSCCEP00000025053	ENSCCEG00000022137	Cyanistes_caeruleus
ENSPANP00000005234	ENSPANG00000006247	Papio_anubis
ENSFHEP00000011949	ENSFHEG00000013389	Fundulus_heteroclitus
ENSAOWP00000028328	ENSAOWG00000019071	Apteryx_owenii
ENSOCUP00000008632	ENSOCUG00000010015	Oryctolagus_cuniculus
ENSDARP00000039972	ENSDARG00000029692	Danio_rerio
ENSCCNP00000000938	ENSCCNG00000000011	Castor_canadensis
ENSHBUP00000004992	ENSHBUG00000006392	Haplochromis_burtoni
ENSAPEP00000010176	ENSAPEG00000007268	Amphiprion_percula
ENSPTIP00000002469	ENSPTIG00000005480	Panthera_tigris_altaica
ENSPSIP00000014103	ENSPSIG00000012653	Pelodiscus_sinensis
ENSJHYP00000000279	ENSJHYG00000000289	Junco_hyemalis
ENSLCRP00005038653	ENSLCRG00005014983	Larimichthys_crocea
ENSARWP00000004157	ENSARWG00000003056	Apteryx_rowi
ENSGALP00000018837	ENSGALG00000011564	Gallus_gallus
ENSSPUP00000009767	ENSSPUG00000007438	Sphenodon_punctatus
ENSXMAP00000025627	ENSXMAG00000006401	Xiphophorus_maculatus
ENSTSYP00000004806	ENSTSYG00000005217	Carlito_syrichta
ENSVVUP00000005304	ENSVVUG00000004165	Vulpes_vulpes
ENSZALP00000003230	ENSZALG00000003284	Zonotrichia_albicollis
ENSCPUP00000000396	ENSCPUG00000000275	Calidris_pugnax
ENSMLEP00000025499	ENSMLEG00000036951	Mandrillus_leucophaeus
ENSOGAP00000007699	ENSOGAG00000008593	Otolemur_garnettii
ENSLOCP00000014255	ENSLOCG00000011601	Lepisosteus_oculatus
ENSCABP00000013301	ENSCABG00000009933	Chelonoidis_abingdonii
ENSORLP00000024752	ENSORLG00000019933	Oryzias_latipes_ASM223467v1
ENSNVIP00000021183	ENSNVIG00000016406	Neovison_vison
ENSHHUP00000010790	ENSHHUG00000006601	Hucho_hucho
ENSGWIP00000003997	ENSGWIG00000002142	Gouania_willdenowi
ENSOARP00000012583	ENSOARG00000011735	Ovis_aries
ENSMICP00000036619	ENSMICG00000005370	Microcebus_murinus
ENSDNVP00000010735	ENSDNVG00000007589	Dromaius_novaehollandiae
ENSLAFP00000014270	ENSLAFG00000017020	Loxodonta_africana
ENSHHUP00000051824	ENSHHUG00000031183	Hucho_hucho
ENSNBRP00000023245	ENSNBRG00000017791	Neolamprologus_brichardi
ENSCGRP00000008605	ENSCGRG00000006279	Cricetulus_griseus_CriGri_1.0
ENSECAP00000032021	ENSECAG00000009111	Equus_caballus
ENSHCOP00000005974	ENSHCOG00000007703	Hippocampus_comes
ENSODEP00000002316	ENSODEG00000001800	Octodon_degus
ENSRROP00000032536	ENSRROG00000039922	Rhinopithecus_roxellana
ENSOMEP00000007973	ENSOMEG00000009140	Oryzias_melastigma
MGP_CAROLIEiJ_P0068965	MGP_CAROLIEiJ_G0027376	Mus_caroli_strain_CAROLI_EIJ
ENSPMEP00000010629	ENSPMEG00000012596	Poecilia_mexicana
ENSPPRP00000002285	ENSPPRG00000023550	Panthera_pardus
ENSSFOP00015029918	ENSSFOG00015019217	Scleropages_formosus
ENSBTAP00000072533	ENSBTAG00000051377	Bos_taurus
ENSACAP00000012660	ENSACAG00000012870	Anolis_carolinensis
ENSPKIP00000016136	ENSPKIG00000002536	Paramormyrops_kingsleyae
ENSSTOP00000024783	ENSSTOG00000011553	Ictidomys_tridecemlineatus
ENSCJAP00000026883	ENSCJAG00000014529	Callithrix_jacchus
ENSBIXP00005025108	ENSBIXG00005027666	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSCSEP00000029995	ENSCSEG00000019228	Cynoglossus_semilaevis
ENSCANP00000017028	ENSCANG00000031893	Colobus_angolensis_palliatus
ENSFALP00000008762	ENSFALG00000008406	Ficedula_albicollis
ENSLAFP00000023215	ENSLAFG00000027122	Loxodonta_africana
ENSDCDP00000043703	ENSDCDG00000027088	Denticeps_clupeoides
ENSEBUP00000005732	ENSEBUG00000003874	Eptatretus_burgeri
ENSP00000370394	ENSG00000018189	Homo_sapiens
ENSBTAP00000022343	ENSBTAG00000016795	Bos_taurus
ENSPPAP00000022578	ENSPPAG00000034415	Pan_paniscus
ENSPTRP00000092298	ENSPTRG00000016135	Pan_troglodytes
ENSNGAP00000001814	ENSNGAG00000001352	Nannospalax_galili
ENSLCAP00010052689	ENSLCAG00010024201	Lates_calcarifer
ENSELUP00000011344	ENSELUG00000011773	Esox_lucius
ENSMNEP00000027386	ENSMNEG00000036932	Macaca_nemestrina
ENSCAFP00020034936	ENSCAFG00020027064	Canis_lupus_dingo
ENSMUGP00000011809	ENSMUGG00000009725	Meriones_unguiculatus
ENSAOCP00000023323	ENSAOCG00000009374	Amphiprion_ocellaris
ENSLCOP00000016371	ENSLCOG00000011670	Lepidothrix_coronata
ENSPTRP00000080680	ENSPTRG00000043710	Pan_troglodytes
ENSGGOP00000050925	ENSGGOG00000027503	Gorilla_gorilla
ENSPFOP00000005988	ENSPFOG00000005588	Poecilia_formosa
ENSNPEP00000013657	ENSNPEG00000008884	Nothoprocta_perdicaria
ENSBIXP00000022641	ENSBIXG00000006604	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSAOCP00000012948	ENSAOCG00000001224	Amphiprion_ocellaris
MGP_PahariEiJ_P0032130	MGP_PahariEiJ_G0017154	Mus_pahari_strain_PAHARI_EIJ
ENSAPOP00000027770	ENSAPOG00000012589	Acanthochromis_polyacanthus
ENSPNYP00000006992	ENSPNYG00000005345	Pundamilia_nyererei	ENSPNYT00000007167
ENSCAPP00000000047	ENSCAPG00000000042	Cavia_aperea
ENSMALP00000008716	ENSMALG00000006191	Monopterus_albus
ENSMODP00000053001	ENSMODG00000019087	Monodelphis_domestica
ENSAMXP00005027510	ENSAMXG00005013794	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPPYP00000016540	ENSPPYG00000014811	Pongo_abelii
ENSGACP00000019076	ENSGACG00000014452	Gasterosteus_aculeatus
ENSPCOP00000025663	ENSPCOG00000025082	Propithecus_coquereli
ENSTGUP00000001706	ENSTGUG00000001653	Taeniopygia_guttata
ENSCHIP00000002159	ENSCHIG00000004465	Capra_hircus
ENSSMRP00000010679	ENSSMRG00000008452	Salvator_merianae
ENSIPUP00000015324	ENSIPUG00000010389	Ictalurus_punctatus
ENSBIXP00005039369	ENSBIXG00005021752	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSMEUP00000001051	ENSMEUG00000001137	Notamacropus_eugenii
ENSCPRP00005009672	ENSCPRG00005006871	Crocodylus_porosus
ENSXETP00000037593	ENSXETG00000012855	Xenopus_tropicalis
ENSAMEP00000006211	ENSAMEG00000005868	Ailuropoda_melanoleuca
ENSDORP00000003909	ENSDORG00000004185	Dipodomys_ordii
ENSCHOP00000005911	ENSCHOG00000006677	Choloepus_hoffmanni
ENSHGLP00100006739	ENSHGLG00100005059	Heterocephalus_glaber_HetGla_1.0
ENSCCEP00000006257	ENSCCEG00000006751	Cyanistes_caeruleus
ENSLSDP00000025879	ENSLSDG00000018069	Lonchura_striata_domestica
ENSUAMP00000010876	ENSUAMG00000008905	Ursus_americanus
ENSTNIP00000018413	ENSTNIG00000015349	Tetraodon_nigroviridis
ENSPKIP00000000865	ENSPKIG00000019344	Paramormyrops_kingsleyae
ENSCHAP00000024402	ENSCHAG00000011029	Clupea_harengus
ENSPREP00000019994	ENSPREG00000013535	Poecilia_reticulata
ENSCANP00000025320	ENSCANG00000036080	Colobus_angolensis_palliatus
ENSTTRP00000007955	ENSTTRG00000008391	Tursiops_truncatus
ENSCPOP00000005962	ENSCPOG00000006619	Cavia_porcellus
ENSPVIP00000015707	ENSPVIG00000012103	Pogona_vitticeps
ENSSDAP00000027087	ENSSDAG00000024543	Spermophilus_dauricus
ENSPREP00000019859	ENSPREG00000013424	Poecilia_reticulata
ENSPCAP00000012977	ENSPCAG00000013843	Procavia_capensis
ENSAMXP00000044794	ENSAMXG00000012255	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSOPRP00000008628	ENSOPRG00000009414	Ochotona_princeps
ENSNSUP00000003535	ENSNSUG00000002382	Notechis_scutatus
ENSPSMP00000021248	ENSPSMG00000014693	Prolemur_simus
ENSACLP00000005553	ENSACLG00000003721	Astatotilapia_calliptera	ENSACLT00000005673
ENSONIP00000017759	ENSONIG00000014125	Oreochromis_niloticus	ENSONIT00000017774
ENSCGRP00015025940	ENSCGRG00015019327	Cricetulus_griseus_CriGri-PICR
ENSEEUP00000003485	ENSEEUG00000003809	Erinaceus_europaeus
ENSCLAP00000004855	ENSCLAG00000003451	Chinchilla_lanigera
ENSPRNP00000043491	ENSPRNG00000021211	Parambassis_ranga
ENSDNOP00000002291	ENSDNOG00000002963	Dasypus_novemcinctus
ENSPANP00000007050	ENSPANG00000011686	Papio_anubis
ENSMFAP00000044107	ENSMFAG00000039421	Macaca_fascicularis
ENSTBEP00000008598	ENSTBEG00000009911	Tupaia_belangeri
MGP_SPRETEiJ_P0071625	MGP_SPRETEiJ_G0028373	Mus_spretus_strain_SPRET/EiJ
ENSPTEP00000017547	ENSPTEG00000019072	Piliocolobus_tephrosceles
ENSMMOP00000018796	ENSMMOG00000014230	Mola_mola
ENSPNAP00000009472	ENSPNAG00000015037	Pygocentrus_nattereri
ENSGGOP00000020414	ENSGGOG00000026311	Gorilla_gorilla
ENSCMIP00000040633	ENSCMIG00000016923	Callorhinchus_milii
ENSMVIP00005008276	ENSMVIG00005006180	Manacus_vitellinus
ENSCPBP00000027588	ENSCPBG00000019495	Chrysemys_picta_bellii
ENSFCAP00000041870	ENSFCAG00000007269	Felis_catus
ENSKMAP00000005999	ENSKMAG00000004560	Kryptolebias_marmoratus
ENSMICP00000036279	ENSMICG00000029669	Microcebus_murinus
ENSVPAP00000011061	ENSVPAG00000011887	Vicugna_pacos
ENSPPAP00000015555	ENSPPAG00000030911	Pan_paniscus
ENSPLAP00000030159	ENSPLAG00000021040	Poecilia_latipinna
ENSSBOP00000034797	ENSSBOG00000033547	Saimiri_boliviensis_boliviensis
ENSCGOP00000045874	ENSCGOG00000020602	Cottoperca_gobio
ENSPEMP00000029196	ENSPEMG00000016083	Peromyscus_maniculatus_bairdii
ENSANAP00000038250	ENSANAG00000036532	Aotus_nancymaae
ENSHGLP00100000245	ENSHGLG00100000211	Heterocephalus_glaber_HetGla_1.0
ENSEEEP00000003077	ENSEEEG00000001085	Electrophorus_electricus
ENSETEP00000013089	ENSETEG00000016138	Echinops_telfairi
ENSOANP00000021597	ENSOANG00000013695	Ornithorhynchus_anatinus
ENSABRP00000016260	ENSABRG00000014251	Anser_brachyrhynchus
ENSPMGP00000016638	ENSPMGG00000013659	Periophthalmus_magnuspinnatus
ENSSFOP00015022600	ENSSFOG00015014519	Scleropages_formosus
ENSNMEP00000022185	ENSNMEG00000018972	Numida_meleagris
ENSCGRP00001022783	ENSCGRG00001021194	Cricetulus_griseus_CHOK1GS_HDv1
ENSPMGP00000016634	ENSPMGG00000013657	Periophthalmus_magnuspinnatus
ENSCPGP00000004640	ENSCPGG00000003375	Calidris_pygmaea
ENSCVAP00000022063	ENSCVAG00000004545	Cyprinodon_variegatus	ENSCVAT00000010215
ENSHGLP00000002527	ENSHGLG00000001906	Heterocephalus_glaber_HetGla_female_1.0
ENSORLP00020013391	ENSORLG00020014341	Oryzias_latipes_ASM223471v1
ENSORLP00015005712	ENSORLG00015006499	Oryzias_latipes_ASM223469v1
ENSCSAP00000001179	ENSCSAG00000004858	Chlorocebus_sabaeus
ENSSLDP00000033303	ENSSLDG00000025488	Seriola_lalandi_dorsalis
ENSLBEP00000023752	ENSLBEG00000018192	Labrus_bergylta
ENSBBBP00000007093	ENSBBBG00000001277	Bison_bison_bison
ENSSPAP00000031060	ENSSPAG00000023287	Stegastes_partitus
ENSSMAP00000022989	ENSSMAG00000013999	Scophthalmus_maximus
ENSSDUP00000012851	ENSSDUG00000009295	Seriola_dumerili
ENSCJPP00005000980	ENSCJPG00005001068	Coturnix_japonica
ENSBMUP00000009144	ENSBMUG00000006929	Bos_mutus
ENSECRP00000018356	ENSECRG00000012250	Erpetoichthys_calabaricus
