ENSAMXP00000004745	ENSAMXG00000004611	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000004745
ENSVURP00010018013	ENSVURG00010013767	Vombatus_ursinus
ENSCCEP00000010899	ENSCCEG00000010743	Cyanistes_caeruleus
ENSMLUP00000008997	ENSMLUG00000009853	Myotis_lucifugus
ENSXCOP00000008646	ENSXCOG00000006611	Xiphophorus_couchianus
ENSTRUP00000015683	ENSTRUG00000006410	Takifugu_rubripes
ENSBTAP00000009749	ENSBTAG00000007414	Bos_taurus
ENSMLEP00000030714	ENSMLEG00000039462	Mandrillus_leucophaeus
ENSAHAP00000000309	ENSAHAG00000000304	Apteryx_haastii
ENSOMEP00000022086	ENSOMEG00000001406	Oryzias_melastigma
ENSPNAP00000029405	ENSPNAG00000015521	Pygocentrus_nattereri
ENSCSAVP00000015482	ENSCSAVG00000009085	Ciona_savignyi
ENSCCAP00000018424	ENSCCAG00000026893	Cebus_capucinus_imitator
ENSMAMP00000015786	ENSMAMG00000010667	Mastacembelus_armatus
ENSAPEP00000009645	ENSAPEG00000006944	Amphiprion_percula
ENSCCNP00000008767	ENSCCNG00000009232	Castor_canadensis
ENSEBUP00000006072	ENSEBUG00000004020	Eptatretus_burgeri
ENSTGUP00000006973	ENSTGUG00000006762	Taeniopygia_guttata
ENSMUSP00000020513	ENSMUSG00000020273	Mus_musculus_strain_reference_(CL57BL6)
ENSPMAP00000003267	ENSPMAG00000002961	Petromyzon_marinus
ENSEBUP00000007767	ENSEBUG00000005042	Eptatretus_burgeri
ENSTBEP00000002271	ENSTBEG00000002609	Tupaia_belangeri
ENSEBUP00000021685	ENSEBUG00000013387	Eptatretus_burgeri
ENSORLP00000001961	ENSORLG00000001577	Oryzias_latipes_ASM223467v1
ENSTGEP00000009619	ENSTGEG00000007917	Theropithecus_gelada
ENSPCIP00000038164	ENSPCIG00000028094	Phascolarctos_cinereus
ENSRBIP00000032598	ENSRBIG00000040086	Rhinopithecus_bieti
ENSSPUP00000009677	ENSSPUG00000007491	Sphenodon_punctatus
ENSSDAP00000016986	ENSSDAG00000015374	Spermophilus_dauricus
ENSTNIP00000020241	ENSTNIG00000017106	Tetraodon_nigroviridis
ENSMUGP00000006174	ENSMUGG00000005634	Meriones_unguiculatus
ENSHCOP00000020582	ENSHCOG00000006782	Hippocampus_comes
ENSPTRP00000020528	ENSPTRG00000011948	Pan_troglodytes
ENSNLEP00000011570	ENSNLEG00000009507	Nomascus_leucogenys
ENSLCRP00005020059	ENSLCRG00005005738	Larimichthys_crocea
ENSSMRP00000018874	ENSSMRG00000014701	Salvator_merianae
ENSCAFP00020034664	ENSCAFG00020026859	Canis_lupus_dingo
ENSCSAP00000010535	ENSCSAG00000014408	Chlorocebus_sabaeus
ENSLOCP00000019879	ENSLOCG00000016130	Lepisosteus_oculatus
ENSVPAP00000000460	ENSVPAG00000000492	Vicugna_pacos
ENSGACP00000003569	ENSGACG00000002718	Gasterosteus_aculeatus
ENSECAP00000042797	ENSECAG00000009859	Equus_caballus
ENSJJAP00000012607	ENSJJAG00000015601	Jaculus_jaculus
ENSCPBP00000037741	ENSCPBG00000026150	Chrysemys_picta_bellii
ENSDORP00000015270	ENSDORG00000016228	Dipodomys_ordii
ENSCJPP00005020565	ENSCJPG00005016294	Coturnix_japonica
ENSMUNP00000022082	ENSMUNG00000016622	Melopsittacus_undulatus
ENSODEP00000016855	ENSODEG00000012424	Octodon_degus
ENSCPRP00005019659	ENSCPRG00005013702	Crocodylus_porosus
ENSCANP00000029428	ENSCANG00000038120	Colobus_angolensis_palliatus
ENSMICP00000025868	ENSMICG00000010042	Microcebus_murinus
ENSKMAP00000022164	ENSKMAG00000016439	Kryptolebias_marmoratus
ENSPKIP00000017410	ENSPKIG00000003313	Paramormyrops_kingsleyae
ENSARWP00000005123	ENSARWG00000003688	Apteryx_rowi
ENSSFOP00015003772	ENSSFOG00015002383	Scleropages_formosus
ENSMMMP00000007893	ENSMMMG00000007034	Marmota_marmota_marmota
ENSDARP00000015948	ENSDARG00000012141	Danio_rerio
ENSSMAP00000025488	ENSSMAG00000015598	Scophthalmus_maximus
ENSLBEP00000030723	ENSLBEG00000023218	Labrus_bergylta
ENSPPAP00000004789	ENSPPAG00000019917	Pan_paniscus
ENSMAUP00000007441	ENSMAUG00000009088	Mesocricetus_auratus
ENSGWIP00000012493	ENSGWIG00000001958	Gouania_willdenowi
ENSCLAP00000012448	ENSCLAG00000008603	Chinchilla_lanigera
ENSNMEP00000012181	ENSNMEG00000010422	Numida_meleagris
ENSLACP00000010841	ENSLACG00000009543	Latimeria_chalumnae
ENSFALP00000011594	ENSFALG00000011079	Ficedula_albicollis
ENSPMEP00000002893	ENSPMEG00000003961	Poecilia_mexicana
ENSBMUP00000005645	ENSBMUG00000004430	Bos_mutus
ENSBIXP00005012740	ENSBIXG00005016967	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSGAGP00000004029	ENSGAGG00000003299	Gopherus_agassizii
ENSCGRP00015036700	ENSCGRG00015027531	Cricetulus_griseus_CriGri-PICR
ENSAPOP00000003305	ENSAPOG00000004798	Acanthochromis_polyacanthus
ENSSCAP00000019445	ENSSCAG00000014037	Serinus_canaria
ENSCAFP00000036305	ENSCAFG00000002975	Canis_lupus_familiaris
ENSMPUP00000005127	ENSMPUG00000005165	Mustela_putorius_furo
ENSMMOP00000010444	ENSMMOG00000008020	Mola_mola
ENSPSMP00000020273	ENSPSMG00000014309	Prolemur_simus
ENSAMEP00000019271	ENSAMEG00000018227	Ailuropoda_melanoleuca
ENSCGRP00001013963	ENSCGRG00001014951	Cricetulus_griseus_CHOK1GS_HDv1
ENSPMGP00000012632	ENSPMGG00000010421	Periophthalmus_magnuspinnatus
ENSOARP00000001641	ENSOARG00000001563	Ovis_aries
ENSCHAP00000016243	ENSCHAG00000003904	Clupea_harengus	ENSCHAT00000017908
ENSAPLP00000006501	ENSAPLG00000006813	Anas_platyrhynchos_platyrhynchos
ENSCABP00000008830	ENSCABG00000006660	Chelonoidis_abingdonii
ENSMGAP00000001324	ENSMGAG00000001741	Meleagris_gallopavo
ENSPEMP00000034409	ENSPEMG00000024955	Peromyscus_maniculatus_bairdii
ENSPTEP00000014904	ENSPTEG00000016602	Piliocolobus_tephrosceles
ENSPVAP00000012777	ENSPVAG00000013541	Pteropus_vampyrus
ENSPEMP00000006852	ENSPEMG00000008960	Peromyscus_maniculatus_bairdii
ENSACAP00000023012	ENSACAG00000028359	Anolis_carolinensis
ENSPMAP00000005342	ENSPMAG00000004864	Petromyzon_marinus
MGP_SPRETEiJ_P0027252	MGP_SPRETEiJ_G0016987	Mus_spretus_strain_SPRET/EiJ
ENSRNOP00000008919	ENSRNOG00000006261	Rattus_norvegicus
ENSCPUP00000026788	ENSCPUG00000018031	Calidris_pugnax
ENSIPUP00000032328	ENSIPUG00000021642	Ictalurus_punctatus
ENSLCAP00010003266	ENSLCAG00010001158	Lates_calcarifer
ENSEEUP00000005680	ENSEEUG00000006196	Erinaceus_europaeus
ENSMNEP00000024880	ENSMNEG00000035939	Macaca_nemestrina
ENSZALP00000011433	ENSZALG00000009650	Zonotrichia_albicollis
ENSHHUP00000013191	ENSHHUG00000008101	Hucho_hucho
ENSORLP00020001775	ENSORLG00020002482	Oryzias_latipes_ASM223471v1
ENSUAMP00000013818	ENSUAMG00000011088	Ursus_americanus
ENSSSCP00000008955	ENSSSCG00000008389	Sus_scrofa_strain_reference
ENSVVUP00000014119	ENSVVUG00000010344	Vulpes_vulpes
ENSCAPP00000014571	ENSCAPG00000014901	Cavia_aperea
ENSACLP00000022983	ENSACLG00000015592	Astatotilapia_calliptera
ENSBSLP00000040464	ENSBSLG00000017966	Betta_splendens
ENSNGAP00000001507	ENSNGAG00000001120	Nannospalax_galili
ENSFHEP00000034789	ENSFHEG00000022675	Fundulus_heteroclitus
ENSDNVP00000019229	ENSDNVG00000013480	Dromaius_novaehollandiae
ENSORLP00015007996	ENSORLG00015008836	Oryzias_latipes_ASM223469v1
ENSACIP00000013593	ENSACIG00000010546	Amphilophus_citrinellus
ENSBBBP00000014176	ENSBBBG00000021917	Bison_bison_bison
ENSUPAP00010014524	ENSUPAG00010011631	Urocitellus_parryii
ENSUMAP00000026185	ENSUMAG00000019081	Ursus_maritimus
ENSHGLP00000027576	ENSHGLG00000019610	Heterocephalus_glaber_HetGla_female_1.0
ENSNVIP00000015885	ENSNVIG00000012455	Neovison_vison
MGP_PahariEiJ_P0030035	MGP_PahariEiJ_G0016746	Mus_pahari_strain_PAHARI_EIJ
ENSSMRP00000018923	ENSSMRG00000014703	Salvator_merianae
ENSJHYP00000006209	ENSJHYG00000004894	Junco_hyemalis
ENSPFOP00000013030	ENSPFOG00000012909	Poecilia_formosa
ENSPNYP00000008883	ENSPNYG00000006729	Pundamilia_nyererei
ENSMOCP00000007102	ENSMOCG00000006857	Microtus_ochrogaster
ENSACAP00000014862	ENSACAG00000015048	Anolis_carolinensis
ENSCPOP00000009255	ENSCPOG00000010306	Cavia_porcellus
ENSRROP00000024287	ENSRROG00000035954	Rhinopithecus_roxellana
ENSPTIP00000020760	ENSPTIG00000018126	Panthera_tigris_altaica
ENSPRNP00000009510	ENSPRNG00000005329	Parambassis_ranga
ENSCVAP00000013988	ENSCVAG00000016602	Cyprinodon_variegatus
ENSHGLP00100014107	ENSHGLG00100010429	Heterocephalus_glaber_HetGla_1.0
ENSLSDP00000011874	ENSLSDG00000008711	Lonchura_striata_domestica
ENSXMAP00000027972	ENSXMAG00000007383	Xiphophorus_maculatus
MGP_CAROLIEiJ_P0025915	MGP_CAROLIEiJ_G0016144	Mus_caroli_strain_CAROLI_EIJ
ENSSFOP00015018541	ENSSFOG00015011874	Scleropages_formosus
ENSCGOP00000044407	ENSCGOG00000019938	Cottoperca_gobio	ENSCGOT00000047429
ENSANAP00000013500	ENSANAG00000024627	Aotus_nancymaae
ENSLCOP00000017752	ENSLCOG00000012542	Lepidothrix_coronata
ENSPCAP00000011567	ENSPCAG00000012297	Procavia_capensis
ENSDCDP00000031734	ENSDCDG00000016269	Denticeps_clupeoides	ENSDCDT00000041076
ENSLAFP00000011412	ENSLAFG00000010404	Loxodonta_africana
ENSCATP00000043737	ENSCATG00000044395	Cercocebus_atys
ENSPSIP00000015494	ENSPSIG00000013663	Pelodiscus_sinensis
ENSGMOP00000020173	ENSGMOG00000018772	Gadus_morhua
ENSCHOP00000012433	ENSCHOG00000014028	Choloepus_hoffmanni
ENSELUP00000035511	ENSELUG00000014497	Esox_lucius
ENSBIXP00000011496	ENSBIXG00000016722	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSP00000238714	ENSG00000115421	Homo_sapiens
ENSPVIP00000021937	ENSPVIG00000016147	Pogona_vitticeps
ENSATEP00000012948	ENSATEG00000009007	Anabas_testudineus
ENSOCUP00000045088	ENSOCUG00000004962	Oryctolagus_cuniculus
ENSAOCP00000023863	ENSAOCG00000010254	Amphiprion_ocellaris
ENSEEEP00000039854	ENSEEEG00000017140	Electrophorus_electricus
ENSABRP00000015960	ENSABRG00000014019	Anser_brachyrhynchus
ENSNBRP00000015506	ENSNBRG00000011943	Neolamprologus_brichardi
ENSAMXP00005056978	ENSAMXG00005025129	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSGALP00000012736	ENSGALG00000007853	Gallus_gallus
ENSTTRP00000005900	ENSTTRG00000006237	Tursiops_truncatus
ENSCJAP00000016886	ENSCJAG00000009102	Callithrix_jacchus
ENSSHAP00000017592	ENSSHAG00000014942	Sarcophilus_harrisii
ENSTSYP00000031354	ENSTSYG00000004947	Carlito_syrichta
ENSMSIP00000019442	ENSMSIG00000016545	Mus_spicilegus
ENSGAFP00000004793	ENSGAFG00000003263	Gambusia_affinis
ENSSLDP00000001513	ENSSLDG00000001217	Seriola_lalandi_dorsalis
ENSXETP00000042442	ENSXETG00000020441	Xenopus_tropicalis
ENSMODP00000042031	ENSMODG00000002160	Monodelphis_domestica
ENSMZEP00005024259	ENSMZEG00005018140	Maylandia_zebra
ENSPCOP00000029242	ENSPCOG00000027306	Propithecus_coquereli
ENSCHIP00000013796	ENSCHIG00000015082	Capra_hircus
ENSNPEP00000004774	ENSNPEG00000003640	Nothoprocta_perdicaria
ENSPPRP00000002723	ENSPPRG00000023250	Panthera_pardus
ENSSTOP00000009753	ENSSTOG00000010861	Ictidomys_tridecemlineatus
