ENSABRP00000003392	ENSABRG00000003208	Anser_brachyrhynchus
ENSPCOP00000014415	ENSPCOG00000018885	Propithecus_coquereli
ENSMICP00000044312	ENSMICG00000012180	Microcebus_murinus
ENSOGAP00000002008	ENSOGAG00000002249	Otolemur_garnettii
ENSCCNP00000009750	ENSCCNG00000010279	Castor_canadensis
ENSDORP00000020197	ENSDORG00000009339	Dipodomys_ordii
MGP_SPRETEiJ_P0070388	MGP_SPRETEiJ_G0028143	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000027301	ENSMSIG00000023039	Mus_spicilegus
ENSMUSP00000039804	ENSMUSG00000036596	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0067762	MGP_CAROLIEiJ_G0027147	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0030970	MGP_PahariEiJ_G0016931	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000012109	ENSRNOG00000008947	Rattus_norvegicus
ENSMUGP00000032009	ENSMUGG00000026623	Meriones_unguiculatus
ENSPEMP00000020368	ENSPEMG00000018359	Peromyscus_maniculatus_bairdii
ENSMOCP00000024777	ENSMOCG00000021090	Microtus_ochrogaster
ENSCGRP00000015184	ENSCGRG00000011017	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001011010	ENSCGRG00001012760	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015034440	ENSCGRG00015025918	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000024636	ENSMAUG00000021426	Mesocricetus_auratus
ENSNGAP00000008733	ENSNGAG00000011621	Nannospalax_galili
ENSJJAP00000024038	ENSJJAG00000023616	Jaculus_jaculus
ENSCPOP00000014970	ENSCPOG00000025982	Cavia_porcellus
ENSCAPP00000017966	ENSCAPG00000017495	Cavia_aperea
ENSCLAP00000014856	ENSCLAG00000010243	Chinchilla_lanigera
ENSHGLP00000019269	ENSHGLG00000013817	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100020408	ENSHGLG00100015041	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000021091	ENSFDAG00000007959	Fukomys_damarensis
ENSODEP00000014060	ENSODEG00000010389	Octodon_degus
ENSSTOP00000032135	ENSSTOG00000027638	Ictidomys_tridecemlineatus
ENSUPAP00010006372	ENSUPAG00010005113	Urocitellus_parryii
ENSMMMP00000016030	ENSMMMG00000014261	Marmota_marmota_marmota
ENSCAFP00020018341	ENSCAFG00020014642	Canis_lupus_dingo
ENSCAFP00000053332	ENSCAFG00000014583	Canis_lupus_familiaris
ENSVVUP00000034733	ENSVVUG00000025033	Vulpes_vulpes
ENSUAMP00000014683	ENSUAMG00000011782	Ursus_americanus
ENSUMAP00000013256	ENSUMAG00000009774	Ursus_maritimus
ENSAMEP00000015707	ENSAMEG00000014899	Ailuropoda_melanoleuca
ENSNVIP00000006840	ENSNVIG00000005357	Neovison_vison
ENSMPUP00000010479	ENSMPUG00000010557	Mustela_putorius_furo
ENSPPRP00000003837	ENSPPRG00000000157	Panthera_pardus
ENSPTIP00000014115	ENSPTIG00000013611	Panthera_tigris_altaica
ENSFCAP00000014187	ENSFCAG00000015298	Felis_catus
ENSECAP00000010744	ENSECAG00000012887	Equus_caballus
ENSEASP00005006031	ENSEASG00005004468	Equus_asinus_asinus
ENSBMUP00000035249	ENSBMUG00000026219	Bos_mutus
ENSBBBP00000028140	ENSBBBG00000024750	Bison_bison_bison
ENSBIXP00000039381	ENSBIXG00000002717	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005030461	ENSBIXG00005000693	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000019695	ENSBTAG00000014803	Bos_taurus
ENSOARP00000014143	ENSOARG00000013193	Ovis_aries
ENSCHIP00000026300	ENSCHIG00000022665	Capra_hircus
ENSTTRP00000001307	ENSTTRG00000001389	Tursiops_truncatus
ENSSSCP00000067026	ENSSSCG00000032151	Sus_scrofa_strain_reference
ENSPVAP00000012308	ENSPVAG00000013050	Pteropus_vampyrus
ENSNLEP00000014498	ENSNLEG00000011937	Nomascus_leucogenys
ENSSDAP00000014228	ENSSDAG00000012826	Spermophilus_dauricus
ENSSARP00000007024	ENSSARG00000007761	Sorex_araneus
ENSPCAP00000013051	ENSPCAG00000013946	Procavia_capensis
ENSETEP00000003914	ENSETEG00000004791	Echinops_telfairi
ENSLAFP00000029215	ENSLAFG00000032054	Loxodonta_africana
ENSDNOP00000023604	ENSDNOG00000048114	Dasypus_novemcinctus
ENSOANP00000032040	ENSOANG00000032012	Ornithorhynchus_anatinus
ENSOANP00000025039	ENSOANG00000019747	Ornithorhynchus_anatinus
ENSXETP00000045758	ENSXETG00000017999	Xenopus_tropicalis
ENSLACP00000003580	ENSLACG00000003187	Latimeria_chalumnae
ENSDCDP00000050059	ENSDCDG00000030611	Denticeps_clupeoides
ENSCHAP00000001215	ENSCHAG00000000821	Clupea_harengus
ENSAMXP00005032679	ENSAMXG00005015893	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000011585	ENSAMXG00000011274	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000030502	ENSPNAG00000017279	Pygocentrus_nattereri
ENSIPUP00000029018	ENSIPUG00000019627	Ictalurus_punctatus
ENSEEEP00000039107	ENSEEEG00000018558	Electrophorus_electricus
ENSTRUP00000027555	ENSTRUG00000010909	Takifugu_rubripes
ENSTNIP00000013046	ENSTNIG00000010148	Tetraodon_nigroviridis
ENSMMOP00000016344	ENSMMOG00000012470	Mola_mola
ENSBSLP00000023348	ENSBSLG00000011819	Betta_splendens
ENSMAMP00000005652	ENSMAMG00000003835	Mastacembelus_armatus
ENSMALP00000014815	ENSMALG00000010403	Monopterus_albus
ENSATEP00000027880	ENSATEG00000019273	Anabas_testudineus
ENSLCAP00010015667	ENSLCAG00010007453	Lates_calcarifer
ENSCSEP00000003867	ENSCSEG00000002530	Cynoglossus_semilaevis
ENSSDUP00000027785	ENSSDUG00000020086	Seriola_dumerili
ENSSLDP00000015577	ENSSLDG00000012386	Seriola_lalandi_dorsalis
ENSAPEP00000019918	ENSAPEG00000014233	Amphiprion_percula
ENSAOCP00000020079	ENSAOCG00000003926	Amphiprion_ocellaris
ENSAPOP00000009642	ENSAPOG00000011946	Acanthochromis_polyacanthus
ENSSPAP00000021547	ENSSPAG00000016250	Stegastes_partitus
ENSACLP00000006092	ENSACLG00000004095	Astatotilapia_calliptera
ENSMZEP00005029218	ENSMZEG00005021786	Maylandia_zebra
ENSHBUP00000001358	ENSHBUG00000002546	Haplochromis_burtoni
ENSPNYP00000008361	ENSPNYG00000006166	Pundamilia_nyererei
ENSNBRP00000028125	ENSNBRG00000021429	Neolamprologus_brichardi
ENSONIP00000002274	ENSONIG00000001818	Oreochromis_niloticus
ENSACIP00000018017	ENSACIG00000014032	Amphilophus_citrinellus
ENSPRNP00000025380	ENSPRNG00000012870	Parambassis_ranga
ENSCGOP00000013340	ENSCGOG00000006476	Cottoperca_gobio
ENSLCRP00005010870	ENSLCRG00005004948	Larimichthys_crocea
ENSLBEP00000034777	ENSLBEG00000026122	Labrus_bergylta
ENSGACP00000025662	ENSGACG00000019414	Gasterosteus_aculeatus
ENSGWIP00000033532	ENSGWIG00000017275	Gouania_willdenowi
ENSFHEP00000001131	ENSFHEG00000001872	Fundulus_heteroclitus
ENSCVAP00000023801	ENSCVAG00000007419	Cyprinodon_variegatus
ENSXMAP00000015862	ENSXMAG00000015825	Xiphophorus_maculatus
ENSGAFP00000008309	ENSGAFG00000005656	Gambusia_affinis
ENSPFOP00000028535	ENSPFOG00000021957	Poecilia_formosa
ENSPMEP00000017280	ENSPMEG00000020247	Poecilia_mexicana
ENSPLAP00000007269	ENSPLAG00000009586	Poecilia_latipinna
ENSPREP00000020730	ENSPREG00000014023	Poecilia_reticulata
ENSKMAP00000016611	ENSKMAG00000012412	Kryptolebias_marmoratus
ENSORLP00015006837	ENSORLG00015000221	Oryzias_latipes_ASM223469v1
ENSORLP00020027632	ENSORLG00020010684	Oryzias_latipes_ASM223471v1
ENSORLP00000032842	ENSORLG00000006081	Oryzias_latipes_ASM223467v1
ENSOMEP00000008906	ENSOMEG00000010089	Oryzias_melastigma
ENSSMAP00000015636	ENSSMAG00000009599	Scophthalmus_maximus
ENSHCOP00000019829	ENSHCOG00000005408	Hippocampus_comes
ENSPMGP00000027816	ENSPMGG00000022437	Periophthalmus_magnuspinnatus
ENSGMOP00000008439	ENSGMOG00000007888	Gadus_morhua
ENSHHUP00000063028	ENSHHUG00000037258	Hucho_hucho
ENSHHUP00000071032	ENSHHUG00000041763	Hucho_hucho
ENSELUP00000014914	ENSELUG00000014924	Esox_lucius
ENSDCDP00000044070	ENSDCDG00000027994	Denticeps_clupeoides
ENSDCDP00000044241	ENSDCDG00000028117	Denticeps_clupeoides
ENSCHAP00000043104	ENSCHAG00000019962	Clupea_harengus
ENSAMXP00005013203	ENSAMXG00005007056	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000052255	ENSAMXG00000035181	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000028346	ENSPNAG00000014013	Pygocentrus_nattereri
ENSIPUP00000014471	ENSIPUG00000009872	Ictalurus_punctatus
ENSEEEP00000029100	ENSEEEG00000013949	Electrophorus_electricus
ENSDARP00000150019	ENSDARG00000075521	Danio_rerio
ENSHCOP00000027139	ENSHCOG00000018774	Hippocampus_comes
ENSPMGP00000013196	ENSPMGG00000010868	Periophthalmus_magnuspinnatus
ENSTRUP00000020347	ENSTRUG00000008143	Takifugu_rubripes
ENSTNIP00000015005	ENSTNIG00000012043	Tetraodon_nigroviridis
ENSMMOP00000009258	ENSMMOG00000007175	Mola_mola
ENSGACP00000024287	ENSGACG00000018366	Gasterosteus_aculeatus
ENSBSLP00000004236	ENSBSLG00000002156	Betta_splendens
ENSCSEP00000021750	ENSCSEG00000013882	Cynoglossus_semilaevis
ENSGWIP00000003506	ENSGWIG00000001917	Gouania_willdenowi
ENSMAMP00000011235	ENSMAMG00000007609	Mastacembelus_armatus
ENSMALP00000001981	ENSMALG00000001455	Monopterus_albus
ENSATEP00000032433	ENSATEG00000022334	Anabas_testudineus
ENSSDUP00000002023	ENSSDUG00000001582	Seriola_dumerili
ENSSLDP00000001570	ENSSLDG00000001317	Seriola_lalandi_dorsalis
ENSLCAP00010032947	ENSLCAG00010015520	Lates_calcarifer
ENSSMAP00000026352	ENSSMAG00000016110	Scophthalmus_maximus
ENSLCRP00005028724	ENSLCRG00005011355	Larimichthys_crocea
ENSLBEP00000015499	ENSLBEG00000012057	Labrus_bergylta
ENSCGOP00000042640	ENSCGOG00000019248	Cottoperca_gobio
ENSAPEP00000023643	ENSAPEG00000016829	Amphiprion_percula
ENSAOCP00000017009	ENSAOCG00000022055	Amphiprion_ocellaris
ENSAPOP00000025742	ENSAPOG00000009031	Acanthochromis_polyacanthus
ENSSPAP00000009829	ENSSPAG00000007490	Stegastes_partitus
ENSPRNP00000000230	ENSPRNG00000000145	Parambassis_ranga
ENSFHEP00000029555	ENSFHEG00000014361	Fundulus_heteroclitus
ENSCVAP00000011598	ENSCVAG00000013921	Cyprinodon_variegatus
ENSXCOP00000016055	ENSXCOG00000012132	Xiphophorus_couchianus
ENSXMAP00000005543	ENSXMAG00000005506	Xiphophorus_maculatus
ENSGAFP00000020773	ENSGAFG00000014021	Gambusia_affinis
ENSPFOP00000014714	ENSPFOG00000014620	Poecilia_formosa
ENSPLAP00000004879	ENSPLAG00000006681	Poecilia_latipinna
ENSPMEP00000003732	ENSPMEG00000004914	Poecilia_mexicana
ENSPREP00000000717	ENSPREG00000000533	Poecilia_reticulata
ENSKMAP00000000456	ENSKMAG00000000355	Kryptolebias_marmoratus
ENSPNYP00000008835	ENSPNYG00000006710	Pundamilia_nyererei
ENSMZEP00005014105	ENSMZEG00005010626	Maylandia_zebra
ENSACLP00000021017	ENSACLG00000014301	Astatotilapia_calliptera
ENSHBUP00000002680	ENSHBUG00000003886	Haplochromis_burtoni
ENSONIP00000004431	ENSONIG00000003519	Oreochromis_niloticus
ENSACIP00000007712	ENSACIG00000006029	Amphilophus_citrinellus
ENSORLP00015019488	ENSORLG00015020581	Oryzias_latipes_ASM223469v1
ENSORLP00020018732	ENSORLG00020019694	Oryzias_latipes_ASM223471v1
ENSORLP00000018061	ENSORLG00000014408	Oryzias_latipes_ASM223467v1
ENSOMEP00000019004	ENSOMEG00000020804	Oryzias_melastigma
ENSGMOP00000013549	ENSGMOG00000012661	Gadus_morhua
ENSELUP00000031495	ENSELUG00000009062	Esox_lucius
ENSHHUP00000007902	ENSHHUG00000004842	Hucho_hucho
ENSSFOP00015000152	ENSSFOG00015000173	Scleropages_formosus
ENSPKIP00000012580	ENSPKIG00000000318	Paramormyrops_kingsleyae
ENSSFOP00015026916	ENSSFOG00015017288	Scleropages_formosus
ENSPKIP00000019444	ENSPKIG00000004602	Paramormyrops_kingsleyae
ENSLOCP00000012666	ENSLOCG00000010330	Lepisosteus_oculatus
ENSECRP00000002911	ENSECRG00000001993	Erpetoichthys_calabaricus
ENSCMIP00000005019	ENSCMIG00000002963	Callorhinchus_milii
ENSPMAP00000010867	ENSPMAG00000009889	Petromyzon_marinus
ENSEBUP00000023870	ENSEBUG00000014703	Eptatretus_burgeri
