ENSLSDP00000008587	ENSLSDG00000006401	Lonchura_striata_domestica
ENSTGEP00000029287	ENSTGEG00000023563	Theropithecus_gelada
ENSSHAP00000010898	ENSSHAG00000009394	Sarcophilus_harrisii
ENSCSAP00000018651	ENSCSAG00000019141	Chlorocebus_sabaeus
ENSORLP00015005806	ENSORLG00015006608	Oryzias_latipes_ASM223469v1
ENSRROP00000000853	ENSRROG00000003252	Rhinopithecus_roxellana
ENSBIXP00000005907	ENSBIXG00000012047	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSSMRP00000009997	ENSSMRG00000007942	Salvator_merianae
ENSMAMP00000031742	ENSMAMG00000021372	Mastacembelus_armatus
YHR010W_mRNA	YHR010W	Saccharomyces_cerevisiae_strain_S288C
ENSPPRP00000025412	ENSPPRG00000015684	Panthera_pardus
ENSBIXP00000010956	ENSBIXG00000016335	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSPPYP00000001885	ENSPPYG00000001632	Pongo_abelii
ENSOMEP00000016134	ENSOMEG00000017790	Oryzias_melastigma
ENSPSMP00000013485	ENSPSMG00000009689	Prolemur_simus
ENSCATP00000007317	ENSCATG00000021919	Cercocebus_atys
ENSDNOP00000032372	ENSDNOG00000044762	Dasypus_novemcinctus
ENSPCIP00000033125	ENSPCIG00000024596	Phascolarctos_cinereus
ENSPEMP00000003813	ENSPEMG00000005613	Peromyscus_maniculatus_bairdii
ENSPTRP00000072308	ENSPTRG00000045770	Pan_troglodytes
ENSOGAP00000003506	ENSOGAG00000003940	Otolemur_garnettii
ENSPMGP00000008182	ENSPMGG00000006778	Periophthalmus_magnuspinnatus
ENSRROP00000005496	ENSRROG00000022682	Rhinopithecus_roxellana
ENSATEP00000032125	ENSATEG00000022117	Anabas_testudineus
MGP_CAROLIEiJ_P0030068	MGP_CAROLIEiJ_G0017219	Mus_caroli_strain_CAROLI_EIJ
ENSNGAP00000025619	ENSNGAG00000023511	Nannospalax_galili
ENSGGOP00000043462	ENSGGOG00000024446	Gorilla_gorilla
ENSECRP00000017263	ENSECRG00000011509	Erpetoichthys_calabaricus
ENSSPUP00000005905	ENSSPUG00000004566	Sphenodon_punctatus
ENSGGOP00000030682	ENSGGOG00000043735	Gorilla_gorilla
ENSPTEP00000023005	ENSPTEG00000023829	Piliocolobus_tephrosceles	ENSPTET00000032980
ENSLAFP00000011903	ENSLAFG00000014220	Loxodonta_africana
ENSCGRP00000010098	ENSCGRG00000007360	Cricetulus_griseus_CriGri_1.0
ENSZALP00000005254	ENSZALG00000004881	Zonotrichia_albicollis
ENSPLAP00000011120	ENSPLAG00000014162	Poecilia_latipinna
ENSBIXP00005005284	ENSBIXG00005000997	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSMLEP00000034145	ENSMLEG00000041252	Mandrillus_leucophaeus
ENSARWP00000020787	ENSARWG00000014211	Apteryx_rowi
ENSCAFP00000034946	ENSCAFG00000013201	Canis_lupus_familiaris
ENSPFOP00000024952	ENSPFOG00000024074	Poecilia_formosa
ENSMOCP00000006513	ENSMOCG00000006168	Microtus_ochrogaster
ENSDNOP00000027556	ENSDNOG00000039593	Dasypus_novemcinctus
ENSCGRP00001006886	ENSCGRG00001009360	Cricetulus_griseus_CHOK1GS_HDv1
ENSNGAP00000004115	ENSNGAG00000005178	Nannospalax_galili
ENSTGEP00000014826	ENSTGEG00000012043	Theropithecus_gelada
ENSCAFP00020016190	ENSCAFG00020012981	Canis_lupus_dingo
ENSP00000464813	ENSG00000131469	Homo_sapiens
ENSUMAP00000034818	ENSUMAG00000025070	Ursus_maritimus
ENSRNOP00000066016	ENSRNOG00000053282	Rattus_norvegicus
ENSCANP00000029038	ENSCANG00000038048	Colobus_angolensis_palliatus
ENSXMAP00000027881	ENSXMAG00000029091	Xiphophorus_maculatus
ENSCSAP00000014667	ENSCSAG00000003383	Chlorocebus_sabaeus
ENSCATP00000001232	ENSCATG00000005901	Cercocebus_atys
ENSPPYP00000009936	ENSPPYG00000008858	Pongo_abelii
ENSMODP00000052976	ENSMODG00000041619	Monodelphis_domestica
ENSCPOP00000019761	ENSCPOG00000027359	Cavia_porcellus
ENSEEEP00000012312	ENSEEEG00000006193	Electrophorus_electricus
ENSPREP00000017006	ENSPREG00000011497	Poecilia_reticulata
ENSPANP00000012063	ENSPANG00000019431	Papio_anubis
ENSHGLP00000002016	ENSHGLG00000001533	Heterocephalus_glaber_HetGla_female_1.0
ENSMFAP00000011482	ENSMFAG00000016215	Macaca_fascicularis
ENSAPOP00000016328	ENSAPOG00000019458	Acanthochromis_polyacanthus
ENSAMXP00005020494	ENSAMXG00005010602	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPTEP00000014409	ENSPTEG00000016094	Piliocolobus_tephrosceles
ENSPANP00000020742	ENSPANG00000021384	Papio_anubis
ENSRROP00000005720	ENSRROG00000023412	Rhinopithecus_roxellana
ENSPTEP00000023044	ENSPTEG00000023856	Piliocolobus_tephrosceles	ENSPTET00000033030
ENSTBEP00000002015	ENSTBEG00000002345	Tupaia_belangeri
ENSCGRP00001027115	ENSCGRG00001024219	Cricetulus_griseus_CHOK1GS_HDv1
ENSRNOP00000028060	ENSRNOG00000020674	Rattus_norvegicus
ENSNMEP00000007481	ENSNMEG00000007500	Numida_meleagris
ENSCPBP00000022794	ENSCPBG00000016290	Chrysemys_picta_bellii
ENSVURP00010030560	ENSVURG00010023372	Vombatus_ursinus
ENSPTIP00000013443	ENSPTIG00000013180	Panthera_tigris_altaica
ENSMFAP00000038760	ENSMFAG00000038726	Macaca_fascicularis
ENSLBEP00000006133	ENSLBEG00000004714	Labrus_bergylta
ENSETEP00000002301	ENSETEG00000002811	Echinops_telfairi
ENSDORP00000025470	ENSDORG00000023846	Dipodomys_ordii
ENSMGAP00000004077	ENSMGAG00000004285	Meleagris_gallopavo
ENSDNVP00000027033	ENSDNVG00000018781	Dromaius_novaehollandiae
ENSPVAP00000008324	ENSPVAG00000008817	Pteropus_vampyrus
ENSANAP00000030579	ENSANAG00000033039	Aotus_nancymaae
ENSSMRP00000022043	ENSSMRG00000017129	Salvator_merianae
ENSOCUP00000018049	ENSOCUG00000021944	Oryctolagus_cuniculus
ENSHHUP00000017974	ENSHHUG00000011186	Hucho_hucho
ENSMAUP00000002432	ENSMAUG00000002018	Mesocricetus_auratus
MGP_CAROLIEiJ_P0048674	MGP_CAROLIEiJ_G0022914	Mus_caroli_strain_CAROLI_EIJ
ENSMFAP00000034589	ENSMFAG00000003794	Macaca_fascicularis
ENSRROP00000006793	ENSRROG00000026437	Rhinopithecus_roxellana
ENSHGLP00100007272	ENSHGLG00100005455	Heterocephalus_glaber_HetGla_1.0
ENSRBIP00000005014	ENSRBIG00000022779	Rhinopithecus_bieti
ENSPRNP00000019911	ENSPRNG00000010449	Parambassis_ranga
ENSDORP00000010251	ENSDORG00000010907	Dipodomys_ordii
ENSOCUP00000024769	ENSOCUG00000023452	Oryctolagus_cuniculus
ENSRBIP00000007479	ENSRBIG00000027646	Rhinopithecus_bieti
ENSCCAP00000013825	ENSCCAG00000024724	Cebus_capucinus_imitator
ENSPTEP00000037953	ENSPTEG00000035409	Piliocolobus_tephrosceles
ENSANAP00000008730	ENSANAG00000022370	Aotus_nancymaae
ENSMUGP00000027769	ENSMUGG00000023068	Meriones_unguiculatus
ENSMMUP00000010595	ENSMMUG00000008090	Macaca_mulatta
ENSCABP00000031158	ENSCABG00000022763	Chelonoidis_abingdonii
ENSFDAP00000012176	ENSFDAG00000019566	Fukomys_damarensis
ENSTSYP00000017002	ENSTSYG00000034566	Carlito_syrichta
ENSUPAP00010014198	ENSUPAG00010011414	Urocitellus_parryii
ENSMAUP00000019974	ENSMAUG00000018123	Mesocricetus_auratus
ENSBBBP00000018744	ENSBBBG00000011783	Bison_bison_bison
ENSSARP00000010046	ENSSARG00000011131	Sorex_araneus
ENSMNEP00000019717	ENSMNEG00000033700	Macaca_nemestrina
ENSNLEP00000044382	ENSNLEG00000033362	Nomascus_leucogenys
ENSMAUP00000011051	ENSMAUG00000011765	Mesocricetus_auratus
ENSCCEP00000007493	ENSCCEG00000007861	Cyanistes_caeruleus
MGP_SPRETEiJ_P0039150	MGP_SPRETEiJ_G0020408	Mus_spretus_strain_SPRET/EiJ
ENSDORP00000015995	ENSDORG00000028420	Dipodomys_ordii
ENSNGAP00000018341	ENSNGAG00000018509	Nannospalax_galili
ENSCGRP00015038200	ENSCGRG00015028557	Cricetulus_griseus_CriGri-PICR
ENSMOCP00000009420	ENSMOCG00000009574	Microtus_ochrogaster
ENSMUNP00000001498	ENSMUNG00000001279	Melopsittacus_undulatus
ENSCCAP00000031702	ENSCCAG00000033889	Cebus_capucinus_imitator
ENSANAP00000013470	ENSANAG00000024648	Aotus_nancymaae
ENSMOCP00000000522	ENSMOCG00000000415	Microtus_ochrogaster
ENSMMMP00000015291	ENSMMMG00000013638	Marmota_marmota_marmota
ENSTSYP00000017865	ENSTSYG00000035399	Carlito_syrichta
ENSFHEP00000005448	ENSFHEG00000006406	Fundulus_heteroclitus
ENSSLDP00000002444	ENSSLDG00000001953	Seriola_lalandi_dorsalis
MGP_SPRETEiJ_P0031496	MGP_SPRETEiJ_G0018062	Mus_spretus_strain_SPRET/EiJ
ENSODEP00000024715	ENSODEG00000018089	Octodon_degus
C53H9.1.1	WBGene00004441	Caenorhabditis_elegans_strain_N2
ENSPPRP00000024811	ENSPPRG00000015001	Panthera_pardus
ENSDORP00000019195	ENSDORG00000025549	Dipodomys_ordii
ENSANAP00000001791	ENSANAG00000015243	Aotus_nancymaae
ENSAOWP00000010210	ENSAOWG00000007039	Apteryx_owenii
ENSPTEP00000022909	ENSPTEG00000023746	Piliocolobus_tephrosceles	ENSPTET00000032858
ENSRBIP00000006304	ENSRBIG00000026408	Rhinopithecus_bieti
ENSGMOP00000009816	ENSGMOG00000009192	Gadus_morhua
ENSMUSP00000102870	ENSMUSG00000063316	Mus_musculus_strain_reference_(CL57BL6)
ENSJJAP00000003507	ENSJJAG00000006944	Jaculus_jaculus
ENSSDUP00000030101	ENSSDUG00000021698	Seriola_dumerili
ENSCSEP00000032589	ENSCSEG00000020910	Cynoglossus_semilaevis
ENSPCOP00000026576	ENSPCOG00000025683	Propithecus_coquereli
ENSACIP00000014086	ENSACIG00000010963	Amphilophus_citrinellus
ENSMFAP00000037353	ENSMFAG00000037912	Macaca_fascicularis
ENSPANP00000006330	ENSPANG00000008660	Papio_anubis
ENSSBOP00000030071	ENSSBOG00000031320	Saimiri_boliviensis_boliviensis
ENSPNAP00000037762	ENSPNAG00000029792	Pygocentrus_nattereri
ENSMNEP00000040364	ENSMNEG00000043073	Macaca_nemestrina
ENSDCDP00000029978	ENSDCDG00000021157	Denticeps_clupeoides
ENSNBRP00000003958	ENSNBRG00000003144	Neolamprologus_brichardi
ENSSBOP00000009524	ENSSBOG00000021637	Saimiri_boliviensis_boliviensis
ENSCGRP00000021626	ENSCGRG00000015693	Cricetulus_griseus_CriGri_1.0
ENSPPAP00000018228	ENSPPAG00000032238	Pan_paniscus
ENSMZEP00005002289	ENSMZEG00005001808	Maylandia_zebra
ENSOARP00000004674	ENSOARG00000004370	Ovis_aries
ENSBTAP00000023183	ENSBTAG00000017441	Bos_taurus
ENSPMJP00000002518	ENSPMJG00000002138	Parus_major
ENSTGEP00000010909	ENSTGEG00000008913	Theropithecus_gelada
ENSCATP00000007958	ENSCATG00000023593	Cercocebus_atys
ENSSBOP00000040658	ENSSBOG00000036344	Saimiri_boliviensis_boliviensis
ENSMOCP00000002673	ENSMOCG00000002119	Microtus_ochrogaster
ENSHHUP00000005931	ENSHHUG00000003595	Hucho_hucho
ENSMICP00000012950	ENSMICG00000014214	Microcebus_murinus
ENSMNEP00000015335	ENSMNEG00000031777	Macaca_nemestrina
ENSPPAP00000031242	ENSPPAG00000038553	Pan_paniscus
ENSPMAP00000006810	ENSPMAG00000006165	Petromyzon_marinus
ENSSBOP00000036188	ENSSBOG00000034234	Saimiri_boliviensis_boliviensis
ENSOCUP00000021758	ENSOCUG00000024462	Oryctolagus_cuniculus
ENSTGEP00000005375	ENSTGEG00000004475	Theropithecus_gelada
ENSBMUP00000025858	ENSBMUG00000019389	Bos_mutus
ENSCGRP00001009269	ENSCGRG00001011405	Cricetulus_griseus_CHOK1GS_HDv1
ENSPKIP00000011655	ENSPKIG00000018651	Paramormyrops_kingsleyae
ENSAPEP00000029130	ENSAPEG00000020713	Amphiprion_percula
FBpp0303780	FBgn0039359	Drosophila_melanogaster
ENSUPAP00010003248	ENSUPAG00010002680	Urocitellus_parryii
ENSODEP00000007747	ENSODEG00000005777	Octodon_degus
ENSUMAP00000007597	ENSUMAG00000005865	Ursus_maritimus
ENSMMMP00000005279	ENSMMMG00000004795	Marmota_marmota_marmota
ENSPTEP00000005717	ENSPTEG00000006629	Piliocolobus_tephrosceles	ENSPTET00000008813
ENSCGRP00001013121	ENSCGRG00001014341	Cricetulus_griseus_CHOK1GS_HDv1
ENSPTEP00000022940	ENSPTEG00000023771	Piliocolobus_tephrosceles	ENSPTET00000032892
ENSACLP00000033637	ENSACLG00000022793	Astatotilapia_calliptera
ENSECAP00000005495	ENSECAG00000007500	Equus_caballus
ENSVURP00010025777	ENSVURG00010019748	Vombatus_ursinus
ENSNGAP00000020311	ENSNGAG00000019847	Nannospalax_galili
ENSBSLP00000025921	ENSBSLG00000012904	Betta_splendens
ENSAOCP00000002207	ENSAOCG00000005310	Amphiprion_ocellaris
ENSCANP00000001297	ENSCANG00000004631	Colobus_angolensis_palliatus
ENSRNOP00000054699	ENSRNOG00000038041	Rattus_norvegicus
ENSDARP00000018737	ENSDARG00000015128	Danio_rerio
ENSCPRP00005011586	ENSCPRG00005008253	Crocodylus_porosus
ENSCATP00000027289	ENSCATG00000037028	Cercocebus_atys
ENSRNOP00000049416	ENSRNOG00000033603	Rattus_norvegicus
ENSBMUP00000018983	ENSBMUG00000014387	Bos_mutus
ENSSMAP00000012674	ENSSMAG00000007788	Scophthalmus_maximus
ENSMFAP00000014869	ENSMFAG00000030639	Macaca_fascicularis
ENSPCOP00000008901	ENSPCOG00000015768	Propithecus_coquereli
ENSMMOP00000016576	ENSMMOG00000012622	Mola_mola
ENSPCIP00000028771	ENSPCIG00000021486	Phascolarctos_cinereus
ENSVVUP00000019830	ENSVVUG00000014685	Vulpes_vulpes
ENSCINP00000028064	ENSCING00000016078	Ciona_intestinalis
ENSCSAVP00000012731	ENSCSAVG00000007473	Ciona_savignyi
ENSCAPP00000018035	ENSCAPG00000017536	Cavia_aperea
ENSCMIP00000010934	ENSCMIG00000005737	Callorhinchus_milii
ENSBBBP00000004334	ENSBBBG00000013253	Bison_bison_bison
ENSMOCP00000016452	ENSMOCG00000015347	Microtus_ochrogaster
ENSORLP00020012596	ENSORLG00020013510	Oryzias_latipes_ASM223471v1
ENSHBUP00000027379	ENSHBUG00000010546	Haplochromis_burtoni
ENSMOCP00000007530	ENSMOCG00000007361	Microtus_ochrogaster
ENSAMEP00000014872	ENSAMEG00000014113	Ailuropoda_melanoleuca
ENSCJAP00000040627	ENSCJAG00000021943	Callithrix_jacchus
ENSMSIP00000008025	ENSMSIG00000007112	Mus_spicilegus
ENSCLAP00000002433	ENSCLAG00000001763	Chinchilla_lanigera
ENSODEP00000026096	ENSODEG00000019467	Octodon_degus
ENSCGRP00015012027	ENSCGRG00015009245	Cricetulus_griseus_CriGri-PICR
ENSPNYP00000021568	ENSPNYG00000016287	Pundamilia_nyererei
ENSMAUP00000008039	ENSMAUG00000009558	Mesocricetus_auratus
ENSLACP00000007044	ENSLACG00000006251	Latimeria_chalumnae
ENSMLUP00000003749	ENSMLUG00000004119	Myotis_lucifugus
ENSACAP00000013293	ENSACAG00000013524	Anolis_carolinensis
ENSPTRP00000015712	ENSPTRG00000009232	Pan_troglodytes
ENSVURP00010023048	ENSVURG00010017664	Vombatus_ursinus
ENSMLEP00000007487	ENSMLEG00000027793	Mandrillus_leucophaeus
ENSGGOP00000034469	ENSGGOG00000036456	Gorilla_gorilla
ENSNLEP00000014451	ENSNLEG00000011901	Nomascus_leucogenys
ENSOGAP00000019685	ENSOGAG00000033609	Otolemur_garnettii
ENSSTOP00000018497	ENSSTOG00000020555	Ictidomys_tridecemlineatus
ENSMNEP00000000594	ENSMNEG00000002799	Macaca_nemestrina
ENSAPLP00000003601	ENSAPLG00000004107	Anas_platyrhynchos_platyrhynchos
ENSPANP00000009280	ENSPANG00000034974	Papio_anubis
ENSGGOP00000050549	ENSGGOG00000026039	Gorilla_gorilla
ENSCATP00000005117	ENSCATG00000017159	Cercocebus_atys
ENSPTEP00000018499	ENSPTEG00000019920	Piliocolobus_tephrosceles
ENSPEMP00000016614	ENSPEMG00000015793	Peromyscus_maniculatus_bairdii
ENSCJAP00000024000	ENSCJAG00000013067	Callithrix_jacchus
ENSONIP00000012232	ENSONIG00000009739	Oreochromis_niloticus
ENSOARP00000009963	ENSOARG00000009288	Ovis_aries
ENSNSUP00000007657	ENSNSUG00000006014	Notechis_scutatus
ENSTBEP00000010732	ENSTBEG00000012396	Tupaia_belangeri
ENSMNEP00000035427	ENSMNEG00000040875	Macaca_nemestrina
ENSLOCP00000015056	ENSLOCG00000012239	Lepisosteus_oculatus
ENSSSCP00000024028	ENSSSCG00000025507	Sus_scrofa_strain_reference
ENSNLEP00000022600	ENSNLEG00000018724	Nomascus_leucogenys
ENSSFOP00015033415	ENSSFOG00015021326	Scleropages_formosus
ENSCVAP00000012796	ENSCVAG00000015243	Cyprinodon_variegatus
ENSPVIP00000001094	ENSPVIG00000001020	Pogona_vitticeps
ENSCCAP00000013323	ENSCCAG00000024462	Cebus_capucinus_imitator
ENSMVIP00005005270	ENSMVIG00005004033	Manacus_vitellinus
ENSCAFP00000021561	ENSCAFG00000014630	Canis_lupus_familiaris
ENSPANP00000000053	ENSPANG00000012090	Papio_anubis
ENSECRP00000029695	ENSECRG00000020158	Erpetoichthys_calabaricus
ENSCGRP00000001619	ENSCGRG00000001229	Cricetulus_griseus_CriGri_1.0
ENSPSMP00000008427	ENSPSMG00000006202	Prolemur_simus
ENSRROP00000019673	ENSRROG00000033825	Rhinopithecus_roxellana
ENSCHIP00000021159	ENSCHIG00000019558	Capra_hircus
ENSCANP00000005149	ENSCANG00000017660	Colobus_angolensis_palliatus
ENSBIXP00005044126	ENSBIXG00005027907	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
YDR471W_mRNA	YDR471W	Saccharomyces_cerevisiae_strain_S288C
ENSCSAP00000018508	ENSCSAG00000018993	Chlorocebus_sabaeus
ENSLCAP00010031845	ENSLCAG00010014966	Lates_calcarifer
ENSMSIP00000030956	ENSMSIG00000025932	Mus_spicilegus
ENSFALP00000000798	ENSFALG00000000772	Ficedula_albicollis
ENSPSIP00000005318	ENSPSIG00000004952	Pelodiscus_sinensis
ENSVURP00010028178	ENSVURG00010021581	Vombatus_ursinus
ENSPPAP00000007957	ENSPPAG00000027207	Pan_paniscus
ENSELUP00000019795	ENSELUG00000019097	Esox_lucius
ENSCCNP00000027998	ENSCCNG00000027028	Castor_canadensis
ENSJJAP00000017095	ENSJJAG00000018753	Jaculus_jaculus
ENSTTRP00000011135	ENSTTRG00000011739	Tursiops_truncatus
ENSLCRP00005021531	ENSLCRG00005008726	Larimichthys_crocea
ENSLCRP00005021533	ENSLCRG00005008728	Larimichthys_crocea
ENSMAUP00000013093	ENSMAUG00000013218	Mesocricetus_auratus
ENSPANP00000010668	ENSPANG00000007082	Papio_anubis
ENSCHIP00000003631	ENSCHIG00000007771	Capra_hircus
ENSMLUP00000016752	ENSMLUG00000022308	Myotis_lucifugus
ENSCANP00000028815	ENSCANG00000037905	Colobus_angolensis_palliatus
ENSLACP00000008825	ENSLACG00000007797	Latimeria_chalumnae
ENSPMEP00000024912	ENSPMEG00000007552	Poecilia_mexicana
ENSTGUP00000002932	ENSTGUG00000002849	Taeniopygia_guttata
ENSEEUP00000001016	ENSEEUG00000001137	Erinaceus_europaeus
ENSSDAP00000011660	ENSSDAG00000010520	Spermophilus_dauricus
ENSSHAP00000014089	ENSSHAG00000012042	Sarcophilus_harrisii
ENSUAMP00000016493	ENSUAMG00000013135	Ursus_americanus
ENSMPUP00000009838	ENSMPUG00000009913	Mustela_putorius_furo
ENSPPYP00000013799	ENSPPYG00000012375	Pongo_abelii
ENSCCAP00000028642	ENSCCAG00000032311	Cebus_capucinus_imitator
ENSMAUP00000007878	ENSMAUG00000009437	Mesocricetus_auratus
ENSXETP00000034014	ENSXETG00000015640	Xenopus_tropicalis
ENSCCAP00000037683	ENSCCAG00000036687	Cebus_capucinus_imitator
ENSUPAP00010012691	ENSUPAG00010010297	Urocitellus_parryii
ENSPCAP00000012345	ENSPCAG00000013249	Procavia_capensis
ENSCHOP00000005672	ENSCHOG00000006413	Choloepus_hoffmanni
ENSANAP00000027590	ENSANAG00000031651	Aotus_nancymaae
ENSCJPP00005005723	ENSCJPG00005005426	Coturnix_japonica
ENSJHYP00000011692	ENSJHYG00000009110	Junco_hyemalis
ENSLAFP00000028320	ENSLAFG00000026294	Loxodonta_africana
ENSNVIP00000017574	ENSNVIG00000013758	Neovison_vison
ENSRBIP00000011655	ENSRBIG00000029716	Rhinopithecus_bieti
ENSEASP00005014477	ENSEASG00005010068	Equus_asinus_asinus
ENSPTIP00000019049	ENSPTIG00000016975	Panthera_tigris_altaica
ENSHCOP00000021257	ENSHCOG00000007922	Hippocampus_comes
ENSLAFP00000018364	ENSLAFG00000029946	Loxodonta_africana
ENSODEP00000025678	ENSODEG00000018967	Octodon_degus
ENSJJAP00000010189	ENSJJAG00000013851	Jaculus_jaculus
ENSMOCP00000007487	ENSMOCG00000007320	Microtus_ochrogaster
ENSNGAP00000001583	ENSNGAG00000001174	Nannospalax_galili
ENSMUGP00000026203	ENSMUGG00000021844	Meriones_unguiculatus
ENSORLP00000001908	ENSORLG00000001539	Oryzias_latipes_ASM223467v1
ENSCCNP00000029581	ENSCCNG00000028336	Castor_canadensis
ENSMEUP00000006460	ENSMEUG00000007079	Notamacropus_eugenii
ENSPTRP00000065733	ENSPTRG00000046466	Pan_troglodytes
ENSAMEP00000000216	ENSAMEG00000000200	Ailuropoda_melanoleuca
ENSPPRP00000015118	ENSPPRG00000007806	Panthera_pardus
ENSPTEP00000027236	ENSPTEG00000027119	Piliocolobus_tephrosceles
ENSGAGP00000010329	ENSGAGG00000008097	Gopherus_agassizii
ENSRNOP00000054497	ENSRNOG00000060888	Rattus_norvegicus
ENSMLEP00000007578	ENSMLEG00000027859	Mandrillus_leucophaeus
ENSTNIP00000000797	ENSTNIG00000011270	Tetraodon_nigroviridis
ENSVURP00010030961	ENSVURG00010023678	Vombatus_ursinus
ENSGAFP00000016061	ENSGAFG00000010862	Gambusia_affinis
ENSMLEP00000006041	ENSMLEG00000025786	Mandrillus_leucophaeus
ENSHGLP00000023673	ENSHGLG00000016890	Heterocephalus_glaber_HetGla_female_1.0
ENSRBIP00000040058	ENSRBIG00000043463	Rhinopithecus_bieti
ENSCGRP00000005577	ENSCGRG00000004084	Cricetulus_griseus_CriGri_1.0
ENSKMAP00000010024	ENSKMAG00000007539	Kryptolebias_marmoratus
ENSCGOP00000023553	ENSCGOG00000011170	Cottoperca_gobio
ENSPPRP00000015747	ENSPPRG00000008260	Panthera_pardus
ENSEBUP00000001803	ENSEBUG00000001489	Eptatretus_burgeri
ENSGWIP00000050444	ENSGWIG00000024514	Gouania_willdenowi
ENSCCNP00000012442	ENSCCNG00000012920	Castor_canadensis
ENSGALP00000038957	ENSGALG00000002837	Gallus_gallus
ENSIPUP00000014778	ENSIPUG00000010054	Ictalurus_punctatus
ENSAMXP00000039780	ENSAMXG00000039330	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSTSYP00000002885	ENSTSYG00000003167	Carlito_syrichta
ENSAMEP00000020930	ENSAMEG00000019873	Ailuropoda_melanoleuca
ENSCPGP00000001233	ENSCPGG00000000911	Calidris_pygmaea
ENSJJAP00000016532	ENSJJAG00000018360	Jaculus_jaculus
ENSTSYP00000023764	ENSTSYG00000034602	Carlito_syrichta
ENSTSYP00000019135	ENSTSYG00000035305	Carlito_syrichta
ENSGACP00000019341	ENSGACG00000014635	Gasterosteus_aculeatus
ENSPTEP00000030688	ENSPTEG00000029840	Piliocolobus_tephrosceles
MGP_PahariEiJ_P0036793	MGP_PahariEiJ_G0018349	Mus_pahari_strain_PAHARI_EIJ
ENSAHAP00000012625	ENSAHAG00000009094	Apteryx_haastii
ENSPANP00000010766	ENSPANG00000033165	Papio_anubis
ENSAMEP00000020301	ENSAMEG00000019255	Ailuropoda_melanoleuca
ENSPPAP00000010175	ENSPPAG00000028314	Pan_paniscus
ENSMAUP00000002327	ENSMAUG00000001893	Mesocricetus_auratus
ENSMUGP00000028645	ENSMUGG00000023752	Meriones_unguiculatus
ENSFCAP00000020366	ENSFCAG00000023425	Felis_catus
ENSMOCP00000002946	ENSMOCG00000002347	Microtus_ochrogaster
ENSCCAP00000021359	ENSCCAG00000028506	Cebus_capucinus_imitator
ENSNLEP00000032727	ENSNLEG00000028472	Nomascus_leucogenys
ENSCAPP00000005041	ENSCAPG00000007457	Cavia_aperea
ENSVVUP00000010788	ENSVVUG00000007962	Vulpes_vulpes
ENSRNOP00000060629	ENSRNOG00000042782	Rattus_norvegicus
ENSCHIP00000023848	ENSCHIG00000021262	Capra_hircus
ENSOCUP00000003355	ENSOCUG00000003872	Oryctolagus_cuniculus
ENSVURP00010004110	ENSVURG00010003296	Vombatus_ursinus
