ENSCPBP00000035431	ENSCPBG00000024685	Chrysemys_picta_bellii
ENSUPAP00010020836	ENSUPAG00010016515	Urocitellus_parryii
ENSSTOP00000030082	ENSSTOG00000001063	Ictidomys_tridecemlineatus
ENSMMMP00000005429	ENSMMMG00000004896	Marmota_marmota_marmota
MGP_SPRETEiJ_P0077367	MGP_SPRETEiJ_G0029542	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000087073	ENSMUSG00000068329	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000037922	ENSMSIG00000031590	Mus_spicilegus
MGP_CAROLIEiJ_P0074473	MGP_CAROLIEiJ_G0028536	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0050545	MGP_PahariEiJ_G0022271	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000030076	ENSRNOG00000022448	Rattus_norvegicus
ENSMUGP00000007559	ENSMUGG00000006886	Meriones_unguiculatus
ENSMUGP00000007413	ENSMUGG00000006791	Meriones_unguiculatus
ENSPEMP00000016096	ENSPEMG00000015428	Peromyscus_maniculatus_bairdii
ENSMOCP00000004324	ENSMOCG00000003555	Microtus_ochrogaster
ENSCGRP00001000414	ENSCGRG00001000338	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000019968	ENSCGRG00000014539	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015019073	ENSCGRG00015014646	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000011420	ENSMAUG00000012010	Mesocricetus_auratus
ENSNGAP00000021393	ENSNGAG00000020588	Nannospalax_galili
ENSJJAP00000022671	ENSJJAG00000022663	Jaculus_jaculus
ENSODEP00000015810	ENSODEG00000011661	Octodon_degus
ENSCLAP00000010245	ENSCLAG00000007086	Chinchilla_lanigera
ENSCPOP00000027585	ENSCPOG00000012732	Cavia_porcellus
ENSHGLP00100022341	ENSHGLG00100016436	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000013627	ENSHGLG00000009744	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000008598	ENSFDAG00000016824	Fukomys_damarensis
ENSOCUP00000013232	ENSOCUG00000015403	Oryctolagus_cuniculus
ENSOPRP00000015805	ENSOPRG00000017316	Ochotona_princeps
ENSTBEP00000008971	ENSTBEG00000010381	Tupaia_belangeri
ENSCHIP00000010052	ENSCHIG00000012698	Capra_hircus
ENSOARP00000013708	ENSOARG00000012801	Ovis_aries
ENSBIXP00000035895	ENSBIXG00000019235	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005031157	ENSBIXG00005000462	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000026804	ENSBTAG00000020124	Bos_taurus
ENSBMUP00000017554	ENSBMUG00000013232	Bos_mutus
ENSBBBP00000025512	ENSBBBG00000005606	Bison_bison_bison
ENSTTRP00000012074	ENSTTRG00000012727	Tursiops_truncatus
ENSSSCP00000039563	ENSSSCG00000039882	Sus_scrofa_strain_reference
ENSPVAP00000013179	ENSPVAG00000013974	Pteropus_vampyrus
ENSUAMP00000028064	ENSUAMG00000021686	Ursus_americanus
ENSUMAP00000001932	ENSUMAG00000001761	Ursus_maritimus
ENSAMEP00000018142	ENSAMEG00000017172	Ailuropoda_melanoleuca
ENSNVIP00000025974	ENSNVIG00000020077	Neovison_vison
ENSMPUP00000008075	ENSMPUG00000008134	Mustela_putorius_furo
ENSCAFP00020017713	ENSCAFG00020014141	Canis_lupus_dingo
ENSCAFP00000012325	ENSCAFG00000008388	Canis_lupus_familiaris
ENSVVUP00000005305	ENSVVUG00000004163	Vulpes_vulpes
ENSPTIP00000021977	ENSPTIG00000018947	Panthera_tigris_altaica
ENSPPRP00000015287	ENSPPRG00000007923	Panthera_pardus
ENSFCAP00000006637	ENSFCAG00000007157	Felis_catus
ENSECAP00000000520	ENSECAG00000000517	Equus_caballus
ENSEASP00005015279	ENSEASG00005010665	Equus_asinus_asinus
ENSLAFP00000015400	ENSLAFG00000018377	Loxodonta_africana
ENSPCAP00000015881	ENSPCAG00000016975	Procavia_capensis
ENSETEP00000009652	ENSETEG00000011896	Echinops_telfairi
ENSDNOP00000015442	ENSDNOG00000019910	Dasypus_novemcinctus
ENSSARP00000009243	ENSSARG00000010227	Sorex_araneus
ENSVURP00010026511	ENSVURG00010020264	Vombatus_ursinus
ENSPCIP00000054776	ENSPCIG00000006343	Phascolarctos_cinereus
ENSMEUP00000012784	ENSMEUG00000014005	Notamacropus_eugenii
ENSMODP00000045917	ENSMODG00000004817	Monodelphis_domestica
ENSXETP00000011657	ENSXETG00000015475	Xenopus_tropicalis
ENSLACP00000013119	ENSLACG00000011553	Latimeria_chalumnae
ENSXMAP00000013471	ENSXMAG00000013438	Xiphophorus_maculatus
ENSXCOP00000011228	ENSXCOG00000007548	Xiphophorus_couchianus
ENSGAFP00000005857	ENSGAFG00000003980	Gambusia_affinis
ENSPFOP00000007836	ENSPFOG00000007853	Poecilia_formosa
ENSPMEP00000007785	ENSPMEG00000009457	Poecilia_mexicana
ENSPLAP00000011806	ENSPLAG00000014993	Poecilia_latipinna
ENSPREP00000023657	ENSPREG00000015652	Poecilia_reticulata
ENSFHEP00000006716	ENSFHEG00000007809	Fundulus_heteroclitus
ENSCVAP00000008750	ENSCVAG00000010605	Cyprinodon_variegatus
ENSKMAP00000008298	ENSKMAG00000006225	Kryptolebias_marmoratus
ENSORLP00020009084	ENSORLG00020009989	Oryzias_latipes_ASM223471v1
ENSORLP00000019645	ENSORLG00000015688	Oryzias_latipes_ASM223467v1
ENSORLP00015027001	ENSORLG00015008792	Oryzias_latipes_ASM223469v1
ENSOMEP00000005927	ENSOMEG00000006955	Oryzias_melastigma
ENSGWIP00000005175	ENSGWIG00000002753	Gouania_willdenowi
ENSTRUP00000051491	ENSTRUG00000012405	Takifugu_rubripes
ENSTNIP00000020475	ENSTNIG00000017337	Tetraodon_nigroviridis
ENSAOCP00000022441	ENSAOCG00000007923	Amphiprion_ocellaris
ENSAPEP00000031706	ENSAPEG00000022081	Amphiprion_percula
ENSAPOP00000012944	ENSAPOG00000015676	Acanthochromis_polyacanthus
ENSSPAP00000017358	ENSSPAG00000013097	Stegastes_partitus
ENSPRNP00000028362	ENSPRNG00000014158	Parambassis_ranga
ENSATEP00000022312	ENSATEG00000015489	Anabas_testudineus
ENSBSLP00000050937	ENSBSLG00000024188	Betta_splendens
ENSMALP00000013611	ENSMALG00000009631	Monopterus_albus
ENSLCAP00010053459	ENSLCAG00010024856	Lates_calcarifer
ENSSMAP00000002254	ENSSMAG00000001408	Scophthalmus_maximus
ENSSLDP00000002336	ENSSLDG00000001902	Seriola_lalandi_dorsalis
ENSSDUP00000026803	ENSSDUG00000019431	Seriola_dumerili
ENSMMOP00000015909	ENSMMOG00000012046	Mola_mola
ENSLBEP00000036037	ENSLBEG00000026999	Labrus_bergylta
ENSCGOP00000010769	ENSCGOG00000005327	Cottoperca_gobio
ENSLCRP00005040449	ENSLCRG00005015614	Larimichthys_crocea
ENSGACP00000011279	ENSGACG00000008533	Gasterosteus_aculeatus
ENSHCOP00000009831	ENSHCOG00000012332	Hippocampus_comes
ENSHBUP00000035260	ENSHBUG00000023320	Haplochromis_burtoni
ENSPNYP00000029033	ENSPNYG00000021883	Pundamilia_nyererei
ENSACLP00000029604	ENSACLG00000020061	Astatotilapia_calliptera
ENSMZEP00005009636	ENSMZEG00005007298	Maylandia_zebra
ENSNBRP00000012603	ENSNBRG00000009757	Neolamprologus_brichardi
ENSONIP00000025334	ENSONIG00000020111	Oreochromis_niloticus
ENSACIP00000031127	ENSACIG00000024052	Amphilophus_citrinellus
ENSMAMP00000002289	ENSMAMG00000001607	Mastacembelus_armatus
ENSCSEP00000002364	ENSCSEG00000001584	Cynoglossus_semilaevis
ENSPMGP00000022384	ENSPMGG00000018099	Periophthalmus_magnuspinnatus
ENSGMOP00000011674	ENSGMOG00000010924	Gadus_morhua
ENSHHUP00000076165	ENSHHUG00000044589	Hucho_hucho
ENSELUP00000026213	ENSELUG00000002001	Esox_lucius
ENSEEEP00000031127	ENSEEEG00000014890	Electrophorus_electricus
ENSIPUP00000008863	ENSIPUG00000006064	Ictalurus_punctatus
ENSAMXP00000042636	ENSAMXG00000040003	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005015034	ENSAMXG00005007889	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000012641	ENSPNAG00000018421	Pygocentrus_nattereri
ENSDARP00000154107	ENSDARG00000116494	Danio_rerio
ENSDARP00000149105	ENSDARG00000115120	Danio_rerio
ENSDARP00000120130	ENSDARG00000094236	Danio_rerio
ENSDARP00000120197	ENSDARG00000092380	Danio_rerio
ENSDARP00000121738	ENSDARG00000094741	Danio_rerio
ENSDARP00000114619	ENSDARG00000070138	Danio_rerio
ENSDARP00000117715	ENSDARG00000094995	Danio_rerio
ENSDARP00000117493	ENSDARG00000095687	Danio_rerio
ENSDARP00000114623	ENSDARG00000092133	Danio_rerio
ENSDARP00000138559	ENSDARG00000092202	Danio_rerio
ENSDARP00000113839	ENSDARG00000094878	Danio_rerio
ENSDARP00000118211	ENSDARG00000094749	Danio_rerio
ENSDARP00000117917	ENSDARG00000094403	Danio_rerio
ENSDARP00000101582	ENSDARG00000095314	Danio_rerio
ENSDARP00000122436	ENSDARG00000093005	Danio_rerio
ENSDARP00000117525	ENSDARG00000092061	Danio_rerio
ENSDARP00000113614	ENSDARG00000095545	Danio_rerio
ENSDARP00000117169	ENSDARG00000069909	Danio_rerio
ENSDARP00000128629	ENSDARG00000092094	Danio_rerio
ENSDARP00000128099	ENSDARG00000076713	Danio_rerio
ENSDARP00000092896	ENSDARG00000115106	Danio_rerio
ENSDARP00000124506	ENSDARG00000111633	Danio_rerio
ENSDARP00000152745	ENSDARG00000114913	Danio_rerio
ENSDARP00000115532	ENSDARG00000092625	Danio_rerio
ENSDARP00000101935	ENSDARG00000088743	Danio_rerio
ENSCHAP00000026195	ENSCHAG00000012680	Clupea_harengus
ENSDCDP00000050476	ENSDCDG00000030763	Denticeps_clupeoides
ENSSFOP00015015282	ENSSFOG00015009425	Scleropages_formosus
ENSPKIP00000013164	ENSPKIG00000000701	Paramormyrops_kingsleyae
ENSLOCP00000002449	ENSLOCG00000002104	Lepisosteus_oculatus
ENSECRP00000023258	ENSECRG00000015749	Erpetoichthys_calabaricus
ENSCMIP00000004635	ENSCMIG00000002753	Callorhinchus_milii
ENSCMIP00000001534	ENSCMIG00000000974	Callorhinchus_milii
ENSXCOP00000016449	ENSXCOG00000012412	Xiphophorus_couchianus
ENSEBUP00000015329	ENSEBUG00000009619	Eptatretus_burgeri
FBpp0303078	FBgn0038233	Drosophila_melanogaster
