ENSAOWP00000018332	ENSAOWG00000012504	Apteryx_owenii
ENSCPBP00000011177	ENSCPBG00000005140	Chrysemys_picta_bellii
ENSPVIP00000024963	ENSPVIG00000018773	Pogona_vitticeps
ENSACAP00000016216	ENSACAG00000016489	Anolis_carolinensis
ENSSMRP00000009282	ENSSMRG00000007413	Salvator_merianae
ENSNSUP00000013494	ENSNSUG00000010022	Notechis_scutatus
ENSSMRP00000009264	ENSSMRG00000007401	Salvator_merianae
ENSSPUP00000013772	ENSSPUG00000010606	Sphenodon_punctatus
ENSMICP00000050430	ENSMICG00000016696	Microcebus_murinus
ENSOGAP00000017213	ENSOGAG00000030119	Otolemur_garnettii
ENSCGRP00000013380	ENSCGRG00000009719	Cricetulus_griseus_CriGri_1.0
ENSOCUP00000010474	ENSOCUG00000012166	Oryctolagus_cuniculus
ENSP00000329219	ENSG00000184922	Homo_sapiens
ENSGGOP00000035875	ENSGGOG00000004528	Gorilla_gorilla
ENSPTRP00000015809	ENSPTRG00000009300	Pan_troglodytes
ENSPPAP00000031169	ENSPPAG00000038514	Pan_paniscus
ENSNLEP00000006089	ENSNLEG00000005025	Nomascus_leucogenys
ENSRROP00000044059	ENSRROG00000045028	Rhinopithecus_roxellana
ENSMNEP00000022627	ENSMNEG00000034963	Macaca_nemestrina
ENSMFAP00000020755	ENSMFAG00000033275	Macaca_fascicularis
ENSMMUP00000071085	ENSMMUG00000007859	Macaca_mulatta
ENSCATP00000026716	ENSCATG00000036757	Cercocebus_atys
ENSMLEP00000010917	ENSMLEG00000029613	Mandrillus_leucophaeus
ENSPANP00000020837	ENSPANG00000021231	Papio_anubis
ENSTGEP00000021052	ENSTGEG00000016951	Theropithecus_gelada
ENSCSAP00000000048	ENSCSAG00000003675	Chlorocebus_sabaeus
ENSCANP00000007462	ENSCANG00000024287	Colobus_angolensis_palliatus
ENSRBIP00000005505	ENSRBIG00000024240	Rhinopithecus_bieti
ENSPTEP00000022829	ENSPTEG00000023669	Piliocolobus_tephrosceles
ENSSBOP00000027652	ENSSBOG00000030224	Saimiri_boliviensis_boliviensis
ENSCJAP00000023385	ENSCJAG00000012745	Callithrix_jacchus
ENSCCAP00000027326	ENSCCAG00000031455	Cebus_capucinus_imitator
ENSANAP00000023832	ENSANAG00000029656	Aotus_nancymaae
ENSTSYP00000013718	ENSTSYG00000035173	Carlito_syrichta
ENSPSMP00000021549	ENSPSMG00000015220	Prolemur_simus
ENSPCOP00000003763	ENSPCOG00000011242	Propithecus_coquereli
ENSJJAP00000016625	ENSJJAG00000018384	Jaculus_jaculus
ENSECAP00000040757	ENSECAG00000022527	Equus_caballus
ENSMLUP00000005084	ENSMLUG00000005560	Myotis_lucifugus
ENSBIXP00005021487	ENSBIXG00005007626	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000033130	ENSBIXG00000007945	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000001953	ENSBMUG00000001572	Bos_mutus
ENSBTAP00000065770	ENSBTAG00000004196	Bos_taurus
ENSBBBP00000024673	ENSBBBG00000019679	Bison_bison_bison
ENSCHIP00000023142	ENSCHIG00000020799	Capra_hircus
ENSOARP00000010714	ENSOARG00000009972	Ovis_aries
ENSSSCP00000048311	ENSSSCG00000017333	Sus_scrofa_strain_reference
ENSPPRP00000005075	ENSPPRG00000000998	Panthera_pardus
ENSPTIP00000022704	ENSPTIG00000019405	Panthera_tigris_altaica
ENSMPUP00000008555	ENSMPUG00000008624	Mustela_putorius_furo
ENSPCAP00000012346	ENSPCAG00000013126	Procavia_capensis
ENSETEP00000011449	ENSETEG00000014102	Echinops_telfairi
ENSDNOP00000022464	ENSDNOG00000024936	Dasypus_novemcinctus
ENSCCNP00000022881	ENSCCNG00000022386	Castor_canadensis
ENSDORP00000008707	ENSDORG00000009265	Dipodomys_ordii
ENSMSIP00000033024	ENSMSIG00000027647	Mus_spicilegus
ENSMUSP00000046296	ENSMUSG00000055805	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0031811	MGP_SPRETEiJ_G0018118	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0030370	MGP_CAROLIEiJ_G0017275	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0037089	MGP_PahariEiJ_G0018405	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000070794	ENSRNOG00000003207	Rattus_norvegicus
ENSMUGP00000006186	ENSMUGG00000005335	Meriones_unguiculatus
ENSPEMP00000029510	ENSPEMG00000000527	Peromyscus_maniculatus_bairdii
ENSMOCP00000007394	ENSMOCG00000007180	Microtus_ochrogaster
ENSCGRP00001022062	ENSCGRG00001020679	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015038125	ENSCGRG00015026422	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000025646	ENSMAUG00000022107	Mesocricetus_auratus
ENSNGAP00000018910	ENSNGAG00000018866	Nannospalax_galili
ENSSTOP00000019478	ENSSTOG00000029149	Ictidomys_tridecemlineatus
ENSSDAP00000016701	ENSSDAG00000014603	Spermophilus_dauricus
ENSUPAP00010001482	ENSUPAG00010000986	Urocitellus_parryii
ENSMMMP00000002719	ENSMMMG00000002279	Marmota_marmota_marmota
ENSCLAP00000023530	ENSCLAG00000016137	Chinchilla_lanigera
ENSODEP00000024712	ENSODEG00000018088	Octodon_degus
ENSCPOP00000016339	ENSCPOG00000024625	Cavia_porcellus
ENSCAPP00000001280	ENSCAPG00000002301	Cavia_aperea
ENSHGLP00000012261	ENSHGLG00000008766	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100011070	ENSHGLG00100008235	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000012798	ENSFDAG00000020143	Fukomys_damarensis
ENSOPRP00000011328	ENSOPRG00000012398	Ochotona_princeps
ENSPPYP00000009337	ENSPPYG00000008309	Pongo_abelii
ENSPVAP00000012370	ENSPVAG00000013116	Pteropus_vampyrus
ENSEEUP00000000184	ENSEEUG00000000210	Erinaceus_europaeus
ENSEASP00005015055	ENSEASG00005010491	Equus_asinus_asinus
ENSUAMP00000031336	ENSUAMG00000023607	Ursus_americanus
ENSUMAP00000020469	ENSUMAG00000014569	Ursus_maritimus
ENSAMEP00000019454	ENSAMEG00000018405	Ailuropoda_melanoleuca
ENSNVIP00000029632	ENSNVIG00000022822	Neovison_vison
ENSCAFP00000039226	ENSCAFG00000013819	Canis_lupus_familiaris
ENSCAFP00020011295	ENSCAFG00020005840	Canis_lupus_dingo
ENSVVUP00000025011	ENSVVUG00000018330	Vulpes_vulpes
ENSFCAP00000029527	ENSFCAG00000000797	Felis_catus
ENSTTRP00000005948	ENSTTRG00000006287	Tursiops_truncatus
ENSLAFP00000029394	ENSLAFG00000023294	Loxodonta_africana
ENSVURP00010011616	ENSVURG00010008983	Vombatus_ursinus
ENSPCIP00000019769	ENSPCIG00000015073	Phascolarctos_cinereus
ENSMEUP00000009435	ENSMEUG00000010322	Notamacropus_eugenii
ENSMODP00000032610	ENSMODG00000011181	Monodelphis_domestica
ENSSHAP00000013284	ENSSHAG00000011358	Sarcophilus_harrisii
ENSOANP00000019564	ENSOANG00000012364	Ornithorhynchus_anatinus
ENSOANP00000028823	ENSOANG00000022568	Ornithorhynchus_anatinus
ENSXETP00000030407	ENSXETG00000011806	Xenopus_tropicalis
ENSLACP00000004874	ENSLACG00000004332	Latimeria_chalumnae
ENSCSEP00000017986	ENSCSEG00000011523	Cynoglossus_semilaevis
ENSPMGP00000018377	ENSPMGG00000015002	Periophthalmus_magnuspinnatus
ENSLBEP00000017996	ENSLBEG00000013813	Labrus_bergylta
ENSLBEP00000011739	ENSLBEG00000009023	Labrus_bergylta
ENSSDUP00000007747	ENSSDUG00000005640	Seriola_dumerili
ENSSLDP00000027755	ENSSLDG00000021527	Seriola_lalandi_dorsalis
ENSSMAP00000017725	ENSSMAG00000010833	Scophthalmus_maximus
ENSMALP00000024978	ENSMALG00000017377	Monopterus_albus
ENSMAMP00000012123	ENSMAMG00000008207	Mastacembelus_armatus
ENSATEP00000014181	ENSATEG00000009891	Anabas_testudineus
ENSLCAP00010033585	ENSLCAG00010015674	Lates_calcarifer
ENSCGOP00000035598	ENSCGOG00000016150	Cottoperca_gobio
ENSTRUP00000014744	ENSTRUG00000006067	Takifugu_rubripes
ENSTNIP00000014815	ENSTNIG00000011858	Tetraodon_nigroviridis
ENSMMOP00000004341	ENSMMOG00000003456	Mola_mola
ENSLCRP00005051871	ENSLCRG00005019414	Larimichthys_crocea
ENSGACP00000005804	ENSGACG00000004388	Gasterosteus_aculeatus
ENSBSLP00000044964	ENSBSLG00000021383	Betta_splendens
ENSXMAP00000016936	ENSXMAG00000016886	Xiphophorus_maculatus	ENSXMAT00000016960
ENSGAFP00000015858	ENSGAFG00000010725	Gambusia_affinis	ENSGAFT00000016012
ENSXCOP00000005287	ENSXCOG00000004141	Xiphophorus_couchianus	ENSXCOT00000005348
ENSPMEP00000034068	ENSPMEG00000023002	Poecilia_mexicana	ENSPMET00000029451
ENSPFOP00000027832	ENSPFOG00000012821	Poecilia_formosa	ENSPFOT00000024316
ENSPLAP00000005658	ENSPLAG00000007762	Poecilia_latipinna	ENSPLAT00000007581
ENSPREP00000012572	ENSPREG00000008532	Poecilia_reticulata	ENSPRET00000012705
ENSFHEP00000009232	ENSFHEG00000010491	Fundulus_heteroclitus	ENSFHET00000000847
ENSCVAP00000009769	ENSCVAG00000011802	Cyprinodon_variegatus	ENSCVAT00000016279
ENSKMAP00000025999	ENSKMAG00000019267	Kryptolebias_marmoratus	ENSKMAT00000026325
ENSOMEP00000018483	ENSOMEG00000020231	Oryzias_melastigma
ENSORLP00015014853	ENSORLG00015015762	Oryzias_latipes_ASM223469v1
ENSACLP00000032341	ENSACLG00000021859	Astatotilapia_calliptera
ENSMZEP00005012214	ENSMZEG00005009159	Maylandia_zebra
ENSPNYP00000027069	ENSPNYG00000020402	Pundamilia_nyererei
ENSHBUP00000002287	ENSHBUG00000000076	Haplochromis_burtoni
ENSNBRP00000031357	ENSNBRG00000023824	Neolamprologus_brichardi
ENSONIP00000022809	ENSONIG00000018104	Oreochromis_niloticus
ENSACIP00000016406	ENSACIG00000012765	Amphilophus_citrinellus
ENSAPEP00000019621	ENSAPEG00000013975	Amphiprion_percula
ENSAOCP00000022097	ENSAOCG00000007367	Amphiprion_ocellaris
ENSAPOP00000006506	ENSAPOG00000008376	Acanthochromis_polyacanthus
ENSSPAP00000014457	ENSSPAG00000010897	Stegastes_partitus
ENSGWIP00000034783	ENSGWIG00000018026	Gouania_willdenowi
ENSGMOP00000008446	ENSGMOG00000007884	Gadus_morhua
ENSHHUP00000034992	ENSHHUG00000022042	Hucho_hucho
ENSHHUP00000071095	ENSHHUG00000041632	Hucho_hucho
ENSELUP00000006543	ENSELUG00000007411	Esox_lucius
ENSDCDP00000007896	ENSDCDG00000004062	Denticeps_clupeoides
ENSCHAP00000053574	ENSCHAG00000021721	Clupea_harengus
ENSAMXP00000020261	ENSAMXG00000019668	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005006703	ENSAMXG00005003928	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000028559	ENSPNAG00000014303	Pygocentrus_nattereri
ENSEEEP00000001615	ENSEEEG00000001032	Electrophorus_electricus
ENSIPUP00000000358	ENSIPUG00000000282	Ictalurus_punctatus
ENSDARP00000132302	ENSDARG00000104263	Danio_rerio
ENSSFOP00015006929	ENSSFOG00015004585	Scleropages_formosus
ENSPKIP00000011162	ENSPKIG00000025578	Paramormyrops_kingsleyae
ENSBSLP00000003448	ENSBSLG00000001855	Betta_splendens
ENSGACP00000018773	ENSGACG00000014208	Gasterosteus_aculeatus
ENSSMAP00000010097	ENSSMAG00000006213	Scophthalmus_maximus
ENSCSEP00000033299	ENSCSEG00000021373	Cynoglossus_semilaevis
ENSTRUP00000036986	ENSTRUG00000014461	Takifugu_rubripes
ENSTNIP00000014638	ENSTNIG00000011687	Tetraodon_nigroviridis
ENSLCRP00005009546	ENSLCRG00005004002	Larimichthys_crocea
ENSLBEP00000030577	ENSLBEG00000023047	Labrus_bergylta
ENSCGOP00000005093	ENSCGOG00000002543	Cottoperca_gobio
ENSMMOP00000027099	ENSMMOG00000020501	Mola_mola
ENSAPEP00000024135	ENSAPEG00000017100	Amphiprion_percula
ENSAOCP00000013282	ENSAOCG00000017898	Amphiprion_ocellaris
ENSAPOP00000034357	ENSAPOG00000023580	Acanthochromis_polyacanthus
ENSAPOP00000028737	ENSAPOG00000014189	Acanthochromis_polyacanthus
ENSSPAP00000015341	ENSSPAG00000011526	Stegastes_partitus
ENSMZEP00005030348	ENSMZEG00005022615	Maylandia_zebra
ENSACLP00000005792	ENSACLG00000003867	Astatotilapia_calliptera
ENSHBUP00000001366	ENSHBUG00000002557	Haplochromis_burtoni
ENSPNYP00000012606	ENSPNYG00000009539	Pundamilia_nyererei
ENSNBRP00000021629	ENSNBRG00000016522	Neolamprologus_brichardi
ENSONIP00000001606	ENSONIG00000001273	Oreochromis_niloticus
ENSACIP00000015500	ENSACIG00000011998	Amphilophus_citrinellus
ENSXMAP00000013860	ENSXMAG00000013824	Xiphophorus_maculatus
ENSXCOP00000022030	ENSXCOG00000016444	Xiphophorus_couchianus
ENSGAFP00000026899	ENSGAFG00000018174	Gambusia_affinis
ENSPFOP00000014291	ENSPFOG00000014249	Poecilia_formosa
ENSPLAP00000000246	ENSPLAG00000001048	Poecilia_latipinna
ENSPMEP00000034690	ENSPMEG00000024093	Poecilia_mexicana
ENSPREP00000013537	ENSPREG00000009204	Poecilia_reticulata
ENSFHEP00000024564	ENSFHEG00000006226	Fundulus_heteroclitus
ENSCVAP00000019179	ENSCVAG00000022514	Cyprinodon_variegatus
ENSKMAP00000024455	ENSKMAG00000018106	Kryptolebias_marmoratus
ENSORLP00020006081	ENSORLG00020006916	Oryzias_latipes_ASM223471v1
ENSORLP00000005641	ENSORLG00000004491	Oryzias_latipes_ASM223467v1
ENSORLP00015019091	ENSORLG00015020204	Oryzias_latipes_ASM223469v1
ENSOMEP00000036148	ENSOMEG00000023728	Oryzias_melastigma
ENSGWIP00000024565	ENSGWIG00000013023	Gouania_willdenowi
ENSPRNP00000017891	ENSPRNG00000008491	Parambassis_ranga
ENSMALP00000006243	ENSMALG00000004442	Monopterus_albus
ENSMAMP00000001789	ENSMAMG00000001211	Mastacembelus_armatus
ENSATEP00000004104	ENSATEG00000002884	Anabas_testudineus
ENSSDUP00000024183	ENSSDUG00000017577	Seriola_dumerili
ENSSLDP00000010779	ENSSLDG00000008586	Seriola_lalandi_dorsalis
ENSLCAP00010014617	ENSLCAG00010006929	Lates_calcarifer
ENSHCOP00000026452	ENSHCOG00000017396	Hippocampus_comes
ENSHCOP00000026423	ENSHCOG00000017387	Hippocampus_comes
ENSPMGP00000000474	ENSPMGG00000000445	Periophthalmus_magnuspinnatus
ENSGMOP00000005709	ENSGMOG00000005334	Gadus_morhua
ENSHHUP00000089667	ENSHHUG00000051761	Hucho_hucho
ENSHHUP00000084087	ENSHHUG00000048765	Hucho_hucho
ENSHHUP00000060384	ENSHHUG00000035553	Hucho_hucho
ENSHHUP00000013986	ENSHHUG00000008641	Hucho_hucho
ENSELUP00000020503	ENSELUG00000019721	Esox_lucius
ENSAMXP00005010035	ENSAMXG00005003376	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000034826	ENSAMXG00000005325	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000029931	ENSPNAG00000016333	Pygocentrus_nattereri
ENSEEEP00000010150	ENSEEEG00000004534	Electrophorus_electricus
ENSIPUP00000017676	ENSIPUG00000011992	Ictalurus_punctatus
ENSDARP00000126332	ENSDARG00000055713	Danio_rerio
ENSCHAP00000034353	ENSCHAG00000014878	Clupea_harengus
ENSDCDP00000014850	ENSDCDG00000009946	Denticeps_clupeoides
ENSSFOP00015033822	ENSSFOG00015021586	Scleropages_formosus
ENSPKIP00000000337	ENSPKIG00000019040	Paramormyrops_kingsleyae
ENSLOCP00000014615	ENSLOCG00000011862	Lepisosteus_oculatus
ENSECRP00000017340	ENSECRG00000011562	Erpetoichthys_calabaricus
ENSCMIP00000018843	ENSCMIG00000008778	Callorhinchus_milii
ENSPMAP00000002221	ENSPMAG00000002030	Petromyzon_marinus
ENSPMAP00000008440	ENSPMAG00000007681	Petromyzon_marinus
ENSEBUP00000013657	ENSEBUG00000008609	Eptatretus_burgeri
