ENSCHAP00000044337	ENSCHAG00000020625	Clupea_harengus
ENSSFOP00015021899	ENSSFOG00015014099	Scleropages_formosus
ENSPKIP00000023858	ENSPKIG00000007285	Paramormyrops_kingsleyae
ENSLOCP00000005081	ENSLOCG00000004246	Lepisosteus_oculatus
ENSECRP00000009028	ENSECRG00000006063	Erpetoichthys_calabaricus
ENSSFOP00015000821	ENSSFOG00015000519	Scleropages_formosus
ENSPKIP00000041228	ENSPKIG00000017856	Paramormyrops_kingsleyae
ENSBIXP00000034970	ENSBIXG00000018090	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005037868	ENSBIXG00005019890	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000039024	ENSBTAG00000022588	Bos_taurus
ENSBMUP00000034708	ENSBMUG00000025838	Bos_mutus
ENSBBBP00000010852	ENSBBBG00000004783	Bison_bison_bison
ENSOARP00000003298	ENSOARG00000003097	Ovis_aries
ENSCHIP00000001382	ENSCHIG00000002674	Capra_hircus
ENSTTRP00000009869	ENSTTRG00000010406	Tursiops_truncatus
ENSSSCP00000032292	ENSSSCG00000035887	Sus_scrofa_strain_reference
ENSVPAP00000003910	ENSVPAG00000004208	Vicugna_pacos
ENSUAMP00000030771	ENSUAMG00000023630	Ursus_americanus
ENSUMAP00000025539	ENSUMAG00000018609	Ursus_maritimus
ENSAMEP00000010007	ENSAMEG00000009530	Ailuropoda_melanoleuca
ENSMPUP00000002690	ENSMPUG00000002718	Mustela_putorius_furo
ENSNVIP00000021292	ENSNVIG00000016634	Neovison_vison
ENSCAFP00000011353	ENSCAFG00000007656	Canis_lupus_familiaris
ENSCAFP00020022211	ENSCAFG00020017557	Canis_lupus_dingo
ENSVVUP00000025607	ENSVVUG00000018790	Vulpes_vulpes
ENSPPRP00000001626	ENSPPRG00000023979	Panthera_pardus
ENSPTIP00000017677	ENSPTIG00000016015	Panthera_tigris_altaica
ENSFCAP00000016603	ENSFCAG00000024902	Felis_catus
ENSECAP00000033021	ENSECAG00000017939	Equus_caballus
ENSEASP00005001359	ENSEASG00005001119	Equus_asinus_asinus
ENSSARP00000000658	ENSSARG00000000718	Sorex_araneus
ENSEEUP00000014578	ENSEEUG00000015960	Erinaceus_europaeus
ENSPVAP00000009785	ENSPVAG00000010385	Pteropus_vampyrus
ENSTSYP00000030409	ENSTSYG00000035986	Carlito_syrichta
ENSPCOP00000007956	ENSPCOG00000015245	Propithecus_coquereli
ENSMLUP00000022374	ENSMLUG00000002768	Myotis_lucifugus
ENSPPAP00000024144	ENSPPAG00000035210	Pan_paniscus
ENSPTRP00000034788	ENSPTRG00000020325	Pan_troglodytes
ENSP00000427820	ENSG00000165084	Homo_sapiens
ENSGGOP00000015350	ENSGGOG00000015731	Gorilla_gorilla
ENSPPYP00000020927	ENSPPYG00000018653	Pongo_abelii
ENSNLEP00000047010	ENSNLEG00000011239	Nomascus_leucogenys
ENSPTEP00000007836	ENSPTEG00000008886	Piliocolobus_tephrosceles
ENSCANP00000021026	ENSCANG00000033934	Colobus_angolensis_palliatus
ENSRBIP00000042376	ENSRBIG00000044472	Rhinopithecus_bieti
ENSRROP00000020785	ENSRROG00000034328	Rhinopithecus_roxellana
ENSMMUP00000006149	ENSMMUG00000004573	Macaca_mulatta
ENSMNEP00000004575	ENSMNEG00000021015	Macaca_nemestrina
ENSMFAP00000001371	ENSMFAG00000045715	Macaca_fascicularis
ENSCATP00000040702	ENSCATG00000042939	Cercocebus_atys
ENSMLEP00000018211	ENSMLEG00000033292	Mandrillus_leucophaeus
ENSPANP00000022880	ENSPANG00000008751	Papio_anubis
ENSTGEP00000026404	ENSTGEG00000021255	Theropithecus_gelada
ENSCSAP00000010042	ENSCSAG00000013900	Chlorocebus_sabaeus
ENSSBOP00000014935	ENSSBOG00000024186	Saimiri_boliviensis_boliviensis
ENSCCAP00000038935	ENSCCAG00000037308	Cebus_capucinus_imitator
ENSCJAP00000009104	ENSCJAG00000004964	Callithrix_jacchus
ENSANAP00000022749	ENSANAG00000029111	Aotus_nancymaae
ENSPSMP00000002061	ENSPSMG00000001552	Prolemur_simus
ENSMICP00000039409	ENSMICG00000017430	Microcebus_murinus
ENSCGRP00015028329	ENSCGRG00015021350	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000014750	ENSCGRG00000010681	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001020648	ENSCGRG00001019731	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000001262	ENSMAUG00000000941	Mesocricetus_auratus
ENSPEMP00000035825	ENSPEMG00000006634	Peromyscus_maniculatus_bairdii
ENSMOCP00000019316	ENSMOCG00000017336	Microtus_ochrogaster
MGP_SPRETEiJ_P0017713	MGP_SPRETEiJ_G0014753	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000037216	ENSMSIG00000031002	Mus_spicilegus
ENSMUSP00000117421	ENSMUSG00000057715	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0016733	MGP_CAROLIEiJ_G0013950	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0056766	MGP_PahariEiJ_G0023869	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000060947	ENSRNOG00000005375	Rattus_norvegicus
ENSJJAP00000016189	ENSJJAG00000018114	Jaculus_jaculus
ENSDORP00000007581	ENSDORG00000008080	Dipodomys_ordii
ENSCPOP00000007661	ENSCPOG00000008521	Cavia_porcellus
ENSCAPP00000018685	ENSCAPG00000018019	Cavia_aperea
ENSCLAP00000003556	ENSCLAG00000002539	Chinchilla_lanigera
ENSODEP00000005613	ENSODEG00000004237	Octodon_degus
ENSHGLP00100024888	ENSHGLG00100018271	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000025962	ENSHGLG00000018481	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000002564	ENSFDAG00000012259	Fukomys_damarensis
ENSSTOP00000004369	ENSSTOG00000004865	Ictidomys_tridecemlineatus
ENSSDAP00000013922	ENSSDAG00000012552	Spermophilus_dauricus
ENSUPAP00010009495	ENSUPAG00010007577	Urocitellus_parryii
ENSMMMP00000002018	ENSMMMG00000001709	Marmota_marmota_marmota
ENSOCUP00000007015	ENSOCUG00000008109	Oryctolagus_cuniculus
ENSOPRP00000009594	ENSOPRG00000010483	Ochotona_princeps
ENSTBEP00000006814	ENSTBEG00000007873	Tupaia_belangeri
ENSCHOP00000000770	ENSCHOG00000000866	Choloepus_hoffmanni
ENSDNOP00000014976	ENSDNOG00000019309	Dasypus_novemcinctus
ENSLAFP00000005784	ENSLAFG00000006882	Loxodonta_africana
ENSPCAP00000006980	ENSPCAG00000007392	Procavia_capensis
ENSETEP00000005950	ENSETEG00000007332	Echinops_telfairi
ENSVURP00010019721	ENSVURG00010015052	Vombatus_ursinus
ENSVURP00010027275	ENSVURG00010020844	Vombatus_ursinus
ENSPCIP00000022392	ENSPCIG00000016983	Phascolarctos_cinereus
ENSMEUP00000011581	ENSMEUG00000012707	Notamacropus_eugenii
ENSMODP00000043660	ENSMODG00000007483	Monodelphis_domestica
ENSOANP00000021302	ENSOANG00000013503	Ornithorhynchus_anatinus
ENSOANP00000021301	ENSOANG00000029715	Ornithorhynchus_anatinus
ENSCPGP00000000599	ENSCPGG00000000498	Calidris_pygmaea
ENSCPUP00000014553	ENSCPUG00000010218	Calidris_pugnax
ENSMUNP00000007096	ENSMUNG00000005690	Melopsittacus_undulatus
ENSSCAP00000002028	ENSSCAG00000001765	Serinus_canaria
ENSTGUP00000011775	ENSTGUG00000011421	Taeniopygia_guttata
ENSJHYP00000022087	ENSJHYG00000016663	Junco_hyemalis
ENSLSDP00000019884	ENSLSDG00000014109	Lonchura_striata_domestica
ENSLCOP00000004990	ENSLCOG00000003751	Lepidothrix_coronata
ENSMVIP00005022891	ENSMVIG00005016062	Manacus_vitellinus
ENSZALP00000010368	ENSZALG00000008761	Zonotrichia_albicollis
ENSPMJP00000005819	ENSPMJG00000005016	Parus_major
ENSCCEP00000010111	ENSCCEG00000010147	Cyanistes_caeruleus
ENSAPLP00000003019	ENSAPLG00000003546	Anas_platyrhynchos_platyrhynchos
ENSABRP00000007685	ENSABRG00000007040	Anser_brachyrhynchus
ENSGALP00000056461	ENSGALG00000034561	Gallus_gallus
ENSMGAP00000011897	ENSMGAG00000011381	Meleagris_gallopavo
ENSCJPP00005013891	ENSCJPG00005011681	Coturnix_japonica
ENSNMEP00000020261	ENSNMEG00000017394	Numida_meleagris
ENSFALP00000005448	ENSFALG00000005234	Ficedula_albicollis
ENSTGUP00000015073	ENSTGUG00000014710	Taeniopygia_guttata
ENSNPEP00000018821	ENSNPEG00000014037	Nothoprocta_perdicaria
ENSAOWP00000014536	ENSAOWG00000009921	Apteryx_owenii
ENSARWP00000023589	ENSARWG00000016084	Apteryx_rowi
ENSAHAP00000024761	ENSAHAG00000017274	Apteryx_haastii
ENSCPRP00005026155	ENSCPRG00005018150	Crocodylus_porosus
ENSGAGP00000025746	ENSGAGG00000018789	Gopherus_agassizii
ENSCPBP00000027035	ENSCPBG00000019157	Chrysemys_picta_bellii
ENSPSIP00000019936	ENSPSIG00000017678	Pelodiscus_sinensis
ENSPVIP00000004394	ENSPVIG00000003568	Pogona_vitticeps
ENSACAP00000015937	ENSACAG00000016201	Anolis_carolinensis
ENSNSUP00000020649	ENSNSUG00000015030	Notechis_scutatus
ENSSMRP00000014860	ENSSMRG00000011553	Salvator_merianae
ENSSPUP00000004489	ENSSPUG00000003400	Sphenodon_punctatus
ENSNGAP00000022984	ENSNGAG00000021677	Nannospalax_galili
ENSTSYP00000011663	ENSTSYG00000012713	Carlito_syrichta
ENSXETP00000004591	ENSXETG00000003769	Xenopus_tropicalis
ENSCMIP00000002403	ENSCMIG00000001415	Callorhinchus_milii
ENSPMAP00000000623	ENSPMAG00000000563	Petromyzon_marinus
ENSCINP00000031426	ENSCING00000021476	Ciona_intestinalis	ENSCINT00000032862
ENSCSAVP00000003280	ENSCSAVG00000001953	Ciona_savignyi	ENSCSAVT00000003330
