ENSPVAP00000013279	ENSPVAG00000014081	Pteropus_vampyrus
ENSCANP00000018899	ENSCANG00000032835	Colobus_angolensis_palliatus
ENSPTEP00000011241	ENSPTEG00000012658	Piliocolobus_tephrosceles
ENSRROP00000031901	ENSRROG00000039603	Rhinopithecus_roxellana
ENSRBIP00000036954	ENSRBIG00000042073	Rhinopithecus_bieti
ENSSBOP00000017218	ENSSBOG00000025257	Saimiri_boliviensis_boliviensis
ENSCCAP00000008408	ENSCCAG00000021905	Cebus_capucinus_imitator
ENSCJAP00000039757	ENSCJAG00000021358	Callithrix_jacchus
ENSANAP00000022582	ENSANAG00000029040	Aotus_nancymaae
ENSTSYP00000034892	ENSTSYG00000037021	Carlito_syrichta
ENSPCOP00000007206	ENSPCOG00000014821	Propithecus_coquereli
ENSPSMP00000035153	ENSPSMG00000024217	Prolemur_simus
ENSMICP00000023084	ENSMICG00000003683	Microcebus_murinus
ENSOGAP00000018209	ENSOGAG00000025755	Otolemur_garnettii
ENSTBEP00000012367	ENSTBEG00000014263	Tupaia_belangeri
ENSCGRP00000011868	ENSCGRG00000008646	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001019659	ENSCGRG00001019036	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015032452	ENSCGRG00015024485	Cricetulus_griseus_CriGri-PICR
ENSPEMP00000014331	ENSPEMG00000014153	Peromyscus_maniculatus_bairdii
MGP_SPRETEiJ_P0035727	MGP_SPRETEiJ_G0019316	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000036374	ENSMSIG00000030286	Mus_spicilegus
ENSMUSP00000115599	ENSMUSG00000039087	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0034119	MGP_CAROLIEiJ_G0018436	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0040728	MGP_PahariEiJ_G0019504	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000073072	ENSRNOG00000015701	Rattus_norvegicus
ENSMUGP00000012098	ENSMUGG00000010484	Meriones_unguiculatus
ENSNGAP00000022728	ENSNGAG00000021506	Nannospalax_galili
ENSJJAP00000018532	ENSJJAG00000019738	Jaculus_jaculus
ENSCCNP00000018383	ENSCCNG00000018630	Castor_canadensis
ENSDORP00000006544	ENSDORG00000006979	Dipodomys_ordii
ENSUPAP00010010816	ENSUPAG00010008749	Urocitellus_parryii
ENSSDAP00000008582	ENSSDAG00000007815	Spermophilus_dauricus
ENSSTOP00000015634	ENSSTOG00000020497	Ictidomys_tridecemlineatus
ENSMMMP00000016579	ENSMMMG00000014665	Marmota_marmota_marmota
ENSCLAP00000007492	ENSCLAG00000005266	Chinchilla_lanigera
ENSODEP00000009521	ENSODEG00000007124	Octodon_degus
ENSCAPP00000001539	ENSCAPG00000002984	Cavia_aperea
ENSCPOP00000024798	ENSCPOG00000014380	Cavia_porcellus
ENSHGLP00000021361	ENSHGLG00000015266	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100010442	ENSHGLG00100007763	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000015979	ENSFDAG00000004213	Fukomys_damarensis
ENSOCUP00000019017	ENSOCUG00000022117	Oryctolagus_cuniculus
ENSOPRP00000001838	ENSOPRG00000001966	Ochotona_princeps
ENSLAFP00000004443	ENSLAFG00000005300	Loxodonta_africana
ENSPCAP00000012712	ENSPCAG00000013530	Procavia_capensis
ENSETEP00000006438	ENSETEG00000007926	Echinops_telfairi
ENSETEP00000008646	ENSETEG00000010644	Echinops_telfairi
ENSDNOP00000013757	ENSDNOG00000017734	Dasypus_novemcinctus
ENSCHOP00000000729	ENSCHOG00000000814	Choloepus_hoffmanni
ENSVURP00010005126	ENSVURG00010004039	Vombatus_ursinus
ENSPCIP00000016360	ENSPCIG00000012644	Phascolarctos_cinereus
ENSMEUP00000014047	ENSMEUG00000015377	Notamacropus_eugenii
ENSSHAP00000006085	ENSSHAG00000005295	Sarcophilus_harrisii
ENSMODP00000012384	ENSMODG00000009892	Monodelphis_domestica
ENSOANP00000032537	ENSOANG00000028677	Ornithorhynchus_anatinus
ENSSFOP00015001590	ENSSFOG00015001117	Scleropages_formosus
ENSPKIP00000022329	ENSPKIG00000006372	Paramormyrops_kingsleyae
ENSCHAP00000059209	ENSCHAG00000026571	Clupea_harengus
ENSDCDP00000007953	ENSDCDG00000004087	Denticeps_clupeoides
ENSAMXP00005001876	ENSAMXG00005001051	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000015768	ENSAMXG00000015314	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000009952	ENSPNAG00000015454	Pygocentrus_nattereri
ENSIPUP00000004780	ENSIPUG00000003335	Ictalurus_punctatus
ENSEEEP00000026421	ENSEEEG00000012784	Electrophorus_electricus
ENSDARP00000062562	ENSDARG00000042652	Danio_rerio
ENSDCDP00000010372	ENSDCDG00000005184	Denticeps_clupeoides
ENSCHAP00000005223	ENSCHAG00000003278	Clupea_harengus
ENSAMXP00005039465	ENSAMXG00005018606	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000019594	ENSAMXG00000019028	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000000918	ENSPNAG00000000486	Pygocentrus_nattereri
ENSIPUP00000000662	ENSIPUG00000000490	Ictalurus_punctatus
ENSEEEP00000010100	ENSEEEG00000005118	Electrophorus_electricus
ENSDARP00000147091	ENSDARG00000063701	Danio_rerio
ENSHHUP00000042337	ENSHHUG00000026059	Hucho_hucho
ENSHHUP00000005205	ENSHHUG00000003208	Hucho_hucho
ENSELUP00000016303	ENSELUG00000016111	Esox_lucius
ENSPFOP00000017461	ENSPFOG00000017359	Poecilia_formosa
ENSPLAP00000021352	ENSPLAG00000005007	Poecilia_latipinna
ENSPMEP00000032412	ENSPMEG00000020269	Poecilia_mexicana
ENSPREP00000014892	ENSPREG00000010062	Poecilia_reticulata
ENSXMAP00000012899	ENSXMAG00000012873	Xiphophorus_maculatus
ENSXCOP00000001138	ENSXCOG00000000916	Xiphophorus_couchianus
ENSGAFP00000003363	ENSGAFG00000002288	Gambusia_affinis
ENSFHEP00000009959	ENSFHEG00000000253	Fundulus_heteroclitus
ENSCVAP00000009916	ENSCVAG00000011945	Cyprinodon_variegatus
ENSORLP00020009936	ENSORLG00020010824	Oryzias_latipes_ASM223471v1
ENSORLP00000004122	ENSORLG00000003316	Oryzias_latipes_ASM223467v1
ENSORLP00015006711	ENSORLG00015007550	Oryzias_latipes_ASM223469v1
ENSOMEP00000000512	ENSOMEG00000001389	Oryzias_melastigma
ENSCSEP00000028694	ENSCSEG00000018342	Cynoglossus_semilaevis
ENSSMAP00000019063	ENSSMAG00000011647	Scophthalmus_maximus
ENSGACP00000000675	ENSGACG00000000525	Gasterosteus_aculeatus
ENSPNYP00000004095	ENSPNYG00000003155	Pundamilia_nyererei
ENSHBUP00000022869	ENSHBUG00000003370	Haplochromis_burtoni
ENSMZEP00005027126	ENSMZEG00005020234	Maylandia_zebra
ENSACLP00000027669	ENSACLG00000018804	Astatotilapia_calliptera
ENSONIP00000016849	ENSONIG00000013406	Oreochromis_niloticus
ENSNBRP00000021922	ENSNBRG00000016744	Neolamprologus_brichardi
ENSACIP00000025771	ENSACIG00000019945	Amphilophus_citrinellus
ENSPRNP00000056697	ENSPRNG00000026475	Parambassis_ranga
ENSAOCP00000010742	ENSAOCG00000014950	Amphiprion_ocellaris
ENSAPOP00000032823	ENSAPOG00000020977	Acanthochromis_polyacanthus
ENSLCRP00005023387	ENSLCRG00005009411	Larimichthys_crocea
ENSSLDP00000021406	ENSSLDG00000016716	Seriola_lalandi_dorsalis
ENSSDUP00000022193	ENSSDUG00000016130	Seriola_dumerili
ENSMALP00000030429	ENSMALG00000020989	Monopterus_albus
ENSSPAP00000002309	ENSSPAG00000001773	Stegastes_partitus
ENSLBEP00000017558	ENSLBEG00000013512	Labrus_bergylta
ENSLCAP00010000992	ENSLCAG00010000604	Lates_calcarifer
ENSMMOP00000025323	ENSMMOG00000019210	Mola_mola
ENSATEP00000025775	ENSATEG00000017888	Anabas_testudineus
ENSBSLP00000006185	ENSBSLG00000003176	Betta_splendens
ENSMAMP00000012381	ENSMAMG00000008392	Mastacembelus_armatus
ENSTNIP00000007627	ENSTNIG00000004962	Tetraodon_nigroviridis
ENSTRUP00000015675	ENSTRUG00000006407	Takifugu_rubripes
ENSHCOP00000020188	ENSHCOG00000006055	Hippocampus_comes
ENSPMGP00000011401	ENSPMGG00000009423	Periophthalmus_magnuspinnatus
ENSGMOP00000006376	ENSGMOG00000005962	Gadus_morhua
ENSPKIP00000029437	ENSPKIG00000010667	Paramormyrops_kingsleyae
ENSSFOP00015032300	ENSSFOG00015020665	Scleropages_formosus
ENSLOCP00000014387	ENSLOCG00000011702	Lepisosteus_oculatus
ENSECRP00000003712	ENSECRG00000002539	Erpetoichthys_calabaricus
ENSCMIP00000011224	ENSCMIG00000005832	Callorhinchus_milii
ENSLACP00000010536	ENSLACG00000009283	Latimeria_chalumnae
ENSXETP00000003261	ENSXETG00000004970	Xenopus_tropicalis
ENSAHAP00000022823	ENSAHAG00000015936	Apteryx_haastii
ENSAOWP00000022456	ENSAOWG00000015164	Apteryx_owenii
ENSARWP00000024899	ENSARWG00000016965	Apteryx_rowi
ENSDNVP00000000505	ENSDNVG00000000393	Dromaius_novaehollandiae
ENSNPEP00000009709	ENSNPEG00000007280	Nothoprocta_perdicaria
ENSABRP00000005700	ENSABRG00000005337	Anser_brachyrhynchus
ENSAPLP00000004274	ENSAPLG00000004726	Anas_platyrhynchos_platyrhynchos
ENSGALP00000070464	ENSGALG00000012799	Gallus_gallus
ENSCJPP00005021226	ENSCJPG00005016991	Coturnix_japonica
ENSMGAP00000003665	ENSMGAG00000003910	Meleagris_gallopavo
ENSNMEP00000001763	ENSNMEG00000002235	Numida_meleagris
ENSCPGP00000012976	ENSCPGG00000009208	Calidris_pygmaea
ENSCPUP00000002658	ENSCPUG00000002023	Calidris_pugnax
ENSMUNP00000011985	ENSMUNG00000009439	Melopsittacus_undulatus
ENSLCOP00000005343	ENSLCOG00000003990	Lepidothrix_coronata
ENSMVIP00005020441	ENSMVIG00005014442	Manacus_vitellinus
ENSJHYP00000021347	ENSJHYG00000016164	Junco_hyemalis
ENSZALP00000018112	ENSZALG00000014557	Zonotrichia_albicollis
ENSSCAP00000002131	ENSSCAG00000001855	Serinus_canaria
ENSTGUP00000002380	ENSTGUG00000002309	Taeniopygia_guttata
ENSLSDP00000002371	ENSLSDG00000001894	Lonchura_striata_domestica
ENSCCEP00000016458	ENSCCEG00000015410	Cyanistes_caeruleus
ENSPMJP00000024993	ENSPMJG00000018339	Parus_major
ENSFALP00000013808	ENSFALG00000013231	Ficedula_albicollis
ENSCPRP00005001997	ENSCPRG00005001486	Crocodylus_porosus
ENSCABP00000024750	ENSCABG00000018218	Chelonoidis_abingdonii
ENSGAGP00000002758	ENSGAGG00000002213	Gopherus_agassizii
ENSCPBP00000011422	ENSCPBG00000008709	Chrysemys_picta_bellii
ENSPSIP00000007119	ENSPSIG00000006582	Pelodiscus_sinensis
ENSACAP00000020642	ENSACAG00000000520	Anolis_carolinensis
ENSPVIP00000030609	ENSPVIG00000022516	Pogona_vitticeps
ENSNSUP00000007064	ENSNSUG00000005568	Notechis_scutatus
ENSSMRP00000008479	ENSSMRG00000006781	Salvator_merianae
ENSSPUP00000009928	ENSSPUG00000007686	Sphenodon_punctatus
ENSUPAP00010018495	ENSUPAG00010014689	Urocitellus_parryii
ENSAPEP00000003737	ENSAPEG00000002682	Amphiprion_percula
ENSEBUP00000020685	ENSEBUG00000012791	Eptatretus_burgeri
ENSOANP00000031653	ENSOANG00000032215	Ornithorhynchus_anatinus
ENSEBUP00000008409	ENSEBUG00000005432	Eptatretus_burgeri
FBpp0099653	FBgn0003053	Drosophila_melanogaster
