ENSPMAP00000009777	ENSPMAG00000008877	Petromyzon_marinus	ENSPMAT00000009818
ENSEBUP00000011908	ENSEBUG00000007618	Eptatretus_burgeri	ENSEBUT00000012485
ENSAOWP00000001325	ENSAOWG00000000969	Apteryx_owenii
ENSCANP00000021015	ENSCANG00000033945	Colobus_angolensis_palliatus
ENSPTRP00000068810	ENSPTRG00000047498	Pan_troglodytes
ENSGGOP00000030403	ENSGGOG00000041385	Gorilla_gorilla
ENSNLEP00000039227	ENSNLEG00000031413	Nomascus_leucogenys
ENSGGOP00000051692	ENSGGOG00000043956	Gorilla_gorilla
ENSGGOP00000017495	ENSGGOG00000024581	Gorilla_gorilla
ENSPPAP00000035328	ENSPPAG00000040484	Pan_paniscus
ENSPTRP00000089179	ENSPTRG00000043289	Pan_troglodytes
ENSP00000364699	ENSG00000204370	Homo_sapiens
ENSPPYP00000004440	ENSPPYG00000003876	Pongo_abelii
ENSNLEP00000038959	ENSNLEG00000007296	Nomascus_leucogenys
ENSCANP00000002674	ENSCANG00000009596	Colobus_angolensis_palliatus
ENSPTEP00000026810	ENSPTEG00000026775	Piliocolobus_tephrosceles
ENSRROP00000023554	ENSRROG00000035620	Rhinopithecus_roxellana
ENSMNEP00000027181	ENSMNEG00000036973	Macaca_nemestrina
ENSMNEP00000002068	ENSMNEG00000009473	Macaca_nemestrina
ENSMFAP00000022688	ENSMFAG00000043016	Macaca_fascicularis
ENSMMUP00000019985	ENSMMUG00000015247	Macaca_mulatta
ENSCATP00000005548	ENSCATG00000017950	Cercocebus_atys
ENSTGEP00000023366	ENSTGEG00000018913	Theropithecus_gelada
ENSPANP00000030640	ENSPANG00000036184	Papio_anubis
ENSPANP00000032974	ENSPANG00000011006	Papio_anubis
ENSRBIP00000034913	ENSRBIG00000041125	Rhinopithecus_bieti
ENSCJAP00000020254	ENSCJAG00000010975	Callithrix_jacchus
ENSCCAP00000017872	ENSCCAG00000026753	Cebus_capucinus_imitator
ENSSBOP00000022162	ENSSBOG00000027630	Saimiri_boliviensis_boliviensis
ENSANAP00000036466	ENSANAG00000035743	Aotus_nancymaae
ENSCCAP00000011969	ENSCCAG00000023762	Cebus_capucinus_imitator
ENSANAP00000010618	ENSANAG00000023287	Aotus_nancymaae
ENSPTRP00000085425	ENSPTRG00000040387	Pan_troglodytes
ENSPPAP00000042610	ENSPPAG00000043864	Pan_paniscus
ENSGGOP00000035926	ENSGGOG00000043295	Gorilla_gorilla
ENSSBOP00000013932	ENSSBOG00000023738	Saimiri_boliviensis_boliviensis
ENSTBEP00000010249	ENSTBEG00000011856	Tupaia_belangeri
ENSEEUP00000011922	ENSEEUG00000013091	Erinaceus_europaeus
ENSSARP00000003852	ENSSARG00000004257	Sorex_araneus
ENSSTOP00000028695	ENSSTOG00000031791	Ictidomys_tridecemlineatus
ENSMMMP00000014145	ENSMMMG00000012601	Marmota_marmota_marmota
ENSUPAP00010021583	ENSUPAG00010017167	Urocitellus_parryii
ENSSTOP00000031945	ENSSTOG00000031610	Ictidomys_tridecemlineatus
ENSMMMP00000021678	ENSMMMG00000019088	Marmota_marmota_marmota
ENSSDAP00000024850	ENSSDAG00000022606	Spermophilus_dauricus
ENSSDAP00000025536	ENSSDAG00000023205	Spermophilus_dauricus
ENSSDAP00000023257	ENSSDAG00000021190	Spermophilus_dauricus
ENSSTOP00000027190	ENSSTOG00000029417	Ictidomys_tridecemlineatus
ENSMMMP00000026788	ENSMMMG00000023442	Marmota_marmota_marmota
ENSUPAP00010026270	ENSUPAG00010020783	Urocitellus_parryii
ENSHGLP00000013033	ENSHGLG00000009318	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100017763	ENSHGLG00100013106	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000023398	ENSFDAG00000021544	Fukomys_damarensis
ENSCAPP00000006226	ENSCAPG00000008440	Cavia_aperea
ENSCPOP00000002878	ENSCPOG00000003178	Cavia_porcellus
ENSCLAP00000019387	ENSCLAG00000013294	Chinchilla_lanigera
ENSODEP00000025548	ENSODEG00000018818	Octodon_degus
ENSODEP00000026654	ENSODEG00000020112	Octodon_degus
ENSODEP00000001043	ENSODEG00000000833	Octodon_degus
ENSODEP00000016876	ENSODEG00000012438	Octodon_degus
MGP_SPRETEiJ_P0091360	MGP_SPRETEiJ_G0033326	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000007362	ENSMSIG00000006572	Mus_spicilegus
ENSMUSP00000000175	ENSMUSG00000000171	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0087764	MGP_CAROLIEiJ_G0032187	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0023416	MGP_PahariEiJ_G0015055	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000055942	ENSRNOG00000022980	Rattus_norvegicus
ENSMUGP00000014097	ENSMUGG00000012221	Meriones_unguiculatus
ENSCGRP00001024833	ENSCGRG00001022631	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000001586	ENSCGRG00000001204	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015028609	ENSCGRG00015021652	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000020778	ENSMAUG00000018722	Mesocricetus_auratus
ENSMOCP00000004610	ENSMOCG00000003892	Microtus_ochrogaster
ENSPEMP00000031739	ENSPEMG00000024731	Peromyscus_maniculatus_bairdii
ENSNGAP00000008673	ENSNGAG00000011586	Nannospalax_galili
ENSJJAP00000014556	ENSJJAG00000016993	Jaculus_jaculus
ENSCCNP00000013808	ENSCCNG00000014308	Castor_canadensis
ENSDORP00000023944	ENSDORG00000025273	Dipodomys_ordii
ENSOCUP00000020650	ENSOCUG00000027024	Oryctolagus_cuniculus
ENSOCUP00000041723	ENSOCUG00000024066	Oryctolagus_cuniculus
ENSOPRP00000011587	ENSOPRG00000012691	Ochotona_princeps
ENSCSAP00000010374	ENSCSAG00000014240	Chlorocebus_sabaeus
ENSCHIP00000001317	ENSCHIG00000002240	Capra_hircus
ENSOARP00000014197	ENSOARG00000013250	Ovis_aries
ENSBIXP00000004574	ENSBIXG00000010895	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005017348	ENSBIXG00005020869	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000021636	ENSBTAG00000016266	Bos_taurus
ENSBMUP00000017065	ENSBMUG00000012920	Bos_mutus
ENSBBBP00000002496	ENSBBBG00000011615	Bison_bison_bison
ENSTTRP00000009979	ENSTTRG00000010520	Tursiops_truncatus
ENSSSCP00000015958	ENSSSCG00000015034	Sus_scrofa_strain_reference
ENSPPRP00000028675	ENSPPRG00000020896	Panthera_pardus
ENSPTIP00000023783	ENSPTIG00000020122	Panthera_tigris_altaica
ENSFCAP00000023681	ENSFCAG00000022580	Felis_catus
ENSPPRP00000011225	ENSPPRG00000005137	Panthera_pardus
ENSAMEP00000004283	ENSAMEG00000004066	Ailuropoda_melanoleuca
ENSUAMP00000023721	ENSUAMG00000018578	Ursus_americanus
ENSNVIP00000001557	ENSNVIG00000001242	Neovison_vison
ENSCAFP00000047850	ENSCAFG00000047557	Canis_lupus_familiaris
ENSCAFP00020007451	ENSCAFG00020006032	Canis_lupus_dingo
ENSVVUP00000021709	ENSVVUG00000015950	Vulpes_vulpes
ENSMLUP00000011142	ENSMLUG00000012228	Myotis_lucifugus
ENSPVAP00000009068	ENSPVAG00000009622	Pteropus_vampyrus
ENSEASP00005009926	ENSEASG00005007034	Equus_asinus_asinus
ENSECAP00000033867	ENSECAG00000031721	Equus_caballus
ENSDNOP00000029476	ENSDNOG00000038343	Dasypus_novemcinctus
ENSLAFP00000002311	ENSLAFG00000002763	Loxodonta_africana
ENSETEP00000006849	ENSETEG00000008424	Echinops_telfairi
ENSXETP00000012926	ENSXETG00000013768	Xenopus_tropicalis
ENSLACP00000018072	ENSLACG00000015923	Latimeria_chalumnae
ENSPFOP00000016218	ENSPFOG00000016150	Poecilia_formosa
ENSPMEP00000023751	ENSPMEG00000005556	Poecilia_mexicana
ENSPLAP00000009048	ENSPLAG00000011722	Poecilia_latipinna
ENSPREP00000023810	ENSPREG00000016080	Poecilia_reticulata
ENSXMAP00000040445	ENSXMAG00000022449	Xiphophorus_maculatus
ENSXCOP00000005310	ENSXCOG00000004159	Xiphophorus_couchianus
ENSCVAP00000021664	ENSCVAG00000003730	Cyprinodon_variegatus
ENSKMAP00000021160	ENSKMAG00000015723	Kryptolebias_marmoratus
ENSORLP00015021642	ENSORLG00015023283	Oryzias_latipes_ASM223469v1
ENSORLP00020031568	ENSORLG00020016657	Oryzias_latipes_ASM223471v1
ENSORLP00000012701	ENSORLG00000010127	Oryzias_latipes_ASM223467v1
ENSOMEP00000019939	ENSOMEG00000021744	Oryzias_melastigma
ENSGWIP00000018819	ENSGWIG00000010366	Gouania_willdenowi
ENSTRUP00000053830	ENSTRUG00000022959	Takifugu_rubripes
ENSTNIP00000000936	ENSTNIG00000000005	Tetraodon_nigroviridis
ENSAPEP00000006900	ENSAPEG00000004945	Amphiprion_percula
ENSAOCP00000018460	ENSAOCG00000023660	Amphiprion_ocellaris
ENSAPOP00000009475	ENSAPOG00000011764	Acanthochromis_polyacanthus
ENSSPAP00000026010	ENSSPAG00000019630	Stegastes_partitus
ENSACLP00000028269	ENSACLG00000019186	Astatotilapia_calliptera
ENSPNYP00000031590	ENSPNYG00000023828	Pundamilia_nyererei
ENSMZEP00005025839	ENSMZEG00005019280	Maylandia_zebra
ENSHBUP00000032695	ENSHBUG00000019128	Haplochromis_burtoni
ENSONIP00000018565	ENSONIG00000014745	Oreochromis_niloticus
ENSACIP00000008163	ENSACIG00000006399	Amphilophus_citrinellus
ENSSLDP00000001672	ENSSLDG00000001402	Seriola_lalandi_dorsalis
ENSSDUP00000026345	ENSSDUG00000019077	Seriola_dumerili
ENSSMAP00000026357	ENSSMAG00000016104	Scophthalmus_maximus
ENSLCAP00010006068	ENSLCAG00010003020	Lates_calcarifer
ENSATEP00000001908	ENSATEG00000001375	Anabas_testudineus
ENSBSLP00000024859	ENSBSLG00000012587	Betta_splendens
ENSPRNP00000019524	ENSPRNG00000010248	Parambassis_ranga
ENSCSEP00000007649	ENSCSEG00000004936	Cynoglossus_semilaevis
ENSMAMP00000000698	ENSMAMG00000000515	Mastacembelus_armatus
ENSMALP00000028732	ENSMALG00000019884	Monopterus_albus
ENSMMOP00000025175	ENSMMOG00000019120	Mola_mola
ENSLBEP00000004332	ENSLBEG00000003328	Labrus_bergylta
ENSCGOP00000015399	ENSCGOG00000007459	Cottoperca_gobio
ENSLCRP00005011777	ENSLCRG00005005275	Larimichthys_crocea
ENSHCOP00000011590	ENSHCOG00000014441	Hippocampus_comes
ENSPMGP00000012440	ENSPMGG00000010258	Periophthalmus_magnuspinnatus
ENSDARP00000072578	ENSDARG00000055712	Danio_rerio
ENSAMXP00000047634	ENSAMXG00000042304	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000002118	ENSPNAG00000008574	Pygocentrus_nattereri
ENSIPUP00000018217	ENSIPUG00000012364	Ictalurus_punctatus
ENSEEEP00000034630	ENSEEEG00000016472	Electrophorus_electricus
ENSDARP00000039864	ENSDARG00000030139	Danio_rerio
ENSCHAP00000050510	ENSCHAG00000023192	Clupea_harengus
ENSHHUP00000071651	ENSHHUG00000042096	Hucho_hucho
ENSHHUP00000000728	ENSHHUG00000000499	Hucho_hucho
ENSELUP00000024630	ENSELUG00000023368	Esox_lucius
ENSDCDP00000007573	ENSDCDG00000003936	Denticeps_clupeoides
ENSSFOP00015001659	ENSSFOG00015001160	Scleropages_formosus
ENSPKIP00000001868	ENSPKIG00000019994	Paramormyrops_kingsleyae
ENSLOCP00000007307	ENSLOCG00000006052	Lepisosteus_oculatus
ENSECRP00000028338	ENSECRG00000019181	Erpetoichthys_calabaricus
ENSCMIP00000028174	ENSCMIG00000012247	Callorhinchus_milii
ENSCINP00000018372	ENSCING00000009053	Ciona_intestinalis
ENSCSAVP00000007711	ENSCSAVG00000004611	Ciona_savignyi
FBpp0083857	FBgn0039112	Drosophila_melanogaster
F33A8.5.1	WBGene00009353	Caenorhabditis_elegans_strain_N2
YOR297C_mRNA	YOR297C	Saccharomyces_cerevisiae_strain_S288C
