FBpp0113095	FBgn0031813	Drosophila_melanogaster
ENSPREP00000004131	ENSPREG00000002906	Poecilia_reticulata
ENSXMAP00000011887	ENSXMAG00000011846	Xiphophorus_maculatus
ENSXCOP00000007946	ENSXCOG00000006096	Xiphophorus_couchianus
ENSGAFP00000000907	ENSGAFG00000000605	Gambusia_affinis
ENSFHEP00000023696	ENSFHEG00000004904	Fundulus_heteroclitus
ENSCVAP00000026585	ENSCVAG00000012327	Cyprinodon_variegatus
ENSKMAP00000010325	ENSKMAG00000007720	Kryptolebias_marmoratus
ENSORLP00015032453	ENSORLG00015017308	Oryzias_latipes_ASM223469v1
ENSORLP00000025516	ENSORLG00000020600	Oryzias_latipes_ASM223467v1
ENSORLP00020031288	ENSORLG00020016351	Oryzias_latipes_ASM223471v1
ENSORLP00015016033	ENSORLG00015017016	Oryzias_latipes_ASM223469v1
ENSORLP00000043482	ENSORLG00000020606	Oryzias_latipes_ASM223467v1
ENSORLP00020014785	ENSORLG00020015802	Oryzias_latipes_ASM223471v1
ENSORLP00000037054	ENSORLG00000022169	Oryzias_latipes_ASM223467v1
ENSORLP00020015105	ENSORLG00020016106	Oryzias_latipes_ASM223471v1
ENSORLP00000043017	ENSORLG00000027122	Oryzias_latipes_ASM223467v1
ENSORLP00015032405	ENSORLG00015017237	Oryzias_latipes_ASM223469v1
ENSORLP00000000620	ENSORLG00000000503	Oryzias_latipes_ASM223467v1
ENSORLP00020026155	ENSORLG00020008465	Oryzias_latipes_ASM223471v1
ENSORLP00015028211	ENSORLG00015010709	Oryzias_latipes_ASM223469v1
ENSOMEP00000033275	ENSOMEG00000019170	Oryzias_melastigma
ENSLCRP00005054572	ENSLCRG00005020296	Larimichthys_crocea
ENSMMOP00000027242	ENSMMOG00000020596	Mola_mola
ENSCGOP00000036825	ENSCGOG00000016675	Cottoperca_gobio
ENSCSEP00000023295	ENSCSEG00000014849	Cynoglossus_semilaevis
ENSPMGP00000011046	ENSPMGG00000009156	Periophthalmus_magnuspinnatus
ENSHCOP00000001709	ENSHCOG00000002746	Hippocampus_comes
ENSGMOP00000019204	ENSGMOG00000017847	Gadus_morhua
ENSHHUP00000045515	ENSHHUG00000027766	Hucho_hucho
ENSELUP00000009335	ENSELUG00000009972	Esox_lucius
ENSLOCP00000012621	ENSLOCG00000010299	Lepisosteus_oculatus
ENSECRP00000002993	ENSECRG00000002030	Erpetoichthys_calabaricus
ENSGAGP00000006538	ENSGAGG00000005297	Gopherus_agassizii
ENSCABP00000026557	ENSCABG00000019497	Chelonoidis_abingdonii
ENSCPBP00000035999	ENSCPBG00000024852	Chrysemys_picta_bellii
ENSPSIP00000015767	ENSPSIG00000013982	Pelodiscus_sinensis
ENSJHYP00000023760	ENSJHYG00000017860	Junco_hyemalis
ENSZALP00000008683	ENSZALG00000007541	Zonotrichia_albicollis
ENSSCAP00000021664	ENSSCAG00000015562	Serinus_canaria
ENSLSDP00000015471	ENSLSDG00000011132	Lonchura_striata_domestica
ENSTGUP00000010599	ENSTGUG00000010262	Taeniopygia_guttata
ENSFALP00000010094	ENSFALG00000009684	Ficedula_albicollis
ENSCCEP00000026191	ENSCCEG00000023063	Cyanistes_caeruleus
ENSPMJP00000022168	ENSPMJG00000016435	Parus_major
ENSLCOP00000010907	ENSLCOG00000007925	Lepidothrix_coronata
ENSMVIP00005004774	ENSMVIG00005003665	Manacus_vitellinus
ENSMUNP00000021422	ENSMUNG00000016176	Melopsittacus_undulatus
ENSCPGP00000011878	ENSCPGG00000007704	Calidris_pygmaea
ENSCPUP00000004259	ENSCPUG00000003169	Calidris_pugnax
ENSAPLP00000010386	ENSAPLG00000010626	Anas_platyrhynchos_platyrhynchos
ENSABRP00000003296	ENSABRG00000003051	Anser_brachyrhynchus
ENSGALP00000025093	ENSGALG00000015591	Gallus_gallus
ENSCJPP00005023387	ENSCJPG00005018556	Coturnix_japonica
ENSMGAP00000013579	ENSMGAG00000012879	Meleagris_gallopavo
ENSNMEP00000022522	ENSNMEG00000019284	Numida_meleagris
ENSAOWP00000015305	ENSAOWG00000010421	Apteryx_owenii
ENSAHAP00000021825	ENSAHAG00000015312	Apteryx_haastii
ENSARWP00000007685	ENSARWG00000005362	Apteryx_rowi
ENSDNVP00000005733	ENSDNVG00000004119	Dromaius_novaehollandiae
ENSNPEP00000002704	ENSNPEG00000002083	Nothoprocta_perdicaria
ENSPVIP00000017259	ENSPVIG00000013299	Pogona_vitticeps
ENSACAP00000011886	ENSACAG00000012039	Anolis_carolinensis
ENSSMRP00000030553	ENSSMRG00000023418	Salvator_merianae
ENSNSUP00000002543	ENSNSUG00000002109	Notechis_scutatus
ENSSPUP00000003290	ENSSPUG00000002476	Sphenodon_punctatus
ENSPCIP00000031857	ENSPCIG00000023639	Phascolarctos_cinereus
ENSVURP00010028543	ENSVURG00010021844	Vombatus_ursinus
ENSMEUP00000001005	ENSMEUG00000001085	Notamacropus_eugenii
ENSSHAP00000019077	ENSSHAG00000016195	Sarcophilus_harrisii
ENSMODP00000003841	ENSMODG00000003150	Monodelphis_domestica
ENSPPAP00000002702	ENSPPAG00000011697	Pan_paniscus
ENSPTRP00000063404	ENSPTRG00000015905	Pan_troglodytes
ENSP00000348775	ENSG00000087008	Homo_sapiens
ENSGGOP00000018707	ENSGGOG00000008003	Gorilla_gorilla
ENSPPYP00000016272	ENSPPYG00000014563	Pongo_abelii
ENSNLEP00000014474	ENSNLEG00000011919	Nomascus_leucogenys
ENSPTEP00000029995	ENSPTEG00000029291	Piliocolobus_tephrosceles
ENSCANP00000018398	ENSCANG00000032652	Colobus_angolensis_palliatus
ENSRROP00000035414	ENSRROG00000041201	Rhinopithecus_roxellana
ENSRBIP00000024999	ENSRBIG00000036385	Rhinopithecus_bieti
ENSCATP00000014559	ENSCATG00000031306	Cercocebus_atys
ENSMLEP00000028026	ENSMLEG00000038218	Mandrillus_leucophaeus
ENSMFAP00000043458	ENSMFAG00000037622	Macaca_fascicularis
ENSMMUP00000035465	ENSMMUG00000006234	Macaca_mulatta
ENSMNEP00000010452	ENSMNEG00000029626	Macaca_nemestrina
ENSTGEP00000029219	ENSTGEG00000023508	Theropithecus_gelada
ENSPANP00000018427	ENSPANG00000008200	Papio_anubis
ENSSBOP00000010902	ENSSBOG00000022268	Saimiri_boliviensis_boliviensis
ENSCCAP00000016826	ENSCCAG00000026216	Cebus_capucinus_imitator
ENSCJAP00000071594	ENSCJAG00000007110	Callithrix_jacchus
ENSANAP00000007977	ENSANAG00000022010	Aotus_nancymaae
ENSTSYP00000005526	ENSTSYG00000006004	Carlito_syrichta
ENSPCOP00000009225	ENSPCOG00000015967	Propithecus_coquereli
ENSMICP00000010726	ENSMICG00000011777	Microcebus_murinus
ENSPSMP00000031785	ENSPSMG00000022018	Prolemur_simus
ENSOGAP00000002005	ENSOGAG00000002245	Otolemur_garnettii
ENSTBEP00000005050	ENSTBEG00000005862	Tupaia_belangeri
ENSCCNP00000009856	ENSCCNG00000010354	Castor_canadensis
ENSDORP00000014468	ENSDORG00000015374	Dipodomys_ordii
ENSMSIP00000027387	ENSMSIG00000023076	Mus_spicilegus
ENSMUSP00000063412	ENSMUSG00000029098	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0070394	MGP_SPRETEiJ_G0028145	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0067771	MGP_CAROLIEiJ_G0027149	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0030978	MGP_PahariEiJ_G0016933	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000042002	ENSRNOG00000008474	Rattus_norvegicus
ENSMUGP00000032019	ENSMUGG00000026628	Meriones_unguiculatus
ENSCGRP00000021452	ENSCGRG00000015576	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015034320	ENSCGRG00015025799	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001018929	ENSCGRG00001018521	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000023591	ENSMAUG00000020686	Mesocricetus_auratus
ENSMOCP00000005752	ENSMOCG00000005263	Microtus_ochrogaster
ENSPEMP00000006666	ENSPEMG00000008809	Peromyscus_maniculatus_bairdii
ENSNGAP00000023716	ENSNGAG00000022184	Nannospalax_galili
ENSJJAP00000012560	ENSJJAG00000015539	Jaculus_jaculus
ENSCPOP00000017943	ENSCPOG00000024370	Cavia_porcellus
ENSCAPP00000010048	ENSCAPG00000011381	Cavia_aperea
ENSODEP00000013254	ENSODEG00000009811	Octodon_degus
ENSCLAP00000013226	ENSCLAG00000009133	Chinchilla_lanigera
ENSHGLP00100019642	ENSHGLG00100014483	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000020485	ENSHGLG00000014645	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000000659	ENSFDAG00000010848	Fukomys_damarensis
ENSUPAP00010006306	ENSUPAG00010005046	Urocitellus_parryii
ENSMMMP00000016148	ENSMMMG00000014316	Marmota_marmota_marmota
ENSSDAP00000014498	ENSSDAG00000012841	Spermophilus_dauricus
ENSSTOP00000014636	ENSSTOG00000016342	Ictidomys_tridecemlineatus
ENSOPRP00000000101	ENSOPRG00000000110	Ochotona_princeps
ENSEASP00005006052	ENSEASG00005004493	Equus_asinus_asinus
ENSECAP00000024870	ENSECAG00000008588	Equus_caballus
ENSPVAP00000006009	ENSPVAG00000006360	Pteropus_vampyrus
ENSCHIP00000013959	ENSCHIG00000015179	Capra_hircus
ENSOARP00000013847	ENSOARG00000012922	Ovis_aries
ENSBIXP00000019852	ENSBIXG00000002696	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005004883	ENSBIXG00005010819	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000041634	ENSBTAG00000004893	Bos_taurus
ENSBBBP00000014007	ENSBBBG00000021722	Bison_bison_bison
ENSBMUP00000014634	ENSBMUG00000011104	Bos_mutus
ENSTTRP00000013616	ENSTTRG00000014356	Tursiops_truncatus
ENSSSCP00000062930	ENSSSCG00000008724	Sus_scrofa_strain_reference
ENSUAMP00000014645	ENSUAMG00000011753	Ursus_americanus
ENSUMAP00000013861	ENSUMAG00000009883	Ursus_maritimus
ENSAMEP00000015790	ENSAMEG00000014936	Ailuropoda_melanoleuca
ENSNVIP00000006928	ENSNVIG00000005462	Neovison_vison
ENSMPUP00000010449	ENSMPUG00000010527	Mustela_putorius_furo
ENSCAFP00000021458	ENSCAFG00000014554	Canis_lupus_familiaris
ENSCAFP00020018465	ENSCAFG00020014686	Canis_lupus_dingo
ENSVVUP00000034759	ENSVVUG00000025052	Vulpes_vulpes
ENSPPRP00000008789	ENSPPRG00000003521	Panthera_pardus
ENSPTIP00000010867	ENSPTIG00000011467	Panthera_tigris_altaica
ENSFCAP00000014183	ENSFCAG00000015294	Felis_catus
ENSPCAP00000007362	ENSPCAG00000007848	Procavia_capensis
ENSLAFP00000020611	ENSLAFG00000031250	Loxodonta_africana
ENSETEP00000002911	ENSETEG00000003545	Echinops_telfairi
ENSDNOP00000025754	ENSDNOG00000033588	Dasypus_novemcinctus
ENSXETP00000040629	ENSXETG00000020745	Xenopus_tropicalis
ENSLACP00000022842	ENSLACG00000008372	Latimeria_chalumnae
ENSCMIP00000005269	ENSCMIG00000003038	Callorhinchus_milii
ENSPMAP00000007673	ENSPMAG00000006946	Petromyzon_marinus	ENSPMAT00000007707
ENSEBUP00000023086	ENSEBUG00000014214	Eptatretus_burgeri	ENSEBUT00000023662
