ENSCHAP00000011102	ENSCHAG00000006288	Clupea_harengus
ENSPSMP00000025640	ENSPSMG00000018001	Prolemur_simus
ENSOGAP00000007277	ENSOGAG00000008134	Otolemur_garnettii
ENSPTRP00000049052	ENSPTRG00000021278	Pan_troglodytes
ENSPPAP00000002470	ENSPPAG00000010975	Pan_paniscus
ENSGGOP00000006821	ENSGGOG00000006974	Gorilla_gorilla
ENSP00000238379	ENSG00000119431	Homo_sapiens
ENSPPYP00000021873	ENSPPYG00000019520	Pongo_abelii
ENSPTEP00000036481	ENSPTEG00000034269	Piliocolobus_tephrosceles
ENSRBIP00000000752	ENSRBIG00000004007	Rhinopithecus_bieti
ENSCANP00000000923	ENSCANG00000003499	Colobus_angolensis_palliatus
ENSMMUP00000009420	ENSMMUG00000007187	Macaca_mulatta
ENSMNEP00000000422	ENSMNEG00000002027	Macaca_nemestrina
ENSMFAP00000013376	ENSMFAG00000028807	Macaca_fascicularis
ENSCSAP00000017530	ENSCSAG00000000473	Chlorocebus_sabaeus
ENSCATP00000006158	ENSCATG00000019403	Cercocebus_atys
ENSMLEP00000007389	ENSMLEG00000027730	Mandrillus_leucophaeus
ENSTGEP00000035486	ENSTGEG00000028245	Theropithecus_gelada
ENSPANP00000008985	ENSPANG00000008588	Papio_anubis
ENSCJAP00000041147	ENSCJAG00000022540	Callithrix_jacchus
ENSCCNP00000022222	ENSCCNG00000021896	Castor_canadensis
ENSDORP00000016841	ENSDORG00000003068	Dipodomys_ordii
ENSMMMP00000001415	ENSMMMG00000001302	Marmota_marmota_marmota
ENSSTOP00000000523	ENSSTOG00000000580	Ictidomys_tridecemlineatus
ENSUPAP00010019641	ENSUPAG00010015559	Urocitellus_parryii
MGP_SPRETEiJ_P0065074	MGP_SPRETEiJ_G0027046	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000036337	ENSMUSG00000038422	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000015345	ENSMSIG00000013172	Mus_spicilegus
MGP_CAROLIEiJ_P0062602	MGP_CAROLIEiJ_G0026082	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0077727	MGP_PahariEiJ_G0028417	Mus_pahari_strain_PAHARI_EIJ
ENSMUGP00000014286	ENSMUGG00000012369	Meriones_unguiculatus
ENSCGRP00015018999	ENSCGRG00015014596	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001003720	ENSCGRG00001004580	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000014846	ENSCGRG00000010757	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000008910	ENSMAUG00000010212	Mesocricetus_auratus
ENSMOCP00000027194	ENSMOCG00000022769	Microtus_ochrogaster
ENSPEMP00000019278	ENSPEMG00000017624	Peromyscus_maniculatus_bairdii
ENSNGAP00000021113	ENSNGAG00000020399	Nannospalax_galili
ENSCLAP00000014311	ENSCLAG00000009865	Chinchilla_lanigera
ENSCPOP00000020705	ENSCPOG00000027501	Cavia_porcellus
ENSHGLP00000023824	ENSHGLG00000016983	Heterocephalus_glaber_HetGla_female_1.0
ENSCHIP00000001124	ENSCHIG00000001998	Capra_hircus
ENSOARP00000003130	ENSOARG00000002946	Ovis_aries
ENSBIXP00000019272	ENSBIXG00000006024	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000000314	ENSBTAG00000000250	Bos_taurus
ENSBMUP00000031400	ENSBMUG00000023429	Bos_mutus
ENSBBBP00000001051	ENSBBBG00000010198	Bison_bison_bison
ENSBIXP00005004852	ENSBIXG00005010682	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSTTRP00000000845	ENSTTRG00000000899	Tursiops_truncatus
ENSSSCP00000039378	ENSSSCG00000039861	Sus_scrofa_strain_reference
ENSUMAP00000026634	ENSUMAG00000019389	Ursus_maritimus
ENSUAMP00000023222	ENSUAMG00000018217	Ursus_americanus
ENSAMEP00000020560	ENSAMEG00000019509	Ailuropoda_melanoleuca
ENSNVIP00000011852	ENSNVIG00000009375	Neovison_vison
ENSMPUP00000018449	ENSMPUG00000018567	Mustela_putorius_furo
ENSCAFP00020029140	ENSCAFG00020022774	Canis_lupus_dingo
ENSCAFP00000004812	ENSCAFG00000003244	Canis_lupus_familiaris
ENSVVUP00000004138	ENSVVUG00000003263	Vulpes_vulpes
ENSFCAP00000056430	ENSFCAG00000025052	Felis_catus
ENSEASP00005033131	ENSEASG00005022671	Equus_asinus_asinus
ENSECAP00000003675	ENSECAG00000005335	Equus_caballus
ENSMLUP00000013965	ENSMLUG00000015333	Myotis_lucifugus
ENSLAFP00000023134	ENSLAFG00000007668	Loxodonta_africana
ENSPCAP00000015740	ENSPCAG00000016849	Procavia_capensis
ENSETEP00000005816	ENSETEG00000007171	Echinops_telfairi
ENSDNOP00000017765	ENSDNOG00000036849	Dasypus_novemcinctus
ENSOCUP00000005061	ENSOCUG00000005843	Oryctolagus_cuniculus
ENSOPRP00000004924	ENSOPRG00000005382	Ochotona_princeps
ENSSARP00000012297	ENSSARG00000013618	Sorex_araneus
ENSOANP00000015420	ENSOANG00000009717	Ornithorhynchus_anatinus
ENSXETP00000014205	ENSXETG00000000753	Xenopus_tropicalis
ENSLACP00000018905	ENSLACG00000016636	Latimeria_chalumnae
ENSCMIP00000035946	ENSCMIG00000015209	Callorhinchus_milii
ENSECRP00000000958	ENSECRG00000000657	Erpetoichthys_calabaricus
ENSEBUP00000003865	ENSEBUG00000002769	Eptatretus_burgeri
ENSCSAVP00000000227	ENSCSAVG00000000125	Ciona_savignyi
K01G5.10.1	WBGene00010481	Caenorhabditis_elegans_strain_N2
