ENSAOWP00000010603	ENSAOWG00000007296	Apteryx_owenii
ENSNSUP00000024265	ENSNSUG00000017527	Notechis_scutatus
ENSSMRP00000021522	ENSSMRG00000016752	Salvator_merianae
ENSSPUP00000006150	ENSSPUG00000004743	Sphenodon_punctatus
ENSPKIP00000021323	ENSPKIG00000005697	Paramormyrops_kingsleyae	ENSPKIT00000001958
ENSSFOP00015030597	ENSSFOG00015019615	Scleropages_formosus	ENSSFOT00015030945
ENSHHUP00000014290	ENSHHUG00000008842	Hucho_hucho
ENSELUP00000012385	ENSELUG00000012627	Esox_lucius
ENSLBEP00000032809	ENSLBEG00000024735	Labrus_bergylta
ENSGWIP00000040724	ENSGWIG00000020550	Gouania_willdenowi
ENSCSEP00000031735	ENSCSEG00000020341	Cynoglossus_semilaevis
ENSPFOP00000000404	ENSPFOG00000000381	Poecilia_formosa
ENSPMEP00000017936	ENSPMEG00000020817	Poecilia_mexicana
ENSPLAP00000006240	ENSPLAG00000008356	Poecilia_latipinna
ENSXMAP00000012849	ENSXMAG00000012834	Xiphophorus_maculatus
ENSXCOP00000000683	ENSXCOG00000000527	Xiphophorus_couchianus
ENSPREP00000006636	ENSPREG00000004589	Poecilia_reticulata
ENSGAFP00000029002	ENSGAFG00000019576	Gambusia_affinis
ENSFHEP00000006642	ENSFHEG00000007781	Fundulus_heteroclitus
ENSCVAP00000016627	ENSCVAG00000019635	Cyprinodon_variegatus
ENSKMAP00000010873	ENSKMAG00000008165	Kryptolebias_marmoratus
ENSORLP00020006823	ENSORLG00020007754	Oryzias_latipes_ASM223471v1
ENSORLP00000025572	ENSORLG00000020645	Oryzias_latipes_ASM223467v1
ENSORLP00015032022	ENSORLG00015016630	Oryzias_latipes_ASM223469v1
ENSOMEP00000009577	ENSOMEG00000000257	Oryzias_melastigma
ENSSPAP00000005159	ENSSPAG00000003946	Stegastes_partitus
ENSHCOP00000010598	ENSHCOG00000000624	Hippocampus_comes
ENSTRUP00000001271	ENSTRUG00000000540	Takifugu_rubripes
ENSTNIP00000008553	ENSTNIG00000005831	Tetraodon_nigroviridis
ENSMMOP00000013265	ENSMMOG00000010164	Mola_mola
ENSBSLP00000010206	ENSBSLG00000005176	Betta_splendens
ENSCGOP00000008923	ENSCGOG00000004615	Cottoperca_gobio
ENSGACP00000025910	ENSGACG00000019599	Gasterosteus_aculeatus
ENSLCRP00005028666	ENSLCRG00005011332	Larimichthys_crocea
ENSAOCP00000032289	ENSAOCG00000024550	Amphiprion_ocellaris
ENSAPEP00000024838	ENSAPEG00000017673	Amphiprion_percula
ENSAPOP00000023298	ENSAPOG00000005024	Acanthochromis_polyacanthus
ENSPRNP00000012041	ENSPRNG00000006725	Parambassis_ranga
ENSMZEP00005023037	ENSMZEG00005017255	Maylandia_zebra
ENSACLP00000010336	ENSACLG00000007052	Astatotilapia_calliptera
ENSHBUP00000022882	ENSHBUG00000003549	Haplochromis_burtoni
ENSPNYP00000007245	ENSPNYG00000005480	Pundamilia_nyererei
ENSONIP00000022027	ENSONIG00000017467	Oreochromis_niloticus
ENSACIP00000028752	ENSACIG00000022212	Amphilophus_citrinellus
ENSSDUP00000002372	ENSSDUG00000001823	Seriola_dumerili
ENSSLDP00000010934	ENSSLDG00000008696	Seriola_lalandi_dorsalis
ENSLCAP00010021769	ENSLCAG00010010253	Lates_calcarifer
ENSSMAP00000026148	ENSSMAG00000015969	Scophthalmus_maximus
ENSMAMP00000001379	ENSMAMG00000000970	Mastacembelus_armatus
ENSMALP00000019835	ENSMALG00000013853	Monopterus_albus
ENSATEP00000023552	ENSATEG00000016348	Anabas_testudineus
ENSPMGP00000022132	ENSPMGG00000017917	Periophthalmus_magnuspinnatus
ENSGMOP00000000482	ENSGMOG00000000483	Gadus_morhua
ENSDCDP00000021640	ENSDCDG00000015430	Denticeps_clupeoides	ENSDCDT00000029724
ENSCHAP00000051683	ENSCHAG00000023348	Clupea_harengus	ENSCHAT00000055777
ENSAMXP00005041090	ENSAMXG00005019006	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000011923	ENSAMXG00000011592	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000031535	ENSPNAG00000018989	Pygocentrus_nattereri
ENSIPUP00000019767	ENSIPUG00000013371	Ictalurus_punctatus
ENSEEEP00000019352	ENSEEEG00000009482	Electrophorus_electricus
ENSDARP00000133453	ENSDARG00000102874	Danio_rerio
ENSLOCP00000013312	ENSLOCG00000010858	Lepisosteus_oculatus
ENSECRP00000026583	ENSECRG00000017965	Erpetoichthys_calabaricus
ENSCMIP00000026766	ENSCMIG00000011590	Callorhinchus_milii
ENSXETP00000000982	ENSXETG00000001783	Xenopus_tropicalis
ENSPCIP00000051086	ENSPCIG00000004284	Phascolarctos_cinereus
ENSVURP00010012124	ENSVURG00010009377	Vombatus_ursinus
ENSMEUP00000010711	ENSMEUG00000011750	Notamacropus_eugenii
ENSSHAP00000017078	ENSSHAG00000014516	Sarcophilus_harrisii
ENSMODP00000027998	ENSMODG00000009386	Monodelphis_domestica
ENSOANP00000030432	ENSOANG00000028667	Ornithorhynchus_anatinus
ENSTGEP00000036774	ENSTGEG00000029282	Theropithecus_gelada
ENSTSYP00000032275	ENSTSYG00000002854	Carlito_syrichta
ENSPSMP00000033898	ENSPSMG00000023275	Prolemur_simus
ENSPCOP00000030680	ENSPCOG00000028075	Propithecus_coquereli
ENSMICP00000027994	ENSMICG00000000770	Microcebus_murinus
ENSOGAP00000003607	ENSOGAG00000004046	Otolemur_garnettii
ENSPTRP00000020841	ENSPTRG00000012150	Pan_troglodytes
ENSPPAP00000017536	ENSPPAG00000031689	Pan_paniscus
ENSP00000387262	ENSG00000132305	Homo_sapiens
ENSGGOP00000049461	ENSGGOG00000005264	Gorilla_gorilla
ENSPPYP00000013620	ENSPPYG00000012215	Pongo_abelii
ENSNLEP00000043328	ENSNLEG00000002600	Nomascus_leucogenys
ENSMFAP00000026438	ENSMFAG00000044373	Macaca_fascicularis
ENSMNEP00000012559	ENSMNEG00000030355	Macaca_nemestrina
ENSMMUP00000049877	ENSMMUG00000015824	Macaca_mulatta
ENSCATP00000031799	ENSCATG00000038962	Cercocebus_atys
ENSMLEP00000006525	ENSMLEG00000026241	Mandrillus_leucophaeus
ENSTGEP00000026849	ENSTGEG00000021619	Theropithecus_gelada
ENSPANP00000018656	ENSPANG00000012838	Papio_anubis
ENSCSAP00000012344	ENSCSAG00000016310	Chlorocebus_sabaeus
ENSPTEP00000032035	ENSPTEG00000030830	Piliocolobus_tephrosceles
ENSCANP00000008101	ENSCANG00000024996	Colobus_angolensis_palliatus
ENSRBIP00000019331	ENSRBIG00000033551	Rhinopithecus_bieti
ENSRROP00000005733	ENSRROG00000023135	Rhinopithecus_roxellana
ENSCANP00000020272	ENSCANG00000033218	Colobus_angolensis_palliatus
ENSRROP00000031268	ENSRROG00000039336	Rhinopithecus_roxellana
ENSMFAP00000038177	ENSMFAG00000038454	Macaca_fascicularis
ENSMNEP00000002165	ENSMNEG00000009948	Macaca_nemestrina
ENSGGOP00000043276	ENSGGOG00000036857	Gorilla_gorilla
ENSSBOP00000010021	ENSSBOG00000021696	Saimiri_boliviensis_boliviensis
ENSCJAP00000036247	ENSCJAG00000019480	Callithrix_jacchus
ENSCCAP00000031320	ENSCCAG00000033500	Cebus_capucinus_imitator
ENSANAP00000005009	ENSANAG00000020307	Aotus_nancymaae
ENSOGAP00000018894	ENSOGAG00000024663	Otolemur_garnettii
ENSCGRP00001012561	ENSCGRG00001013917	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000010009	ENSCGRG00000007311	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015022759	ENSCGRG00015016918	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000010669	ENSMAUG00000011453	Mesocricetus_auratus
ENSMOCP00000001077	ENSMOCG00000000827	Microtus_ochrogaster
ENSPEMP00000031625	ENSPEMG00000009199	Peromyscus_maniculatus_bairdii
ENSMUSP00000066181	ENSMUSG00000052337	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000010532	ENSMSIG00000008522	Mus_spicilegus
MGP_SPRETEiJ_P0077142	MGP_SPRETEiJ_G0029497	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0074254	MGP_CAROLIEiJ_G0028492	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0050329	MGP_PahariEiJ_G0022228	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000069486	ENSRNOG00000009097	Rattus_norvegicus
ENSMUGP00000012290	ENSMUGG00000010669	Meriones_unguiculatus
ENSMUGP00000012224	ENSMUGG00000010285	Meriones_unguiculatus
ENSNGAP00000014303	ENSNGAG00000015632	Nannospalax_galili
ENSJJAP00000012292	ENSJJAG00000015348	Jaculus_jaculus
ENSCCNP00000018616	ENSCCNG00000018646	Castor_canadensis
ENSSTOP00000011319	ENSSTOG00000012624	Ictidomys_tridecemlineatus
ENSUPAP00010029097	ENSUPAG00010022919	Urocitellus_parryii
ENSSDAP00000008866	ENSSDAG00000007799	Spermophilus_dauricus
ENSMMMP00000010278	ENSMMMG00000009011	Marmota_marmota_marmota
ENSCLAP00000007516	ENSCLAG00000005278	Chinchilla_lanigera
ENSODEP00000004297	ENSODEG00000003274	Octodon_degus
ENSHGLP00000006356	ENSHGLG00000004647	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100022101	ENSHGLG00100016271	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000005461	ENSFDAG00000014509	Fukomys_damarensis
ENSCPOP00000011139	ENSCPOG00000012379	Cavia_porcellus
ENSCAPP00000010065	ENSCAPG00000011369	Cavia_aperea
ENSOCUP00000008774	ENSOCUG00000010178	Oryctolagus_cuniculus
ENSOPRP00000007678	ENSOPRG00000008381	Ochotona_princeps
ENSTBEP00000013311	ENSTBEG00000015335	Tupaia_belangeri
ENSUAMP00000033153	ENSUAMG00000025276	Ursus_americanus
ENSUMAP00000010460	ENSUMAG00000007873	Ursus_maritimus
ENSAMEP00000006295	ENSAMEG00000005919	Ailuropoda_melanoleuca
ENSNVIP00000023514	ENSNVIG00000018239	Neovison_vison
ENSMPUP00000009116	ENSMPUG00000009193	Mustela_putorius_furo
ENSCAFP00020020160	ENSCAFG00020015997	Canis_lupus_dingo
ENSCAFP00000011231	ENSCAFG00000007564	Canis_lupus_familiaris
ENSVVUP00000001435	ENSVVUG00000000129	Vulpes_vulpes
ENSPTIP00000022372	ENSPTIG00000019189	Panthera_tigris_altaica
ENSPPRP00000013357	ENSPPRG00000006625	Panthera_pardus
ENSFCAP00000038874	ENSFCAG00000008968	Felis_catus
ENSBIXP00000010616	ENSBIXG00000016069	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005031979	ENSBIXG00005012441	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000069247	ENSBTAG00000003307	Bos_taurus
ENSBMUP00000001314	ENSBMUG00000001037	Bos_mutus
ENSBBBP00000011219	ENSBBBG00000019237	Bison_bison_bison
ENSCHIP00000032328	ENSCHIG00000026338	Capra_hircus
ENSOARP00000022180	ENSOARG00000020639	Ovis_aries
ENSTTRP00000008157	ENSTTRG00000008603	Tursiops_truncatus
ENSSSCP00000062078	ENSSSCG00000024564	Sus_scrofa_strain_reference
ENSVPAP00000011168	ENSVPAG00000011998	Vicugna_pacos
ENSPVAP00000011956	ENSPVAG00000012678	Pteropus_vampyrus
ENSMLUP00000014362	ENSMLUG00000015761	Myotis_lucifugus
ENSEASP00005002082	ENSEASG00005001647	Equus_asinus_asinus
ENSECAP00000022179	ENSECAG00000024569	Equus_caballus
ENSEEUP00000000297	ENSEEUG00000000335	Erinaceus_europaeus
ENSSARP00000003046	ENSSARG00000003359	Sorex_araneus
ENSLAFP00000001108	ENSLAFG00000001316	Loxodonta_africana
ENSPCAP00000011243	ENSPCAG00000012017	Procavia_capensis
ENSETEP00000000338	ENSETEG00000000426	Echinops_telfairi
ENSCHOP00000003349	ENSCHOG00000003790	Choloepus_hoffmanni
ENSDNOP00000006438	ENSDNOG00000008303	Dasypus_novemcinctus
ENSOANP00000029368	ENSOANG00000029137	Ornithorhynchus_anatinus
ENSDORP00000001008	ENSDORG00000001073	Dipodomys_ordii
ENSLACP00000000724	ENSLACG00000000649	Latimeria_chalumnae
ENSDORP00000018620	ENSDORG00000025978	Dipodomys_ordii
ENSPMAP00000004514	ENSPMAG00000004090	Petromyzon_marinus	ENSPMAT00000004532
ENSEBUP00000005203	ENSEBUG00000003569	Eptatretus_burgeri	ENSEBUT00000005641
ENSCINP00000027819	ENSCING00000015859	Ciona_intestinalis
ENSCSAVP00000002032	ENSCSAVG00000001188	Ciona_savignyi
T14G11.3.1	WBGene00020511	Caenorhabditis_elegans_strain_N2
W06H3.1.1	WBGene00012315	Caenorhabditis_elegans_strain_N2
FBpp0307187	FBgn0019960	Drosophila_melanogaster
YKR016W_mRNA	YKR016W	Saccharomyces_cerevisiae_strain_S288C
