ENSAOWP00000019456	ENSAOWG00000013217	Apteryx_owenii
ENSMICP00000027431	ENSMICG00000037059	Microcebus_murinus
ENSMICP00000013228	ENSMICG00000014521	Microcebus_murinus
ENSPCOP00000015041	ENSPCOG00000019240	Propithecus_coquereli
ENSPSMP00000036853	ENSPSMG00000025349	Prolemur_simus
ENSOGAP00000021188	ENSOGAG00000028907	Otolemur_garnettii
ENSOGAP00000016193	ENSOGAG00000031677	Otolemur_garnettii
ENSOGAP00000009938	ENSOGAG00000011105	Otolemur_garnettii
ENSTSYP00000030528	ENSTSYG00000026035	Carlito_syrichta
ENSCANP00000000801	ENSCANG00000003089	Colobus_angolensis_palliatus
ENSCANP00000014485	ENSCANG00000030690	Colobus_angolensis_palliatus
ENSPTEP00000007838	ENSPTEG00000008900	Piliocolobus_tephrosceles
ENSRROP00000000985	ENSRROG00000003675	Rhinopithecus_roxellana
ENSRBIP00000014073	ENSRBIG00000031130	Rhinopithecus_bieti
ENSRROP00000005353	ENSRROG00000022117	Rhinopithecus_roxellana
ENSRBIP00000000213	ENSRBIG00000001152	Rhinopithecus_bieti
ENSMNEP00000018706	ENSMNEG00000033259	Macaca_nemestrina
ENSMNEP00000004706	ENSMNEG00000021543	Macaca_nemestrina
ENSMFAP00000032820	ENSMFAG00000002971	Macaca_fascicularis
ENSMMUP00000020856	ENSMMUG00000015861	Macaca_mulatta
ENSPANP00000010640	ENSPANG00000008508	Papio_anubis
ENSMLEP00000030258	ENSMLEG00000039336	Mandrillus_leucophaeus
ENSCATP00000021433	ENSCATG00000034438	Cercocebus_atys
ENSTGEP00000001594	ENSTGEG00000001486	Theropithecus_gelada
ENSPTRP00000037925	ENSPTRG00000022049	Pan_troglodytes
ENSPPAP00000030291	ENSPPAG00000038135	Pan_paniscus
ENSGGOP00000028004	ENSGGOG00000023347	Gorilla_gorilla
ENSP00000497474	ENSG00000131174	Homo_sapiens
ENSPPYP00000022941	ENSPPYG00000020494	Pongo_abelii
ENSNLEP00000032479	ENSNLEG00000034443	Nomascus_leucogenys
ENSNLEP00000022224	ENSNLEG00000033028	Nomascus_leucogenys
ENSSBOP00000014256	ENSSBOG00000023896	Saimiri_boliviensis_boliviensis
ENSANAP00000008723	ENSANAG00000022390	Aotus_nancymaae
ENSOCUP00000029310	ENSOCUG00000036425	Oryctolagus_cuniculus
ENSOCUP00000023029	ENSOCUG00000028159	Oryctolagus_cuniculus
ENSOCUP00000047170	ENSOCUG00000030414	Oryctolagus_cuniculus
ENSOCUP00000000182	ENSOCUG00000000205	Oryctolagus_cuniculus
ENSUAMP00000027793	ENSUAMG00000021488	Ursus_americanus
ENSNVIP00000030537	ENSNVIG00000023530	Neovison_vison
ENSCAFP00020031677	ENSCAFG00020024706	Canis_lupus_dingo
ENSSARP00000005145	ENSSARG00000005701	Sorex_araneus
ENSCCAP00000018272	ENSCCAG00000026970	Cebus_capucinus_imitator
ENSCJAP00000073508	ENSCJAG00000004045	Callithrix_jacchus
ENSDNOP00000017859	ENSDNOG00000044803	Dasypus_novemcinctus
ENSCANP00000032628	ENSCANG00000039987	Colobus_angolensis_palliatus
ENSRBIP00000031022	ENSRBIG00000039357	Rhinopithecus_bieti
ENSRROP00000004539	ENSRROG00000018821	Rhinopithecus_roxellana
ENSCANP00000006759	ENSCANG00000022530	Colobus_angolensis_palliatus
ENSPANP00000038808	ENSPANG00000033732	Papio_anubis
ENSCATP00000016555	ENSCATG00000032208	Cercocebus_atys
ENSMLEP00000038100	ENSMLEG00000043125	Mandrillus_leucophaeus
ENSMFAP00000002413	ENSMFAG00000039046	Macaca_fascicularis
ENSMNEP00000004038	ENSMNEG00000018830	Macaca_nemestrina
ENSPTRP00000076859	ENSPTRG00000046207	Pan_troglodytes
ENSGGOP00000029078	ENSGGOG00000039420	Gorilla_gorilla
ENSCJAP00000077707	ENSCJAG00000056681	Callithrix_jacchus
ENSTGEP00000012168	ENSTGEG00000009928	Theropithecus_gelada
ENSPTEP00000022193	ENSPTEG00000023156	Piliocolobus_tephrosceles
ENSCCAP00000018488	ENSCCAG00000027098	Cebus_capucinus_imitator
ENSRROP00000003031	ENSRROG00000012128	Rhinopithecus_roxellana
ENSRBIP00000003141	ENSRBIG00000014916	Rhinopithecus_bieti
ENSPANP00000047126	ENSPANG00000030223	Papio_anubis
ENSMFAP00000043909	ENSMFAG00000039336	Macaca_fascicularis
ENSCATP00000035839	ENSCATG00000040773	Cercocebus_atys
ENSMLEP00000034545	ENSMLEG00000041425	Mandrillus_leucophaeus
ENSPSMP00000016678	ENSPSMG00000011880	Prolemur_simus
ENSMMMP00000013048	ENSMMMG00000011650	Marmota_marmota_marmota
ENSUPAP00010019856	ENSUPAG00010015718	Urocitellus_parryii
ENSMLUP00000020311	ENSMLUG00000022424	Myotis_lucifugus
ENSDNOP00000029621	ENSDNOG00000040393	Dasypus_novemcinctus
ENSCAFP00000053673	ENSCAFG00000045054	Canis_lupus_familiaris
ENSCAFP00020000840	ENSCAFG00020000827	Canis_lupus_dingo
ENSETEP00000013545	ENSETEG00000016695	Echinops_telfairi
ENSNGAP00000011817	ENSNGAG00000013866	Nannospalax_galili
ENSNGAP00000009622	ENSNGAG00000012256	Nannospalax_galili
ENSCGRP00000009056	ENSCGRG00000006614	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015022706	ENSCGRG00015017269	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001023792	ENSCGRG00001021912	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00001006242	ENSCGRG00001008405	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00001023196	ENSCGRG00001021491	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015033145	ENSCGRG00015024990	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000017034	ENSCGRG00000012387	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000006657	ENSMAUG00000008542	Mesocricetus_auratus
ENSPEMP00000012342	ENSPEMG00000012704	Peromyscus_maniculatus_bairdii
ENSPEMP00000011433	ENSPEMG00000012083	Peromyscus_maniculatus_bairdii
ENSMOCP00000000397	ENSMOCG00000000328	Microtus_ochrogaster
MGP_SPRETEiJ_P0096229	MGP_SPRETEiJ_G0034489	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000033582	ENSMUSG00000031231	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000016352	ENSMSIG00000014063	Mus_spicilegus
MGP_CAROLIEiJ_P0092461	MGP_CAROLIEiJ_G0033325	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0090073	MGP_PahariEiJ_G0031861	Mus_pahari_strain_PAHARI_EIJ
ENSMSIP00000014076	ENSMSIG00000012139	Mus_spicilegus
ENSMSIP00000037148	ENSMSIG00000030954	Mus_spicilegus
ENSRNOP00000074109	ENSRNOG00000054689	Rattus_norvegicus
ENSMUGP00000001703	ENSMUGG00000001606	Meriones_unguiculatus
ENSMUGP00000013964	ENSMUGG00000012097	Meriones_unguiculatus
ENSMUGP00000001526	ENSMUGG00000001446	Meriones_unguiculatus
ENSJJAP00000002942	ENSJJAG00000005456	Jaculus_jaculus
ENSJJAP00000020415	ENSJJAG00000021098	Jaculus_jaculus
ENSMMMP00000015034	ENSMMMG00000013403	Marmota_marmota_marmota
ENSSDAP00000017889	ENSSDAG00000016305	Spermophilus_dauricus
ENSUPAP00010025482	ENSUPAG00010020152	Urocitellus_parryii
ENSSTOP00000026453	ENSSTOG00000030127	Ictidomys_tridecemlineatus
ENSDORP00000018045	ENSDORG00000025171	Dipodomys_ordii
ENSLAFP00000016775	ENSLAFG00000022996	Loxodonta_africana
ENSBIXP00005005758	ENSBIXG00005011354	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000022919	ENSBIXG00000002089	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000064875	ENSBTAG00000050016	Bos_taurus
ENSBMUP00000018221	ENSBMUG00000013798	Bos_mutus
ENSBBBP00000011058	ENSBBBG00000019069	Bison_bison_bison
ENSCHIP00000005247	ENSCHIG00000009371	Capra_hircus
ENSTTRP00000004227	ENSTTRG00000004491	Tursiops_truncatus
ENSVPAP00000002342	ENSVPAG00000002539	Vicugna_pacos
ENSSARP00000006014	ENSSARG00000006648	Sorex_araneus
ENSEASP00005012512	ENSEASG00005008732	Equus_asinus_asinus
ENSUAMP00000030969	ENSUAMG00000023782	Ursus_americanus
ENSUMAP00000001986	ENSUMAG00000001809	Ursus_maritimus
ENSAMEP00000019709	ENSAMEG00000018659	Ailuropoda_melanoleuca
ENSNVIP00000016097	ENSNVIG00000012609	Neovison_vison
ENSMPUP00000018690	ENSMPUG00000018810	Mustela_putorius_furo
ENSCAFP00000047623	ENSCAFG00000041065	Canis_lupus_familiaris
ENSCAFP00020003504	ENSCAFG00020002945	Canis_lupus_dingo
ENSVVUP00000031823	ENSVVUG00000023134	Vulpes_vulpes
ENSPTIP00000004771	ENSPTIG00000007193	Panthera_tigris_altaica
ENSPPRP00000029472	ENSPPRG00000022077	Panthera_pardus
ENSFCAP00000036975	ENSFCAG00000039360	Felis_catus
ENSPVAP00000011392	ENSPVAG00000012089	Pteropus_vampyrus
ENSMLUP00000020491	ENSMLUG00000029805	Myotis_lucifugus
ENSSDAP00000008120	ENSSDAG00000007408	Spermophilus_dauricus
ENSSDAP00000017808	ENSSDAG00000016229	Spermophilus_dauricus
ENSUPAP00010025021	ENSUPAG00010019814	Urocitellus_parryii
ENSMMMP00000022042	ENSMMMG00000019389	Marmota_marmota_marmota
ENSFDAP00000011735	ENSFDAG00000019214	Fukomys_damarensis
ENSCGRP00001009902	ENSCGRG00001011917	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000000067	ENSCGRG00000000088	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015005062	ENSCGRG00015003996	Cricetulus_griseus_CriGri-PICR
ENSPEMP00000027751	ENSPEMG00000023469	Peromyscus_maniculatus_bairdii
ENSMSIP00000010007	ENSMSIG00000008791	Mus_spicilegus
ENSMUSP00000060890	ENSMUSG00000049387	Mus_musculus_strain_reference_(CL57BL6)
ENSRNOP00000073886	ENSRNOG00000057953	Rattus_norvegicus
ENSMUGP00000007739	ENSMUGG00000007027	Meriones_unguiculatus
ENSCCNP00000029573	ENSCCNG00000028330	Castor_canadensis
ENSTBEP00000011747	ENSTBEG00000013579	Tupaia_belangeri
ENSPTRP00000027575	ENSPTRG00000016027	Pan_troglodytes
ENSPPAP00000004203	ENSPPAG00000017844	Pan_paniscus
ENSP00000379784	ENSG00000170516	Homo_sapiens
ENSGGOP00000019424	ENSGGOG00000026796	Gorilla_gorilla
ENSPPYP00000016429	ENSPPYG00000014706	Pongo_abelii
ENSNLEP00000022820	ENSNLEG00000030744	Nomascus_leucogenys
ENSMLEP00000006837	ENSMLEG00000027322	Mandrillus_leucophaeus
ENSCATP00000040034	ENSCATG00000042585	Cercocebus_atys
ENSTGEP00000030992	ENSTGEG00000024841	Theropithecus_gelada
ENSPANP00000011289	ENSPANG00000013663	Papio_anubis
ENSMNEP00000005177	ENSMNEG00000023624	Macaca_nemestrina
ENSMFAP00000010952	ENSMFAG00000011893	Macaca_fascicularis
ENSCSAP00000019183	ENSCSAG00000019687	Chlorocebus_sabaeus
ENSCANP00000004666	ENSCANG00000016098	Colobus_angolensis_palliatus
ENSPTEP00000026575	ENSPTEG00000026607	Piliocolobus_tephrosceles
ENSRROP00000000530	ENSRROG00000001929	Rhinopithecus_roxellana
ENSRBIP00000004194	ENSRBIG00000019567	Rhinopithecus_bieti
ENSCJAP00000035291	ENSCJAG00000018996	Callithrix_jacchus
ENSTSYP00000009077	ENSTSYG00000009905	Carlito_syrichta
ENSLAFP00000007821	ENSLAFG00000009333	Loxodonta_africana
ENSETEP00000006033	ENSETEG00000007433	Echinops_telfairi
ENSVURP00010007442	ENSVURG00010005732	Vombatus_ursinus
ENSVURP00010029754	ENSVURG00010022733	Vombatus_ursinus
ENSVURP00010022788	ENSVURG00010017464	Vombatus_ursinus
ENSPCIP00000036453	ENSPCIG00000026893	Phascolarctos_cinereus
ENSMEUP00000002096	ENSMEUG00000002296	Notamacropus_eugenii
ENSMODP00000004856	ENSMODG00000003953	Monodelphis_domestica
ENSSHAP00000005409	ENSSHAG00000004726	Sarcophilus_harrisii
ENSOANP00000003787	ENSOANG00000002391	Ornithorhynchus_anatinus
ENSSMRP00000008023	ENSSMRG00000006417	Salvator_merianae
ENSPVIP00000007801	ENSPVIG00000006364	Pogona_vitticeps
ENSXETP00000021366	ENSXETG00000006551	Xenopus_tropicalis
ENSLACP00000013632	ENSLACG00000011999	Latimeria_chalumnae
ENSSFOP00015015649	ENSSFOG00015010101	Scleropages_formosus
ENSPKIP00000026556	ENSPKIG00000008987	Paramormyrops_kingsleyae
ENSHHUP00000055753	ENSHHUG00000033321	Hucho_hucho
ENSHHUP00000046142	ENSHHUG00000028125	Hucho_hucho
ENSELUP00000011188	ENSELUG00000011589	Esox_lucius
ENSORLP00000042161	ENSORLG00000023765	Oryzias_latipes_ASM223467v1
ENSORLP00020010383	ENSORLG00020011303	Oryzias_latipes_ASM223471v1
ENSORLP00015033006	ENSORLG00015018148	Oryzias_latipes_ASM223469v1
ENSGWIP00000011745	ENSGWIG00000006905	Gouania_willdenowi
ENSBSLP00000037501	ENSBSLG00000018202	Betta_splendens
ENSATEP00000032841	ENSATEG00000022626	Anabas_testudineus
ENSMALP00000014619	ENSMALG00000010270	Monopterus_albus
ENSSLDP00000020747	ENSSLDG00000016222	Seriola_lalandi_dorsalis
ENSSDUP00000000731	ENSSDUG00000000622	Seriola_dumerili
ENSLCAP00010025783	ENSLCAG00010012055	Lates_calcarifer
ENSACLP00000023507	ENSACLG00000015986	Astatotilapia_calliptera
ENSHBUP00000017805	ENSHBUG00000019883	Haplochromis_burtoni
ENSMZEP00005012883	ENSMZEG00005009680	Maylandia_zebra
ENSNBRP00000012344	ENSNBRG00000009638	Neolamprologus_brichardi
ENSACIP00000003202	ENSACIG00000002558	Amphilophus_citrinellus
ENSXCOP00000005127	ENSXCOG00000004011	Xiphophorus_couchianus
ENSXMAP00000022916	ENSXMAG00000024451	Xiphophorus_maculatus
ENSFHEP00000033408	ENSFHEG00000020521	Fundulus_heteroclitus
ENSHCOP00000010477	ENSHCOG00000013093	Hippocampus_comes
ENSTRUP00000049662	ENSTRUG00000023386	Takifugu_rubripes
ENSTNIP00000010453	ENSTNIG00000007638	Tetraodon_nigroviridis
ENSLCRP00005042715	ENSLCRG00005016385	Larimichthys_crocea
ENSPNAP00000009872	ENSPNAG00000015358	Pygocentrus_nattereri
ENSAMXP00005026163	ENSAMXG00005013223	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSIPUP00000011367	ENSIPUG00000007727	Ictalurus_punctatus
ENSEEEP00000038276	ENSEEEG00000018193	Electrophorus_electricus
ENSLOCP00000017116	ENSLOCG00000013880	Lepisosteus_oculatus
ENSECRP00000015055	ENSECRG00000010034	Erpetoichthys_calabaricus
ENSCMIP00000040429	ENSCMIG00000016851	Callorhinchus_milii
