ENSCABP00000007845	ENSCABG00000005912	Chelonoidis_abingdonii	ENSCABT00000008583
ENSGAGP00000024793	ENSGAGG00000018102	Gopherus_agassizii	ENSGAGT00000028212
ENSCPBP00000000421	ENSCPBG00000000383	Chrysemys_picta_bellii
ENSCGRP00000026222	ENSCGRG00000019273	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000017196	ENSMAUG00000016132	Mesocricetus_auratus
ENSPEMP00000007167	ENSPEMG00000009207	Peromyscus_maniculatus_bairdii
ENSMOCP00000007048	ENSMOCG00000006801	Microtus_ochrogaster
ENSNGAP00000009459	ENSNGAG00000012141	Nannospalax_galili
ENSDORP00000012097	ENSDORG00000012867	Dipodomys_ordii
ENSEEUP00000003886	ENSEEUG00000004309	Erinaceus_europaeus
ENSOPRP00000003910	ENSOPRG00000004265	Ochotona_princeps
ENSLAFP00000010687	ENSLAFG00000012782	Loxodonta_africana
ENSPCAP00000012737	ENSPCAG00000013680	Procavia_capensis
ENSDNOP00000031127	ENSDNOG00000037813	Dasypus_novemcinctus
ENSPCIP00000017869	ENSPCIG00000013630	Phascolarctos_cinereus
ENSVURP00010027545	ENSVURG00010021081	Vombatus_ursinus
ENSMEUP00000014687	ENSMEUG00000016077	Notamacropus_eugenii
ENSSHAP00000015286	ENSSHAG00000013034	Sarcophilus_harrisii
ENSMODP00000001698	ENSMODG00000001405	Monodelphis_domestica
ENSOANP00000015271	ENSOANG00000009615	Ornithorhynchus_anatinus
ENSXETP00000046283	ENSXETG00000019256	Xenopus_tropicalis
ENSAMXP00005041107	ENSAMXG00005019238	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000026316	ENSAMXG00000025611	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000026615	ENSPNAG00000002011	Pygocentrus_nattereri
ENSEEEP00000010896	ENSEEEG00000005515	Electrophorus_electricus
ENSIPUP00000005902	ENSIPUG00000004109	Ictalurus_punctatus
ENSDARP00000119209	ENSDARG00000092160	Danio_rerio
ENSCHAP00000048208	ENSCHAG00000022187	Clupea_harengus
ENSXMAP00000020188	ENSXMAG00000020141	Xiphophorus_maculatus
ENSPREP00000004881	ENSPREG00000003422	Poecilia_reticulata
ENSGAFP00000027092	ENSGAFG00000018307	Gambusia_affinis
ENSCVAP00000027747	ENSCVAG00000014330	Cyprinodon_variegatus
ENSORLP00020022329	ENSORLG00020002583	Oryzias_latipes_ASM223471v1
ENSORLP00015029973	ENSORLG00015013419	Oryzias_latipes_ASM223469v1
ENSORLP00000005008	ENSORLG00000004008	Oryzias_latipes_ASM223467v1
ENSPMGP00000023541	ENSPMGG00000019036	Periophthalmus_magnuspinnatus
ENSAPEP00000023539	ENSAPEG00000016755	Amphiprion_percula
ENSAOCP00000018973	ENSAOCG00000024192	Amphiprion_ocellaris
ENSSDUP00000009563	ENSSDUG00000007035	Seriola_dumerili
ENSATEP00000025909	ENSATEG00000017972	Anabas_testudineus
ENSTRUP00000052771	ENSTRUG00000025781	Takifugu_rubripes
ENSTNIP00000020929	ENSTNIG00000017777	Tetraodon_nigroviridis
ENSPRNP00000022433	ENSPRNG00000011493	Parambassis_ranga
ENSAPOP00000009470	ENSAPOG00000011777	Acanthochromis_polyacanthus
ENSMZEP00005009978	ENSMZEG00005007568	Maylandia_zebra
ENSACLP00000032886	ENSACLG00000022298	Astatotilapia_calliptera
ENSHBUP00000033309	ENSHBUG00000000605	Haplochromis_burtoni
ENSPNYP00000003403	ENSPNYG00000002657	Pundamilia_nyererei
ENSNBRP00000011074	ENSNBRG00000008645	Neolamprologus_brichardi
ENSSLDP00000016808	ENSSLDG00000013303	Seriola_lalandi_dorsalis
ENSLCAP00010042531	ENSLCAG00010019865	Lates_calcarifer
ENSCGOP00000041419	ENSCGOG00000018795	Cottoperca_gobio
ENSLCRP00005060029	ENSLCRG00005022197	Larimichthys_crocea
ENSBSLP00000024639	ENSBSLG00000012501	Betta_splendens
ENSPFOP00000020181	ENSPFOG00000020055	Poecilia_formosa
ENSSMAP00000020883	ENSSMAG00000012799	Scophthalmus_maximus
ENSGACP00000008492	ENSGACG00000006421	Gasterosteus_aculeatus
ENSHCOP00000008363	ENSHCOG00000010586	Hippocampus_comes
ENSGWIP00000047330	ENSGWIG00000023297	Gouania_willdenowi
ENSGMOP00000002952	ENSGMOG00000002796	Gadus_morhua
ENSHHUP00000001454	ENSHHUG00000000960	Hucho_hucho
ENSPKIP00000011984	ENSPKIG00000025633	Paramormyrops_kingsleyae
ENSSFOP00015019910	ENSSFOG00015012800	Scleropages_formosus
ENSLOCP00000022452	ENSLOCG00000018351	Lepisosteus_oculatus
ENSECRP00000017845	ENSECRG00000011916	Erpetoichthys_calabaricus
ENSLACP00000015016	ENSLACG00000013215	Latimeria_chalumnae
ENSCMIP00000012654	ENSCMIG00000006421	Callorhinchus_milii
