	ENSCGOT00000036914	ENSLCRT00005005766	ENSMMOT00000003802	ENSLCRT00005004446	ENSLCRT00005005780	ENSMAMT00000033128	ENSBSLT00000004566	ENSBSLT00000004567	ENSBSLT00000004565	ENSBSLT00000004562	ENSBSLT00000004563	ENSSFOT00015009875	ENSCGOT00000036920	ENSMAMT00000033141	ENSLCRT00005005762	ENSLBET00000006341	ENSLCRT00005005747	ENSPKIT00000026165	ENSLBET00000007001	ENSLBET00000007080	ENSTRUT00000036760	ENSLCRT00005005768	ENSLCRT00005005769	ENSSDUT00000023234	ENSMALT00000018355	ENSLCRT00005005737	ENSLCRT00005004265	ENSMAMT00000033134	ENSSDUT00000023135	ENSLBET00000006670	ENSSDUT00000023179	ENSCGOT00000036908	ENSMALT00000018422	ENSATET00000020604	ENSBSLT00000004571	ENSBSLT00000004573	ENSBSLT00000004559	ENSMALT00000018390	ENSBSLT00000004557	ENSATET00000020568	ENSLCRT00005005776
ENSBSLT00000004563	0.8637352392790553	0.8876631448104413	0.8752330640149161	0.8547234307022996	0.8471100062150404	0.9103480422622748	0.9580484773151026	0.9390926041019266	0.9072405220633936	0.9737414543194529	1.0	0.7997203231821007	0.8809819763828465	0.9080174021131138	0.8791174642635177	0.2625854568054693	0.8791174642635177	0.8300186451211933	0.8760099440646364	0.8736793039154754	0.8396519577377253	0.8889061528899938	0.882069608452455	0.8800497203231821	0.9101926662523306	0.8985394655065257	0.8486637663144809	0.90366687383468	0.9148539465506526	0.6852082038533249	0.9080174021131138	0.8935674331883158	0.9000932256059664	0.909105034182722	0.9353635798632692	0.9322560596643878	0.9543194530764451	0.90366687383468	0.9611559975139838	0.9159415786202609	0.8705717837165942
ENSSFOT00015009875	0.8306401491609695	0.8140149160969546	0.8093536357986327	0.7970789310130516	0.7775015537600994	0.8158794282162835	0.826911124922312	0.8160348042262274	0.8534804226227471	0.8202299564947172	0.7997203231821007	1.0	0.8385643256681169	0.8135487880671224	0.8177439403356122	0.3427594779366065	0.8085767557489124	0.8206960845245495	0.8081106277190802	0.8121504039776258	0.7782784338098198	0.8183654443753885	0.7899316345556247	0.8130826600372902	0.8146364201367309	0.8234928527035426	0.7851149782473587	0.8261342448725917	0.8158794282162835	0.7745494095711623	0.8261342448725917	0.8511497824735861	0.8239589807333748	0.8222498446239901	0.8096643878185208	0.8230267246737104	0.8168116842759477	0.8248912367930391	0.8065568676196395	0.8119950279676817	0.8135487880671224
ENSCGOT00000036920	0.951678060907396	0.9128340584213798	0.8892169049098819	0.8800497203231821	0.8708825357364823	0.9059975139838408	0.9097265382224984	0.8982287134866377	0.8926351771286514	0.9045991298943444	0.8809819763828465	0.8385643256681169	1.0	0.90366687383468	0.9050652579241764	0.26957737725295217	0.9078620261031696	0.8408949658172779	0.9101926662523306	0.8958980733374767	0.8463331261653201	0.9176507147296458	0.8896830329397141	0.8971410814170292	0.9059975139838408	0.923244251087632	0.8713486637663145	0.9162523306401492	0.9170292106898696	0.728247358607831	0.9272840273461778	0.9867930391547544	0.9168738346799254	0.9137663144810442	0.8848663766314481	0.9042883778744562	0.8999378495960224	0.9162523306401492	0.8896830329397141	0.9035114978247358	0.8955873213175886
ENSMAMT00000033141	0.8851771286513362	0.9094157862026104	0.8929459291485394	0.8774083281541329	0.8638906152889994	0.997669359850839	0.9162523306401492	0.901491609695463	0.8696395276569298	0.9310130515848352	0.9080174021131138	0.8135487880671224	0.90366687383468	1.0	0.9019577377252952	0.2416096954630205	0.9013362336855191	0.8435363579863269	0.8972964574269733	0.8929459291485394	0.8478868862647607	0.911124922311995	0.9266625233064016	0.9008701056556868	0.9575823492852704	0.9395587321317588	0.8890615288999378	0.9874145431945308	0.9603791174642636	0.6977936606587943	0.9504350528278434	0.9162523306401492	0.9260410192666252	0.9428216283405844	0.9055313859540088	0.9070851460534494	0.928060907395898	0.9477936606587944	0.9380049720323184	0.9529210689869484	0.8906152889993785
ENSLCRT00005005762	0.8870416407706652	0.9821317588564326	0.8924798011187073	0.9487259167184586	0.8974518334369174	0.9042883778744562	0.9059975139838408	0.8853325046612803	0.8595400870105656	0.9016469857054072	0.8791174642635177	0.8177439403356122	0.9050652579241764	0.9019577377252952	1.0	0.2700435052827843	0.9771597265382224	0.8415164698570541	0.9045991298943444	0.8952765692977004	0.8480422622747048	0.9869484151646986	0.9268178993163456	0.8941889372280921	0.9047545059042884	0.9594468614045992	0.9032007458048478	0.9136109384711	0.9123679303915476	0.7268489745183344	0.9216904909881914	0.9176507147296458	0.9128340584213798	0.9105034182722188	0.8842448725916718	0.8772529521441891	0.8974518334369174	0.9142324425108764	0.8881292728402734	0.9011808576755748	0.9238657551274084
ENSLBET00000006341	0.30546923555003097	0.27144188937228103	0.2551274083281541	0.2961466749533872	0.2961466749533872	0.24394033561218145	0.26911124922311996	0.2579241765071473	0.29568054692355505	0.2565257924176507	0.2625854568054693	0.3427594779366065	0.26957737725295217	0.2416096954630205	0.2700435052827843	1.0	0.26305158483530144	0.2816967060285892	0.2462709757613424	0.2816967060285892	0.2565257924176507	0.2728402734617775	0.221100062150404	0.2900870105655686	0.2444064636420137	0.2546612802983219	0.26305158483530144	0.25419515226848977	0.24394033561218145	0.5200435052827843	0.25419515226848977	0.2821628340584213	0.2705096333126165	0.2509322560596644	0.2504661280298321	0.2588564325668117	0.25139838408949666	0.2546612802983219	0.2411435674331883	0.24067743940335615	0.2882224984462399
ENSLCRT00005005747	0.8898384089496582	0.985394655065258	0.8917029210689871	0.9482597886886264	0.9007147296457427	0.90366687383468	0.9083281541330018	0.8862647607209447	0.8618707271597266	0.9030453697949036	0.8791174642635177	0.8085767557489124	0.9078620261031696	0.9013362336855191	0.9771597265382224	0.26305158483530144	1.0	0.8412057178371659	0.9055313859540088	0.8955873213175886	0.8488191423244251	0.990211311373524	0.9260410192666252	0.8948104412678682	0.904133001864512	0.9596022374145432	0.9033561218147916	0.913921690490988	0.9120571783716594	0.7198570540708514	0.9223119950279676	0.9204474829086388	0.9153200745804848	0.9105034182722188	0.8845556246115601	0.8781852082038534	0.8983840894965818	0.9143878185208204	0.8881292728402734	0.9002486016159105	0.9271286513362336
ENSPKIT00000026165	0.8551895587321318	0.8492852703542573	0.8429148539465506	0.8769422001243008	0.8366998135487881	0.8458669981354879	0.8559664387818521	0.8435363579863269	0.8168116842759477	0.8494406463642014	0.8300186451211933	0.8206960845245495	0.8408949658172779	0.8435363579863269	0.8415164698570541	0.2816967060285892	0.8412057178371659	1.0	0.8454008701056557	0.8450901180857675	0.846177750155376	0.8509944064636421	0.8259788688626476	0.8996270975761342	0.8464885021752642	0.8595400870105656	0.8688626476072094	0.8561218147917962	0.8511497824735861	0.6684275947793661	0.8614045991298943	0.8534804226227471	0.8531696706028589	0.8530142945929149	0.8418272218769423	0.8301740211311374	0.8464885021752642	0.8567433188315724	0.8362336855189558	0.8427594779366065	0.8609384711000622
ENSLBET00000007001	0.8770975761342449	0.9136109384711	0.8943443132380361	0.8817588564325668	0.8590739589807334	0.8993163455562461	0.9005593536357986	0.8816034804226227	0.8551895587321318	0.8983840894965818	0.8760099440646364	0.8081106277190802	0.9101926662523306	0.8972964574269733	0.9045991298943444	0.2462709757613424	0.9055313859540088	0.8454008701056557	1.0	0.9530764449968924	0.8570540708514606	0.9153200745804848	0.8833126165320074	0.8985394655065257	0.9013362336855191	0.9165630826600372	0.8668427594779367	0.9095711622125544	0.90863890615289	0.7249844623990056	0.9188937228091982	0.9094157862026104	0.9067743940335612	0.9067743940335612	0.8772529521441891	0.875077688004972	0.8954319453076445	0.9115910503418272	0.8851771286513362	0.8965195773772529	0.8848663766314481
ENSLBET00000007080	0.8993163455562461	0.9024238657551276	0.8917029210689871	0.872436295835923	0.8811373523927906	0.8952765692977004	0.9013362336855191	0.8792728402734618	0.8559664387818521	0.8960534493474207	0.8736793039154754	0.8121504039776258	0.8958980733374767	0.8929459291485394	0.8952765692977004	0.2816967060285892	0.8955873213175886	0.8450901180857675	0.9530764449968924	1.0	0.8556556867619639	0.9053760099440646	0.8789620882535737	0.8971410814170292	0.8979179614667495	0.9125233064014916	0.8624922311995028	0.9055313859540088	0.904133001864512	0.7287134866376631	0.9143878185208204	0.908483530142946	0.9064636420136732	0.9024238657551276	0.8783405842137973	0.8727470478558109	0.8927905531385955	0.9081727781230576	0.8825357364822871	0.8921690490988191	0.8839341205717837
ENSTRUT00000036760	0.8340584213797391	0.8572094468614045	0.8800497203231821	0.8573648228713486	0.8475761342448725	0.8502175264139217	0.8655997513983841	0.8454008701056557	0.8206960845245495	0.8595400870105656	0.8396519577377253	0.7782784338098198	0.8463331261653201	0.8478868862647607	0.8480422622747048	0.2565257924176507	0.8488191423244251	0.846177750155376	0.8570540708514606	0.8556556867619639	1.0	0.8586078309509012	0.8343691733996271	0.879738968303294	0.8516159105034182	0.867930391547545	0.8503729024238658	0.8604723430702299	0.8568986948415165	0.6645431945307645	0.8671535114978247	0.8589185829707893	0.8584524549409571	0.8573648228713486	0.8405842137973897	0.8379428216283406	0.8568986948415165	0.8618707271597266	0.8466438781852083	0.8471100062150404	0.8711932877563704
ENSLCRT00005005768	0.8996270975761342	0.9951833436917341	0.901491609695463	0.9580484773151026	0.9105034182722188	0.913455562461156	0.918116842759478	0.8960534493474207	0.8716594157862027	0.9128340584213798	0.8889061528899938	0.8183654443753885	0.9176507147296458	0.911124922311995	0.9869484151646986	0.2728402734617775	0.990211311373524	0.8509944064636421	0.9153200745804848	0.9053760099440646	0.8586078309509012	1.0	0.9358297078931012	0.9045991298943444	0.913921690490988	0.9693909260410192	0.9131448104412678	0.9237103791174642	0.9218458669981356	0.7296457426973275	0.9321006836544438	0.930236171535115	0.9251087632069608	0.9202921068986948	0.8943443132380361	0.8879738968303293	0.9081727781230576	0.9241765071472964	0.8979179614667495	0.9100372902423866	0.9369173399627098
ENSLCRT00005005769	0.8716594157862027	0.9341205717837164	0.8783405842137973	0.8969857054070851	0.8833126165320074	0.9286824114356744	0.8896830329397141	0.8767868241143567	0.8432256059664388	0.9045991298943444	0.882069608452455	0.7899316345556247	0.8896830329397141	0.9266625233064016	0.9268178993163456	0.221100062150404	0.9260410192666252	0.8259788688626476	0.8833126165320074	0.8789620882535737	0.8343691733996271	0.9358297078931012	1.0	0.8792728402734618	0.928060907395898	0.966438781852082	0.95680546923555	0.9185829707893102	0.937228091982598	0.677905531385954	0.9271286513362336	0.9022684897451834	0.8971410814170292	0.9212243629583592	0.8772529521441891	0.8806712243629583	0.9073958980733374	0.918116842759478	0.9174953387197016	0.9314791796146676	0.9097265382224984
ENSSDUT00000023234	0.9095711622125544	0.8997824735860783	0.8864201367308887	0.9310130515848352	0.8884400248601616	0.9032007458048478	0.90863890615289	0.8907706650093226	0.8614045991298943	0.8997824735860783	0.8800497203231821	0.8130826600372902	0.8971410814170292	0.9008701056556868	0.8941889372280921	0.2900870105655686	0.8948104412678682	0.8996270975761342	0.8985394655065257	0.8971410814170292	0.879738968303294	0.9045991298943444	0.8792728402734618	1.0	0.9025792417650714	0.9128340584213798	0.9224673710379118	0.913455562461156	0.9352082038533249	0.6889372280919825	0.9454630205096332	0.9097265382224984	0.9108141702921068	0.9105034182722188	0.8941889372280921	0.8767868241143567	0.8963642013673089	0.9128340584213798	0.8861093847110006	0.9002486016159105	0.9140770665009322
ENSMALT00000018355	0.8870416407706652	0.9122125543816036	0.8958980733374767	0.8792728402734618	0.867930391547545	0.9599129894344314	0.9192044748290864	0.903977625854568	0.8725916718458671	0.9334990677439404	0.9101926662523306	0.8146364201367309	0.9059975139838408	0.9575823492852704	0.9047545059042884	0.2444064636420137	0.904133001864512	0.8464885021752642	0.9013362336855191	0.8979179614667495	0.8516159105034182	0.913921690490988	0.928060907395898	0.9025792417650714	1.0	0.9414232442510876	0.8901491609695463	0.9501243008079552	0.961466749533872	0.7016780609073959	0.951678060907396	0.9185829707893102	0.9655065257924176	0.942044748290864	0.9045991298943444	0.9098819142324424	0.9300807955251708	0.9897451833436918	0.939869484151647	0.9519888129272841	0.8926351771286514
ENSLCRT00005005737	0.9052206339341206	0.9676817899316346	0.9119018023617154	0.9305469235550032	0.9168738346799254	0.9418893722809198	0.923244251087632	0.9103480422622748	0.8767868241143567	0.9210689869484152	0.8985394655065257	0.8234928527035426	0.923244251087632	0.9395587321317588	0.9594468614045992	0.2546612802983219	0.9596022374145432	0.8595400870105656	0.9165630826600372	0.9125233064014916	0.867930391547545	0.9693909260410192	0.966438781852082	0.9128340584213798	0.9414232442510876	1.0	0.9437538844002488	0.952144188937228	0.9504350528278434	0.711466749533872	0.9606898694841516	0.9358297078931012	0.9307022995649472	0.9485705407085148	0.9105034182722188	0.9142324425108764	0.9344313238036048	0.951678060907396	0.9241765071472964	0.9383157240522064	0.9432877563704164
ENSLCRT00005004265	0.8837787445618397	0.9114356743318832	0.8614045991298943	0.9401802361715352	0.8948104412678682	0.8910814170292107	0.8769422001243008	0.8673088875077688	0.8304847731510255	0.8711932877563704	0.8486637663144809	0.7851149782473587	0.8713486637663145	0.8890615288999378	0.9032007458048478	0.26305158483530144	0.9033561218147916	0.8688626476072094	0.8668427594779367	0.8624922311995028	0.8503729024238658	0.9131448104412678	0.95680546923555	0.9224673710379118	0.8901491609695463	0.9437538844002488	1.0	0.9013362336855191	0.8988502175264139	0.6645431945307645	0.909105034182722	0.8839341205717837	0.8794282162834058	0.9052206339341206	0.8725916718458671	0.8654443753884399	0.8910814170292107	0.9004039776258546	0.8808266003729024	0.8949658172778123	0.9212243629583592
ENSMAMT00000033134	0.8977625854568054	0.9220012430080796	0.9055313859540088	0.8899937849596022	0.8764760720944687	0.9897451833436918	0.9288377874456184	0.9140770665009322	0.882224984462399	0.9266625233064016	0.90366687383468	0.8261342448725917	0.9162523306401492	0.9874145431945308	0.9136109384711	0.25419515226848977	0.913921690490988	0.8561218147917962	0.9095711622125544	0.9055313859540088	0.8604723430702299	0.9237103791174642	0.9185829707893102	0.913455562461156	0.9501243008079552	0.952144188937228	0.9013362336855191	1.0	0.9527656929770044	0.7103791174642635	0.9630205096333126	0.9288377874456184	0.9386264760720944	0.9550963331261654	0.9148539465506526	0.9196706028589186	0.9403356121814792	0.9603791174642636	0.9300807955251708	0.9448415164698571	0.9032007458048478
ENSSDUT00000023135	0.8972964574269733	0.9201367308887508	0.8980733374766936	0.8870416407706652	0.8747669359850839	0.9627097576134244	0.922622747047856	0.9081727781230576	0.8753884400248602	0.93769422001243	0.9148539465506526	0.8158794282162835	0.9170292106898696	0.9603791174642636	0.9123679303915476	0.24394033561218145	0.9120571783716594	0.8511497824735861	0.90863890615289	0.904133001864512	0.8568986948415165	0.9218458669981356	0.937228091982598	0.9352082038533249	0.961466749533872	0.9504350528278434	0.8988502175264139	0.9527656929770044	1.0	0.7035425730267246	0.9897451833436918	0.9296146674953388	0.930391547545059	0.9487259167184586	0.9083281541330018	0.912989434431324	0.9336544437538844	0.951678060907396	0.9439092604101926	0.9588253573648228	0.9004039776258546
ENSLBET00000006670	0.7085146053449347	0.7263828464885022	0.6996581727781229	0.6976382846488502	0.7030764449968925	0.7001243008079553	0.7155065257924177	0.6998135487880671	0.7420758234928527	0.7066500932256059	0.6852082038533249	0.7745494095711623	0.728247358607831	0.6977936606587943	0.7268489745183344	0.5200435052827843	0.7198570540708514	0.6684275947793661	0.7249844623990056	0.7287134866376631	0.6645431945307645	0.7296457426973275	0.677905531385954	0.6889372280919825	0.7016780609073959	0.711466749533872	0.6645431945307645	0.7103791174642635	0.7035425730267246	1.0	0.713797389683033	0.7408328154133001	0.7277812305779987	0.7063393412057178	0.6870727159726538	0.7089807333747672	0.7015226848974518	0.7119328775637042	0.6912678682411436	0.6960845245494096	0.7181479179614667
ENSSDUT00000023179	0.9075512740832816	0.930391547545059	0.9083281541330018	0.8972964574269733	0.8850217526413922	0.9527656929770044	0.932877563704164	0.918427594779366	0.8856432566811684	0.9308576755748912	0.9080174021131138	0.8261342448725917	0.9272840273461778	0.9504350528278434	0.9216904909881914	0.25419515226848977	0.9223119950279676	0.8614045991298943	0.9188937228091982	0.9143878185208204	0.8671535114978247	0.9321006836544438	0.9271286513362336	0.9454630205096332	0.951678060907396	0.9606898694841516	0.909105034182722	0.9630205096333126	0.9897451833436918	0.713797389683033	1.0	0.939869484151647	0.9406463642013672	0.9589807333747672	0.9185829707893102	0.923244251087632	0.9439092604101926	0.9619328775637042	0.9336544437538844	0.9487259167184586	0.9106587942821628
ENSCGOT00000036908	0.9648850217526412	0.9254195152268492	0.9018023617153512	0.8926351771286514	0.8834679925419515	0.9185829707893102	0.9223119950279676	0.9108141702921068	0.9052206339341206	0.9171845866998136	0.8935674331883158	0.8511497824735861	0.9867930391547544	0.9162523306401492	0.9176507147296458	0.2821628340584213	0.9204474829086388	0.8534804226227471	0.9094157862026104	0.908483530142946	0.8589185829707893	0.930236171535115	0.9022684897451834	0.9097265382224984	0.9185829707893102	0.9358297078931012	0.8839341205717837	0.9288377874456184	0.9296146674953388	0.7408328154133001	0.939869484151647	1.0	0.9294592914853946	0.9263517712865134	0.8974518334369174	0.9168738346799254	0.9125233064014916	0.9288377874456184	0.9022684897451834	0.9160969546302052	0.9081727781230576
ENSMALT00000018422	0.8979179614667495	0.9202921068986948	0.901491609695463	0.8881292728402734	0.8881292728402734	0.9283716594157864	0.930236171535115	0.9061528899937851	0.8836233685518956	0.9246426351771286	0.9000932256059664	0.8239589807333748	0.9168738346799254	0.9260410192666252	0.9128340584213798	0.2705096333126165	0.9153200745804848	0.8531696706028589	0.9067743940335612	0.9064636420136732	0.8584524549409571	0.9251087632069608	0.8971410814170292	0.9108141702921068	0.9655065257924176	0.9307022995649472	0.8794282162834058	0.9386264760720944	0.930391547545059	0.7277812305779987	0.9406463642013672	0.9294592914853946	1.0	0.9305469235550032	0.9045991298943444	0.8997824735860783	0.9199813548788068	0.975761342448726	0.9097265382224984	0.9202921068986948	0.9128340584213798
ENSATET00000020604	0.8952765692977004	0.9185829707893102	0.9028899937849596	0.8878185208203854	0.874922311995028	0.9448415164698571	0.9344313238036048	0.9199813548788068	0.8879738968303293	0.9322560596643878	0.909105034182722	0.8222498446239901	0.9137663144810442	0.9428216283405844	0.9105034182722188	0.2509322560596644	0.9105034182722188	0.8530142945929149	0.9067743940335612	0.9024238657551276	0.8573648228713486	0.9202921068986948	0.9212243629583592	0.9105034182722188	0.942044748290864	0.9485705407085148	0.9052206339341206	0.9550963331261654	0.9487259167184586	0.7063393412057178	0.9589807333747672	0.9263517712865134	0.9305469235550032	1.0	0.9196706028589186	0.9255748912367929	0.95183343691734	0.9522995649471722	0.9415786202610316	0.9897451833436918	0.8997824735860783
ENSBSLT00000004571	0.8805158483530143	0.8899937849596022	0.8761653200745805	0.872436295835923	0.8489745183343692	0.9045991298943444	0.9627097576134244	0.9530764449968924	0.9119018023617154	0.9582038533250468	0.9353635798632692	0.8096643878185208	0.8848663766314481	0.9055313859540088	0.8842448725916718	0.2504661280298321	0.8845556246115601	0.8418272218769423	0.8772529521441891	0.8783405842137973	0.8405842137973897	0.8943443132380361	0.8772529521441891	0.8941889372280921	0.9045991298943444	0.9105034182722188	0.8725916718458671	0.9148539465506526	0.9083281541330018	0.6870727159726538	0.9185829707893102	0.8974518334369174	0.9045991298943444	0.9196706028589186	1.0	0.9443753884400248	0.9667495338719702	0.9148539465506526	0.956494717215662	0.9094157862026104	0.872436295835923
