	ENSMUST00000225144	ENSMUST00000177561	MGP_PahariEiJ_T0027220	MGP_SPRETEiJ_T0039238	ENSMSIT00000000018	ENSMUST00000187530	ENSMSIT00000002823	MGP_PahariEiJ_T0027221	ENSMUST00000223770	ENSMUST00000190512	ENSMUST00000225029	ENSMSIT00000037107	ENSMUST00000225683	ENSMUST00000195234	ENSMSIT00000037459	ENSMSIT00000009466	ENSMUST00000179905	MGP_CAROLIEiJ_T0035572	ENSMUST00000180768	MGP_CAROLIEiJ_T0035571	ENSMUST00000225881	ENSMUST00000223967	ENSMUST00000179502	MGP_CAROLIEiJ_T0035573	ENSMUST00000178828	ENSMUST00000178349	ENSMUST00000178510	ENSMUST00000179455	ENSMUST00000079524	MGP_SPRETEiJ_T0037253	ENSMUST00000080505	ENSMUST00000179071	ENSRNOT00000077415	ENSMUST00000195797	ENSMSIT00000030641	MGP_PahariEiJ_T0027219	ENSMUST00000181748	ENSMUST00000081558
ENSMUST00000225029	0.9486062717770036	0.8667247386759582	0.8736933797909407	0.9146341463414634	0.9930313588850174	0.9442508710801394	0.8754355400696864	0.8736933797909407	0.8388501742160279	0.940766550522648	1.0	0.9277003484320556	0.9425087108013938	0.8797909407665505	0.8649825783972126	0.9555749128919859	0.9433797909407664	0.8763066202090593	0.9285714285714286	0.8763066202090593	0.8667247386759582	0.9555749128919859	0.9442508710801394	0.8763066202090593	0.9486062717770036	0.9555749128919859	0.940766550522648	0.8797909407665505	0.8789198606271778	0.8789198606271778	0.9285714285714286	0.9425087108013938	0.8371080139372822	0.8667247386759582	0.9494773519163764	0.8736933797909407	0.9433797909407664	1.0
ENSMSIT00000037107	0.9538327526132404	0.8562717770034843	0.877177700348432	0.9555749128919859	0.9285714285714286	0.9529616724738676	0.8850174216027874	0.877177700348432	0.8475609756097561	0.951219512195122	0.9277003484320556	1.0	0.951219512195122	0.8885017421602788	0.8545296167247387	0.9486062717770036	0.9529616724738676	0.8867595818815331	0.9616724738675958	0.8867595818815331	0.8562717770034843	0.946864111498258	0.9529616724738676	0.8867595818815331	0.9538327526132404	0.946864111498258	0.951219512195122	0.8885017421602788	0.8876306620209059	0.8858885017421603	0.9616724738675958	0.951219512195122	0.8501742160278746	0.8562717770034843	0.9520905923344948	0.877177700348432	0.9529616724738676	0.9277003484320556
ENSMUST00000225683	0.9747386759581882	0.8719512195121951	0.8885017421602788	0.9381533101045296	0.9425087108013938	0.9869337979094076	0.8928571428571429	0.8885017421602788	0.8562717770034843	0.9712543554006968	0.9425087108013938	0.951219512195122	1.0	0.8972125435540069	0.8702090592334495	0.9634146341463414	0.9799651567944252	0.8911149825783972	0.945993031358885	0.8911149825783972	0.8719512195121951	0.9668989547038328	0.9869337979094076	0.8911149825783972	0.9747386759581882	0.9668989547038328	0.9712543554006968	0.8972125435540069	0.8963414634146342	0.8954703832752613	0.945993031358885	1.0	0.8658536585365854	0.8719512195121951	0.9817073170731708	0.8885017421602788	0.9799651567944252	0.9425087108013938
ENSMUST00000195234	0.8937282229965157	0.8527874564459931	0.9625435540069688	0.8797909407665505	0.8797909407665505	0.8989547038327527	0.9921602787456446	0.9625435540069688	0.9538327526132404	0.8911149825783972	0.8797909407665505	0.8885017421602788	0.8972125435540069	1.0	0.8519163763066202	0.89198606271777	0.8980836236933798	0.9782229965156796	0.8876306620209059	0.9782229965156796	0.8527874564459931	0.8928571428571429	0.8989547038327527	0.9782229965156796	0.8937282229965157	0.8928571428571429	0.8911149825783972	1.0	0.9965156794425089	0.9921602787456446	0.8876306620209059	0.8972125435540069	0.8519163763066202	0.8536585365853658	0.8989547038327527	0.9625435540069688	0.8980836236933798	0.8797909407665505
ENSMSIT00000037459	0.8780487804878049	0.9904181184668991	0.8466898954703833	0.8562717770034843	0.8658536585365854	0.8745644599303136	0.8466898954703833	0.8466898954703833	0.8074912891986062	0.8719512195121951	0.8649825783972126	0.8545296167247387	0.8702090592334495	0.8519163763066202	1.0	0.8824041811846691	0.8754355400696864	0.8458188153310104	0.8571428571428571	0.8458188153310104	0.9904181184668991	0.8832752613240418	0.8745644599303136	0.8458188153310104	0.8780487804878049	0.8832752613240418	0.8719512195121951	0.8519163763066202	0.8545296167247387	0.8536585365853658	0.8571428571428571	0.8702090592334495	0.818815331010453	0.9912891986062716	0.877177700348432	0.8466898954703833	0.8754355400696864	0.8649825783972126
ENSMSIT00000009466	0.9773519163763066	0.8841463414634146	0.8858885017421603	0.9329268292682928	0.9538327526132404	0.970383275261324	0.8867595818815331	0.8858885017421603	0.8510452961672473	0.9695121951219512	0.9555749128919859	0.9486062717770036	0.9634146341463414	0.89198606271777	0.8824041811846691	1.0	0.9729965156794426	0.8885017421602788	0.945121951219512	0.8885017421602788	0.8841463414634146	0.9912891986062716	0.970383275261324	0.8885017421602788	0.9773519163763066	0.9912891986062716	0.9695121951219512	0.89198606271777	0.8911149825783972	0.8902439024390244	0.945121951219512	0.9634146341463414	0.8554006968641115	0.8841463414634146	0.9695121951219512	0.8858885017421603	0.9729965156794426	0.9555749128919859
ENSMUST00000179905	0.9808362369337981	0.877177700348432	0.8911149825783972	0.940766550522648	0.9433797909407664	0.9886759581881532	0.8928571428571429	0.8911149825783972	0.8571428571428571	0.9790940766550522	0.9433797909407664	0.9529616724738676	0.9799651567944252	0.8980836236933798	0.8754355400696864	0.9729965156794426	1.0	0.8928571428571429	0.9477351916376306	0.8928571428571429	0.877177700348432	0.9764808362369338	0.9886759581881532	0.8928571428571429	0.9808362369337981	0.9764808362369338	0.9790940766550522	0.8980836236933798	0.8972125435540069	0.8963414634146342	0.9477351916376306	0.9799651567944252	0.8614982578397212	0.877177700348432	0.9878048780487804	0.8911149825783972	1.0	0.9433797909407664
MGP_CAROLIEiJ_T0035572	0.8893728222996515	0.8466898954703833	0.9564459930313588	0.877177700348432	0.8763066202090593	0.8928571428571429	0.975609756097561	0.9564459930313588	0.9337979094076656	0.8858885017421603	0.8763066202090593	0.8867595818815331	0.8911149825783972	0.9782229965156796	0.8458188153310104	0.8885017421602788	0.8928571428571429	1.0	0.8841463414634146	1.0	0.8466898954703833	0.8902439024390244	0.8928571428571429	1.0	0.8893728222996515	0.8902439024390244	0.8858885017421603	0.9782229965156796	0.9773519163763066	0.9747386759581882	0.8841463414634146	0.8911149825783972	0.8449477351916377	0.8475609756097561	0.8937282229965157	0.9564459930313588	0.8928571428571429	0.8763066202090593
ENSMUST00000180768	0.9477351916376306	0.8588850174216028	0.8832752613240418	0.951219512195122	0.9285714285714286	0.9477351916376306	0.8832752613240418	0.8832752613240418	0.8554006968641115	0.945121951219512	0.9285714285714286	0.9616724738675958	0.945993031358885	0.8876306620209059	0.8571428571428571	0.945121951219512	0.9477351916376306	0.8841463414634146	1.0	0.8841463414634146	0.8588850174216028	0.945121951219512	0.9477351916376306	0.8841463414634146	0.9477351916376306	0.945121951219512	0.945121951219512	0.8876306620209059	0.8867595818815331	0.8850174216027874	1.0	0.945993031358885	0.8397212543554007	0.8588850174216028	0.9520905923344948	0.8832752613240418	0.9477351916376306	0.9285714285714286
MGP_CAROLIEiJ_T0035571	0.8893728222996515	0.8466898954703833	0.9564459930313588	0.877177700348432	0.8763066202090593	0.8928571428571429	0.975609756097561	0.9564459930313588	0.9337979094076656	0.8858885017421603	0.8763066202090593	0.8867595818815331	0.8911149825783972	0.9782229965156796	0.8458188153310104	0.8885017421602788	0.8928571428571429	1.0	0.8841463414634146	1.0	0.8466898954703833	0.8902439024390244	0.8928571428571429	1.0	0.8893728222996515	0.8902439024390244	0.8858885017421603	0.9782229965156796	0.9773519163763066	0.9747386759581882	0.8841463414634146	0.8911149825783972	0.8449477351916377	0.8475609756097561	0.8937282229965157	0.9564459930313588	0.8928571428571429	0.8763066202090593
ENSMUST00000225881	0.8797909407665505	1.0	0.8475609756097561	0.85801393728223	0.8675958188153309	0.8763066202090593	0.8475609756097561	0.8475609756097561	0.8083623693379791	0.8736933797909407	0.8667247386759582	0.8562717770034843	0.8719512195121951	0.8527874564459931	0.9904181184668991	0.8841463414634146	0.877177700348432	0.8466898954703833	0.8588850174216028	0.8466898954703833	1.0	0.8850174216027874	0.8763066202090593	0.8466898954703833	0.8797909407665505	0.8850174216027874	0.8736933797909407	0.8527874564459931	0.8554006968641115	0.8545296167247387	0.8588850174216028	0.8719512195121951	0.8179442508710801	0.9991289198606272	0.8789198606271778	0.8475609756097561	0.877177700348432	0.8667247386759582
ENSMUST00000223967	0.975609756097561	0.8850174216027874	0.8867595818815331	0.9337979094076656	0.9538327526132404	0.975609756097561	0.8876306620209059	0.8867595818815331	0.8519163763066202	0.9712543554006968	0.9555749128919859	0.946864111498258	0.9668989547038328	0.8928571428571429	0.8832752613240418	0.9912891986062716	0.9764808362369338	0.8902439024390244	0.945121951219512	0.8902439024390244	0.8850174216027874	1.0	0.975609756097561	0.8902439024390244	0.975609756097561	1.0	0.9712543554006968	0.8928571428571429	0.89198606271777	0.8911149825783972	0.945121951219512	0.9668989547038328	0.8562717770034843	0.8850174216027874	0.9729965156794426	0.8867595818815331	0.9764808362369338	0.9555749128919859
ENSMUST00000179502	0.9817073170731708	0.8763066202090593	0.8902439024390244	0.9398954703832751	0.9442508710801394	1.0	0.8945993031358885	0.8902439024390244	0.85801393728223	0.9799651567944252	0.9442508710801394	0.9529616724738676	0.9869337979094076	0.8989547038327527	0.8745644599303136	0.970383275261324	0.9886759581881532	0.8928571428571429	0.9477351916376306	0.8928571428571429	0.8763066202090593	0.975609756097561	1.0	0.8928571428571429	0.9817073170731708	0.975609756097561	0.9799651567944252	0.8989547038327527	0.8980836236933798	0.8972125435540069	0.9477351916376306	0.9869337979094076	0.8597560975609756	0.8763066202090593	0.9886759581881532	0.8902439024390244	0.9886759581881532	0.9442508710801394
MGP_CAROLIEiJ_T0035573	0.8893728222996515	0.8466898954703833	0.9564459930313588	0.877177700348432	0.8763066202090593	0.8928571428571429	0.975609756097561	0.9564459930313588	0.9337979094076656	0.8858885017421603	0.8763066202090593	0.8867595818815331	0.8911149825783972	0.9782229965156796	0.8458188153310104	0.8885017421602788	0.8928571428571429	1.0	0.8841463414634146	1.0	0.8466898954703833	0.8902439024390244	0.8928571428571429	1.0	0.8893728222996515	0.8902439024390244	0.8858885017421603	0.9782229965156796	0.9773519163763066	0.9747386759581882	0.8841463414634146	0.8911149825783972	0.8449477351916377	0.8475609756097561	0.8937282229965157	0.9564459930313588	0.8928571428571429	0.8763066202090593
ENSMUST00000178828	1.0	0.8797909407665505	0.8858885017421603	0.9390243902439024	0.9486062717770036	0.9817073170731708	0.8893728222996515	0.8858885017421603	0.8527874564459931	0.9834494773519163	0.9486062717770036	0.9538327526132404	0.9747386759581882	0.8937282229965157	0.8780487804878049	0.9773519163763066	0.9808362369337981	0.8893728222996515	0.9477351916376306	0.8893728222996515	0.8797909407665505	0.975609756097561	0.9817073170731708	0.8893728222996515	1.0	0.975609756097561	0.9834494773519163	0.8937282229965157	0.8928571428571429	0.89198606271777	0.9477351916376306	0.9747386759581882	0.8588850174216028	0.8797909407665505	0.9808362369337981	0.8858885017421603	0.9808362369337981	0.9486062717770036
ENSMUST00000178349	0.975609756097561	0.8850174216027874	0.8867595818815331	0.9337979094076656	0.9538327526132404	0.975609756097561	0.8876306620209059	0.8867595818815331	0.8519163763066202	0.9712543554006968	0.9555749128919859	0.946864111498258	0.9668989547038328	0.8928571428571429	0.8832752613240418	0.9912891986062716	0.9764808362369338	0.8902439024390244	0.945121951219512	0.8902439024390244	0.8850174216027874	1.0	0.975609756097561	0.8902439024390244	0.975609756097561	1.0	0.9712543554006968	0.8928571428571429	0.89198606271777	0.8911149825783972	0.945121951219512	0.9668989547038328	0.8562717770034843	0.8850174216027874	0.9729965156794426	0.8867595818815331	0.9764808362369338	0.9555749128919859
ENSMUST00000178510	0.9834494773519163	0.8736933797909407	0.8850174216027874	0.9372822299651568	0.9425087108013938	0.9799651567944252	0.8867595818815331	0.8850174216027874	0.8501742160278746	1.0	0.940766550522648	0.951219512195122	0.9712543554006968	0.8911149825783972	0.8719512195121951	0.9695121951219512	0.9790940766550522	0.8858885017421603	0.945121951219512	0.8858885017421603	0.8736933797909407	0.9712543554006968	0.9799651567944252	0.8858885017421603	0.9834494773519163	0.9712543554006968	1.0	0.8911149825783972	0.8902439024390244	0.8893728222996515	0.945121951219512	0.9712543554006968	0.8571428571428571	0.8736933797909407	0.9808362369337981	0.8850174216027874	0.9790940766550522	0.940766550522648
ENSMUST00000179455	0.8937282229965157	0.8527874564459931	0.9625435540069688	0.8797909407665505	0.8797909407665505	0.8989547038327527	0.9921602787456446	0.9625435540069688	0.9538327526132404	0.8911149825783972	0.8797909407665505	0.8885017421602788	0.8972125435540069	1.0	0.8519163763066202	0.89198606271777	0.8980836236933798	0.9782229965156796	0.8876306620209059	0.9782229965156796	0.8527874564459931	0.8928571428571429	0.8989547038327527	0.9782229965156796	0.8937282229965157	0.8928571428571429	0.8911149825783972	1.0	0.9965156794425089	0.9921602787456446	0.8876306620209059	0.8972125435540069	0.8519163763066202	0.8536585365853658	0.8989547038327527	0.9625435540069688	0.8980836236933798	0.8797909407665505
ENSMUST00000079524	0.8928571428571429	0.8554006968641115	0.9642857142857144	0.8789198606271778	0.8789198606271778	0.8980836236933798	0.9886759581881532	0.9642857142857144	0.9529616724738676	0.8902439024390244	0.8789198606271778	0.8876306620209059	0.8963414634146342	0.9965156794425089	0.8545296167247387	0.8911149825783972	0.8972125435540069	0.9773519163763066	0.8867595818815331	0.9773519163763066	0.8554006968641115	0.89198606271777	0.8980836236933798	0.9773519163763066	0.8928571428571429	0.89198606271777	0.8902439024390244	0.9965156794425089	1.0	0.9939024390243902	0.8867595818815331	0.8963414634146342	0.8536585365853658	0.8562717770034843	0.8980836236933798	0.9642857142857144	0.8972125435540069	0.8789198606271778
MGP_SPRETEiJ_T0037253	0.89198606271777	0.8545296167247387	0.9599303135888502	0.8780487804878049	0.8789198606271778	0.8972125435540069	0.9843205574912892	0.9599303135888502	0.946864111498258	0.8893728222996515	0.8789198606271778	0.8858885017421603	0.8954703832752613	0.9921602787456446	0.8536585365853658	0.8902439024390244	0.8963414634146342	0.9747386759581882	0.8850174216027874	0.9747386759581882	0.8545296167247387	0.8911149825783972	0.8972125435540069	0.9747386759581882	0.89198606271777	0.8911149825783972	0.8893728222996515	0.9921602787456446	0.9939024390243902	1.0	0.8850174216027874	0.8954703832752613	0.8527874564459931	0.8554006968641115	0.8972125435540069	0.9599303135888502	0.8963414634146342	0.8789198606271778
ENSMUST00000080505	0.9477351916376306	0.8588850174216028	0.8832752613240418	0.951219512195122	0.9285714285714286	0.9477351916376306	0.8832752613240418	0.8832752613240418	0.8554006968641115	0.945121951219512	0.9285714285714286	0.9616724738675958	0.945993031358885	0.8876306620209059	0.8571428571428571	0.945121951219512	0.9477351916376306	0.8841463414634146	1.0	0.8841463414634146	0.8588850174216028	0.945121951219512	0.9477351916376306	0.8841463414634146	0.9477351916376306	0.945121951219512	0.945121951219512	0.8876306620209059	0.8867595818815331	0.8850174216027874	1.0	0.945993031358885	0.8397212543554007	0.8588850174216028	0.9520905923344948	0.8832752613240418	0.9477351916376306	0.9285714285714286
ENSMUST00000179071	0.9747386759581882	0.8719512195121951	0.8885017421602788	0.9381533101045296	0.9425087108013938	0.9869337979094076	0.8928571428571429	0.8885017421602788	0.8562717770034843	0.9712543554006968	0.9425087108013938	0.951219512195122	1.0	0.8972125435540069	0.8702090592334495	0.9634146341463414	0.9799651567944252	0.8911149825783972	0.945993031358885	0.8911149825783972	0.8719512195121951	0.9668989547038328	0.9869337979094076	0.8911149825783972	0.9747386759581882	0.9668989547038328	0.9712543554006968	0.8972125435540069	0.8963414634146342	0.8954703832752613	0.945993031358885	1.0	0.8658536585365854	0.8719512195121951	0.9817073170731708	0.8885017421602788	0.9799651567944252	0.9425087108013938
ENSRNOT00000077415	0.8588850174216028	0.8179442508710801	0.8423344947735192	0.8362369337979094	0.8371080139372822	0.8597560975609756	0.8458188153310104	0.8423344947735192	0.8066202090592335	0.8571428571428571	0.8371080139372822	0.8501742160278746	0.8658536585365854	0.8519163763066202	0.818815331010453	0.8554006968641115	0.8614982578397212	0.8449477351916377	0.8397212543554007	0.8449477351916377	0.8179442508710801	0.8562717770034843	0.8597560975609756	0.8449477351916377	0.8588850174216028	0.8562717770034843	0.8571428571428571	0.8519163763066202	0.8536585365853658	0.8527874564459931	0.8397212543554007	0.8658536585365854	1.0	0.8179442508710801	0.8614982578397212	0.8423344947735192	0.8614982578397212	0.8371080139372822
ENSMUST00000195797	0.8797909407665505	0.9991289198606272	0.8484320557491289	0.85801393728223	0.8675958188153309	0.8763066202090593	0.8484320557491289	0.8484320557491289	0.8092334494773519	0.8736933797909407	0.8667247386759582	0.8562717770034843	0.8719512195121951	0.8536585365853658	0.9912891986062716	0.8841463414634146	0.877177700348432	0.8475609756097561	0.8588850174216028	0.8475609756097561	0.9991289198606272	0.8850174216027874	0.8763066202090593	0.8475609756097561	0.8797909407665505	0.8850174216027874	0.8736933797909407	0.8536585365853658	0.8562717770034843	0.8554006968641115	0.8588850174216028	0.8719512195121951	0.8179442508710801	1.0	0.8789198606271778	0.8484320557491289	0.877177700348432	0.8667247386759582
ENSMSIT00000030641	0.9808362369337981	0.8789198606271778	0.89198606271777	0.9390243902439024	0.9494773519163764	0.9886759581881532	0.8945993031358885	0.89198606271777	0.85801393728223	0.9808362369337981	0.9494773519163764	0.9520905923344948	0.9817073170731708	0.8989547038327527	0.877177700348432	0.9695121951219512	0.9878048780487804	0.8937282229965157	0.9520905923344948	0.8937282229965157	0.8789198606271778	0.9729965156794426	0.9886759581881532	0.8937282229965157	0.9808362369337981	0.9729965156794426	0.9808362369337981	0.8989547038327527	0.8980836236933798	0.8972125435540069	0.9520905923344948	0.9817073170731708	0.8614982578397212	0.8789198606271778	1.0	0.89198606271777	0.9878048780487804	0.9494773519163764
MGP_PahariEiJ_T0027219	0.8858885017421603	0.8475609756097561	1.0	0.8754355400696864	0.8736933797909407	0.8902439024390244	0.9573170731707316	1.0	0.9172473867595818	0.8850174216027874	0.8736933797909407	0.877177700348432	0.8885017421602788	0.9625435540069688	0.8466898954703833	0.8858885017421603	0.8911149825783972	0.9564459930313588	0.8832752613240418	0.9564459930313588	0.8475609756097561	0.8867595818815331	0.8902439024390244	0.9564459930313588	0.8858885017421603	0.8867595818815331	0.8850174216027874	0.9625435540069688	0.9642857142857144	0.9599303135888502	0.8832752613240418	0.8885017421602788	0.8423344947735192	0.8484320557491289	0.89198606271777	1.0	0.8911149825783972	0.8736933797909407
ENSMUST00000181748	0.9808362369337981	0.877177700348432	0.8911149825783972	0.940766550522648	0.9433797909407664	0.9886759581881532	0.8928571428571429	0.8911149825783972	0.8571428571428571	0.9790940766550522	0.9433797909407664	0.9529616724738676	0.9799651567944252	0.8980836236933798	0.8754355400696864	0.9729965156794426	1.0	0.8928571428571429	0.9477351916376306	0.8928571428571429	0.877177700348432	0.9764808362369338	0.9886759581881532	0.8928571428571429	0.9808362369337981	0.9764808362369338	0.9790940766550522	0.8980836236933798	0.8972125435540069	0.8963414634146342	0.9477351916376306	0.9799651567944252	0.8614982578397212	0.877177700348432	0.9878048780487804	0.8911149825783972	1.0	0.9433797909407664
ENSMUST00000081558	0.9486062717770036	0.8667247386759582	0.8736933797909407	0.9146341463414634	0.9930313588850174	0.9442508710801394	0.8754355400696864	0.8736933797909407	0.8388501742160279	0.940766550522648	1.0	0.9277003484320556	0.9425087108013938	0.8797909407665505	0.8649825783972126	0.9555749128919859	0.9433797909407664	0.8763066202090593	0.9285714285714286	0.8763066202090593	0.8667247386759582	0.9555749128919859	0.9442508710801394	0.8763066202090593	0.9486062717770036	0.9555749128919859	0.940766550522648	0.8797909407665505	0.8789198606271778	0.8789198606271778	0.9285714285714286	0.9425087108013938	0.8371080139372822	0.8667247386759582	0.9494773519163764	0.8736933797909407	0.9433797909407664	1.0
