	ENSDNVT00000027371	ENSNPET00000005632	ENSDNVT00000027376	ENSGALT00000006738	ENSNPET00000005629	ENSAHAT00000024661	ENSAOWT00000025162	ENSAOWT00000025160	ENSMGAT00000013266	ENSAOWT00000025165	ENSCJPT00005034532	ENSNMET00000029018	ENSNMET00000029019	ENSARWT00000024829	ENSACAT00000008165	ENSARWT00000024828	ENSGALT00000023217	ENSGALT00000054374	ENSAHAT00000024652	ENSAOWT00000025171	ENSAHAT00000024656	ENSAHAT00000024659	ENSGALT00000102541	ENSGALT00000093867	ENSMGAT00000020258	ENSNMET00000029020	ENSDNVT00000027384
ENSCJPT00005034532	0.9325637910085056	0.8924665856622114	0.9325637910085056	0.9805589307411908	0.908262454434994	0.8487241798298907	0.7940461725394897	0.8213851761846902	0.9811664641555286	0.8347509113001215	1.0	0.9750911300121506	0.8292831105710814	0.839003645200486	0.5176184690157959	0.8614823815309842	0.9459295261239368	0.9696233292831106	0.862089914945322	0.8122721749696233	0.8122721749696233	0.8712029161603888	0.9805589307411908	0.9805589307411908	0.9453219927095992	0.7952612393681653	0.9009720534629404
ENSNMET00000029018	0.9374240583232076	0.8979343863912516	0.9374240583232076	0.9763061968408262	0.913730255164034	0.8554070473876063	0.8007290400972054	0.8280680437424058	0.9811664641555286	0.8402187120291617	0.9750911300121506	1.0	0.8523693803159174	0.8456865127582017	0.5206561360874848	0.8669501822600243	0.94228432563791	0.965370595382746	0.8675577156743621	0.8189550425273392	0.8189550425273392	0.8766707168894289	0.9763061968408262	0.9763061968408262	0.9447144592952612	0.8177399756986634	0.9064398541919806
ENSNMET00000029019	0.7970838396111786	0.7545565006075334	0.7970838396111786	0.8311057108140948	0.7703523693803159	0.758809234507898	0.7041312272174971	0.7314702308626975	0.8359659781287971	0.6986634264884569	0.8292831105710814	0.8523693803159174	1.0	0.7490886998784934	0.4240583232077764	0.7253948967193196	0.7970838396111786	0.8201701093560145	0.7260024301336574	0.7223572296476306	0.7223572296476306	0.7351154313487241	0.8311057108140948	0.8311057108140948	0.7995139732685298	0.965370595382746	0.7660996354799514
ENSARWT00000024829	0.8791008505467801	0.827460510328068	0.8791008505467801	0.8408262454434994	0.8432563791008505	0.9641555285540704	0.9058323207776428	0.9756986634264884	0.8426488456865128	0.9003645200486027	0.839003645200486	0.8456865127582017	0.7490886998784934	1.0	0.4878493317132442	0.9726609963547996	0.8092345078979344	0.8481166464155528	0.9702308626974484	0.9277035236938032	0.9277035236938032	0.93681652490887	0.8408262454434994	0.8408262454434994	0.8128797083839611	0.7174969623329283	0.8469015795868773
ENSACAT00000008165	0.5224787363304981	0.5139732685297691	0.5224787363304981	0.5218712029161604	0.5388821385176185	0.4975698663426489	0.4659781287970839	0.4933171324422842	0.520048602673147	0.4374240583232079	0.5176184690157959	0.5206561360874848	0.4240583232077764	0.4878493317132442	1.0	0.4641555285540705	0.5145808019441069	0.5291616038882139	0.4647630619684082	0.4611178614823816	0.4611178614823816	0.4738760631834751	0.5218712029161604	0.5218712029161604	0.5145808019441069	0.416767922235723	0.5151883353584447
ENSARWT00000024828	0.9052247873633051	0.8523693803159174	0.9052247873633051	0.8645200486026732	0.8681652490886999	0.93681652490887	0.8821385176184691	0.9520048602673148	0.8651275820170109	0.9277035236938032	0.8614823815309842	0.8669501822600243	0.7253948967193196	0.9726609963547996	0.4641555285540705	1.0	0.8329283110571082	0.8718104495747266	0.9975698663426488	0.9003645200486027	0.9003645200486027	0.9641555285540704	0.8645200486026732	0.8645200486026732	0.8353584447144593	0.6938031591737546	0.8730255164034022
ENSGALT00000023217	0.9052247873633051	0.9295261239368166	0.9052247873633051	0.965370595382746	0.8809234507897934	0.8177399756986634	0.7630619684082625	0.7904009720534629	0.9495747266099636	0.8049817739975699	0.9459295261239368	0.94228432563791	0.7970838396111786	0.8092345078979344	0.5145808019441069	0.8329283110571082	1.0	0.954434993924666	0.8323207776427703	0.7812879708383961	0.7812879708383961	0.8414337788578372	0.965370595382746	0.965370595382746	0.982381530984204	0.8317132442284325	0.9398541919805591
ENSGALT00000054374	0.9264884568651276	0.8839611178614823	0.9264884568651276	0.98906439854192	0.8991494532199271	0.8566221142162819	0.8019441069258809	0.8292831105710814	0.9726609963547996	0.8438639125151883	0.9696233292831106	0.965370595382746	0.8201701093560145	0.8481166464155528	0.5291616038882139	0.8718104495747266	0.954434993924666	1.0	0.8712029161603888	0.8201701093560145	0.8201701093560145	0.8803159173754557	0.98906439854192	0.98906439854192	0.9404617253948968	0.7861482381530984	0.8948967193195626
ENSAHAT00000024652	0.9064398541919806	0.8523693803159174	0.9064398541919806	0.8639125151883353	0.8687727825030377	0.9392466585662212	0.8845686512758202	0.954434993924666	0.8645200486026732	0.9301336573511544	0.862089914945322	0.8675577156743621	0.7260024301336574	0.9702308626974484	0.4647630619684082	0.9975698663426488	0.8323207776427703	0.8712029161603888	1.0	0.9027946537059538	0.9027946537059538	0.9665856622114216	0.8639125151883353	0.8639125151883353	0.8347509113001215	0.6944106925880923	0.8742405832320778
ENSAOWT00000025171	0.8529769137302552	0.8001215066828675	0.8529769137302552	0.8128797083839611	0.8165249088699879	0.9392466585662212	0.9781287970838396	0.908262454434994	0.8147023086269745	0.9726609963547996	0.8122721749696233	0.8189550425273392	0.7223572296476306	0.9277035236938032	0.4611178614823816	0.9003645200486027	0.7812879708383961	0.8201701093560145	0.9027946537059538	1.0	1.0	0.9119076549210208	0.8128797083839611	0.8128797083839611	0.7849331713244229	0.6907654921020656	0.8207776427703524
ENSAHAT00000024656	0.8529769137302552	0.8001215066828675	0.8529769137302552	0.8128797083839611	0.8165249088699879	0.9392466585662212	0.9781287970838396	0.908262454434994	0.8147023086269745	0.9726609963547996	0.8122721749696233	0.8189550425273392	0.7223572296476306	0.9277035236938032	0.4611178614823816	0.9003645200486027	0.7812879708383961	0.8201701093560145	0.9027946537059538	1.0	1.0	0.9119076549210208	0.8128797083839611	0.8128797083839611	0.7849331713244229	0.6907654921020656	0.8207776427703524
ENSAHAT00000024659	0.9155528554070472	0.8614823815309842	0.9155528554070472	0.8730255164034022	0.8778857837181046	0.9726609963547996	0.893681652490887	0.9210206561360876	0.8736330498177399	0.9392466585662212	0.8712029161603888	0.8766707168894289	0.7351154313487241	0.93681652490887	0.4738760631834751	0.9641555285540704	0.8414337788578372	0.8803159173754557	0.9665856622114216	0.9119076549210208	0.9119076549210208	1.0	0.8730255164034022	0.8730255164034022	0.8438639125151883	0.7035236938031592	0.8833535844471446
ENSGALT00000102541	0.93681652490887	0.8948967193195626	0.93681652490887	1.0	0.9100850546780072	0.8493317132442284	0.7946537059538274	0.8219927095990279	0.9835965978128796	0.8365735115431349	0.9805589307411908	0.9763061968408262	0.8311057108140948	0.8408262454434994	0.5218712029161604	0.8645200486026732	0.965370595382746	0.98906439854192	0.8639125151883353	0.8128797083839611	0.8128797083839611	0.8730255164034022	1.0	1.0	0.9477521263669502	0.7970838396111786	0.9052247873633051
ENSGALT00000093867	0.93681652490887	0.8948967193195626	0.93681652490887	1.0	0.9100850546780072	0.8493317132442284	0.7946537059538274	0.8219927095990279	0.9835965978128796	0.8365735115431349	0.9805589307411908	0.9763061968408262	0.8311057108140948	0.8408262454434994	0.5218712029161604	0.8645200486026732	0.965370595382746	0.98906439854192	0.8639125151883353	0.8128797083839611	0.8128797083839611	0.8730255164034022	1.0	1.0	0.9477521263669502	0.7970838396111786	0.9052247873633051
ENSMGAT00000020258	0.9040097205346294	0.9258809234507898	0.9040097205346294	0.9477521263669502	0.8772782503037667	0.8213851761846902	0.7667071688942891	0.7940461725394897	0.9635479951397328	0.807411907654921	0.9453219927095992	0.9447144592952612	0.7995139732685298	0.8128797083839611	0.5145808019441069	0.8353584447144593	0.982381530984204	0.9404617253948968	0.8347509113001215	0.7849331713244229	0.7849331713244229	0.8438639125151883	0.9477521263669502	0.9477521263669502	1.0	0.8341433778857837	0.9386391251518832
ENSNMET00000029020	0.7660996354799514	0.7891859052247874	0.7660996354799514	0.7970838396111786	0.741190765492102	0.7272174969623331	0.672539489671932	0.6998784933171325	0.8013365735115431	0.6670716889428918	0.7952612393681653	0.8177399756986634	0.965370595382746	0.7174969623329283	0.416767922235723	0.6938031591737546	0.8317132442284325	0.7861482381530984	0.6944106925880923	0.6907654921020656	0.6907654921020656	0.7035236938031592	0.7970838396111786	0.7970838396111786	0.8341433778857837	1.0	0.8007290400972054
ENSDNVT00000027384	0.965370595382746	0.9574726609963548	0.965370595382746	0.9052247873633051	0.908262454434994	0.8572296476306197	0.8025516403402188	0.8298906439854192	0.9058323207776428	0.8469015795868773	0.9009720534629404	0.9064398541919806	0.7660996354799514	0.8469015795868773	0.5151883353584447	0.8730255164034022	0.9398541919805591	0.8948967193195626	0.8742405832320778	0.8207776427703524	0.8207776427703524	0.8833535844471446	0.9052247873633051	0.9052247873633051	0.9386391251518832	0.8007290400972054	1.0
