,ENSAOWT00000008512,ENSMVIT00005007352,ENSDNVT00000023347,ENSPVIT00000005272,ENSPVIT00000005278,ENSEBUT00000026712,ENSPVIT00000005250,ENSMVIT00005007293,ENSTGUT00000004957,ENSSPUT00000018643,ENSDNVT00000023364,ENSSMRT00000009785,ENSEBUT00000026734,ENSSMRT00000009779,ENSLCOT00000013719,ENSAHAT00000022584,ENSMVIT00005007336,ENSSMRT00000009774,ENSDNVT00000023319,ENSARWT00000008642,ENSARWT00000008643,ENSMVIT00005007306,ENSNSUT00000025516,ENSACAT00000014297,ENSSMRT00000009788,ENSLCOT00000013718,ENSPVIT00000005260,ENSSMRT00000009781,ENSSMRT00000009784,ENSEBUT00000012213,ENSDNVT00000023333,ENSNSUT00000025515,ENSNSUT00000025514,ENSNPET00000016152,ENSLCOT00000013720,ENSSMRT00000009756,ENSSMRT00000009760,ENSAHAT00000022610,ENSPVIT00000005297,ENSAHAT00000022633,ENSAHAT00000022597
ENSDNVT00000023364,0.907474958022118,0.9028429158705344,0.9786347055758208,0.9211394823692896,0.9223553934340802,0.7506803311910138,0.9282033466504546,0.8903364020612587,0.8793932024781426,0.8813618203925656,1.0,0.9390886457066759,0.7348155868218401,0.8679867986798679,0.8833304383069885,0.8971686642348445,0.9323721845868798,0.9189392623472874,0.9874934861907243,0.9297087603497192,0.9209078802617103,0.8825198309304615,0.9019744079671125,0.9133808117653871,0.9357883156736726,0.8912049099646807,0.9209657807886051,0.9023797116553761,0.8678130970991836,0.7165190203230849,0.9822824387701928,0.8599386254414915,0.8450002895026345,0.8976318684500029,0.9332406924903016,0.9264084303167159,0.9276243413815066,0.9468473163105784,0.9158126338949685,0.9368884256846737,0.9518846621504256
ENSSMRT00000009785,0.8617335417752302,0.8724451392507672,0.9191129639279717,0.9197498697238145,0.9185918591859186,0.7393897284465288,0.9326616872213537,0.8599386254414915,0.8602281280759655,0.8602860286028603,0.9390886457066759,1.0,0.7236986856580395,0.9008163974292166,0.8529905622141162,0.8514272479879567,0.9019744079671125,0.9784610039951364,0.9265821318974002,0.8846621504255688,0.8771929824561403,0.8528168606334318,0.8974581668693186,0.9118174975392276,0.9966996699669967,0.8600544264952811,0.9250767181981356,0.9336459961785653,0.8992530832030572,0.7132186902900817,0.9225869955416595,0.8554223843436976,0.8404261478779457,0.8570435990967518,0.9020902090209021,0.98731978461004,0.9861038735452493,0.9013954026981645,0.9112384922702796,0.8938104336749464,0.9061432459035377
ENSEBUT00000026734,0.7381159168548433,0.7294887383475189,0.734294482079787,0.7404898384575299,0.7417057495223206,0.9619014533032251,0.7191245440333507,0.7201088529905623,0.7389265242313705,0.741068843726478,0.7348155868218401,0.7236986856580395,1.0,0.7165769208499797,0.7288518325516762,0.7278675235944647,0.7621446355161832,0.723003879335302,0.7254357014648833,0.7802095999073592,0.7890683805222628,0.7287939320247814,0.784783741532048,0.7593075096983383,0.7235249840773551,0.720166753517457,0.7142029992472931,0.7534595564819639,0.7327311678536275,0.7217879682705113,0.7306467488854148,0.742747959006427,0.7328469689074171,0.7370737073707371,0.762202536043078,0.7141450987203983,0.715361009785189,0.7834520294134677,0.7788778877887789,0.7772566730357247,0.7798042962190956
ENSSMRT00000009779,0.9260031266284523,0.933993399339934,0.8720398355625036,0.8859938625441491,0.8848358520062533,0.7322679636384691,0.8785246945747206,0.945284002084419,0.9158126338949685,0.9223553934340802,0.8679867986798679,0.9008163974292166,0.7165769208499797,1.0,0.9379306351687801,0.9365989230501998,0.9155231312604944,0.9046378322042731,0.8795090035319322,0.89844247582653,0.8909733078571015,0.9381622372763592,0.8872097736089398,0.9259452261015575,0.9006426958485322,0.944994499449945,0.8709397255515026,0.9487580336981066,0.9762028834462394,0.7000173701580684,0.8847200509524636,0.911991199119912,0.9202709744658676,0.918186555497655,0.9156389323142841,0.9134966128191766,0.9122807017543859,0.8942736378901048,0.9010479995367958,0.8866886688668867,0.8962422558045279
ENSLCOT00000013719,0.9656070870244919,0.9751027734352382,0.9044062300966939,0.8888888888888888,0.8901047999536795,0.7332522725956806,0.8675235944647096,0.9874934861907243,0.9462104105147356,0.9408256615135198,0.8833304383069885,0.8529905622141162,0.7288518325516762,0.9379306351687801,1.0,0.976897689768977,0.9468473163105784,0.8729662439928203,0.8955474494817903,0.9134966128191766,0.9223553934340802,0.9961785652249435,0.8924787215563662,0.9095593769903306,0.8528168606334318,0.9913149209657808,0.8602281280759655,0.9008163974292166,0.933414394070986,0.7110763707949742,0.9007584969023218,0.9147125238839674,0.9227027965954491,0.955706096925482,0.9492791384401598,0.8641074633779168,0.8653233744427075,0.9255978229401888,0.9065485495918013,0.9169127439059696,0.9277980429621909
ENSAHAT00000022584,0.9883040935672515,0.9550112906027445,0.9185339586590238,0.8879624804585722,0.8891783915233629,0.7323837646922587,0.866597186034393,0.9672283017775462,0.9371200277922529,0.9463841120954201,0.8971686642348445,0.8514272479879567,0.7278675235944647,0.9365989230501998,0.976897689768977,1.0,0.9304614671993515,0.87163453187424,0.9096751780441202,0.9289560535000868,0.9378148341149904,0.9759133808117654,0.8916102136529442,0.9101962827861734,0.8512535464072724,0.9682126107347577,0.8593596201725435,0.8997162874182155,0.9318510798448266,0.7100341613108679,0.9148862254646517,0.9143072201957038,0.922413293960975,0.9681547102078629,0.9308088703607202,0.8627757512593365,0.8639916623241272,0.943025881535522,0.9053905390539054,0.9327774882751433,0.945284002084419
ENSMVIT00005007336,0.9191708644548665,0.9454577036651034,0.9369463262115685,0.9220658907996063,0.923281801864397,0.777719877250883,0.916217937583232,0.957964217474379,0.9107173875282265,0.8996583868913207,0.9323721845868798,0.9019744079671125,0.7621446355161832,0.9155231312604944,0.9468473163105784,0.9304614671993515,1.0,0.9061432459035377,0.9445891957616814,0.9629436627873313,0.9552428927103237,0.9492791384401598,0.9257136239939784,0.9584853222164321,0.9018007063864281,0.9554744948179028,0.9090961727751723,0.9498581437091077,0.8952000463204215,0.7187192403450872,0.949800243182213,0.8836778414683574,0.8917260147067338,0.9104278848937525,0.9975102773435238,0.9130913091309131,0.9143072201957038,0.9586011232702217,0.9396097504487291,0.9499739447628973,0.960801343292224
ENSSMRT00000009774,0.8610387354524927,0.8528168606334318,0.9393202478142552,0.9400150541369926,0.9388570435990967,0.7274043193793064,0.9366568235770946,0.8641074633779168,0.856406693300909,0.8564645938278038,0.9189392623472874,0.9784610039951364,0.723003879335302,0.9046378322042731,0.8729662439928203,0.87163453187424,0.9061432459035377,1.0,0.9304614671993515,0.8885414857275201,0.8974002663424238,0.872792542412136,0.8936367320942621,0.9156389323142841,0.9782873024144519,0.8642811649586011,0.9290718545538764,0.9374674309536217,0.8985582768803196,0.7125238839673441,0.9264663308436106,0.8516009495686411,0.8598807249145968,0.8532221643216953,0.9063169474842221,0.9911412193850964,0.9899253083203057,0.900700596375427,0.907474958022118,0.893115627352209,0.90266921428985
ENSDNVT00000023319,0.8980950726651612,0.8903364020612587,0.9911412193850964,0.9327195877482485,0.9339354988130392,0.7413004458340571,0.9397834520294135,0.9025534132360604,0.8668866886688669,0.8688553065832899,0.9874934861907243,0.9265821318974002,0.7254357014648833,0.8795090035319322,0.8955474494817903,0.9096751780441202,0.9445891957616814,0.9304614671993515,1.0,0.9422152741589949,0.933414394070986,0.8947368421052632,0.8894678941578369,0.9251925192519251,0.9264084303167159,0.9034219211394824,0.9325458861675642,0.9139019165074402,0.8584332117422269,0.7071391349661282,0.9947889525794684,0.8474321116322159,0.8555381853974872,0.8851253546407273,0.9454577036651034,0.9379306351687801,0.9391465462335707,0.9374674309536217,0.9033640206125876,0.927508540327717,0.9397255515025187
ENSARWT00000008642,0.9173759481211279,0.9086908690869087,0.933414394070986,0.905216837473221,0.9064327485380117,0.7884314747264201,0.9000057900526894,0.9209078802617103,0.8875571767703087,0.8876150772972035,0.9297087603497192,0.8846621504255688,0.7802095999073592,0.89844247582653,0.9134966128191766,0.9289560535000868,0.9629436627873313,0.8885414857275201,0.9422152741589949,1.0,0.9911412193850964,0.9130334086040183,0.9261189276822419,0.9442417926003127,0.8844884488448845,0.9214289850037636,0.8927103236639453,0.9330090903827225,0.8773666840368247,0.7225406751201436,0.9474263215795263,0.8840831451566209,0.8921892189218922,0.9088066701406983,0.9634647675293845,0.8960106536969487,0.8972265647617393,0.9626541601528574,0.9226448960685543,0.9466157142029993,0.9590064269584854
ENSARWT00000008643,0.9262347287360315,0.900990099009901,0.9422731746858897,0.9140756180881247,0.9152915291529153,0.7858838515430491,0.8927103236639453,0.9132071101847027,0.8964159573852122,0.896473857912107,0.9209078802617103,0.8771929824561403,0.7890683805222628,0.8909733078571015,0.9223553934340802,0.9378148341149904,0.9552428927103237,0.8974002663424238,0.933414394070986,0.9911412193850964,1.0,0.9218921892189219,0.9349777082971455,0.9361357188350414,0.877019280875456,0.913670314399861,0.8854148572752012,0.925539922413294,0.8862254646517284,0.7313994557350472,0.9386254414915176,0.8929419257715245,0.9010479995367958,0.9176654507556019,0.955706096925482,0.8885414857275201,0.8897573967923108,0.971512940767761,0.9315036766834578,0.9554744948179028,0.9678652075733889
ENSMVIT00005007306,0.9646227780672804,0.9788084071565051,0.9035956227201668,0.8887151873082045,0.8899310983729952,0.7331943720687858,0.8673498928840252,0.9913149209657808,0.9466736147298941,0.9393202478142552,0.8825198309304615,0.8528168606334318,0.7287939320247814,0.9381622372763592,0.9961785652249435,0.9759133808117654,0.9492791384401598,0.872792542412136,0.8947368421052632,0.9130334086040183,0.9218921892189219,1.0,0.8923629205025766,0.9088645706675931,0.8526431590527473,0.9874934861907243,0.8602281280759655,0.900700596375427,0.9336459961785653,0.7110184702680794,0.8999478895257946,0.9148283249377569,0.9228764981761334,0.9547217879682706,0.9468473163105784,0.8639337617972324,0.865149672862023,0.9252504197788199,0.9062590469573273,0.9166232412714955,0.9274506398008222
ENSNSUT00000025516,0.9019165074402177,0.8961843552776331,0.8983266747727404,0.9092119738289618,0.9104278848937525,0.7813097099183602,0.8878466794047826,0.8836778414683574,0.9003531932140583,0.8985582768803196,0.9019744079671125,0.8974581668693186,0.784783741532048,0.8872097736089398,0.8924787215563662,0.8916102136529442,0.9257136239939784,0.8936367320942621,0.8894678941578369,0.9261189276822419,0.9349777082971455,0.8923629205025766,1.0,0.930866770887615,0.8941578368363152,0.883793642522147,0.880377511435354,0.9215447860575531,0.9033640206125876,0.7370737073707371,0.8946789415783684,0.9561114006137456,0.940188755717677,0.9045799316773783,0.9258294250477679,0.8847779514793584,0.8859938625441491,0.9471947194719472,0.9506687510856349,0.9343987030281976,0.9463262115685253
ENSACAT00000014297,0.899310983729952,0.9047536332580627,0.9171443460135488,0.9345724046088819,0.9333564935440912,0.7751143535406172,0.9274506398008222,0.9164495396908112,0.8912628104915755,0.8971686642348445,0.9133808117653871,0.9118174975392276,0.7593075096983383,0.9259452261015575,0.9095593769903306,0.9101962827861734,0.9584853222164321,0.9156389323142841,0.9251925192519251,0.9442417926003127,0.9361357188350414,0.9088645706675931,0.930866770887615,1.0,0.9116437959585432,0.9172022465404435,0.9195761681431301,0.9598170343350124,0.9041167274622199,0.7159979155810318,0.9304035666724567,0.8888309883619941,0.8975160673962133,0.8914944125991546,0.9592380290660645,0.9235134039719761,0.9223553934340802,0.9390307451797811,0.9489896358056858,0.9312720745758787,0.9409414625673094
ENSSMRT00000009788,0.8615598401945458,0.8691448092177639,0.9189392623472874,0.9195761681431301,0.9184181576052342,0.7392160268658445,0.9324879856406694,0.8597649238608072,0.8569277980429622,0.856985698569857,0.9357883156736726,0.9966996699669967,0.7235249840773551,0.9006426958485322,0.8528168606334318,0.8512535464072724,0.9018007063864281,0.9782873024144519,0.9264084303167159,0.8844884488448845,0.877019280875456,0.8526431590527473,0.8941578368363152,0.9116437959585432,1.0,0.8598807249145968,0.9249030166174512,0.9334722945978808,0.8990793816223728,0.7130449887093973,0.922413293960975,0.8521220543106942,0.8402524462972613,0.8537432690637485,0.9019165074402177,0.9871460830293556,0.9859301719645649,0.9012217011174801,0.9079960627641711,0.8936367320942621,0.9031903190319032
ENSLCOT00000013718,0.9569220079902727,0.9837299519425626,0.8957211510624746,0.8802038098546697,0.8814197209194604,0.7357419952521568,0.8744137571651902,0.9961206646980487,0.9375253314805164,0.9321405824793005,0.8912049099646807,0.8600544264952811,0.720166753517457,0.944994499449945,0.9913149209657808,0.9682126107347577,0.9554744948179028,0.8642811649586011,0.9034219211394824,0.9214289850037636,0.913670314399861,0.9874934861907243,0.883793642522147,0.9172022465404435,0.8598807249145968,1.0,0.8671182907764461,0.9078802617103816,0.9247293150367668,0.702391291760755,0.9086329685600139,0.9060274448497482,0.9140177175612298,0.9470210178912628,0.957964217474379,0.8711713276590817,0.8723872387238724,0.9169127439059696,0.8978634705575821,0.9082276648717503,0.9191129639279717
ENSPVIT00000005260,0.8487059232239014,0.855596085924382,0.9253083203057147,0.966996699669967,0.9682126107347577,0.7301256441433617,0.9907938162237276,0.8670603902495513,0.845405593190898,0.8445949858143709,0.9209657807886051,0.9250767181981356,0.7142029992472931,0.8709397255515026,0.8602281280759655,0.8593596201725435,0.9090961727751723,0.9290718545538764,0.9325458861675642,0.8927103236639453,0.8854148572752012,0.8602281280759655,0.880377511435354,0.9195761681431301,0.9249030166174512,0.8671182907764461,1.0,0.9221816918533958,0.8498639337617973,0.7067917318047594,0.9284349487580337,0.8383417289097331,0.8466794047825835,0.8412367552544728,0.9091540733020671,0.9364831219964102,0.9376990330612008,0.8883098836199409,0.9279138440159805,0.8833883388338833,0.8903364020612587
ENSSMRT00000009781,0.8891204909964681,0.8965317584390018,0.9064327485380117,0.920444676046552,0.9192866655086561,0.7691505992704534,0.9129755080771235,0.9078223611834868,0.8849516530600429,0.8843726477910949,0.9023797116553761,0.9336459961785653,0.7534595564819639,0.9487580336981066,0.9008163974292166,0.8997162874182155,0.9498581437091077,0.9374674309536217,0.9139019165074402,0.9330090903827225,0.925539922413294,0.900700596375427,0.9215447860575531,0.9598170343350124,0.9334722945978808,0.9078802617103816,0.9221816918533958,1.0,0.924960917144346,0.7158242140003475,0.9191129639279717,0.8795090035319322,0.8877887788778878,0.8811881188118812,0.9499160442360025,0.9463262115685253,0.9451103005037346,0.9287823519194025,0.9354988130391987,0.9237450060795553,0.9307509698338254
ENSSMRT00000009784,0.9421573736321001,0.9343408025013028,0.8672919923571305,0.8811881188118812,0.8800301082739853,0.7371316078976319,0.8574489027850154,0.924960917144346,0.9319668808986161,0.938509640437728,0.8678130970991836,0.8992530832030572,0.7327311678536275,0.9762028834462394,0.933414394070986,0.9318510798448266,0.8952000463204215,0.8985582768803196,0.8584332117422269,0.8773666840368247,0.8862254646517284,0.9336459961785653,0.9033640206125876,0.9041167274622199,0.8990793816223728,0.9247293150367668,0.8498639337617973,0.924960917144346,1.0,0.7161716171617162,0.8636442591627583,0.9281454461235598,0.9162758381101268,0.9343408025013028,0.8953737479011059,0.889699496265416,0.8884835852006253,0.9104278848937525,0.9172022465404435,0.9028429158705344,0.9123965028081755
ENSEBUT00000012213,0.7203404550981414,0.711713276590817,0.7159979155810318,0.7121185802790806,0.7133344913438713,0.7127554860749232,0.7073128365468125,0.7023333912338602,0.7219037693243009,0.7223669735394592,0.7165190203230849,0.7132186902900817,0.7217879682705113,0.7000173701580684,0.7110763707949742,0.7100341613108679,0.7187192403450872,0.7125238839673441,0.7071391349661282,0.7225406751201436,0.7313994557350472,0.7110184702680794,0.7370737073707371,0.7159979155810318,0.7130449887093973,0.702391291760755,0.7067917318047594,0.7158242140003475,0.7161716171617162,1.0,0.706039024955127,0.7194140466678247,0.7112500723756586,0.7141450987203983,0.7186613398181924,0.7036651033524405,0.7048810144172312,0.7347576862949453,0.7357419952521568,0.7441375716519021,0.7354524926176829
ENSDNVT00000023333,0.9033061200856928,0.8955474494817903,0.9859301719645649,0.9286086503387181,0.9298245614035088,0.7465114932545887,0.935672514619883,0.907764460656592,0.8720977360893984,0.8740663540038215,0.9822824387701928,0.9225869955416595,0.7306467488854148,0.8847200509524636,0.9007584969023218,0.9148862254646517,0.949800243182213,0.9264663308436106,0.9947889525794684,0.9474263215795263,0.9386254414915176,0.8999478895257946,0.8946789415783684,0.9304035666724567,0.922413293960975,0.9086329685600139,0.9284349487580337,0.9191129639279717,0.8636442591627583,0.706039024955127,1.0,0.8526431590527473,0.8607492328180186,0.8903364020612587,0.9506687510856349,0.9339354988130392,0.9351514098778299,0.9426784783741532,0.908575068033119,0.9327195877482485,0.9449365989230502
ENSNSUT00000025515,0.9246135139829772,0.9186497597128134,0.8562908922471194,0.8671761913033409,0.8683921023681316,0.7392739273927392,0.8458108968791616,0.9061432459035377,0.9187076602397082,0.9215447860575531,0.8599386254414915,0.8554223843436976,0.742747959006427,0.911991199119912,0.9147125238839674,0.9143072201957038,0.8836778414683574,0.8516009495686411,0.8474321116322159,0.8840831451566209,0.8929419257715245,0.9148283249377569,0.9561114006137456,0.8888309883619941,0.8521220543106942,0.9060274448497482,0.8383417289097331,0.8795090035319322,0.9281454461235598,0.7194140466678247,0.8526431590527473,1.0,0.9840773551039315,0.925539922413294,0.883793642522147,0.8427421689537374,0.8439580800185281,0.9051589369463262,0.9086329685600139,0.8923629205025766,0.9042904290429042
ENSNSUT00000025514,0.9128018064964392,0.9037114237739563,0.8643969660123907,0.8755138671761913,0.876729778240982,0.7293729372937293,0.8541485727520121,0.9141914191419142,0.9037693243008511,0.9067222511724856,0.8450002895026345,0.8404261478779457,0.7328469689074171,0.9202709744658676,0.9227027965954491,0.922413293960975,0.8917260147067338,0.8598807249145968,0.8555381853974872,0.8921892189218922,0.9010479995367958,0.9228764981761334,0.940188755717677,0.8975160673962133,0.8402524462972613,0.9140177175612298,0.8466794047825835,0.8877887788778878,0.9162758381101268,0.7112500723756586,0.8607492328180186,0.9840773551039315,1.0,0.9106594870013317,0.8917839152336287,0.8510219442996931,0.8522378553644838,0.8933472294597881,0.8937525331480517,0.8805512130160384,0.889699496265416
ENSNPET00000016152,0.9784610039951364,0.9585432227433269,0.8939841352556308,0.8696080134329223,0.870823924497713,0.7428637600602166,0.8482427190087429,0.9460367089340513,0.9434311852237856,0.9497423426553182,0.8976318684500029,0.8570435990967518,0.7370737073707371,0.918186555497655,0.955706096925482,0.9681547102078629,0.9104278848937525,0.8532221643216953,0.8851253546407273,0.9088066701406983,0.9176654507556019,0.9547217879682706,0.9045799316773783,0.8914944125991546,0.8537432690637485,0.9470210178912628,0.8412367552544728,0.8811881188118812,0.9343408025013028,0.7141450987203983,0.8903364020612587,0.925539922413294,0.9106594870013317,1.0,0.9109489896358057,0.8443633837067918,0.8455792947715824,0.9426205778472584,0.9110647906895952,0.9273348387470326,0.9417520699438365
ENSLCOT00000013720,0.9195182676162353,0.9430837820624167,0.9377569335880956,0.9222395923802906,0.9234555034450813,0.7777777777777778,0.9164495396908112,0.9554744948179028,0.9104857854206473,0.9005847953216374,0.9332406924903016,0.9020902090209021,0.762202536043078,0.9156389323142841,0.9492791384401598,0.9308088703607202,0.9975102773435238,0.9063169474842221,0.9454577036651034,0.9634647675293845,0.955706096925482,0.9468473163105784,0.9258294250477679,0.9592380290660645,0.9019165074402177,0.957964217474379,0.9091540733020671,0.9499160442360025,0.8953737479011059,0.7186613398181924,0.9506687510856349,0.883793642522147,0.8917839152336287,0.9109489896358057,1.0,0.9132071101847027,0.9144230212494934,0.9589485264315906,0.9398992530832031,0.9502634473973713,0.9611487464535927
