,ENSPNAT00000001582,ENSCHAT00000037487,ENSEEET00000030897,ENSAMXT00000006982,ENSHHUT00000026718,ENSDCDT00000005523,ENSDCDT00000005522,ENSHHUT00000026722,ENSDCDT00000005525,ENSHHUT00000006467,ENSDCDT00000005631,ENSHHUT00000026772,ENSEEET00000030891,ENSAMXT00000053473,ENSCHAT00000037412,ENSSFOT00015032397,ENSAMXT00000056966,ENSDCDT00000051155,ENSCHAT00000059377,ENSEEET00000030893,ENSDCDT00000000262,ENSDCDT00000005727,ENSIPUT00000009131,ENSCHAT00000037469,ENSHHUT00000006540,ENSEEET00000030915,ENSEEET00000030917,ENSSFOT00015032343,ENSDCDT00000050807,ENSEEET00000030886,ENSEEET00000030884,ENSCHAT00000037617,ENSELUT00000014767,ENSDCDT00000005721,ENSDCDT00000050876,ENSDCDT00000005620,ENSDCDT00000050871,ENSDCDT00000050870,ENSIPUT00000009170,ENSPKIT00000018758,ENSCHAT00000059402,ENSHHUT00000026753,ENSHHUT00000006508,ENSIPUT00000009238,ENSDCDT00000051148,ENSDCDT00000005740,ENSCHAT00000037555,ENSDCDT00000050895,ENSPNAT00000001776,ENSCHAT00000037574,ENSAMXT00000051381,ENSCHAT00000037534,ENSHHUT00000026821,ENSDART00000100351,ENSPNAT00000001795,ENSEEET00000030907,ENSEEET00000030906,ENSHHUT00000026758,ENSHHUT00000006504,ENSAMXT00000006973
ENSDCDT00000005631,0.7943988151339706,0.7970916924734078,0.8203850814595395,0.7966877608724923,0.8285983573448229,0.8770701494546923,0.8924195502894843,0.863067187289619,0.9232529958260401,0.8082671334320721,1.0,0.8489295812575737,0.8506799515282079,0.7560253130469907,0.7942641712669988,0.7925138009963646,0.787397334051434,0.8294062205466541,0.773932947354248,0.8405816615053184,0.6629864009694358,0.9621650733809075,0.7923791571293928,0.8077285579641847,0.8238858220008078,0.8159418338494682,0.8226740271980612,0.7983034872761545,0.8303487276154571,0.8066514070284099,0.7984381311431265,0.837215564831022,0.8043624612898882,0.976975898747812,0.8459674161841928,0.9505857008213275,0.8376194964319376,0.8063821192944661,0.7976302679412953,0.8028813787531978,0.796957048606436,0.870741887707015,0.8360037700282752,0.787262690184462,0.8032853103541133,0.9557021677662583,0.8656254207620843,0.8302140837484853,0.8104214353036219,0.7888784165881244,0.7931870203312239,0.8298101521475697,0.8139221758448902,0.7919752255284772,0.753871011175441,0.827521206409048,0.8599703783492662,0.8578160764777164,0.8238858220008078,0.7976302679412953
ENSHHUT00000026772,0.7985727750100983,0.7976302679412953,0.8636057627575064,0.8051703244917194,0.9383331089268884,0.805574256092635,0.8031506664871415,0.9419684933351286,0.8382927157667969,0.8533728288676451,0.8489295812575737,1.0,0.8855527130739195,0.7226336340379695,0.7896862797899555,0.8193079305237646,0.7958798976706611,0.8444863336475024,0.7984381311431265,0.8864952201427225,0.6749697051299314,0.8439477581796149,0.7961491854046048,0.7876666217853777,0.8805708899959607,0.8008617207486199,0.8187693550558772,0.8100175037027063,0.8478524303217988,0.8082671334320721,0.8001885014137606,0.8552578430052511,0.847717786454827,0.8366769893631345,0.8338494681567254,0.8557964184731386,0.8541806920694762,0.8226740271980612,0.8014002962165073,0.8082671334320721,0.8061128315605224,0.9717247879359096,0.8697993806382119,0.7906287868587586,0.797899555675239,0.8625286118217316,0.8712804631749024,0.8467752793860239,0.8139221758448902,0.809344284367847,0.800727076881648,0.8294062205466541,0.9208294062205467,0.8001885014137606,0.7525245725057224,0.8614514608859567,0.8699340245051838,0.9829002288945738,0.8921502625555406,0.8058435438265787
ENSEEET00000030891,0.8182307795879897,0.8148646829136933,0.9555675238992863,0.8000538575467887,0.8329069610879224,0.8059781876935506,0.8137875319779184,0.857277501009829,0.8489295812575737,0.8092096405008752,0.8506799515282079,0.8855527130739195,1.0,0.7300390467214218,0.7894169920560119,0.8145953951797495,0.7913020061936179,0.8536421166015888,0.7810690723037566,0.9819577218257708,0.7029756294600781,0.8434091827117275,0.812306449441228,0.808401777299044,0.864952201427225,0.8720883263767335,0.9031910596472331,0.8053049683586913,0.8613168170189848,0.870741887707015,0.8537767604685607,0.8805708899959607,0.8098828598357345,0.8377541402989094,0.8448902652484179,0.8559310623401104,0.867779722633634,0.8389659351016561,0.8175575602531304,0.8081324895651003,0.7983034872761545,0.864952201427225,0.8454288407163054,0.8067860508953817,0.8148646829136933,0.8633364750235627,0.8957856469637808,0.8601050222162381,0.8225393833310892,0.8327723172209506,0.8057088999596068,0.8405816615053184,0.8182307795879897,0.8034199542210853,0.7836273057762219,0.9178672411471658,0.9581257573717518,0.8735694089134239,0.8291369328127104,0.8005924330146762
ENSAMXT00000053473,0.8164804093173555,0.7196714689645887,0.6969166554463444,0.7571024639827656,0.7107849737444459,0.7802612091019254,0.7382523226067053,0.7521206409048068,0.7456577352901576,0.7717786454826983,0.7560253130469907,0.7226336340379695,0.7300390467214218,1.0,0.7767604685606571,0.7615457115928369,0.7478120371617073,0.7257304429783223,0.7032449171940218,0.7200754005655042,0.6765854315335936,0.7421569947488892,0.8040931735559446,0.7428302140837485,0.7052645751985998,0.7229029217719133,0.714555002019658,0.7676046856065706,0.7056685067995153,0.7797226336340379,0.7884744849872088,0.7237107849737444,0.772990440285445,0.7529285041066379,0.7280193887168439,0.7577756833176249,0.7125353440150801,0.7029756294600781,0.7999192136798169,0.7666621785377676,0.7257304429783223,0.7445805843543827,0.7076881648040931,0.8031506664871415,0.7414837754140299,0.7475427494277636,0.7474081055607917,0.7052645751985998,0.8053049683586913,0.6942237781069073,0.7529285041066379,0.7258650868452942,0.6958395045105695,0.7927830887303083,0.7233068533728289,0.7064763700013464,0.7327319240608591,0.7301736905883937,0.7196714689645887,0.7457923791571294
ENSCHAT00000037412,0.8781473003904672,0.884071630537229,0.7715093577487545,0.8602396660832099,0.7821462232395314,0.8350612629594723,0.8273865625420762,0.8385620035007405,0.824693685202639,0.8762622862528612,0.7942641712669988,0.7896862797899555,0.7894169920560119,0.7767604685606571,1.0,0.8700686683721557,0.8509492392621516,0.7934563080651676,0.7863201831156591,0.7907634307257304,0.5774875454423051,0.7655850276019928,0.876396930119833,0.930119833041605,0.7589874781203716,0.73569408913424,0.7286926080517032,0.8765315739868049,0.7724518648175576,0.8509492392621516,0.8618553924868723,0.827521206409048,0.8800323145280733,0.7768951124276289,0.7807997845698128,0.820789013060455,0.7843005251110812,0.7610071361249495,0.8723576141106772,0.879224451326242,0.8094789282348189,0.8129796687760873,0.772990440285445,0.8621246802208159,0.8296755082805978,0.8073246263632692,0.8768008617207487,0.7763565369597415,0.8555271307391948,0.7492931196983977,0.8559310623401104,0.8632018311565908,0.767200754005655,0.8762622862528612,0.6566581392217584,0.7875319779184058,0.7770297562946008,0.7976302679412953,0.7845698128450249,0.8291369328127104
ENSSFOT00015032397,0.8657600646290562,0.7900902113908711,0.796957048606436,0.8772047933216642,0.8101521475696782,0.81607647771644,0.8108253669045375,0.8490642251245456,0.8238858220008078,0.87545442305103,0.7925138009963646,0.8193079305237646,0.8145953951797495,0.7615457115928369,0.8700686683721557,1.0,0.8679143665006059,0.8248283290696109,0.822808671065033,0.8158071899824964,0.6052241820385081,0.7809344284367847,0.8684529419684933,0.8255015484044702,0.7869934024505184,0.7596606974552309,0.7558906691800189,0.9907095731789417,0.8018042278174229,0.8412548808401777,0.8513531708630672,0.798842062744042,0.8766662178537767,0.7791840581661506,0.7896862797899555,0.8166150531843275,0.8085364211660159,0.7849737444459405,0.8646829136932813,0.9146357883398412,0.8302140837484853,0.8248283290696109,0.8008617207486199,0.8543153359364482,0.845698128450249,0.8058435438265787,0.8203850814595395,0.8005924330146762,0.8421973879089808,0.7435034334186078,0.8733001211794803,0.8206543691934832,0.7953413222027736,0.8614514608859567,0.6831829810152148,0.8110946546384812,0.8040931735559446,0.8108253669045375,0.8121718055742561,0.8446209775144742
ENSAMXT00000056966,0.8494681567254612,0.7766258246936852,0.7723172209505857,0.9876127642385889,0.787397334051434,0.8094789282348189,0.8137875319779184,0.8392352228355998,0.8233472465329205,0.8587585835465195,0.787397334051434,0.7958798976706611,0.7913020061936179,0.7478120371617073,0.8509492392621516,0.8679143665006059,1.0,0.8132489565100309,0.8261747677393295,0.7930523764642521,0.595799111350478,0.7615457115928369,0.8516224585970109,0.8098828598357345,0.770162919079036,0.7367712400700148,0.7313854853911405,0.8738386966473677,0.7886091288541807,0.82186616399623,0.8339841120236973,0.7781069072303757,0.8606435976841255,0.7716440016157264,0.7926484448633365,0.8191732866567928,0.7956106099367174,0.772047933216642,0.8482563619227145,0.8669718594318029,0.8485256496566581,0.8168843409182712,0.7774336878955164,0.8376194964319376,0.8664332839639154,0.8004577891477043,0.8163457654503837,0.7927830887303083,0.8287330012117948,0.7230375656388851,0.9819577218257708,0.8065167631614379,0.7770297562946008,0.8501413760603205,0.6853372828867645,0.7899555675238993,0.7818769355055877,0.8026120910192541,0.787262690184462,0.9472196041470311
ENSDCDT00000051155,0.8030160226201697,0.7785108388312912,0.820923656927427,0.8221354517301737,0.8350612629594723,0.8178268479870742,0.8034199542210853,0.8532381850006732,0.8397737983034873,0.8164804093173555,0.8294062205466541,0.8444863336475024,0.8536421166015888,0.7257304429783223,0.7934563080651676,0.8248283290696109,0.8132489565100309,1.0,0.800727076881648,0.8430052511108119,0.6681028679143665,0.825636192271442,0.8005924330146762,0.8124410933081998,0.8277904941429918,0.8023428032853104,0.7915712939275616,0.8155379022485526,0.9050760737848391,0.8070553386293254,0.8090749966339034,0.8442170459135586,0.8155379022485526,0.8171536286522149,0.88124410933082,0.8343880436246129,0.9142318567389256,0.9497778376194964,0.8058435438265787,0.8139221758448902,0.8180961357210179,0.8442170459135586,0.8529688972667295,0.8116332301063687,0.9210986939544904,0.84287060724384,0.8396391544365154,0.9039989228490642,0.8015349400834793,0.7843005251110812,0.8277904941429918,0.8312912346842601,0.8203850814595395,0.8031506664871415,0.7447152282213545,0.8401777299044029,0.8308873030833446,0.8299447960145415,0.845698128450249,0.8082671334320721
ENSCHAT00000059377,0.7899555675238993,0.7509088461020601,0.7655850276019928,0.8349266190925003,0.7755486737579104,0.7860508953817154,0.8090749966339034,0.8279251380099637,0.7899555675238993,0.8073246263632692,0.773932947354248,0.7984381311431265,0.7810690723037566,0.7032449171940218,0.7863201831156591,0.822808671065033,0.8261747677393295,0.800727076881648,1.0,0.7833580180422782,0.6114177999192136,0.7622189309276962,0.7899555675238993,0.7607378483910058,0.7525245725057224,0.7295004712535345,0.7246532920425475,0.8135182442439747,0.7814730039046721,0.8088057088999596,0.7927830887303083,0.7527938602396661,0.797899555675239,0.760603204524034,0.7554867375791032,0.8057088999596068,0.7890130604550962,0.7575063955836812,0.7952066783358018,0.8094789282348189,0.9555675238992863,0.8038238858220008,0.7663928908038239,0.7847044567119967,0.8350612629594723,0.7898209236569275,0.7899555675238993,0.7810690723037566,0.8137875319779184,0.7137471388178268,0.8303487276154571,0.7817422916386159,0.7615457115928369,0.7838965935101656,0.688703379561061,0.7919752255284772,0.7719132893496701,0.7899555675238993,0.7918405816615053,0.8330416049548943
ENSEEET00000030893,0.8199811498586239,0.8119025178403124,0.9515282078901306,0.8018042278174229,0.8347919752255285,0.7958798976706611,0.803689241955029,0.859162515147435,0.8388312912346843,0.8109600107715094,0.8405816615053184,0.8864952201427225,0.9819577218257708,0.7200754005655042,0.7907634307257304,0.8158071899824964,0.7930523764642521,0.8430052511108119,0.7833580180422782,1.0,0.7029756294600781,0.8325030294870068,0.8132489565100309,0.7984381311431265,0.8555271307391948,0.8737040527803959,0.8913423993537094,0.8065167631614379,0.8467752793860239,0.8734347650464521,0.8564696378079979,0.8706072438400431,0.8120371617072842,0.82765585027602,0.8310219469503164,0.845832772317221,0.8532381850006732,0.8244243974686953,0.8185000673219335,0.8089403527669314,0.8005924330146762,0.8668372155648311,0.8360037700282752,0.8077285579641847,0.8049010367577757,0.8532381850006732,0.8858220008078632,0.8455634845832772,0.8238858220008078,0.8319644540191194,0.807459270230241,0.8306180153494008,0.8201157937255958,0.8050356806247475,0.7836273057762219,0.9359095193213949,0.9540864413625959,0.8750504914501145,0.8308873030833446,0.8023428032853104
ENSDCDT00000000262,0.5949912481486468,0.6207082267402719,0.7118621246802208,0.596741618419281,0.6353844082402047,0.6220546654099905,0.6075131277770297,0.6535613302814057,0.6426551770566851,0.5988959202908307,0.6629864009694358,0.6749697051299314,0.7029756294600781,0.6765854315335936,0.5774875454423051,0.6052241820385081,0.595799111350478,0.6681028679143665,0.6114177999192136,0.7029756294600781,1.0,0.6650060589740138,0.5863740406624478,0.5964723306853373,0.6978591625151475,0.7028409855931063,0.714555002019658,0.5959337552174498,0.6895112427628921,0.6068399084421705,0.5898747812037162,0.6845294196849333,0.5992998518917463,0.6625824693685203,0.6682375117813384,0.6584085094923926,0.6822404739464117,0.6725461155244379,0.5916251514743504,0.5970109061532247,0.6259593375521745,0.6612360306988017,0.6990709573178941,0.594856604281675,0.613976033391679,0.6794129527400027,0.6740271980611283,0.6903191059647233,0.6017234414972398,0.7447152282213545,0.6023966608320991,0.6421166015887976,0.6363269153090076,0.5877204793321664,0.8436784704456712,0.7041874242628249,0.7048606435976841,0.6664871415107042,0.6938198465059916,0.6104752928504107
ENSDCDT00000005727,0.7676046856065706,0.7678739733405143,0.8089403527669314,0.7708361384138952,0.817018984785243,0.841928100175037,0.8578160764777164,0.8351959068264441,0.8929581257573718,0.7802612091019254,0.9621650733809075,0.8439477581796149,0.8434091827117275,0.7421569947488892,0.7655850276019928,0.7809344284367847,0.7615457115928369,0.825636192271442,0.7622189309276962,0.8325030294870068,0.6650060589740138,1.0,0.7650464521341053,0.7785108388312912,0.8124410933081998,0.8038238858220008,0.8112292985054531,0.7716440016157264,0.8265786993402451,0.7782415510973475,0.7700282752120641,0.827521206409048,0.7790494142991786,0.9851891746330954,0.8193079305237646,0.9159822270095597,0.8338494681567254,0.8026120910192541,0.7702975629460078,0.7755486737579104,0.7696243436111485,0.84287060724384,0.823751178133836,0.7599299851891747,0.7768951124276289,0.9245994344957588,0.8370809209640501,0.8264440554732732,0.7824155109734752,0.7908980745927023,0.7667968224047395,0.8199811498586239,0.8023428032853104,0.7639693011983304,0.7424262824828329,0.8194425743907365,0.8504106637942642,0.829540864413626,0.8121718055742561,0.785377676046856
ENSIPUT00000009131,0.9293119698397738,0.8005924330146762,0.7918405816615053,0.8602396660832099,0.787397334051434,0.8280597818769355,0.8255015484044702,0.8415241685741215,0.8225393833310892,0.8762622862528612,0.7923791571293928,0.7961491854046048,0.812306449441228,0.8040931735559446,0.876396930119833,0.8684529419684933,0.8516224585970109,0.8005924330146762,0.7899555675238993,0.8132489565100309,0.5863740406624478,0.7650464521341053,1.0,0.8349266190925003,0.7658543153359364,0.7540056550424128,0.747138817826848,0.8738386966473677,0.7783761949643194,0.8918809748215969,0.9070957317894169,0.7801265652349535,0.8766662178537767,0.7752793860239666,0.7798572775010099,0.8187693550558772,0.785377676046856,0.7612764238588933,0.9947488891880975,0.8702033122391275,0.8119025178403124,0.8182307795879897,0.7798572775010099,0.9829002288945738,0.8354651945603878,0.8046317490238319,0.8194425743907365,0.7789147704322068,0.9081728827251919,0.7238454288407163,0.8560657062070822,0.8059781876935506,0.7733943718863606,0.899421031372021,0.6691800188501413,0.8114985862393967,0.8000538575467887,0.8031506664871415,0.790224855257843,0.8312912346842601
