	ENSCGOT00000050770	ENSHHUT00000033761	ENSELUT00000016411	ENSELUT00000016416	ENSCGOT00000050582	ENSPRNT00000030210	ENSCSET00000007385	ENSLCRT00005046737	ENSAPOT00000014780	ENSCGOT00000050913	ENSLCRT00005046815	ENSLCRT00005046814	ENSCSET00000007389	ENSHHUT00000033756	ENSLCRT00005046789	ENSLBET00000013539	ENSAPET00000031220	ENSCGOT00000050894	ENSCGOT00000050896	ENSSPAT00000004957	ENSLCRT00005046594	ENSAOCT00000019150	ENSPRNT00000030189	ENSPRNT00000030207
ENSLCRT00005046815	0.5626690712353472	0.539224526600541	0.5112714156898106	0.5112714156898106	0.5960324616771867	0.5978358881875564	0.5094679891794409	0.5202885482416592	0.5978358881875564	0.4039675383228134	1.0	0.5581605049594229	0.5419296663660956	0.5067628494138864	0.4382326420198377	0.5238954012623985	0.5247971145175834	0.5554553651938684	0.5365193868349865	0.5256988277727682	0.5653742110009017	0.5247971145175834	0.5545536519386834	0.5617673579801623
ENSLCRT00005046814	0.8503155996393147	0.9458972046889088	0.8070333633904418	0.9053201082055906	0.8836789900811542	0.9071235347159604	0.9170423805229936	0.9621280432822362	0.8764652840396754	0.8376916140667268	0.5581605049594229	1.0	0.9495040577096484	0.9134355275022544	0.8800721370604148	0.9458972046889088	0.9477006311992786	0.9891794409377818	0.8241659152389541	0.9504057709648333	0.8611361587015329	0.9486023444544636	0.9846708746618577	0.8467087466185753
ENSCSET00000007389	0.8250676284941388	0.9197475202885482	0.7808836789900812	0.8773669972948602	0.8566275924256087	0.8764652840396754	0.9675383228133454	0.9116321009918846	0.8512173128944995	0.8079350766456267	0.5419296663660956	0.9495040577096484	1.0	0.8872858431018936	0.8385933273219116	0.9107303877366996	0.9134355275022544	0.9504057709648333	0.8061316501352571	0.915238954012624	0.8241659152389541	0.9134355275022544	0.9458972046889088	0.8196573489630298
ENSHHUT00000033756	0.8422001803426509	0.9675383228133454	0.8539224526600541	0.9567177637511272	0.8755635707844905	0.8358881875563571	0.9125338142470696	0.9341749323715058	0.8674481514878268	0.8250676284941388	0.5067628494138864	0.9134355275022544	0.8872858431018936	1.0	0.8548241659152389	0.9359783588818756	0.9350766456266908	0.915238954012624	0.7601442741208295	0.9359783588818756	0.8403967538322813	0.9341749323715058	0.9080252479711453	0.8358881875563571
ENSLCRT00005046789	0.8097385031559964	0.8286744815148782	0.7502254283137962	0.8485121731289449	0.8286744815148782	0.78809738503156	0.8683498647430117	0.9071235347159604	0.8214607754733995	0.8692515779981965	0.4382326420198377	0.8800721370604148	0.8385933273219116	0.8548241659152389	1.0	0.8872858431018936	0.8926961226330027	0.8692515779981965	0.7908025247971145	0.8954012623985572	0.8205590622182146	0.8935978358881875	0.8656447249774571	0.8052299368800722
ENSLBET00000013539	0.8719567177637512	0.9125338142470696	0.8259693417493237	0.9260595130748422	0.9053201082055906	0.8665464382326421	0.9377817853922452	0.9684400360685302	0.8954012623985572	0.8539224526600541	0.5238954012623985	0.9458972046889088	0.9107303877366996	0.9359783588818756	0.8872858431018936	1.0	0.963931469792606	0.9440937781785392	0.7862939585211902	0.9666366095581606	0.8737601442741209	0.9630297565374212	0.939585211902615	0.8674481514878268
ENSAPET00000031220	0.8728584310189359	0.90892696122633	0.8268710550045085	0.9251577998196574	0.9062218214607756	0.8746618575293057	0.9431920649233544	0.974752028854824	0.9242560865644724	0.8593327321911632	0.5247971145175834	0.9477006311992786	0.9134355275022544	0.9350766456266908	0.8926961226330027	0.963931469792606	1.0	0.9458972046889088	0.781785392245266	0.9918845807033364	0.8746618575293057	0.9990982867448152	0.9522091974752028	0.8764652840396754
ENSCGOT00000050894	0.8611361587015329	0.9477006311992786	0.8025247971145176	0.9017132551848512	0.8944995491433724	0.9035166816952208	0.9179440937781784	0.951307484220018	0.8746618575293057	0.8485121731289449	0.5554553651938684	0.9891794409377818	0.9504057709648333	0.915238954012624	0.8692515779981965	0.9440937781785392	0.9458972046889088	1.0	0.8349864743011722	0.9504057709648333	0.8503155996393147	0.9467989179440938	0.9810640216411182	0.8431018935978359
ENSCGOT00000050896	0.8566275924256087	0.7926059513074842	0.6636609558160504	0.7628494138863842	0.8755635707844905	0.8602344454463481	0.7736699729486023	0.7862939585211902	0.8557258791704238	0.7700631199278629	0.5365193868349865	0.8241659152389541	0.8061316501352571	0.7601442741208295	0.7908025247971145	0.7862939585211902	0.781785392245266	0.8349864743011722	1.0	0.7862939585211902	0.8458070333633905	0.7826871055004508	0.8169522091974752	0.8385933273219116
ENSSPAT00000004957	0.8773669972948602	0.9098286744815148	0.8277727682596934	0.9242560865644724	0.9107303877366996	0.8773669972948602	0.944995491433724	0.9774571686203788	0.9197475202885482	0.8638412984670875	0.5256988277727682	0.9504057709648333	0.915238954012624	0.9359783588818756	0.8954012623985572	0.9666366095581606	0.9918845807033364	0.9504057709648333	0.7862939585211902	1.0	0.8773669972948602	0.9927862939585212	0.9549143372407576	0.8791704238052299
ENSLCRT00005046594	0.9891794409377818	0.8142470694319206	0.7493237150586114	0.8476104598737602	0.9558160504959424	0.8899909828674482	0.8539224526600541	0.8881875563570785	0.9486023444544636	0.7781785392245266	0.5653742110009017	0.8611361587015329	0.8241659152389541	0.8403967538322813	0.8205590622182146	0.8737601442741209	0.8746618575293057	0.8503155996393147	0.8458070333633905	0.8773669972948602	1.0	0.8755635707844905	0.8467087466185753	0.9837691614066728
ENSAOCT00000019150	0.8737601442741209	0.9080252479711453	0.8268710550045085	0.9242560865644724	0.9071235347159604	0.8737601442741209	0.9431920649233544	0.975653742110009	0.9251577998196574	0.8602344454463481	0.5247971145175834	0.9486023444544636	0.9134355275022544	0.9341749323715058	0.8935978358881875	0.9630297565374212	0.9990982867448152	0.9467989179440938	0.7826871055004508	0.9927862939585212	0.8755635707844905	1.0	0.951307484220018	0.8755635707844905
ENSPRNT00000030189	0.8431018935978359	0.9404869251578	0.8043282236248873	0.9017132551848512	0.8764652840396754	0.9224526600541028	0.9134355275022544	0.9467989179440938	0.8782687105500451	0.8295761947700632	0.5545536519386834	0.9846708746618577	0.9458972046889088	0.9080252479711453	0.8656447249774571	0.939585211902615	0.9522091974752028	0.9810640216411182	0.8169522091974752	0.9549143372407576	0.8467087466185753	0.951307484220018	1.0	0.8611361587015329
ENSPRNT00000030207	0.9801623083859332	0.8097385031559964	0.7475202885482417	0.8449053201082056	0.9467989179440938	0.9044183949504058	0.8476104598737602	0.8719567177637512	0.9486023444544636	0.7691614066726781	0.5617673579801623	0.8467087466185753	0.8196573489630298	0.8358881875563571	0.8052299368800722	0.8674481514878268	0.8764652840396754	0.8431018935978359	0.8385933273219116	0.8791704238052299	0.9837691614066728	0.8755635707844905	0.8611361587015329	1.0
