,ENSRROT00000050268,ENSPPAT00000050006,ENSPANT00000015073,ENSLAFT00000016006,ENSPPYT00000033846,ENSPCIT00000023503,ENSTGET00000028900,ENSPTRT00000111015,ENSCATT00000026734,ENSMODT00000064571,ENSGGOT00000030068,ENSPPAT00000050003,ENSSHAT00000014406,ENST00000344330,ENST00000400377,ENSVURT00010004702,ENSRBIT00000062548,ENSCATT00000026698,ENST00000400379,ENST00000623795,ENSPANT00000049896,ENSPCIT00000064645,ENST00000623960,ENSMODT00000042628,ENSMMUT00000054194,ENSMNET00000034686,ENSTGET00000028894,ENSRBIT00000062551,ENST00000407780,ENSPCIT00000056567,ENSPTRT00000063935,ENSNLET00000060081,ENST00000620481,ENST00000612610,ENSNLET00000049296,ENSGGOT00000057825,ENSNLET00000051095,ENSCSAT00000005927,ENSRBIT00000062550
ENSGGOT00000030068,0.748780487804878,0.9829268292682927,0.7646341463414634,0.5140243902439025,0.7603658536585366,0.6170731707317073,0.9768292682926829,0.6548780487804878,0.9774390243902439,0.5914634146341463,1.0,0.7689024390243903,0.6048780487804878,0.7542682926829268,0.9939024390243902,0.6134146341463415,0.7652439024390244,0.7634146341463415,0.4542682926829269,0.9939024390243902,0.9786585365853658,0.574390243902439,0.7798780487804878,0.6,0.7634146341463415,0.7640243902439025,0.7628048780487805,0.9792682926829268,0.7798780487804878,0.598170731707317,0.6804878048780488,0.7695121951219512,0.9682926829268292,0.7542682926829268,0.9835365853658536,0.7859756097560976,0.7432926829268293,0.7609756097560976,0.7457317073170732
ENSPPAT00000050003,0.9060975609756098,0.7859756097560976,0.9554878048780487,0.6707317073170732,0.925609756097561,0.7109756097560975,0.7530487804878049,0.8603658536585366,0.7548780487804878,0.7091463414634146,0.7689024390243903,1.0,0.7054878048780487,0.9567073170731707,0.7713414634146342,0.7067073170731707,0.9536585365853658,0.9548780487804878,0.6567073170731708,0.7713414634146342,0.7548780487804878,0.6646341463414634,0.9829268292682927,0.7085365853658536,0.9560975609756097,0.9554878048780487,0.9554878048780487,0.7548780487804878,0.9829268292682927,0.6878048780487804,0.8865853658536585,0.9640243902439024,0.7451219512195122,0.9567073170731707,0.7573170731707317,0.9786585365853658,0.9384146341463414,0.9542682926829268,0.9463414634146341
ENSSHAT00000014406,0.6871951219512196,0.598780487804878,0.7079268292682926,0.5695121951219512,0.6902439024390243,0.9140243902439025,0.6042682926829268,0.651829268292683,0.6018292682926829,0.8512195121951219,0.6048780487804878,0.7054878048780487,1.0,0.6896341463414634,0.6073170731707317,0.9121951219512195,0.7079268292682926,0.7048780487804878,0.3896341463414634,0.6073170731707317,0.6030487804878049,0.8567073170731707,0.7140243902439024,0.8682926829268293,0.7060975609756097,0.7067073170731707,0.7073170731707317,0.6042682926829268,0.7140243902439024,0.8817073170731707,0.676219512195122,0.7085365853658536,0.5829268292682926,0.6896341463414634,0.6024390243902439,0.7109756097560975,0.6847560975609757,0.7121951219512195,0.697560975609756
ENST00000344330,0.8920731707317073,0.7451219512195122,0.9420731707317073,0.6567073170731708,0.9121951219512195,0.6963414634146341,0.7378048780487805,0.8926829268292683,0.7384146341463415,0.6817073170731708,0.7542682926829268,0.9567073170731707,0.6896341463414634,1.0,0.7597560975609756,0.6914634146341463,0.9390243902439024,0.9402439024390243,0.6609756097560976,0.7597560975609756,0.7396341463414634,0.6597560975609756,0.973780487804878,0.6902439024390243,0.9414634146341463,0.9408536585365853,0.9408536585365853,0.7390243902439024,0.973780487804878,0.6725609756097561,0.8670731707317073,0.9506097560975609,0.7859756097560976,1.0,0.7426829268292683,0.9652439024390244,0.9762195121951219,0.9384146341463414,0.9195121951219513
ENST00000400377,0.748780487804878,0.9853658536585366,0.7652439024390244,0.5146341463414634,0.7597560975609756,0.6170731707317073,0.9774390243902439,0.6554878048780488,0.9780487804878049,0.5945121951219512,0.9939024390243902,0.7713414634146342,0.6073170731707317,0.7597560975609756,1.0,0.6146341463414634,0.7646341463414634,0.7640243902439025,0.4597560975609756,1.0,0.9792682926829268,0.574390243902439,0.7859756097560976,0.6030487804878049,0.7640243902439025,0.7646341463414634,0.7634146341463415,0.9786585365853658,0.7859756097560976,0.5975609756097561,0.6817073170731708,0.7682926829268293,0.973780487804878,0.7597560975609756,0.9823170731707317,0.7798780487804878,0.7426829268292683,0.7615853658536585,0.7451219512195122
ENSVURT00010004702,0.6871951219512196,0.6060975609756097,0.7079268292682926,0.5664634146341463,0.6871951219512196,0.9786585365853658,0.6091463414634146,0.6481707317073171,0.6073170731707317,0.8628048780487805,0.6134146341463415,0.7067073170731707,0.9121951219512195,0.6914634146341463,0.6146341463414634,1.0,0.7115853658536585,0.7073170731707317,0.39146341463414636,0.6146341463414634,0.6085365853658536,0.9182926829268293,0.7152439024390244,0.8798780487804878,0.7073170731707317,0.7079268292682926,0.7079268292682926,0.6103658536585366,0.7152439024390244,0.9432926829268292,0.6719512195121952,0.7073170731707317,0.5908536585365853,0.6914634146341463,0.6067073170731707,0.7140243902439024,0.6841463414634147,0.7140243902439024,0.7018292682926829
ENSRBIT00000062548,0.948780487804878,0.7548780487804878,0.9841463414634146,0.6634146341463415,0.9189024390243903,0.7176829268292683,0.776219512195122,0.8463414634146341,0.7780487804878049,0.7,0.7652439024390244,0.9536585365853658,0.7079268292682926,0.9390243902439024,0.7646341463414634,0.7115853658536585,1.0,0.9835365853658536,0.6390243902439025,0.7646341463414634,0.7780487804878049,0.6713414634146342,0.9646341463414634,0.7073170731707317,0.9829268292682927,0.9841463414634146,0.9829268292682927,0.7859756097560976,0.9646341463414634,0.6951219512195121,0.8719512195121951,0.9609756097560975,0.7390243902439024,0.9390243902439024,0.7597560975609756,0.9634146341463414,0.9347560975609757,0.9835365853658536,0.9780487804878049
ENSCATT00000026698,0.9353658536585366,0.7548780487804878,0.9932926829268293,0.6670731707317074,0.9201219512195122,0.7146341463414634,0.7804878048780488,0.8463414634146341,0.7859756097560976,0.698170731707317,0.7634146341463415,0.9548780487804878,0.7048780487804878,0.9402439024390243,0.7640243902439025,0.7073170731707317,0.9835365853658536,1.0,0.6402439024390244,0.7640243902439025,0.7823170731707317,0.6682926829268293,0.9658536585365853,0.7054878048780487,0.9939024390243902,0.9945121951219512,0.9920731707317073,0.7780487804878049,0.9658536585365853,0.6920731707317073,0.8719512195121951,0.9628048780487805,0.7384146341463415,0.9402439024390243,0.7615853658536585,0.9628048780487805,0.9365853658536586,0.9847560975609756,0.9628048780487805
ENST00000400379,0.5920731707317073,0.44512195121951215,0.6420731707317073,0.3567073170731707,0.6121951219512195,0.39634146341463417,0.43780487804878043,0.5542682926829269,0.4384146341463415,0.38170731707317074,0.4542682926829269,0.6567073170731708,0.3896341463414634,0.6609756097560976,0.4597560975609756,0.39146341463414636,0.6390243902439025,0.6402439024390244,1.0,0.4597560975609756,0.43963414634146347,0.3896341463414634,0.6737804878048781,0.3902439024390244,0.6414634146341464,0.6408536585365854,0.6408536585365854,0.4390243902439024,0.6737804878048781,0.3725609756097561,0.5670731707317073,0.650609756097561,0.4469512195121952,0.6609756097560976,0.44268292682926824,0.6652439024390244,0.6378048780487805,0.6384146341463415,0.6195121951219512
ENST00000623795,0.748780487804878,0.9853658536585366,0.7652439024390244,0.5146341463414634,0.7597560975609756,0.6170731707317073,0.9774390243902439,0.6554878048780488,0.9780487804878049,0.5945121951219512,0.9939024390243902,0.7713414634146342,0.6073170731707317,0.7597560975609756,1.0,0.6146341463414634,0.7646341463414634,0.7640243902439025,0.4597560975609756,1.0,0.9792682926829268,0.574390243902439,0.7859756097560976,0.6030487804878049,0.7640243902439025,0.7646341463414634,0.7634146341463415,0.9786585365853658,0.7859756097560976,0.5975609756097561,0.6817073170731708,0.7682926829268293,0.973780487804878,0.7597560975609756,0.9823170731707317,0.7798780487804878,0.7426829268292683,0.7615853658536585,0.7451219512195122
ENSPANT00000049896,0.7609756097560976,0.9689024390243902,0.7859756097560976,0.5115853658536585,0.750609756097561,0.6140243902439024,0.9969512195121951,0.6457317073170732,0.9963414634146341,0.5896341463414634,0.9786585365853658,0.7548780487804878,0.6030487804878049,0.7396341463414634,0.9792682926829268,0.6085365853658536,0.7780487804878049,0.7823170731707317,0.43963414634146347,0.9792682926829268,1.0,0.5719512195121951,0.7652439024390244,0.5969512195121951,0.7804878048780488,0.7829268292682927,0.7829268292682927,0.9920731707317073,0.7652439024390244,0.5957317073170731,0.6713414634146342,0.7615853658536585,0.9536585365853658,0.7396341463414634,0.975609756097561,0.7646341463414634,0.7353658536585366,0.776219512195122,0.7573170731707317
ENSPCIT00000064645,0.7060975609756097,0.5664634146341463,0.6689024390243903,0.5762195121951219,0.7060975609756097,0.9371951219512196,0.5713414634146341,0.6146341463414634,0.5707317073170731,0.8079268292682927,0.574390243902439,0.6646341463414634,0.8567073170731707,0.6597560975609756,0.574390243902439,0.9182926829268293,0.6713414634146342,0.6682926829268293,0.3896341463414634,0.574390243902439,0.5719512195121951,1.0,0.6725609756097561,0.825,0.6682926829268293,0.6689024390243903,0.6676829268292683,0.573780487804878,0.6725609756097561,0.973780487804878,0.6274390243902439,0.6658536585365854,0.5615853658536586,0.6597560975609756,0.5676829268292682,0.6725609756097561,0.6530487804878049,0.675,0.6615853658536586
ENST00000623960,0.9176829268292683,0.7713414634146342,0.9676829268292683,0.6695121951219513,0.9378048780487804,0.7195121951219512,0.7634146341463415,0.8670731707317073,0.7640243902439025,0.7054878048780487,0.7798780487804878,0.9829268292682927,0.7140243902439024,0.973780487804878,0.7859756097560976,0.7152439024390244,0.9646341463414634,0.9658536585365853,0.6737804878048781,0.7859756097560976,0.7652439024390244,0.6725609756097561,1.0,0.7140243902439024,0.9670731707317073,0.9664634146341463,0.9664634146341463,0.7646341463414634,1.0,0.6957317073170731,0.8932926829268293,0.9762195121951219,0.7597560975609756,0.973780487804878,0.7682926829268293,0.9908536585365854,0.9506097560975609,0.9640243902439024,0.9451219512195121
ENSMODT00000042628,0.6884146341463414,0.5975609756097561,0.7054878048780487,0.573780487804878,0.6920731707317073,0.8792682926829268,0.5975609756097561,0.6487804878048781,0.5963414634146341,0.9780487804878049,0.6,0.7085365853658536,0.8682926829268293,0.6902439024390243,0.6030487804878049,0.8798780487804878,0.7073170731707317,0.7054878048780487,0.3902439024390244,0.6030487804878049,0.5969512195121951,0.825,0.7140243902439024,1.0,0.7073170731707317,0.7085365853658536,0.7067073170731707,0.5975609756097561,0.7140243902439024,0.849390243902439,0.6725609756097561,0.7079268292682926,0.5792682926829268,0.6902439024390243,0.5969512195121951,0.7115853658536585,0.6847560975609757,0.7115853658536585,0.7
ENSMMUT00000054194,0.9347560975609757,0.7548780487804878,0.9926829268292683,0.6670731707317074,0.9213414634146342,0.7146341463414634,0.7786585365853659,0.8469512195121951,0.7810975609756098,0.7,0.7634146341463415,0.9560975609756097,0.7060975609756097,0.9414634146341463,0.7640243902439025,0.7073170731707317,0.9829268292682927,0.9939024390243902,0.6414634146341464,0.7640243902439025,0.7804878048780488,0.6682926829268293,0.9670731707317073,0.7073170731707317,1.0,0.9963414634146341,0.9914634146341463,0.776219512195122,0.9670731707317073,0.6920731707317073,0.8725609756097561,0.9628048780487805,0.7384146341463415,0.9414634146341463,0.7603658536585366,0.9640243902439024,0.9365853658536586,0.9841463414634146,0.9621951219512195
ENSMNET00000034686,0.9359756097560976,0.7554878048780488,0.9939024390243902,0.6646341463414634,0.9207317073170732,0.7152439024390244,0.7810975609756098,0.8463414634146341,0.7829268292682927,0.7012195121951219,0.7640243902439025,0.9554878048780487,0.7067073170731707,0.9408536585365853,0.7646341463414634,0.7079268292682926,0.9841463414634146,0.9945121951219512,0.6408536585365854,0.7646341463414634,0.7829268292682927,0.6689024390243903,0.9664634146341463,0.7085365853658536,0.9963414634146341,1.0,0.9926829268292683,0.7786585365853659,0.9664634146341463,0.6926829268292682,0.8719512195121951,0.9621951219512195,0.7390243902439024,0.9408536585365853,0.7609756097560976,0.9634146341463414,0.9359756097560976,0.9853658536585366,0.9634146341463414
ENSTGET00000028894,0.9347560975609757,0.7530487804878049,0.9951219512195122,0.6652439024390244,0.9207317073170732,0.7140243902439024,0.7859756097560976,0.8475609756097561,0.7804878048780488,0.699390243902439,0.7628048780487805,0.9554878048780487,0.7073170731707317,0.9408536585365853,0.7634146341463415,0.7079268292682926,0.9829268292682927,0.9920731707317073,0.6408536585365854,0.7634146341463415,0.7829268292682927,0.6676829268292683,0.9664634146341463,0.7067073170731707,0.9914634146341463,0.9926829268292683,1.0,0.776219512195122,0.9664634146341463,0.6914634146341463,0.8731707317073171,0.9634146341463414,0.7378048780487805,0.9408536585365853,0.7609756097560976,0.9634146341463414,0.9371951219512196,0.9859756097560975,0.9621951219512195
ENSRBIT00000062551,0.7676829268292683,0.9689024390243902,0.7780487804878049,0.5109756097560976,0.748780487804878,0.6158536585365854,0.9902439024390244,0.6475609756097561,0.9920731707317073,0.5902439024390244,0.9792682926829268,0.7548780487804878,0.6042682926829268,0.7390243902439024,0.9786585365853658,0.6103658536585366,0.7859756097560976,0.7780487804878049,0.4390243902439024,0.9786585365853658,0.9920731707317073,0.573780487804878,0.7646341463414634,0.5975609756097561,0.776219512195122,0.7786585365853659,0.776219512195122,1.0,0.7646341463414634,0.5975609756097561,0.6731707317073171,0.7597560975609756,0.9530487804878048,0.7390243902439024,0.973780487804878,0.7652439024390244,0.7335365853658536,0.775609756097561,0.7640243902439025
ENST00000407780,0.9176829268292683,0.7713414634146342,0.9676829268292683,0.6695121951219513,0.9378048780487804,0.7195121951219512,0.7634146341463415,0.8670731707317073,0.7640243902439025,0.7054878048780487,0.7798780487804878,0.9829268292682927,0.7140243902439024,0.973780487804878,0.7859756097560976,0.7152439024390244,0.9646341463414634,0.9658536585365853,0.6737804878048781,0.7859756097560976,0.7652439024390244,0.6725609756097561,1.0,0.7140243902439024,0.9670731707317073,0.9664634146341463,0.9664634146341463,0.7646341463414634,1.0,0.6957317073170731,0.8932926829268293,0.9762195121951219,0.7597560975609756,0.973780487804878,0.7682926829268293,0.9908536585365854,0.9506097560975609,0.9640243902439024,0.9451219512195121
ENSPCIT00000056567,0.7298780487804878,0.5896341463414634,0.6926829268292682,0.5890243902439024,0.7298780487804878,0.9634146341463414,0.5951219512195122,0.6274390243902439,0.5945121951219512,0.8323170731707317,0.598170731707317,0.6878048780487804,0.8817073170731707,0.6725609756097561,0.5975609756097561,0.9432926829268292,0.6951219512195121,0.6920731707317073,0.3725609756097561,0.5975609756097561,0.5957317073170731,0.973780487804878,0.6957317073170731,0.849390243902439,0.6920731707317073,0.6926829268292682,0.6914634146341463,0.5975609756097561,0.6957317073170731,1.0,0.650609756097561,0.6896341463414634,0.574390243902439,0.6725609756097561,0.5914634146341463,0.6963414634146341,0.6658536585365854,0.698780487804878,0.6853658536585366
ENSPTRT00000063935,0.824390243902439,0.6737804878048781,0.8719512195121951,0.7695121951219512,0.8402439024390244,0.6737804878048781,0.6707317073170732,0.973780487804878,0.6719512195121952,0.6640243902439025,0.6804878048780488,0.8865853658536585,0.676219512195122,0.8670731707317073,0.6817073170731708,0.6719512195121952,0.8719512195121951,0.8719512195121951,0.5670731707317073,0.6817073170731708,0.6713414634146342,0.6274390243902439,0.8932926829268293,0.6725609756097561,0.8725609756097561,0.8719512195121951,0.8731707317073171,0.6731707317073171,0.8932926829268293,0.650609756097561,1.0,0.8835365853658537,0.6554878048780488,0.8670731707317073,0.676829268292683,0.8914634146341464,0.8579268292682927,0.873780487804878,0.8524390243902439
ENSNLET00000060081,0.9146341463414634,0.7573170731707317,0.9634146341463414,0.6719512195121952,0.9335365853658537,0.7121951219512195,0.7609756097560976,0.8579268292682927,0.7615853658536585,0.7,0.7695121951219512,0.9640243902439024,0.7085365853658536,0.9506097560975609,0.7682926829268293,0.7073170731707317,0.9609756097560975,0.9628048780487805,0.650609756097561,0.7682926829268293,0.7615853658536585,0.6658536585365854,0.9762195121951219,0.7079268292682926,0.9628048780487805,0.9621951219512195,0.9634146341463414,0.7597560975609756,0.9762195121951219,0.6896341463414634,0.8835365853658537,1.0,0.7426829268292683,0.9506097560975609,0.7859756097560976,0.975609756097561,0.973780487804878,0.9615853658536585,0.9396341463414634
ENST00000620481,0.723170731707317,0.9591463414634146,0.7396341463414634,0.5018292682926829,0.7341463414634146,0.5939024390243902,0.9518292682926829,0.6810975609756098,0.9524390243902439,0.5707317073170731,0.9682926829268292,0.7451219512195122,0.5829268292682926,0.7859756097560976,0.973780487804878,0.5908536585365853,0.7390243902439024,0.7384146341463415,0.4469512195121952,0.973780487804878,0.9536585365853658,0.5615853658536586,0.7597560975609756,0.5792682926829268,0.7384146341463415,0.7390243902439024,0.7378048780487805,0.9530487804878048,0.7597560975609756,0.574390243902439,0.6554878048780488,0.7426829268292683,1.0,0.7859756097560976,0.9567073170731707,0.7542682926829268,0.7682926829268293,0.7359756097560975,0.7195121951219512
ENST00000612610,0.8920731707317073,0.7451219512195122,0.9420731707317073,0.6567073170731708,0.9121951219512195,0.6963414634146341,0.7378048780487805,0.8926829268292683,0.7384146341463415,0.6817073170731708,0.7542682926829268,0.9567073170731707,0.6896341463414634,1.0,0.7597560975609756,0.6914634146341463,0.9390243902439024,0.9402439024390243,0.6609756097560976,0.7597560975609756,0.7396341463414634,0.6597560975609756,0.973780487804878,0.6902439024390243,0.9414634146341463,0.9408536585365853,0.9408536585365853,0.7390243902439024,0.973780487804878,0.6725609756097561,0.8670731707317073,0.9506097560975609,0.7859756097560976,1.0,0.7426829268292683,0.9652439024390244,0.9762195121951219,0.9384146341463414,0.9195121951219513
ENSNLET00000049296,0.7439024390243902,0.9713414634146341,0.7615853658536585,0.5170731707317073,0.7554878048780488,0.6097560975609756,0.975,0.651219512195122,0.975609756097561,0.5890243902439024,0.9835365853658536,0.7573170731707317,0.6024390243902439,0.7426829268292683,0.9823170731707317,0.6067073170731707,0.7597560975609756,0.7615853658536585,0.44268292682926824,0.9823170731707317,0.975609756097561,0.5676829268292682,0.7682926829268293,0.5969512195121951,0.7603658536585366,0.7609756097560976,0.7609756097560976,0.973780487804878,0.7682926829268293,0.5914634146341463,0.676829268292683,0.7859756097560976,0.9567073170731707,0.7426829268292683,1.0,0.7695121951219512,0.7597560975609756,0.7591463414634146,0.7384146341463415
ENSGGOT00000057825,0.9158536585365854,0.7689024390243903,0.9646341463414634,0.6689024390243903,0.9365853658536586,0.7195121951219512,0.7628048780487805,0.8658536585365854,0.7634146341463415,0.7030487804878048,0.7859756097560976,0.9786585365853658,0.7109756097560975,0.9652439024390244,0.7798780487804878,0.7140243902439024,0.9634146341463414,0.9628048780487805,0.6652439024390244,0.7798780487804878,0.7646341463414634,0.6725609756097561,0.9908536585365854,0.7115853658536585,0.9640243902439024,0.9634146341463414,0.9634146341463414,0.7652439024390244,0.9908536585365854,0.6963414634146341,0.8914634146341464,0.975609756097561,0.7542682926829268,0.9652439024390244,0.7695121951219512,1.0,0.949390243902439,0.9615853658536585,0.9439024390243902
ENSNLET00000051095,0.8884146341463415,0.7317073170731707,0.9371951219512196,0.6591463414634147,0.9073170731707317,0.6884146341463414,0.7347560975609756,0.8829268292682927,0.7353658536585366,0.676829268292683,0.7432926829268293,0.9384146341463414,0.6847560975609757,0.9762195121951219,0.7426829268292683,0.6841463414634147,0.9347560975609757,0.9365853658536586,0.6378048780487805,0.7426829268292683,0.7353658536585366,0.6530487804878049,0.9506097560975609,0.6847560975609757,0.9365853658536586,0.9359756097560976,0.9371951219512196,0.7335365853658536,0.9506097560975609,0.6658536585365854,0.8579268292682927,0.973780487804878,0.7682926829268293,0.9762195121951219,0.7597560975609756,0.949390243902439,1.0,0.9353658536585366,0.9134146341463415
