,ENSCGOT00000050770,ENSHHUT00000033761,ENSELUT00000016411,ENSELUT00000016416,ENSCGOT00000050582,ENSPRNT00000030210,ENSCSET00000007385,ENSLCRT00005046737,ENSAPOT00000014780,ENSCGOT00000050913,ENSLCRT00005046815,ENSLCRT00005046814,ENSCSET00000007389,ENSHHUT00000033756,ENSLCRT00005046789,ENSLBET00000013539,ENSAPET00000031220,ENSCGOT00000050894,ENSCGOT00000050896,ENSSPAT00000004957,ENSLCRT00005046594,ENSAOCT00000019150,ENSPRNT00000030189,ENSPRNT00000030207
ENSHHUT00000033756,0.842200180342651,0.9675383228133454,0.8539224526600541,0.9567177637511272,0.8755635707844905,0.8358881875563571,0.9125338142470695,0.9341749323715058,0.8674481514878268,0.8250676284941388,0.5067628494138864,0.9134355275022543,0.8872858431018936,1.0,0.8548241659152389,0.9359783588818755,0.9350766456266907,0.915238954012624,0.7601442741208295,0.9359783588818755,0.8403967538322813,0.9341749323715058,0.9080252479711451,0.8358881875563571
ENSLCRT00005046789,0.8097385031559964,0.8286744815148782,0.7502254283137962,0.848512173128945,0.8286744815148782,0.78809738503156,0.8683498647430117,0.9071235347159603,0.8214607754733995,0.8692515779981965,0.4382326420198377,0.8800721370604148,0.8385933273219116,0.8548241659152389,1.0,0.8872858431018936,0.8926961226330027,0.8692515779981965,0.7908025247971145,0.8954012623985572,0.8205590622182146,0.8935978358881875,0.8656447249774571,0.8052299368800722
ENSLBET00000013539,0.8719567177637512,0.9125338142470695,0.8259693417493237,0.9260595130748422,0.9053201082055906,0.866546438232642,0.9377817853922452,0.9684400360685302,0.8954012623985572,0.8539224526600541,0.5238954012623985,0.9458972046889089,0.9107303877366997,0.9359783588818755,0.8872858431018936,1.0,0.9639314697926059,0.9440937781785392,0.7862939585211902,0.9666366095581606,0.8737601442741209,0.9630297565374211,0.939585211902615,0.8674481514878268
ENSAPET00000031220,0.872858431018936,0.90892696122633,0.8268710550045085,0.9251577998196574,0.9062218214607755,0.8746618575293057,0.9431920649233544,0.9747520288548241,0.9242560865644724,0.8593327321911632,0.5247971145175834,0.9477006311992786,0.9134355275022543,0.9350766456266907,0.8926961226330027,0.9639314697926059,1.0,0.9458972046889089,0.781785392245266,0.9918845807033363,0.8746618575293057,0.9990982867448152,0.9522091974752029,0.8764652840396754
ENSCGOT00000050894,0.8611361587015329,0.9477006311992786,0.8025247971145176,0.9017132551848512,0.8944995491433724,0.9035166816952209,0.9179440937781785,0.951307484220018,0.8746618575293057,0.848512173128945,0.5554553651938684,0.9891794409377818,0.9504057709648331,0.915238954012624,0.8692515779981965,0.9440937781785392,0.9458972046889089,1.0,0.8349864743011722,0.9504057709648331,0.8503155996393147,0.9467989179440938,0.9810640216411182,0.8431018935978359
ENSCGOT00000050896,0.8566275924256087,0.7926059513074842,0.6636609558160504,0.7628494138863842,0.8755635707844905,0.8602344454463481,0.7736699729486023,0.7862939585211902,0.8557258791704238,0.7700631199278629,0.5365193868349865,0.824165915238954,0.806131650135257,0.7601442741208295,0.7908025247971145,0.7862939585211902,0.781785392245266,0.8349864743011722,1.0,0.7862939585211902,0.8458070333633905,0.7826871055004508,0.8169522091974752,0.8385933273219116
ENSSPAT00000004957,0.8773669972948602,0.9098286744815148,0.8277727682596934,0.9242560865644724,0.9107303877366997,0.8773669972948602,0.9449954914337241,0.9774571686203787,0.9197475202885482,0.8638412984670875,0.5256988277727682,0.9504057709648331,0.915238954012624,0.9359783588818755,0.8954012623985572,0.9666366095581606,0.9918845807033363,0.9504057709648331,0.7862939585211902,1.0,0.8773669972948602,0.9927862939585211,0.9549143372407575,0.8791704238052299
ENSLCRT00005046594,0.9891794409377818,0.8142470694319206,0.7493237150586114,0.8476104598737602,0.9558160504959423,0.8899909828674482,0.8539224526600541,0.8881875563570785,0.9486023444544635,0.7781785392245266,0.5653742110009017,0.8611361587015329,0.824165915238954,0.8403967538322813,0.8205590622182146,0.8737601442741209,0.8746618575293057,0.8503155996393147,0.8458070333633905,0.8773669972948602,1.0,0.8755635707844905,0.8467087466185753,0.9837691614066727
ENSAOCT00000019150,0.8737601442741209,0.9080252479711451,0.8268710550045085,0.9242560865644724,0.9071235347159603,0.8737601442741209,0.9431920649233544,0.975653742110009,0.9251577998196574,0.8602344454463481,0.5247971145175834,0.9486023444544635,0.9134355275022543,0.9341749323715058,0.8935978358881875,0.9630297565374211,0.9990982867448152,0.9467989179440938,0.7826871055004508,0.9927862939585211,0.8755635707844905,1.0,0.951307484220018,0.8755635707844905
ENSPRNT00000030189,0.8431018935978359,0.9404869251577999,0.8043282236248873,0.9017132551848512,0.8764652840396754,0.9224526600541028,0.9134355275022543,0.9467989179440938,0.8782687105500451,0.8295761947700632,0.5545536519386834,0.9846708746618575,0.9458972046889089,0.9080252479711451,0.8656447249774571,0.939585211902615,0.9522091974752029,0.9810640216411182,0.8169522091974752,0.9549143372407575,0.8467087466185753,0.951307484220018,1.0,0.8611361587015329
ENSPRNT00000030207,0.9801623083859333,0.8097385031559964,0.7475202885482417,0.8449053201082056,0.9467989179440938,0.9044183949504058,0.8476104598737602,0.8719567177637512,0.9486023444544635,0.7691614066726781,0.5617673579801623,0.8467087466185753,0.8196573489630298,0.8358881875563571,0.8052299368800722,0.8674481514878268,0.8764652840396754,0.8431018935978359,0.8385933273219116,0.8791704238052299,0.9837691614066727,0.8755635707844905,0.8611361587015329,1.0
