,FBtr0301827,FBtr0301829,FBtr0301828,FBtr0307495,FBtr0080896,FBtr0080897,FBtr0307496,FBtr0307494,FBtr0080903,FBtr0307492,FBtr0307493,FBtr0080898,FBtr0080899,FBtr0080900,FBtr0080901,FBtr0080902,FBtr0080895,FBtr0080905,FBtr0080906,FBtr0080907,FBtr0346712
FBtr0307493,0.882554945054945,0.8932692307692308,0.939010989010989,0.9280219780219781,0.8994505494505495,0.9101648351648352,0.882554945054945,0.9458791208791208,0.8524725274725274,0.9675824175824176,1.0,0.939010989010989,0.8920329670329671,0.8994505494505495,0.8994505494505495,0.8524725274725274,0.939010989010989,0.8516483516483516,0.8192307692307692,0.8986263736263737,0.9173076923076923
FBtr0080898,0.9111263736263736,0.8608516483516484,0.9675824175824176,0.8994505494505495,0.9280219780219781,0.8777472527472527,0.943543956043956,0.9173076923076923,0.9134615384615384,0.939010989010989,0.939010989010989,1.0,0.9206043956043956,0.9604395604395605,0.9280219780219781,0.881043956043956,0.9675824175824176,0.8192307692307692,0.8192307692307692,0.8662087912087912,0.9173076923076923
FBtr0080899,0.8965659340659341,0.8138736263736264,0.953021978021978,0.8524725274725274,0.9134615384615384,0.8307692307692308,0.8641483516483517,0.9027472527472528,0.9280219780219781,0.9244505494505495,0.8920329670329671,0.9206043956043956,1.0,0.881043956043956,0.881043956043956,0.9604395604395605,0.953021978021978,0.8192307692307692,0.8192307692307692,0.8192307692307692,0.9027472527472528
FBtr0080900,0.9506868131868131,0.9004120879120879,0.9280219780219781,0.939010989010989,0.9675824175824176,0.9173076923076923,0.9831043956043956,0.8777472527472527,0.953021978021978,0.8994505494505495,0.8994505494505495,0.9604395604395605,0.881043956043956,1.0,0.9675824175824176,0.9206043956043956,0.9280219780219781,0.8587912087912087,0.8587912087912087,0.9057692307692308,0.8777472527472527
FBtr0080901,0.9506868131868131,0.9004120879120879,0.9280219780219781,0.939010989010989,0.9675824175824176,0.9173076923076923,0.9506868131868131,0.8777472527472527,0.9206043956043956,0.8994505494505495,0.8994505494505495,0.9280219780219781,0.881043956043956,0.9675824175824176,1.0,0.9206043956043956,0.9280219780219781,0.8587912087912087,0.8587912087912087,0.9057692307692308,0.8777472527472527
FBtr0080902,0.9361263736263736,0.8534340659340659,0.9134615384615384,0.8920329670329671,0.953021978021978,0.8703296703296703,0.9037087912087912,0.8631868131868132,0.9675824175824176,0.8848901098901099,0.8524725274725274,0.881043956043956,0.9604395604395605,0.9206043956043956,0.9206043956043956,1.0,0.9134615384615384,0.8587912087912087,0.8587912087912087,0.8587912087912087,0.8631868131868132
FBtr0080895,0.943543956043956,0.8608516483516484,1.0,0.8994505494505495,0.9604395604395605,0.8777472527472527,0.9111263736263736,0.9497252747252747,0.881043956043956,0.9714285714285714,0.939010989010989,0.9675824175824176,0.953021978021978,0.9280219780219781,0.9280219780219781,0.9134615384615384,1.0,0.8192307692307692,0.8192307692307692,0.8662087912087912,0.9497252747252747
FBtr0080905,0.8641483516483517,0.9468406593406593,0.8192307692307692,0.8587912087912087,0.8587912087912087,0.9414835164835165,0.8641483516483517,0.8409340659340659,0.8587912087912087,0.8192307692307692,0.8516483516483516,0.8192307692307692,0.8192307692307692,0.8587912087912087,0.8587912087912087,0.8587912087912087,0.8192307692307692,1.0,0.9675824175824176,0.953021978021978,0.8409340659340659
FBtr0080906,0.8641483516483517,0.9144230769230769,0.8192307692307692,0.8912087912087913,0.8587912087912087,0.9090659340659341,0.8641483516483517,0.8409340659340659,0.8587912087912087,0.8192307692307692,0.8192307692307692,0.8192307692307692,0.8192307692307692,0.8587912087912087,0.8587912087912087,0.8587912087912087,0.8192307692307692,0.9675824175824176,1.0,0.9206043956043956,0.8409340659340659
FBtr0080907,0.9111263736263736,0.9938186813186813,0.8662087912087912,0.9057692307692308,0.9057692307692308,0.9884615384615385,0.9111263736263736,0.8879120879120879,0.8587912087912087,0.8662087912087912,0.8986263736263737,0.8662087912087912,0.8192307692307692,0.9057692307692308,0.9057692307692308,0.8587912087912087,0.8662087912087912,0.953021978021978,0.9206043956043956,1.0,0.8879120879120879
FBtr0346712,0.8932692307692308,0.882554945054945,0.9497252747252747,0.8777472527472527,0.9101648351648352,0.8994505494505495,0.8608516483516484,0.9714285714285714,0.8307692307692308,0.9497252747252747,0.9173076923076923,0.9173076923076923,0.9027472527472528,0.8777472527472527,0.8777472527472527,0.8631868131868132,0.9497252747252747,0.8409340659340659,0.8409340659340659,0.8879120879120879,1.0
