	ENSUAMT00000005872	ENSUAMT00000005719	ENSUAMT00000005917	ENSUAMT00000005627	ENSVURT00010036145	ENSMODT00000068127	ENSAMET00000010847	ENSNVIT00000006246	ENSVURT00010036137	ENSSHAT00000016564	ENSVURT00010036134	ENSVURT00010036138	ENSUAMT00000005992	ENSMODT00000067761	ENSMODT00000084166	ENSPCIT00000029672	ENSPCIT00000029673	ENSNVIT00000006251	ENSPCIT00000029948	ENSUMAT00000033001	ENSNVIT00000006235	ENSPCIT00000029990	ENSMODT00000085819	ENSUMAT00000033022	ENSMODT00000018226	ENSPVAT00000007635	ENSSHAT00000016563
ENSVURT00010036134	0.8604762665814288	0.8544030685632092	0.8389004315167012	0.8762985456288956	0.9592456448777368	0.9125779127377336	0.8655905385967716	0.8652708965958127	0.9616429598849288	0.909541313728624	1.0	0.9621224228863672	0.8202013744606041	0.9331948217995844	0.8957967076873902	0.8994725906984178	0.9448617548345852	0.8623941185871824	0.9443822918331468	0.8668691066006073	0.8647914335943743	0.941984976825955	0.15774332747322994	0.8639923285919769	0.9097011347291034	0.6408822119226466	0.9144957647434871
ENSVURT00010036138	0.8628735815886207	0.8568003835704011	0.8412977465238932	0.8786958606360876	0.9971232219913696	0.9494965638484896	0.9015502637046507	0.9015502637046507	0.9995205369985616	0.9467796068403388	0.9621224228863672	1.0	0.8225986894677959	0.9554099408662298	0.9327153587981459	0.9370305258110916	0.982419689947259	0.8986734856960205	0.9819402269458208	0.9031484737094454	0.9010708007032124	0.9795429119386287	0.19466197858398596	0.9002716957008151	0.9466197858398594	0.6771615790314848	0.9517340578552022
ENSUAMT00000005992	0.9359117788077354	0.9146555857439668	0.9176921847530766	0.9314367907943104	0.8254754674764264	0.8064567684193703	0.9039475787118428	0.8903627936710884	0.8221192264663577	0.8059773054179319	0.8202013744606041	0.8225986894677959	1.0	0.8269138564807416	0.7919130573757391	0.7837621863512866	0.8210004794630015	0.8932395716797187	0.8205210164615631	0.91066006073198	0.88988333066965	0.8238772574716318	0.2290234936870705	0.9135368387406104	0.8093335464280006	0.6464759469394279	0.8098130094294391
ENSMODT00000067761	0.8678280326034841	0.8612753715838262	0.8459325555377977	0.8833306696499922	0.9525331628575996	0.9784241649352724	0.8916413616749241	0.8918011826754035	0.9558894038676682	0.929199296787598	0.9331948217995844	0.9554099408662298	0.8269138564807416	1.0	0.960684033882052	0.9097011347291034	0.954451014863353	0.8889244046667732	0.9549304778647916	0.8930797506792393	0.8922806456768421	0.9515742368547228	0.1876298545628896	0.8902029726706089	0.975547386926642	0.6680517820041554	0.9344733898034202
ENSMODT00000084166	0.8328272334984818	0.8262745724788237	0.8109317564327952	0.8483298705449897	0.9298385807895158	0.9554099408662298	0.8713440946140323	0.8716637366149912	0.9322358957967076	0.9055457887166374	0.8957967076873902	0.9327153587981459	0.7919130573757391	0.960684033882052	1.0	0.8871663736614991	0.9319162537957488	0.8687869586063609	0.9314367907943104	0.8729423046188269	0.8711842736135528	0.9290394757871184	0.22694582068083746	0.8700655266101965	0.9525331628575996	0.6477545149432635	0.9108198817324596
ENSPCIT00000029672	0.81844334345533	0.8181237014543711	0.8029407064088221	0.8341058015023174	0.939907303819722	0.9036279367108838	0.8568003835704011	0.8572798465718395	0.9365510628096532	0.9058654307175964	0.8994725906984178	0.9370305258110916	0.7837621863512866	0.9097011347291034	0.8871663736614991	1.0	0.9534920888604764	0.8601566245804698	0.953012625859038	0.8588780565766342	0.8568003835704011	0.9563688668691066	0.24164935272494806	0.8617548345852645	0.906504714719514	0.6979383090938149	0.9109797027329392
ENSPCIT00000029673	0.8614351925843056	0.855361994566086	0.840178999520537	0.8770976506312929	0.9795429119386287	0.9483778168451334	0.8996324116988972	0.9001118747003356	0.9819402269458208	0.9453412178360237	0.9448617548345852	0.982419689947259	0.8210004794630015	0.954451014863353	0.9319162537957488	0.9534920888604764	1.0	0.8972350966917053	0.9995205369985616	0.9018699057056098	0.8996324116988972	0.9971232219913696	0.19514144158542435	0.8989931276969794	0.9455010388365032	0.6771615790314848	0.9504554898513664
ENSNVIT00000006251	0.9306376857919132	0.9299984017899952	0.913377017740131	0.9480581748441744	0.9015502637046507	0.8834904906504715	0.973789355921368	0.9971232219913696	0.898194022694582	0.8828512066485537	0.8623941185871824	0.8986734856960205	0.8932395716797187	0.8889244046667732	0.8687869586063609	0.8601566245804698	0.8972350966917053	1.0	0.8967556336902669	0.9747482819242448	0.9966437589899312	0.9001118747003356	0.1965798305897395	0.9776250599328752	0.8863672686591018	0.7262266261786798	0.8871663736614991
ENSPCIT00000029948	0.8609557295828671	0.8548825315646476	0.8396995365190986	0.8766181876298546	0.9790634489371904	0.9478983538436949	0.8991529486974589	0.8996324116988972	0.982419689947259	0.9448617548345852	0.9443822918331468	0.9819402269458208	0.8205210164615631	0.9549304778647916	0.9314367907943104	0.953012625859038	0.9995205369985616	0.8967556336902669	1.0	0.9013904427041712	0.9001118747003356	0.9966437589899312	0.19466197858398596	0.898513664695541	0.9450215758350649	0.6766821160300464	0.949976026849928
ENSUMAT00000033001	0.954770656864312	0.948217995844654	0.930957327792872	0.9723509669170528	0.9002716957008151	0.887486015662458	0.9924884129774652	0.9776250599328752	0.9026690107080071	0.8806137126418412	0.8668691066006073	0.9031484737094454	0.91066006073198	0.8930797506792393	0.8729423046188269	0.8588780565766342	0.9018699057056098	0.9747482819242448	0.9013904427041712	1.0	0.9771455969314368	0.8989931276969794	0.1938628735815886	0.9971232219913696	0.8846092376538277	0.7252677001758031	0.8844494166533482
ENSNVIT00000006235	0.9330350007991051	0.9266421607799264	0.9100207767300624	0.9504554898513664	0.898194022694582	0.8858878056576635	0.97618667092856	0.9995205369985616	0.9015502637046507	0.879494965638485	0.8647914335943743	0.9010708007032124	0.88988333066965	0.8922806456768421	0.8711842736135528	0.8568003835704011	0.8996324116988972	0.9966437589899312	0.9001118747003356	0.9771455969314368	1.0	0.8967556336902669	0.1932235895796708	0.9742688189228064	0.8830110276490329	0.7228703851686111	0.8838101326514304
ENSPCIT00000029990	0.8585584145756753	0.8582387725747164	0.8430557775291674	0.8742208726226626	0.982419689947259	0.9455010388365032	0.8967556336902669	0.8972350966917053	0.9790634489371904	0.948217995844654	0.941984976825955	0.9795429119386287	0.8238772574716318	0.9515742368547228	0.9290394757871184	0.9563688668691066	0.9971232219913696	0.9001118747003356	0.9966437589899312	0.8989931276969794	0.8967556336902669	1.0	0.19801821959405466	0.9018699057056098	0.9483778168451334	0.6800383570401151	0.9533322678599968
ENSMODT00000085819	0.17867987853603962	0.1871503915614512	0.20265302860795908	0.17276650151829953	0.19753875659261635	0.18906824356720475	0.1940226945820681	0.1937030525811092	0.1941825155825475	0.1970592935911779	0.15774332747322994	0.19466197858398596	0.2290234936870705	0.1876298545628896	0.22694582068083746	0.24164935272494806	0.19514144158542435	0.1965798305897395	0.19466197858398596	0.1938628735815886	0.1932235895796708	0.19801821959405466	1.0	0.1967396515902189	0.19194502157583504	0.19562090458686265	0.1927441265782324
ENSUMAT00000033022	0.9518938788556816	0.9510947738532844	0.9338341058015024	0.9694741889084224	0.9031484737094454	0.8846092376538277	0.9896116349688348	0.9747482819242448	0.8997922326993767	0.8834904906504715	0.8639923285919769	0.9002716957008151	0.9135368387406104	0.8902029726706089	0.8700655266101965	0.8617548345852645	0.8989931276969794	0.9776250599328752	0.898513664695541	0.9971232219913696	0.9742688189228064	0.9018699057056098	0.1967396515902189	1.0	0.887486015662458	0.7281444781844334	0.8873261946619786
ENSMODT00000018226	0.8444941665334825	0.8436950615310852	0.8283522454850567	0.8599968035799904	0.9494965638484896	0.9971232219913696	0.8839699536519099	0.8834904906504715	0.9461403228384209	0.9258430557775292	0.9097011347291034	0.9466197858398594	0.8093335464280006	0.975547386926642	0.9525331628575996	0.906504714719514	0.9455010388365032	0.8863672686591018	0.9450215758350649	0.8846092376538277	0.8830110276490329	0.9483778168451334	0.19194502157583504	0.887486015662458	1.0	0.6654946459964839	0.9378296308134888
ENSPVAT00000007635	0.682755314048266	0.6816365670449097	0.6654946459964839	0.6993766980981301	0.6800383570401151	0.6626178679878536	0.7236694901710085	0.7233498481700495	0.6766821160300464	0.6624580469873741	0.6408822119226466	0.6771615790314848	0.6464759469394279	0.6680517820041554	0.6477545149432635	0.6979383090938149	0.6771615790314848	0.7262266261786798	0.6766821160300464	0.7252677001758031	0.7228703851686111	0.6800383570401151	0.19562090458686265	0.7281444781844334	0.6654946459964839	1.0	0.6669330350007991
ENSSHAT00000016563	0.8443343455330029	0.8440147035320441	0.8288317084864951	0.8601566245804698	0.9546108358638326	0.9349528528048584	0.8836503116509509	0.8842895956528688	0.9512545948537636	0.9726706089180118	0.9144957647434871	0.9517340578552022	0.8098130094294391	0.9344733898034202	0.9108198817324596	0.9109797027329392	0.9504554898513664	0.8871663736614991	0.949976026849928	0.8844494166533482	0.8838101326514304	0.9533322678599968	0.1927441265782324	0.8873261946619786	0.9378296308134888	0.6669330350007991	1.0
