,ENSCHAT00000067337,ENSCHAT00000067273,ENSCHAT00000067249,ENSCHAT00000067269,ENSAMXT00000040914,ENSCHAT00000067263,ENSCHAT00000067261,ENSCHAT00000067260,ENSCHAT00000067266,ENSCHAT00000067360,ENSCHAT00000067233,ENSDCDT00000010413,ENSCHAT00000067402,ENSDCDT00000010457,ENSDCDT00000010460,ENSCHAT00000067407,ENSCHAT00000067405,ENSCHAT00000067404,ENSCHAT00000067333,ENSCHAT00000067251,ENSCHAT00000067379,ENSCHAT00000067257,ENSCHAT00000067254,ENSCHAT00000067339,ENSCHAT00000067377,ENSCHAT00000067343,ENSCHAT00000067349,ENSCHAT00000067386,ENSCHAT00000067380,ENSDCDT00000010404,ENSDCDT00000010446,ENSCHAT00000067335
ENSCHAT00000067233,0.9959183411933565,0.9886008304285422,0.9954121386098012,0.9884919007586631,0.9966231802337503,0.9889340270658191,0.9891006253844576,0.9884919007586631,0.9884919007586631,0.997206274348985,1.0,0.9899336169776501,0.9949443817920853,0.9963604675005127,0.9965334734467911,0.9948931207709658,0.9971293828173057,0.9968538548287882,0.9948034139840065,0.9952968013122822,0.9949379741644454,0.99441254869797,0.9954121386098012,0.9950661267172443,0.9969563768710272,0.9955595140455198,0.9959055259380767,0.9948803055156858,0.994649630920648,0.9939832376460939,0.9962259073200738,0.9962194996924338
ENSDCDT00000010413,0.9886649067049416,0.9882548185359853,0.988177927004306,0.9881458888661062,0.9897413881484519,0.9885880151732622,0.9887546134919007,0.9881458888661062,0.9881458888661062,0.9897221652655321,0.9899336169776501,1.0,0.9878959913881484,0.9896580889891327,0.9896324584785728,0.9942972114004511,0.9899272093500102,0.9896388661062129,0.9876973549313103,0.9881971498872257,0.9943036190280911,0.9874794955915522,0.988177927004306,0.9882035575148657,0.9899912856264097,0.9885303465245028,0.988722575353701,0.9942972114004511,0.9939576071355342,0.9871398913266353,0.9897606110313717,0.9889148041828993
ENSCHAT00000067402,0.996091347139635,0.9863901988927619,0.9941434283370925,0.9862940844781628,0.99553388353496,0.9867362107853188,0.9868899938486775,0.9862940844781628,0.9862940844781628,0.9970781217961862,0.9949443817920853,0.9878959913881484,1.0,0.995424953865081,0.9955979598113595,0.9926568587246258,0.9974946175927825,0.9980584888250974,0.9961874615542342,0.9940280910395735,0.992631228214066,0.9931438384252614,0.9941434283370925,0.9947329300799672,0.9966359954890301,0.9955466987902399,0.9951814640147632,0.992522298544187,0.9922852163215091,0.9939960529013738,0.9951494258765634,0.9958350420340373
ENSDCDT00000010457,0.9964117285216322,0.988056182079147,0.9957453352470781,0.987947252409268,0.9974689870822226,0.9883893787164241,0.9885559770350625,0.987947252409268,0.987947252409268,0.9975651014968219,0.9963604675005127,0.9896580889891327,0.995424953865081,1.0,0.9996475804798032,0.9941049825712528,0.9974561718269428,0.9972254972319049,0.9951814640147632,0.9957965962681976,0.9941498359647324,0.9951430182489235,0.9957453352470781,0.995200686897683,0.9973152040188641,0.9957709657576379,0.9956684437153989,0.9940985749436129,0.9938038240721755,0.9947137071970473,0.997879075251179,0.9961618310436744
ENSDCDT00000010460,0.9965847344679106,0.9882291880254255,0.9959183411933565,0.9881202583555464,0.9976419930285011,0.9885623846627025,0.988728982981341,0.9881202583555464,0.9881202583555464,0.9977381074431003,0.9965334734467911,0.9896324584785728,0.9955979598113595,0.9996475804798032,1.0,0.9942779885175312,0.9976291777732212,0.9973985031781833,0.9953544699610416,0.9958094115234776,0.9943228419110108,0.9949251589091654,0.9959183411933565,0.9953736928439615,0.9974882099651425,0.9959439717039164,0.9958414496616773,0.9942715808898913,0.9939768300184539,0.9948867131433258,0.9976740311667008,0.9963348369899528
ENSCHAT00000067407,0.99330402911626,0.9930605392659422,0.9929003485749436,0.9929644248513431,0.9943356571662908,0.9934065511584991,0.9935667418494977,0.9929644248513431,0.9929644248513431,0.994643223293008,0.9948931207709658,0.9942972114004511,0.9926568587246258,0.9941049825712528,0.9942779885175312,1.0,0.9948610826327661,0.9945727393889686,0.9922339553003896,0.9927850112774247,0.9993143838425261,0.9919007586631126,0.9929003485749436,0.9930220935001025,0.994982827557925,0.9932079147016608,0.9934385892966988,0.9991670084068075,0.9989683719499692,0.9916764916957146,0.9940601291777732,0.9935539265942177
ENSCHAT00000067405,0.9969563768710272,0.9885944228009022,0.9963027988517531,0.9884854931310232,0.9974625794545827,0.9889276194381792,0.9890942177568177,0.9884854931310232,0.9884854931310232,0.9992118618002871,0.9971293828173057,0.9899272093500102,0.9974946175927825,0.9974561718269428,0.9976291777732212,0.9948610826327661,1.0,0.9994361287676851,0.9956043674389994,0.9961874615542342,0.9948610826327661,0.9953032089399221,0.9963027988517531,0.99552747590732,0.998769735493131,0.9963412446175928,0.9960464937461554,0.9947329300799672,0.9945150707402092,0.9948546750051261,0.9971357904449457,0.9967000717654295
ENSCHAT00000067404,0.9967449251589091,0.9883060795571048,0.9960593090014354,0.9881971498872257,0.9972190896042649,0.9886392761943817,0.9888058745130203,0.9881971498872257,0.9881971498872257,0.9990196329710888,0.9968538548287882,0.9896388661062129,0.9980584888250974,0.9972254972319049,0.9973985031781833,0.9945727393889686,0.9994361287676851,1.0,0.9953929157268813,0.9959439717039164,0.9945727393889686,0.9950597190896042,0.9960593090014354,0.9953865080992413,0.9985710990362928,0.9962002768095141,0.9958350420340373,0.9944445868361698,0.9942267274964117,0.9946304080377281,0.9969499692433873,0.9964886200533115
ENSCHAT00000067333,0.9971742362107853,0.9877742464629895,0.99552747590732,0.9876781320483904,0.995200686897683,0.9881202583555464,0.9882740414189051,0.9876781320483904,0.9876781320483904,0.9956299979495592,0.9948034139840065,0.9876973549313103,0.9961874615542342,0.9951814640147632,0.9953544699610416,0.9922339553003896,0.9956043674389994,0.9953929157268813,1.0,0.9954121386098012,0.9922531781833094,0.994527885995489,0.99552747590732,0.9955851445560796,0.9953416547057617,0.9967705556694689,0.9962835759688333,0.9922147324174697,0.9919071662907525,0.9952583555464425,0.9948738978880459,0.997103752306746
ENSCHAT00000067251,0.9950725343448842,0.9898887635841706,0.999884662702481,0.9899464322329301,0.9957004818535985,0.9903885585400861,0.9905551568587246,0.9899464322329301,0.9899464322329301,0.9962259073200738,0.9952968013122822,0.9881971498872257,0.9940280910395735,0.9957965962681976,0.9958094115234776,0.9927850112774247,0.9961874615542342,0.9959439717039164,0.9954121386098012,1.0,0.9928042341603445,0.9990708939922083,0.999884662702481,0.9936948944022965,0.9958606725445971,0.9944061410703301,0.9942395427516916,0.9927593807668649,0.9924582222677876,0.9947713758458069,0.9954313614927209,0.9948034139840065
ENSCHAT00000067379,0.9933552901373796,0.9929964629895428,0.9929195714578635,0.9928875333196637,0.9943805105597704,0.9933296596268197,0.9934962579454583,0.9928875333196637,0.9928875333196637,0.9946752614312077,0.9949379741644454,0.9943036190280911,0.992631228214066,0.9941498359647324,0.9943228419110108,0.9993143838425261,0.9948610826327661,0.9945727393889686,0.9922531781833094,0.9928042341603445,1.0,0.9919199815460324,0.9929195714578635,0.9928939409473037,0.9950533114619643,0.9932591757227804,0.9934962579454583,0.9996091347139635,0.9990644863645683,0.9916957145786344,0.994072944433053,0.9936051876153373
ENSCHAT00000067257,0.994188281730572,0.9890045109698585,0.999000410088169,0.989062179618618,0.9948162292392865,0.989504305925774,0.9896709042444125,0.989062179618618,0.989062179618618,0.9953416547057617,0.99441254869797,0.9874794955915522,0.9931438384252614,0.9951430182489235,0.9949251589091654,0.9919007586631126,0.9953032089399221,0.9950597190896042,0.994527885995489,0.9990708939922083,0.9919199815460324,1.0,0.999000410088169,0.9928106417879844,0.994976419930285,0.9935218884560181,0.9933552901373796,0.9918751281525529,0.9915739696534756,0.9938871232314948,0.994867490260406,0.9939191613696945
ENSCHAT00000067254,0.9951878716424031,0.9900041008816896,1.0,0.990061769530449,0.9958158191511175,0.9905038958376051,0.9906704941562436,0.990061769530449,0.990061769530449,0.9963412446175928,0.9954121386098012,0.988177927004306,0.9941434283370925,0.9957453352470781,0.9959183411933565,0.9929003485749436,0.9963027988517531,0.9960593090014354,0.99552747590732,0.999884662702481,0.9929195714578635,0.999000410088169,1.0,0.9938102316998154,0.9959760098421161,0.9945214783678491,0.9943548800492106,0.9928747180643839,0.9925735595653066,0.9948867131433258,0.9953608775886815,0.9949187512815255
ENSCHAT00000067339,0.9970524912856265,0.9866785421365594,0.9938102316998154,0.9865824277219603,0.9951237953660037,0.9870245540291163,0.9871783370924749,0.9865824277219603,0.9865824277219603,0.9955851445560796,0.9950661267172443,0.9882035575148657,0.9947329300799672,0.995200686897683,0.9953736928439615,0.9930220935001025,0.99552747590732,0.9953865080992413,0.9955851445560796,0.9936948944022965,0.9928939409473037,0.9928106417879844,0.9938102316998154,1.0,0.9952711708017223,0.9985839142915727,0.9988274041418905,0.992868310436744,0.9925479290547468,0.9936948944022965,0.9949059360262457,0.9974689870822226
ENSCHAT00000067377,0.9966680336272299,0.9886649067049416,0.9959760098421161,0.9885559770350625,0.9972254972319049,0.9889981033422186,0.9891647016608571,0.9885559770350625,0.9885559770350625,0.9989683719499692,0.9969563768710272,0.9899912856264097,0.9966359954890301,0.9973152040188641,0.9974882099651425,0.994982827557925,0.998769735493131,0.9985710990362928,0.9953416547057617,0.9958606725445971,0.9950533114619643,0.994976419930285,0.9959760098421161,0.9952711708017223,1.0,0.9962835759688333,0.9959183411933565,0.9948931207709658,0.9947072995694074,0.9946047775271684,0.9969499692433873,0.9964501742874718
ENSCHAT00000067343,0.9979687820381382,0.9870053311461965,0.9945214783678491,0.9869092167315973,0.995764558129998,0.9873513430387534,0.9875051261021119,0.9869092167315973,0.9869092167315973,0.9963604675005127,0.9955595140455198,0.9885303465245028,0.9955466987902399,0.9957709657576379,0.9959439717039164,0.9932079147016608,0.9963412446175928,0.9962002768095141,0.9967705556694689,0.9944061410703301,0.9932591757227804,0.9935218884560181,0.9945214783678491,0.9985839142915727,0.9962835759688333,1.0,0.9992438999384867,0.9932335452122206,0.9929131638302235,0.9942843961451712,0.9954762148862005,0.9986543981956121
ENSCHAT00000067349,0.9975586938691818,0.9871975599753947,0.9943548800492106,0.9871014455607956,0.9957068894812384,0.9875435718679516,0.9876973549313103,0.9871014455607956,0.9871014455607956,0.9961233852778347,0.9959055259380767,0.988722575353701,0.9951814640147632,0.9956684437153989,0.9958414496616773,0.9934385892966988,0.9960464937461554,0.9958350420340373,0.9962835759688333,0.9942395427516916,0.9934962579454583,0.9933552901373796,0.9943548800492106,0.9988274041418905,0.9959183411933565,0.9992438999384867,1.0,0.9935795571047775,0.9932463604675005,0.9941498359647324,0.9953288394504819,0.9982443100266557
ENSCHAT00000067386,0.9933296596268197,0.9929516095960631,0.9928747180643839,0.9928426799261841,0.9943548800492106,0.9932848062333401,0.9934514045519787,0.9928426799261841,0.9928426799261841,0.9945535165060488,0.9948803055156858,0.9942972114004511,0.992522298544187,0.9940985749436129,0.9942715808898913,0.9991670084068075,0.9947329300799672,0.9944445868361698,0.9922147324174697,0.9927593807668649,0.9996091347139635,0.9918751281525529,0.9928747180643839,0.992868310436744,0.9948931207709658,0.9932335452122206,0.9935795571047775,1.0,0.9989619643223293,0.9916572688127947,0.994072944433053,0.9935795571047775
ENSCHAT00000067380,0.9930092782448227,0.9926504510969858,0.9925735595653066,0.9925415214271068,0.9940344986672135,0.9929836477342628,0.9931502460529014,0.9925415214271068,0.9925415214271068,0.9943292495386508,0.994649630920648,0.9939576071355342,0.9922852163215091,0.9938038240721755,0.9939768300184539,0.9989683719499692,0.9945150707402092,0.9942267274964117,0.9919071662907525,0.9924582222677876,0.9990644863645683,0.9915739696534756,0.9925735595653066,0.9925479290547468,0.9947072995694074,0.9929131638302235,0.9932463604675005,0.9989619643223293,1.0,0.9913497026860775,0.9937269325404962,0.9932591757227804
ENSDCDT00000010404,0.9948738978880459,0.9872167828583145,0.9948867131433258,0.9871206684437154,0.9948867131433258,0.9875627947508714,0.9877165778142301,0.9871206684437154,0.9871206684437154,0.9948290444945663,0.9939832376460939,0.9871398913266353,0.9939960529013738,0.9947137071970473,0.9948867131433258,0.9916764916957146,0.9948546750051261,0.9946304080377281,0.9952583555464425,0.9947713758458069,0.9916957145786344,0.9938871232314948,0.9948867131433258,0.9936948944022965,0.9946047775271684,0.9942843961451712,0.9941498359647324,0.9916572688127947,0.9913497026860775,1.0,0.9945150707402092,0.9946624461759278
ENSDCDT00000010446,0.9960272708632356,0.9880241439409473,0.9953608775886815,0.9879152142710683,0.9971550133278655,0.9883573405782243,0.9885239388968629,0.9879152142710683,0.9879152142710683,0.9972126819766249,0.9962259073200738,0.9897606110313717,0.9951494258765634,0.997879075251179,0.9976740311667008,0.9940601291777732,0.9971357904449457,0.9969499692433873,0.9948738978880459,0.9954313614927209,0.994072944433053,0.994867490260406,0.9953608775886815,0.9949059360262457,0.9969499692433873,0.9954762148862005,0.9953288394504819,0.994072944433053,0.9937269325404962,0.9945150707402092,1.0,0.9958798954275169
ENSCHAT00000067335,0.998558283781013,0.9873897888045929,0.9949187512815255,0.9872936743899938,0.9961169776501948,0.9877358006971498,0.9878895837605085,0.9872936743899938,0.9872936743899938,0.9967449251589091,0.9962194996924338,0.9889148041828993,0.9958350420340373,0.9961618310436744,0.9963348369899528,0.9935539265942177,0.9967000717654295,0.9964886200533115,0.997103752306746,0.9948034139840065,0.9936051876153373,0.9939191613696945,0.9949187512815255,0.9974689870822226,0.9964501742874718,0.9986543981956121,0.9982443100266557,0.9935795571047775,0.9932591757227804,0.9946624461759278,0.9958798954275169,1.0
