	FBtr0300419	FBtr0300418	ENSPLAT00000003249	ENSPRET00000008381	ENSPLAT00000003261	FBtr0300416	ENSFHET00000027134	ENSPMET00000027307	ENSCSET00000031474	ENSXMAT00000026940	ENSPRET00000008343	ENSPKIT00000012808	FBtr0301523	FBtr0072710	ENSCVAT00000002865	ENSGAFT00000031529	ENSXMAT00000033745	ENSCVAT00000002844	ENSXMAT00000001864	ENSPFOT00000019355	FBtr0300420	ENSPRET00000008396	ENSXCOT00000016559	ENSPMET00000034122	FBtr0300417	ENSCVAT00000002872	ENSPMET00000027330	ENSGAFT00000031530	ENSCVAT00000002857	ENSPKIT00000012769	ENSKMAT00000022857	ENSSMAT00000027126	ENSFHET00000034279	ENSPKIT00000012740	ENSPKIT00000012794	ENSSFOT00015030544	FBtr0072707	ENSSFOT00015030565	ENSFHET00000027147	FBtr0072709	FBtr0072708	ENSSFOT00015030523
ENSPRET00000008343	0.5551792266440869	0.5551792266440869	0.974597798475868	0.9542760372565622	0.9602032176121932	0.5551792266440869	0.9754445385266723	0.9602032176121932	0.8933107535986452	0.94806661021733	1.0	0.8983911939034717	0.5551792266440869	0.5551792266440869	0.9562517640417724	0.9714930849562518	0.973468811741462	0.9562517640417724	0.9624611910810048	0.963872424499012	0.5551792266440869	0.9356477561388654	0.9590742308777872	0.9635901778154108	0.5551792266440869	0.9418571831780976	0.974597798475868	0.9602032176121932	0.9562517640417724	0.9060118543607112	0.9401637030764888	0.7535986452159187	0.9500423370025404	0.8983911939034717	0.8916172734970365	0.8930285069150438	0.5551792266440869	0.8605701383008749	0.9644369178662152	0.4851820491109229	0.5551792266440869	0.8851255997742027
ENSPKIT00000012808	0.5853796217894439	0.5853796217894439	0.9220999153259948	0.9003669206886821	0.9077053344623199	0.5853796217894439	0.9102455546147332	0.9085520745131244	0.8797629127857748	0.8724244990121366	0.8983911939034717	1.0	0.5853796217894439	0.5853796217894439	0.9175839683883714	0.9198419418571832	0.9198419418571832	0.9175839683883714	0.8868190798758114	0.8893593000282247	0.5853796217894439	0.8848433530906011	0.9057296076771096	0.8899237933954276	0.5853796217894439	0.9031893875246966	0.9229466553767992	0.8868190798758114	0.9175839683883714	0.9889923793395428	0.9170194750211684	0.7377928309342365	0.9068585944115156	1.0	0.974597798475868	0.8924640135478408	0.5853796217894439	0.8978267005362687	0.9212531752751904	0.5153824442562801	0.5853796217894439	0.9026248941574936
FBtr0301523	1.0	1.0	0.5786057013830087	0.5882020886254586	0.5930002822466836	1.0	0.5667513406717472	0.5930002822466836	0.5368331922099915	0.5594129268981091	0.5551792266440869	0.5853796217894439	1.0	1.0	0.576347727914197	0.5769122212814001	0.5780412080158058	0.576347727914197	0.5450183460344341	0.545582839401637	1.0	0.584815128422241	0.5924357888794807	0.545582839401637	1.0	0.5907423087778718	0.5786057013830087	0.5438893593000282	0.576347727914197	0.5743720011289868	0.5802991814846176	0.4589331075359864	0.5921535421958792	0.5853796217894439	0.5887665819926616	0.5461473327688401	1.0	0.5918712955122777	0.5777589613322044	0.9220999153259948	1.0	0.5563082133784928
FBtr0072710	1.0	1.0	0.5786057013830087	0.5882020886254586	0.5930002822466836	1.0	0.5667513406717472	0.5930002822466836	0.5368331922099915	0.5594129268981091	0.5551792266440869	0.5853796217894439	1.0	1.0	0.576347727914197	0.5769122212814001	0.5780412080158058	0.576347727914197	0.5450183460344341	0.545582839401637	1.0	0.584815128422241	0.5924357888794807	0.545582839401637	1.0	0.5907423087778718	0.5786057013830087	0.5438893593000282	0.576347727914197	0.5743720011289868	0.5802991814846176	0.4589331075359864	0.5921535421958792	0.5853796217894439	0.5887665819926616	0.5461473327688401	1.0	0.5918712955122777	0.5777589613322044	0.9220999153259948	1.0	0.5563082133784928
ENSCVAT00000002865	0.576347727914197	0.576347727914197	0.9779847586790856	0.9568162574089756	0.9635901778154108	0.576347727914197	0.9669771380186284	0.9633079311318092	0.9043183742591024	0.930567315834039	0.9562517640417724	0.9175839683883714	0.576347727914197	0.576347727914197	1.0	0.9793959920970928	0.9779847586790856	1.0	0.9449618966977138	0.9452441433813152	0.576347727914197	0.939599209709286	0.963872424499012	0.9446796500141124	0.576347727914197	0.9856054191363252	0.977702511995484	0.9463731301157212	1.0	0.9065763477279142	0.9570985040925768	0.7547276319503246	0.9635901778154108	0.9175839683883714	0.8921817668642393	0.8766581992661586	0.576347727914197	0.8825853796217894	0.9779847586790856	0.5063505503810329	0.576347727914197	0.8868190798758114
ENSGAFT00000031529	0.5769122212814001	0.5769122212814001	0.9932260795935648	0.9714930849562518	0.97883149872989	0.5769122212814001	0.9737510584250636	0.97883149872989	0.9051651143099068	0.946937623482924	0.9714930849562518	0.9198419418571832	0.5769122212814001	0.5769122212814001	0.9793959920970928	1.0	0.9943550663279708	0.9793959920970928	0.9613322043465988	0.9604854642957944	0.5769122212814001	0.953429297205758	0.9799604854642958	0.9602032176121932	0.5769122212814001	0.965001411233418	0.9932260795935648	0.9669771380186284	0.9793959920970928	0.908834321196726	0.9627434377646062	0.7552921253175275	0.970364098221846	0.9198419418571832	0.8944397403330511	0.8766581992661586	0.5769122212814001	0.882303132938188	0.9847586790855208	0.5069150437482359	0.5769122212814001	0.8868190798758114
ENSXMAT00000033745	0.5780412080158058	0.5780412080158058	0.994637313011572	0.973468811741462	0.9802427321478973	0.5780412080158058	0.9740333051086648	0.9802427321478973	0.9060118543607112	0.9525825571549534	0.973468811741462	0.9198419418571832	0.5780412080158058	0.5780412080158058	0.9779847586790856	0.9943550663279708	1.0	0.9779847586790856	0.9669771380186284	0.9618966977138018	0.5780412080158058	0.9554050239909682	0.9847586790855208	0.9616144510302004	0.5780412080158058	0.9635901778154108	0.994637313011572	0.9613322043465988	0.9779847586790856	0.908834321196726	0.9613322043465988	0.7535986452159187	0.9706463449054472	0.9198419418571832	0.8944397403330511	0.8769404459497601	0.5780412080158058	0.8825853796217894	0.9850409257691222	0.5080440304826418	0.5780412080158058	0.8871013265594129
ENSCVAT00000002844	0.576347727914197	0.576347727914197	0.9779847586790856	0.9568162574089756	0.9635901778154108	0.576347727914197	0.9669771380186284	0.9633079311318092	0.9043183742591024	0.930567315834039	0.9562517640417724	0.9175839683883714	0.576347727914197	0.576347727914197	1.0	0.9793959920970928	0.9779847586790856	1.0	0.9449618966977138	0.9452441433813152	0.576347727914197	0.939599209709286	0.963872424499012	0.9446796500141124	0.576347727914197	0.9856054191363252	0.977702511995484	0.9463731301157212	1.0	0.9065763477279142	0.9570985040925768	0.7547276319503246	0.9635901778154108	0.9175839683883714	0.8921817668642393	0.8766581992661586	0.576347727914197	0.8825853796217894	0.9779847586790856	0.5063505503810329	0.576347727914197	0.8868190798758114
ENSXMAT00000001864	0.5450183460344341	0.5450183460344341	0.9616144510302004	0.9404459497600904	0.9472198701665256	0.5450183460344341	0.9630256844482076	0.9472198701665256	0.8825853796217894	0.9856054191363252	0.9624611910810048	0.8868190798758114	0.5450183460344341	0.5450183460344341	0.9449618966977138	0.9613322043465988	0.9669771380186284	0.9449618966977138	1.0	0.9940728196443692	0.5450183460344341	0.9223821620095964	0.951735817104149	0.9937905729607676	0.5450183460344341	0.930567315834039	0.9616144510302004	0.9935083262771662	0.9449618966977138	0.8944397403330511	0.9283093423652272	0.7414620378210556	0.9376234829240756	0.8868190798758114	0.8800451594693762	0.8633926051368896	0.5450183460344341	0.8495625176404177	0.9520180637877504	0.4750211685012702	0.5450183460344341	0.8554896979960486
ENSPFOT00000019355	0.545582839401637	0.545582839401637	0.9666948913350268	0.9418571831780976	0.952300310471352	0.545582839401637	0.965565904600621	0.951735817104149	0.882303132938188	0.9796782387806944	0.963872424499012	0.8893593000282247	0.545582839401637	0.545582839401637	0.9452441433813152	0.9604854642957944	0.9618966977138018	0.9452441433813152	0.9940728196443692	1.0	0.545582839401637	0.9232289020604008	0.9472198701665256	0.9991532599491956	0.545582839401637	0.9308495625176404	0.966130397967824	0.9929438329099634	0.9452441433813152	0.8969799604854642	0.930002822466836	0.7437200112898673	0.9401637030764888	0.8893593000282247	0.8825853796217894	0.8659328252893028	0.545582839401637	0.8515382444256279	0.9545582839401636	0.475585661868473	0.545582839401637	0.8580299181484617
FBtr0300420	1.0	1.0	0.5786057013830087	0.5882020886254586	0.5930002822466836	1.0	0.5667513406717472	0.5930002822466836	0.5368331922099915	0.5594129268981091	0.5551792266440869	0.5853796217894439	1.0	1.0	0.576347727914197	0.5769122212814001	0.5780412080158058	0.576347727914197	0.5450183460344341	0.545582839401637	1.0	0.584815128422241	0.5924357888794807	0.545582839401637	1.0	0.5907423087778718	0.5786057013830087	0.5438893593000282	0.576347727914197	0.5743720011289868	0.5802991814846176	0.4589331075359864	0.5921535421958792	0.5853796217894439	0.5887665819926616	0.5461473327688401	1.0	0.5918712955122777	0.5777589613322044	0.9220999153259948	1.0	0.5563082133784928
ENSPRET00000008396	0.584815128422241	0.584815128422241	0.9559695173581709	0.9525825571549534	0.9415749364944962	0.584815128422241	0.935365509455264	0.9415749364944962	0.8696020321761221	0.9079875811459216	0.9356477561388654	0.8848433530906011	0.584815128422241	0.584815128422241	0.939599209709286	0.953429297205758	0.9554050239909682	0.939599209709286	0.9223821620095964	0.9232289020604008	0.584815128422241	1.0	0.9410104431272932	0.9229466553767992	0.584815128422241	0.9252046288456109	0.9559695173581709	0.920406435224386	0.939599209709286	0.8738357324301439	0.9223821620095964	0.7327123906294101	0.9319785492520464	0.8848433530906011	0.859441151566469	0.8422241038667796	0.584815128422241	0.899802427321479	0.9463731301157212	0.5317527519051651	0.584815128422241	0.8523849844764324
ENSXCOT00000016559	0.5924357888794807	0.5924357888794807	0.9799604854642958	0.9878633926051368	0.9943550663279708	0.5924357888794807	0.95963872424499	0.9943550663279708	0.8921817668642393	0.966130397967824	0.9590742308777872	0.9057296076771096	0.5924357888794807	0.5924357888794807	0.963872424499012	0.9799604854642958	0.9847586790855208	0.963872424499012	0.951735817104149	0.9472198701665256	0.5924357888794807	0.9410104431272932	1.0	0.946937623482924	0.5924357888794807	0.978267005362687	0.9799604854642958	0.946937623482924	0.963872424499012	0.8947219870166525	0.9463731301157212	0.7394863110358453	0.9850409257691222	0.9057296076771096	0.9091165678803274	0.8648038385548971	0.5924357888794807	0.8704487722269263	0.9706463449054472	0.5224386113463166	0.5924357888794807	0.8749647191645498
ENSPMET00000034122	0.545582839401637	0.545582839401637	0.9658481512842224	0.9415749364944962	0.9514535704205476	0.545582839401637	0.9658481512842224	0.9525825571549534	0.8820208862545865	0.9793959920970928	0.9635901778154108	0.8899237933954276	0.545582839401637	0.545582839401637	0.9446796500141124	0.9602032176121932	0.9616144510302004	0.9446796500141124	0.9937905729607676	0.9991532599491956	0.545582839401637	0.9229466553767992	0.946937623482924	1.0	0.545582839401637	0.9302850691504376	0.9669771380186284	0.9926615862263618	0.9446796500141124	0.8975444538526672	0.9297205757832344	0.7434377646062659	0.9404459497600904	0.8899237933954276	0.8831498729889924	0.8659328252893028	0.545582839401637	0.8515382444256279	0.9548405306237652	0.475585661868473	0.545582839401637	0.8580299181484617
FBtr0300417	1.0	1.0	0.5786057013830087	0.5882020886254586	0.5930002822466836	1.0	0.5667513406717472	0.5930002822466836	0.5368331922099915	0.5594129268981091	0.5551792266440869	0.5853796217894439	1.0	1.0	0.576347727914197	0.5769122212814001	0.5780412080158058	0.576347727914197	0.5450183460344341	0.545582839401637	1.0	0.584815128422241	0.5924357888794807	0.545582839401637	1.0	0.5907423087778718	0.5786057013830087	0.5438893593000282	0.576347727914197	0.5743720011289868	0.5802991814846176	0.4589331075359864	0.5921535421958792	0.5853796217894439	0.5887665819926616	0.5461473327688401	1.0	0.5918712955122777	0.5777589613322044	0.9220999153259948	1.0	0.5563082133784928
ENSCVAT00000002872	0.5907423087778718	0.5907423087778718	0.9635901778154108	0.9712108382726504	0.9779847586790856	0.5907423087778718	0.9525825571549534	0.977702511995484	0.890206040079029	0.9449618966977138	0.9418571831780976	0.9031893875246966	0.5907423087778718	0.5907423087778718	0.9856054191363252	0.965001411233418	0.9635901778154108	0.9856054191363252	0.930567315834039	0.9308495625176404	0.5907423087778718	0.9252046288456109	0.978267005362687	0.9302850691504376	0.5907423087778718	1.0	0.9633079311318092	0.9319785492520464	0.9856054191363252	0.8921817668642393	0.942703923228902	0.7403330510866497	0.9779847586790856	0.9031893875246966	0.9065763477279142	0.8642393451876941	0.5907423087778718	0.8701665255433249	0.9635901778154108	0.5207451312447079	0.5907423087778718	0.8744002257973469
ENSPMET00000027330	0.5786057013830087	0.5786057013830087	0.998871013265594	0.974597798475868	0.9844764324019192	0.5786057013830087	0.9768557719446797	0.9856054191363252	0.9054473609935084	0.9472198701665256	0.974597798475868	0.9229466553767992	0.5786057013830087	0.5786057013830087	0.977702511995484	0.9932260795935648	0.994637313011572	0.977702511995484	0.9616144510302004	0.966130397967824	0.5786057013830087	0.9559695173581709	0.9799604854642958	0.9669771380186284	0.5786057013830087	0.9633079311318092	1.0	0.9602032176121932	0.977702511995484	0.911939034716342	0.9627434377646062	0.7555743720011291	0.973468811741462	0.9229466553767992	0.8975444538526672	0.8794806661021733	0.5786057013830087	0.8845611064069997	0.9878633926051368	0.5086085238498448	0.5786057013830087	0.8896415467118262
ENSGAFT00000031530	0.5438893593000282	0.5438893593000282	0.9602032176121932	0.93847022297488	0.9458086367485182	0.5438893593000282	0.9624611910810048	0.9458086367485182	0.8814563928873835	0.9791137454134914	0.9602032176121932	0.8868190798758114	0.5438893593000282	0.5438893593000282	0.9463731301157212	0.9669771380186284	0.9613322043465988	0.9463731301157212	0.9935083262771662	0.9929438329099634	0.5438893593000282	0.920406435224386	0.946937623482924	0.9926615862263618	0.5438893593000282	0.9319785492520464	0.9602032176121932	1.0	0.9463731301157212	0.8944397403330511	0.9297205757832344	0.742873271239063	0.9373412362404742	0.8868190798758114	0.8800451594693762	0.8628281117696867	0.5438893593000282	0.8492802709568162	0.951735817104149	0.4738921817668642	0.5438893593000282	0.8552074513124471
ENSCVAT00000002857	0.576347727914197	0.576347727914197	0.9779847586790856	0.9568162574089756	0.9635901778154108	0.576347727914197	0.9669771380186284	0.9633079311318092	0.9043183742591024	0.930567315834039	0.9562517640417724	0.9175839683883714	0.576347727914197	0.576347727914197	1.0	0.9793959920970928	0.9779847586790856	1.0	0.9449618966977138	0.9452441433813152	0.576347727914197	0.939599209709286	0.963872424499012	0.9446796500141124	0.576347727914197	0.9856054191363252	0.977702511995484	0.9463731301157212	1.0	0.9065763477279142	0.9570985040925768	0.7547276319503246	0.9635901778154108	0.9175839683883714	0.8921817668642393	0.8766581992661586	0.576347727914197	0.8825853796217894	0.9779847586790856	0.5063505503810329	0.576347727914197	0.8868190798758114
ENSPKIT00000012769	0.5743720011289868	0.5743720011289868	0.9110922946655376	0.8893593000282247	0.8966977138018628	0.5743720011289868	0.9178662150719727	0.8975444538526672	0.8772226926333616	0.8800451594693762	0.9060118543607112	0.9889923793395428	0.5743720011289868	0.5743720011289868	0.9065763477279142	0.908834321196726	0.908834321196726	0.9065763477279142	0.8944397403330511	0.8969799604854642	0.5743720011289868	0.8738357324301439	0.8947219870166525	0.8975444538526672	0.5743720011289868	0.8921817668642393	0.911939034716342	0.8944397403330511	0.9065763477279142	1.0	0.9060118543607112	0.7462602314422806	0.8958509737510584	0.9889923793395428	0.9856054191363252	0.9003669206886821	0.5743720011289868	0.8868190798758114	0.9102455546147332	0.5043748235958228	0.5743720011289868	0.8927462602314423
ENSKMAT00000022857	0.5802991814846176	0.5802991814846176	0.9633079311318092	0.9401637030764888	0.9489133502681344	0.5802991814846176	0.9506068303697432	0.9483488569009314	0.9068585944115156	0.9139147615015524	0.9401637030764888	0.9170194750211684	0.5802991814846176	0.5802991814846176	0.9570985040925768	0.9627434377646062	0.9613322043465988	0.9570985040925768	0.9283093423652272	0.930002822466836	0.5802991814846176	0.9223821620095964	0.9463731301157212	0.9297205757832344	0.5802991814846176	0.942703923228902	0.9627434377646062	0.9297205757832344	0.9570985040925768	0.9060118543607112	1.0	0.7558566186847304	0.9472198701665256	0.9170194750211684	0.8916172734970365	0.8791984194185718	0.5802991814846176	0.8842788597233983	0.9616144510302004	0.5103020039514535	0.5802991814846176	0.8893593000282247
ENSSMAT00000027126	0.4589331075359864	0.4589331075359864	0.756138865368332	0.7496471916454982	0.7417442845046571	0.4589331075359864	0.7668642393451877	0.7411797911374541	0.7293254304261925	0.7270674569573807	0.7535986452159187	0.7377928309342365	0.4589331075359864	0.4589331075359864	0.7547276319503246	0.7552921253175275	0.7535986452159187	0.7547276319503246	0.7414620378210556	0.7437200112898673	0.4589331075359864	0.7327123906294101	0.7394863110358453	0.7434377646062659	0.4589331075359864	0.7403330510866497	0.7555743720011291	0.742873271239063	0.7547276319503246	0.7462602314422806	0.7558566186847304	1.0	0.7425910245554614	0.7377928309342365	0.7318656505786058	0.7152130962461191	0.4589331075359864	0.7008185153824442	0.7569856054191363	0.3889359300028225	0.4589331075359864	0.707310189105278
ENSFHET00000034279	0.5921535421958792	0.5921535421958792	0.9729043183742592	0.97883149872989	0.987298899237934	0.5921535421958792	0.974597798475868	0.9878633926051368	0.8916172734970365	0.9520180637877504	0.9500423370025404	0.9068585944115156	0.5921535421958792	0.5921535421958792	0.9635901778154108	0.970364098221846	0.9706463449054472	0.9635901778154108	0.9376234829240756	0.9401637030764888	0.5921535421958792	0.9319785492520464	0.9850409257691222	0.9404459497600904	0.5921535421958792	0.9779847586790856	0.973468811741462	0.9373412362404742	0.9635901778154108	0.8958509737510584	0.9472198701665256	0.7425910245554614	1.0	0.9068585944115156	0.9102455546147332	0.8673440587073102	0.5921535421958792	0.8729889923793396	0.9856054191363252	0.5221563646627152	0.5921535421958792	0.8775049393169629
ENSPKIT00000012740	0.5853796217894439	0.5853796217894439	0.9220999153259948	0.9003669206886821	0.9077053344623199	0.5853796217894439	0.9102455546147332	0.9085520745131244	0.8797629127857748	0.8724244990121366	0.8983911939034717	1.0	0.5853796217894439	0.5853796217894439	0.9175839683883714	0.9198419418571832	0.9198419418571832	0.9175839683883714	0.8868190798758114	0.8893593000282247	0.5853796217894439	0.8848433530906011	0.9057296076771096	0.8899237933954276	0.5853796217894439	0.9031893875246966	0.9229466553767992	0.8868190798758114	0.9175839683883714	0.9889923793395428	0.9170194750211684	0.7377928309342365	0.9068585944115156	1.0	0.974597798475868	0.8924640135478408	0.5853796217894439	0.8978267005362687	0.9212531752751904	0.5153824442562801	0.5853796217894439	0.9026248941574936
ENSPKIT00000012794	0.5887665819926616	0.5887665819926616	0.8966977138018628	0.9037538808918996	0.9110922946655376	0.5887665819926616	0.903471634208298	0.911939034716342	0.8631103584532882	0.8944397403330511	0.8916172734970365	0.974597798475868	0.5887665819926616	0.5887665819926616	0.8921817668642393	0.8944397403330511	0.8944397403330511	0.8921817668642393	0.8800451594693762	0.8825853796217894	0.5887665819926616	0.859441151566469	0.9091165678803274	0.8831498729889924	0.5887665819926616	0.9065763477279142	0.8975444538526672	0.8800451594693762	0.8921817668642393	0.9856054191363252	0.8916172734970365	0.7318656505786058	0.9102455546147332	0.974597798475868	1.0	0.8879480666102173	0.5887665819926616	0.8744002257973469	0.8958509737510584	0.5187694044594976	0.5887665819926616	0.8803274061529777
