,ENSMEUT00000002911,ENSOANT00000041995,ENSPCIT00000054886,ENSVURT00010007092,ENSOANT00000041852,ENSPCIT00000057264,ENSVURT00010007122,ENSVURT00010007074,ENSSDAT00000004774,ENSPCIT00000052472,ENSPCIT00000024643,ENSMODT00000053642,ENSMODT00000055482,ENSVURT00010007144,ENSMODT00000012772,ENSPCAT00000015592,ENSSDAT00000004789,ENSMODT00000058826,ENSPCIT00000059225,ENSSDAT00000004809,ENSETET00000007842,ENSVURT00010007163
ENSPCIT00000024643,0.4572354211663068,0.4520518358531318,0.9516198704103672,0.9507559395248381,0.41360691144708417,0.975377969762419,0.9468682505399568,0.9809935205183585,0.7196544276457884,0.9637149028077754,1.0,0.9235421166306695,0.9211663066954644,0.8771058315334773,0.9464362850971922,0.7079913606911447,0.6991360691144708,0.9142548596112311,0.9617710583153348,0.7412526997840173,0.6922246220302376,0.7034557235421166
ENSMODT00000053642,0.4777537796976241,0.4764578833693305,0.8777537796976241,0.8982721382289417,0.4386609071274299,0.9481641468682506,0.8946004319654428,0.927645788336933,0.6978401727861772,0.8909287257019438,0.9235421166306695,1.0,0.9488120950323974,0.827645788336933,0.975377969762419,0.6855291576673866,0.7224622030237581,0.9319654427645788,0.8892008639308855,0.7172786177105831,0.6730021598272138,0.6691144708423327
ENSMODT00000055482,0.4796976241900648,0.47840172786177104,0.875377969762419,0.8952483801295896,0.44060475161987034,0.8982721382289417,0.8915766738660907,0.9246220302375809,0.6961123110151188,0.8885529157667387,0.9211663066954644,0.9488120950323974,1.0,0.824622030237581,0.9734341252699784,0.6827213822894168,0.675377969762419,0.9300215982721383,0.8868250539956803,0.7155507559395249,0.6725701943844492,0.6660907127429806
ENSVURT00010007144,0.48747300215982725,0.5600431965442765,0.8295896328293737,0.8613390928725702,0.4483801295896328,0.8535637149028078,0.8561555075593953,0.8924406047516199,0.7079913606911447,0.8429805615550756,0.8771058315334773,0.827645788336933,0.824622030237581,1.0,0.8503239740820734,0.6974082073434126,0.6876889848812096,0.816414686825054,0.8397408207343412,0.7293736501079914,0.6816414686825054,0.7678185745140389
ENSMODT00000012772,0.4531317494600432,0.45183585313174945,0.9006479481641468,0.920950323974082,0.41403887688984886,0.9235421166306695,0.9172786177105832,0.9503239740820735,0.7185745140388768,0.9138228941684665,0.9464362850971922,0.975377969762419,0.9734341252699784,0.8503239740820734,1.0,0.7058315334773219,0.6978401727861772,0.9565874730021598,0.9120950323974082,0.7380129589632829,0.6920086393088553,0.691792656587473
ENSPCAT00000015592,0.5190064794816415,0.5773218142548596,0.6745140388768899,0.7414686825053995,0.5382289416846652,0.6876889848812096,0.6792656587473002,0.7103671706263499,0.6520518358531318,0.6784017278617711,0.7079913606911447,0.6855291576673866,0.6827213822894168,0.6974082073434126,0.7058315334773219,1.0,0.6295896328293736,0.6825053995680346,0.6777537796976242,0.6332613390928725,0.7892008639308855,0.6946004319654427
ENSSDAT00000004789,0.33995680345572354,0.44859611231101515,0.6568034557235422,0.6771058315334774,0.33671706263498913,0.7237580993520518,0.6710583153347732,0.7017278617710583,0.975377969762419,0.6697624190064795,0.6991360691144708,0.7224622030237581,0.675377969762419,0.6876889848812096,0.6978401727861772,0.6295896328293736,1.0,0.6764578833693304,0.6695464362850972,0.8421166306695465,0.6123110151187905,0.6004319654427646
ENSMODT00000058826,0.49654427645788335,0.4952483801295897,0.8684665226781857,0.8870410367170626,0.457451403887689,0.8913606911447084,0.8833693304535637,0.916414686825054,0.6971922246220302,0.8816414686825054,0.9142548596112311,0.9319654427645788,0.9300215982721383,0.816414686825054,0.9565874730021598,0.6825053995680346,0.6764578833693304,1.0,0.879913606911447,0.7166306695464363,0.6701943844492441,0.7352051835853132
ENSPCIT00000059225,0.4382289416846652,0.4237580993520518,0.9133909287257019,0.9133909287257019,0.45183585313174945,0.9371490280777538,0.9095032397408207,0.9436285097192224,0.6900647948164147,0.9254859611231101,0.9617710583153348,0.8892008639308855,0.8868250539956803,0.8397408207343412,0.9120950323974082,0.6777537796976242,0.6695464362850972,0.879913606911447,1.0,0.7116630669546437,0.6645788336933045,0.7416846652267819
ENSSDAT00000004809,0.29956803455723535,0.45183585313174945,0.7002159827213823,0.7187904967602592,0.33995680345572354,0.7207343412526998,0.712742980561555,0.7434125269978402,0.8667386609071275,0.7118790496760259,0.7412526997840173,0.7172786177105831,0.7155507559395249,0.7293736501079914,0.7380129589632829,0.6332613390928725,0.8421166306695465,0.7166306695464363,0.7116630669546437,1.0,0.6168466522678185,0.6034557235421166
ENSETET00000007842,0.5870410367170626,0.5688984881209503,0.660475161987041,0.6704103671706263,0.5287257019438445,0.673866090712743,0.6665226781857452,0.6954643628509719,0.6330453563714903,0.6641468682505399,0.6922246220302376,0.6730021598272138,0.6725701943844492,0.6816414686825054,0.6920086393088553,0.7892008639308855,0.6123110151187905,0.6701943844492441,0.6645788336933045,0.6168466522678185,1.0,0.6850971922246221
ENSVURT00010007163,0.5183585313174947,0.5781857451403888,0.7319654427645789,0.6818574514038876,0.5710583153347732,0.6799136069114471,0.6766738660907128,0.7129589632829374,0.6207343412526998,0.6693304535637149,0.7034557235421166,0.6691144708423327,0.6660907127429806,0.7678185745140389,0.691792656587473,0.6946004319654427,0.6004319654427646,0.7352051835853132,0.7416846652267819,0.6034557235421166,0.6850971922246221,1.0
