,ENST00000564973,ENSCATT00000052981,ENSPTET00000045730,ENSPPAT00000060179,ENSTGET00000039076,FBtr0076091,FBtr0076090,ENSPTRT00000014113,FBtr0086151,FBtr0086150,FBtr0086153,FBtr0086152,ENSGGOT00000032357,ENSCSAT00000008579,ENST00000565223,FBtr0302359,ENSNLET00000012023,ENST00000568562,FBtr0080120,FBtr0087070,ENSPANT00000012425,ENST00000330398,ENSMNET00000049441
FBtr0086153,0.965695990242415,0.9801799054733953,0.9800274432078061,0.9795700564110382,0.9801799054733953,0.9717944808659856,0.9762158865680745,0.979417594145449,1.0,1.0,1.0,1.0,0.9798749809422168,0.9801799054733953,0.965695990242415,0.9762158865680745,0.9801799054733953,0.9499923768867206,0.958835188290898,0.9708797072724501,0.9801799054733953,0.9795700564110382,0.9801799054733953
FBtr0086152,0.965695990242415,0.9801799054733953,0.9800274432078061,0.9795700564110382,0.9801799054733953,0.9717944808659856,0.9762158865680745,0.979417594145449,1.0,1.0,1.0,1.0,0.9798749809422168,0.9801799054733953,0.965695990242415,0.9762158865680745,0.9801799054733953,0.9499923768867206,0.958835188290898,0.9708797072724501,0.9801799054733953,0.9795700564110382,0.9801799054733953
ENSGGOT00000032357,0.9800274432078061,0.9978655282817502,0.997713066016161,0.9993901509376429,0.9978655282817502,0.9716420186003965,0.972556792193932,0.9993901509376429,0.9798749809422168,0.9798749809422168,0.9798749809422168,0.9798749809422168,1.0,0.9980179905473395,0.9800274432078061,0.972556792193932,0.9981704528129288,0.9576154901661839,0.9551760939167556,0.968592773288611,0.997713066016161,0.9995426132032322,0.997713066016161
ENSCSAT00000008579,0.978807745083092,0.9995426132032322,0.9992376886720536,0.9980179905473395,0.9995426132032322,0.9704223204756822,0.9733191035218783,0.9980179905473395,0.9801799054733953,0.9801799054733953,0.9801799054733953,0.9801799054733953,0.9980179905473395,1.0,0.978807745083092,0.9733191035218783,0.9987803018752859,0.9573105656350054,0.9560908675102912,0.9692026223509681,0.9993901509376429,0.9981704528129288,0.9993901509376429
ENST00000565223,1.0,0.9786552828175027,0.9785028205519134,0.9800274432078061,0.9786552828175027,0.9614270468059155,0.9603598109467907,0.9800274432078061,0.965695990242415,0.965695990242415,0.965695990242415,0.965695990242415,0.9800274432078061,0.978807745083092,1.0,0.9603598109467907,0.9786552828175027,0.9544137825888093,0.9441988107943284,0.9597499618844336,0.9785028205519134,0.9803323677389846,0.9785028205519134
FBtr0302359,0.9603598109467907,0.9733191035218783,0.9733191035218783,0.9724043299283427,0.9733191035218783,0.9739289525842354,1.0,0.972556792193932,0.9762158865680745,0.9762158865680745,0.9762158865680745,0.9762158865680745,0.972556792193932,0.9733191035218783,0.9603598109467907,1.0,0.9730141789906998,0.9480103674340601,0.9562433297758804,0.9711846318036286,0.9733191035218783,0.9722518676627535,0.9733191035218783
ENSNLET00000012023,0.9786552828175027,0.9984753773441073,0.9986278396096966,0.9981704528129288,0.9984753773441073,0.9704223204756822,0.9730141789906998,0.9981704528129288,0.9801799054733953,0.9801799054733953,0.9801799054733953,0.9801799054733953,0.9981704528129288,0.9987803018752859,0.9786552828175027,0.9730141789906998,1.0,0.9573105656350054,0.9560908675102912,0.9692026223509681,0.9983229150785181,0.9980179905473395,0.9983229150785181
ENST00000568562,0.9544137825888093,0.9573105656350054,0.9570056411038268,0.9576154901661839,0.9573105656350054,0.9461808202469889,0.9480103674340601,0.9576154901661839,0.9499923768867206,0.9499923768867206,0.9499923768867206,0.9499923768867206,0.9576154901661839,0.9573105656350054,0.9544137825888093,0.9480103674340601,0.9573105656350054,1.0,0.9303247446257051,0.945723433450221,0.9573105656350054,0.9579204146973624,0.9573105656350054
FBtr0080120,0.9441988107943284,0.955938405244702,0.955938405244702,0.9554810184479341,0.955938405244702,0.9544137825888093,0.9562433297758804,0.9551760939167556,0.958835188290898,0.958835188290898,0.958835188290898,0.958835188290898,0.9551760939167556,0.9560908675102912,0.9441988107943284,0.9562433297758804,0.9560908675102912,0.9303247446257051,1.0,0.9515169995426132,0.9560908675102912,0.9551760939167556,0.955938405244702
FBtr0087070,0.9597499618844336,0.9695075468821467,0.9692026223509681,0.9687452355542003,0.9695075468821467,0.969660009147736,0.9711846318036286,0.9688976978197896,0.9708797072724501,0.9708797072724501,0.9708797072724501,0.9708797072724501,0.968592773288611,0.9692026223509681,0.9597499618844336,0.9711846318036286,0.9692026223509681,0.945723433450221,0.9515169995426132,1.0,0.9695075468821467,0.968592773288611,0.9695075468821467
ENSPANT00000012425,0.9785028205519134,0.9998475377344107,0.9987803018752859,0.9980179905473395,0.9998475377344107,0.9704223204756822,0.9733191035218783,0.997713066016161,0.9801799054733953,0.9801799054733953,0.9801799054733953,0.9801799054733953,0.997713066016161,0.9993901509376429,0.9785028205519134,0.9733191035218783,0.9983229150785181,0.9573105656350054,0.9560908675102912,0.9695075468821467,1.0,0.9978655282817502,0.9996950754688214
ENST00000330398,0.9803323677389846,0.9980179905473395,0.9978655282817502,0.9995426132032322,0.9980179905473395,0.9716420186003965,0.9722518676627535,0.9995426132032322,0.9795700564110382,0.9795700564110382,0.9795700564110382,0.9795700564110382,0.9995426132032322,0.9981704528129288,0.9803323677389846,0.9722518676627535,0.9980179905473395,0.9579204146973624,0.9551760939167556,0.968592773288611,0.9978655282817502,1.0,0.9978655282817502
ENSMNET00000049441,0.9785028205519134,0.9998475377344107,0.9987803018752859,0.997713066016161,0.9998475377344107,0.9704223204756822,0.9733191035218783,0.997713066016161,0.9801799054733953,0.9801799054733953,0.9801799054733953,0.9801799054733953,0.997713066016161,0.9993901509376429,0.9785028205519134,0.9733191035218783,0.9983229150785181,0.9573105656350054,0.955938405244702,0.9695075468821467,0.9996950754688214,0.9978655282817502,1.0
