,MGP_CAROLIEiJ_T0031716,ENSMSIT00000017277,ENSNLET00000050075,ENSGGOT00000050215,ENST00000333437,ENSMUST00000155694,ENSPPAT00000007379,ENSPPYT00000010244,ENSMUGT00000026055,MGP_PahariEiJ_T0038438,ENSPTET00000041991,ENSPTRT00000080800,ENSMUST00000039146,ENSMUST00000039088,ENSMMUT00000074668,MGP_SPRETEiJ_T0033178,MGP_SPRETEiJ_T0033177,MGP_SPRETEiJ_T0033176,ENSMUGT00000026044,ENSOGAT00000030662,ENSCSAT00000019137,ENSRNOT00000054927,ENSMSIT00000017285,ENSRNOT00000054928,ENSTGET00000017947,ENSPSMT00000019748
ENSMUST00000039088,0.7314460596786534,0.9885233358837031,0.4192807957153788,0.41545524100994646,0.4208110175975517,0.22876817138485084,0.42004590665646524,0.42004590665646524,0.6710022953328233,0.7322111706197398,0.42157612853863813,0.4208110175975517,0.7337413925019127,1.0,0.4223412394797246,0.22723794950267795,0.9839326702371843,0.7322111706197398,0.6006120887528692,0.4192807957153788,0.4223412394797246,0.739097169089518,0.7345065034429993,0.8056618209640398,0.4223412394797246,0.5600612088752869
ENSMMUT00000074668,0.476664116296863,0.423106350420811,0.9877582249426167,0.9824024483550114,0.9869931140015302,0.648814078041316,0.9877582249426167,0.9877582249426167,0.4896710022953328,0.47589900535577656,0.9862280030604438,0.9869931140015302,0.4751338944146901,0.4223412394797246,1.0,0.6495791889824024,0.4261667941851568,0.4781943381790359,0.35654169854628925,0.9311400153022188,0.9931140015302219,0.4919663351185921,0.4751338944146901,0.4177505738332058,0.9969395562356542,0.49426166794185156
MGP_SPRETEiJ_T0033178,0.3083397092578424,0.2264728385615914,0.6480489671002295,0.6480489671002295,0.648814078041316,0.9984697781178271,0.648814078041316,0.648814078041316,0.2769701606732976,0.3068094873756695,0.6495791889824024,0.648814078041316,0.30604437643458304,0.22723794950267795,0.6495791889824024,1.0,0.23106350420811017,0.3083397092578424,0.2096403978576894,0.6511094108645754,0.648814078041316,0.27773527161438416,0.30604437643458304,0.21423106350420817,0.648814078041316,0.21270084162203517
MGP_SPRETEiJ_T0033177,0.7352716143840857,0.9892884468247896,0.423106350420811,0.4192807957153788,0.4246365723029839,0.22953328232593728,0.42387146136189746,0.4246365723029839,0.6732976281560826,0.7345065034429993,0.42540168324407035,0.4246365723029839,0.7360367253251722,0.9839326702371843,0.4261667941851568,0.23106350420811017,1.0,0.7360367253251722,0.6013771996939556,0.423106350420811,0.4261667941851568,0.7421576128538638,0.7368018362662586,0.8048967100229534,0.4261667941851568,0.5608263198163733
MGP_SPRETEiJ_T0033176,0.9885233358837031,0.730680948737567,0.476664116296863,0.47054322876817145,0.4751338944146901,0.3083397092578424,0.4751338944146901,0.47589900535577656,0.8087222647283856,0.9693955623565417,0.476664116296863,0.47589900535577656,0.9938791124713083,0.7322111706197398,0.4781943381790359,0.3083397092578424,0.7360367253251722,1.0,0.6205049732211171,0.468247895944912,0.47742922723794945,0.9219586840091814,0.9938791124713083,0.7054322876817138,0.47742922723794945,0.6549349655700076
ENSMUGT00000026044,0.6228003060443764,0.5983167559296098,0.3542463657230299,0.3542463657230299,0.3557765876052028,0.2096403978576894,0.3557765876052028,0.3527161438408569,0.595256312165264,0.6281560826319816,0.35807192042846214,0.35654169854628925,0.6243305279265493,0.6006120887528692,0.35654169854628925,0.2096403978576894,0.6013771996939556,0.6205049732211171,1.0,0.3473603672532517,0.3557765876052028,0.6258607498087223,0.6243305279265493,0.6128538638102525,0.3588370313695486,0.47895944912012234
ENSOGAT00000030662,0.46748278500382556,0.42004590665646524,0.9326702371843917,0.9265493496557001,0.9319051262433052,0.6503442999234889,0.9319051262433052,0.9319051262433052,0.4820198928844682,0.469778117827085,0.9257842387146136,0.9326702371843917,0.46595256312165256,0.4192807957153788,0.9311400153022188,0.6511094108645754,0.423106350420811,0.468247895944912,0.3473603672532517,1.0,0.9311400153022188,0.4850803366488141,0.46595256312165256,0.4108645753634277,0.9311400153022188,0.4980872226472839
ENSCSAT00000019137,0.47589900535577656,0.423106350420811,0.9869931140015302,0.9824024483550114,0.9869931140015302,0.6480489671002295,0.9877582249426167,0.9862280030604438,0.48890589135424634,0.4751338944146901,0.9854628921193573,0.9869931140015302,0.4743687834736037,0.4223412394797246,0.9931140015302219,0.648814078041316,0.4261667941851568,0.47742922723794945,0.3557765876052028,0.9311400153022188,1.0,0.4919663351185921,0.4743687834736037,0.4192807957153788,0.9931140015302219,0.495026778882938
ENSRNOT00000054927,0.918133129303749,0.7375669472073451,0.4896710022953328,0.48584544758990056,0.48890589135424634,0.27773527161438416,0.48890589135424634,0.4904361132364192,0.8393267023718439,0.9211935730680949,0.48737566947207345,0.4896710022953328,0.9234889058913542,0.739097169089518,0.4919663351185921,0.27773527161438416,0.7421576128538638,0.9219586840091814,0.6258607498087223,0.4850803366488141,0.4919663351185921,1.0,0.9250191277735271,0.7237949502677888,0.4934965570007651,0.6832440703902066
ENSMSIT00000017285,0.9869931140015302,0.7329762815608263,0.47360367253251723,0.46748278500382556,0.47207345065034434,0.30604437643458304,0.47207345065034434,0.4728385615914308,0.8064269319051263,0.9678653404743688,0.47360367253251723,0.4728385615914308,0.9969395562356542,0.7345065034429993,0.4751338944146901,0.30604437643458304,0.7368018362662586,0.9938791124713083,0.6243305279265493,0.46595256312165256,0.4743687834736037,0.9250191277735271,1.0,0.7054322876817138,0.4743687834736037,0.6564651874521805
ENSRNOT00000054928,0.7077276205049732,0.8026013771996939,0.4162203519510329,0.4162203519510329,0.4177505738332058,0.21576128538638106,0.4177505738332058,0.4162203519510329,0.65876052027544,0.7115531752104055,0.41698546289211935,0.41851568477429235,0.7046671767406274,0.8056618209640398,0.4177505738332058,0.21423106350420817,0.8048967100229534,0.7054322876817138,0.6128538638102525,0.4108645753634277,0.4192807957153788,0.7237949502677888,0.7054322876817138,1.0,0.42004590665646524,0.5455241009946442
ENSTGET00000017947,0.47589900535577656,0.423106350420811,0.9877582249426167,0.9839326702371843,0.9869931140015302,0.6480489671002295,0.9877582249426167,0.9877582249426167,0.48890589135424634,0.4751338944146901,0.9862280030604438,0.9869931140015302,0.4743687834736037,0.4223412394797246,0.9969395562356542,0.648814078041316,0.4261667941851568,0.47742922723794945,0.3588370313695486,0.9311400153022188,0.9931140015302219,0.4934965570007651,0.4743687834736037,0.42004590665646524,1.0,0.49426166794185156
ENSPSMT00000019748,0.6503442999234889,0.5592960979342004,0.4934965570007651,0.4896710022953328,0.495026778882938,0.21193573068094873,0.495026778882938,0.495026778882938,0.6113236419280795,0.6557000765110941,0.486610558530987,0.49426166794185156,0.6572302983932671,0.5600612088752869,0.49426166794185156,0.21270084162203517,0.5608263198163733,0.6549349655700076,0.47895944912012234,0.4980872226472839,0.495026778882938,0.6832440703902066,0.6564651874521805,0.5455241009946442,0.49426166794185156,1.0
