	ENSIPUT00000024496	ENSPKIT00000004044	ENSIPUT00000024528	ENSPKIT00000032867	ENSIPUT00000024611	ENSPKIT00000032904	ENSSFOT00015035017	ENSCHAT00000049246	ENSCHAT00000049262	ENSIPUT00000024565	ENSIPUT00000024581	ENSHHUT00000083269	ENSDART00000161753	ENSDART00000160711	ENSPNAT00000037256	ENSHHUT00000083288	ENSDCDT00000014588	ENSDCDT00000014606	ENSSFOT00015034970	ENSDART00000161289	ENSCHAT00000049457	ENSPKIT00000032895	ENSPKIT00000003981	ENSPKIT00000032915	ENSHHUT00000083476	ENSELUT00000032269	ENSCHAT00000049432	ENSHHUT00000083481	ENSDART00000162834	ENSDCDT00000014987	ENSSFOT00015035002	ENSCHAT00000049332	ENSSFOT00015034984	ENSPNAT00000037238	ENSHHUT00000083238	ENSCHAT00000049372	ENSDART00000159899	ENSEEET00000035044	ENSPNAT00000021936	ENSCHAT00000049303	ENSDCDT00000014602	ENSDCDT00000014613	ENSDCDT00000014803	ENSHHUT00000083468	ENSHHUT00000041931	ENSELUT00000032274	ENSPKIT00000032885	ENSSFOT00015002307	ENSCHAT00000049485	ENSAMXT00000048268	ENSHHUT00000083501	ENSPNAT00000022015	ENSDCDT00000014868	ENSCHAT00000049399	ENSPKIT00000004012	ENSHHUT00000083285	ENSAMXT00000033115
ENSIPUT00000024581	0.9735876742479824	0.842993396918562	0.9647835656639764	0.8749082905355833	0.9354365370506236	0.8323550990462216	0.8965517241379308	0.7857666911225238	0.8972853998532648	0.9647835656639764	1.0	0.8462949376375642	0.8532648569332355	0.8602347762289069	0.5590608950843727	0.8727072633895818	0.8517975055025678	0.9189288334556126	0.8514306676449009	0.8147468818782099	0.8609684519442407	0.8323550990462216	0.8833455612619222	0.8749082905355833	0.8198826118855466	0.5264123257520176	0.8528980190755686	0.7780630961115187	0.818048422597212	0.8818782098312545	0.8778429933969185	0.8393250183418929	0.8451944240645635	0.7032281731474688	0.8462949376375642	0.9024211298606016	0.8532648569332355	0.6977256052824652	0.7061628760088041	0.892516507703595	0.892516507703595	0.8327219369038885	0.842993396918562	0.8848129126925899	0.719002201027146	0.6687454145267792	0.8323550990462216	0.5979457079970653	0.8624358033749083	0.8374908290535583	0.8371239911958914	0.6867204695524578	0.8297872340425532	0.8209831254585473	0.8833455612619222	0.8437270726338958	0.7795304475421864
ENSHHUT00000083269	0.8694057226705796	0.7887013939838592	0.8624358033749083	0.8158473954512105	0.8741746148202495	0.7692589875275129	0.8418928833455612	0.8059427732942039	0.8466617754952311	0.8129126925898753	0.8462949376375642	1.0	0.7879677182685253	0.8723404255319149	0.5726338958180485	0.9735876742479824	0.7923697725605282	0.8598679383712399	0.8815113719735876	0.8334556126192223	0.8074101247248716	0.7692589875275129	0.8264856933235509	0.8158473954512105	0.8136463683052091	0.5575935436537051	0.8719735876742479	0.8554658840792372	0.8301540719002201	0.8228173147468819	0.8584005869405723	0.8620689655172413	0.8719735876742479	0.7109317681584739	0.9471753484959649	0.8488628026412326	0.7879677182685253	0.7046955245781364	0.6386647101980925	0.8906823184152605	0.8837123991195891	0.7740278796771827	0.8606016140865738	0.8738077769625825	0.6757153338224505	0.6250917094644167	0.7692589875275129	0.5638297872340425	0.8099779897285401	0.7692589875275129	0.9317681584739546	0.6944240645634631	0.8033749082905356	0.7655906089508437	0.8752751283932502	0.9867938371239912	0.7619222303741746
ENSDART00000161753	0.8268525311812179	0.8521643433602347	0.8356566397652238	0.884446074834923	0.8378576669112252	0.921863536316948	0.8822450476889215	0.7879677182685253	0.8848129126925899	0.8862802641232576	0.8532648569332355	0.7879677182685253	1.0	0.8994864269992663	0.6019809244314013	0.8143800440205429	0.9475421863536316	0.8749082905355833	0.8371239911958914	0.946074834922964	0.8628026412325752	0.921863536316948	0.8910491562729274	0.884446074834923	0.90975788701394	0.5711665443873808	0.8550990462215701	0.8679383712399119	0.9493763756419662	0.8870139398385913	0.863536316947909	0.8411592076302274	0.8470286133528979	0.7883345561261922	0.8371239911958914	0.8543653705062363	1.0	0.7314746881878209	0.743947175348496	0.8444607483492297	0.8484959647835657	0.92516507703595	0.8484959647835657	0.8833455612619222	0.7575201760821717	0.7589875275128394	0.921863536316948	0.6386647101980925	0.8639031548055759	0.7795304475421864	0.8437270726338958	0.7718268525311812	0.8352898019075569	0.9101247248716068	0.8415260454878943	0.8011738811445341	0.8107116654438739
ENSDART00000160711	0.8338224504768892	0.8444607483492297	0.8272193690388848	0.8730741012472487	0.8389581804842259	0.8250183418928834	0.8917828319882611	0.8565663976522377	0.8936170212765957	0.8778429933969185	0.8602347762289069	0.8723404255319149	0.8994864269992663	1.0	0.5858400586940572	0.8987527512839325	0.8473954512105649	0.8694057226705796	0.9247982391782832	0.946808510638298	0.8576669112252384	0.8250183418928834	0.8833455612619222	0.8730741012472487	0.8129126925898753	0.5520909757887014	0.9207630227439472	0.8481291269258987	0.9501100513573	0.8815113719735876	0.9053558327219368	0.9126925898752752	0.9192956713132796	0.7721936903888481	0.9214966984592808	0.8492296404988995	0.8994864269992663	0.7123991195891416	0.6471019809244314	0.8393250183418929	0.842993396918562	0.8283198826118855	0.9196625091709464	0.8657373440939105	0.6606749816581071	0.6621423330887748	0.8250183418928834	0.5678650036683786	0.8587674247982392	0.7762289068231841	0.9123257520176082	0.7556859867938371	0.8609684519442407	0.8132795304475422	0.8338224504768892	0.8697725605282465	0.7138664710198093
ENSPNAT00000037256	0.5326485693323549	0.5612619222303742	0.541452677916361	0.5484225972120322	0.5502567865003668	0.5946441672780631	0.5392516507703595	0.52494497432135	0.5425531914893617	0.541452677916361	0.5590608950843727	0.5726338958180485	0.6019809244314013	0.5858400586940572	1.0	0.599046221570066	0.5975788701393984	0.5777696258253852	0.5744680851063829	0.6287600880410859	0.520909757887014	0.5946441672780631	0.5517241379310345	0.5484225972120322	0.5774027879677183	0.9192956713132796	0.5862068965517241	0.6122523844460749	0.6320616287600881	0.5451210564930301	0.5546588407923698	0.5843727072633896	0.5843727072633896	0.7226705796038151	0.5726338958180485	0.5623624358033749	0.6019809244314013	0.8349229640498901	0.768892149669846	0.5524578136463683	0.5513573000733676	0.6052824651504035	0.5803374908290535	0.5421863536316948	0.7813646368305209	0.7355099046221569	0.5946441672780631	0.8539985326485693	0.5759354365370506	0.5308143800440206	0.5792369772560528	0.7061628760088041	0.5212765957446809	0.5766691122523845	0.5517241379310345	0.5858400586940572	0.5862068965517241
ENSHHUT00000083288	0.8462949376375642	0.8151137197358768	0.8393250183418929	0.8422597212032281	0.851063829787234	0.7956713132795304	0.8683052090975789	0.8323550990462216	0.8730741012472487	0.8393250183418929	0.8727072633895818	0.9735876742479824	0.8143800440205429	0.8987527512839325	0.599046221570066	1.0	0.8187820983125459	0.8862802641232576	0.9079236977256052	0.8598679383712399	0.8338224504768892	0.7956713132795304	0.8528980190755686	0.8422597212032281	0.8400586940572267	0.5840058694057226	0.8983859134262656	0.8818782098312545	0.8565663976522377	0.8492296404988995	0.8848129126925899	0.888481291269259	0.8983859134262656	0.7373440939104916	0.9735876742479824	0.8752751283932502	0.8143800440205429	0.731107850330154	0.6650770359501099	0.8653705062362436	0.8598679383712399	0.8004402054292002	0.8870139398385913	0.9002201027146002	0.7021276595744681	0.6515040352164343	0.7956713132795304	0.5902421129860601	0.8363903154805576	0.7956713132795304	0.958180484225972	0.7208363903154805	0.8297872340425532	0.7920029347028613	0.8528980190755686	0.9603815113719736	0.7388114453411592
ENSDCDT00000014588	0.8253851797505503	0.8532648569332355	0.8341892883345561	0.8807776962582539	0.8363903154805576	0.9181951577402788	0.8870139398385913	0.7989728539985327	0.8958180484225972	0.8840792369772561	0.8517975055025678	0.7923697725605282	0.9475421863536316	0.8473954512105649	0.5975788701393984	0.8187820983125459	1.0	0.9236977256052824	0.8418928833455612	0.8936170212765957	0.8741746148202495	0.9181951577402788	0.8932501834189288	0.8807776962582539	0.9152604548789436	0.5689655172413793	0.8661041819515775	0.8734409391049156	0.8969185619955979	0.9391049156272928	0.8683052090975789	0.8525311812179017	0.8517975055025678	0.7857666911225238	0.8426265590608951	0.8642699926632429	0.9475421863536316	0.7296404988994865	0.7366104181951577	0.8543653705062363	0.8972853998532648	0.9768892149669846	0.9005869405722671	0.8888481291269259	0.76008804108584	0.76008804108584	0.9181951577402788	0.6342626559060895	0.8745414526779164	0.7806309611151869	0.8492296404988995	0.7692589875275129	0.8873807776962582	0.921129860601614	0.8433602347762289	0.8055759354365369	0.8114453411592076
ENSDCDT00000014606	0.892516507703595	0.8730741012472487	0.9013206162876009	0.8954512105649303	0.9064563462949377	0.8495964783565664	0.909024211298606	0.8173147468818782	0.9170946441672779	0.9013206162876009	0.9189288334556126	0.8598679383712399	0.8749082905355833	0.8694057226705796	0.5777696258253852	0.8862802641232576	0.9236977256052824	1.0	0.8639031548055759	0.8209831254585473	0.8954512105649303	0.8495964783565664	0.9130594277329419	0.8954512105649303	0.8451944240645635	0.5491562729273661	0.8873807776962582	0.8033749082905356	0.8242846661775495	0.9625825385179749	0.8903154805575936	0.8738077769625825	0.8738077769625825	0.7149669845928099	0.8598679383712399	0.9369038884812912	0.8749082905355833	0.7098312545854732	0.7168011738811445	0.9269992663242846	0.9735876742479824	0.9042553191489362	0.9240645634629494	0.8965517241379308	0.7402787967718268	0.6900220102714599	0.8495964783565664	0.6144534115920763	0.8958180484225972	0.8521643433602347	0.8664710198092443	0.6984592809977989	0.9108584005869406	0.8499633162142333	0.9130594277329419	0.8730741012472487	0.7916360968451944
ENSSFOT00015034970	0.8250183418928834	0.8558327219369039	0.8176815847395451	0.8778429933969185	0.8290535583272194	0.8312545854732208	0.95487894350697	0.8528980190755686	0.8917828319882611	0.8664710198092443	0.8514306676449009	0.8815113719735876	0.8371239911958914	0.9247982391782832	0.5744680851063829	0.9079236977256052	0.8418928833455612	0.8639031548055759	1.0	0.8833455612619222	0.8517975055025678	0.8312545854732208	0.8958180484225972	0.8778429933969185	0.8121790168745414	0.5557593543653705	0.9192956713132796	0.8484959647835657	0.8800440205429201	0.8760088041085841	0.9735876742479824	0.9093910491562728	0.9900953778429934	0.7637564196625092	0.9314013206162876	0.8437270726338958	0.8371239911958914	0.7043286867204696	0.6360968451944241	0.8338224504768892	0.8374908290535583	0.8235509904622157	0.917828319882612	0.8642699926632429	0.6581071166544388	0.6599413059427733	0.8312545854732208	0.5656639765223771	0.8539985326485693	0.7710931768158474	0.9163609684519444	0.7472487160674982	0.8580337490829053	0.8077769625825385	0.8433602347762289	0.8686720469552458	0.7112986060161408
ENSDART00000161289	0.7883345561261922	0.7982391782831988	0.7817314746881878	0.8305209097578871	0.7905355832721936	0.8679383712399119	0.8437270726338958	0.8107116654438739	0.8448275862068966	0.8323550990462216	0.8147468818782099	0.8334556126192223	0.946074834922964	0.946808510638298	0.6287600880410859	0.8598679383712399	0.8936170212765957	0.8209831254585473	0.8833455612619222	1.0	0.8088774761555393	0.8679383712399119	0.8371239911958914	0.8305209097578871	0.8558327219369039	0.6016140865737344	0.8734409391049156	0.8910491562729274	0.9966984592809978	0.8330887747615554	0.859501100513573	0.8639031548055759	0.8778429933969185	0.8151137197358768	0.8826118855465884	0.8004402054292002	0.946074834922964	0.7553191489361702	0.6900220102714599	0.7905355832721936	0.7945707997065297	0.8712399119589141	0.8712399119589141	0.8294203961848863	0.7035950110051358	0.7050623624358033	0.8679383712399119	0.6107850330154072	0.8099779897285401	0.7256052824651504	0.8712399119589141	0.7986060161408657	0.8125458547322084	0.8561995597945709	0.7876008804108584	0.8242846661775495	0.7567865003668378
ENSCHAT00000049457	0.8345561261922231	0.8580337490829053	0.8433602347762289	0.8936170212765957	0.8484959647835657	0.8455612619222304	0.8969185619955979	0.8584005869405723	0.958180484225972	0.8939838591342627	0.8609684519442407	0.8074101247248716	0.8628026412325752	0.8576669112252384	0.520909757887014	0.8338224504768892	0.8741746148202495	0.8954512105649303	0.8517975055025678	0.8088774761555393	1.0	0.8455612619222304	0.8969185619955979	0.8936170212765957	0.8415260454878943	0.491929567131328	0.9284666177549524	0.7997065297138665	0.8121790168745414	0.9192956713132796	0.8782098312545855	0.9134262655906088	0.8617021276595744	0.7116654438738078	0.8576669112252384	0.92516507703595	0.8628026412325752	0.6518708730741013	0.6621423330887748	0.9152604548789436	0.8690388848129127	0.8547322083639032	0.8708730741012473	0.8943506969919296	0.6856199559794571	0.6848862802641232	0.8455612619222304	0.5605282465150404	0.9438738077769626	0.7964049889948642	0.8642699926632429	0.6951577402787967	0.8576669112252384	0.8873807776962582	0.8473954512105649	0.8206162876008805	0.7362435803374908
ENSPKIT00000032895	0.8059427732942039	0.8407923697725606	0.8147468818782099	0.9413059427732942	0.8169479090242113	1.0	0.876375641966251	0.7699926632428467	0.8668378576669112	0.8624358033749083	0.8323550990462216	0.7692589875275129	0.921863536316948	0.8250183418928834	0.5946441672780631	0.7956713132795304	0.9181951577402788	0.8495964783565664	0.8312545854732208	0.8679383712399119	0.8455612619222304	1.0	0.8785766691122524	0.9413059427732942	0.9009537784299341	0.5671313279530448	0.8371239911958914	0.8591342626559061	0.8712399119589141	0.8716067498165808	0.8576669112252384	0.8231841526045488	0.8411592076302274	0.7780630961115187	0.8195157740278797	0.8378576669112252	0.921863536316948	0.7259721203228173	0.7333088774761556	0.8279530447542186	0.8231841526045488	0.9086573734409392	0.8224504768892149	0.8657373440939105	0.7549523110785032	0.7597212032281732	1.0	0.6397652237710931	0.8488628026412326	0.7619222303741746	0.826118855465884	0.7615553925165077	0.8092443140132062	0.9064563462949377	0.8283198826118855	0.7824651504035216	0.8030080704328687
ENSPKIT00000003981	0.8569332355099046	0.958914159941306	0.8657373440939105	0.9244314013206164	0.8708730741012473	0.8785766691122524	0.9409391049156272	0.8191489361702128	0.9189288334556126	0.9141599413059428	0.8833455612619222	0.8264856933235509	0.8910491562729274	0.8833455612619222	0.5517241379310345	0.8528980190755686	0.8932501834189288	0.9130594277329419	0.8958180484225972	0.8371239911958914	0.8969185619955979	0.8785766691122524	1.0	0.9244314013206164	0.8620689655172413	0.5242112986060161	0.8892149669845928	0.8202494497432135	0.8404255319148937	0.9255319148936171	0.9222303741746148	0.8756419662509171	0.9057226705796038	0.7307410124724871	0.8760088041085841	0.8892149669845928	0.8910491562729274	0.6775495231107851	0.6892883345561261	0.8793103448275862	0.8866471019809244	0.8741746148202495	0.8870139398385913	0.9130594277329419	0.7142333088774762	0.7153338224504769	0.8785766691122524	0.5931768158473955	0.8983859134262656	0.8154805575935437	0.8826118855465884	0.7142333088774762	0.8738077769625825	0.8543653705062363	0.9471753484959649	0.8396918561995598	0.7549523110785032
ENSPKIT00000032915	0.8484959647835657	0.8866471019809244	0.8573000733675715	1.0	0.8624358033749083	0.9413059427732942	0.9229640498899486	0.8151137197358768	0.9148936170212766	0.9049889948642701	0.8749082905355833	0.8158473954512105	0.884446074834923	0.8730741012472487	0.5484225972120322	0.8422597212032281	0.8807776962582539	0.8954512105649303	0.8778429933969185	0.8305209097578871	0.8936170212765957	0.9413059427732942	0.9244314013206164	1.0	0.8547322083639032	0.520909757887014	0.8851797505502568	0.8129126925898753	0.8338224504768892	0.9075568598679384	0.9042553191489362	0.8712399119589141	0.8877476155539251	0.7318415260454879	0.8661041819515775	0.8859134262655907	0.884446074834923	0.6797505502567865	0.6870873074101247	0.8760088041085841	0.8690388848129127	0.8624358033749083	0.8683052090975789	0.9035216434336024	0.7087307410124725	0.7134996331621424	0.9413059427732942	0.5935436537050623	0.8969185619955979	0.8103448275862069	0.8727072633895818	0.7153338224504769	0.8550990462215701	0.8547322083639032	0.8741746148202495	0.8290535583272194	0.7567865003668378
