,ENSLACT00000013392,ENSCMIT00000008259,ENSCMIT00000034866,ENSCHAT00000050923,ENSCMIT00000034843,ENSCMIT00000034720,ENSCMIT00000034884,ENSCMIT00000034849,ENSCMIT00000034880,ENSCMIT00000034724,ENSCMIT00000034882,ENSCMIT00000000338,ENSCMIT00000034830,ENSDCDT00000030152,ENSDCDT00000030155,ENSCMIT00000034758,ENSCMIT00000034835,ENSCMIT00000034834,ENSCMIT00000034876,ENSCMIT00000034871,ENSCHAT00000050916,ENSCMIT00000034714,ENSCMIT00000034710,ENSCMIT00000034859,ENSLACT00000010645
ENSCMIT00000034882,0.511216429699842,0.5077409162717219,0.5857819905213271,0.515955766192733,0.5721958925750394,0.5263823064770932,0.9819905213270143,0.5611374407582939,0.423696682464455,0.5826224328593996,1.0,0.6426540284360189,0.6135860979462875,0.526698262243286,0.5560821484992101,0.6259083728278041,0.5636650868878357,0.5494470774091628,0.5532385466034755,0.5557661927330174,0.4808846761453396,0.5428120063191153,0.5687203791469194,0.5494470774091628,0.5333333333333333
ENSCMIT00000000338,0.5118483412322274,0.5023696682464455,0.5510268562401264,0.5178515007898894,0.47677725118483405,0.5924170616113744,0.6606635071090048,0.536176935229068,0.7488151658767772,0.5627172195892575,0.6426540284360189,1.0,0.524170616113744,0.526698262243286,0.5020537124802528,0.511216429699842,0.5883096366508689,0.5807266982622433,0.5570300157977883,0.5892575039494471,0.482780410742496,0.5781990521327014,0.5943127962085308,0.5864139020537125,0.5699842022116903
ENSCMIT00000034830,0.6631911532385466,0.6672985781990521,0.790521327014218,0.6720379146919432,0.7554502369668247,0.764612954186414,0.6315955766192733,0.7548183254344392,0.6489731437598736,0.8139020537124803,0.6135860979462875,0.524170616113744,1.0,0.6761453396524486,0.6976303317535545,0.6407582938388625,0.8960505529225908,0.8916271721958926,0.7447077409162717,0.747867298578199,0.6369668246445498,0.7718799368088468,0.7851500789889415,0.6587677725118484,0.49984202211690365
ENSDCDT00000030152,0.7241706161137441,0.7368088467614534,0.7390205371248025,0.8571879936808847,0.6723538704581359,0.730173775671406,0.530173775671406,0.7074249605055293,0.6625592417061611,0.7466034755134281,0.526698262243286,0.526698262243286,0.6761453396524486,1.0,0.9450236966824644,0.5579778830963665,0.7248025276461295,0.7421800947867299,0.7055292259083729,0.7279620853080568,0.8221169036334913,0.7611374407582938,0.738388625592417,0.6657187993680884,0.5298578199052133
ENSDCDT00000030155,0.7071090047393365,0.7090047393364929,0.7630331753554502,0.8145339652448658,0.684044233807267,0.7064770932069511,0.5595576619273301,0.6837282780410743,0.6388625592417062,0.768088467614534,0.5560821484992101,0.5020537124802528,0.6976303317535545,0.9450236966824644,1.0,0.5873617693522907,0.7011058451816745,0.7184834123222749,0.6818325434439179,0.704265402843602,0.7794628751974724,0.7374407582938388,0.7146919431279621,0.6445497630331753,0.5118483412322274
ENSCMIT00000034758,0.5320695102685624,0.5345971563981042,0.6394944707740916,0.5522906793048973,0.6034755134281201,0.5971563981042654,0.6439178515007898,0.5567140600315956,0.526698262243286,0.6578199052132702,0.6259083728278041,0.511216429699842,0.6407582938388625,0.5579778830963665,0.5873617693522907,1.0,0.6347551342812007,0.614218009478673,0.5737756714060032,0.6,0.517219589257504,0.6072669826224328,0.6303317535545023,0.5121642969984203,0.3753554502369668
ENSCMIT00000034835,0.7026856240126382,0.7007898894154818,0.7854660347551343,0.7165876777251184,0.717219589257504,0.8315955766192733,0.5816745655608215,0.7740916271721959,0.7140600315955766,0.8139020537124803,0.5636650868878357,0.5883096366508689,0.8960505529225908,0.7248025276461295,0.7011058451816745,0.6347551342812007,1.0,0.9488151658767773,0.8034755134281201,0.836650868878357,0.6815165876777252,0.8363349131121643,0.8552922590837283,0.7453396524486572,0.5238546603475513
ENSCMIT00000034834,0.7295418641390206,0.7308056872037915,0.8107424960505529,0.7345971563981043,0.7494470774091627,0.8628751974723539,0.5674565560821485,0.8041074249605056,0.7412322274881517,0.8357030015797788,0.5494470774091628,0.5807266982622433,0.8916271721958926,0.7421800947867299,0.7184834123222749,0.614218009478673,0.9488151658767773,1.0,0.795260663507109,0.8170616113744076,0.6995260663507109,0.8663507109004739,0.8584518167456556,0.7371248025276461,0.5589257503949447
ENSCMIT00000034876,0.6853080568720379,0.6853080568720379,0.893522906793049,0.6881516587677725,0.7118483412322275,0.781042654028436,0.5712480252764613,0.8581358609794629,0.7074249605055293,0.7756714060031595,0.5532385466034755,0.5570300157977883,0.7447077409162717,0.7055292259083729,0.6818325434439179,0.5737756714060032,0.8034755134281201,0.795260663507109,1.0,0.9424960505529226,0.6530805687203791,0.8,0.7930489731437599,0.8575039494470774,0.5191153238546603
ENSCMIT00000034871,0.7146919431279621,0.7074249605055293,0.912480252764613,0.7105845181674566,0.7055292259083729,0.8025276461295419,0.5684044233807267,0.8341232227488151,0.728909952606635,0.8025276461295419,0.5557661927330174,0.5892575039494471,0.747867298578199,0.7279620853080568,0.704265402843602,0.6,0.836650868878357,0.8170616113744076,0.9424960505529226,1.0,0.6755134281200632,0.8208530805687204,0.8341232227488151,0.8657187993680885,0.5345971563981042
ENSCHAT00000050916,0.6938388625592417,0.6998420221169036,0.6856240126382307,0.9649289099526066,0.6312796208530805,0.6878357030015798,0.4837282780410743,0.6612954186413902,0.623696682464455,0.7045813586097947,0.4808846761453396,0.482780410742496,0.6369668246445498,0.8221169036334913,0.7794628751974724,0.517219589257504,0.6815165876777252,0.6995260663507109,0.6530805687203791,0.6755134281200632,1.0,0.7232227488151659,0.6954186413902054,0.6199052132701421,0.4928909952606635
ENSCMIT00000034714,0.7424960505529226,0.7481832543443918,0.8148499210110585,0.7582938388625592,0.762085308056872,0.9466034755134282,0.5513428120063191,0.818957345971564,0.7440758293838863,0.9377567140600316,0.5428120063191153,0.5781990521327014,0.7718799368088468,0.7611374407582938,0.7374407582938388,0.6072669826224328,0.8363349131121643,0.8663507109004739,0.8,0.8208530805687204,0.7232227488151659,1.0,0.94913112164297,0.7570300157977883,0.5601895734597157
ENSCMIT00000034710,0.7292259083728279,0.7156398104265402,0.8031595576619274,0.7304897314375988,0.7402843601895734,0.9355450236966825,0.5813586097946287,0.7996840442338072,0.7285939968404423,0.9216429699842023,0.5687203791469194,0.5943127962085308,0.7851500789889415,0.738388625592417,0.7146919431279621,0.6303317535545023,0.8552922590837283,0.8584518167456556,0.7930489731437599,0.8341232227488151,0.6954186413902054,0.94913112164297,1.0,0.734913112164297,0.5469194312796208
ENSCMIT00000034859,0.6492890995260664,0.6581358609794629,0.8243285939968404,0.6549763033175355,0.6259083728278041,0.7229067930489731,0.5614533965244866,0.7475513428120063,0.6467614533965245,0.7175355450236967,0.5494470774091628,0.5864139020537125,0.6587677725118484,0.6657187993680884,0.6445497630331753,0.5121642969984203,0.7453396524486572,0.7371248025276461,0.8575039494470774,0.8657187993680885,0.6199052132701421,0.7570300157977883,0.734913112164297,1.0,0.5484992101105846
ENSLACT00000010645,0.5118483412322274,0.5184834123222749,0.5557661927330174,0.5279620853080569,0.4830963665086887,0.5415481832543444,0.5513428120063191,0.5244865718799369,0.4796208530805688,0.5557661927330174,0.5333333333333333,0.5699842022116903,0.49984202211690365,0.5298578199052133,0.5118483412322274,0.3753554502369668,0.5238546603475513,0.5589257503949447,0.5191153238546603,0.5345971563981042,0.4928909952606635,0.5601895734597157,0.5469194312796208,0.5484992101105846,1.0
