,ENSXCOT00000016181,ENSPRET00000032106,ENSELUT00000004077,ENSHBUT00000035949,ENSNBRT00000014371,ENSCVAT00000011227,ENSGAFT00000012974,ENSXMAT00000013796,ENSACLT00000009793,ENSFHET00000009546,ENSPRNT00000056289,ENSHHUT00000031541,ENSMZET00005005227,ENSAPOT00000031593,ENSACIT00000030584,ENSPLAT00000024447,ENSKMAT00000027490,ENSAOCT00000030648,ENSONIT00000012059,ENSELUT00000004063,ENSAPET00000024652,ENSPMET00000009701,ENSPNYT00000013847,ENSSPAT00000030026,ENSHHUT00000010808,ENSPFOT00000006642
ENSPRNT00000056289,0.8674698795180723,0.8654618473895582,0.43975903614457823,0.8734939759036144,0.7248995983935743,0.8825301204819277,0.8704819277108434,0.8624497991967871,0.8734939759036144,0.8724899598393574,1.0,0.7740963855421686,0.8483935742971888,0.8835341365461847,0.857429718875502,0.8684738955823293,0.8674698795180723,0.7891566265060241,0.8795180722891566,0.7550200803212851,0.7550200803212851,0.8644578313253012,0.8744979919678715,0.893574297188755,0.6897590361445783,0.8654618473895582
ENSHHUT00000031541,0.7630522088353414,0.7690763052208835,0.5341365461847389,0.7630522088353414,0.6335341365461847,0.7650602409638554,0.7620481927710844,0.7620481927710844,0.7630522088353414,0.7791164658634538,0.7740963855421686,1.0,0.7389558232931727,0.7751004016064257,0.7660642570281124,0.7650602409638554,0.7710843373493976,0.6736947791164659,0.7700803212851406,0.8594377510040161,0.6385542168674698,0.7630522088353414,0.7620481927710844,0.7700803212851406,0.8242971887550201,0.7640562248995983
ENSMZET00005005227,0.8363453815261044,0.8293172690763052,0.41767068273092367,0.9497991967871486,0.7901606425702812,0.8333333333333334,0.8353413654618473,0.8323293172690763,0.9508032128514057,0.8323293172690763,0.8483935742971888,0.7389558232931727,1.0,0.8483935742971888,0.8634538152610441,0.8363453815261044,0.8313253012048193,0.7570281124497992,0.928714859437751,0.7359437751004017,0.7228915662650602,0.8353413654618473,0.9508032128514057,0.8554216867469879,0.6576305220883534,0.8343373493975904
ENSAPOT00000031593,0.857429718875502,0.8473895582329317,0.4487951807228916,0.8704819277108434,0.7238955823293173,0.8644578313253012,0.858433734939759,0.8524096385542169,0.8704819277108434,0.8664658634538153,0.8835341365461847,0.7751004016064257,0.8483935742971888,1.0,0.8534136546184738,0.8524096385542169,0.8755020080321285,0.8674698795180723,0.8775100401606426,0.7680722891566265,0.8323293172690763,0.8504016064257028,0.8714859437751004,0.9387550200803213,0.6937751004016064,0.8504016064257028
ENSACIT00000030584,0.8433734939759037,0.8403614457831325,0.43473895582329325,0.8855421686746988,0.7349397590361446,0.8463855421686747,0.8413654618473896,0.8373493975903614,0.8875502008032129,0.8473895582329317,0.857429718875502,0.7660642570281124,0.8634538152610441,0.8534136546184738,1.0,0.8473895582329317,0.8443775100401606,0.7640562248995983,0.892570281124498,0.7570281124497992,0.7289156626506024,0.8443775100401606,0.8865461847389559,0.858433734939759,0.6807228915662651,0.8443775100401606
ENSPLAT00000024447,0.9678714859437751,0.9779116465863453,0.44076305220883527,0.858433734939759,0.7088353413654619,0.9236947791164659,0.9668674698795181,0.9608433734939759,0.8594377510040161,0.929718875502008,0.8684738955823293,0.7650602409638554,0.8363453815261044,0.8524096385542169,0.8473895582329317,1.0,0.8785140562248996,0.7660642570281124,0.8544176706827309,0.7590361445783133,0.7319277108433735,0.9919678714859438,0.858433734939759,0.8664658634538153,0.6847389558232931,0.9969879518072289
ENSKMAT00000027490,0.8825301204819277,0.8714859437751004,0.4518072289156627,0.8504016064257028,0.7018072289156626,0.8855421686746988,0.8815261044176707,0.8795180722891566,0.8504016064257028,0.8905622489959839,0.8674698795180723,0.7710843373493976,0.8313253012048193,0.8755020080321285,0.8443775100401606,0.8785140562248996,1.0,0.786144578313253,0.857429718875502,0.7720883534136547,0.75,0.8775100401606426,0.8514056224899599,0.8805220883534136,0.6977911646586346,0.8785140562248996
ENSAOCT00000030648,0.7670682730923695,0.7610441767068273,0.3493975903614458,0.7791164658634538,0.6295180722891566,0.7740963855421686,0.7680722891566265,0.7640562248995983,0.7791164658634538,0.7751004016064257,0.7891566265060241,0.6736947791164659,0.7570281124497992,0.8674698795180723,0.7640562248995983,0.7660642570281124,0.786144578313253,1.0,0.786144578313253,0.6706827309236948,0.9578313253012049,0.7630522088353414,0.7801204819277109,0.8423694779116466,0.7299196787148594,0.7630522088353414
ENSONIT00000012059,0.8554216867469879,0.8594377510040161,0.4518072289156627,0.9759036144578314,0.820281124497992,0.856425702811245,0.857429718875502,0.8514056224899599,0.9759036144578314,0.8664658634538153,0.8795180722891566,0.7700803212851406,0.928714859437751,0.8775100401606426,0.892570281124498,0.8544176706827309,0.857429718875502,0.786144578313253,1.0,0.7710843373493976,0.7520080321285141,0.8534136546184738,0.9769076305220884,0.8785140562248996,0.6857429718875502,0.8524096385542169
ENSELUT00000004063,0.7580321285140562,0.7700803212851406,0.6516064257028112,0.7650602409638554,0.6365461847389559,0.7620481927710844,0.7580321285140562,0.7560240963855421,0.7650602409638554,0.7690763052208835,0.7550200803212851,0.8594377510040161,0.7359437751004017,0.7680722891566265,0.7570281124497992,0.7590361445783133,0.7720883534136547,0.6706827309236948,0.7710843373493976,1.0,0.6335341365461847,0.7600401606425703,0.7640562248995983,0.7570281124497992,0.7871485943775101,0.7600401606425703
ENSAPET00000024652,0.7329317269076305,0.7269076305220884,0.31224899598393574,0.7449799196787149,0.5943775100401606,0.7379518072289156,0.7329317269076305,0.7299196787148594,0.7449799196787149,0.7399598393574297,0.7550200803212851,0.6385542168674698,0.7228915662650602,0.8323293172690763,0.7289156626506024,0.7319277108433735,0.75,0.9578313253012049,0.7520080321285141,0.6335341365461847,1.0,0.7289156626506024,0.7459839357429718,0.8092369477911646,0.6967871485943775,0.7289156626506024
ENSPMET00000009701,0.9678714859437751,0.9759036144578314,0.4417670682730923,0.857429718875502,0.7088353413654619,0.9236947791164659,0.9668674698795181,0.9608433734939759,0.858433734939759,0.927710843373494,0.8644578313253012,0.7630522088353414,0.8353413654618473,0.8504016064257028,0.8443775100401606,0.9919678714859438,0.8775100401606426,0.7630522088353414,0.8534136546184738,0.7600401606425703,0.7289156626506024,1.0,0.857429718875502,0.8644578313253012,0.6847389558232931,0.9949799196787149
ENSPNYT00000013847,0.8554216867469879,0.8624497991967871,0.44477911646586343,0.998995983935743,0.8393574297188755,0.8544176706827309,0.8594377510040161,0.8514056224899599,0.998995983935743,0.8604417670682731,0.8744979919678715,0.7620481927710844,0.9508032128514057,0.8714859437751004,0.8865461847389559,0.858433734939759,0.8514056224899599,0.7801204819277109,0.9769076305220884,0.7640562248995983,0.7459839357429718,0.857429718875502,1.0,0.8765060240963856,0.679718875502008,0.856425702811245
ENSSPAT00000030026,0.8684738955823293,0.8624497991967871,0.4387550200803213,0.8755020080321285,0.7269076305220884,0.8704819277108434,0.8664658634538153,0.8634538152610441,0.8755020080321285,0.8704819277108434,0.893574297188755,0.7700803212851406,0.8554216867469879,0.9387550200803213,0.858433734939759,0.8664658634538153,0.8805220883534136,0.8423694779116466,0.8785140562248996,0.7570281124497992,0.8092369477911646,0.8644578313253012,0.8765060240963856,1.0,0.6937751004016064,0.8634538152610441
ENSHHUT00000010808,0.6867469879518072,0.6897590361445783,0.4538152610441767,0.6807228915662651,0.5471887550200804,0.6917670682730924,0.6857429718875502,0.6867469879518072,0.6807228915662651,0.7028112449799196,0.6897590361445783,0.8242971887550201,0.6576305220883534,0.6937751004016064,0.6807228915662651,0.6847389558232931,0.6977911646586346,0.7299196787148594,0.6857429718875502,0.7871485943775101,0.6967871485943775,0.6847389558232931,0.679718875502008,0.6937751004016064,1.0,0.6837349397590361
ENSPFOT00000006642,0.964859437751004,0.9748995983935743,0.4417670682730923,0.856425702811245,0.7068273092369478,0.9226907630522089,0.963855421686747,0.9578313253012049,0.857429718875502,0.9267068273092369,0.8654618473895582,0.7640562248995983,0.8343373493975904,0.8504016064257028,0.8443775100401606,0.9969879518072289,0.8785140562248996,0.7630522088353414,0.8524096385542169,0.7600401606425703,0.7289156626506024,0.9949799196787149,0.856425702811245,0.8634538152610441,0.6837349397590361,1.0
