,ENSMFAT00000011906,ENSPTET00000036353,ENSRBIT00000047091,ENSRBIT00000047090,ENSPTET00000036351,ENSRBIT00000047094,ENSPTET00000036354,ENSMFAT00000011888,ENSMLET00000034413,ENSMNET00000067126,ENSMFAT00000011880,ENSTGET00000040110,ENSMLET00000034403,ENSMLET00000034405,ENSTGET00000040115,ENSMLET00000034407,ENSMNET00000067141,ENSTGET00000040103,ENSMFAT00000011871,ENSMNET00000067140,ENSPTET00000036349,ENSRBIT00000047089,ENST00000383710,ENSRROT00000036558,ENSMNET00000067133,ENSTGET00000040106,ENSMNET00000067151
ENSMFAT00000011880,0.39232294107046317,0.9495404577401334,0.9100738871868805,0.9509821589475581,0.990448729500811,0.3921427284195351,0.39196251576860697,0.9589115155883943,0.39196251576860697,0.9329608938547486,1.0,0.9535051360605514,0.8808794377365291,0.9428725896557938,0.39232294107046317,0.9019643178951162,0.9540457740133358,0.9324202559019643,0.9378266354298072,0.9951342584249414,0.9284555775815462,0.8889890070282934,0.924130473959272,0.3921427284195351,0.9367453595242387,0.994413407821229,0.39232294107046317
ENSTGET00000040110,0.40421697603171736,0.994413407821229,0.9468372679762119,0.9057487835646062,0.9533249234096234,0.4040367633807893,0.40385655072986126,0.9945936204721572,0.40385655072986126,0.9531447107586952,0.9535051360605514,1.0,0.8924130473959272,0.8972787889709858,0.40421697603171736,0.9383672733825914,0.9990989367453595,0.9540457740133358,0.9486393944854928,0.9580104523337538,0.9484591818345648,0.9008830419895477,0.9444945035141467,0.4040367633807893,0.9569291764281853,0.9589115155883943,0.40421697603171736
ENSMLET00000034403,0.44278248333032977,0.8889890070282934,0.9367453595242387,0.92052622094071,0.8727698684447648,0.4426022706794017,0.4424220580284737,0.8970985763200576,0.443142908632186,0.9389079113353758,0.8808794377365291,0.8924130473959272,1.0,0.9378266354298072,0.44278248333032977,0.9540457740133358,0.8929536853487114,0.9383672733825914,0.943052802306722,0.8767345467651829,0.9349432330149576,0.9826995855109029,0.9307983420436114,0.4426022706794017,0.9351234456658858,0.8761939088123987,0.44278248333032977
ENSMLET00000034405,0.44764822490538836,0.8938547486033519,0.9416111010992971,0.9823391602090467,0.9345828077131014,0.4474680122544603,0.44728779960353215,0.9019643178951162,0.44800865020724456,0.8767345467651829,0.9428725896557938,0.8972787889709858,0.9378266354298072,1.0,0.44764822490538836,0.9589115155883943,0.89781942692377,0.8761939088123987,0.8808794377365291,0.9387276986844476,0.8727698684447648,0.92052622094071,0.8686249774734186,0.4474680122544603,0.8805190124346729,0.9380068480807353,0.44764822490538836
ENSTGET00000040115,1.0,0.40385655072986126,0.45215354117859075,0.4359344025950622,0.3876374121463326,0.999819787349072,0.9996395746981438,0.4085420796539917,0.9994593620472157,0.38313209587313035,0.39232294107046317,0.40421697603171736,0.44278248333032977,0.44764822490538836,1.0,0.463867363488917,0.40421697603171736,0.38313209587313035,0.3874571994954046,0.38799783744818894,0.38277167057127404,0.43106866102000363,0.3815101820147775,0.999819787349072,0.3869165615426202,0.38799783744818894,1.0
ENSMLET00000034407,0.463867363488917,0.9349432330149576,0.9826995855109029,0.9416111010992971,0.8938547486033519,0.46368715083798884,0.4635069381870607,0.943052802306722,0.4642277887907731,0.8929536853487114,0.9019643178951162,0.9383672733825914,0.9540457740133358,0.9589115155883943,0.463867363488917,1.0,0.9389079113353758,0.8924130473959272,0.8970985763200576,0.89781942692377,0.8889890070282934,0.9367453595242387,0.8848441160569472,0.46368715083798884,0.8967381510182014,0.8972787889709858,0.463867363488917
ENSMNET00000067141,0.40421697603171736,0.9949540457740134,0.94701748062714,0.9059289962155344,0.9538655613624076,0.4040367633807893,0.40385655072986126,0.9951342584249414,0.40385655072986126,0.9540457740133358,0.9540457740133358,0.9990989367453595,0.8929536853487114,0.89781942692377,0.40421697603171736,0.9389079113353758,1.0,0.9531447107586952,0.9491800324382772,0.9589115155883943,0.948999819787349,0.9010632546404758,0.9446747161650748,0.4040367633807893,0.9578302396828258,0.9580104523337538,0.40421697603171736
ENSTGET00000040103,0.38313209587313035,0.9484591818345648,0.9008830419895477,0.8846639034060191,0.9322400432510363,0.3829518832222022,0.38277167057127404,0.9486393944854928,0.38277167057127404,0.9990989367453595,0.9324202559019643,0.9540457740133358,0.9383672733825914,0.8761939088123987,0.38313209587313035,0.8924130473959272,0.9531447107586952,1.0,0.9945936204721572,0.9369255721751667,0.994413407821229,0.9468372679762119,0.990448729500811,0.3829518832222022,0.9953144710758696,0.9378266354298072,0.38313209587313035
ENSMFAT00000011871,0.3874571994954046,0.9446747161650748,0.905208145611822,0.8889890070282934,0.9284555775815462,0.38727698684447653,0.3870967741935484,0.9540457740133358,0.3870967741935484,0.9951342584249414,0.9378266354298072,0.9486393944854928,0.943052802306722,0.8808794377365291,0.3874571994954046,0.8970985763200576,0.9491800324382772,0.9945936204721572,1.0,0.9329608938547486,0.990628942151739,0.9511623715984863,0.9863038385294648,0.38727698684447653,0.9913497927554514,0.9324202559019643,0.3874571994954046
ENSMNET00000067140,0.38799783744818894,0.9538655613624076,0.9059289962155344,0.9468372679762119,0.9947738331230852,0.3878176247972608,0.3876374121463326,0.9540457740133358,0.3876374121463326,0.9378266354298072,0.9951342584249414,0.9580104523337538,0.8767345467651829,0.9387276986844476,0.38799783744818894,0.89781942692377,0.9589115155883943,0.9369255721751667,0.9329608938547486,1.0,0.9327806812038205,0.8848441160569472,0.9284555775815462,0.3878176247972608,0.9416111010992971,0.9989187240944314,0.38799783744818894
ENSPTET00000036349,0.38277167057127404,0.9540457740133358,0.9030455938006848,0.8868264552171562,0.9378266354298072,0.3829518832222022,0.38313209587313035,0.9446747161650748,0.38241124526941794,0.9949540457740134,0.9284555775815462,0.9484591818345648,0.9349432330149576,0.8727698684447648,0.38277167057127404,0.8889890070282934,0.948999819787349,0.994413407821229,0.990628942151739,0.9327806812038205,1.0,0.948999819787349,0.9899080915480267,0.3829518832222022,0.9911695801045234,0.9322400432510363,0.38277167057127404
ENSRBIT00000047089,0.43106866102000363,0.9030455938006848,0.9540457740133358,0.9378266354298072,0.8868264552171562,0.4312488736709317,0.43106866102000363,0.905208145611822,0.4307082357181474,0.94701748062714,0.8889890070282934,0.9008830419895477,0.9826995855109029,0.92052622094071,0.43106866102000363,0.9367453595242387,0.9010632546404758,0.9468372679762119,0.9511623715984863,0.8848441160569472,0.948999819787349,1.0,0.9425121643539377,0.4312488736709317,0.94323301495765,0.8846639034060191,0.43106866102000363
ENST00000383710,0.3815101820147775,0.9439538655613624,0.8965579383672734,0.8803387997837449,0.9277347269778339,0.38169039466570553,0.3815101820147775,0.9403496125428005,0.3811497567129212,0.990628942151739,0.924130473959272,0.9444945035141467,0.9307983420436114,0.8686249774734186,0.3815101820147775,0.8848441160569472,0.9446747161650748,0.990448729500811,0.9863038385294648,0.9284555775815462,0.9899080915480267,0.9425121643539377,1.0,0.38169039466570553,0.986844476482249,0.9282753649306181,0.3815101820147775
ENSRROT00000036558,0.999819787349072,0.4040367633807893,0.4523337538295189,0.43611461524599027,0.3878176247972608,1.0,0.999819787349072,0.40836186700306354,0.9992791493962876,0.3829518832222022,0.3921427284195351,0.4040367633807893,0.4426022706794017,0.4474680122544603,0.999819787349072,0.46368715083798884,0.4040367633807893,0.3829518832222022,0.38727698684447653,0.3878176247972608,0.3829518832222022,0.4312488736709317,0.38169039466570553,1.0,0.38673634889169217,0.3878176247972608,0.999819787349072
ENSMNET00000067133,0.3869165615426202,0.952784285456839,0.9048477203099657,0.8886285817264372,0.9365651468733105,0.38673634889169217,0.3865561362407641,0.9529644981077672,0.3865561362407641,0.99621553433051,0.9367453595242387,0.9569291764281853,0.9351234456658858,0.8805190124346729,0.3869165615426202,0.8967381510182014,0.9578302396828258,0.9953144710758696,0.9913497927554514,0.9416111010992971,0.9911695801045234,0.94323301495765,0.986844476482249,0.38673634889169217,1.0,0.9407100378446567,0.3869165615426202
ENSTGET00000040106,0.38799783744818894,0.9533249234096234,0.9057487835646062,0.9464768426743557,0.9940529825193729,0.3878176247972608,0.3876374121463326,0.9535051360605514,0.3876374121463326,0.9369255721751667,0.994413407821229,0.9589115155883943,0.8761939088123987,0.9380068480807353,0.38799783744818894,0.8972787889709858,0.9580104523337538,0.9378266354298072,0.9324202559019643,0.9989187240944314,0.9322400432510363,0.8846639034060191,0.9282753649306181,0.3878176247972608,0.9407100378446567,1.0,0.38799783744818894
ENSMNET00000067151,1.0,0.40385655072986126,0.45215354117859075,0.4359344025950622,0.3876374121463326,0.999819787349072,0.9996395746981438,0.4085420796539917,0.9994593620472157,0.38313209587313035,0.39232294107046317,0.40421697603171736,0.44278248333032977,0.44764822490538836,1.0,0.463867363488917,0.40421697603171736,0.38313209587313035,0.3874571994954046,0.38799783744818894,0.38277167057127404,0.43106866102000363,0.3815101820147775,0.999819787349072,0.3869165615426202,0.38799783744818894,1.0
