	ENSJHYT00000025707	ENSJHYT00000025666	ENSDNVT00000016214	ENSDNVT00000016173	ENSNPET00000012579	ENSZALT00000026768	ENSZALT00000026767	ENSDNVT00000016179	ENSJHYT00000025683	ENSLACT00000025449	ENSARWT00000005150	ENSAOWT00000025794	ENSAOWT00000025797	ENSPMJT00000023637	ENSPMJT00000023636	ENSPMJT00000023638	ENSAHAT00000013297	ENSAOWT00000025801	ENSLACT00000001450	ENSDNVT00000016229	ENSDNVT00000016202	ENSAHAT00000013304	ENSARWT00000005145	ENSARWT00000005147	ENSARWT00000005149	ENSCCET00000033442	ENSCCET00000033443	ENSDNVT00000016192
ENSARWT00000005150	0.915944818735964	0.915944818735964	0.8848251523901187	0.9576515880654476	0.7869746551170997	0.8716714789862047	0.9153031761308952	0.9576515880654476	0.915944818735964	0.42059672762271416	1.0	0.9785049727301892	0.8687840872633943	0.8514597369265319	0.9149823548283608	0.8229066410009624	0.9570099454603784	0.9573307667629132	0.3827398139236445	0.8973371831889637	0.9345524542829644	0.9772216875200512	0.9586140519730508	1.0	1.0	0.9149823548283608	0.8726339428938081	0.9778633301251204
ENSAOWT00000025794	0.93423163298043	0.93423163298043	0.904074430542188	0.9769008662175168	0.7667629130574269	0.8899582932306705	0.933589990375361	0.9769008662175168	0.93423163298043	0.4356753288418351	0.9785049727301892	1.0	0.8902791145332049	0.8697465511709978	0.9332691690728264	0.8023740776387552	0.9785049727301892	0.9788257940327236	0.3622072505614373	0.9165864613410329	0.9538017324350336	0.9582932306705164	0.977542508822586	0.9785049727301892	0.9785049727301892	0.9332691690728264	0.8912415784408084	0.9573307667629132
ENSAOWT00000025797	0.8257940327237728	0.8257940327237728	0.8238691049085659	0.8675008020532563	0.6612127045235804	0.7815206929740135	0.8251523901187039	0.8675008020532563	0.8257940327237728	0.3352582611485402	0.8687840872633943	0.8902791145332049	1.0	0.7677253769650305	0.8248315688161694	0.7914661533525826	0.9111324991979468	0.9114533205004812	0.3448829002245749	0.8071863971767725	0.8735964068014116	0.890920757138274	0.9101700352903432	0.8687840872633943	0.8687840872633943	0.8248315688161694	0.7828039781841514	0.8479307025986526
ENSPMJT00000023637	0.9153031761308952	0.9153031761308952	0.8113570741097209	0.8697465511709978	0.6807828039781841	0.8617260186076355	0.9130574270131536	0.8697465511709978	0.9153031761308952	0.3708694257298685	0.8514597369265319	0.8697465511709978	0.7677253769650305	1.0	0.9364773820981712	0.9297401347449472	0.8546679499518768	0.8549887712544113	0.29419313442412576	0.8129611806223933	0.8530638434392044	0.8360603144048765	0.8553095925569458	0.8514597369265319	0.8514597369265319	0.9290984921398779	0.8825794032723773	0.8511389156239975
ENSPMJT00000023636	0.9788257940327236	0.9788257940327236	0.8684632659608598	0.9332691690728264	0.7443054218800128	0.9252486365094642	0.9765800449149824	0.9332691690728264	0.9788257940327236	0.4343920436316971	0.9149823548283608	0.9332691690728264	0.8248315688161694	0.9364773820981712	1.0	0.8662175168431184	0.9117741418030156	0.9120949631055502	0.35771575232595443	0.8764837985242221	0.9101700352903432	0.8931665062560153	0.9124157844080848	0.9149823548283608	0.9149823548283608	0.9926211100417068	0.946102021174206	0.914661533525826
ENSPMJT00000023638	0.8469682386910491	0.8469682386910491	0.7436637792749439	0.8020532563362207	0.6551170997754251	0.7933910811677896	0.8447224895733076	0.8020532563362207	0.8469682386910491	0.31440487648379856	0.8229066410009624	0.8023740776387552	0.7914661533525826	0.9297401347449472	0.8662175168431184	1.0	0.7872954764196343	0.7876162977221688	0.35675328841835097	0.7452678857876163	0.7853705486044273	0.8075072184793071	0.7879371190247032	0.8229066410009624	0.8229066410009624	0.8588386268848252	0.8123195380173244	0.8222649983958935
ENSAHAT00000013297	0.9127366057106192	0.9127366057106192	0.9117741418030156	0.955405838947706	0.7455887070901508	0.8684632659608598	0.9120949631055502	0.955405838947706	0.9127366057106192	0.4145011228745589	0.9570099454603784	0.9785049727301892	0.9111324991979468	0.8546679499518768	0.9117741418030156	0.7872954764196343	1.0	0.9996791786974656	0.34103304459416106	0.8950914340712224	0.9615014436958614	0.9797882579403272	0.9983958934873276	0.9570099454603784	0.9570099454603784	0.9117741418030156	0.8700673724735323	0.9358357394931024
ENSAOWT00000025801	0.9130574270131536	0.9130574270131536	0.9120949631055502	0.9557266602502408	0.7455887070901508	0.8687840872633943	0.9124157844080848	0.9557266602502408	0.9130574270131536	0.4145011228745589	0.9573307667629132	0.9788257940327236	0.9114533205004812	0.8549887712544113	0.9120949631055502	0.7876162977221688	0.9996791786974656	1.0	0.34103304459416106	0.8954122553737568	0.9618222649983958	0.9794674366377928	0.998716714789862	0.9573307667629132	0.9573307667629132	0.9120949631055502	0.8700673724735323	0.9361565607956368
ENSLACT00000001450	0.3583573949310235	0.3583573949310235	0.3894770612768688	0.3596406801411613	0.4122553737568175	0.4116137311517485	0.3586782162335579	0.3596406801411613	0.3583573949310235	0.4013474494706448	0.3827398139236445	0.3622072505614373	0.3448829002245749	0.29419313442412576	0.35771575232595443	0.35675328841835097	0.34103304459416106	0.34103304459416106	1.0	0.3102341995508502	0.3365415463586783	0.36124478665383375	0.3413538658966955	0.3827398139236445	0.3827398139236445	0.3570741097208855	0.4042348411934553	0.37985242220083415
ENSDNVT00000016229	0.8790503689444978	0.8790503689444978	0.8623676612127045	0.9384023099133784	0.7070901507860122	0.8360603144048765	0.8780879050368945	0.9384023099133784	0.8790503689444978	0.4985563041385948	0.8973371831889637	0.9165864613410329	0.8071863971767725	0.8129611806223933	0.8764837985242221	0.7452678857876163	0.8950914340712224	0.8954122553737568	0.3102341995508502	1.0	0.9153031761308952	0.8755213346166185	0.8957330766762913	0.8973371831889637	0.8973371831889637	0.8752005133140841	0.8331729226820661	0.9181905678537056
ENSDNVT00000016202	0.9124157844080848	0.9124157844080848	0.9470644850818094	0.9769008662175168	0.7433429579724093	0.8691049085659288	0.9111324991979468	0.9769008662175168	0.9124157844080848	0.4138594802694899	0.9345524542829644	0.9538017324350336	0.8735964068014116	0.8530638434392044	0.9101700352903432	0.7853705486044273	0.9615014436958614	0.9618222649983958	0.3365415463586783	0.9153031761308952	1.0	0.9419313442412576	0.9621430863009304	0.9345524542829644	0.9345524542829644	0.9088867500802054	0.8668591594481874	0.956689124157844
ENSAHAT00000013304	0.8941289701636189	0.8941289701636189	0.8922040423484119	0.9358357394931024	0.7658004491498236	0.8498556304138595	0.8934873275585499	0.9358357394931024	0.8941289701636189	0.39878087905036896	0.9772216875200512	0.9582932306705164	0.890920757138274	0.8360603144048765	0.8931665062560153	0.8075072184793071	0.9797882579403272	0.9794674366377928	0.36124478665383375	0.8755213346166185	0.9419313442412576	1.0	0.9781841514276548	0.9772216875200512	0.9772216875200512	0.8931665062560153	0.8514597369265319	0.9560474815527752
ENSARWT00000005145	0.913378248315688	0.913378248315688	0.9124157844080848	0.9560474815527752	0.7455887070901508	0.8691049085659288	0.9127366057106192	0.9560474815527752	0.913378248315688	0.4151427654796278	0.9586140519730508	0.977542508822586	0.9101700352903432	0.8553095925569458	0.9124157844080848	0.7879371190247032	0.9983958934873276	0.998716714789862	0.3413538658966955	0.8957330766762913	0.9621430863009304	0.9781841514276548	1.0	0.9586140519730508	0.9586140519730508	0.9124157844080848	0.8700673724735323	0.9364773820981712
ENSARWT00000005147	0.915944818735964	0.915944818735964	0.8848251523901187	0.9576515880654476	0.7869746551170997	0.8716714789862047	0.9153031761308952	0.9576515880654476	0.915944818735964	0.42059672762271416	1.0	0.9785049727301892	0.8687840872633943	0.8514597369265319	0.9149823548283608	0.8229066410009624	0.9570099454603784	0.9573307667629132	0.3827398139236445	0.8973371831889637	0.9345524542829644	0.9772216875200512	0.9586140519730508	1.0	1.0	0.9149823548283608	0.8726339428938081	0.9778633301251204
ENSARWT00000005149	0.915944818735964	0.915944818735964	0.8848251523901187	0.9576515880654476	0.7869746551170997	0.8716714789862047	0.9153031761308952	0.9576515880654476	0.915944818735964	0.42059672762271416	1.0	0.9785049727301892	0.8687840872633943	0.8514597369265319	0.9149823548283608	0.8229066410009624	0.9570099454603784	0.9573307667629132	0.3827398139236445	0.8973371831889637	0.9345524542829644	0.9772216875200512	0.9586140519730508	1.0	1.0	0.9149823548283608	0.8726339428938081	0.9778633301251204
ENSCCET00000033442	0.9778633301251204	0.9778633301251204	0.8665383381456528	0.9319858838626884	0.7446262431825473	0.9242861726018607	0.9756175810073788	0.9319858838626884	0.9778633301251204	0.4350336862367661	0.9149823548283608	0.9332691690728264	0.8248315688161694	0.9290984921398779	0.9926211100417068	0.8588386268848252	0.9117741418030156	0.9120949631055502	0.3570741097208855	0.8752005133140841	0.9088867500802054	0.8931665062560153	0.9124157844080848	0.9149823548283608	0.9149823548283608	1.0	0.9528392685274302	0.913378248315688
ENSCCET00000033443	0.9326275264677576	0.9326275264677576	0.824510747513635	0.8899582932306705	0.7199230028873917	0.8790503689444978	0.9303817773500159	0.8899582932306705	0.9326275264677576	0.4013474494706448	0.8726339428938081	0.8912415784408084	0.7828039781841514	0.8825794032723773	0.946102021174206	0.8123195380173244	0.8700673724735323	0.8700673724735323	0.4042348411934553	0.8331729226820661	0.8668591594481874	0.8514597369265319	0.8700673724735323	0.8726339428938081	0.8726339428938081	0.9528392685274302	1.0	0.8713506576836701
ENSDNVT00000016192	0.9169072826435676	0.9169072826435676	0.9037536092396536	0.9797882579403272	0.7866538338145653	0.8735964068014116	0.9156239974334296	0.9797882579403272	0.9169072826435676	0.4209175489252486	0.9778633301251204	0.9573307667629132	0.8479307025986526	0.8511389156239975	0.914661533525826	0.8222649983958935	0.9358357394931024	0.9361565607956368	0.37985242220083415	0.9181905678537056	0.956689124157844	0.9560474815527752	0.9364773820981712	0.9778633301251204	0.9778633301251204	0.913378248315688	0.8713506576836701	1.0
