	ENSLBET00000008613	ENSMAMT00000015759	ENSAHAT00000028317	ENSNMET00000011596	ENSNMET00000011594	ENSHHUT00000005806	ENSCPUT00000032154	ENSDNVT00000021903	ENSXCOT00000011927	ENSAOWT00000015688	ENSCJPT00005029636	ENSAOWT00000015686	ENSCPGT00000023148	ENSATET00000012592	ENSMAMT00000015764	ENSGALT00000050934	ENSPRNT00000011509	ENSARWT00000015738	ENSARWT00000015739	ENSHHUT00000019256	ENSNPET00000011700	ENSGALT00000092477
ENSCJPT00005029636	0.5083886071010535	0.6359734685914944	0.8560280920795942	0.9582520483808038	0.9137729223566132	0.4884900507218104	0.9391338275458448	0.9325009754194304	0.5552087397580959	0.8564182598517363	1.0	0.7647288333983613	0.9403043308622708	0.5091689426453375	0.5692547795552088	0.9765899336714788	0.4947327350760827	0.8080374561061257	0.8899726882559501	0.5208739758095982	0.9293796332422942	0.9321108076472884
ENSAOWT00000015686	0.5083886071010535	0.4970737417089348	0.9036285602809208	0.7592664845883729	0.7908700741318767	0.4986344127975029	0.7744830277019118	0.7975029262582911	0.5329691767460008	0.9040187280530628	0.7647288333983613	1.0	0.777604369879048	0.5095591104174795	0.5009754194303551	0.7674600078033554	0.4955130706203668	0.7561451424112369	0.8380803745610612	0.5317986734295748	0.7842372220054623	0.7990635973468592
ENSCPGT00000023148	0.5068279360124853	0.6336324619586422	0.8712446351931329	0.9410846664065547	0.8958252048380804	0.4877097151775263	0.9871244635193132	0.9570815450643776	0.5552087397580959	0.8716348029652751	0.9403043308622708	0.777604369879048	1.0	0.5083886071010535	0.5696449473273507	0.9469371829886852	0.4935622317596566	0.8279360124853687	0.9098712446351932	0.5208739758095982	0.9481076863051112	0.9016777214202109
ENSATET00000012592	0.9473273507608272	0.5985173624658603	0.5072181037846274	0.5111197815060476	0.5427233710495513	0.5411626999609832	0.5087787748731954	0.5064377682403434	0.8860710105345299	0.5072181037846274	0.5091689426453375	0.5095591104174795	0.5083886071010535	1.0	0.8185719859539602	0.5099492781896215	0.9387436597737028	0.4537651190011705	0.5513070620366758	0.5856418259851737	0.5064377682403434	0.5415528677331253
ENSMAMT00000015764	0.8115489660554038	0.7214202106905969	0.4986344127975029	0.5715957861880608	0.5353101833788529	0.4276238782676551	0.5704252828716349	0.5649629340616465	0.8603199375731565	0.4986344127975029	0.5692547795552088	0.5009754194303551	0.5696449473273507	0.8185719859539602	1.0	0.5692547795552088	0.8053062817011315	0.44713226687475616	0.5290674990245806	0.4721030042918455	0.5657432696059306	0.5329691767460008
ENSGALT00000050934	0.5079984393289114	0.6367538041357784	0.8583690987124464	0.9680062426843544	0.9192352711666016	0.4888802184939525	0.944986344127975	0.9403043308622708	0.5559890753023801	0.8587592664845883	0.9765899336714788	0.7674600078033554	0.9469371829886852	0.5099492781896215	0.5692547795552088	1.0	0.4955130706203668	0.8119391338275458	0.8938743659773702	0.5220444791260241	0.9352321498244244	0.9512290284822472
ENSPRNT00000011509	0.9445961763558329	0.5852516582130316	0.4931720639875146	0.4970737417089348	0.5286773312524385	0.5271166601638705	0.4939523995317987	0.4916113928989465	0.8700741318767071	0.4931720639875146	0.4947327350760827	0.4955130706203668	0.4935622317596566	0.9387436597737028	0.8053062817011315	0.4955130706203668	1.0	0.4389387436597737	0.5364806866952789	0.5715957861880608	0.4923917284432306	0.5271166601638705
ENSARWT00000015738	0.4525946156847445	0.5103394459617635	0.8517362465860319	0.8014046039797112	0.8330081935232149	0.4315255559890754	0.8236441669918064	0.8525165821303159	0.4650799843932891	0.852126414358174	0.8080374561061257	0.7561451424112369	0.8279360124853687	0.4537651190011705	0.44713226687475616	0.8119391338275458	0.4389387436597737	1.0	0.8962153726102224	0.4650799843932891	0.8380803745610612	0.8435427233710495
ENSARWT00000015739	0.5501365587202497	0.592274678111588	0.9336714787358564	0.8833398361295357	0.9149434256730394	0.5134607881388997	0.9055793991416308	0.9344518142801403	0.5470152165431136	0.9340616465079984	0.8899726882559501	0.8380803745610612	0.9098712446351932	0.5513070620366758	0.5290674990245806	0.8938743659773702	0.5364806866952789	0.8962153726102224	1.0	0.5470152165431136	0.9200156067108856	0.925477955520874
ENSHHUT00000019256	0.5844713226687476	0.4490831057354663	0.611392898946547	0.5189231369488879	0.5505267264923918	0.8907530238002341	0.5224346468981662	0.5189231369488879	0.5587202497073742	0.611392898946547	0.5208739758095982	0.5317986734295748	0.5208739758095982	0.5856418259851737	0.4721030042918455	0.5220444791260241	0.5715957861880608	0.4650799843932891	0.5470152165431136	1.0	0.5165821303160361	0.5536480686695279
ENSNPET00000011700	0.5048770971517753	0.6305111197815061	0.8786578228638314	0.9293796332422942	0.8837300039016778	0.4845883730003902	0.9457666796722591	0.965665236051502	0.5536480686695279	0.8790479906359735	0.9293796332422942	0.7842372220054623	0.9481076863051112	0.5064377682403434	0.5657432696059306	0.9352321498244244	0.4923917284432306	0.8380803745610612	0.9200156067108856	0.5165821303160361	1.0	0.8895825204838079
ENSGALT00000092477	0.5396020288724152	0.6004682013265704	0.8899726882559501	0.9192352711666016	0.9680062426843544	0.5204838080374561	0.8997268825595006	0.8954350370659383	0.5493562231759657	0.8903628560280921	0.9321108076472884	0.7990635973468592	0.9016777214202109	0.5415528677331253	0.5329691767460008	0.9512290284822472	0.5271166601638705	0.8435427233710495	0.925477955520874	0.5536480686695279	0.8895825204838079	1.0
