	ENSJHYT00000021084	ENSNSUT00000002881	ENSCCET00000013806	ENSMUNT00000012773	ENSSMRT00000033784	ENSLCOT00000007402	ENSPVIT00000006751	ENSPMJT00000016788	H20J04.8.2	H20J04.8.1	ENSGALT00000089609	ENSGALT00000011612	ENSCJPT00005036055	ENSCJPT00005036072	ENSPVIT00000006750	FBtr0088941	ENSACAT00000003179	ENSNMET00000040040	ENSJHYT00000021090	ENSMVIT00005016662	ENSPMJT00000016790	ENSCPGT00000021985	ENSSPUT00000015072	ENSFALT00000010683	ENSSCAT00000014450	ENSNPET00000011076	ENSNPET00000011079
ENSGALT00000089609	0.8033381712626996	0.8737300435413643	0.8867924528301887	0.8621190130624092	0.8759071117561683	0.8871552975326559	0.8142235123367199	0.8320029027576198	0.6219158200290276	0.6219158200290276	1.0	0.9096516690856312	0.9466618287373004	0.9020319303338172	0.8708272859216255	0.6099419448476052	0.8715529753265603	0.9042089985486212	0.888243831640058	0.886066763425254	0.9169085631349784	0.8929608127721336	0.8497822931785196	0.886066763425254	0.886066763425254	0.8534107402031931	0.9383164005805515
ENSGALT00000011612	0.8809869375907112	0.9462989840348331	0.9655297532656024	0.9042089985486212	0.9455732946298984	0.9658925979680696	0.8896952104499274	0.9111030478955008	0.5315674891146589	0.5315674891146589	0.9096516690856312	1.0	0.8563134978229318	0.981132075471698	0.9462989840348331	0.5195936139332366	0.9448476052249636	0.9916545718432512	0.808055152394775	0.9644412191582002	0.8370827285921626	0.9731494920174164	0.9223512336719883	0.9648040638606676	0.9633526850507984	0.9317851959361392	0.8577648766328012
ENSCJPT00005036055	0.7558055152394775	0.8301886792452831	0.8388969521044993	0.8189404934687954	0.8309143686502177	0.8388969521044993	0.7695936139332366	0.783744557329463	0.6182873730043541	0.6182873730043541	0.9466618287373004	0.8563134978229318	1.0	0.861756168359942	0.8269230769230769	0.6044992743105949	0.8280116110304789	0.8555878084179971	0.840711175616836	0.8381712626995645	0.8686502177068215	0.8447024673439768	0.8026124818577649	0.8388969521044993	0.8385341074020319	0.8087808417997098	0.8936865021770682
ENSCJPT00005036072	0.8769956458635704	0.9415820029027576	0.9604499274310596	0.9009433962264152	0.9412191582002902	0.9604499274310596	0.8831640058055152	0.9052975326560232	0.5322931785195936	0.5322931785195936	0.9020319303338172	0.981132075471698	0.861756168359942	1.0	0.9404934687953556	0.5185050798258345	0.9397677793904208	0.9804063860667634	0.8051523947750363	0.9589985486211902	0.8330914368650217	0.9626269956458636	0.9140058055152396	0.9604499274310596	0.9597242380261248	0.9285195936139332	0.8570391872278664
ENSPVIT00000006750	0.8624818577648766	0.9611756168359942	0.9452104499274312	0.8842525399129173	0.9615384615384616	0.9477503628447024	0.9394049346879536	0.8918722786647315	0.5319303338171263	0.5319303338171263	0.8708272859216255	0.9462989840348331	0.8269230769230769	0.9404934687953556	1.0	0.5199564586357039	0.9648040638606676	0.9473875181422352	0.7917271407837445	0.9459361393323658	0.8211175616835994	0.9488388969521044	0.9227140783744556	0.9462989840348331	0.9441219158200291	0.9169085631349784	0.8457910014513788
FBtr0088941	0.5007256894049347	0.521044992743106	0.5228592162554426	0.4985486211901306	0.5217706821480407	0.5246734397677794	0.5533381712626996	0.4677068214804063	0.8457910014513788	0.8457910014513788	0.6099419448476052	0.5195936139332366	0.6044992743105949	0.5185050798258345	0.5199564586357039	1.0	0.5203193033381712	0.5203193033381712	0.5856313497822931	0.52322206095791	0.5526124818577649	0.5217706821480407	0.5493468795355588	0.5243105950653121	0.5261248185776488	0.5326560232220611	0.6175616835994194
ENSACAT00000003179	0.8577648766328012	0.960087082728592	0.9426705370101596	0.8831640058055152	0.9629898403483308	0.9441219158200291	0.9063860667634251	0.888243831640058	0.5304789550072571	0.5304789550072571	0.8715529753265603	0.9448476052249636	0.8280116110304789	0.9397677793904208	0.9648040638606676	0.5203193033381712	1.0	0.9466618287373004	0.7895500725689405	0.9423076923076924	0.8200290275761973	0.9488388969521044	0.9219883889695212	0.9423076923076924	0.9394049346879536	0.9150943396226416	0.8443396226415094
ENSNMET00000040040	0.8820754716981132	0.9466618287373004	0.9669811320754716	0.9045718432510884	0.9466618287373004	0.9680696661828736	0.8900580551523948	0.91255442670537	0.5315674891146589	0.5315674891146589	0.9042089985486212	0.9916545718432512	0.8555878084179971	0.9804063860667634	0.9473875181422352	0.5203193033381712	0.9466618287373004	1.0	0.8087808417997098	0.9666182873730044	0.8378084179970973	0.9742380261248186	0.9212626995645864	0.966255442670537	0.9648040638606676	0.9317851959361392	0.8588534107402032
ENSJHYT00000021090	0.9150943396226416	0.7910014513788098	0.8207547169811321	0.7862844702467344	0.7924528301886793	0.8189404934687954	0.7906386066763426	0.7645137880986937	0.5910740203193033	0.5910740203193033	0.888243831640058	0.808055152394775	0.840711175616836	0.8051523947750363	0.7917271407837445	0.5856313497822931	0.7895500725689405	0.8087808417997098	1.0	0.818577648766328	0.8494194484760522	0.8127721335268505	0.8243831640058055	0.8200290275761973	0.8261973875181422	0.7801161103047896	0.8650217706821479
ENSMVIT00005016662	0.8940493468795355	0.9470246734397678	0.9782293178519592	0.9067489114658926	0.9430333817126271	0.9970972423802612	0.8886066763425254	0.9238026124818578	0.5304789550072571	0.5304789550072571	0.886066763425254	0.9644412191582002	0.8381712626995645	0.9589985486211902	0.9459361393323658	0.52322206095791	0.9423076923076924	0.9666182873730044	0.818577648766328	1.0	0.8457910014513788	0.9742380261248186	0.9216255442670536	0.9775036284470248	0.981132075471698	0.9339622641509434	0.8610304789550073
ENSPMJT00000016790	0.7645137880986937	0.8229317851959361	0.8574020319303338	0.8160377358490566	0.8222060957910015	0.8468795355587808	0.7634252539912917	0.9150943396226416	0.5605950653120464	0.5605950653120464	0.9169085631349784	0.8370827285921626	0.8686502177068215	0.8330914368650217	0.8211175616835994	0.5526124818577649	0.8200290275761973	0.8378084179970973	0.8494194484760522	0.8457910014513788	1.0	0.8432510885341074	0.7960812772133526	0.8526850507982583	0.8515965166908563	0.8062409288824384	0.8911465892597968
ENSCPGT00000021985	0.8857039187227866	0.9517416545718432	0.9727866473149492	0.9140058055152396	0.9506531204644412	0.9753265602322206	0.8907837445573294	0.9176342525399128	0.5315674891146589	0.5315674891146589	0.8929608127721336	0.9731494920174164	0.8447024673439768	0.9626269956458636	0.9488388969521044	0.5217706821480407	0.9488388969521044	0.9742380261248186	0.8127721335268505	0.9742380261248186	0.8432510885341074	1.0	0.9238026124818578	0.9720609579100146	0.9720609579100146	0.9354136429608128	0.8610304789550073
ENSSPUT00000015072	0.8911465892597968	0.927068214804064	0.9183599419448476	0.8595791001451378	0.9248911465892596	0.9230769230769232	0.9216255442670536	0.863933236574746	0.5573294629898403	0.5573294629898403	0.8497822931785196	0.9223512336719883	0.8026124818577649	0.9140058055152396	0.9227140783744556	0.5493468795355588	0.9219883889695212	0.9212626995645864	0.8243831640058055	0.9216255442670536	0.7960812772133526	0.9238026124818578	1.0	0.9183599419448476	0.9183599419448476	0.8907837445573294	0.8236574746008708
ENSFALT00000010683	0.9005805515239478	0.9470246734397678	0.993468795355588	0.9074746008708272	0.9441219158200291	0.9785921625544268	0.888243831640058	0.9365021770682148	0.5319303338171263	0.5319303338171263	0.886066763425254	0.9648040638606676	0.8388969521044993	0.9604499274310596	0.9462989840348331	0.5243105950653121	0.9423076923076924	0.966255442670537	0.8200290275761973	0.9775036284470248	0.8526850507982583	0.9720609579100146	0.9183599419448476	1.0	0.9869375907111756	0.933599419448476	0.8606676342525399
ENSSCAT00000014450	0.9082002902757621	0.9430333817126271	0.9887518142235124	0.9052975326560232	0.9408563134978231	0.9814949201741656	0.8867924528301887	0.9328737300435412	0.5322931785195936	0.5322931785195936	0.886066763425254	0.9633526850507984	0.8385341074020319	0.9597242380261248	0.9441219158200291	0.5261248185776488	0.9394049346879536	0.9648040638606676	0.8261973875181422	0.981132075471698	0.8515965166908563	0.9720609579100146	0.9183599419448476	0.9869375907111756	1.0	0.9361393323657474	0.863933236574746
ENSNPET00000011076	0.8523222060957909	0.9172714078374457	0.9343251088534108	0.8704644412191582	0.9161828737300436	0.9365021770682148	0.8592162554426706	0.8784470246734397	0.5366473149492017	0.5366473149492017	0.8534107402031931	0.9317851959361392	0.8087808417997098	0.9285195936139332	0.9169085631349784	0.5326560232220611	0.9150943396226416	0.9317851959361392	0.7801161103047896	0.9339622641509434	0.8062409288824384	0.9354136429608128	0.8907837445573294	0.933599419448476	0.9361393323657474	1.0	0.9150943396226416
ENSNPET00000011079	0.7801161103047896	0.8468795355587808	0.861756168359942	0.8345428156748912	0.8479680696661829	0.8632075471698113	0.7880986937590712	0.8062409288824384	0.6215529753265603	0.6215529753265603	0.9383164005805515	0.8577648766328012	0.8936865021770682	0.8570391872278664	0.8457910014513788	0.6175616835994194	0.8443396226415094	0.8588534107402032	0.8650217706821479	0.8610304789550073	0.8911465892597968	0.8610304789550073	0.8236574746008708	0.8606676342525399	0.863933236574746	0.9150943396226416	1.0
