	ENSMICT00000066583	ENST00000317900	ENSMICT00000058718	ENSPCOT00000041798	ENST00000359758	ENSPTET00000048819	ENSPCOT00000041793	ENSPCOT00000041797	ENSPCOT00000041795	ENSPTET00000048802	ENSMICT00000068515	ENSNLET00000041641	ENSPTET00000048809	ENSPSMT00000006595	ENSPSMT00000006593	ENSPSMT00000006591	ENSMICT00000063077	ENSNLET00000052034	ENST00000361111	ENSNLET00000000523	ENSNLET00000000527	ENSPTET00000048821	ENSPTET00000048822	ENST00000528168	ENSNLET00000043682	ENST00000297498	ENST00000458665	ENSPTET00000048799	ENSPSMT00000006586	ENSPCOT00000041799	ENSMICT00000067116	ENSPTET00000048818	ENST00000398462	ENSNLET00000044466
ENSMICT00000068515	0.6748704663212435	0.24222797927461134	0.4870466321243523	0.6476683937823834	0.4507772020725389	0.24222797927461134	0.4805699481865284	0.9676165803108808	0.38601036269430056	0.36269430051813467	1.0	0.6761658031088082	0.616580310880829	0.2655440414507773	0.9611398963730571	0.6411917098445595	0.2461139896373057	0.36658031088082893	0.36269430051813467	0.6191709844559585	0.2461139896373057	0.955958549222798	0.6787564766839378	0.6735751295336787	0.455958549222798	0.3354922279792747	0.9546632124352332	0.4533678756476685	0.5	0.2655440414507773	0.38601036269430056	0.3393782383419689	0.616580310880829	0.9520725388601036
ENSNLET00000041641	0.36269430051813467	0.36269430051813467	0.4598445595854923	0.3613989637305699	0.439119170984456	0.36269430051813467	0.4585492227979275	0.6761658031088082	0.5064766839378239	0.483160621761658	0.6761658031088082	1.0	0.3406735751295337	0.38601036269430056	0.6787564766839378	0.3652849740932642	0.36658031088082893	0.4870466321243523	0.483160621761658	0.34585492227979275	0.36658031088082893	0.6852331606217616	0.9909326424870466	0.9870466321243524	0.4430051813471503	0.6398963730569949	0.6891191709844561	0.4378238341968912	0.4779792746113989	0.38601036269430056	0.5064766839378239	0.6463730569948186	0.34196891191709844	0.6904145077720207
ENSPTET00000048809	0.8782383419689119	0.5634715025906736	0.7150259067357513	0.7344559585492227	0.7810880829015544	0.5906735751295337	0.5712435233160622	0.616580310880829	0.4805699481865284	0.7111398963730571	0.616580310880829	0.3406735751295337	1.0	0.4935233160621762	0.6113989637305699	0.8626943005181347	0.4844559585492227	0.6800518134715026	0.6839378238341969	0.9572538860103628	0.5595854922279793	0.6515544041450777	0.34196891191709844	0.3367875647668393	0.7772020725388601	0.6580310880829016	0.6424870466321243	0.8121761658031088	0.7253886010362695	0.36010362694300513	0.6243523316062176	0.6904145077720207	0.9637305699481864	0.6398963730569949
ENSPSMT00000006595	0.5427461139896373	0.8847150259067358	0.6398963730569949	0.4002590673575129	0.5984455958549223	0.8769430051813472	0.4974093264248705	0.2655440414507773	0.5984455958549223	0.6917098445595855	0.2655440414507773	0.38601036269430056	0.4935233160621762	1.0	0.2694300518134716	0.5945595854922281	0.911917098445596	0.6994818652849741	0.6994818652849741	0.5012953367875648	0.8898963730569949	0.2655440414507773	0.38601036269430056	0.38212435233160624	0.5984455958549223	0.6178756476683938	0.2655440414507773	0.5906735751295337	0.7072538860103627	0.7927461139896373	0.7409326424870466	0.6139896373056994	0.5012953367875648	0.2655440414507773
ENSPSMT00000006593	0.6411917098445595	0.2461139896373057	0.4844559585492227	0.6541450777202072	0.455958549222798	0.2461139896373057	0.488341968911917	0.9740932642487048	0.3898963730569949	0.36658031088082893	0.9611398963730571	0.6787564766839378	0.6113989637305699	0.2694300518134716	1.0	0.6748704663212435	0.25	0.3704663212435233	0.36658031088082893	0.6178756476683938	0.25	0.9507772020725388	0.6813471502590673	0.6761658031088082	0.461139896373057	0.3380829015544041	0.9507772020725388	0.4585492227979275	0.5103626943005182	0.2694300518134716	0.3898963730569949	0.34196891191709844	0.6126943005181347	0.9507772020725388
ENSPSMT00000006591	0.9183937823834196	0.5051813471502591	0.7616580310880829	0.7888601036269429	0.7150259067357513	0.4974093264248705	0.6230569948186528	0.6541450777202072	0.5246113989637305	0.6178756476683938	0.6411917098445595	0.3652849740932642	0.8626943005181347	0.5945595854922281	0.6748704663212435	1.0	0.5272020725388601	0.6256476683937824	0.6256476683937824	0.8730569948186528	0.5051813471502591	0.6347150259067358	0.3652849740932642	0.3613989637305699	0.7163212435233159	0.5971502590673575	0.6360103626943006	0.7098445595854922	0.8354922279792746	0.4041450777202073	0.667098445595855	0.5932642487046632	0.8717616580310881	0.6373056994818653
ENSMICT00000063077	0.5712435233160622	0.8704663212435233	0.6683937823834197	0.3886010362694301	0.5867875647668394	0.8626943005181347	0.4857512953367875	0.2461139896373057	0.5867875647668394	0.6826424870466321	0.2461139896373057	0.36658031088082893	0.4844559585492227	0.911917098445596	0.25	0.5272020725388601	1.0	0.6891191709844561	0.6878238341968912	0.4909326424870466	0.8743523316062176	0.2461139896373057	0.36658031088082893	0.36269430051813467	0.5880829015544041	0.6062176165803109	0.2461139896373057	0.5816062176165803	0.6398963730569949	0.7862694300518135	0.7694300518134715	0.6049222797927462	0.4896373056994818	0.2461139896373057
ENSNLET00000052034	0.6308290155440415	0.7681347150259067	0.8056994818652851	0.4909326424870466	0.8782383419689119	0.7577720207253886	0.6683937823834197	0.36658031088082893	0.7694300518134715	0.9676165803108808	0.36658031088082893	0.4870466321243523	0.6800518134715026	0.6994818652849741	0.3704663212435233	0.6256476683937824	0.6891191709844561	1.0	0.9792746113989638	0.7111398963730571	0.7888601036269429	0.36658031088082893	0.4870466321243523	0.483160621761658	0.8989637305699482	0.8069948186528497	0.36658031088082893	0.8665803108808291	0.7862694300518135	0.5686528497409327	0.9067357512953368	0.8005181347150259	0.6904145077720207	0.36658031088082893
ENST00000361111	0.6295336787564767	0.7888601036269429	0.8044041450777202	0.483160621761658	0.8989637305699482	0.7616580310880829	0.6606217616580311	0.36269430051813467	0.7616580310880829	0.9715025906735753	0.36269430051813467	0.483160621761658	0.6839378238341969	0.6994818652849741	0.36658031088082893	0.6256476683937824	0.6878238341968912	0.9792746113989638	1.0	0.6904145077720207	0.7681347150259067	0.36269430051813467	0.483160621761658	0.4792746113989637	0.8782383419689119	0.8277202072538861	0.36269430051813467	0.8704663212435233	0.7862694300518135	0.560880829015544	0.905440414507772	0.8044041450777202	0.7111398963730571	0.36269430051813467
ENSNLET00000000523	0.8834196891191709	0.5699481865284974	0.7202072538860104	0.7474093264248705	0.7875647668393783	0.5595854922279793	0.5803108808290155	0.6230569948186528	0.4909326424870466	0.6800518134715026	0.6191709844559585	0.34585492227979275	0.9572538860103628	0.5012953367875648	0.6178756476683938	0.8730569948186528	0.4909326424870466	0.7111398963730571	0.6904145077720207	1.0	0.5906735751295337	0.6437823834196891	0.34455958549222804	0.34196891191709844	0.8121761658031088	0.6658031088082902	0.6476683937823834	0.7772020725388601	0.7318652849740933	0.3704663212435233	0.6308290155440415	0.6580310880829016	0.9715025906735753	0.6554404145077719
ENSNLET00000000527	0.5103626943005182	0.9740932642487048	0.6075129533678757	0.3704663212435233	0.667098445595855	0.9611398963730571	0.4676165803108808	0.2461139896373057	0.5686528497409327	0.7577720207253886	0.2461139896373057	0.36658031088082893	0.5595854922279793	0.8898963730569949	0.25	0.5051813471502591	0.8743523316062176	0.7888601036269429	0.7681347150259067	0.5906735751295337	1.0	0.2461139896373057	0.36658031088082893	0.36269430051813467	0.6878238341968912	0.6865284974093264	0.2461139896373057	0.6567357512953368	0.6178756476683938	0.7564766839378239	0.7085492227979274	0.6800518134715026	0.5699481865284974	0.2461139896373057
ENSPTET00000048821	0.6398963730569949	0.24222797927461134	0.4766839378238341	0.6398963730569949	0.4598445595854923	0.24222797927461134	0.4766839378238341	0.9572538860103628	0.38601036269430056	0.36269430051813467	0.955958549222798	0.6852331606217616	0.6515544041450777	0.2655440414507773	0.9507772020725388	0.6347150259067358	0.2461139896373057	0.36658031088082893	0.36269430051813467	0.6437823834196891	0.2461139896373057	1.0	0.6904145077720207	0.6826424870466321	0.4637305699481865	0.3367875647668393	0.9883419689119172	0.4637305699481865	0.4974093264248705	0.2655440414507773	0.38601036269430056	0.34196891191709844	0.6424870466321243	0.9844559585492229
ENSPTET00000048822	0.36269430051813467	0.36269430051813467	0.4598445595854923	0.3613989637305699	0.4378238341968912	0.36269430051813467	0.4585492227979275	0.6787564766839378	0.5064766839378239	0.483160621761658	0.6787564766839378	0.9909326424870466	0.34196891191709844	0.38601036269430056	0.6813471502590673	0.3652849740932642	0.36658031088082893	0.4870466321243523	0.483160621761658	0.34455958549222804	0.36658031088082893	0.6904145077720207	1.0	0.983160621761658	0.4417098445595855	0.6373056994818653	0.6865284974093264	0.439119170984456	0.4779792746113989	0.38601036269430056	0.5064766839378239	0.6515544041450777	0.3406735751295337	0.6852331606217616
ENST00000528168	0.3588082901554404	0.3588082901554404	0.455958549222798	0.3575129533678756	0.4352331606217617	0.3588082901554404	0.4546632124352332	0.6735751295336787	0.5025906735751295	0.4792746113989637	0.6735751295336787	0.9870466321243524	0.3367875647668393	0.38212435233160624	0.6761658031088082	0.3613989637305699	0.36269430051813467	0.483160621761658	0.4792746113989637	0.34196891191709844	0.36269430051813467	0.6826424870466321	0.983160621761658	1.0	0.439119170984456	0.6515544041450777	0.6865284974093264	0.4339378238341969	0.4740932642487047	0.38212435233160624	0.5025906735751295	0.6373056994818653	0.3380829015544041	0.6852331606217616
ENSNLET00000043682	0.7202072538860104	0.667098445595855	0.8950777202072538	0.5803108808290155	0.9753886010362696	0.6567357512953368	0.7577720207253886	0.455958549222798	0.6683937823834197	0.8665803108808291	0.455958549222798	0.4430051813471503	0.7772020725388601	0.5984455958549223	0.461139896373057	0.7163212435233159	0.5880829015544041	0.8989637305699482	0.8782383419689119	0.8121761658031088	0.6878238341968912	0.4637305699481865	0.4417098445595855	0.439119170984456	1.0	0.7629533678756477	0.4637305699481865	0.9637305699481864	0.8769430051813472	0.4676165803108808	0.8056994818652851	0.7551813471502591	0.7875647668393783	0.4676165803108808
ENST00000297498	0.6023316062176166	0.7072538860103627	0.6994818652849741	0.4546632124352332	0.7836787564766841	0.6800518134715026	0.5518134715025906	0.3341968911917099	0.5997409326424871	0.8005181347150259	0.3354922279792747	0.6398963730569949	0.6580310880829016	0.6178756476683938	0.3380829015544041	0.5971502590673575	0.6062176165803109	0.8069948186528497	0.8277202072538861	0.6658031088082902	0.6865284974093264	0.3367875647668393	0.6373056994818653	0.6515544041450777	0.7629533678756477	1.0	0.3380829015544041	0.7551813471502591	0.7098445595854922	0.4792746113989637	0.7461139896373057	0.9585492227979274	0.6865284974093264	0.3380829015544041
ENST00000458665	0.6398963730569949	0.24222797927461134	0.4740932642487047	0.6411917098445595	0.4637305699481865	0.24222797927461134	0.4740932642487047	0.9572538860103628	0.38601036269430056	0.36269430051813467	0.9546632124352332	0.6891191709844561	0.6424870466321243	0.2655440414507773	0.9507772020725388	0.6360103626943006	0.2461139896373057	0.36658031088082893	0.36269430051813467	0.6476683937823834	0.2461139896373057	0.9883419689119172	0.6865284974093264	0.6865284974093264	0.4637305699481865	0.3380829015544041	1.0	0.4598445595854923	0.4948186528497409	0.2655440414507773	0.38601036269430056	0.3406735751295337	0.6515544041450777	0.9909326424870466
ENSPTET00000048799	0.7150259067357513	0.6606217616580311	0.8886010362694301	0.5712435233160622	0.9676165803108808	0.6878238341968912	0.7474093264248705	0.4533678756476685	0.6567357512953368	0.8989637305699482	0.4533678756476685	0.4378238341968912	0.8121761658031088	0.5906735751295337	0.4585492227979275	0.7098445595854922	0.5816062176165803	0.8665803108808291	0.8704663212435233	0.7772020725388601	0.6567357512953368	0.4637305699481865	0.439119170984456	0.4339378238341969	0.9637305699481864	0.7551813471502591	0.4598445595854923	1.0	0.8704663212435233	0.4572538860103628	0.7979274611398963	0.7875647668393783	0.7810880829015544	0.4598445595854923
ENSPSMT00000006586	0.7772020725388601	0.6178756476683938	0.922279792746114	0.6386010362694301	0.8756476683937824	0.6101036269430051	0.7862694300518135	0.5038860103626943	0.6878238341968912	0.7784974093264249	0.5	0.4779792746113989	0.7253886010362695	0.7072538860103627	0.5103626943005182	0.8354922279792746	0.6398963730569949	0.7862694300518135	0.7862694300518135	0.7318652849740933	0.6178756476683938	0.4974093264248705	0.4779792746113989	0.4740932642487047	0.8769430051813472	0.7098445595854922	0.4948186528497409	0.8704663212435233	1.0	0.5168393782383419	0.8277202072538861	0.7059585492227979	0.7305699481865285	0.4961139896373057
ENSPCOT00000041799	0.4080310880829016	0.7512953367875648	0.5051813471502591	0.5906735751295337	0.4598445595854923	0.7435233160621761	0.6878238341968912	0.2655440414507773	0.7888601036269429	0.5582901554404145	0.2655440414507773	0.38601036269430056	0.36010362694300513	0.7927461139896373	0.2694300518134716	0.4041450777202073	0.7862694300518135	0.5686528497409327	0.560880829015544	0.3704663212435233	0.7564766839378239	0.2655440414507773	0.38601036269430056	0.38212435233160624	0.4676165803108808	0.4792746113989637	0.2655440414507773	0.4572538860103628	0.5168393782383419	1.0	0.6062176165803109	0.4805699481865284	0.36269430051813467	0.2655440414507773
ENSMICT00000067116	0.7111398963730571	0.7072538860103627	0.8989637305699482	0.5284974093264249	0.8044041450777202	0.7020725388601037	0.7098445595854922	0.38601036269430056	0.810880829015544	0.8989637305699482	0.38601036269430056	0.5064766839378239	0.6243523316062176	0.7409326424870466	0.3898963730569949	0.667098445595855	0.7694300518134715	0.9067357512953368	0.905440414507772	0.6308290155440415	0.7085492227979274	0.38601036269430056	0.5064766839378239	0.5025906735751295	0.8056994818652851	0.7461139896373057	0.38601036269430056	0.7979274611398963	0.8277202072538861	0.6062176165803109	1.0	0.7448186528497409	0.6295336787564767	0.38601036269430056
ENSPTET00000048818	0.6010362694300518	0.6839378238341969	0.6981865284974094	0.455958549222798	0.7590673575129534	0.7111398963730571	0.5531088082901554	0.3380829015544041	0.6010362694300518	0.8316062176165803	0.3393782383419689	0.6463730569948186	0.6904145077720207	0.6139896373056994	0.34196891191709844	0.5932642487046632	0.6049222797927462	0.8005181347150259	0.8044041450777202	0.6580310880829016	0.6800518134715026	0.34196891191709844	0.6515544041450777	0.6373056994818653	0.7551813471502591	0.9585492227979274	0.3406735751295337	0.7875647668393783	0.7059585492227979	0.4805699481865284	0.7448186528497409	1.0	0.6619170984455959	0.3406735751295337
ENST00000398462	0.8834196891191709	0.5906735751295337	0.7176165803108808	0.7383419689119171	0.8121761658031088	0.5634715025906736	0.5712435233160622	0.6178756476683938	0.483160621761658	0.6839378238341969	0.616580310880829	0.34196891191709844	0.9637305699481864	0.5012953367875648	0.6126943005181347	0.8717616580310881	0.4896373056994818	0.6904145077720207	0.7111398963730571	0.9715025906735753	0.5699481865284974	0.6424870466321243	0.3406735751295337	0.3380829015544041	0.7875647668393783	0.6865284974093264	0.6515544041450777	0.7810880829015544	0.7305699481865285	0.36269430051813467	0.6295336787564767	0.6619170984455959	1.0	0.6437823834196891
ENSNLET00000044466	0.6386010362694301	0.24222797927461134	0.4753886010362695	0.6424870466321243	0.4598445595854923	0.24222797927461134	0.4753886010362695	0.9572538860103628	0.38601036269430056	0.36269430051813467	0.9520725388601036	0.6904145077720207	0.6398963730569949	0.2655440414507773	0.9507772020725388	0.6373056994818653	0.2461139896373057	0.36658031088082893	0.36269430051813467	0.6554404145077719	0.2461139896373057	0.9844559585492229	0.6852331606217616	0.6852331606217616	0.4676165803108808	0.3380829015544041	0.9909326424870466	0.4598445595854923	0.4961139896373057	0.2655440414507773	0.38601036269430056	0.3406735751295337	0.6437823834196891	1.0
