	ENSNLET00000008369	ENSPANT00000020705	ENST00000505696	ENSMMUT00000005148	ENSNLET00000060326	ENSCATT00000067858	ENSTGET00000030855	ENSMMUT00000055171	ENSCSAT00000001179	ENSPPAT00000016096	ENSMNET00000034501	ENST00000511577	ENSMFAT00000002182	ENST00000514748	ENSGGOT00000022102	ENSPTRT00000087250	ENSPPYT00000017653	ENSGGOT00000014849	ENSRROT00000056419	ENSPTRT00000030817	ENSGGOT00000050998	ENSMLET00000030250	ENST00000260184	ENST00000512371	ENSTGET00000030849	ENSPTRT00000107134	ENST00000505890	ENSPTRT00000090711
ENSMNET00000034501	0.937959876737312	0.9863391402431384	0.9376362843436546	0.9964888080757416	0.937396694214876	0.9841587878028928	0.9850128693838986	0.9964888080757416	0.9764591561657576	0.9405529519076526	1.0	0.9387703731672016	0.9970531067778544	0.9379888268156424	0.9384427363072074	0.9419696920106044	0.9357204624795824	0.9388165754889016	0.97142946747789	0.9399849018621036	0.9387873034218022	0.9815569914058088	0.9388146517843108	0.9428571428571428	0.9851447912749154	0.9396516139684636	0.9372960469246976	0.9399849018621036
ENST00000511577	0.9614561701592096	0.9389185790631877	1.0	0.9385815870618588	0.9572878837900296	0.9367590175791692	0.9406547541411244	0.9385815870618588	0.9328175127382524	0.989030676389238	0.9387703731672016	1.0	0.9393367314832296	1.0	0.9844774392595448	0.9887809505118896	0.9672435897435896	0.9848251594457884	0.9419273699103916	0.9884645607417883	0.9835876288659794	0.9332893413775768	1.0	1.0	0.9389392223480558	0.9876695946224586	1.0	0.9884645607417883
ENSMFAT00000002182	0.93949114696355	0.9871095220173128	0.9411251635412125	0.9977739457595234	0.9386287556308632	0.9849306055954132	0.985827387352165	0.9977739457595234	0.977242806093662	0.9411191142704368	0.9970531067778544	0.9393367314832296	1.0	0.9424581005586592	0.938828675264529	0.9426513911620296	0.9371296800435576	0.9391938627931836	0.972193453221605	0.940551082033216	0.9391175135179758	0.9823411329276708	0.9393806005345072	0.9485714285714286	0.9859282938448038	0.9402295054899694	0.9378743442521376	0.940551082033216
ENST00000514748	0.9597989949748744	0.9201117318435754	1.0	0.9379888268156424	0.9597989949748744	0.93463687150838	0.9379888268156424	0.9379888268156424	0.9329608938547486	0.9927374301675976	0.9379888268156424	1.0	0.9424581005586592	1.0	0.9921875	0.9927374301675976	0.9737430167597766	0.9921875	0.9435754189944134	0.9927374301675976	0.9921875	0.9307262569832402	1.0	1.0	0.9379888268156424	0.9927374301675976	1.0	0.9927374301675976
ENSGGOT00000022102	0.9606866180205086	0.9398701632600592	0.9869167030091583	0.9380567973498858	0.9575537789499712	0.9382819284083234	0.9382007563192464	0.9376659097450988	0.9334898530215804	0.9875742669136908	0.9384427363072074	0.9844774392595448	0.938828675264529	0.9921875	1.0	0.9869935466702148	0.9667715296893432	1.0	0.9417984316750224	0.9870806016197454	1.0	0.9347923897673224	0.9844659569678064	1.0	0.9364825534909008	0.986112255831204	0.9833511909667848	0.9869673545007348
ENSPTRT00000087250	0.9642751987437432	0.9422555014223588	0.9864805931094636	0.94206408955517	0.9602154273801252	0.9403644214727338	0.9374150540418096	0.941674261163911	0.9366881523410658	0.9977246871444824	0.9419696920106044	0.9887809505118896	0.9426513911620296	0.9927374301675976	0.9869935466702148	1.0	0.9692400080069392	0.9870674248578392	0.9447678221059516	1.0	0.986014593467686	0.937070938215103	0.9887725040916532	0.995	0.9385371250081344	1.0	0.9880559416261292	1.0
ENSPPYT00000017653	0.9600512163892444	0.9389423076923076	0.971652856519843	0.9363610159177528	0.9582508250825084	0.9356966727511448	0.9396307999334774	0.9363610159177528	0.930916311693303	0.968991254765032	0.9357204624795824	0.9672435897435896	0.9371296800435576	0.9737430167597766	0.9667715296893432	0.9692400080069392	1.0	0.9673380511703864	0.9381730769230768	0.9683653846153846	0.966877036670379	0.933506376978786	0.9672677193094834	0.9885714285714284	0.9382826762322648	0.967413273934744	0.966625412541254	0.9683826120383124
ENSGGOT00000014849	0.9615674690465716	0.9402117565741932	0.9869167030091583	0.9384392881846192	0.9575537789499712	0.9381248820977174	0.938332415178716	0.9380550343964978	0.933628875055021	0.987632343296168	0.9388165754889016	0.9848251594457884	0.9391938627931836	0.9921875	1.0	0.9870674248578392	0.9673380511703864	1.0	0.9417826510415029	0.9871500832574068	1.0	0.9347136259386094	0.984814186002641	1.0	0.936647904940588	0.986112255831204	0.9833511909667848	0.9870389456260346
ENSRROT00000056419	0.9404675749661748	0.9730958577655138	0.948102921936328	0.972051442910916	0.9399256812551612	0.971099896561452	0.9747371162548426	0.972051442910916	0.9663594181088536	0.9431103847120944	0.97142946747789	0.9419273699103916	0.972193453221605	0.9435754189944134	0.9417984316750224	0.9447678221059516	0.9381730769230768	0.9417826510415029	1.0	0.9425428257111426	0.9408247422680412	0.969409183513556	0.9418853439053552	0.95	0.9723075958100734	0.9411522124623696	0.9401205018157808	0.9425428257111426
ENSPTRT00000030817	0.9634499245093106	0.9406883545497406	0.9864805931094636	0.9397961751383996	0.9593385294238936	0.9386773168967576	0.9424807617060128	0.9397961751383996	0.9343272315531232	0.9977998491325121	0.9399849018621036	0.9884645607417883	0.940551082033216	0.9927374301675976	0.9870806016197454	1.0	0.9683653846153846	0.9871500832574068	0.9425428257111426	1.0	0.9863505154639176	0.9352061337355456	0.9884562154001006	0.995	0.9407398087569201	1.0	0.9876695946224586	1.0
ENSGGOT00000050998	0.95751350905416	0.9401237113402062	0.9869167030091583	0.9381268832294548	0.9575537789499712	0.9387873034218022	0.9430450965117284	0.9381268832294548	0.9324720353324802	0.9874721833017389	0.9387873034218022	0.9835876288659794	0.9391175135179758	0.9921875	1.0	0.986014593467686	0.966877036670379	1.0	0.9408247422680412	0.9863505154639176	1.0	0.9352164948453608	0.9835720477153588	1.0	0.9406034589507574	0.986112255831204	0.9833511909667848	0.986112255831204
ENSMLET00000030250	0.934876261752775	0.9853314527503526	0.9293501962494548	0.9821843046232984	0.9359191252321024	0.9862932061978544	0.9853774506611086	0.9821843046232984	0.9740605984568096	0.9358031674208144	0.9815569914058088	0.9332893413775768	0.9823411329276708	0.9307262569832402	0.9347923897673224	0.937070938215103	0.933506376978786	0.9347136259386094	0.969409183513556	0.9352061337355456	0.9352164948453608	1.0	0.9332410930473884	0.9335714285714286	0.9852581393889971	0.935543733762217	0.9330720033010108	0.9352061337355456
ENST00000260184	0.9614840433894042	0.9388743826092428	1.0	0.938626002200912	0.9572473047213846	0.9368047262899879	0.940610213737967	0.938626002200912	0.9328660778828928	0.9890227408549052	0.9388146517843108	1.0	0.9393806005345072	1.0	0.9844659569678064	0.9887725040916532	0.9672677193094834	0.984814186002641	0.9418853439053552	0.9884562154001006	0.9835720477153588	0.9332410930473884	1.0	1.0	0.9389833705322058	0.9876578882192686	1.0	0.9884562154001006
ENST00000512371	0.9592857142857144	0.9278571428571428	1.0	0.9428571428571428	0.9592857142857144	0.9385714285714286	0.9428571428571428	0.9428571428571428	0.9321428571428572	0.995	0.9428571428571428	1.0	0.9485714285714286	1.0	1.0	0.995	0.9885714285714284	1.0	0.95	0.995	1.0	0.9335714285714286	1.0	1.0	0.9428571428571428	0.995	1.0	0.995
ENSTGET00000030849	0.9399578762063436	0.9933824682452564	0.9376362843436546	0.9857791699295224	0.9410257469934288	0.9883454995457251	1.0	0.9823665025858308	0.9779128418810114	0.9376857384177432	0.9851447912749154	0.9389392223480558	0.9859282938448038	0.9379888268156424	0.9364825534909008	0.9385371250081344	0.9382826762322648	0.936647904940588	0.9723075958100734	0.9407398087569201	0.9406034589507574	0.9852581393889971	0.9389833705322058	0.9428571428571428	1.0	0.9409312309089408	0.9385765624354578	0.9371206907339048
ENSPTRT00000107134	0.9593284659489336	0.9404511526248504	0.9864805931094636	0.9392388343102452	0.959367015577351	0.9391150004127796	0.9437424268651551	0.9392388343102452	0.9327994716420376	0.9977334542157752	0.9396516139684636	0.9876695946224586	0.9402295054899694	0.9927374301675976	0.986112255831204	1.0	0.967413273934744	0.986112255831204	0.9411522124623696	1.0	0.986112255831204	0.935543733762217	0.9876578882192686	0.995	0.9409312309089408	1.0	0.9876782329184868	1.0
ENST00000505890	0.9572773053743912	0.9380983823043908	1.0	0.9368829774050972	0.9573178275392801	0.9364882722167164	0.9415739096539476	0.9368829774050972	0.93028538388469	0.9891604500680048	0.9372960469246976	1.0	0.9378743442521376	1.0	0.9833511909667848	0.9880559416261292	0.966625412541254	0.9833511909667848	0.9401205018157808	0.9876695946224586	0.9833511909667848	0.9330720033010108	1.0	1.0	0.9385765624354578	0.9876782329184868	1.0	0.9876782329184868
ENSPTRT00000090711	0.9634694583294036	0.9406883545497406	0.9864805931094636	0.9397961751383996	0.959367015577351	0.9386773168967576	0.938784107848856	0.9394043671400863	0.9343272315531232	0.9978129784109726	0.9399849018621036	0.9884645607417883	0.940551082033216	0.9927374301675976	0.9869673545007348	1.0	0.9683826120383124	0.9870389456260346	0.9425428257111426	1.0	0.986112255831204	0.9352061337355456	0.9884562154001006	0.995	0.9371206907339048	1.0	0.9876782329184868	1.0
