,ENSHCOT00000026282,ENSXMAT00000035096,ENSLCRT00005029663,ENSPRET00000025867,ENSGAFT00000023691,ENSPLAT00000007315,ENSCSET00000015486,ENSKMAT00000015078,ENSPMET00000013133,ENSPMET00000013123,ENSTRUT00000028306,ENSXCOT00000016813,ENSLCRT00005029649,ENSKMAT00000015089,ENSBSLT00000044196,ENSBSLT00000044206,ENSLCRT00005029657,ENSFHET00000026289,ENSCVAT00000022802,ENSGACT00000001377,ENSGAFT00000023684,ENSFHET00000026284,ENSPFOT00000015956,ENSCVAT00000031294,ENSTNIT00000022300,ENSGWIT00000024405
ENSKMAT00000015089,0.7337087691069992,0.7425583266291231,0.666934835076428,0.6194690265486725,0.9541432019308126,0.7417538213998391,0.7425583266291231,0.7876106194690266,0.7425583266291231,0.6870474658085277,0.7320997586484312,0.7047465808527755,0.6556717618664522,1.0,0.7377312952534192,0.6516492357200322,0.7449718423169751,0.9613837489943685,0.9629927594529365,0.7401448109412712,0.7417538213998391,0.7489943684633951,0.7425583266291231,0.7506033789219629,0.6934835076427996,0.7320997586484312
ENSBSLT00000044196,0.917135961383749,0.917135961383749,0.44971842316975064,0.7908286403861625,0.7256637168141593,0.913917940466613,0.9292035398230089,0.9348350764279968,0.914722445695897,0.8592115848753017,0.9412711182622687,0.8785197103781175,0.8423169750603379,0.7377312952534192,1.0,0.4617860016090105,0.9316170555108608,0.7256637168141593,0.7280772325020113,0.9300080450522928,0.914722445695897,0.9235720032180209,0.914722445695897,0.9235720032180209,0.8865647626709574,0.919549477071601
ENSBSLT00000044206,0.4320193081255028,0.42960579243765085,0.9058728881737731,0.4424778761061947,0.6411906677393403,0.42960579243765085,0.43765084473049076,0.43925985518905875,0.42960579243765085,0.37409493161705554,0.44086886564762673,0.39259855189058723,0.43041029766693484,0.6516492357200322,0.4617860016090105,1.0,0.4328238133547868,0.6419951729686243,0.6452131938857603,0.4360418342719228,0.42880128720836685,0.42960579243765085,0.42960579243765085,0.4328238133547868,0.4416733708769107,0.42799678197908286
ENSLCRT00005029657,0.9356395816572808,0.9420756234915527,0.47868061142397433,0.8181818181818182,0.7441673370876911,0.9428801287208367,0.9316170555108608,0.9469026548672567,0.9436846339501207,0.8881737731295254,0.9243765084473049,0.9058728881737731,0.9074818986323411,0.7449718423169751,0.9316170555108608,0.4328238133547868,1.0,0.7425583266291231,0.7425583266291231,0.9525341914722446,0.9420756234915527,0.9460981496379727,0.9436846339501207,0.9436846339501207,0.8905872888173774,0.9477071600965407
ENSFHET00000026289,0.7272727272727273,0.7522123893805309,0.6645213193885761,0.6307320997586484,0.9678197908286403,0.7530168946098149,0.7320997586484312,0.7489943684633951,0.7538213998390989,0.6983105390185036,0.7240547063555913,0.7144006436041834,0.6532582461786002,0.9613837489943685,0.7256637168141593,0.6419951729686243,0.7425583266291231,1.0,0.9742558326629123,0.7401448109412712,0.7554304102976669,0.7876106194690266,0.7538213998390989,0.7618664521319388,0.6830249396621078,0.7296862429605793
ENSCVAT00000022802,0.7232502011263073,0.7473853580048271,0.6637168141592921,0.6251005631536605,0.9597747385358005,0.7481898632341111,0.7329042638777152,0.7506033789219629,0.7489943684633951,0.6934835076427996,0.7272727272727273,0.7095736122284795,0.6540627514078842,0.9629927594529365,0.7280772325020113,0.6452131938857603,0.7425583266291231,0.9742558326629123,1.0,0.7433628318584071,0.7473853580048271,0.7618664521319388,0.7489943684633951,0.7876106194690266,0.6878519710378117,0.7280772325020113
ENSGACT00000001377,0.9267900241351569,0.9372485921158488,0.45615446500402257,0.8133547868061143,0.7369267900241352,0.9372485921158488,0.9292035398230089,0.9444891391794047,0.9380530973451328,0.8825422365245374,0.9283990345937249,0.8994368463395012,0.8632341110217217,0.7401448109412712,0.9300080450522928,0.4360418342719228,0.9525341914722446,0.7401448109412712,0.7433628318584071,1.0,0.9372485921158488,0.9452936444086887,0.9380530973451328,0.9452936444086887,0.8905872888173774,0.9436846339501207
ENSGAFT00000023684,0.9203539823008849,0.9911504424778761,0.4545454545454546,0.8600160901045857,0.7876106194690266,0.9903459372485921,0.913917940466613,0.9420756234915527,0.9911504424778761,0.9356395816572808,0.909895414320193,0.9517296862429606,0.8527755430410298,0.7417538213998391,0.914722445695897,0.42880128720836685,0.9420756234915527,0.7554304102976669,0.7473853580048271,0.9372485921158488,1.0,0.9589702333065165,0.9903459372485921,0.9493161705551086,0.8696701528559936,0.9243765084473049
ENSFHET00000026284,0.919549477071601,0.9549477071600966,0.4521319388576026,0.833467417538214,0.7554304102976669,0.9565567176186646,0.9243765084473049,0.9557522123893806,0.9573612228479486,0.9018503620273531,0.9219629927594529,0.917135961383749,0.8567980691874497,0.7489943684633951,0.9235720032180209,0.42960579243765085,0.9460981496379727,0.7876106194690266,0.7618664521319388,0.9452936444086887,0.9589702333065165,1.0,0.9573612228479486,0.9662107803700724,0.8801287208366855,0.9300080450522928
ENSPFOT00000015956,0.9259855189058729,0.9871279163314561,0.45695897023330656,0.8600160901045857,0.7787610619469026,0.998390989541432,0.913917940466613,0.9428801287208367,0.999195494770716,0.9436846339501207,0.913113435237329,0.9469026548672567,0.8551890587288817,0.7425583266291231,0.914722445695897,0.42960579243765085,0.9436846339501207,0.7538213998390989,0.7489943684633951,0.9380530973451328,0.9903459372485921,0.9573612228479486,1.0,0.9509251810136766,0.8728881737731295,0.9267900241351569
ENSCVAT00000031294,0.917940466613033,0.9485116653258246,0.4513274336283186,0.827031375703942,0.7473853580048271,0.9501206757843926,0.9259855189058729,0.9525341914722446,0.9509251810136766,0.8954143201930812,0.9219629927594529,0.910699919549477,0.8551890587288817,0.7506033789219629,0.9235720032180209,0.4328238133547868,0.9436846339501207,0.7618664521319388,0.7876106194690266,0.9452936444086887,0.9493161705551086,0.9662107803700724,0.9509251810136766,1.0,0.8809332260659695,0.9251810136765889
ENSTNIT00000022300,0.8704746580852776,0.8720836685438456,0.4553499597747386,0.8117457763475463,0.6806114239742558,0.8720836685438456,0.8736926790024135,0.8921962992759453,0.8728881737731295,0.8173773129525342,0.915526950925181,0.835076427996782,0.7996781979082864,0.6934835076427996,0.8865647626709574,0.4416733708769107,0.8905872888173774,0.6830249396621078,0.6878519710378117,0.8905872888173774,0.8696701528559936,0.8801287208366855,0.8728881737731295,0.8809332260659695,1.0,0.8712791633145616
ENSGWIT00000024405,0.9267900241351569,0.9243765084473049,0.45615446500402257,0.8045052292839904,0.7288817377312953,0.9259855189058729,0.914722445695897,0.9324215607401448,0.9267900241351569,0.8712791633145616,0.909895414320193,0.8881737731295254,0.8584070796460177,0.7320997586484312,0.919549477071601,0.42799678197908286,0.9477071600965407,0.7296862429605793,0.7280772325020113,0.9436846339501207,0.9243765084473049,0.9300080450522928,0.9267900241351569,0.9251810136765889,0.8712791633145616,1.0
