	MGP_CAROLIEiJ_T0031716	ENSMSIT00000017277	ENSNLET00000050075	ENSGGOT00000050215	ENST00000333437	ENSMUST00000155694	ENSPPAT00000007379	ENSPPYT00000010244	ENSMUGT00000026055	MGP_PahariEiJ_T0038438	ENSPTET00000041991	ENSPTRT00000080800	ENSMUST00000039146	ENSMUST00000039088	ENSMMUT00000074668	MGP_SPRETEiJ_T0033178	MGP_SPRETEiJ_T0033177	MGP_SPRETEiJ_T0033176	ENSMUGT00000026044	ENSOGAT00000030662	ENSCSAT00000019137	ENSRNOT00000054927	ENSMSIT00000017285	ENSRNOT00000054928	ENSTGET00000017947	ENSPSMT00000019748
ENSPTET00000041991	0.4751338944146901	0.4223412394797246	0.9808722264728386	0.9747513389441468	0.9793420045906656	0.6488140780413161	0.980107115531752	0.9785768936495792	0.4858454475899006	0.4743687834736037	1.0	0.9793420045906656	0.4736036725325172	0.4215761285386381	0.9862280030604438	0.6495791889824024	0.4254016832440704	0.47666411629686295	0.3580719204284621	0.9257842387146136	0.9854628921193572	0.4873756694720735	0.4736036725325172	0.41698546289211935	0.9862280030604438	0.48661055853098706
ENSPTRT00000080800	0.4743687834736037	0.4215761285386381	0.991583779648049	0.9923488905891354	0.9984697781178272	0.6480489671002295	0.9992348890589136	0.9900535577658759	0.4896710022953328	0.4751338944146901	0.9793420045906656	1.0	0.4728385615914308	0.4208110175975517	0.9869931140015302	0.6488140780413161	0.4246365723029839	0.4758990053557766	0.35654169854628925	0.9326702371843916	0.9869931140015302	0.4896710022953328	0.4728385615914308	0.4185156847742924	0.9869931140015302	0.4942616679418516
ENSMUST00000039146	0.9885233358837032	0.7322111706197398	0.4736036725325172	0.4674827850038256	0.4720734506503443	0.30604437643458304	0.4720734506503443	0.4728385615914308	0.8041315990818668	0.966335118592196	0.4736036725325172	0.4728385615914308	1.0	0.7337413925019127	0.4751338944146901	0.30604437643458304	0.7360367253251722	0.9938791124713084	0.6243305279265493	0.4659525631216526	0.4743687834736037	0.9234889058913542	0.9969395562356542	0.7046671767406274	0.4743687834736037	0.6572302983932671
ENSMUST00000039088	0.7314460596786534	0.9885233358837032	0.4192807957153788	0.4154552410099465	0.4208110175975517	0.22876817138485084	0.4200459066564653	0.4200459066564653	0.6710022953328233	0.7322111706197398	0.4215761285386381	0.4208110175975517	0.7337413925019127	1.0	0.4223412394797246	0.22723794950267795	0.9839326702371844	0.7322111706197398	0.6006120887528692	0.4192807957153788	0.4223412394797246	0.739097169089518	0.7345065034429993	0.8056618209640398	0.4223412394797246	0.5600612088752869
ENSMMUT00000074668	0.47666411629686295	0.423106350420811	0.9877582249426168	0.9824024483550114	0.9869931140015302	0.6488140780413161	0.9877582249426168	0.9877582249426168	0.4896710022953328	0.4758990053557766	0.9862280030604438	0.9869931140015302	0.4751338944146901	0.4223412394797246	1.0	0.6495791889824024	0.4261667941851568	0.4781943381790359	0.35654169854628925	0.9311400153022188	0.993114001530222	0.4919663351185921	0.4751338944146901	0.4177505738332058	0.9969395562356542	0.4942616679418516
MGP_SPRETEiJ_T0033178	0.3083397092578424	0.2264728385615914	0.6480489671002295	0.6480489671002295	0.6488140780413161	0.9984697781178272	0.6488140780413161	0.6488140780413161	0.2769701606732976	0.3068094873756695	0.6495791889824024	0.6488140780413161	0.30604437643458304	0.22723794950267795	0.6495791889824024	1.0	0.23106350420811014	0.3083397092578424	0.2096403978576894	0.6511094108645754	0.6488140780413161	0.27773527161438416	0.30604437643458304	0.21423106350420815	0.6488140780413161	0.2127008416220352
MGP_SPRETEiJ_T0033177	0.7352716143840857	0.9892884468247896	0.423106350420811	0.4192807957153788	0.4246365723029839	0.2295332823259373	0.4238714613618975	0.4246365723029839	0.6732976281560826	0.7345065034429993	0.4254016832440704	0.4246365723029839	0.7360367253251722	0.9839326702371844	0.4261667941851568	0.23106350420811014	1.0	0.7360367253251722	0.6013771996939556	0.423106350420811	0.4261667941851568	0.7421576128538638	0.7368018362662586	0.8048967100229534	0.4261667941851568	0.5608263198163733
MGP_SPRETEiJ_T0033176	0.9885233358837032	0.7306809487375671	0.47666411629686295	0.4705432287681714	0.4751338944146901	0.3083397092578424	0.4751338944146901	0.4758990053557766	0.8087222647283856	0.9693955623565416	0.47666411629686295	0.4758990053557766	0.9938791124713084	0.7322111706197398	0.4781943381790359	0.3083397092578424	0.7360367253251722	1.0	0.6205049732211171	0.46824789594491206	0.4774292272379495	0.9219586840091814	0.9938791124713084	0.7054322876817138	0.4774292272379495	0.6549349655700076
ENSMUGT00000026044	0.6228003060443764	0.5983167559296098	0.3542463657230299	0.3542463657230299	0.3557765876052028	0.2096403978576894	0.3557765876052028	0.3527161438408569	0.5952563121652641	0.6281560826319816	0.3580719204284621	0.35654169854628925	0.6243305279265493	0.6006120887528692	0.35654169854628925	0.2096403978576894	0.6013771996939556	0.6205049732211171	1.0	0.3473603672532517	0.3557765876052028	0.6258607498087223	0.6243305279265493	0.6128538638102525	0.3588370313695486	0.4789594491201224
ENSOGAT00000030662	0.4674827850038256	0.4200459066564653	0.9326702371843916	0.9265493496557	0.9319051262433052	0.6503442999234889	0.9319051262433052	0.9319051262433052	0.4820198928844682	0.469778117827085	0.9257842387146136	0.9326702371843916	0.4659525631216526	0.4192807957153788	0.9311400153022188	0.6511094108645754	0.423106350420811	0.46824789594491206	0.3473603672532517	1.0	0.9311400153022188	0.4850803366488141	0.4659525631216526	0.4108645753634277	0.9311400153022188	0.4980872226472839
ENSCSAT00000019137	0.4758990053557766	0.423106350420811	0.9869931140015302	0.9824024483550114	0.9869931140015302	0.6480489671002295	0.9877582249426168	0.9862280030604438	0.4889058913542464	0.4751338944146901	0.9854628921193572	0.9869931140015302	0.4743687834736037	0.4223412394797246	0.993114001530222	0.6488140780413161	0.4261667941851568	0.4774292272379495	0.3557765876052028	0.9311400153022188	1.0	0.4919663351185921	0.4743687834736037	0.4192807957153788	0.993114001530222	0.49502677888293795
ENSRNOT00000054927	0.918133129303749	0.7375669472073451	0.4896710022953328	0.4858454475899006	0.4889058913542464	0.27773527161438416	0.4889058913542464	0.4904361132364192	0.8393267023718439	0.9211935730680948	0.4873756694720735	0.4896710022953328	0.9234889058913542	0.739097169089518	0.4919663351185921	0.27773527161438416	0.7421576128538638	0.9219586840091814	0.6258607498087223	0.4850803366488141	0.4919663351185921	1.0	0.9250191277735272	0.7237949502677888	0.4934965570007651	0.6832440703902066
ENSMSIT00000017285	0.9869931140015302	0.7329762815608263	0.4736036725325172	0.4674827850038256	0.4720734506503443	0.30604437643458304	0.4720734506503443	0.4728385615914308	0.8064269319051263	0.9678653404743688	0.4736036725325172	0.4728385615914308	0.9969395562356542	0.7345065034429993	0.4751338944146901	0.30604437643458304	0.7368018362662586	0.9938791124713084	0.6243305279265493	0.4659525631216526	0.4743687834736037	0.9250191277735272	1.0	0.7054322876817138	0.4743687834736037	0.6564651874521805
ENSRNOT00000054928	0.7077276205049732	0.8026013771996939	0.4162203519510329	0.4162203519510329	0.4177505738332058	0.21576128538638106	0.4177505738332058	0.4162203519510329	0.65876052027544	0.7115531752104055	0.41698546289211935	0.4185156847742924	0.7046671767406274	0.8056618209640398	0.4177505738332058	0.21423106350420815	0.8048967100229534	0.7054322876817138	0.6128538638102525	0.4108645753634277	0.4192807957153788	0.7237949502677888	0.7054322876817138	1.0	0.4200459066564653	0.5455241009946442
ENSTGET00000017947	0.4758990053557766	0.423106350420811	0.9877582249426168	0.9839326702371844	0.9869931140015302	0.6480489671002295	0.9877582249426168	0.9877582249426168	0.4889058913542464	0.4751338944146901	0.9862280030604438	0.9869931140015302	0.4743687834736037	0.4223412394797246	0.9969395562356542	0.6488140780413161	0.4261667941851568	0.4774292272379495	0.3588370313695486	0.9311400153022188	0.993114001530222	0.4934965570007651	0.4743687834736037	0.4200459066564653	1.0	0.4942616679418516
ENSPSMT00000019748	0.6503442999234889	0.5592960979342004	0.4934965570007651	0.4896710022953328	0.49502677888293795	0.21193573068094876	0.49502677888293795	0.49502677888293795	0.6113236419280795	0.6557000765110941	0.48661055853098706	0.4942616679418516	0.6572302983932671	0.5600612088752869	0.4942616679418516	0.2127008416220352	0.5608263198163733	0.6549349655700076	0.4789594491201224	0.4980872226472839	0.49502677888293795	0.6832440703902066	0.6564651874521805	0.5455241009946442	0.4942616679418516	1.0
