	ENSAMXT00000010873	ENSPLAT00000022559	ENSEEET00000024161	ENSCHAT00000035868	ENSHHUT00000020049	ENSCHAT00000035784	ENSCVAT00000020604	ENSXCOT00000011951	ENSPFOT00000000113	ENSXMAT00000042306	ENSHHUT00000058392	ENSDCDT00000039811	ENSCHAT00000035892	ENSPNAT00000022921	ENSPRET00000027115	ENSEEET00000024158	ENSEEET00000024157	ENSELUT00000034877	ENSIPUT00000014631	ENSDART00000158046	ENSDART00000180030	ENSCVAT00000030617	ENSDCDT00000039808
ENSHHUT00000058392	0.7534904013961605	0.3856893542757417	0.6404886561954625	0.7172774869109948	0.8739092495636999	0.7081151832460733	0.6950261780104712	0.5095986038394416	0.5148342059336823	0.7081151832460733	1.0	0.7015706806282722	0.7238219895287958	0.7356020942408377	0.7076788830715532	0.6954624781849913	0.7203315881326352	0.8062827225130892	0.7273123909249564	0.7456369982547993	0.7456369982547993	0.7041884816753927	0.7465095986038395
ENSDCDT00000039811	0.6505235602094239	0.5405759162303665	0.6801919720767888	0.7556719022687609	0.7883944153577661	0.7473821989528796	0.724694589877836	0.4389179755671901	0.6623036649214661	0.7486910994764397	0.7015706806282722	1.0	0.7622164048865621	0.7670157068062827	0.7473821989528796	0.7172774869109948	0.7595986038394416	0.7783595113438045	0.7578534031413613	0.7691972076788831	0.7691972076788831	0.7338568935427574	0.9332460732984292
ENSCHAT00000035892	0.6793193717277487	0.4712041884816753	0.7068062827225131	0.9633507853403142	0.8136998254799301	0.8931064572425829	0.7377835951134379	0.4598603839441535	0.56282722513089	0.7552356020942408	0.7238219895287958	0.7622164048865621	1.0	0.7883944153577661	0.7543630017452007	0.7390924956369983	0.7840314136125655	0.7918848167539267	0.7835951134380453	0.7883944153577661	0.7883944153577661	0.7469458987783595	0.8054101221640488
ENSPNAT00000022921	0.7722513089005235	0.4659685863874346	0.7547993019197208	0.7818499127399651	0.8224258289703316	0.7713787085514834	0.7421465968586387	0.462914485165794	0.5824607329842932	0.7630890052356021	0.7356020942408377	0.7670157068062827	0.7883944153577661	1.0	0.7626527050610821	0.7918848167539267	0.8359511343804538	0.8032286212914486	0.8420593368237347	0.8154450261780105	0.8154450261780105	0.7513089005235603	0.8102094240837696
ENSPRET00000027115	0.6623036649214661	0.518760907504363	0.6771378708551483	0.7469458987783595	0.7940663176265269	0.7408376963350786	0.8826352530541012	0.6073298429319371	0.7059336823734731	0.9847294938917976	0.7076788830715532	0.7473821989528796	0.7543630017452007	0.7626527050610821	1.0	0.7063699825479929	0.7456369982547993	0.7739965095986039	0.7526178010471204	0.7687609075043629	0.7687609075043629	0.8931064572425829	0.7857766143106457
ENSEEET00000024158	0.6976439790575916	0.4511343804537522	0.8438045375218151	0.7321116928446771	0.7626527050610821	0.7111692844677138	0.6902268760907504	0.455933682373473	0.5370855148342061	0.7081151832460733	0.6954624781849913	0.7172774869109948	0.7390924956369983	0.7918848167539267	0.7063699825479929	1.0	0.9445898778359512	0.7521815008726004	0.787085514834206	0.7691972076788831	0.7691972076788831	0.6993891797556719	0.7574171029668412
ENSEEET00000024157	0.7225130890052356	0.4616055846422338	0.8939790575916229	0.7805410122164049	0.8062827225130892	0.7552356020942408	0.7294938917975567	0.449389179755672	0.5763525305410122	0.7478184991273996	0.7203315881326352	0.7595986038394416	0.7840314136125655	0.8359511343804538	0.7456369982547993	0.9445898778359512	1.0	0.7953752181500873	0.8337696335078534	0.8115183246073299	0.8115183246073299	0.7386561954624782	0.7997382198952879
ENSELUT00000034877	0.7020069808027923	0.4685863874345551	0.7146596858638743	0.7844677137870855	0.9057591623036648	0.7731239092495636	0.7552356020942408	0.4720767888307156	0.587260034904014	0.7761780104712042	0.8062827225130892	0.7783595113438045	0.7918848167539267	0.8032286212914486	0.7739965095986039	0.7521815008726004	0.7953752181500873	1.0	0.8001745200698079	0.8136998254799301	0.8136998254799301	0.7643979057591623	0.8224258289703316
ENSIPUT00000014631	0.7351657940663177	0.462914485165794	0.7517452006980803	0.7770506108202443	0.8145724258289704	0.7648342059336823	0.7408376963350786	0.456369982547993	0.5759162303664922	0.7534904013961605	0.7273123909249564	0.7578534031413613	0.7835951134380453	0.8420593368237347	0.7526178010471204	0.787085514834206	0.8337696335078534	0.8001745200698079	1.0	0.8106457242582897	0.8106457242582897	0.75	0.8006108202443281
ENSDART00000158046	0.7102966841186736	0.4637870855148343	0.7290575916230366	0.7818499127399651	0.8342059336823735	0.7735602094240838	0.7465095986038395	0.4659685863874346	0.5890052356020943	0.7661431064572426	0.7456369982547993	0.7691972076788831	0.7883944153577661	0.8154450261780105	0.7687609075043629	0.7691972076788831	0.8115183246073299	0.8136998254799301	0.8106457242582897	1.0	1.0	0.7556719022687609	0.81239092495637
ENSDART00000180030	0.7102966841186736	0.4637870855148343	0.7290575916230366	0.7818499127399651	0.8342059336823735	0.7735602094240838	0.7465095986038395	0.4659685863874346	0.5890052356020943	0.7661431064572426	0.7456369982547993	0.7691972076788831	0.7883944153577661	0.8154450261780105	0.7687609075043629	0.7691972076788831	0.8115183246073299	0.8136998254799301	0.8106457242582897	1.0	1.0	0.7556719022687609	0.81239092495637
ENSCVAT00000030617	0.6631762652705061	0.4917102966841187	0.6727748691099477	0.7382198952879581	0.7857766143106457	0.7329842931937173	0.9895287958115184	0.5541012216404887	0.6557591623036649	0.8987783595113438	0.7041884816753927	0.7338568935427574	0.7469458987783595	0.7513089005235603	0.8931064572425829	0.6993891797556719	0.7386561954624782	0.7643979057591623	0.75	0.7556719022687609	0.7556719022687609	1.0	0.7731239092495636
ENSDCDT00000039808	0.6958987783595113	0.4738219895287958	0.7203315881326352	0.7988656195462478	0.8337696335078534	0.7931937172774869	0.7639616055846422	0.4773123909249564	0.5972949389179756	0.787085514834206	0.7465095986038395	0.9332460732984292	0.8054101221640488	0.8102094240837696	0.7857766143106457	0.7574171029668412	0.7997382198952879	0.8224258289703316	0.8006108202443281	0.81239092495637	0.81239092495637	0.7731239092495636	1.0
