,ENSNLET00000008369,ENSPANT00000020705,ENST00000505696,ENSMMUT00000005148,ENSNLET00000060326,ENSCATT00000067858,ENSTGET00000030855,ENSMMUT00000055171,ENSCSAT00000001179,ENSPPAT00000016096,ENSMNET00000034501,ENST00000511577,ENSMFAT00000002182,ENST00000514748,ENSGGOT00000022102,ENSPTRT00000087250,ENSPPYT00000017653,ENSGGOT00000014849,ENSRROT00000056419,ENSPTRT00000030817,ENSGGOT00000050998,ENSMLET00000030250,ENST00000260184,ENST00000512371,ENSTGET00000030849,ENSPTRT00000107134,ENST00000505890,ENSPTRT00000090711
ENST00000511577,0.9614561701592096,0.9389185790631877,1.0,0.9385815870618589,0.9572878837900297,0.9367590175791691,0.9406547541411243,0.9385815870618589,0.9328175127382525,0.9890306763892381,0.9387703731672016,1.0,0.9393367314832295,1.0,0.9844774392595449,0.9887809505118895,0.9672435897435897,0.9848251594457884,0.9419273699103915,0.9884645607417885,0.9835876288659794,0.9332893413775767,1.0,1.0,0.9389392223480558,0.9876695946224586,1.0,0.9884645607417885
ENSMFAT00000002182,0.9394911469635501,0.9871095220173127,0.9411251635412123,0.9977739457595234,0.9386287556308633,0.9849306055954133,0.985827387352165,0.9977739457595234,0.9772428060936619,0.9411191142704369,0.9970531067778544,0.9393367314832295,1.0,0.9424581005586592,0.938828675264529,0.9426513911620295,0.9371296800435577,0.9391938627931837,0.972193453221605,0.9405510820332159,0.9391175135179758,0.9823411329276708,0.9393806005345071,0.9485714285714286,0.9859282938448038,0.9402295054899694,0.9378743442521377,0.9405510820332159
ENST00000514748,0.9597989949748744,0.9201117318435754,1.0,0.9379888268156424,0.9597989949748744,0.9346368715083799,0.9379888268156424,0.9379888268156424,0.9329608938547486,0.9927374301675977,0.9379888268156424,1.0,0.9424581005586592,1.0,0.9921875,0.9927374301675977,0.9737430167597766,0.9921875,0.9435754189944134,0.9927374301675977,0.9921875,0.9307262569832402,1.0,1.0,0.9379888268156424,0.9927374301675977,1.0,0.9927374301675977
ENSGGOT00000022102,0.9606866180205086,0.9398701632600591,0.9869167030091583,0.9380567973498858,0.9575537789499712,0.9382819284083234,0.9382007563192464,0.9376659097450987,0.9334898530215804,0.9875742669136907,0.9384427363072074,0.9844774392595449,0.938828675264529,0.9921875,1.0,0.9869935466702149,0.9667715296893433,1.0,0.9417984316750225,0.9870806016197454,1.0,0.9347923897673223,0.9844659569678063,1.0,0.9364825534909009,0.9861122558312041,0.9833511909667848,0.9869673545007347
ENSPTRT00000087250,0.9642751987437432,0.9422555014223588,0.9864805931094636,0.9420640895551701,0.9602154273801251,0.9403644214727338,0.9374150540418096,0.941674261163911,0.936688152341066,0.9977246871444824,0.9419696920106045,0.9887809505118895,0.9426513911620295,0.9927374301675977,0.9869935466702149,1.0,0.9692400080069393,0.9870674248578392,0.9447678221059516,1.0,0.9860145934676859,0.937070938215103,0.9887725040916531,0.995,0.9385371250081344,1.0,0.9880559416261293,1.0
ENSPPYT00000017653,0.9600512163892445,0.9389423076923077,0.971652856519843,0.9363610159177529,0.9582508250825083,0.9356966727511449,0.9396307999334774,0.9363610159177529,0.930916311693303,0.9689912547650319,0.9357204624795824,0.9672435897435897,0.9371296800435577,0.9737430167597766,0.9667715296893433,0.9692400080069393,1.0,0.9673380511703865,0.9381730769230769,0.9683653846153846,0.966877036670379,0.9335063769787861,0.9672677193094834,0.9885714285714285,0.9382826762322647,0.9674132739347441,0.9666254125412541,0.9683826120383124
ENSGGOT00000014849,0.9615674690465715,0.9402117565741933,0.9869167030091583,0.9384392881846193,0.9575537789499712,0.9381248820977174,0.9383324151787161,0.9380550343964978,0.933628875055021,0.9876323432961679,0.9388165754889015,0.9848251594457884,0.9391938627931837,0.9921875,1.0,0.9870674248578392,0.9673380511703865,1.0,0.941782651041503,0.9871500832574067,1.0,0.9347136259386094,0.984814186002641,1.0,0.9366479049405879,0.9861122558312041,0.9833511909667848,0.9870389456260346
ENSRROT00000056419,0.9404675749661747,0.9730958577655138,0.948102921936328,0.9720514429109159,0.9399256812551611,0.9710998965614519,0.9747371162548426,0.9720514429109159,0.9663594181088537,0.9431103847120945,0.9714294674778899,0.9419273699103915,0.972193453221605,0.9435754189944134,0.9417984316750225,0.9447678221059516,0.9381730769230769,0.941782651041503,1.0,0.9425428257111426,0.9408247422680412,0.9694091835135559,0.9418853439053553,0.95,0.9723075958100734,0.9411522124623696,0.9401205018157808,0.9425428257111426
ENSPTRT00000030817,0.9634499245093106,0.9406883545497406,0.9864805931094636,0.9397961751383996,0.9593385294238937,0.9386773168967577,0.9424807617060128,0.9397961751383996,0.9343272315531232,0.997799849132512,0.9399849018621037,0.9884645607417885,0.9405510820332159,0.9927374301675977,0.9870806016197454,1.0,0.9683653846153846,0.9871500832574067,0.9425428257111426,1.0,0.9863505154639175,0.9352061337355455,0.9884562154001006,0.995,0.94073980875692,1.0,0.9876695946224586,1.0
ENSGGOT00000050998,0.95751350905416,0.9401237113402062,0.9869167030091583,0.9381268832294547,0.9575537789499712,0.9387873034218022,0.9430450965117285,0.9381268832294547,0.9324720353324802,0.987472183301739,0.9387873034218022,0.9835876288659794,0.9391175135179758,0.9921875,1.0,0.9860145934676859,0.966877036670379,1.0,0.9408247422680412,0.9863505154639175,1.0,0.9352164948453608,0.9835720477153589,1.0,0.9406034589507574,0.9861122558312041,0.9833511909667848,0.9861122558312041
ENSMLET00000030250,0.934876261752775,0.9853314527503526,0.9293501962494548,0.9821843046232984,0.9359191252321023,0.9862932061978545,0.9853774506611086,0.9821843046232984,0.9740605984568095,0.9358031674208145,0.9815569914058089,0.9332893413775767,0.9823411329276708,0.9307262569832402,0.9347923897673223,0.937070938215103,0.9335063769787861,0.9347136259386094,0.9694091835135559,0.9352061337355455,0.9352164948453608,1.0,0.9332410930473884,0.9335714285714286,0.985258139388997,0.935543733762217,0.9330720033010109,0.9352061337355455
ENST00000260184,0.9614840433894042,0.9388743826092427,1.0,0.9386260022009119,0.9572473047213846,0.936804726289988,0.940610213737967,0.9386260022009119,0.9328660778828928,0.9890227408549052,0.9388146517843107,1.0,0.9393806005345071,1.0,0.9844659569678063,0.9887725040916531,0.9672677193094834,0.984814186002641,0.9418853439053553,0.9884562154001006,0.9835720477153589,0.9332410930473884,1.0,1.0,0.9389833705322058,0.9876578882192686,1.0,0.9884562154001006
ENST00000512371,0.9592857142857143,0.9278571428571428,1.0,0.9428571428571428,0.9592857142857143,0.9385714285714286,0.9428571428571428,0.9428571428571428,0.9321428571428572,0.995,0.9428571428571428,1.0,0.9485714285714286,1.0,1.0,0.995,0.9885714285714285,1.0,0.95,0.995,1.0,0.9335714285714286,1.0,1.0,0.9428571428571428,0.995,1.0,0.995
ENSTGET00000030849,0.9399578762063437,0.9933824682452564,0.9376362843436546,0.9857791699295223,0.9410257469934289,0.9883454995457251,1.0,0.9823665025858309,0.9779128418810114,0.9376857384177433,0.9851447912749154,0.9389392223480558,0.9859282938448038,0.9379888268156424,0.9364825534909009,0.9385371250081344,0.9382826762322647,0.9366479049405879,0.9723075958100734,0.94073980875692,0.9406034589507574,0.985258139388997,0.9389833705322058,0.9428571428571428,1.0,0.9409312309089408,0.9385765624354578,0.9371206907339048
ENSPTRT00000107134,0.9593284659489337,0.9404511526248505,0.9864805931094636,0.9392388343102452,0.959367015577351,0.9391150004127796,0.943742426865155,0.9392388343102452,0.9327994716420375,0.9977334542157752,0.9396516139684636,0.9876695946224586,0.9402295054899694,0.9927374301675977,0.9861122558312041,1.0,0.9674132739347441,0.9861122558312041,0.9411522124623696,1.0,0.9861122558312041,0.935543733762217,0.9876578882192686,0.995,0.9409312309089408,1.0,0.9876782329184868,1.0
ENST00000505890,0.9572773053743912,0.9380983823043909,1.0,0.9368829774050973,0.95731782753928,0.9364882722167163,0.9415739096539477,0.9368829774050973,0.9302853838846901,0.9891604500680048,0.9372960469246975,1.0,0.9378743442521377,1.0,0.9833511909667848,0.9880559416261293,0.9666254125412541,0.9833511909667848,0.9401205018157808,0.9876695946224586,0.9833511909667848,0.9330720033010109,1.0,1.0,0.9385765624354578,0.9876782329184868,1.0,0.9876782329184868
ENSPTRT00000090711,0.9634694583294037,0.9406883545497406,0.9864805931094636,0.9397961751383996,0.959367015577351,0.9386773168967577,0.938784107848856,0.9394043671400863,0.9343272315531232,0.9978129784109726,0.9399849018621037,0.9884645607417885,0.9405510820332159,0.9927374301675977,0.9869673545007347,1.0,0.9683826120383124,0.9870389456260346,0.9425428257111426,1.0,0.9861122558312041,0.9352061337355455,0.9884562154001006,0.995,0.9371206907339048,1.0,0.9876782329184868,1.0
