	ENSCATT00000051978	ENSMODT00000069443	ENSMMUT00000011907	ENSCINT00000010464	ENSMMUT00000011909	ENSCATT00000051977	FBtr0083574	ENSMFAT00000010868	ENSVURT00010012105	ENSPTET00000048345	ENSPCIT00000001481	ENSMEUT00000009728	ENSPANT00000023900	ENSPCIT00000001448	F13H8.2.1	ENSMNET00000057029	ENSMFAT00000010854	ENSCSAT00000016824	ENSPMAT00000000993	ENSMNET00000057020	ENSHHUT00000086643	ENSMNET00000057027	ENSPANT00000023899	ENSPCIT00000001468	ENSPANT00000056404	ENSCATT00000051980	ENSTGET00000012016	ENSSHAT00000005980	ENSMLET00000046250	ENSMLET00000046256	ENSMODT00000006596	ENSMFAT00000010872	ENSMLET00000046235
ENSPCIT00000001481	0.9557909480871926	0.9629694476057078	0.9594677405235053	0.8073185678018033	0.9556158627330824	0.9596428258776152	0.5948524905891622	0.9412588636960518	0.9917709883568241	0.9587673991070648	1.0	0.8474131138930229	0.9412588636960518	0.9616563074498818	0.6148122209577169	0.7530421080276635	0.9597303685546704	0.9599929965858356	0.7842948437363214	0.95938019784645	0.7638098573054364	0.9409086929878316	0.9597303685546704	0.9532522104525956	0.7531296507047186	0.7531296507047186	0.9599054539087806	0.9816160378184364	0.9411713210189968	0.7531296507047186	0.9799527269543904	0.7532171933817736	0.9596428258776152
ENSMEUT00000009728	0.8250021885669264	0.861244856867723	0.8287665236802941	0.7491026875601856	0.8248271032128163	0.8289416090344043	0.5888120458723628	0.8257025299833669	0.8469754005077476	0.8285914383261842	0.8474131138930229	1.0	0.8258776153374771	0.8101199334675654	0.6032565875864484	0.7554057603081502	0.8288540663573493	0.8293793224196796	0.7484898888208001	0.8286789810032391	0.7656482535235928	0.8255274446292568	0.8290291517114593	0.8185240304648516	0.7554933029852053	0.7554933029852053	0.8290291517114593	0.8434736934255449	0.8257900726604219	0.7554933029852053	0.8428608946861595	0.7554057603081502	0.8289416090344043
ENSPANT00000023900	0.983892147421868	0.9230499868685984	0.9789022148297296	0.7982141293880767	0.983717062067758	0.9790773001838396	0.5966908868073185	0.9994747439376696	0.940295894248446	0.9759257638098572	0.9412588636960518	0.8258776153374771	1.0	0.9051037380723104	0.6197146108728004	0.7571566138492515	0.9789897575067844	0.9780267880591788	0.7872712947561936	0.9788146721526744	0.7671364790335289	0.9992996585835596	0.979515013569115	0.8985380372931804	0.7572441565263066	0.7572441565263066	0.9791648428608948	0.9374069859056291	0.9995622866147248	0.7572441565263066	0.9382824126761796	0.7571566138492515	0.9790773001838396
ENSPCIT00000001448	0.9196358224634508	0.9257638098573054	0.9233126148997636	0.7829817035804955	0.9194607371093408	0.9234877002538736	0.5653506084216056	0.9050161953952552	0.953777466514926	0.9226122734833232	0.9616563074498818	0.8101199334675654	0.9051037380723104	1.0	0.5859231375295456	0.7334325483673291	0.9234877002538736	0.923837870962094	0.7518165105488925	0.9233126148997636	0.7465639499255887	0.9048411100411452	0.9235752429309289	0.9915959030027138	0.7334325483673291	0.7334325483673291	0.9237503282850391	0.9441477720388688	0.9050161953952552	0.7334325483673291	0.942747089205988	0.7334325483673291	0.9234877002538736
F13H8.2.1	0.6189267267793049	0.6195395255186904	0.6161253611135429	0.6563074498818174	0.61901426945636	0.6160378184364877	0.6712772476582334	0.6196270681957454	0.6146371356036068	0.6161253611135429	0.6148122209577169	0.6032565875864484	0.6197146108728004	0.5859231375295456	1.0	0.7542677055064344	0.6159502757594327	0.6160378184364877	0.7576818699115819	0.6160378184364877	0.7466514926026437	0.6197146108728004	0.6160378184364877	0.5943272345268318	0.7542677055064344	0.7542677055064344	0.6160378184364877	0.6143745075724416	0.6197146108728004	0.7542677055064344	0.6153374770200473	0.7541801628293793	0.6160378184364877
ENSMNET00000057029	0.756368729755756	0.7710758995010067	0.7534798214129388	0.8456622603519216	0.756368729755756	0.7534798214129388	0.7561936444016458	0.7570690711721965	0.7531296507047186	0.7533922787358838	0.7530421080276635	0.7554057603081502	0.7571566138492515	0.7334325483673291	0.7542677055064344	1.0	0.7533922787358838	0.7533922787358838	0.9390702967696752	0.7535673640899939	0.9653330998861944	0.7572441565263066	0.7534798214129388	0.7418366453646152	0.999912457322945	0.999912457322945	0.7534798214129388	0.7519040532259477	0.7571566138492515	0.99982491464589	0.7526919373194433	0.99982491464589	0.7534798214129388
ENSMFAT00000010854	0.9947474393766962	0.9413464063731068	0.9997373719688348	0.8075811958329686	0.9949225247308062	0.9995622866147248	0.5929265516939508	0.979515013569115	0.9588549417841198	0.9965858355948524	0.9597303685546704	0.8288540663573493	0.9789897575067844	0.9234877002538736	0.6159502757594327	0.7533922787358838	1.0	0.998686859844174	0.7835069596428259	0.9996498292917796	0.7634596865972162	0.9791648428608948	0.9994747439376696	0.9169219994747441	0.7534798214129388	0.7534798214129388	0.9996498292917796	0.9558784907642476	0.9790773001838396	0.7534798214129388	0.956578832180688	0.7535673640899939	0.9995622866147248
ENSCSAT00000016824	0.9937844699290904	0.941433949050162	0.9985993171671188	0.8075811958329686	0.9937844699290904	0.9985993171671188	0.593189179725116	0.978201873413289	0.9591175698152851	0.9970235489801278	0.9599929965858356	0.8293793224196796	0.9780267880591788	0.923837870962094	0.6160378184364877	0.7533922787358838	0.998686859844174	1.0	0.7835945023198809	0.998511774490064	0.7633721439201611	0.9780267880591788	0.998511774490064	0.917272170182964	0.7534798214129388	0.7534798214129388	0.998686859844174	0.9561411187954127	0.978114330736234	0.7534798214129388	0.9566663748577432	0.7533922787358838	0.9985993171671188
ENSPMAT00000000993	0.786395867985643	0.7731769237503283	0.7835945023198809	0.8405847850827278	0.7864834106626981	0.7835069596428259	0.7273921036505296	0.7871837520791386	0.7843823864133765	0.7834194169657708	0.7842948437363214	0.7484898888208001	0.7872712947561936	0.7518165105488925	0.7576818699115819	0.9390702967696752	0.7835069596428259	0.7835945023198809	1.0	0.7835069596428259	0.9198109078175609	0.7871837520791386	0.7835945023198809	0.7507659984242319	0.9391578394467304	0.9391578394467304	0.7836820449969361	0.7832443316116607	0.7871837520791386	0.9391578394467304	0.7837695876739911	0.9390702967696752	0.7835069596428259
ENSMNET00000057020	0.9945723540225859	0.9409962356648868	0.9995622866147248	0.8074061104788585	0.9947474393766962	0.9993872012606144	0.5930140943710058	0.9791648428608948	0.9586798564300096	0.9964107502407424	0.95938019784645	0.8286789810032391	0.9788146721526744	0.9233126148997636	0.6160378184364877	0.7535673640899939	0.9996498292917796	0.998511774490064	0.7835069596428259	1.0	0.7634596865972162	0.979515013569115	0.9992996585835596	0.9167469141206338	0.7534798214129388	0.7534798214129388	0.9994747439376696	0.9557034054101374	0.9789022148297296	0.7534798214129388	0.956228661472468	0.7533922787358838	0.9993872012606144
ENSHHUT00000086643	0.7663485949400333	0.7814934780705594	0.7634596865972162	0.8262277860456972	0.7663485949400333	0.7634596865972162	0.7382473956053576	0.7671364790335289	0.7638973999824915	0.7632846012431059	0.7638098573054364	0.7656482535235928	0.7671364790335289	0.7465639499255887	0.7466514926026437	0.9653330998861944	0.7634596865972162	0.7633721439201611	0.9198109078175609	0.7634596865972162	1.0	0.7671364790335289	0.7634596865972162	0.7549680469228749	0.9653330998861944	0.9653330998861944	0.7634596865972162	0.7634596865972162	0.7671364790335289	0.9653330998861944	0.7631095158889959	0.9653330998861944	0.7634596865972162
ENSMNET00000057027	0.983717062067758	0.9226122734833232	0.9790773001838396	0.7980390440339665	0.983892147421868	0.9789022148297296	0.5966908868073185	0.9996498292917796	0.9401208088943359	0.9759257638098572	0.9409086929878316	0.8255274446292568	0.9992996585835596	0.9048411100411452	0.6197146108728004	0.7572441565263066	0.9791648428608948	0.9780267880591788	0.7871837520791386	0.979515013569115	0.7671364790335289	1.0	0.9788146721526744	0.8982754092620152	0.7571566138492515	0.7571566138492515	0.9789897575067844	0.9370568151974088	0.9993872012606144	0.7571566138492515	0.9378446992909044	0.7570690711721965	0.9789022148297296
ENSPANT00000023899	0.9947474393766962	0.941433949050162	0.9993872012606144	0.8075811958329686	0.9945723540225859	0.9995622866147248	0.5930140943710058	0.9789897575067844	0.9588549417841198	0.9964107502407424	0.9597303685546704	0.8290291517114593	0.979515013569115	0.9235752429309289	0.6160378184364877	0.7534798214129388	0.9994747439376696	0.998511774490064	0.7835945023198809	0.9992996585835596	0.7634596865972162	0.9788146721526744	1.0	0.9170095421517991	0.7535673640899939	0.7535673640899939	0.9996498292917796	0.9560535761183576	0.9790773001838396	0.7535673640899939	0.9566663748577432	0.7534798214129388	0.9995622866147248
ENSPCIT00000001468	0.9130701216843212	0.9181475969535148	0.9167469141206338	0.7786045697277423	0.9128950363302109	0.9169219994747441	0.5656132364527707	0.8984504946161254	0.9458110829029152	0.9161341153812484	0.9532522104525956	0.8185240304648516	0.8985380372931804	0.9915959030027138	0.5943272345268318	0.7418366453646152	0.9169219994747441	0.917272170182964	0.7507659984242319	0.9167469141206338	0.7549680469228749	0.8982754092620152	0.9170095421517991	1.0	0.7418366453646152	0.7418366453646152	0.9171846275059092	0.9363564737809682	0.8985380372931804	0.7418366453646152	0.9351308763021972	0.7418366453646152	0.9170095421517991
ENSPANT00000056404	0.756456272432811	0.7711634421780618	0.7535673640899939	0.8456622603519216	0.756456272432811	0.7535673640899939	0.7561936444016458	0.7571566138492515	0.7530421080276635	0.7534798214129388	0.7531296507047186	0.7554933029852053	0.7572441565263066	0.7334325483673291	0.7542677055064344	0.999912457322945	0.7534798214129388	0.7534798214129388	0.9391578394467304	0.7534798214129388	0.9653330998861944	0.7571566138492515	0.7535673640899939	0.7418366453646152	1.0	1.0	0.7535673640899939	0.7519915959030027	0.7572441565263066	0.999912457322945	0.7527794799964983	0.999912457322945	0.7535673640899939
ENSCATT00000051980	0.756456272432811	0.7711634421780618	0.7535673640899939	0.8456622603519216	0.756456272432811	0.7535673640899939	0.7561936444016458	0.7571566138492515	0.7530421080276635	0.7534798214129388	0.7531296507047186	0.7554933029852053	0.7572441565263066	0.7334325483673291	0.7542677055064344	0.999912457322945	0.7534798214129388	0.7534798214129388	0.9391578394467304	0.7534798214129388	0.9653330998861944	0.7571566138492515	0.7535673640899939	0.7418366453646152	1.0	1.0	0.7535673640899939	0.7519915959030027	0.7572441565263066	0.999912457322945	0.7527794799964983	0.999912457322945	0.7535673640899939
ENSTGET00000012016	0.9949225247308062	0.9413464063731068	0.9995622866147248	0.8075811958329686	0.9947474393766962	0.9997373719688348	0.5930140943710058	0.9791648428608948	0.95903002713823	0.9965858355948524	0.9599054539087806	0.8290291517114593	0.9791648428608948	0.9237503282850391	0.6160378184364877	0.7534798214129388	0.9996498292917796	0.998686859844174	0.7836820449969361	0.9994747439376696	0.7634596865972162	0.9789897575067844	0.9996498292917796	0.9171846275059092	0.7535673640899939	0.7535673640899939	1.0	0.9560535761183576	0.9792523855379498	0.7535673640899939	0.9566663748577432	0.7534798214129388	0.9997373719688348
ENSSHAT00000005980	0.9517639849426596	0.9592051124923399	0.9556158627330824	0.8068808544165279	0.9515888995885494	0.9557909480871926	0.593189179725116	0.9372319005515188	0.9803904403396656	0.9550906066707521	0.9816160378184364	0.8434736934255449	0.9374069859056291	0.9441477720388688	0.6143745075724416	0.7519040532259477	0.9558784907642476	0.9561411187954127	0.7832443316116607	0.9557034054101374	0.7634596865972162	0.9370568151974088	0.9560535761183576	0.9363564737809682	0.7519915959030027	0.7519915959030027	0.9560535761183576	1.0	0.9371443578744638	0.7519915959030027	0.9761883918410224	0.7520791385800578	0.9557909480871926
ENSMLET00000046250	0.9839796900989232	0.9227873588374332	0.9789897575067844	0.7980390440339665	0.9838046047448132	0.9791648428608948	0.5966033441302635	0.9995622866147248	0.9402083515713909	0.9760133064869124	0.9411713210189968	0.8257900726604219	0.9995622866147248	0.9050161953952552	0.6197146108728004	0.7571566138492515	0.9790773001838396	0.978114330736234	0.7871837520791386	0.9789022148297296	0.7671364790335289	0.9993872012606144	0.9790773001838396	0.8985380372931804	0.7572441565263066	0.7572441565263066	0.9792523855379498	0.9371443578744638	1.0	0.7572441565263066	0.9380197846450145	0.7571566138492515	0.979515013569115
ENSMLET00000046256	0.756456272432811	0.7711634421780618	0.7535673640899939	0.8456622603519216	0.756456272432811	0.7535673640899939	0.7561936444016458	0.7571566138492515	0.7530421080276635	0.7534798214129388	0.7531296507047186	0.7554933029852053	0.7572441565263066	0.7334325483673291	0.7542677055064344	0.99982491464589	0.7534798214129388	0.7534798214129388	0.9391578394467304	0.7534798214129388	0.9653330998861944	0.7571566138492515	0.7535673640899939	0.7418366453646152	0.999912457322945	0.999912457322945	0.7535673640899939	0.7519915959030027	0.7572441565263066	1.0	0.7527794799964983	0.99982491464589	0.7535673640899939
ENSMODT00000006596	0.9524643263591	0.9816160378184364	0.9563162041495228	0.8074061104788585	0.952376783682045	0.956403746826578	0.5937144357874464	0.9381948699991246	0.9785520441215092	0.9553532347019172	0.9799527269543904	0.8428608946861595	0.9382824126761796	0.942747089205988	0.6153374770200473	0.7526919373194433	0.956578832180688	0.9566663748577432	0.7837695876739911	0.956228661472468	0.7631095158889959	0.9378446992909044	0.9566663748577432	0.9351308763021972	0.7527794799964983	0.7527794799964983	0.9566663748577432	0.9761883918410224	0.9380197846450145	0.7527794799964983	1.0	0.7528670226735533	0.956403746826578
ENSMFAT00000010872	0.756368729755756	0.7712509848551169	0.7534798214129388	0.8457498030289766	0.756368729755756	0.7534798214129388	0.7561061017245907	0.7572441565263066	0.7531296507047186	0.7533922787358838	0.7532171933817736	0.7554057603081502	0.7571566138492515	0.7334325483673291	0.7541801628293793	0.99982491464589	0.7535673640899939	0.7533922787358838	0.9390702967696752	0.7533922787358838	0.9653330998861944	0.7570690711721965	0.7534798214129388	0.7418366453646152	0.999912457322945	0.999912457322945	0.7534798214129388	0.7520791385800578	0.7571566138492515	0.99982491464589	0.7528670226735533	1.0	0.7534798214129388
ENSMLET00000046235	0.9948349820537512	0.9411713210189968	0.9994747439376696	0.8074061104788585	0.994659896699641	0.9996498292917796	0.5929265516939508	0.9790773001838396	0.9587673991070648	0.9964982929177976	0.9596428258776152	0.8289416090344043	0.9790773001838396	0.9234877002538736	0.6160378184364877	0.7534798214129388	0.9995622866147248	0.9985993171671188	0.7835069596428259	0.9993872012606144	0.7634596865972162	0.9789022148297296	0.9995622866147248	0.9170095421517991	0.7535673640899939	0.7535673640899939	0.9997373719688348	0.9557909480871926	0.979515013569115	0.7535673640899939	0.956403746826578	0.7534798214129388	1.0
