	ENSBSLT00000038178	ENSGWIT00000003909	ENSAPET00000016521	ENSTRUT00000057225	ENSKMAT00000009482	ENSMZET00005004973	ENSTRUT00000037431	ENSACIT00000020615	ENSACIT00000020617	ENSLCRT00005027857	ENSCSET00000027876	ENSAPET00000016544	ENSPNYT00000015953	ENSPNYT00000015957	ENSTRUT00000051579	ENSAPET00000016530	ENSKMAT00000009499	ENSAOCT00000030217	ENSAOCT00000030216	ENSBSLT00000038271	ENSBSLT00000038215	ENSBSLT00000038311	ENSLCRT00005027866	ENSAOCT00000019367	ENSONIT00000003289	ENSAPOT00000024831	ENSSPAT00000026850	ENSMALT00000007258	ENSCSET00000027863	ENSCSET00000027867	ENSHBUT00000013853
ENSCSET00000027876	0.737183646982479	0.7475665152498377	0.8066190785204412	0.7040882543802726	0.7443218689162882	0.7884490590525632	0.6872160934458144	0.7670343932511356	0.7417261518494485	0.7131732641142116	1.0	0.8883841661258923	0.7884490590525632	0.7884490590525632	0.5334198572355613	0.7852044127190136	0.7255029201817002	0.7858533419857235	0.8896820246593121	0.881894873458793	0.8033744321868916	0.8598312783906554	0.6774821544451655	0.8079169370538611	0.8124594419208306	0.7793640493186242	0.7852044127190136	0.8228423101881895	0.9072031148604802	0.8799480856586632	0.7722258273848149
ENSAPET00000016544	0.7482154445165476	0.7689811810512654	0.9072031148604802	0.7034393251135627	0.7598961713173265	0.8131083711875405	0.6826735885788449	0.7936404931862427	0.7670343932511356	0.7209604153147307	0.8883841661258923	1.0	0.8144062297209604	0.8144062297209604	0.5288773523685918	0.8799480856586632	0.7384815055158988	0.8773523685918235	0.9954574951330304	0.8994159636599609	0.8144062297209604	0.8773523685918235	0.6826735885788449	0.9039584685269304	0.8293316028552887	0.8643737832576249	0.8507462686567164	0.8254380272550292	0.8066190785204412	0.7852044127190136	0.7962362102530824
ENSPNYT00000015953	0.8247890979883192	0.8883841661258923	0.9059052563270604	0.6346528228423102	0.8228423101881895	0.9961064243997404	0.6359506813757301	0.8767034393251135	0.9000648929266709	0.6586632057105776	0.7884490590525632	0.8144062297209604	1.0	0.9753406878650228	0.4821544451654769	0.9331602855288772	0.8500973393900065	0.9338092147955872	0.8150551589876703	0.7994808565866321	0.890979883192732	0.826735885788449	0.627514600908501	0.9065541855937704	0.7624918883841661	0.9292667099286178	0.927319922128488	0.8870863075924724	0.8786502271252433	0.9059052563270604	0.9798831927319922
ENSPNYT00000015957	0.8014276443867618	0.8656716417910447	0.8825438027255029	0.6346528228423102	0.7994808565866321	0.9714471122647632	0.6359506813757301	0.8767034393251135	0.9000648929266709	0.6586632057105776	0.7884490590525632	0.8144062297209604	0.9753406878650228	1.0	0.4821544451654769	0.90979883192732	0.826735885788449	0.9104477611940298	0.8150551589876703	0.7994808565866321	0.8676184295911745	0.826735885788449	0.627514600908501	0.8831927319922128	0.7624918883841661	0.9059052563270604	0.9039584685269304	0.8643737832576249	0.8565866320571057	0.8838416612589228	0.9552238805970148
ENSTRUT00000051579	0.3964957819597663	0.4990266060999351	0.4510058403634004	0.7157689811810513	0.5340687865022713	0.4828033744321869	0.8072680077871512	0.4192083062946139	0.4425697598961713	0.6054510058403634	0.5334198572355613	0.5288773523685918	0.4821544451654769	0.4821544451654769	1.0	0.4782608695652174	0.5613238157040883	0.4795587280986373	0.5301752109020117	0.5405580791693705	0.4626865671641791	0.5678131083711876	0.7092796885139521	0.4523036988968203	0.5859831278390656	0.4724205061648281	0.4763140817650876	0.4600908500973394	0.4587929915639195	0.4860480207657365	0.4652822842310188
ENSAPET00000016530	0.8170019467878001	0.8870863075924724	0.9727449707981829	0.6314081765087606	0.8293316028552887	0.9318624269954576	0.6320571057754705	0.8390655418559377	0.8624269954574951	0.6593121349772875	0.7852044127190136	0.8799480856586632	0.9331602855288772	0.90979883192732	0.4782608695652174	1.0	0.8565866320571057	0.9974042829331604	0.8773523685918235	0.7923426346528228	0.8831927319922128	0.8195976638546398	0.6210253082414017	0.9701492537313432	0.7203114860480208	0.9837767683322518	0.9701492537313432	0.8935756002595717	0.8760545100584036	0.9033095392602206	0.9149902660609992
ENSKMAT00000009499	0.7611940298507462	0.8332251784555483	0.8293316028552887	0.6236210253082414	0.9727449707981829	0.8500973393900065	0.7151200519143414	0.7618429591174561	0.7923426346528228	0.7319922128487995	0.7255029201817002	0.7384815055158988	0.8500973393900065	0.826735885788449	0.5613238157040883	0.8565866320571057	1.0	0.8578844905905256	0.7397793640493187	0.737183646982479	0.827384815055159	0.7644386761842958	0.7079818299805322	0.8306294613887086	0.8027255029201817	0.8526930564568462	0.8513951979234263	0.8306294613887086	0.8163530175210902	0.8436080467229072	0.8325762491888384
ENSAOCT00000030217	0.81765087605451	0.8870863075924724	0.9701492537313432	0.6327060350421804	0.8306294613887086	0.9325113562621674	0.6333549643088904	0.8403634003893575	0.8637248539909149	0.6606099935107074	0.7858533419857235	0.8773523685918235	0.9338092147955872	0.9104477611940298	0.4795587280986373	0.9974042829331604	0.8578844905905256	1.0	0.8799480856586632	0.7929915639195327	0.8838416612589228	0.8202465931213497	0.6216742375081116	0.9727449707981829	0.7216093445814407	0.9850746268656716	0.9707981829980532	0.8948734587929915	0.8767034393251135	0.9039584685269304	0.9156391953277092
ENSAOCT00000030216	0.7495133030499675	0.7689811810512654	0.9039584685269304	0.7047371836469825	0.7605451005840363	0.8137573004542504	0.6839714471122648	0.7942894224529526	0.7683322517845554	0.7209604153147307	0.8896820246593121	0.9954574951330304	0.8150551589876703	0.8150551589876703	0.5301752109020117	0.8773523685918235	0.7397793640493187	0.8799480856586632	1.0	0.9000648929266709	0.8157040882543802	0.8773523685918235	0.682024659312135	0.9072031148604802	0.8286826735885788	0.8656716417910447	0.8513951979234263	0.826735885788449	0.8079169370538611	0.7858533419857235	0.7968851395197923
ENSBSLT00000038271	0.8410123296560675	0.7598961713173265	0.8144062297209604	0.7066839714471123	0.7547047371836471	0.8007787151200519	0.6943543153796237	0.7741726151849448	0.7495133030499675	0.7261518494484102	0.881894873458793	0.8994159636599609	0.7994808565866321	0.7994808565866321	0.5405580791693705	0.7923426346528228	0.737183646982479	0.7929915639195327	0.9000648929266709	1.0	0.9072031148604802	0.9727449707981829	0.6898118105126542	0.8157040882543802	0.8280337443218689	0.791693705386113	0.7890979883192732	0.8241401687216093	0.8033744321868916	0.781310837118754	0.7839065541855937
ENSBSLT00000038215	0.9338092147955872	0.8494484101232965	0.9052563270603504	0.6288124594419209	0.8449059052563271	0.8922777417261518	0.6164828033744322	0.8423101881894873	0.81765087605451	0.6398442569759896	0.8033744321868916	0.8144062297209604	0.890979883192732	0.8676184295911745	0.4626865671641791	0.8831927319922128	0.827384815055159	0.8838416612589228	0.8157040882543802	0.9072031148604802	1.0	0.8799480856586632	0.6035042180402336	0.9065541855937704	0.7449707981829978	0.8825438027255029	0.8799480856586632	0.9149902660609992	0.8948734587929915	0.872809863724854	0.8754055807916937
ENSBSLT00000038311	0.8137573004542504	0.7871512005191434	0.7923426346528228	0.7138221933809215	0.737183646982479	0.8280337443218689	0.7216093445814407	0.7534068786502272	0.7767683322517845	0.7534068786502272	0.8598312783906554	0.8773523685918235	0.826735885788449	0.826735885788449	0.5678131083711876	0.8195976638546398	0.7644386761842958	0.8202465931213497	0.8773523685918235	0.9727449707981829	0.8799480856586632	1.0	0.7170668397144712	0.7929915639195327	0.8072680077871512	0.8189487345879299	0.8163530175210902	0.8027255029201817	0.781310837118754	0.8085658663205708	0.8111615833874107
ENSLCRT00005027866	0.5373134328358209	0.6333549643088904	0.5937702790395847	0.7715768981181051	0.6807268007787152	0.6281635301752109	0.863075924724205	0.5593770279039585	0.5827384815055159	0.745619727449708	0.6774821544451655	0.6826735885788449	0.627514600908501	0.627514600908501	0.7092796885139521	0.6210253082414017	0.7079818299805322	0.6216742375081116	0.682024659312135	0.6898118105126542	0.6035042180402336	0.7170668397144712	1.0	0.5944192083062946	0.745619727449708	0.6171317326411421	0.6158338741077223	0.6048020765736535	0.5950681375730046	0.6223231667748216	0.6106424399740429
ENSAOCT00000019367	0.8403634003893575	0.8598312783906554	0.9967553536664504	0.6268656716417911	0.8513951979234263	0.9052563270603504	0.6060999351070734	0.8624269954574951	0.836469824789098	0.6333549643088904	0.8079169370538611	0.9039584685269304	0.9065541855937704	0.8831927319922128	0.4523036988968203	0.9701492537313432	0.8306294613887086	0.9727449707981829	0.9072031148604802	0.8157040882543802	0.9065541855937704	0.7929915639195327	0.5944192083062946	1.0	0.7423750811161584	0.9578195976638546	0.9435431537962362	0.9175859831278391	0.8987670343932511	0.8767034393251135	0.8883841661258923
ENSONIT00000003289	0.6787800129785854	0.7066839714471123	0.7417261518494485	0.6690460739779364	0.8234912394548994	0.7637897469175859	0.755353666450357	0.7339390006489293	0.7151200519143414	0.7728747566515249	0.8124594419208306	0.8293316028552887	0.7624918883841661	0.7624918883841661	0.5859831278390656	0.7203114860480208	0.8027255029201817	0.7216093445814407	0.8286826735885788	0.8280337443218689	0.7449707981829978	0.8072680077871512	0.745619727449708	0.7423750811161584	1.0	0.7196625567813109	0.7196625567813109	0.7443218689162882	0.7306943543153797	0.7105775470473719	0.746268656716418
ENSAPOT00000024831	0.8163530175210902	0.8825438027255029	0.9565217391304348	0.6281635301752109	0.8254380272550292	0.9286177806619078	0.6262167423750811	0.8338741077222582	0.8572355613238157	0.6573653471771577	0.7793640493186242	0.8643737832576249	0.9292667099286178	0.9059052563270604	0.4724205061648281	0.9837767683322518	0.8526930564568462	0.9850746268656716	0.8656716417910447	0.791693705386113	0.8825438027255029	0.8189487345879299	0.6171317326411421	0.9578195976638546	0.7196625567813109	1.0	0.9675535366645036	0.8870863075924724	0.8702141466580143	0.8974691758598313	0.9117456197274496
ENSSPAT00000026850	0.8137573004542504	0.8857884490590525	0.9428942245295264	0.6268656716417911	0.8241401687216093	0.926670992861778	0.6301103179753407	0.8338741077222582	0.8572355613238157	0.6528228423101882	0.7852044127190136	0.8507462686567164	0.927319922128488	0.9039584685269304	0.4763140817650876	0.9701492537313432	0.8513951979234263	0.9707981829980532	0.8513951979234263	0.7890979883192732	0.8799480856586632	0.8163530175210902	0.6158338741077223	0.9435431537962362	0.7196625567813109	0.9675535366645036	1.0	0.8870863075924724	0.8760545100584036	0.9033095392602206	0.90979883192732
ENSMALT00000007258	0.8487994808565866	0.8526930564568462	0.9162881245944192	0.6203763789746918	0.8494484101232965	0.8870863075924724	0.6138870863075925	0.8468526930564568	0.8208955223880597	0.6463335496430889	0.8228423101881895	0.8254380272550292	0.8870863075924724	0.8643737832576249	0.4600908500973394	0.8935756002595717	0.8306294613887086	0.8948734587929915	0.826735885788449	0.8241401687216093	0.9149902660609992	0.8027255029201817	0.6048020765736535	0.9175859831278391	0.7443218689162882	0.8870863075924724	0.8870863075924724	1.0	0.9136924075275796	0.8903309539260219	0.8702141466580143
ENSCSET00000027863	0.8286826735885788	0.8371187540558079	0.8974691758598313	0.6294613887086308	0.8351719662556781	0.8786502271252433	0.6125892277741726	0.8351719662556781	0.8098637248539909	0.6307592472420506	0.9072031148604802	0.8066190785204412	0.8786502271252433	0.8565866320571057	0.4587929915639195	0.8760545100584036	0.8163530175210902	0.8767034393251135	0.8079169370538611	0.8033744321868916	0.8948734587929915	0.781310837118754	0.5950681375730046	0.8987670343932511	0.7306943543153797	0.8702141466580143	0.8760545100584036	0.9136924075275796	1.0	0.9727449707981829	0.8624269954574951
ENSCSET00000027867	0.8066190785204412	0.8643737832576249	0.8760545100584036	0.63659961064244	0.8163530175210902	0.9059052563270604	0.6398442569759896	0.8137573004542504	0.8371187540558079	0.6580142764438677	0.8799480856586632	0.7852044127190136	0.9059052563270604	0.8838416612589228	0.4860480207657365	0.9033095392602206	0.8436080467229072	0.9039584685269304	0.7858533419857235	0.781310837118754	0.872809863724854	0.8085658663205708	0.6223231667748216	0.8767034393251135	0.7105775470473719	0.8974691758598313	0.9033095392602206	0.8903309539260219	0.9727449707981829	1.0	0.8896820246593121
ENSHBUT00000013853	0.8092147955872809	0.872160934458144	0.8877352368591823	0.618429591174562	0.8053212199870214	0.981181051265412	0.6190785204412719	0.8591823491239455	0.8825438027255029	0.6417910447761194	0.7722258273848149	0.7962362102530824	0.9798831927319922	0.9552238805970148	0.4652822842310188	0.9149902660609992	0.8325762491888384	0.9156391953277092	0.7968851395197923	0.7839065541855937	0.8754055807916937	0.8111615833874107	0.6106424399740429	0.8883841661258923	0.746268656716418	0.9117456197274496	0.90979883192732	0.8702141466580143	0.8624269954574951	0.8896820246593121	1.0
