,ENSMVIT00005008475,ENSNPET00000022129,ENSNMET00000015192,ENSNMET00000015190,ENSAOWT00000010373,ENSCJPT00005034490,ENSCJPT00005034491,ENSGALT00000091572,ENSAOWT00000010322,ENSNSUT00000015596,ENSPVIT00000023386,ENSSMRT00000009344,ENSSMRT00000009385,ENSCCET00000017447,ENSPVIT00000023389,ENSAHAT00000008703,ENSARWT00000027305,ENSNPET00000022121,ENSARWT00000027273,ENSNPET00000022124,ENSAOWT00000010393,ENSACAT00000025747,ENSSCAT00000019219,ENSMGAT00000016939,ENSDNVT00000022093,ENSGALT00000082498,ENSDNVT00000022098,ENSGALT00000108313,ENSCJPT00005034488,ENSARWT00000027296,ENSDNVT00000022117,ENSGALT00000095393,ENSSMRT00000009378,ENSNMET00000015189,ENSSMRT00000009356,ENSPVIT00000023395,ENSPVIT00000023392,ENSDNVT00000022104,ENSAHAT00000008707,ENSNPET00000022127,ENSARWT00000027307,ENSNPET00000022146,ENSNPET00000022137,ENSAHAT00000008695,ENSNPET00000022111,ENSSCAT00000019222,ENSAOWT00000009947,ENSAOWT00000010385
ENSPVIT00000023386,0.5589099652685012,0.811915575741384,0.6211594977290943,0.9305370024044883,0.6743254074271975,0.8797755810846914,0.629975955116217,0.6310446166176863,0.6623029655356666,0.6232968207320331,1.0,0.9219877103927331,0.7144002137323003,0.6278386321132782,0.9516430670585092,0.7095912369756879,0.5963131178199306,0.8848517232166712,0.6671119422922789,0.8610740048089768,0.5963131178199306,0.6409297355062784,0.6120758749666043,0.929468340903019,0.9321399946566925,0.8843173924659364,0.6639059577878706,0.9297355062783863,0.9254608602725087,0.6286401282393802,0.6329147742452578,0.6628372962864013,0.9011488111140796,0.6321132781191557,0.9452310980496927,0.6673791076676463,0.6954314720812182,0.8872562115949773,0.6639059577878706,0.8394336094042212,0.6078012289607266,0.5575741383916645,0.6561581619022174,0.6158161902217473,0.8648143200641197,0.5271172855997863,0.6158161902217473,0.6286401282393802
ENSSMRT00000009344,0.5359337429869089,0.7862676997061181,0.5971146139460326,0.9056906224953246,0.6500133582687684,0.8546620358001603,0.6059310713331553,0.6078012289607266,0.6379909163772375,0.5965802831952979,0.9219877103927331,1.0,0.7205450173657494,0.6048624098316858,0.87790542345712,0.6842105263157895,0.5730697301629709,0.8576008549292011,0.6427998931338499,0.8346246326476089,0.5730697301629709,0.616350520972482,0.5893668180603794,0.9054234571199573,0.9088966069997328,0.8610740048089768,0.6414640662570131,0.9062249532460593,0.8995458188618755,0.6051295752070531,0.608068394336094,0.6385252471279722,0.9283996794015495,0.608068394336094,0.9767566123430403,0.617152017098584,0.6470745391397275,0.864279989313385,0.6393267432540742,0.8129842372428533,0.583756345177665,0.5316590969810313,0.6291744589901149,0.5915041410633182,0.8375634517766497,0.5054768901950307,0.5915041410633182,0.6051295752070531
ENSSMRT00000009385,0.39727491317125296,0.6478760352658296,0.8763024312049158,0.7061180870959124,0.9193160566390596,0.6572268234036869,0.40849585893668183,0.40849585893668183,0.9072936147475287,0.39193160566390595,0.7144002137323003,0.7205450173657494,1.0,0.40849585893668183,0.6703179267966871,0.9636655089500401,0.8423724285332621,0.7192091904889126,0.9121025915041411,0.6962329682073203,0.8423724285332621,0.40876302431204914,0.3938017632914774,0.705850921720545,0.7093240716003206,0.6617686347849319,0.9209190488912637,0.7069195832220144,0.7021106064654021,0.8744322735773443,0.40849585893668183,0.9177130643868555,0.6954314720812182,0.40849585893668183,0.743788405022709,0.4095645204381513,0.9265295217739781,0.6647074539139728,0.9187817258883249,0.6745925728025648,0.3852524712797222,0.8009617953513225,0.8984771573604061,0.392733101790008,0.6991717873363612,0.37723751001870154,0.392733101790008,0.8744322735773443
ENSCCET00000017447,0.8453112476623029,0.6246326476088699,0.40929735506278386,0.6534865081485439,0.3740315255142934,0.6601656425327278,0.9834357467272241,0.9847715736040609,0.3636120758749666,0.887790542345712,0.6278386321132782,0.6048624098316858,0.40849585893668183,1.0,0.6366550895004007,0.4103660165642533,0.3812449906492119,0.5997862676997061,0.3668180603793748,0.625434143734972,0.3812449906492119,0.9585893668180604,0.943093775046754,0.6516163505209724,0.6508148543948704,0.6612343040341971,0.41918247395137587,0.6524178466470746,0.6513491851456051,0.382847982901416,0.9831685813518568,0.4197168047021106,0.6369222548757681,0.985573069730163,0.6281057974886455,0.9596580283195298,0.4181138124499064,0.6596313117819931,0.41918247395137587,0.6086027250868288,0.9281325140261822,0.3419716804702111,0.35559711461394605,0.892332353726957,0.5917713064386856,0.855196366550895,0.892332353726957,0.382847982901416
ENSPVIT00000023389,0.5677264226556238,0.8602725086828747,0.6695164306705851,0.8848517232166712,0.6286401282393802,0.9281325140261822,0.6387924125033395,0.639861074004809,0.6166176863478493,0.6321132781191557,0.9516430670585092,0.87790542345712,0.6703179267966871,0.6366550895004007,1.0,0.6639059577878706,0.6446700507614214,0.8394336094042212,0.6214266631044617,0.8156558909965268,0.6446700507614214,0.649746192893401,0.620892332353727,0.8843173924659364,0.8872562115949773,0.9326743254074272,0.7122628907293614,0.8843173924659364,0.8797755810846914,0.676997061180871,0.6417312316323804,0.7111942292278921,0.9495057440555704,0.6409297355062784,0.9011488111140796,0.6761955650547689,0.743788405022709,0.935613144536468,0.7122628907293614,0.887790542345712,0.6166176863478493,0.5995191023243388,0.6107400480897676,0.6246326476088699,0.8193962062516698,0.5359337429869089,0.6246326476088699,0.676997061180871
ENSAHAT00000008703,0.39727491317125296,0.6711194229227893,0.8974084958589367,0.7301629708789741,0.9524445631846112,0.6772642265562383,0.4106331819396206,0.4106331819396206,0.9404221212930804,0.39219877103927336,0.7095912369756879,0.6842105263157895,0.9636655089500401,0.4103660165642533,0.6639059577878706,1.0,0.8709591236975688,0.74672722415175,0.944696767298958,0.7224151749933209,0.8714934544483035,0.40903018968741645,0.39433609404221215,0.72855997862677,0.7371092706385253,0.682340368688218,0.9457654288004275,0.7298958055036068,0.7245524979962596,0.9035532994923858,0.41116751269035534,0.9382847982901416,0.6625701309110339,0.4106331819396206,0.7074539139727491,0.4095645204381513,0.9201175527651616,0.6895538338231365,0.9516430670585092,0.6991717873363612,0.3852524712797222,0.8228693561314454,0.9238578680203046,0.3938017632914774,0.7266898209991985,0.37723751001870154,0.3938017632914774,0.9040876302431204
ENSARWT00000027305,0.4181138124499064,0.6502805236441357,0.9305370024044883,0.6134117018434411,0.9179802297622228,0.6561581619022174,0.3812449906492119,0.3812449906492119,0.9059577878706919,0.41891530857600856,0.5963131178199306,0.5730697301629709,0.8423724285332621,0.3812449906492119,0.6446700507614214,0.8709591236975688,1.0,0.629975955116217,0.9118354261287737,0.6056639059577879,0.9989313384985306,0.3812449906492119,0.3812449906492119,0.611808709591237,0.6195565054768902,0.6612343040341971,0.9139727491317126,0.6128773710927063,0.6078012289607266,0.9674058242051831,0.3812449906492119,0.9072936147475287,0.6446700507614214,0.3812449906492119,0.5963131178199306,0.3812449906492119,0.8907293614747529,0.667913438418381,0.9193160566390596,0.6783328880577078,0.40609137055837563,0.9091637723751002,0.874966604328079,0.4146406625701309,0.6099385519636655,0.398076409297355,0.4146406625701309,0.9663371627037136
ENSNPET00000022121,0.5268501202244189,0.9222548757681005,0.6537536735239113,0.921186214266631,0.7095912369756879,0.8666844776916911,0.6000534330750734,0.6016564253272776,0.6975687950841571,0.566390595778787,0.8848517232166712,0.8576008549292011,0.7192091904889126,0.5997862676997061,0.8394336094042212,0.74672722415175,0.629975955116217,1.0,0.7029121025915042,0.9743521239647341,0.6294416243654822,0.5834891798022976,0.5840235105530324,0.9190488912636923,0.9308041677798558,0.8722949505744055,0.6999732834624632,0.9201175527651616,0.9142399145070799,0.6625701309110339,0.608068394336094,0.6946299759551162,0.836227624899813,0.6024579214533796,0.8808442425861608,0.5842906759283997,0.6786000534330751,0.8835158963398344,0.6991717873363612,0.9516430670585092,0.5824205183008282,0.6000534330750734,0.705049425594443,0.5912369756879509,0.9796954314720813,0.5840235105530324,0.5912369756879509,0.6620358001602992
ENSARWT00000027273,0.40368688218006943,0.6273043013625434,0.8434410900347314,0.686080683943361,0.9917178733636121,0.6331819396206252,0.3668180603793748,0.3668180603793748,0.9866417312316323,0.40448837830617146,0.6671119422922789,0.6427998931338499,0.9121025915041411,0.3668180603793748,0.6214266631044617,0.944696767298958,0.9118354261287737,0.7029121025915042,1.0,0.6786000534330751,0.9107667646273043,0.3668180603793748,0.3668180603793748,0.6844776916911568,0.6924926529521774,0.6382580817526049,0.8909965268501202,0.6858135185679936,0.6804702110606465,0.9444296019235907,0.3668180603793748,0.8843173924659364,0.6211594977290943,0.3668180603793748,0.6660432807908095,0.3668180603793748,0.8674859738177932,0.6449372161367887,0.8963398343574672,0.6553566657761154,0.39166444028853853,0.8616083355597115,0.9479027518033663,0.4002137323002939,0.6895538338231365,0.383649479027518,0.4002137323002939,0.9433609404221213
ENSNPET00000022124,0.5524979962596848,0.9420251135452845,0.6291744589901149,0.8966069997328346,0.6852791878172588,0.8421052631578947,0.6257013091103393,0.6273043013625434,0.6748597381779321,0.5669249265295218,0.8610740048089768,0.8346246326476089,0.6962329682073203,0.625434143734972,0.8156558909965268,0.7224151749933209,0.6056639059577879,0.9743521239647341,0.6786000534330751,1.0,0.6051295752070531,0.6091370558375635,0.6096713865882981,0.8944696767298959,0.9064921186214266,0.8477157360406091,0.6756612343040342,0.8955383382313652,0.8896606999732835,0.6382580817526049,0.6337162703713599,0.6700507614213198,0.8132514026182207,0.6281057974886455,0.8578680203045685,0.6099385519636655,0.6548223350253807,0.8592038471814053,0.6748597381779321,0.9259951910232433,0.608068394336094,0.5744055570398077,0.6794015495591771,0.6168848517232167,0.9599251936948971,0.6096713865882981,0.6168848517232167,0.6377237510018702
ENSAOWT00000010393,0.4181138124499064,0.649746192893401,0.9305370024044883,0.6134117018434411,0.9190488912636923,0.6561581619022174,0.3812449906492119,0.3812449906492119,0.9070264493721614,0.41891530857600856,0.5963131178199306,0.5730697301629709,0.8423724285332621,0.3812449906492119,0.6446700507614214,0.8714934544483035,0.9989313384985306,0.6294416243654822,0.9107667646273043,0.6051295752070531,1.0,0.3812449906492119,0.3812449906492119,0.611808709591237,0.6195565054768902,0.6612343040341971,0.9139727491317126,0.6128773710927063,0.6078012289607266,0.9663371627037136,0.3812449906492119,0.9072936147475287,0.6446700507614214,0.3812449906492119,0.5963131178199306,0.3812449906492119,0.8907293614747529,0.667913438418381,0.9198503873897943,0.677798557306973,0.40609137055837563,0.9086294416243654,0.8744322735773443,0.4146406625701309,0.6094042212129308,0.398076409297355,0.4146406625701309,0.9674058242051831
ENSACAT00000025747,0.8191290408763024,0.6083355597114614,0.4074271974352124,0.6291744589901149,0.3740315255142934,0.6369222548757681,0.9601923590702645,0.9623296820732034,0.3636120758749666,0.8982099919850387,0.6409297355062784,0.616350520972482,0.40876302431204914,0.9585893668180604,0.649746192893401,0.40903018968741645,0.3812449906492119,0.5834891798022976,0.3668180603793748,0.6091370558375635,0.3812449906492119,1.0,0.9118354261287737,0.6286401282393802,0.6286401282393802,0.6387924125033395,0.4178466470745391,0.629975955116217,0.6281057974886455,0.382847982901416,0.9609938551963666,0.4178466470745391,0.6484103660165642,0.9612610205717339,0.6395939086294417,0.9732834624632648,0.41864814320064125,0.6374565856265028,0.4178466470745391,0.5923056371894202,0.9067592839967941,0.3419716804702111,0.35559711461394605,0.8709591236975688,0.575474218541277,0.8295484905156292,0.8709591236975688,0.382847982901416
ENSSCAT00000019219,0.8450440822869356,0.6088698904621961,0.39246593641464067,0.6355864279989314,0.3740315255142934,0.6414640662570131,0.934811648410366,0.9369489714133048,0.3636120758749666,0.888592038471814,0.6120758749666043,0.5893668180603794,0.3938017632914774,0.943093775046754,0.620892332353727,0.39433609404221215,0.3812449906492119,0.5840235105530324,0.3668180603793748,0.6096713865882981,0.3812449906492119,0.9118354261287737,1.0,0.6329147742452578,0.6326476088698905,0.6436013892599519,0.4031525514293348,0.6347849318728293,0.6326476088698905,0.382847982901416,0.934811648410366,0.4028853860539674,0.6214266631044617,0.9377504675394069,0.612610205717339,0.9142399145070799,0.4031525514293348,0.6414640662570131,0.4031525514293348,0.5928399679401549,0.9292011755276516,0.3419716804702111,0.35559711461394605,0.8928666844776917,0.5760085492920117,0.863478493187283,0.8928666844776917,0.382847982901416
ENSMGAT00000016939,0.5773443761688485,0.8431739246593641,0.6486775313919316,0.9874432273577345,0.6916911568260753,0.9353459791611007,0.6615014694095646,0.6639059577878706,0.6796687149345445,0.6128773710927063,0.929468340903019,0.9054234571199573,0.705850921720545,0.6516163505209724,0.8843173924659364,0.72855997862677,0.611808709591237,0.9190488912636923,0.6844776916911568,0.8944696767298959,0.611808709591237,0.6286401282393802,0.6329147742452578,1.0,0.9711461394603259,0.944696767298958,0.6818060379374833,0.9927865348650815,0.9831685813518568,0.644402885386054,0.6529521773978092,0.6919583222014427,0.883248730964467,0.6606999732834624,0.928666844776917,0.6318461127437884,0.6620358001602992,0.9241250333956719,0.6812717071867486,0.8714934544483035,0.6265028052364413,0.5717339032861342,0.6727224151749933,0.6358535933742987,0.8990114881111408,0.546620358001603,0.6358535933742987,0.644402885386054
ENSDNVT00000022093,0.5794816991717874,0.8554635319262623,0.6414640662570131,0.9730162970878974,0.6997061180870959,0.9190488912636923,0.6521506812717072,0.6532193427731766,0.687683676195565,0.6128773710927063,0.9321399946566925,0.9088966069997328,0.7093240716003206,0.6508148543948704,0.8872562115949773,0.7371092706385253,0.6195565054768902,0.9308041677798558,0.6924926529521774,0.9064921186214266,0.6195565054768902,0.6286401282393802,0.6326476088698905,0.9711461394603259,1.0,0.9259951910232433,0.6954314720812182,0.9732834624632648,0.9660699973283462,0.6521506812717072,0.6673791076676463,0.6834090301896875,0.8875233769703447,0.6537536735239113,0.9321399946566925,0.6329147742452578,0.6639059577878706,0.9516430670585092,0.6895538338231365,0.8835158963398344,0.6358535933742987,0.5776115415442159,0.6783328880577078,0.645204381512156,0.9104995992519369,0.546620358001603,0.645204381512156,0.6521506812717072
ENSGALT00000082498,0.5864279989313385,0.892332353726957,0.6986374565856265,0.9420251135452845,0.6454715468875234,0.9858402351055303,0.6716537536735239,0.6761955650547689,0.6334491049959925,0.6219609938551963,0.8843173924659364,0.8610740048089768,0.6617686347849319,0.6612343040341971,0.9326743254074272,0.682340368688218,0.6612343040341971,0.8722949505744055,0.6382580817526049,0.8477157360406091,0.6612343040341971,0.6387924125033395,0.6436013892599519,0.944696767298958,0.9259951910232433,1.0,0.7317659631311783,0.9516430670585092,0.9374833021640395,0.6938284798290142,0.6620358001602992,0.743788405022709,0.9326743254074272,0.6703179267966871,0.8843173924659364,0.639861074004809,0.7111942292278921,0.9743521239647341,0.7306973016297088,0.9206518835158963,0.6358535933742987,0.6147475287202778,0.626235639861074,0.6449372161367887,0.8522575474218541,0.5573069730162971,0.6449372161367887,0.6938284798290142
ENSDNVT00000022098,0.40662570130911035,0.7202778519903821,0.9457654288004275,0.6828746994389527,0.8982099919850387,0.7258883248730964,0.4194496393267433,0.4194496393267433,0.8861875500935079,0.4010152284263959,0.6639059577878706,0.6414640662570131,0.9209190488912637,0.41918247395137587,0.7122628907293614,0.9457654288004275,0.9139727491317126,0.6999732834624632,0.8909965268501202,0.6756612343040342,0.9139727491317126,0.4178466470745391,0.4031525514293348,0.6818060379374833,0.6954314720812182,0.7317659631311783,1.0,0.6834090301896875,0.6775313919316056,0.9465669249265295,0.4199839700774779,0.9877103927331018,0.7130643868554636,0.4194496393267433,0.6647074539139728,0.41838097782527384,0.9684744857066524,0.743788405022709,0.9941223617419183,0.748330216403954,0.39406892866684484,0.8656158161902218,0.8771039273310179,0.4031525514293348,0.6796687149345445,0.3860539674058242,0.4031525514293348,0.9465669249265295
ENSGALT00000108313,0.5776115415442159,0.8439754207854662,0.6502805236441357,0.990114881111408,0.693026983702912,0.9374833021640395,0.6628372962864013,0.6673791076676463,0.6810045418113813,0.6131445364680738,0.9297355062783863,0.9062249532460593,0.7069195832220144,0.6524178466470746,0.8843173924659364,0.7298958055036068,0.6128773710927063,0.9201175527651616,0.6858135185679936,0.8955383382313652,0.6128773710927063,0.629975955116217,0.6347849318728293,0.9927865348650815,0.9732834624632648,0.9516430670585092,0.6834090301896875,1.0,0.985573069730163,0.6454715468875234,0.6532193427731766,0.6954314720812182,0.8843173924659364,0.6615014694095646,0.929468340903019,0.6310446166176863,0.6628372962864013,0.9259951910232433,0.682340368688218,0.8722949505744055,0.627037135987176,0.5728025647876035,0.6740582420518301,0.636120758749666,0.9000801496126102,0.5484905156291745,0.636120758749666,0.6454715468875234
ENSCJPT00005034488,0.575474218541277,0.8383649479027518,0.6438685546353192,0.9820999198503874,0.687683676195565,0.9516430670585092,0.6673791076676463,0.6628372962864013,0.6756612343040342,0.6128773710927063,0.9254608602725087,0.8995458188618755,0.7021106064654021,0.6513491851456051,0.8797755810846914,0.7245524979962596,0.6078012289607266,0.9142399145070799,0.6804702110606465,0.8896606999732835,0.6078012289607266,0.6281057974886455,0.6326476088698905,0.9831685813518568,0.9660699973283462,0.9374833021640395,0.6775313919316056,0.985573069730163,1.0,0.6403954047555437,0.6521506812717072,0.6858135185679936,0.87790542345712,0.6596313117819931,0.9227892065188351,0.629975955116217,0.6593641464066257,0.9190488912636923,0.6772642265562383,0.8666844776916911,0.626235639861074,0.5687950841570932,0.6697835960459524,0.6355864279989314,0.8942025113545284,0.546620358001603,0.6355864279989314,0.6403954047555437
