	ENSDCDT00000022331	ENSDCDT00000022334	ENSDCDT00000022337	ENSDCDT00000022339	ENSCHAT00000058198	ENSPNAT00000038525	ENSCHAT00000058410	ENSCHAT00000058433	ENSPNAT00000026230	ENSPSIT00000019915	ENSDCDT00000022313	ENSCHAT00000058187	ENSDCDT00000022323	ENSDCDT00000022321	ENSCHAT00000058444	ENSDCDT00000022324	ENSPSIT00000002546	ENSCHAT00000058404	ENSDCDT00000022315	ENSCHAT00000058421	ENSSCAT00000008446	ENSCHAT00000058315	ENSCHAT00000058318	ENSCHAT00000058330
ENSCHAT00000058187	0.8169807234134719	0.8178470868529348	0.8018193632228721	0.8401559454191033	0.9640459172622916	0.8132986787957548	0.9315572882824344	0.9298245614035088	0.8466536712150747	0.4661035304310158	0.8561836690491661	1.0	0.8520684427117176	0.8442711717565519	0.938055014078406	0.8503357158327919	0.4444444444444444	0.9378384232185402	0.8425384448776262	0.9283084253844488	0.41368854234351293	0.9246263807667316	0.951700238249946	0.9278752436647172
ENSDCDT00000022323	0.9449859215941088	0.9458522850335715	0.928958197964046	0.9348061511804202	0.8347411739224605	0.8455707169157461	0.8317089018843404	0.8334416287632662	0.8696123023608404	0.4578730777561186	0.9731427333766516	0.8520684427117176	1.0	0.9612302360840372	0.8382066276803118	0.9703270521983972	0.4648039852718216	0.8152479965345463	0.9568984188867231	0.8076673164392463	0.4048083170890189	0.8392895819796404	0.8267273121074291	0.8280268572666234
ENSDCDT00000022321	0.94087069525666	0.9417370586961229	0.9248429716265972	0.9306909248429716	0.8377734459605805	0.8440545808966862	0.8304093567251462	0.8321420836040719	0.8782759367554689	0.4624214858132986	0.9820229586311456	0.8442711717565519	0.9612302360840372	1.0	0.8369070825211176	0.9761750054147716	0.4693523933290016	0.813948451375352	0.9657786441412172	0.8063677712800521	0.40589127138834735	0.8379900368204461	0.8254277669482348	0.8267273121074291
ENSCHAT00000058444	0.8646307125839292	0.8654970760233918	0.8494693523933291	0.8899718431882174	0.9389213775178687	0.863114576564869	0.9935022742040286	0.9896036387264456	0.8395061728395061	0.4609053497942387	0.8488195798137319	0.938055014078406	0.8382066276803118	0.8369070825211176	1.0	0.8457873077756118	0.4372969460688758	0.9724929607970544	0.8351743556421919	0.9629629629629628	0.4234351310374702	0.9844054580896686	0.98635477582846	0.9876543209876544
ENSDCDT00000022324	0.94996751137102	0.9508338748104829	0.9339397877409572	0.9397877409573316	0.8466536712150747	0.8531513970110461	0.8392895819796404	0.8410223088585662	0.8843404808317089	0.4663201212908815	0.9880875027073858	0.8503357158327919	0.9703270521983972	0.9761750054147716	0.8457873077756118	1.0	0.4732510288065843	0.8228286766298463	0.9718431882174572	0.8152479965345463	0.4132553606237817	0.8468702620749404	0.834307992202729	0.8356075373619233
ENSPSIT00000002546	0.4466103530431016	0.4496426250812216	0.4674030755902101	0.4405458089668616	0.43794671864847295	0.4513753519601473	0.4307992202729045	0.4323153562919645	0.4780160277236301	0.6575698505523067	0.4790989820229586	0.4444444444444444	0.4648039852718216	0.4693523933290016	0.4372969460688758	0.4732510288065843	1.0	0.4320987654320987	0.4669698938704787	0.4333983105912931	0.5750487329434698	0.4381633095083388	0.4256010396361274	0.4269005847953216
ENSCHAT00000058404	0.8416720814381633	0.8425384448776262	0.8265107212475633	0.8648473034437947	0.9387047866580028	0.8390729911197747	0.965995235001083	0.9642625081221572	0.815464587394412	0.4537578514186702	0.8258609486679662	0.9378384232185402	0.8152479965345463	0.813948451375352	0.9724929607970544	0.8228286766298463	0.4320987654320987	1.0	0.8122157244964262	0.9904700021659086	0.4162876326619016	0.95906432748538	0.9861381849685944	0.9623131903833658
ENSDCDT00000022315	0.936538878059346	0.9374052414988088	0.9205111544292832	0.9263591076456572	0.8360407190816548	0.8423218540177605	0.8286766298462205	0.8304093567251462	0.8810916179337231	0.4884123889971843	0.9837556855100714	0.8425384448776262	0.9568984188867231	0.9657786441412172	0.8351743556421919	0.9718431882174572	0.4669698938704787	0.8122157244964262	1.0	0.8046350444011263	0.4333983105912931	0.8362573099415205	0.823695040069309	0.8249945852285033
ENSCHAT00000058421	0.8473034437946718	0.8438379900368205	0.8189300411522634	0.8572666233484947	0.9291747888239116	0.8314923110244747	0.9564652371669916	0.9547325102880658	0.8078839072991121	0.4550573965778644	0.8182802685726662	0.9283084253844488	0.8076673164392463	0.8063677712800521	0.9629629629629628	0.8152479965345463	0.4333983105912931	0.9904700021659086	0.8046350444011263	1.0	0.41758717782109606	0.9495343296512888	0.9766081871345028	0.9527831925492743
ENSSCAT00000008446	0.39896036387264455	0.4028589993502274	0.41975308641975306	0.4230019493177388	0.4089235434264674	0.4056746805284817	0.4169374052414988	0.4182369504006931	0.4160710418020359	0.8808750270738575	0.4171539961013645	0.41368854234351293	0.4048083170890189	0.40589127138834735	0.4234351310374702	0.4132553606237817	0.5750487329434698	0.4162876326619016	0.4333983105912931	0.41758717782109606	1.0	0.4091401342863331	0.4097899068659303	0.4110894520251245
ENSCHAT00000058315	0.8657136668832576	0.8665800303227204	0.8505523066926576	0.8756768464370803	0.9254927442061944	0.8637643491444661	0.9779077322936972	0.9774745505739658	0.8401559454191033	0.4466103530431016	0.8499025341130604	0.9246263807667316	0.8392895819796404	0.8379900368204461	0.9844054580896686	0.8468702620749404	0.4381633095083388	0.95906432748538	0.8362573099415205	0.9495343296512888	0.4091401342863331	1.0	0.9729261425167858	0.97422568767598
ENSCHAT00000058318	0.8531513970110461	0.854017760450509	0.8379900368204461	0.8763266190166775	0.9525666016894088	0.8514186701321205	0.9798570500324886	0.9781243231535628	0.8278102664067576	0.4472601256226987	0.8373402642408491	0.951700238249946	0.8267273121074291	0.8254277669482348	0.98635477582846	0.834307992202729	0.4256010396361274	0.9861381849685944	0.823695040069309	0.9766081871345028	0.4097899068659303	0.9729261425167858	1.0	0.9761750054147716
ENSCHAT00000058330	0.8544509421702404	0.8553173056097033	0.8392895819796404	0.8776261641758718	0.9287416071041802	0.8527182152913148	0.9811565951916827	0.9794238683127572	0.8291098115659519	0.44855967078189307	0.8386398094000433	0.9278752436647172	0.8280268572666234	0.8267273121074291	0.9876543209876544	0.8356075373619233	0.4269005847953216	0.9623131903833658	0.8249945852285033	0.9527831925492743	0.4110894520251245	0.97422568767598	0.9761750054147716	1.0
