,ENSCHAT00000056274,ENSDCDT00000063615,ENSDCDT00000063616,ENSCHAT00000056193,ENSDCDT00000063585,ENSDCDT00000063611,ENSCHAT00000056295,ENSCHAT00000056176,ENSDCDT00000063608,ENSDCDT00000063609,ENSCHAT00000056243,ENSCHAT00000056205,ENSCHAT00000056262,ENSDCDT00000063599,ENSPMAT00000006561,ENSCHAT00000056255,ENSCHAT00000056223,ENSEBUT00000021594,ENSAMXT00000008899,ENSCHAT00000056283
ENSCHAT00000056243,0.9115934356802541,0.8483324510322923,0.8091582848067761,0.9301217575436739,0.8115404976177872,0.7848067760719958,0.9547379565907887,0.9388565378507147,0.8051879301217575,0.8051879301217575,1.0,0.9346214928533616,0.8830068819481207,0.8054526204340922,0.7482795129698253,0.9105346744309158,0.9645314981471678,0.7551614610905241,0.8144520910534675,0.884065643197459
ENSCHAT00000056205,0.9409740603493912,0.8152461619904712,0.8591847538380095,0.9801482265749074,0.8557437797776601,0.8348332451032292,0.9687665431445209,0.984647961884595,0.855214399152991,0.8644785600847009,0.9346214928533616,1.0,0.9330333509793541,0.8554790894653256,0.7922181048173637,0.9605611434621493,0.8991529910005294,0.7826892535733192,0.8422445738485972,0.9340921122286925
ENSCHAT00000056262,0.8893594494441504,0.8343038644785601,0.8835362625727898,0.9359449444150344,0.874801482265749,0.8591847538380095,0.91715193223928,0.9330333509793541,0.8795659078877713,0.8795659078877713,0.8830068819481207,0.9330333509793541,1.0,0.8798305982001059,0.8102170460561143,0.9163578613022764,0.9184753838009528,0.8004235044997353,0.860772895712017,0.9550026469031233
ENSDCDT00000063599,0.8118051879301218,0.9203282159872949,0.9857067231339333,0.8594494441503441,0.9608258337744838,0.9687665431445209,0.8395976707252515,0.8620963472736898,0.9801482265749074,0.9817363684489148,0.8054526204340922,0.8554790894653256,0.8798305982001059,1.0,0.8133933298041292,0.8388035997882477,0.8385389094759131,0.7996294335627316,0.8628904182106935,0.8750661725780836
ENSPMAT00000006561,0.754632080465855,0.7781895182636316,0.8168343038644785,0.7908946532556909,0.8181577554261514,0.7927474854420328,0.7824245632609846,0.7953943885653785,0.81286394917946,0.81286394917946,0.7482795129698253,0.7922181048173637,0.8102170460561143,0.8133933298041292,1.0,0.7710428798305982,0.7795129698253044,0.7935415563790366,0.8147167813658021,0.808628904182107
ENSCHAT00000056255,0.9168872419269455,0.793276866066702,0.8425092641609317,0.9634727368978295,0.833774483853891,0.8523028057173108,0.9446797247220752,0.9605611434621493,0.8385389094759131,0.8385389094759131,0.9105346744309158,0.9605611434621493,0.9163578613022764,0.8388035997882477,0.7710428798305982,1.0,0.8750661725780836,0.76071995764955,0.8205399682371625,0.9115934356802541
ENSCHAT00000056223,0.876124933827422,0.8814187400741132,0.8422445738485972,0.8946532556908418,0.8446267866596082,0.8178930651138169,0.9192694547379566,0.9033880359978825,0.8382742191635786,0.8382742191635786,0.9645314981471678,0.8991529910005294,0.9184753838009528,0.8385389094759131,0.7795129698253044,0.8750661725780836,1.0,0.7869242985706724,0.8467443091582848,0.9195341450502912
ENSEBUT00000021594,0.7461619904711487,0.7837480148226575,0.8033350979354156,0.7805717310746426,0.8054526204340922,0.7789835892006353,0.7832186341979883,0.7850714663843303,0.7993647432503971,0.7993647432503971,0.7551614610905241,0.7826892535733192,0.8004235044997353,0.7996294335627316,0.7935415563790366,0.76071995764955,0.7869242985706724,1.0,0.8305982001058761,0.7996294335627316
ENSAMXT00000008899,0.8046585494970884,0.8456855479089466,0.8660667019587083,0.8403917416622552,0.8689782953943885,0.8419798835362625,0.8419798835362625,0.8456855479089466,0.8618316569613552,0.8620963472736898,0.8144520910534675,0.8422445738485972,0.860772895712017,0.8628904182106935,0.8147167813658021,0.8205399682371625,0.8467443091582848,0.8305982001058761,1.0,0.8599788247750132
ENSCHAT00000056283,0.8904182106934886,0.833774483853891,0.8787718369507675,0.9311805187930122,0.8742721016410799,0.8544203282159873,0.9182106934886183,0.9340921122286925,0.874801482265749,0.874801482265749,0.884065643197459,0.9340921122286925,0.9550026469031233,0.8750661725780836,0.808628904182107,0.9115934356802541,0.9195341450502912,0.7996294335627316,0.8599788247750132,1.0
