,ENSMSIT00000023732,ENSMUGT00000016175,ENSRNOT00000087933,ENSMUST00000079379,MGP_CAROLIEiJ_T0075928,ENSMSIT00000023755,MGP_CAROLIEiJ_T0075924,MGP_CAROLIEiJ_T0075926,MGP_SPRETEiJ_T0079108,MGP_SPRETEiJ_T0079109,ENSMUGT00000032453,ENSMUGT00000032455,ENSMUST00000032248,MGP_CAROLIEiJ_T0075925,MGP_PahariEiJ_T0052222,MGP_PahariEiJ_T0052220,MGP_PahariEiJ_T0052221,ENSMUST00000161636,MGP_CAROLIEiJ_T0075927,ENSRNOT00000051525,ENSRNOT00000039855,ENSMUST00000041779,ENSMUST00000161365,ENSMUST00000159891,MGP_CAROLIEiJ_T0075929,ENSMUGT00000032461,MGP_SPRETEiJ_T0079112,MGP_SPRETEiJ_T0079111,MGP_SPRETEiJ_T0079110,MGP_PahariEiJ_T0052218,MGP_PahariEiJ_T0052219
ENSMUGT00000032453,0.858814923189466,0.7798098024871982,0.7776152158010241,0.8522311631309437,0.8178493050475494,0.7220190197512801,0.5171909290416972,0.8332114118507681,0.5171909290416972,0.5047549378200439,1.0,0.9546452084857352,0.8573518653986832,0.5940014630577908,0.8244330651060717,0.8083394294074616,0.7571324067300659,0.5947329919531822,0.8332114118507681,0.8412582297000731,0.84491587417703,0.839063643013899,0.839063643013899,0.5054864667154353,0.6444769568397952,0.6349670811997074,0.5918068763716167,0.8361375274323336,0.576444769568398,0.8493050475493782,0.5969275786393563
ENSMUGT00000032455,0.8332114118507681,0.8244330651060717,0.8222384784198976,0.8975859546452085,0.7929773226042429,0.7673738112655449,0.5523043160204828,0.8785662033650329,0.5523043160204828,0.5398683247988295,0.9546452084857352,1.0,0.8317483540599854,0.6291148500365764,0.8002926115581566,0.8536942209217264,0.8024871982443307,0.6298463789319678,0.8785662033650329,0.8851499634235552,0.8895391367959035,0.8844184345281638,0.8844184345281638,0.5405998536942209,0.68983174835406,0.6803218727139722,0.6371616678858815,0.8814923189465984,0.6115581565471836,0.8939283101682517,0.6320409656181419
ENSMUST00000032248,0.9787856620336504,0.7461594732991953,0.7944403803950256,0.8595464520848574,0.9348939283101683,0.8134601316752011,0.5267008046817849,0.9209948792977323,0.5354791514264814,0.4813460131675201,0.8573518653986832,0.8317483540599854,1.0,0.5808339429407462,0.9246525237746891,0.8778346744696416,0.8215069495245062,0.5852231163130943,0.9209948792977323,0.8332114118507681,0.8653986832479883,0.9473299195318216,0.9473299195318216,0.48207754206291153,0.7022677395757132,0.5537673738112655,0.662033650329188,0.9341623994147769,0.5640087783467447,0.8507681053401609,0.5801024140453548
MGP_CAROLIEiJ_T0075925,0.5852231163130943,0.5325530358449159,0.5457205559619605,0.6327724945135332,0.5544989027066569,0.5120702267739575,0.6327724945135332,0.640087783467447,0.6327724945135332,0.8961228968544257,0.5940014630577908,0.6291148500365764,0.5808339429407462,1.0,0.6174103877103145,0.667885881492319,0.7381126554498902,0.9956108266276518,0.640087783467447,0.6269202633504023,0.6152158010241404,0.6335040234089246,0.6335040234089246,0.8953913679590344,0.5325530358449159,0.4469641550841259,0.4776883686905633,0.6364301389904902,0.9787856620336504,0.6335040234089246,0.9948792977322605
MGP_PahariEiJ_T0052222,0.9188002926115582,0.717629846378932,0.761521580102414,0.825164594001463,0.8873445501097293,0.7549378200438918,0.48354059985369424,0.8734455010972934,0.48280907095830283,0.5186539868324799,0.8244330651060717,0.8002926115581566,0.9246525237746891,0.6174103877103145,1.0,0.9465983906364301,0.8778346744696416,0.6174103877103145,0.8734455010972934,0.8054133138258961,0.8317483540599854,0.8771031455742502,0.8771031455742502,0.5179224579370885,0.6605705925384052,0.5215801024140454,0.6108266276517923,0.8800292611558157,0.6005852231163131,0.8288222384784198,0.6225310899780542
MGP_PahariEiJ_T0052220,0.8814923189465984,0.7710314557425019,0.8149231894659839,0.8785662033650329,0.8412582297000731,0.8083394294074616,0.5369422092172641,0.9268471104608632,0.5362106803218727,0.5691294806144843,0.8083394294074616,0.8536942209217264,0.8778346744696416,0.667885881492319,0.9465983906364301,1.0,0.9283101682516459,0.667885881492319,0.9268471104608632,0.8573518653986832,0.8851499634235552,0.93050475493782,0.93050475493782,0.5683979517190929,0.7139722019019751,0.5749817117776153,0.6642282370153622,0.9334308705193856,0.6510607168983175,0.8822238478419897,0.6730065837600585
MGP_PahariEiJ_T0052221,0.8258961228968544,0.7212874908558888,0.7607900512070227,0.8222384784198976,0.7841989758595465,0.7527432333577176,0.4798829553767374,0.8697878566203365,0.4813460131675201,0.6393562545720556,0.7571324067300659,0.8024871982443307,0.8215069495245062,0.7381126554498902,0.8778346744696416,0.9283101682516459,1.0,0.7381126554498902,0.8697878566203365,0.8119970738844184,0.831016825164594,0.8741770299926848,0.8741770299926848,0.6386247256766642,0.6569129480614484,0.5237746891002194,0.6093635698610095,0.8785662033650329,0.7212874908558888,0.8229700073152889,0.7432333577176299
ENSMUST00000161636,0.5852231163130943,0.5325530358449159,0.5457205559619605,0.6371616678858815,0.5501097293343087,0.5120702267739575,0.634235552304316,0.6356986100950988,0.6356986100950988,0.8961228968544257,0.5947329919531822,0.6298463789319678,0.5852231163130943,0.9956108266276518,0.6174103877103145,0.667885881492319,0.7381126554498902,1.0,0.6356986100950988,0.6269202633504023,0.6166788588149232,0.6378931967812729,0.6378931967812729,0.8968544257498171,0.5325530358449159,0.4469641550841259,0.4776883686905633,0.6364301389904902,0.9787856620336504,0.6349670811997074,0.9948792977322605
MGP_CAROLIEiJ_T0075927,0.9231894659839064,0.797366495976591,0.84491587417703,0.9056327724945136,0.9144111192392099,0.8500365764447696,0.5888807607900512,1.0,0.5830285296269203,0.5362106803218727,0.8332114118507681,0.8785662033650329,0.9209948792977323,0.640087783467447,0.8734455010972934,0.9268471104608632,0.8697878566203365,0.6356986100950988,1.0,0.8836869056327725,0.9144111192392099,0.9736649597659107,0.9736649597659107,0.5354791514264814,0.7768836869056328,0.6013167520117044,0.7029992684711046,0.9751280175566935,0.6188734455010972,0.9034381858083395,0.6349670811997074
ENSRNOT00000051525,0.839063643013899,0.7988295537673739,0.8207754206291149,0.908558888076079,0.7980980248719824,0.7710314557425019,0.5479151426481346,0.8836869056327725,0.5471836137527433,0.5354791514264814,0.8412582297000731,0.8851499634235552,0.8332114118507681,0.6269202633504023,0.8054133138258961,0.8573518653986832,0.8119970738844184,0.6269202633504023,0.8836869056327725,1.0,0.8917337234820776,0.8858814923189466,0.8858814923189466,0.5362106803218727,0.6891002194586686,0.6130212143379663,0.634235552304316,0.8851499634235552,0.6086320409656182,0.9107534747622531,0.6291148500365764
ENSRNOT00000039855,0.8697878566203365,0.8046817849305048,0.9239209948792977,0.9012435991221653,0.8288222384784198,0.8017556693489393,0.5523043160204828,0.9144111192392099,0.5523043160204828,0.5245062179956108,0.84491587417703,0.8895391367959035,0.8653986832479883,0.6152158010241404,0.8317483540599854,0.8851499634235552,0.831016825164594,0.6166788588149232,0.9144111192392099,0.8917337234820776,1.0,0.9180687637161667,0.9180687637161667,0.5252377468910022,0.7190929041697147,0.6144842721287491,0.6649597659107535,0.9180687637161667,0.5991221653255303,0.902706656912948,0.6166788588149232
ENSMUST00000041779,0.9392831016825165,0.7988295537673739,0.8471104608632041,0.9122165325530358,0.8880760790051208,0.8661302121433797,0.5793708851499634,0.9736649597659107,0.5881492318946598,0.5340160936356986,0.839063643013899,0.8844184345281638,0.9473299195318216,0.6335040234089246,0.8771031455742502,0.93050475493782,0.8741770299926848,0.6378931967812729,0.9736649597659107,0.8858814923189466,0.9180687637161667,1.0,1.0,0.53474762253109,0.7549378200438918,0.6064374542794441,0.7147037307973665,0.9868324798829554,0.6166788588149232,0.9034381858083395,0.6327724945135332
ENSMUST00000161365,0.9392831016825165,0.7988295537673739,0.8471104608632041,0.9122165325530358,0.8880760790051208,0.8661302121433797,0.5793708851499634,0.9736649597659107,0.5881492318946598,0.5340160936356986,0.839063643013899,0.8844184345281638,0.9473299195318216,0.6335040234089246,0.8771031455742502,0.93050475493782,0.8741770299926848,0.6378931967812729,0.9736649597659107,0.8858814923189466,0.9180687637161667,1.0,1.0,0.53474762253109,0.7549378200438918,0.6064374542794441,0.7147037307973665,0.9868324798829554,0.6166788588149232,0.9034381858083395,0.6327724945135332
ENSMUST00000159891,0.48354059985369424,0.4469641550841259,0.45574250182882226,0.5340160936356986,0.4498902706656913,0.41185076810534016,0.5340160936356986,0.5354791514264814,0.5340160936356986,0.9992684711046086,0.5054864667154353,0.5405998536942209,0.48207754206291153,0.8953913679590344,0.5179224579370885,0.5683979517190929,0.6386247256766642,0.8968544257498171,0.5354791514264814,0.5362106803218727,0.5252377468910022,0.53474762253109,0.53474762253109,1.0,0.6356986100950988,0.5501097293343087,0.5808339429407462,0.5362106803218727,0.9136795903438186,0.5362106803218727,0.8953913679590344
MGP_CAROLIEiJ_T0075929,0.7044623262618873,0.7212874908558888,0.7629846378931968,0.6971470373079737,0.6912948061448427,0.7505486466715435,0.38258961228968547,0.7768836869056328,0.373811265544989,0.6356986100950988,0.6444769568397952,0.68983174835406,0.7022677395757132,0.5325530358449159,0.6605705925384052,0.7139722019019751,0.6569129480614484,0.5325530358449159,0.7768836869056328,0.6891002194586686,0.7190929041697147,0.7549378200438918,0.7549378200438918,0.6356986100950988,1.0,0.8237015362106803,0.9202633504023409,0.7578639356254572,0.5501097293343087,0.703730797366496,0.5325530358449159
ENSMUGT00000032461,0.5537673738112655,0.6466715435259692,0.6583760058522312,0.6232626188734455,0.5157278712509145,0.5998536942209217,0.2713972201901975,0.6013167520117044,0.2706656912948062,0.5501097293343087,0.6349670811997074,0.6803218727139722,0.5537673738112655,0.4469641550841259,0.5215801024140454,0.5749817117776153,0.5237746891002194,0.4469641550841259,0.6013167520117044,0.6130212143379663,0.6144842721287491,0.6064374542794441,0.6064374542794441,0.5501097293343087,0.8237015362106803,1.0,0.831016825164594,0.6035113386978785,0.4645208485735186,0.6232626188734455,0.4469641550841259
MGP_SPRETEiJ_T0079112,0.6627651792245793,0.6656912948061449,0.7088514996342355,0.6422823701536211,0.6174103877103145,0.7088514996342355,0.31894659839063644,0.7029992684711046,0.3277249451353328,0.5808339429407462,0.5918068763716167,0.6371616678858815,0.662033650329188,0.4776883686905633,0.6108266276517923,0.6642282370153622,0.6093635698610095,0.4776883686905633,0.7029992684711046,0.634235552304316,0.6649597659107535,0.7147037307973665,0.7147037307973665,0.5808339429407462,0.9202633504023409,0.831016825164594,1.0,0.7220190197512801,0.4952450621799561,0.6495976591075348,0.4776883686905633
MGP_SPRETEiJ_T0079111,0.9392831016825165,0.7951719092904169,0.8478419897585955,0.9041697147037308,0.8895391367959035,0.8653986832479883,0.5801024140453548,0.9751280175566935,0.590343818580834,0.5369422092172641,0.8361375274323336,0.8814923189465984,0.9341623994147769,0.6364301389904902,0.8800292611558157,0.9334308705193856,0.8785662033650329,0.6364301389904902,0.9751280175566935,0.8851499634235552,0.9180687637161667,0.9868324798829554,0.9868324798829554,0.5362106803218727,0.7578639356254572,0.6035113386978785,0.7220190197512801,1.0,0.6225310899780542,0.9070958302852963,0.6356986100950988
MGP_SPRETEiJ_T0079110,0.5683979517190929,0.514996342355523,0.528895391367959,0.6159473299195318,0.5332845647403073,0.4945135332845647,0.6166788588149232,0.6188734455010972,0.6159473299195318,0.9144111192392099,0.576444769568398,0.6115581565471836,0.5640087783467447,0.9787856620336504,0.6005852231163131,0.6510607168983175,0.7212874908558888,0.9787856620336504,0.6188734455010972,0.6086320409656182,0.5991221653255303,0.6166788588149232,0.6166788588149232,0.9136795903438186,0.5501097293343087,0.4645208485735186,0.4952450621799561,0.6225310899780542,1.0,0.6166788588149232,0.978054133138259
MGP_PahariEiJ_T0052218,0.8566203365032918,0.8090709583028529,0.8324798829553768,0.9539136795903438,0.8178493050475494,0.7885881492318947,0.5683979517190929,0.9034381858083395,0.5676664228237015,0.5354791514264814,0.8493050475493782,0.8939283101682517,0.8507681053401609,0.6335040234089246,0.8288222384784198,0.8822238478419897,0.8229700073152889,0.6349670811997074,0.9034381858083395,0.9107534747622531,0.902706656912948,0.9034381858083395,0.9034381858083395,0.5362106803218727,0.703730797366496,0.6232626188734455,0.6495976591075348,0.9070958302852963,0.6166788588149232,1.0,0.6356986100950988
MGP_PahariEiJ_T0052219,0.584491587417703,0.5340160936356986,0.5464520848573519,0.6320409656181419,0.5493782004389174,0.5113386978785662,0.6320409656181419,0.6349670811997074,0.6320409656181419,0.8961228968544257,0.5969275786393563,0.6320409656181419,0.5801024140453548,0.9948792977322605,0.6225310899780542,0.6730065837600585,0.7432333577176299,0.9948792977322605,0.6349670811997074,0.6291148500365764,0.6166788588149232,0.6327724945135332,0.6327724945135332,0.8953913679590344,0.5325530358449159,0.4469641550841259,0.4776883686905633,0.6356986100950988,0.978054133138259,0.6356986100950988,1.0
